ID;SoortGezin;Gezinsgrootte;AantalKinderen;Regio;Gezinnen_1
8980;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Utrecht, gem. 1001 - 2000 inw.;39.0
8981;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Utrecht, gem. 501 - 1000 inw.;15.0
8982;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Utrecht, gem. 500 en minder inw.;3.0
8983;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Holland, gem. 100001 en meer inw.;1183.0
8984;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Amsterdam;1019.0
8985;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Haarlem;164.0
8986;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Holland, gem. 50001 - 100000 inw.;74.0
8987;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Hilversum;74.0
8988;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Holland, gem. 20001 - 50000 inw.;215.0
8989;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Alkmaar;26.0
8990;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Bussum;19.0
8991;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Haarlemmermeer;40.0
8992;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Helder (Den);37.0
8993;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Velsen;48.0
8994;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zaandam;45.0
8995;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Holland, gem. 10001 - 20000 inw.;54.0
8996;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Holland, gem. 5001 - 10000 inw.;169.0
8997;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Holland, gem. 2001 - 5000 inw.;193.0
8998;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Holland, gem. 1001 - 2000 inw.;44.0
8999;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Holland, gem. 501 - 1000 inw.;10.0
9000;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Holland, gem. 500 en minder inw.;6.0
9001;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zuid-Holland, gem. 100001 en meer inw.;1414.0
9002;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;'s-Gravenhage;571.0
9003;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Rotterdam;843.0
9004;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zuid-Holland, gem. 50001 - 100000 inw.;336.0
9005;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Delft;79.0
9006;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Dordrecht;86.0
9007;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Leiden;101.0
9008;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Schiedam;70.0
9009;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zuid-Holland, gem. 20001 - 50000 inw.;109.0
9010;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Gouda;47.0
9011;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Vlaardingen;62.0
9012;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zuid-Holland, gem. 10001 - 20000 inw.;265.0
9013;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zuid-Holland, gem. 5001 - 10000 inw.;199.0
9014;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zuid-Holland, gem. 2001 - 5000 inw.;349.0
9015;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zuid-Holland, gem. 1001 - 2000 inw.;85.0
9016;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zuid-Holland, gem. 501 - 1000 inw.;34.0
9017;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zuid-Holland, gem. 500 en minder inw.;4.0
9018;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zeeland, gem. 20001 - 50000 inw.;25.0
9019;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Vlissingen;25.0
9020;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zeeland, gem. 10001 - 20000 inw.;35.0
9021;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zeeland, gem. 5001 - 10000 inw.;31.0
9022;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zeeland, gem. 2001 - 5000 inw.;125.0
9023;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zeeland, gem. 1001 - 2000 inw.;64.0
9024;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zeeland, gem. 501 - 1000 inw.;37.0
9025;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Zeeland, gem. 500 en minder inw.;1.0
9026;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Brabant, gem. 50001 - 100000 inw.;230.0
9027;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Eindhoven;104.0
9028;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Tilburg;126.0
9029;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Brabant, gem. 20001 - 50000 inw.;218.0
9030;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Bergen op Zoom;24.0
9031;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Breda;58.0
9032;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Helmond;40.0
9033;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;'s-Hertogenbosch;65.0
9034;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Roosendaal en Nispen;31.0
9035;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Brabant, gem. 10001 - 20000 inw.;157.0
9036;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Brabant, gem. 5001 - 10000 inw.;296.0
9037;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Brabant, gem. 2001 - 5000 inw.;397.0
9038;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Brabant, gem. 1001 - 2000 inw.;126.0
9039;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Noord-Brabant, gem. 501 - 1000 inw.;32.0
9040;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Limburg, gem. 50001 - 100000 inw.;88.0
9041;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Maastricht;88.0
9042;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Limburg, gem. 20001 - 50000 inw.;121.0
9043;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Heerlen;38.0
9044;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Kerkrade;52.0
9045;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Venlo;31.0
9046;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Limburg, gem. 10001 - 20000 inw.;141.0
9047;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Limburg, gem. 5001 - 10000 inw.;143.0
9048;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Limburg, gem. 2001 - 5000 inw.;210.0
9049;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Limburg, gem. 1001 - 2000 inw.;133.0
9050;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Limburg, gem. 501 - 1000 inw.;26.0
9051;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 4 kinderen;Limburg, gem. 500 en minder inw.;1.0
9052;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Nederland;
9053;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Groningen (provincie);
9054;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Friesland;
9055;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Drenthe;
9056;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Overijssel;
9057;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gelderland;
9058;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Utrecht (provincie);
9059;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Holland;
9060;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zuid-Holland;
9061;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zeeland;
9062;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Brabant;
9063;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Limburg;
9064;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gemeenten met meer dan 100000 inwoners;
9065;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gemeenten met 50001 - 100000 inwoners;
9066;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gemeenten met 20001 - 50000 inwoners;
9067;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gemeenten met 10001 - 20000 inwoners;
9068;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gemeenten met 5001 - 10000 inwoners;
9069;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gemeenten met 2001 - 5000 inwoners;
9070;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gemeenten met 1001 - 2000 inwoners;
9071;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gemeenten met 501 - 1000 inwoners;
9072;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gemeenten met 500 of minder inwoners;
9073;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Groningen, gem. 100001 en meer inw.;
9074;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Groningen;
9075;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Groningen, gem. 10001 - 20000 inw.;
9076;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Groningen, gem. 5001 - 10000 inw.;
9077;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Groningen, gem. 2001 - 5000 inw.;
9078;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Groningen, gem. 1001 - 2000 inw.;
9079;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Friesland, gem. 20001 - 50000 inw.;
9080;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Leeuwarden;
9081;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Friesland, gem. 10001 - 20000 inw.;
9082;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Friesland, gem. 5001 - 10000 inw.;
9083;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Friesland, gem. 2001 - 5000 inw.;
9084;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Friesland, gem. 1001 - 2000 inw.;
9085;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Friesland, gem. 501 - 1000 inw.;
9086;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Drenthe, gem. 20001 - 50000 inw.;
9087;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Emmen;
9088;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Drenthe, gem. 10001 - 20000 inw.;
9089;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Drenthe, gem. 5001 - 10000 inw.;
9090;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Drenthe, gem. 2001 - 5000 inw.;
9091;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Drenthe, gem. 1001 - 2000 inw.;
9092;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Overijssel, gem. 50001 - 100000 inw.;
9093;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Enschede;
9094;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Overijssel, gem. 20001 - 50000 inw.;
9095;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Almelo;
9096;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Deventer;
9097;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Hengelo (O.);
9098;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Lonneker;
9099;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zwolle;
9100;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Overijssel, gem. 10001 - 20000 inw.;
9101;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Overijssel, gem. 5001 - 10000 inw.;
9102;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Overijssel, gem. 2001 - 5000 inw.;
9103;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Overijssel, gem. 1001 - 2000 inw.;
9104;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Overijssel, gem. 501 - 1000 inw.;
9105;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gelderland, gem. 50001 - 100000 inw.;
9106;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Apeldoorn;
9107;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Arnhem;
9108;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Nijmegen;
9109;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gelderland, gem. 20001 - 50000 inw.;
9110;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Ede;
9111;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Rheden;
9112;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gelderland, gem. 10001 - 20000 inw.;
9113;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gelderland, gem. 5001 - 10000 inw.;
9114;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gelderland, gem. 2001 - 5000 inw.;
9115;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gelderland, gem. 1001 - 2000 inw.;
9116;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gelderland, gem. 501 - 1000 inw.;
9117;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gelderland, gem. 500 en minder inw.;
9118;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Utrecht, gem. 100001 en meer inw.;
9119;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Utrecht;
9120;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Utrecht, gem. 20001 - 50000 inw.;
9121;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Amersfoort;
9122;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zeist;
9123;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Utrecht, gem. 10001 - 20000 inw.;
9124;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Utrecht, gem. 5001 - 10000 inw.;
9125;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Utrecht, gem. 2001 - 5000 inw.;
9126;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Utrecht, gem. 1001 - 2000 inw.;
9127;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Utrecht, gem. 501 - 1000 inw.;
9128;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Utrecht, gem. 500 en minder inw.;
9129;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Holland, gem. 100001 en meer inw.;
9130;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Amsterdam;
9131;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Haarlem;
9132;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Holland, gem. 50001 - 100000 inw.;
9133;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Hilversum;
9134;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Holland, gem. 20001 - 50000 inw.;
9135;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Alkmaar;
9136;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Bussum;
9137;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Haarlemmermeer;
9138;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Helder (Den);
9139;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Velsen;
9140;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zaandam;
9141;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Holland, gem. 10001 - 20000 inw.;
9142;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Holland, gem. 5001 - 10000 inw.;
9143;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Holland, gem. 2001 - 5000 inw.;
9144;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Holland, gem. 1001 - 2000 inw.;
9145;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Holland, gem. 501 - 1000 inw.;
9146;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Holland, gem. 500 en minder inw.;
9147;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zuid-Holland, gem. 100001 en meer inw.;
9148;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;'s-Gravenhage;
9149;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Rotterdam;
9150;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zuid-Holland, gem. 50001 - 100000 inw.;
9151;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Delft;
9152;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Dordrecht;
9153;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Leiden;
9154;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Schiedam;
9155;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zuid-Holland, gem. 20001 - 50000 inw.;
9156;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Gouda;
9157;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Vlaardingen;
9158;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zuid-Holland, gem. 10001 - 20000 inw.;
9159;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zuid-Holland, gem. 5001 - 10000 inw.;
9160;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zuid-Holland, gem. 2001 - 5000 inw.;
9161;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zuid-Holland, gem. 1001 - 2000 inw.;
9162;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zuid-Holland, gem. 501 - 1000 inw.;
9163;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zuid-Holland, gem. 500 en minder inw.;
9164;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zeeland, gem. 20001 - 50000 inw.;
9165;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Vlissingen;
9166;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zeeland, gem. 10001 - 20000 inw.;
9167;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zeeland, gem. 5001 - 10000 inw.;
9168;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zeeland, gem. 2001 - 5000 inw.;
9169;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zeeland, gem. 1001 - 2000 inw.;
9170;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zeeland, gem. 501 - 1000 inw.;
9171;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Zeeland, gem. 500 en minder inw.;
9172;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Brabant, gem. 50001 - 100000 inw.;
9173;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Eindhoven;
9174;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Tilburg;
9175;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Brabant, gem. 20001 - 50000 inw.;
9176;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Bergen op Zoom;
9177;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Breda;
9178;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Helmond;
9179;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;'s-Hertogenbosch;
9180;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Roosendaal en Nispen;
9181;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Brabant, gem. 10001 - 20000 inw.;
9182;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Brabant, gem. 5001 - 10000 inw.;
9183;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Brabant, gem. 2001 - 5000 inw.;
9184;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Brabant, gem. 1001 - 2000 inw.;
9185;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Noord-Brabant, gem. 501 - 1000 inw.;
9186;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Limburg, gem. 50001 - 100000 inw.;
9187;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Maastricht;
9188;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Limburg, gem. 20001 - 50000 inw.;
9189;Totaal aantal gezinnen;Gezinnen van 5 personen;Gezinnen met 5 kinderen;Heerlen;
