ID;Populatie;KenmerkenVanDeSchenking;KenmerkenVanDeSchenker;KenmerkenVanDeOntvanger;Perioden;AantalSchenkingen_1;TotaalBrutoSchenking_2;GemiddeldBrutoSchenking_3;MediaanBrutoSchenking_4;TotaalVerschuldigdeBelasting_5;GemiddeldVerschuldigdeBelasting_6;MediaanVerschuldigdeBelasting_7;TotaalNettoSchenking_8;GemiddeldNettoSchenking_9;MediaanNettoSchenking_10
7204;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2011 ;0.4;20.7;50.2;24.1;0.0;0.0;0.0;20.7;50.2;24.1
7205;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2012;0.4;18.9;46.9;24.1;0.0;0.0;0.0;18.9;46.9;24.1
7206;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2013;0.7;39.2;54.0;24.7;0.0;0.0;0.0;39.2;54.0;24.7
7207;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2014;1.4;52.4;37.9;25.0;0.0;0.0;0.0;52.4;37.9;25.0
7208;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2015;0.7;30.8;47.2;25.0;0.0;0.0;0.0;30.8;47.2;25.0
7209;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2016;0.7;25.4;38.1;25.0;0.0;0.0;0.0;25.4;38.1;25.0
7210;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2017;0.9;39.7;44.2;25.0;0.0;0.0;0.0;39.7;44.2;25.0
7211;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2018;0.9;30.1;33.3;25.0;0.0;0.0;0.0;30.1;33.3;25.0
7212;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2019;1.0;36.3;35.0;25.0;0.0;0.0;0.0;36.3;35.0;25.0
7213;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2020;1.4;50.0;35.7;25.0;0.0;0.0;0.0;50.0;35.7;25.0
7214;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2021;1.8;77.7;43.3;26.9;0.0;0.0;0.0;77.7;43.3;26.9
7215;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: huurwoning;2022;2.6;119.4;45.4;27.2;0.0;0.0;0.0;119.4;45.4;27.2
7216;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2007;0.0;;;;;;;;;
7217;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2008;0.0;;;;;;;;;
7218;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2009;0.0;;;;;;;;;
7219;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2010;0.0;;;;;;;;;
7220;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2011 ;0.0;;;;;;;;;
7221;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2012;0.0;;;;;;;;;
7222;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2013;0.0;;;;;;;;;
7223;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2014;0.0;;;;;;;;;
7224;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2015;0.0;;;;;;;;;
7225;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2016;0.0;;;;;;;;;
7226;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2017;0.0;;;;;;;;;
7227;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2018;0.0;;;;;;;;;
7228;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2019;0.0;;;;;;;;;
7229;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2020;0.0;;;;;;;;;
7230;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2021;0.0;;;;;;;;;
7231;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: institutioneel;2022;0.0;;;;;;;;;
7232;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2007;0.2;6.2;29.6;22.0;0.0;0.0;0.0;6.2;29.6;22.0
7233;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2008;0.2;3.3;17.6;22.4;0.0;0.0;0.0;3.3;17.6;22.4
7234;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2009;0.1;;;;;;;;;
7235;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2010;0.1;2.2;21.3;24.0;0.0;0.0;0.0;2.2;21.3;24.0
7236;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2011 ;0.1;;;;;;;;;
7237;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2012;0.1;;;;;;;;;
7238;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2013;0.1;7.7;60.5;24.7;0.0;0.0;0.0;7.7;60.5;24.7
7239;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2014;0.2;8.7;41.4;30.0;0.0;0.0;0.0;8.7;41.4;30.0
7240;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2015;0.1;;;;;;;;;
7241;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2016;0.1;;;;;;;;;
7242;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2017;0.1;;;;;;;;;
7243;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2018;0.1;;;;;;;;;
7244;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2019;0.1;;;;;;;;;
7245;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2020;0.1;;;;;;;;;
7246;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2021;0.1;;;;;;;;;
7247;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Woningbezit: onbekend;2022;0.1;;;;;;;;;
7248;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2007;0.3;6.0;19.7;21.9;0.0;0.0;0.0;6.0;19.7;21.9
7249;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2008;0.3;7.2;20.8;22.4;0.0;0.0;0.0;7.2;20.8;22.4
7250;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2009;0.4;7.0;18.9;22.5;0.0;0.0;0.0;7.0;18.9;22.5
7251;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2010;0.3;9.0;26.0;24.0;0.0;0.0;0.0;9.0;26.0;24.0
7252;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2011 ;0.4;9.9;25.0;24.0;0.0;0.0;0.0;9.9;25.0;24.0
7253;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2012;0.4;13.0;29.2;24.1;0.0;0.0;0.0;13.0;29.2;24.1
7254;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2013;1.3;37.8;28.9;24.7;0.0;0.0;0.0;37.8;28.9;24.7
7255;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2014;2.5;83.7;34.0;25.0;0.0;0.0;0.0;83.7;34.0;25.0
7256;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2015;0.8;25.4;31.1;25.0;0.0;0.0;0.0;25.4;31.1;25.0
7257;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2016;0.8;19.3;24.6;25.0;0.0;0.0;0.0;19.3;24.6;25.0
7258;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2017;0.8;27.5;33.8;25.0;0.0;0.0;0.0;27.5;33.8;25.0
7259;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2018;0.7;21.1;31.5;25.0;0.0;0.0;0.0;21.1;31.5;25.0
7260;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2019;0.6;17.9;30.0;25.0;0.0;0.0;0.0;17.9;30.0;25.0
7261;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2020;0.8;24.6;31.6;25.0;0.0;0.0;0.0;24.6;31.6;25.0
7262;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2021;0.9;31.0;36.1;26.0;0.0;0.0;0.0;31.0;36.1;26.0
7263;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 1e 20%-groep;2022;1.2;44.0;36.2;27.0;0.0;0.0;0.0;44.0;36.2;27.0
7264;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2007;0.3;5.4;17.8;22.0;0.0;0.0;0.0;5.4;17.8;22.0
7265;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2008;0.3;4.7;16.8;22.0;0.0;0.0;0.0;4.7;16.8;22.0
7266;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2009;0.2;3.5;17.8;22.4;0.0;0.0;0.0;3.5;17.8;22.4
7267;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2010;0.1;2.6;19.6;24.0;0.0;0.0;0.0;2.6;19.6;24.0
7268;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2011 ;0.2;4.3;23.0;24.0;0.0;0.0;0.0;4.3;23.0;24.0
7269;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2012;0.1;3.1;23.7;24.1;0.0;0.0;0.0;3.1;23.7;24.1
7270;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2013;0.3;7.0;28.0;24.7;0.0;0.0;0.0;7.0;28.0;24.7
7271;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2014;0.4;14.4;34.1;25.0;0.0;0.0;0.0;14.4;34.1;25.0
7272;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2015;0.2;6.2;33.7;25.0;0.0;0.0;0.0;6.2;33.7;25.0
7273;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2016;0.2;5.0;25.3;25.0;0.0;0.0;0.0;5.0;25.3;25.0
7274;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2017;0.3;11.1;33.9;25.0;0.0;0.0;0.0;11.1;33.9;25.0
7275;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2018;0.4;12.0;29.2;25.0;0.0;0.0;0.0;12.0;29.2;25.0
7276;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2019;0.5;14.6;30.7;25.0;0.0;0.0;0.0;14.6;30.7;25.0
7277;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2020;0.6;19.5;32.2;25.0;0.0;0.0;0.0;19.5;32.2;25.0
7278;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2021;0.8;28.9;36.5;26.4;0.0;0.0;0.0;28.9;36.5;26.4
7279;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 2e 20%-groep;2022;1.2;48.8;40.9;27.2;0.0;0.0;0.0;48.8;40.9;27.2
7280;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2007;0.7;12.9;19.5;22.0;0.0;0.0;0.0;12.9;19.5;22.0
7281;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2008;0.6;12.4;20.0;22.4;0.0;0.0;0.0;12.4;20.0;22.4
7282;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2009;0.4;7.4;18.0;22.5;0.0;0.0;0.0;7.4;18.0;22.5
7283;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2010;0.5;11.4;25.3;24.0;0.0;0.0;0.0;11.4;25.3;24.0
7284;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2011 ;0.3;8.9;26.5;24.1;0.0;0.0;0.0;8.9;26.5;24.1
7285;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2012;0.3;8.1;30.1;24.1;0.0;0.0;0.0;8.1;30.1;24.1
7286;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2013;0.8;23.7;30.4;24.7;0.0;0.0;0.0;23.7;30.4;24.7
7287;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2014;1.6;55.1;34.8;25.1;0.0;0.0;0.0;55.1;34.8;25.1
7288;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2015;0.4;12.7;28.6;25.0;0.0;0.0;0.0;12.7;28.6;25.0
7289;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2016;0.5;15.4;30.1;25.0;0.0;0.0;0.0;15.4;30.1;25.0
7290;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2017;0.8;26.6;33.5;25.5;0.0;0.0;0.0;26.6;33.5;25.5
7291;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2018;0.8;25.7;32.1;25.0;0.0;0.0;0.0;25.7;32.1;25.0
7292;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2019;0.9;30.8;33.3;25.2;0.0;0.0;0.0;30.8;33.3;25.2
7293;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2020;1.2;39.0;32.9;25.0;0.0;0.0;0.0;39.0;32.9;25.0
7294;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2021;1.4;59.9;42.4;26.9;0.0;0.0;0.0;59.9;42.4;26.9
7295;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 3e 20%-groep;2022;1.7;68.8;39.9;27.2;0.0;0.0;0.0;68.8;39.9;27.2
7296;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2007;0.6;14.6;25.1;22.0;0.0;0.0;0.0;14.6;25.1;22.0
7297;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2008;0.5;9.2;18.5;22.4;0.0;0.0;0.0;9.2;18.5;22.4
7298;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2009;0.4;7.3;17.9;22.0;0.0;0.0;0.0;7.3;17.9;22.0
7299;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2010;0.4;14.1;32.2;24.0;0.0;0.0;0.0;14.1;32.2;24.0
7300;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2011 ;0.5;26.2;53.2;24.1;0.0;0.0;0.0;26.2;53.2;24.1
7301;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2012;0.5;18.8;41.2;24.1;0.0;0.0;0.0;18.8;41.2;24.1
7302;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2013;1.7;56.2;33.7;24.7;0.0;0.0;0.0;56.2;33.7;24.7
7303;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2014;3.6;131.8;37.1;27.2;0.0;0.0;0.0;131.8;37.1;27.2
7304;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2015;0.6;19.5;30.6;25.0;0.0;0.0;0.0;19.5;30.6;25.0
7305;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2016;0.7;17.9;25.7;25.0;0.0;0.0;0.0;17.9;25.7;25.0
7306;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2017;1.0;41.0;41.0;25.5;0.0;0.0;0.0;41.0;41.0;25.5
7307;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2018;0.9;36.3;38.9;25.0;0.0;0.0;0.0;36.3;38.9;25.0
7308;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2019;1.0;40.0;39.2;25.0;0.0;0.0;0.0;40.0;39.2;25.0
7309;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2020;1.3;50.7;38.1;26.4;0.0;0.0;0.0;50.7;38.1;26.4
7310;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2021;1.6;69.8;44.0;26.9;0.0;0.0;0.0;69.8;44.0;26.9
7311;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 4e 20%-groep;2022;2.4;101.8;43.1;27.2;0.0;0.0;0.0;101.8;43.1;27.2
7312;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2007;0.2;5.8;33.8;20.0;0.0;0.0;0.0;5.8;33.8;20.0
7313;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2008;0.2;4.6;23.1;4.5;0.0;0.0;0.0;4.6;23.1;4.5
7314;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2009;0.2;2.1;13.1;4.6;0.0;0.0;0.0;2.1;13.1;4.6
7315;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2010;0.2;15.2;79.9;8.6;0.0;0.0;0.0;15.2;79.9;8.6
7316;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2011 ;0.1;16.9;137.2;20.0;0.0;0.0;0.0;16.9;137.2;20.0
7317;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2012;0.1;10.8;91.2;20.0;0.0;0.0;0.0;10.8;91.2;20.0
7318;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2013;1.2;61.7;53.4;26.1;0.0;0.0;0.0;61.7;53.4;26.1
7319;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2014;2.4;106.3;44.8;30.0;0.0;0.0;0.0;106.3;44.8;30.0
7320;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2015;0.2;13.5;70.1;12.5;0.0;0.0;0.0;13.5;70.1;12.5
7321;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2016;0.2;14.3;80.5;20.0;0.0;0.0;0.0;14.3;80.5;20.0
7322;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2017;0.3;23.6;86.0;30.0;0.0;0.0;0.0;23.6;86.0;30.0
7323;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2018;0.2;23.1;99.5;25.7;0.0;0.0;0.0;23.1;99.5;25.7
7324;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2019;0.2;21.5;88.4;26.0;0.0;0.0;0.0;21.5;88.4;26.0
7325;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2020;0.3;21.2;65.7;25.0;0.0;0.0;0.0;21.2;65.7;25.0
7326;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2021;0.4;20.2;50.1;26.9;0.0;0.0;0.0;20.2;50.1;26.9
7327;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: 5e 20%-groep;2022;0.5;52.1;96.4;27.2;0.0;0.0;0.0;52.1;96.4;27.2
7328;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2007;0.0;;;;;;;;;
7329;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2008;0.0;;;;;;;;;
7330;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2009;0.0;;;;;;;;;
7331;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2010;0.0;;;;;;;;;
7332;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2011 ;0.0;;;;;;;;;
7333;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2012;0.0;;;;;;;;;
7334;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2013;0.0;;;;;;;;;
7335;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2014;0.0;;;;;;;;;
7336;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2015;0.0;;;;;;;;;
7337;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2016;0.0;;;;;;;;;
7338;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2017;0.0;;;;;;;;;
7339;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2018;0.0;;;;;;;;;
7340;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2019;0.0;;;;;;;;;
7341;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2020;0.0;;;;;;;;;
7342;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2021;0.0;;;;;;;;;
7343;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: inkomen onbekend;2022;0.0;;;;;;;;;
7344;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2007;0.2;6.2;29.6;22.0;0.0;0.0;0.0;6.2;29.6;22.0
7345;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2008;0.2;3.3;17.6;22.4;0.0;0.0;0.0;3.3;17.6;22.4
7346;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2009;0.1;;;;;;;;;
7347;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2010;0.1;2.2;21.3;24.0;0.0;0.0;0.0;2.2;21.3;24.0
7348;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2011 ;0.1;;;;;;;;;
7349;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2012;0.1;;;;;;;;;
7350;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2013;0.1;7.7;60.5;24.7;0.0;0.0;0.0;7.7;60.5;24.7
7351;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2014;0.2;8.7;41.4;30.0;0.0;0.0;0.0;8.7;41.4;30.0
7352;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2015;0.1;;;;;;;;;
7353;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2016;0.1;;;;;;;;;
7354;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2017;0.1;;;;;;;;;
7355;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2018;0.1;;;;;;;;;
7356;Alle schenkingen;Geen belasting verschuldigd;Vermogen: 4e 20%-groep;Vermogen: onbekend;2019;0.1;;;;;;;;;
