ID;Marges;EigenaarOfHuurder;KenmerkenWoningen;RegioS;Perioden;TotaalWoonlasten_1;NettoWoonuitgaven_2;BijkomendeWoonlasten_3;Woonquote_4;GeenScheefhuur_5;GoedkopeScheefhuur_6;DureScheefhuur_7
7436;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Haarlemmermeer;2015;602.9;450.0;152.9;38.6;75.8;11.2;13.0
7437;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;'s-Hertogenbosch;2009;618.7;443.8;175.0;36.0;78.8;19.0;2.1
7438;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;'s-Hertogenbosch;2012;700.7;515.0;185.7;37.2;71.5;13.8;14.7
7439;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;'s-Hertogenbosch;2015;675.2;538.0;137.2;38.9;70.6;12.1;17.3
7440;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Leiden;2009;561.0;406.3;154.7;36.5;76.0;19.0;5.0
7441;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Leiden;2012;627.2;463.7;163.5;38.5;79.0;13.1;8.0
7442;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Leiden;2015;623.5;482.4;141.1;44.7;71.1;11.0;17.9
7443;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Maastricht;2009;557.8;383.8;174.1;37.8;76.2;17.1;6.7
7444;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Maastricht;2012;564.1;392.2;171.9;37.2;77.4;15.9;6.8
7445;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Maastricht;2015;547.4;406.2;141.2;44.9;80.7;10.2;9.1
7446;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Nijmegen;2009;509.0;367.6;141.4;35.9;77.6;18.0;4.4
7447;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Nijmegen;2012;567.4;424.7;142.7;37.2;80.8;14.9;4.3
7448;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Nijmegen;2015;547.1;429.8;117.4;47.5;86.9;5.3;7.8
7449;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Rotterdam;2009;532.6;378.9;153.8;34.9;74.6;18.3;7.1
7450;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Rotterdam;2012;594.4;428.4;166.1;39.8;75.2;15.4;9.4
7451;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Rotterdam;2015;601.7;442.0;159.7;38.0;79.2;9.9;10.9
7452;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Tilburg;2009;542.8;383.8;159.1;35.9;86.0;11.2;2.8
7453;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Tilburg;2012;635.6;470.1;165.5;38.9;78.4;10.6;11.0
7454;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Tilburg;2015;544.9;410.2;134.7;47.2;84.1;2.1;13.9
7455;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Utrecht (gemeente);2009;597.2;431.7;165.5;34.9;75.5;22.0;2.5
7456;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Utrecht (gemeente);2012;593.9;438.7;155.2;35.6;80.2;15.1;4.7
7457;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Utrecht (gemeente);2015;660.3;514.6;145.7;40.0;83.6;7.8;8.5
7458;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Westland;2009;668.9;482.7;186.2;32.9;70.1;19.5;10.4
7459;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Westland;2012;701.2;509.0;192.2;35.8;63.1;16.8;20.2
7460;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Westland;2015;709.8;558.0;151.8;39.6;84.3;3.3;12.4
7461;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zaanstad;2009;591.0;396.6;194.4;34.4;73.1;23.5;3.3
7462;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zaanstad;2012;658.4;466.2;192.2;34.9;68.1;19.5;12.4
7463;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zaanstad;2015;646.6;469.4;177.2;31.9;76.8;21.0;2.1
7464;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zoetermeer;2009;659.3;486.2;173.1;34.8;70.4;21.2;8.4
7465;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zoetermeer;2012;682.0;509.9;172.1;34.3;70.5;17.3;12.2
7466;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zoetermeer;2015;694.3;553.2;141.1;35.5;78.6;12.5;8.9
7467;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zwolle;2009;582.4;424.3;158.1;34.7;81.0;15.3;3.7
7468;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zwolle;2012;618.0;458.5;159.5;36.6;76.4;16.9;6.7
7469;Waarde;Totaal;Gebruiksppervlakte: minder dan 75 m²;Zwolle;2015;;;;;;;
7470;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Nederland;2009;706.6;506.4;200.2;32.3;79.6;15.5;4.9
7471;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Nederland;2012;764.0;560.2;203.8;34.7;79.6;13.1;7.2
7472;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Nederland;2015;713.4;538.6;174.9;34.8;76.5;11.4;12.0
7473;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Nederland (LD);2009;689.0;477.7;211.3;33.6;88.2;9.1;2.6
7474;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Nederland (LD);2012;725.5;510.4;215.0;35.3;87.9;7.9;4.1
7475;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Nederland (LD);2015;644.8;468.2;176.6;35.9;82.8;8.5;8.7
7476;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Oost-Nederland (LD);2009;705.1;501.6;203.5;32.2;81.9;14.2;3.9
7477;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Oost-Nederland (LD);2012;751.3;546.3;205.0;34.8;80.4;12.8;6.8
7478;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Oost-Nederland (LD);2015;680.1;512.6;167.5;34.8;77.9;10.4;11.7
7479;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;West-Nederland (LD);2009;715.8;520.8;194.9;31.9;77.1;17.3;5.6
7480;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;West-Nederland (LD);2012;784.5;584.8;199.8;34.6;77.3;14.4;8.3
7481;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;West-Nederland (LD);2015;747.5;567.5;180.0;34.2;75.0;12.7;12.3
7482;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuid-Nederland (LD);2009;694.0;489.2;204.8;32.6;79.4;15.4;5.3
7483;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuid-Nederland (LD);2012;744.6;537.6;207.0;34.5;80.7;12.8;6.5
7484;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuid-Nederland (LD);2015;679.2;513.2;166.0;36.1;76.5;10.3;13.2
7485;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Groningen (PV);2009;642.7;438.0;204.7;32.9;85.9;10.3;3.8
7486;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Groningen (PV);2012;711.4;497.4;214.1;35.1;87.6;8.5;3.9
7487;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Groningen (PV);2015;658.6;483.2;175.4;37.4;79.8;10.1;10.1
7488;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Friesland (PV);2009;716.3;507.5;208.8;33.3;87.5;10.7;1.8
7489;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Friesland (PV);2012;742.8;529.7;213.1;35.5;88.6;7.7;3.6
7490;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Friesland (PV);2015;620.3;445.4;174.9;33.5;86.0;8.2;5.8
7491;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Drenthe (PV);2009;703.0;481.5;221.5;34.6;91.6;5.9;2.5
7492;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Drenthe (PV);2012;720.5;501.7;218.8;35.4;87.4;7.4;5.1
7493;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Drenthe (PV);2015;661.3;480.7;180.7;37.2;82.3;6.5;11.1
7494;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Overijssel (PV);2009;702.6;493.0;209.6;32.8;84.6;11.4;4.1
7495;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Overijssel (PV);2012;755.2;540.5;214.7;35.8;84.1;10.2;5.7
7496;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Overijssel (PV);2015;668.4;498.0;170.4;34.0;79.4;10.6;9.9
7497;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Flevoland (PV);2009;669.8;467.7;202.1;30.4;82.2;13.4;4.3
7498;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Flevoland (PV);2012;726.0;526.7;199.3;34.2;71.6;14.4;14.0
7499;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Flevoland (PV);2015;696.7;529.1;167.6;38.1;74.6;7.8;17.6
7500;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Gelderland (PV);2009;711.9;511.7;200.2;32.1;80.3;16.0;3.7
7501;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Gelderland (PV);2012;754.0;553.5;200.5;34.3;79.9;14.0;6.1
7502;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Gelderland (PV);2015;684.0;518.2;165.8;34.7;77.7;10.7;11.6
7503;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Utrecht (PV);2009;729.2;530.8;198.3;30.4;78.3;17.1;4.6
7504;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Utrecht (PV);2012;797.3;600.6;196.7;33.5;77.6;13.3;9.1
7505;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Utrecht (PV);2015;744.7;576.9;167.9;32.9;75.0;14.1;10.9
7506;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Holland (PV);2009;725.1;527.1;198.0;32.1;75.2;19.1;5.7
7507;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Holland (PV);2012;786.0;587.1;198.9;35.0;77.9;14.7;7.5
7508;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Holland (PV);2015;761.6;579.0;182.7;34.0;73.0;13.0;13.9
7509;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuid-Holland (PV);2009;706.8;516.6;190.2;32.3;77.1;16.8;6.1
7510;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuid-Holland (PV);2012;784.9;584.5;200.4;34.6;76.2;14.9;8.9
7511;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuid-Holland (PV);2015;744.0;562.8;181.3;34.6;75.5;12.4;12.1
7512;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zeeland (PV);2009;702.4;491.0;211.4;30.8;86.1;10.8;3.1
7513;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zeeland (PV);2012;733.4;524.8;208.6;33.6;83.3;11.5;5.2
7514;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zeeland (PV);2015;693.1;511.3;181.8;34.6;84.0;9.0;6.9
7515;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Brabant (PV);2009;689.9;486.8;203.0;32.6;79.0;15.9;5.1
7516;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Brabant (PV);2012;745.5;540.3;205.2;34.5;79.8;13.7;6.5
7517;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Brabant (PV);2015;694.6;526.9;167.7;35.3;75.5;10.9;13.5
7518;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Limburg (PV);2009;702.0;493.8;208.2;32.8;80.2;14.3;5.5
7519;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Limburg (PV);2012;742.6;531.9;210.7;34.3;82.5;11.2;6.3
7520;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Limburg (PV);2015;645.4;483.1;162.3;37.9;78.5;9.0;12.5
7521;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Oost-Groningen (CR);2009;614.8;380.4;234.4;28.7;90.1;6.5;3.4
7522;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Oost-Groningen (CR);2012;674.3;439.3;235.0;33.9;78.6;12.3;9.0
7523;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Oost-Groningen (CR);2015;648.9;452.9;196.0;36.0;93.2;6.0;0.8
7524;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Delfzijl en omgeving (CR);2009;;;;;;;
7525;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Delfzijl en omgeving (CR);2012;;;;;;;
7526;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Delfzijl en omgeving (CR);2015;;;;;;;
7527;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Overig Groningen (CR);2009;650.8;459.5;191.3;34.5;85.3;11.0;3.7
7528;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Overig Groningen (CR);2012;727.0;518.3;208.7;34.6;89.8;7.4;2.7
7529;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Overig Groningen (CR);2015;666.5;500.1;166.4;38.2;74.7;11.0;14.2
7530;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Friesland (CR);2009;671.9;464.9;207.0;33.7;89.5;9.0;1.5
7531;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Friesland (CR);2012;698.2;490.5;207.7;36.0;88.5;9.7;1.8
7532;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Friesland (CR);2015;622.3;451.9;170.3;34.5;89.9;5.8;4.3
7533;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Friesland (CR);2009;756.6;551.9;204.8;33.4;91.5;8.5;0.0
7534;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Friesland (CR);2012;696.3;488.3;208.1;34.9;83.4;5.9;10.7
7535;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Friesland (CR);2015;566.1;387.3;178.8;32.7;84.8;5.2;10.0
7536;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidoost-Friesland (CR);2009;771.4;557.3;214.1;32.5;81.6;15.1;3.3
7537;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidoost-Friesland (CR);2012;835.5;611.6;223.9;35.2;91.4;5.6;3.0
7538;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidoost-Friesland (CR);2015;655.0;475.3;179.7;32.6;80.4;14.4;5.2
7539;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Drenthe (CR);2009;715.1;500.2;214.9;37.4;92.3;6.5;1.2
7540;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Drenthe (CR);2012;696.9;483.1;213.8;35.0;91.4;6.2;2.4
7541;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Drenthe (CR);2015;640.8;462.9;177.8;36.2;76.4;11.4;12.2
7542;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidoost-Drenthe (CR);2009;693.5;467.6;225.9;32.5;85.3;8.0;6.7
7543;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidoost-Drenthe (CR);2012;735.0;517.4;217.7;37.5;85.9;6.8;7.3
7544;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidoost-Drenthe (CR);2015;690.4;503.7;186.8;39.2;85.6;4.7;9.7
7545;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Drenthe (CR);2009;696.5;471.0;225.5;33.2;96.9;3.1;0.0
7546;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Drenthe (CR);2012;736.3;508.0;228.3;33.0;83.4;10.4;6.2
7547;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Drenthe (CR);2015;636.5;463.1;173.5;34.8;84.5;3.2;12.3
7548;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Overijssel (CR);2009;701.3;488.8;212.5;31.2;86.4;9.6;4.0
7549;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Overijssel (CR);2012;778.9;566.6;212.3;35.4;82.2;11.3;6.5
7550;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Noord-Overijssel (CR);2015;715.2;540.4;174.7;34.9;82.2;8.3;9.6
7551;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Overijssel (CR);2009;701.0;497.0;204.0;31.7;79.5;18.7;1.8
7552;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Overijssel (CR);2012;786.0;577.7;208.2;37.0;79.6;11.9;8.5
7553;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Overijssel (CR);2015;745.2;572.2;173.0;35.5;69.2;16.5;14.3
7554;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Twente (CR);2009;703.9;494.3;209.5;34.1;85.0;10.2;4.8
7555;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Twente (CR);2012;732.2;514.3;218.0;35.7;86.5;9.1;4.4
7556;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Twente (CR);2015;621.5;454.2;167.4;33.2;80.8;10.3;8.9
7557;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Veluwe (CR);2009;734.8;541.3;193.5;32.1;77.3;20.3;2.4
7558;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Veluwe (CR);2012;762.4;558.1;204.4;34.1;78.3;13.9;7.8
7559;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Veluwe (CR);2015;687.3;521.2;166.2;32.7;77.4;11.2;11.4
7560;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Achterhoek (CR);2009;746.6;517.7;228.9;32.2;91.2;6.8;2.0
7561;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Achterhoek (CR);2012;759.3;552.4;206.9;35.4;87.1;9.1;3.8
7562;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Achterhoek (CR);2015;700.3;531.3;168.9;37.1;81.3;8.5;10.2
7563;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Arnhem/Nijmegen (CR);2009;676.1;492.6;183.4;32.2;76.4;17.6;6.0
7564;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Arnhem/Nijmegen (CR);2012;750.3;560.9;189.4;34.0;78.5;15.3;6.1
7565;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Arnhem/Nijmegen (CR);2015;679.3;517.4;161.9;35.3;75.0;12.1;12.8
7566;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Gelderland (CR);2009;709.0;484.0;224.9;31.5;82.6;14.7;2.7
7567;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Gelderland (CR);2012;732.9;514.3;218.6;33.9;76.9;18.3;4.8
7568;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidwest-Gelderland (CR);2015;664.0;491.0;173.0;34.6;81.3;8.2;10.5
7569;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Utrecht (CR);2009;729.2;530.8;198.3;30.4;78.3;17.1;4.6
7570;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Utrecht (CR);2012;797.3;600.6;196.7;33.5;77.6;13.3;9.1
7571;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Utrecht (CR);2015;744.7;576.9;167.9;32.9;75.0;14.1;10.9
7572;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Kop van Noord-Holland (CR);2009;669.9;458.2;211.8;29.9;77.7;18.4;3.9
7573;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Kop van Noord-Holland (CR);2012;724.1;508.3;215.7;34.9;80.6;14.4;5.0
7574;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Kop van Noord-Holland (CR);2015;672.4;487.3;185.0;34.2;83.9;7.2;9.0
7575;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Alkmaar en omgeving (CR);2009;696.8;500.0;196.8;32.0;81.4;16.8;1.7
7576;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Alkmaar en omgeving (CR);2012;733.1;535.9;197.2;33.2;79.2;17.6;3.2
7577;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Alkmaar en omgeving (CR);2015;731.7;543.7;188.0;34.3;76.2;14.1;9.7
7578;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;IJmond (CR);2009;683.2;478.0;205.2;30.9;74.9;21.6;3.5
7579;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;IJmond (CR);2012;731.1;527.0;204.1;34.2;85.2;13.4;1.3
7580;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;IJmond (CR);2015;714.0;532.8;181.2;32.8;70.4;13.7;15.9
7581;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Agglomeratie Haarlem (CR);2009;799.8;611.2;188.6;33.7;83.7;12.0;4.3
7582;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Agglomeratie Haarlem (CR);2012;778.3;587.7;190.6;32.3;84.9;10.5;4.5
7583;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Agglomeratie Haarlem (CR);2015;772.2;586.9;185.3;33.3;73.3;15.9;10.8
7584;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zaanstreek (CR);2009;704.8;491.8;213.0;33.3;76.3;18.8;4.9
7585;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zaanstreek (CR);2012;787.1;571.2;215.9;35.6;84.1;7.4;8.5
7586;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zaanstreek (CR);2015;730.3;536.0;194.3;35.3;67.2;16.5;16.3
7587;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Groot-Amsterdam (CR);2009;753.7;562.5;191.2;32.4;70.5;21.2;8.2
7588;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Groot-Amsterdam (CR);2012;822.6;629.0;193.5;35.8;73.4;16.1;10.4
7589;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Groot-Amsterdam (CR);2015;802.3;622.7;179.6;34.0;71.9;13.0;15.2
7590;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Het Gooi en Vechtstreek (CR);2009;671.0;466.8;204.2;32.4;80.5;16.2;3.2
7591;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Het Gooi en Vechtstreek (CR);2012;789.3;592.8;196.5;35.7;77.9;14.9;7.1
7592;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Het Gooi en Vechtstreek (CR);2015;765.0;589.8;175.1;34.2;68.0;12.8;19.2
7593;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Agglomeratie Leiden en Bollenstreek (CR);2009;766.7;575.1;191.5;33.7;81.8;12.3;6.0
7594;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Agglomeratie Leiden en Bollenstreek (CR);2012;781.9;580.4;201.5;31.7;77.8;15.1;7.1
7595;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Agglomeratie Leiden en Bollenstreek (CR);2015;792.6;610.2;182.4;34.3;76.4;13.9;9.7
7596;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Agglomeratie 's-Gravenhage (CR);2009;740.9;549.3;191.6;34.5;77.4;15.6;7.0
7597;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Agglomeratie 's-Gravenhage (CR);2012;797.4;603.8;193.7;37.5;76.9;11.9;11.2
7598;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Agglomeratie 's-Gravenhage (CR);2015;789.1;608.0;181.1;35.5;76.1;11.4;12.6
7599;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Delft en Westland (CR);2009;745.8;540.0;205.8;32.1;76.6;17.9;5.5
7600;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Delft en Westland (CR);2012;810.2;601.4;208.9;34.5;77.2;15.4;7.4
7601;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Delft en Westland (CR);2015;755.1;569.0;186.1;36.1;73.2;10.5;16.3
7602;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Oost-Zuid-Holland (CR);2009;746.0;545.6;200.4;32.4;81.2;13.7;5.0
7603;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Oost-Zuid-Holland (CR);2012;739.7;537.0;202.6;32.6;73.1;17.4;9.4
7604;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Oost-Zuid-Holland (CR);2015;780.9;592.1;188.9;35.1;78.7;11.4;9.9
7605;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Groot-Rijnmond (CR);2009;675.0;489.3;185.7;31.4;74.6;18.6;6.8
7606;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Groot-Rijnmond (CR);2012;773.6;578.2;195.4;34.1;75.2;15.5;9.3
7607;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Groot-Rijnmond (CR);2015;708.2;530.6;177.6;34.3;74.3;12.7;13.0
7608;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidoost-Zuid-Holland (CR);2009;644.6;455.6;189.0;29.2;79.3;18.7;2.0
7609;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidoost-Zuid-Holland (CR);2012;816.0;588.1;227.9;33.8;78.5;17.1;4.5
7610;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zuidoost-Zuid-Holland (CR);2015;714.8;528.1;186.7;33.2;77.4;13.5;9.1
7611;Waarde;Totaal;Gebruiksoppervlakte: 75 tot 100 m²;Zeeuwsch-Vlaanderen (CR);2009;645.7;434.4;211.4;32.2;89.4;9.1;1.5
