ID;Bedrijfstakken;Bedrijfskenmerken;Perioden;Bedrijven_1
4033;52 Detailhandel en reparatie voor part..;Totaal aantal bedrijven;2007, 1 januari;78795
4034;52 Detailhandel en reparatie voor part..;Totaal aantal bedrijven;2008, 1 januari;79520
4035;52 Detailhandel en reparatie voor part..;Totaal aantal bedrijven;2009, 1 januari;80570
4036;52 Detailhandel en reparatie voor part..;1 werkzame persoon;2006, 1 januari;26650
4037;52 Detailhandel en reparatie voor part..;1 werkzame persoon;2007, 1 januari;30330
4038;52 Detailhandel en reparatie voor part..;1 werkzame persoon;2008, 1 januari;34735
4039;52 Detailhandel en reparatie voor part..;1 werkzame persoon;2009, 1 januari;35290
4040;52 Detailhandel en reparatie voor part..;2 werkzame personen;2006, 1 januari;24105
4041;52 Detailhandel en reparatie voor part..;2 werkzame personen;2007, 1 januari;19085
4042;52 Detailhandel en reparatie voor part..;2 werkzame personen;2008, 1 januari;19690
4043;52 Detailhandel en reparatie voor part..;2 werkzame personen;2009, 1 januari;19720
4044;52 Detailhandel en reparatie voor part..;3 tot 5 werkzame personen;2006, 1 januari;12915
4045;52 Detailhandel en reparatie voor part..;3 tot 5 werkzame personen;2007, 1 januari;14575
4046;52 Detailhandel en reparatie voor part..;3 tot 5 werkzame personen;2008, 1 januari;12570
4047;52 Detailhandel en reparatie voor part..;3 tot 5 werkzame personen;2009, 1 januari;12390
4048;52 Detailhandel en reparatie voor part..;5 tot 10 werkzame personen;2006, 1 januari;7620
4049;52 Detailhandel en reparatie voor part..;5 tot 10 werkzame personen;2007, 1 januari;9265
4050;52 Detailhandel en reparatie voor part..;5 tot 10 werkzame personen;2008, 1 januari;7625
4051;52 Detailhandel en reparatie voor part..;5 tot 10 werkzame personen;2009, 1 januari;8045
4052;52 Detailhandel en reparatie voor part..;10 tot 20 werkzame personen;2006, 1 januari;2940
4053;52 Detailhandel en reparatie voor part..;10 tot 20 werkzame personen;2007, 1 januari;3250
4054;52 Detailhandel en reparatie voor part..;10 tot 20 werkzame personen;2008, 1 januari;2870
4055;52 Detailhandel en reparatie voor part..;10 tot 20 werkzame personen;2009, 1 januari;2985
4056;52 Detailhandel en reparatie voor part..;20 tot 50 werkzame personen;2006, 1 januari;1630
4057;52 Detailhandel en reparatie voor part..;20 tot 50 werkzame personen;2007, 1 januari;1715
4058;52 Detailhandel en reparatie voor part..;20 tot 50 werkzame personen;2008, 1 januari;1490
4059;52 Detailhandel en reparatie voor part..;20 tot 50 werkzame personen;2009, 1 januari;1530
4060;52 Detailhandel en reparatie voor part..;50 tot 100 werkzame personen;2006, 1 januari;270
4061;52 Detailhandel en reparatie voor part..;50 tot 100 werkzame personen;2007, 1 januari;295
4062;52 Detailhandel en reparatie voor part..;50 tot 100 werkzame personen;2008, 1 januari;280
4063;52 Detailhandel en reparatie voor part..;50 tot 100 werkzame personen;2009, 1 januari;325
4064;52 Detailhandel en reparatie voor part..;100 tot 150 werkzame personen;2006, 1 januari;75
4065;52 Detailhandel en reparatie voor part..;100 tot 150 werkzame personen;2007, 1 januari;75
4066;52 Detailhandel en reparatie voor part..;100 tot 150 werkzame personen;2008, 1 januari;75
4067;52 Detailhandel en reparatie voor part..;100 tot 150 werkzame personen;2009, 1 januari;75
4068;52 Detailhandel en reparatie voor part..;150 tot 200 werkzame personen;2006, 1 januari;45
4069;52 Detailhandel en reparatie voor part..;150 tot 200 werkzame personen;2007, 1 januari;40
4070;52 Detailhandel en reparatie voor part..;150 tot 200 werkzame personen;2008, 1 januari;30
4071;52 Detailhandel en reparatie voor part..;150 tot 200 werkzame personen;2009, 1 januari;45
4072;52 Detailhandel en reparatie voor part..;200 tot 250 werkzame personen;2006, 1 januari;15
4073;52 Detailhandel en reparatie voor part..;200 tot 250 werkzame personen;2007, 1 januari;20
4074;52 Detailhandel en reparatie voor part..;200 tot 250 werkzame personen;2008, 1 januari;20
4075;52 Detailhandel en reparatie voor part..;200 tot 250 werkzame personen;2009, 1 januari;25
4076;52 Detailhandel en reparatie voor part..;250 tot 500 werkzame personen;2006, 1 januari;50
4077;52 Detailhandel en reparatie voor part..;250 tot 500 werkzame personen;2007, 1 januari;45
4078;52 Detailhandel en reparatie voor part..;250 tot 500 werkzame personen;2008, 1 januari;45
4079;52 Detailhandel en reparatie voor part..;250 tot 500 werkzame personen;2009, 1 januari;50
4080;52 Detailhandel en reparatie voor part..;500 tot 1000 werkzame personen;2006, 1 januari;40
4081;52 Detailhandel en reparatie voor part..;500 tot 1000 werkzame personen;2007, 1 januari;45
4082;52 Detailhandel en reparatie voor part..;500 tot 1000 werkzame personen;2008, 1 januari;40
4083;52 Detailhandel en reparatie voor part..;500 tot 1000 werkzame personen;2009, 1 januari;40
4084;52 Detailhandel en reparatie voor part..;1000 tot 2000 werkzame personen;2006, 1 januari;30
4085;52 Detailhandel en reparatie voor part..;1000 tot 2000 werkzame personen;2007, 1 januari;30
4086;52 Detailhandel en reparatie voor part..;1000 tot 2000 werkzame personen;2008, 1 januari;25
4087;52 Detailhandel en reparatie voor part..;1000 tot 2000 werkzame personen;2009, 1 januari;25
4088;52 Detailhandel en reparatie voor part..;2000 werkzame personen of meer;2006, 1 januari;25
4089;52 Detailhandel en reparatie voor part..;2000 werkzame personen of meer;2007, 1 januari;20
4090;52 Detailhandel en reparatie voor part..;2000 werkzame personen of meer;2008, 1 januari;20
4091;52 Detailhandel en reparatie voor part..;2000 werkzame personen of meer;2009, 1 januari;20
4092;52 Detailhandel en reparatie voor part..;Eenmanszaak;2006, 1 januari;36130
4093;52 Detailhandel en reparatie voor part..;Eenmanszaak;2007, 1 januari;38220
4094;52 Detailhandel en reparatie voor part..;Eenmanszaak;2008, 1 januari;39180
4095;52 Detailhandel en reparatie voor part..;Eenmanszaak;2009, 1 januari;40025
4096;52 Detailhandel en reparatie voor part..;Maatschap;2006, 1 januari;330
4097;52 Detailhandel en reparatie voor part..;Maatschap;2007, 1 januari;295
4098;52 Detailhandel en reparatie voor part..;Maatschap;2008, 1 januari;220
4099;52 Detailhandel en reparatie voor part..;Maatschap;2009, 1 januari;200
4100;52 Detailhandel en reparatie voor part..;Vennootschap onder firma;2006, 1 januari;27045
4101;52 Detailhandel en reparatie voor part..;Vennootschap onder firma;2007, 1 januari;26945
4102;52 Detailhandel en reparatie voor part..;Vennootschap onder firma;2008, 1 januari;26415
4103;52 Detailhandel en reparatie voor part..;Vennootschap onder firma;2009, 1 januari;26415
4104;52 Detailhandel en reparatie voor part..;Besloten vennootschap;2006, 1 januari;12395
4105;52 Detailhandel en reparatie voor part..;Besloten vennootschap;2007, 1 januari;12800
4106;52 Detailhandel en reparatie voor part..;Besloten vennootschap;2008, 1 januari;13155
4107;52 Detailhandel en reparatie voor part..;Besloten vennootschap;2009, 1 januari;13385
4108;52 Detailhandel en reparatie voor part..;Naamloze vennootschap;2006, 1 januari;10
4109;52 Detailhandel en reparatie voor part..;Naamloze vennootschap;2007, 1 januari;10
4110;52 Detailhandel en reparatie voor part..;Naamloze vennootschap;2008, 1 januari;10
4111;52 Detailhandel en reparatie voor part..;Naamloze vennootschap;2009, 1 januari;5
4112;52 Detailhandel en reparatie voor part..;Coöperatieve vereniging;2006, 1 januari;40
4113;52 Detailhandel en reparatie voor part..;Coöperatieve vereniging;2007, 1 januari;50
4114;52 Detailhandel en reparatie voor part..;Coöperatieve vereniging;2008, 1 januari;45
4115;52 Detailhandel en reparatie voor part..;Coöperatieve vereniging;2009, 1 januari;40
4116;52 Detailhandel en reparatie voor part..;Vereniging of stichting;2006, 1 januari;315
4117;52 Detailhandel en reparatie voor part..;Vereniging of stichting;2007, 1 januari;325
4118;52 Detailhandel en reparatie voor part..;Vereniging of stichting;2008, 1 januari;335
4119;52 Detailhandel en reparatie voor part..;Vereniging of stichting;2009, 1 januari;345
4120;52 Detailhandel en reparatie voor part..;Overheid;2006, 1 januari;0
4121;52 Detailhandel en reparatie voor part..;Overheid;2007, 1 januari;0
4122;52 Detailhandel en reparatie voor part..;Overheid;2008, 1 januari;0
4123;52 Detailhandel en reparatie voor part..;Overheid;2009, 1 januari;0
4124;52 Detailhandel en reparatie voor part..;Overige rechtsvormen;2006, 1 januari;145
4125;52 Detailhandel en reparatie voor part..;Overige rechtsvormen;2007, 1 januari;155
4126;52 Detailhandel en reparatie voor part..;Overige rechtsvormen;2008, 1 januari;160
4127;52 Detailhandel en reparatie voor part..;Overige rechtsvormen;2009, 1 januari;155
4128;H Horeca;Totaal aantal bedrijven;2006, 1 januari;35050
4129;H Horeca;Totaal aantal bedrijven;2007, 1 januari;35615
4130;H Horeca;Totaal aantal bedrijven;2008, 1 januari;36255
4131;H Horeca;Totaal aantal bedrijven;2009, 1 januari;38550
4132;H Horeca;1 werkzame persoon;2006, 1 januari;6710
4133;H Horeca;1 werkzame persoon;2007, 1 januari;7985
4134;H Horeca;1 werkzame persoon;2008, 1 januari;9685
4135;H Horeca;1 werkzame persoon;2009, 1 januari;10610
4136;H Horeca;2 werkzame personen;2006, 1 januari;12520
4137;H Horeca;2 werkzame personen;2007, 1 januari;9560
4138;H Horeca;2 werkzame personen;2008, 1 januari;10390
4139;H Horeca;2 werkzame personen;2009, 1 januari;10630
4140;H Horeca;3 tot 5 werkzame personen;2006, 1 januari;7120
4141;H Horeca;3 tot 5 werkzame personen;2007, 1 januari;7955
4142;H Horeca;3 tot 5 werkzame personen;2008, 1 januari;6990
4143;H Horeca;3 tot 5 werkzame personen;2009, 1 januari;7045
4144;H Horeca;5 tot 10 werkzame personen;2006, 1 januari;5385
4145;H Horeca;5 tot 10 werkzame personen;2007, 1 januari;6340
4146;H Horeca;5 tot 10 werkzame personen;2008, 1 januari;5725
4147;H Horeca;5 tot 10 werkzame personen;2009, 1 januari;6015
4148;H Horeca;10 tot 20 werkzame personen;2006, 1 januari;2195
4149;H Horeca;10 tot 20 werkzame personen;2007, 1 januari;2520
4150;H Horeca;10 tot 20 werkzame personen;2008, 1 januari;2335
4151;H Horeca;10 tot 20 werkzame personen;2009, 1 januari;2840
4152;H Horeca;20 tot 50 werkzame personen;2006, 1 januari;865
4153;H Horeca;20 tot 50 werkzame personen;2007, 1 januari;1005
4154;H Horeca;20 tot 50 werkzame personen;2008, 1 januari;905
4155;H Horeca;20 tot 50 werkzame personen;2009, 1 januari;1120
4156;H Horeca;50 tot 100 werkzame personen;2006, 1 januari;165
4157;H Horeca;50 tot 100 werkzame personen;2007, 1 januari;165
4158;H Horeca;50 tot 100 werkzame personen;2008, 1 januari;150
4159;H Horeca;50 tot 100 werkzame personen;2009, 1 januari;185
4160;H Horeca;100 tot 150 werkzame personen;2006, 1 januari;35
4161;H Horeca;100 tot 150 werkzame personen;2007, 1 januari;30
4162;H Horeca;100 tot 150 werkzame personen;2008, 1 januari;25
4163;H Horeca;100 tot 150 werkzame personen;2009, 1 januari;45
4164;H Horeca;150 tot 200 werkzame personen;2006, 1 januari;15
4165;H Horeca;150 tot 200 werkzame personen;2007, 1 januari;10
4166;H Horeca;150 tot 200 werkzame personen;2008, 1 januari;15
4167;H Horeca;150 tot 200 werkzame personen;2009, 1 januari;15
4168;H Horeca;200 tot 250 werkzame personen;2006, 1 januari;10
4169;H Horeca;200 tot 250 werkzame personen;2007, 1 januari;10
4170;H Horeca;200 tot 250 werkzame personen;2008, 1 januari;10
4171;H Horeca;200 tot 250 werkzame personen;2009, 1 januari;5
4172;H Horeca;250 tot 500 werkzame personen;2006, 1 januari;20
4173;H Horeca;250 tot 500 werkzame personen;2007, 1 januari;15
4174;H Horeca;250 tot 500 werkzame personen;2008, 1 januari;15
4175;H Horeca;250 tot 500 werkzame personen;2009, 1 januari;15
4176;H Horeca;500 tot 1000 werkzame personen;2006, 1 januari;5
4177;H Horeca;500 tot 1000 werkzame personen;2007, 1 januari;10
4178;H Horeca;500 tot 1000 werkzame personen;2008, 1 januari;10
4179;H Horeca;500 tot 1000 werkzame personen;2009, 1 januari;10
4180;H Horeca;1000 tot 2000 werkzame personen;2006, 1 januari;5
4181;H Horeca;1000 tot 2000 werkzame personen;2007, 1 januari;5
4182;H Horeca;1000 tot 2000 werkzame personen;2008, 1 januari;0
4183;H Horeca;1000 tot 2000 werkzame personen;2009, 1 januari;0
4184;H Horeca;2000 werkzame personen of meer;2006, 1 januari;5
4185;H Horeca;2000 werkzame personen of meer;2007, 1 januari;5
4186;H Horeca;2000 werkzame personen of meer;2008, 1 januari;5
4187;H Horeca;2000 werkzame personen of meer;2009, 1 januari;5
4188;H Horeca;Eenmanszaak;2006, 1 januari;13440
4189;H Horeca;Eenmanszaak;2007, 1 januari;13845
4190;H Horeca;Eenmanszaak;2008, 1 januari;13985
4191;H Horeca;Eenmanszaak;2009, 1 januari;15120
4192;H Horeca;Maatschap;2006, 1 januari;485
4193;H Horeca;Maatschap;2007, 1 januari;500
4194;H Horeca;Maatschap;2008, 1 januari;525
4195;H Horeca;Maatschap;2009, 1 januari;845
4196;H Horeca;Vennootschap onder firma;2006, 1 januari;15485
4197;H Horeca;Vennootschap onder firma;2007, 1 januari;15345
4198;H Horeca;Vennootschap onder firma;2008, 1 januari;15300
4199;H Horeca;Vennootschap onder firma;2009, 1 januari;15825
4200;H Horeca;Besloten vennootschap;2006, 1 januari;5200
4201;H Horeca;Besloten vennootschap;2007, 1 januari;5460
4202;H Horeca;Besloten vennootschap;2008, 1 januari;5950
4203;H Horeca;Besloten vennootschap;2009, 1 januari;6055
4204;H Horeca;Naamloze vennootschap;2006, 1 januari;10
4205;H Horeca;Naamloze vennootschap;2007, 1 januari;10
4206;H Horeca;Naamloze vennootschap;2008, 1 januari;10
4207;H Horeca;Naamloze vennootschap;2009, 1 januari;10
4208;H Horeca;Coöperatieve vereniging;2006, 1 januari;20
4209;H Horeca;Coöperatieve vereniging;2007, 1 januari;25
4210;H Horeca;Coöperatieve vereniging;2008, 1 januari;25
4211;H Horeca;Coöperatieve vereniging;2009, 1 januari;25
4212;H Horeca;Vereniging of stichting;2006, 1 januari;315
4213;H Horeca;Vereniging of stichting;2007, 1 januari;340
4214;H Horeca;Vereniging of stichting;2008, 1 januari;350
4215;H Horeca;Vereniging of stichting;2009, 1 januari;530
4216;H Horeca;Overheid;2006, 1 januari;0
4217;H Horeca;Overheid;2007, 1 januari;0
4218;H Horeca;Overheid;2008, 1 januari;0
4219;H Horeca;Overheid;2009, 1 januari;0
4220;H Horeca;Overige rechtsvormen;2006, 1 januari;90
4221;H Horeca;Overige rechtsvormen;2007, 1 januari;95
4222;H Horeca;Overige rechtsvormen;2008, 1 januari;115
4223;H Horeca;Overige rechtsvormen;2009, 1 januari;130
4224;55 Logies-, maaltijden- en drankenvers..;Totaal aantal bedrijven;2006, 1 januari;35050
4225;55 Logies-, maaltijden- en drankenvers..;Totaal aantal bedrijven;2007, 1 januari;35615
4226;55 Logies-, maaltijden- en drankenvers..;Totaal aantal bedrijven;2008, 1 januari;36255
4227;55 Logies-, maaltijden- en drankenvers..;Totaal aantal bedrijven;2009, 1 januari;38550
4228;55 Logies-, maaltijden- en drankenvers..;1 werkzame persoon;2006, 1 januari;6710
4229;55 Logies-, maaltijden- en drankenvers..;1 werkzame persoon;2007, 1 januari;7985
4230;55 Logies-, maaltijden- en drankenvers..;1 werkzame persoon;2008, 1 januari;9685
4231;55 Logies-, maaltijden- en drankenvers..;1 werkzame persoon;2009, 1 januari;10610
4232;55 Logies-, maaltijden- en drankenvers..;2 werkzame personen;2006, 1 januari;12520
4233;55 Logies-, maaltijden- en drankenvers..;2 werkzame personen;2007, 1 januari;9560
4234;55 Logies-, maaltijden- en drankenvers..;2 werkzame personen;2008, 1 januari;10390
4235;55 Logies-, maaltijden- en drankenvers..;2 werkzame personen;2009, 1 januari;10630
4236;55 Logies-, maaltijden- en drankenvers..;3 tot 5 werkzame personen;2006, 1 januari;7120
4237;55 Logies-, maaltijden- en drankenvers..;3 tot 5 werkzame personen;2007, 1 januari;7955
4238;55 Logies-, maaltijden- en drankenvers..;3 tot 5 werkzame personen;2008, 1 januari;6990
4239;55 Logies-, maaltijden- en drankenvers..;3 tot 5 werkzame personen;2009, 1 januari;7045
4240;55 Logies-, maaltijden- en drankenvers..;5 tot 10 werkzame personen;2006, 1 januari;5385
4241;55 Logies-, maaltijden- en drankenvers..;5 tot 10 werkzame personen;2007, 1 januari;6340
4242;55 Logies-, maaltijden- en drankenvers..;5 tot 10 werkzame personen;2008, 1 januari;5725
4243;55 Logies-, maaltijden- en drankenvers..;5 tot 10 werkzame personen;2009, 1 januari;6015
4244;55 Logies-, maaltijden- en drankenvers..;10 tot 20 werkzame personen;2006, 1 januari;2195
4245;55 Logies-, maaltijden- en drankenvers..;10 tot 20 werkzame personen;2007, 1 januari;2520
4246;55 Logies-, maaltijden- en drankenvers..;10 tot 20 werkzame personen;2008, 1 januari;2335
4247;55 Logies-, maaltijden- en drankenvers..;10 tot 20 werkzame personen;2009, 1 januari;2840
4248;55 Logies-, maaltijden- en drankenvers..;20 tot 50 werkzame personen;2006, 1 januari;865
4249;55 Logies-, maaltijden- en drankenvers..;20 tot 50 werkzame personen;2007, 1 januari;1005
4250;55 Logies-, maaltijden- en drankenvers..;20 tot 50 werkzame personen;2008, 1 januari;905
4251;55 Logies-, maaltijden- en drankenvers..;20 tot 50 werkzame personen;2009, 1 januari;1120
4252;55 Logies-, maaltijden- en drankenvers..;50 tot 100 werkzame personen;2006, 1 januari;165
4253;55 Logies-, maaltijden- en drankenvers..;50 tot 100 werkzame personen;2007, 1 januari;165
4254;55 Logies-, maaltijden- en drankenvers..;50 tot 100 werkzame personen;2008, 1 januari;150
4255;55 Logies-, maaltijden- en drankenvers..;50 tot 100 werkzame personen;2009, 1 januari;185
4256;55 Logies-, maaltijden- en drankenvers..;100 tot 150 werkzame personen;2006, 1 januari;35
4257;55 Logies-, maaltijden- en drankenvers..;100 tot 150 werkzame personen;2007, 1 januari;30
4258;55 Logies-, maaltijden- en drankenvers..;100 tot 150 werkzame personen;2008, 1 januari;25
4259;55 Logies-, maaltijden- en drankenvers..;100 tot 150 werkzame personen;2009, 1 januari;45
