ID;Vervoerstromen;SoortLading;Perioden;VervoerdLadinggewicht_1;Vervoersprestatie_2;VervoerdeContainereenheden_3
2552;Aanvoer;Container;2019 februari;704;93;69.0
2553;Aanvoer;Container;2019 maart;852;112;79.0
2554;Aanvoer;Container;2019 1e kwartaal;2301;308;216.0
2555;Aanvoer;Container;2019 april;777;97;69.0
2556;Aanvoer;Container;2019 mei;789;97;75.0
2557;Aanvoer;Container;2019 juni;756;90;69.0
2558;Aanvoer;Container;2019 2e kwartaal;2322;283;213.0
2559;Aanvoer;Container;2019 juli;779;94;74.0
2560;Aanvoer;Container;2019 augustus;737;90;69.0
2561;Aanvoer;Container;2019 september;767;93;71.0
2562;Aanvoer;Container;2019 3e kwartaal;2282;277;214.0
2563;Aanvoer;Container;2019 oktober;864;102;77.0
2564;Aanvoer;Container;2019 november;797;95;71.0
2565;Aanvoer;Container;2019 december;803;99;69.0
2566;Aanvoer;Container;2019 4e kwartaal;2463;296;217.0
2567;Aanvoer;Container;2019;9368;1164;860.0
2568;Aanvoer;Container;2020 januari;851;103;72.0
2569;Aanvoer;Container;2020 februari;962;118;80.0
2570;Aanvoer;Container;2020 maart;909;112;79.0
2571;Aanvoer;Container;2020 1e kwartaal;2722;333;231.0
2572;Aanvoer;Container;2020 april;779;94;69.0
2573;Aanvoer;Container;2020 mei;800;94;71.0
2574;Aanvoer;Container;2020 juni;789;93;69.0
2575;Aanvoer;Container;2020 2e kwartaal;2368;280;209.0
2576;Aanvoer;Container;2020 juli;933;112;82.0
2577;Aanvoer;Container;2020 augustus;938;112;79.0
2578;Aanvoer;Container;2020 september;889;108;74.0
2579;Aanvoer;Container;2020 3e kwartaal;2760;333;235.0
2580;Aanvoer;Container;2020 oktober;954;116;80.0
2581;Aanvoer;Container;2020 november;930;112;69.0
2582;Aanvoer;Container;2020 december;808;99;71.0
2583;Aanvoer;Container;2020 4e kwartaal;2693;327;220.0
2584;Aanvoer;Container;2020;10543;1273;895.0
2585;Aanvoer;Container;2021 januari;975;117;84.0
2586;Aanvoer;Container;2021 februari;824;99;68.0
2587;Aanvoer;Container;2021 maart;968;117;83.0
2588;Aanvoer;Container;2021 1e kwartaal;2767;334;235.0
2589;Aanvoer;Container;2021 april;954;114;80.0
2590;Aanvoer;Container;2021 mei;1009;123;85.0
2591;Aanvoer;Container;2021 juni;874;104;78.0
2592;Aanvoer;Container;2021 2e kwartaal;2838;341;243.0
2593;Aanvoer;Container;2021 juli;964;114;82.0
2594;Aanvoer;Container;2021 augustus;915;110;79.0
2595;Aanvoer;Container;2021 september;884;104;78.0
2596;Aanvoer;Container;2021 3e kwartaal;2763;329;240.0
2597;Aanvoer;Container;2021 oktober;905;105;77.0
2598;Aanvoer;Container;2021 november;750;90;68.0
2599;Aanvoer;Container;2021 december;748;89;72.0
2600;Aanvoer;Container;2021 4e kwartaal;2402;285;216.0
2601;Aanvoer;Container;2021;10769;1288;933.0
2602;Aanvoer;Container;2022 januari;742;100;73.0
2603;Aanvoer;Container;2022 februari;789;99;74.0
2604;Aanvoer;Container;2022 maart;880;110;81.0
2605;Aanvoer;Container;2022 1e kwartaal;2411;309;228.0
2606;Aanvoer;Container;2022 april;851;107;76.0
2607;Aanvoer;Container;2022 mei;869;107;77.0
2608;Aanvoer;Container;2022 juni;759;96;71.0
2609;Aanvoer;Container;2022 2e kwartaal;2479;310;225.0
2610;Aanvoer;Container;2022 juli;702;87;68.0
2611;Aanvoer;Container;2022 augustus;536;65;57.0
2612;Aanvoer;Container;2022 september;578;71;63.0
2613;Aanvoer;Container;2022 3e kwartaal;1817;223;187.0
2614;Aanvoer;Container;2022 oktober;685;81;69.0
2615;Aanvoer;Container;2022 november;632;74;66.0
2616;Afvoer;Totaal;2010 januari;11879;1662;90.0
2617;Afvoer;Totaal;2010 februari;11204;1548;80.0
2618;Afvoer;Totaal;2010 maart;12053;1664;84.0
2619;Afvoer;Totaal;2010 1e kwartaal;35136;4874;254.0
2620;Afvoer;Totaal;2010 april;10158;1386;95.0
2621;Afvoer;Totaal;2010 mei;10170;1374;95.0
2622;Afvoer;Totaal;2010 juni;10003;1363;94.0
2623;Afvoer;Totaal;2010 2e kwartaal;30331;4123;284.0
2624;Afvoer;Totaal;2010 juli;11248;1561;103.0
2625;Afvoer;Totaal;2010 augustus;11023;1537;99.0
2626;Afvoer;Totaal;2010 september;11472;1608;82.0
2627;Afvoer;Totaal;2010 3e kwartaal;33743;4706;284.0
2628;Afvoer;Totaal;2010 oktober;12147;1671;97.0
2629;Afvoer;Totaal;2010 november;11103;1561;92.0
2630;Afvoer;Totaal;2010 december;10883;1540;102.0
2631;Afvoer;Totaal;2010 4e kwartaal;34133;4772;291.0
2632;Afvoer;Totaal;2010;133343;18475;1112.0
2633;Afvoer;Totaal;2011 januari;10918;1530;97.0
2634;Afvoer;Totaal;2011 februari;10792;1506;91.0
2635;Afvoer;Totaal;2011 maart;12485;1732;112.0
2636;Afvoer;Totaal;2011 1e kwartaal;34195;4768;300.0
2637;Afvoer;Totaal;2011 april;11297;1574;100.0
2638;Afvoer;Totaal;2011 mei;11479;1564;105.0
2639;Afvoer;Totaal;2011 juni;11347;1548;92.0
2640;Afvoer;Totaal;2011 2e kwartaal;34123;4686;297.0
2641;Afvoer;Totaal;2011 juli;11729;1618;108.0
2642;Afvoer;Totaal;2011 augustus;10792;1493;97.0
2643;Afvoer;Totaal;2011 september;11187;1517;88.0
2644;Afvoer;Totaal;2011 3e kwartaal;33708;4628;293.0
2645;Afvoer;Totaal;2011 oktober;11137;1513;95.0
2646;Afvoer;Totaal;2011 november;9968;1367;87.0
2647;Afvoer;Totaal;2011 december;11209;1545;81.0
2648;Afvoer;Totaal;2011 4e kwartaal;32314;4425;263.0
2649;Afvoer;Totaal;2011;134339;18506;1154.0
2650;Afvoer;Totaal;2012 januari;10730;1477;102.0
2651;Afvoer;Totaal;2012 februari;10394;1429;97.0
2652;Afvoer;Totaal;2012 maart;11829;1613;97.0
2653;Afvoer;Totaal;2012 1e kwartaal;32953;4519;296.0
2654;Afvoer;Totaal;2012 april;10426;1444;92.0
2655;Afvoer;Totaal;2012 mei;10733;1491;88.0
2656;Afvoer;Totaal;2012 juni;11235;1548;96.0
2657;Afvoer;Totaal;2012 2e kwartaal;32394;4483;276.0
2658;Afvoer;Totaal;2012 juli;10831;1490;104.0
2659;Afvoer;Totaal;2012 augustus;10579;1447;104.0
2660;Afvoer;Totaal;2012 september;11147;1525;97.0
2661;Afvoer;Totaal;2012 3e kwartaal;32557;4462;305.0
2662;Afvoer;Totaal;2012 oktober;11606;1601;92.0
2663;Afvoer;Totaal;2012 november;11306;1563;92.0
2664;Afvoer;Totaal;2012 december;10636;1488;90.0
2665;Afvoer;Totaal;2012 4e kwartaal;33548;4652;274.0
2666;Afvoer;Totaal;2012;131452;18115;1150.0
2667;Afvoer;Totaal;2013 januari;10769;1489;97.0
2668;Afvoer;Totaal;2013 februari;10652;1488;100.0
2669;Afvoer;Totaal;2013 maart;12047;1664;98.0
2670;Afvoer;Totaal;2013 1e kwartaal;33468;4641;295.0
2671;Afvoer;Totaal;2013 april;11209;1544;98.0
2672;Afvoer;Totaal;2013 mei;11460;1577;99.0
2673;Afvoer;Totaal;2013 juni;11401;1539;104.0
2674;Afvoer;Totaal;2013 2e kwartaal;34070;4660;301.0
2675;Afvoer;Totaal;2013 juli;11453;1578;101.0
2676;Afvoer;Totaal;2013 augustus;11170;1541;105.0
2677;Afvoer;Totaal;2013 september;11556;1586;100.0
2678;Afvoer;Totaal;2013 3e kwartaal;34179;4705;306.0
2679;Afvoer;Totaal;2013 oktober;12324;1695;96.0
2680;Afvoer;Totaal;2013 november;12396;1719;101.0
2681;Afvoer;Totaal;2013 december;11442;1573;94.0
2682;Afvoer;Totaal;2013 4e kwartaal;36162;4987;291.0
2683;Afvoer;Totaal;2013;137879;18993;1193.0
2684;Afvoer;Totaal;2014 januari;12827;1777;108.0
2685;Afvoer;Totaal;2014 februari;11367;1582;92.0
2686;Afvoer;Totaal;2014 maart;12005;1661;111.0
2687;Afvoer;Totaal;2014 1e kwartaal;36199;5021;311.0
2688;Afvoer;Totaal;2014 april;11099;1538;103.0
2689;Afvoer;Totaal;2014 mei;12352;1707;111.0
2690;Afvoer;Totaal;2014 juni;10946;1505;107.0
2691;Afvoer;Totaal;2014 2e kwartaal;34397;4750;321.0
2692;Afvoer;Totaal;2014 juli;11835;1630;109.0
2693;Afvoer;Totaal;2014 augustus;11158;1545;106.0
2694;Afvoer;Totaal;2014 september;11314;1564;107.0
2695;Afvoer;Totaal;2014 3e kwartaal;34307;4738;322.0
2696;Afvoer;Totaal;2014 oktober;12568;1755;100.0
2697;Afvoer;Totaal;2014 november;11364;1584;107.0
2698;Afvoer;Totaal;2014 december;10913;1503;97.0
2699;Afvoer;Totaal;2014 4e kwartaal;34845;4842;304.0
2700;Afvoer;Totaal;2014;139748;19352;1258.0
2701;Afvoer;Totaal;2015 januari;12168;1709;114.0
2702;Afvoer;Totaal;2015 februari;10920;1530;103.0
2703;Afvoer;Totaal;2015 maart;12837;1769;118.0
2704;Afvoer;Totaal;2015 1e kwartaal;35925;5009;334.0
2705;Afvoer;Totaal;2015 april;11718;1623;97.0
2706;Afvoer;Totaal;2015 mei;11423;1586;101.0
2707;Afvoer;Totaal;2015 juni;11582;1584;107.0
2708;Afvoer;Totaal;2015 2e kwartaal;34723;4793;306.0
2709;Afvoer;Totaal;2015 juli;11186;1525;104.0
2710;Afvoer;Totaal;2015 augustus;10810;1472;97.0
2711;Afvoer;Totaal;2015 september;10996;1506;90.0
2712;Afvoer;Totaal;2015 3e kwartaal;32991;4503;290.0
2713;Afvoer;Totaal;2015 oktober;11335;1561;93.0
2714;Afvoer;Totaal;2015 november;11241;1549;83.0
2715;Afvoer;Totaal;2015 december;10900;1491;92.0
2716;Afvoer;Totaal;2015 4e kwartaal;33475;4601;268.0
2717;Afvoer;Totaal;2015;137114;18906;1198.0
2718;Afvoer;Totaal;2016 januari;11950;1650;108.0
2719;Afvoer;Totaal;2016 februari;11244;1537;95.0
2720;Afvoer;Totaal;2016 maart;11513;1587;106.0
2721;Afvoer;Totaal;2016 1e kwartaal;34707;4775;310.0
2722;Afvoer;Totaal;2016 april;10851;1503;97.0
2723;Afvoer;Totaal;2016 mei;11130;1519;95.0
2724;Afvoer;Totaal;2016 juni;11067;1519;98.0
2725;Afvoer;Totaal;2016 2e kwartaal;33048;4542;289.0
2726;Afvoer;Totaal;2016 juli;10714;1464;97.0
2727;Afvoer;Totaal;2016 augustus;10757;1477;93.0
2728;Afvoer;Totaal;2016 september;10310;1413;90.0
2729;Afvoer;Totaal;2016 3e kwartaal;31781;4353;281.0
2730;Afvoer;Totaal;2016 oktober;10433;1412;92.0
2731;Afvoer;Totaal;2016 november;11163;1528;85.0
2732;Afvoer;Totaal;2016 december;9511;1300;89.0
2733;Afvoer;Totaal;2016 4e kwartaal;31107;4240;267.0
2734;Afvoer;Totaal;2016;130644;17910;1147.0
2735;Afvoer;Totaal;2017 januari;10230;1395;94.0
2736;Afvoer;Totaal;2017 februari;11307;1540;95.0
2737;Afvoer;Totaal;2017 maart;12318;1674;113.0
2738;Afvoer;Totaal;2017 1e kwartaal;33855;4609;302.0
2739;Afvoer;Totaal;2017 april;10205;1397;103.0
2740;Afvoer;Totaal;2017 mei;11938;1616;106.0
2741;Afvoer;Totaal;2017 juni;10768;1448;99.0
2742;Afvoer;Totaal;2017 2e kwartaal;32911;4461;308.0
2743;Afvoer;Totaal;2017 juli;10734;1478;108.0
2744;Afvoer;Totaal;2017 augustus;10841;1480;108.0
2745;Afvoer;Totaal;2017 september;10723;1452;107.0
2746;Afvoer;Totaal;2017 3e kwartaal;32299;4411;323.0
2747;Afvoer;Totaal;2017 oktober;10738;1448;109.0
2748;Afvoer;Totaal;2017 november;10841;1482;111.0
2749;Afvoer;Totaal;2017 december;10651;1445;99.0
2750;Afvoer;Totaal;2017 4e kwartaal;32230;4375;319.0
2751;Afvoer;Totaal;2017;131295;17855;1252.0
2752;Afvoer;Totaal;2018 januari;10542;1448;113.0
2753;Afvoer;Totaal;2018 februari;10342;1420;116.0
2754;Afvoer;Totaal;2018 maart;11691;1594;127.0
2755;Afvoer;Totaal;2018 1e kwartaal;32575;4463;356.0
2756;Afvoer;Totaal;2018 april;10834;1483;113.0
2757;Afvoer;Totaal;2018 mei;11180;1518;117.0
2758;Afvoer;Totaal;2018 juni;10601;1452;115.0
2759;Afvoer;Totaal;2018 2e kwartaal;32616;4453;346.0
2760;Afvoer;Totaal;2018 juli;10331;1392;107.0
2761;Afvoer;Totaal;2018 augustus;9645;1291;101.0
2762;Afvoer;Totaal;2018 september;9630;1295;99.0
2763;Afvoer;Totaal;2018 3e kwartaal;29606;3979;307.0
2764;Afvoer;Totaal;2018 oktober;9501;1273;89.0
2765;Afvoer;Totaal;2018 november;9469;1286;87.0
2766;Afvoer;Totaal;2018 december;10841;1467;87.0
2767;Afvoer;Totaal;2018 4e kwartaal;29811;4026;263.0
2768;Afvoer;Totaal;2018;124608;16920;1272.0
2769;Afvoer;Totaal;2019 januari;11778;1602;100.0
2770;Afvoer;Totaal;2019 februari;10748;1457;104.0
2771;Afvoer;Totaal;2019 maart;10131;1385;101.0
2772;Afvoer;Totaal;2019 1e kwartaal;32657;4444;305.0
2773;Afvoer;Totaal;2019 april;10105;1397;102.0
2774;Afvoer;Totaal;2019 mei;10796;1471;112.0
2775;Afvoer;Totaal;2019 juni;10257;1388;101.0
2776;Afvoer;Totaal;2019 2e kwartaal;31158;4256;315.0
2777;Afvoer;Totaal;2019 juli;10340;1397;109.0
2778;Afvoer;Totaal;2019 augustus;9488;1280;104.0
2779;Afvoer;Totaal;2019 september;9396;1276;96.0
2780;Afvoer;Totaal;2019 3e kwartaal;29223;3954;308.0
2781;Afvoer;Totaal;2019 oktober;10045;1359;102.0
2782;Afvoer;Totaal;2019 november;10111;1368;99.0
2783;Afvoer;Totaal;2019 december;10436;1413;90.0
2784;Afvoer;Totaal;2019 4e kwartaal;30592;4141;290.0
2785;Afvoer;Totaal;2019;123630;16794;1219.0
2786;Afvoer;Totaal;2020 januari;10351;1392;110.0
2787;Afvoer;Totaal;2020 februari;10046;1361;97.0
2788;Afvoer;Totaal;2020 maart;10581;1433;110.0
2789;Afvoer;Totaal;2020 1e kwartaal;30978;4187;317.0
2790;Afvoer;Totaal;2020 april;8983;1214;98.0
2791;Afvoer;Totaal;2020 mei;9263;1254;88.0
2792;Afvoer;Totaal;2020 juni;8969;1217;90.0
2793;Afvoer;Totaal;2020 2e kwartaal;27215;3684;276.0
2794;Afvoer;Totaal;2020 juli;9243;1259;110.0
2795;Afvoer;Totaal;2020 augustus;8486;1147;101.0
2796;Afvoer;Totaal;2020 september;9306;1250;107.0
2797;Afvoer;Totaal;2020 3e kwartaal;27035;3656;318.0
2798;Afvoer;Totaal;2020 oktober;10678;1431;115.0
2799;Afvoer;Totaal;2020 november;9713;1319;107.0
2800;Afvoer;Totaal;2020 december;10028;1346;91.0
2801;Afvoer;Totaal;2020 4e kwartaal;30419;4096;312.0
2802;Afvoer;Totaal;2020;115646;15623;1224.0
2803;Afvoer;Totaal;2021 januari;11208;1527;132.0
2804;Afvoer;Totaal;2021 februari;9369;1266;99.0
2805;Afvoer;Totaal;2021 maart;10690;1433;117.0
2806;Afvoer;Totaal;2021 1e kwartaal;31267;4226;348.0
2807;Afvoer;Totaal;2021 april;10243;1369;116.0
2808;Afvoer;Totaal;2021 mei;11473;1506;119.0
2809;Afvoer;Totaal;2021 juni;10926;1458;114.0
2810;Afvoer;Totaal;2021 2e kwartaal;32642;4333;349.0
2811;Afvoer;Totaal;2021 juli;10807;1423;106.0
2812;Afvoer;Totaal;2021 augustus;10220;1339;107.0
2813;Afvoer;Totaal;2021 september;10800;1421;101.0
2814;Afvoer;Totaal;2021 3e kwartaal;31827;4183;314.0
2815;Afvoer;Totaal;2021 oktober;10866;1423;105.0
2816;Afvoer;Totaal;2021 november;10974;1454;100.0
2817;Afvoer;Totaal;2021 december;11283;1508;91.0
2818;Afvoer;Totaal;2021 4e kwartaal;33123;4384;296.0
2819;Afvoer;Totaal;2021;128858;17126;1308.0
2820;Afvoer;Totaal;2022 januari;11150;1505;107.0
2821;Afvoer;Totaal;2022 februari;10401;1387;91.0
2822;Afvoer;Totaal;2022 maart;11643;1529;116.0
2823;Afvoer;Totaal;2022 1e kwartaal;33195;4421;314.0
2824;Afvoer;Totaal;2022 april;11586;1547;116.0
2825;Afvoer;Totaal;2022 mei;11396;1492;118.0
2826;Afvoer;Totaal;2022 juni;10859;1415;114.0
2827;Afvoer;Totaal;2022 2e kwartaal;33840;4454;348.0
2828;Afvoer;Totaal;2022 juli;10265;1338;99.0
2829;Afvoer;Totaal;2022 augustus;9397;1227;81.0
2830;Afvoer;Totaal;2022 september;10632;1389;90.0
2831;Afvoer;Totaal;2022 3e kwartaal;30294;3954;270.0
2832;Afvoer;Totaal;2022 oktober;11962;1570;103.0
2833;Afvoer;Totaal;2022 november;11148;1459;92.0
2834;Afvoer;Droge bulk;2010 januari;7641;1089;
2835;Afvoer;Droge bulk;2010 februari;7716;1092;
2836;Afvoer;Droge bulk;2010 maart;7771;1092;
2837;Afvoer;Droge bulk;2010 1e kwartaal;23128;3273;
2838;Afvoer;Droge bulk;2010 april;6223;856;
2839;Afvoer;Droge bulk;2010 mei;6316;866;
2840;Afvoer;Droge bulk;2010 juni;6272;859;
2841;Afvoer;Droge bulk;2010 2e kwartaal;18811;2581;
2842;Afvoer;Droge bulk;2010 juli;7414;1054;
2843;Afvoer;Droge bulk;2010 augustus;7029;1009;
2844;Afvoer;Droge bulk;2010 september;7573;1092;
2845;Afvoer;Droge bulk;2010 3e kwartaal;22016;3155;
2846;Afvoer;Droge bulk;2010 oktober;7751;1086;
2847;Afvoer;Droge bulk;2010 november;7171;1033;
2848;Afvoer;Droge bulk;2010 december;7013;1025;
2849;Afvoer;Droge bulk;2010 4e kwartaal;21935;3144;
2850;Afvoer;Droge bulk;2010;85890;12153;
2851;Afvoer;Droge bulk;2011 januari;7260;1055;
2852;Afvoer;Droge bulk;2011 februari;7118;1020;
2853;Afvoer;Droge bulk;2011 maart;8033;1146;
2854;Afvoer;Droge bulk;2011 1e kwartaal;22411;3221;
2855;Afvoer;Droge bulk;2011 april;7238;1041;
2856;Afvoer;Droge bulk;2011 mei;7415;1024;
2857;Afvoer;Droge bulk;2011 juni;7443;1037;
2858;Afvoer;Droge bulk;2011 2e kwartaal;22096;3102;
2859;Afvoer;Droge bulk;2011 juli;7332;1043;
2860;Afvoer;Droge bulk;2011 augustus;6705;952;
2861;Afvoer;Droge bulk;2011 september;6891;959;
2862;Afvoer;Droge bulk;2011 3e kwartaal;20928;2954;
2863;Afvoer;Droge bulk;2011 oktober;7045;969;
2864;Afvoer;Droge bulk;2011 november;6453;901;
2865;Afvoer;Droge bulk;2011 december;7225;1017;
2866;Afvoer;Droge bulk;2011 4e kwartaal;20723;2887;
2867;Afvoer;Droge bulk;2011;86158;12164;
2868;Afvoer;Droge bulk;2012 januari;6909;971;
2869;Afvoer;Droge bulk;2012 februari;6193;873;
2870;Afvoer;Droge bulk;2012 maart;7815;1081;
2871;Afvoer;Droge bulk;2012 1e kwartaal;20917;2925;
2872;Afvoer;Droge bulk;2012 april;6732;954;
2873;Afvoer;Droge bulk;2012 mei;6901;983;
2874;Afvoer;Droge bulk;2012 juni;6974;979;
2875;Afvoer;Droge bulk;2012 2e kwartaal;20607;2916;
2876;Afvoer;Droge bulk;2012 juli;6626;928;
2877;Afvoer;Droge bulk;2012 augustus;6518;911;
2878;Afvoer;Droge bulk;2012 september;7226;1005;
2879;Afvoer;Droge bulk;2012 3e kwartaal;20370;2844;
2880;Afvoer;Droge bulk;2012 oktober;7466;1050;
2881;Afvoer;Droge bulk;2012 november;7061;1006;
2882;Afvoer;Droge bulk;2012 december;6739;967;
2883;Afvoer;Droge bulk;2012 4e kwartaal;21266;3023;
2884;Afvoer;Droge bulk;2012;83160;11708;
2885;Afvoer;Droge bulk;2013 januari;7072;999;
2886;Afvoer;Droge bulk;2013 februari;6935;998;
2887;Afvoer;Droge bulk;2013 maart;8182;1163;
2888;Afvoer;Droge bulk;2013 1e kwartaal;22189;3160;
2889;Afvoer;Droge bulk;2013 april;7049;1000;
2890;Afvoer;Droge bulk;2013 mei;7536;1067;
2891;Afvoer;Droge bulk;2013 juni;7410;1025;
2892;Afvoer;Droge bulk;2013 2e kwartaal;21995;3092;
2893;Afvoer;Droge bulk;2013 juli;7555;1072;
2894;Afvoer;Droge bulk;2013 augustus;7086;1006;
2895;Afvoer;Droge bulk;2013 september;7656;1074;
2896;Afvoer;Droge bulk;2013 3e kwartaal;22297;3152;
2897;Afvoer;Droge bulk;2013 oktober;7912;1113;
2898;Afvoer;Droge bulk;2013 november;7824;1111;
2899;Afvoer;Droge bulk;2013 december;7415;1052;
2900;Afvoer;Droge bulk;2013 4e kwartaal;23151;3276;
2901;Afvoer;Droge bulk;2013;89632;12680;
2902;Afvoer;Droge bulk;2014 januari;8765;1244;
2903;Afvoer;Droge bulk;2014 februari;7939;1133;
2904;Afvoer;Droge bulk;2014 maart;8029;1142;
2905;Afvoer;Droge bulk;2014 1e kwartaal;24733;3519;
2906;Afvoer;Droge bulk;2014 april;7387;1048;
2907;Afvoer;Droge bulk;2014 mei;7965;1141;
2908;Afvoer;Droge bulk;2014 juni;6872;983;
2909;Afvoer;Droge bulk;2014 2e kwartaal;22224;3172;
2910;Afvoer;Droge bulk;2014 juli;7703;1086;
2911;Afvoer;Droge bulk;2014 augustus;7119;1016;
2912;Afvoer;Droge bulk;2014 september;7159;1022;
2913;Afvoer;Droge bulk;2014 3e kwartaal;21981;3124;
2914;Afvoer;Droge bulk;2014 oktober;8253;1190;
2915;Afvoer;Droge bulk;2014 november;7632;1087;
2916;Afvoer;Droge bulk;2014 december;7057;993;
2917;Afvoer;Droge bulk;2014 4e kwartaal;22942;3270;
2918;Afvoer;Droge bulk;2014;91880;13085;
2919;Afvoer;Droge bulk;2015 januari;7968;1153;
2920;Afvoer;Droge bulk;2015 februari;7246;1045;
2921;Afvoer;Droge bulk;2015 maart;8640;1219;
2922;Afvoer;Droge bulk;2015 1e kwartaal;23854;3417;
2923;Afvoer;Droge bulk;2015 april;7598;1080;
2924;Afvoer;Droge bulk;2015 mei;7320;1054;
2925;Afvoer;Droge bulk;2015 juni;7468;1042;
2926;Afvoer;Droge bulk;2015 2e kwartaal;22386;3175;
2927;Afvoer;Droge bulk;2015 juli;7220;1006;
2928;Afvoer;Droge bulk;2015 augustus;6684;937;
2929;Afvoer;Droge bulk;2015 september;7071;997;
2930;Afvoer;Droge bulk;2015 3e kwartaal;20976;2940;
2931;Afvoer;Droge bulk;2015 oktober;7499;1060;
2932;Afvoer;Droge bulk;2015 november;7573;1071;
2933;Afvoer;Droge bulk;2015 december;7074;992;
2934;Afvoer;Droge bulk;2015 4e kwartaal;22147;3123;
2935;Afvoer;Droge bulk;2015;89363;12656;
2936;Afvoer;Droge bulk;2016 januari;7936;1123;
2937;Afvoer;Droge bulk;2016 februari;7404;1036;
2938;Afvoer;Droge bulk;2016 maart;7211;1023;
2939;Afvoer;Droge bulk;2016 1e kwartaal;22551;3182;
2940;Afvoer;Droge bulk;2016 april;6835;984;
2941;Afvoer;Droge bulk;2016 mei;7165;1006;
2942;Afvoer;Droge bulk;2016 juni;7252;1024;
2943;Afvoer;Droge bulk;2016 2e kwartaal;21252;3015;
2944;Afvoer;Droge bulk;2016 juli;6867;968;
2945;Afvoer;Droge bulk;2016 augustus;7167;1014;
2946;Afvoer;Droge bulk;2016 september;6669;945;
2947;Afvoer;Droge bulk;2016 3e kwartaal;20703;2927;
2948;Afvoer;Droge bulk;2016 oktober;6859;954;
2949;Afvoer;Droge bulk;2016 november;7356;1027;
2950;Afvoer;Droge bulk;2016 december;5903;838;
2951;Afvoer;Droge bulk;2016 4e kwartaal;20118;2819;
2952;Afvoer;Droge bulk;2016;84624;11943;
2953;Afvoer;Droge bulk;2017 januari;6627;935;
2954;Afvoer;Droge bulk;2017 februari;7625;1074;
2955;Afvoer;Droge bulk;2017 maart;8050;1139;
2956;Afvoer;Droge bulk;2017 1e kwartaal;22302;3148;
2957;Afvoer;Droge bulk;2017 april;6396;917;
2958;Afvoer;Droge bulk;2017 mei;7721;1084;
2959;Afvoer;Droge bulk;2017 juni;6848;954;
2960;Afvoer;Droge bulk;2017 2e kwartaal;20965;2955;
2961;Afvoer;Droge bulk;2017 juli;6609;947;
2962;Afvoer;Droge bulk;2017 augustus;6941;986;
2963;Afvoer;Droge bulk;2017 september;6863;955;
2964;Afvoer;Droge bulk;2017 3e kwartaal;20414;2888;
2965;Afvoer;Droge bulk;2017 oktober;6858;957;
2966;Afvoer;Droge bulk;2017 november;7080;1004;
2967;Afvoer;Droge bulk;2017 december;6753;951;
2968;Afvoer;Droge bulk;2017 4e kwartaal;20691;2912;
2969;Afvoer;Droge bulk;2017;84373;11902;
2970;Afvoer;Droge bulk;2018 januari;6681;950;
2971;Afvoer;Droge bulk;2018 februari;6717;956;
2972;Afvoer;Droge bulk;2018 maart;7505;1047;
2973;Afvoer;Droge bulk;2018 1e kwartaal;20903;2953;
2974;Afvoer;Droge bulk;2018 april;6700;943;
2975;Afvoer;Droge bulk;2018 mei;7105;993;
2976;Afvoer;Droge bulk;2018 juni;6738;947;
2977;Afvoer;Droge bulk;2018 2e kwartaal;20542;2883;
2978;Afvoer;Droge bulk;2018 juli;6430;898;
2979;Afvoer;Droge bulk;2018 augustus;6079;844;
2980;Afvoer;Droge bulk;2018 september;6238;870;
2981;Afvoer;Droge bulk;2018 3e kwartaal;18747;2612;
2982;Afvoer;Droge bulk;2018 oktober;6234;868;
2983;Afvoer;Droge bulk;2018 november;6171;875;
2984;Afvoer;Droge bulk;2018 december;6790;960;
2985;Afvoer;Droge bulk;2018 4e kwartaal;19195;2703;
2986;Afvoer;Droge bulk;2018;79387;11151;
2987;Afvoer;Droge bulk;2019 januari;7629;1088;
2988;Afvoer;Droge bulk;2019 februari;6548;922;
2989;Afvoer;Droge bulk;2019 maart;5880;845;
2990;Afvoer;Droge bulk;2019 1e kwartaal;20057;2855;
2991;Afvoer;Droge bulk;2019 april;6060;883;
2992;Afvoer;Droge bulk;2019 mei;6398;920;
2993;Afvoer;Droge bulk;2019 juni;5753;818;
2994;Afvoer;Droge bulk;2019 2e kwartaal;18211;2621;
2995;Afvoer;Droge bulk;2019 juli;5950;847;
2996;Afvoer;Droge bulk;2019 augustus;5343;760;
2997;Afvoer;Droge bulk;2019 september;5450;787;
2998;Afvoer;Droge bulk;2019 3e kwartaal;16743;2395;
2999;Afvoer;Droge bulk;2019 oktober;6020;859;
3000;Afvoer;Droge bulk;2019 november;5870;828;
3001;Afvoer;Droge bulk;2019 december;6127;861;
3002;Afvoer;Droge bulk;2019 4e kwartaal;18017;2548;
3003;Afvoer;Droge bulk;2019;73029;10419;
3004;Afvoer;Droge bulk;2020 januari;6010;849;
3005;Afvoer;Droge bulk;2020 februari;5894;836;
3006;Afvoer;Droge bulk;2020 maart;5741;815;
3007;Afvoer;Droge bulk;2020 1e kwartaal;17645;2500;
3008;Afvoer;Droge bulk;2020 april;5015;715;
3009;Afvoer;Droge bulk;2020 mei;5164;742;
3010;Afvoer;Droge bulk;2020 juni;4963;708;
3011;Afvoer;Droge bulk;2020 2e kwartaal;15142;2165;
3012;Afvoer;Droge bulk;2020 juli;4978;721;
3013;Afvoer;Droge bulk;2020 augustus;4532;650;
3014;Afvoer;Droge bulk;2020 september;5138;729;
3015;Afvoer;Droge bulk;2020 3e kwartaal;14648;2101;
