ID;LeeftijdOp31December;VolgordeVanGeboorteUitDeMoeder;GeboortegeneratieVrouw;Vruchtbaarheidcijfers_1
5507;25 jaar;Tweede kind;1970;0.01926
5508;25 jaar;Tweede kind;1971;0.01891
5509;25 jaar;Tweede kind;1972;0.01872
5510;25 jaar;Tweede kind;1973;0.01933
5511;25 jaar;Tweede kind;1974;0.01922
5512;25 jaar;Tweede kind;1975;0.01873
5513;25 jaar;Tweede kind;1976;0.01821
5514;25 jaar;Tweede kind;1977;0.01934
5515;25 jaar;Tweede kind;1978;0.02044
5516;25 jaar;Tweede kind;1979;0.01926
5517;25 jaar;Tweede kind;1980;0.01906
5518;25 jaar;Tweede kind;1981;0.02084
5519;25 jaar;Tweede kind;1982;0.01938
5520;25 jaar;Tweede kind;1983;0.0208
5521;25 jaar;Tweede kind;1984;0.02023
5522;25 jaar;Tweede kind;1985;0.02068
5523;25 jaar;Tweede kind;1986;0.01849
5524;25 jaar;Tweede kind;1987;0.01812
5525;25 jaar;Tweede kind;1988;0.01759
5526;25 jaar;Tweede kind;1989;0.01704
5527;25 jaar;Tweede kind;1990;0.01583
5528;25 jaar;Tweede kind;1991;0.01578
5529;25 jaar;Tweede kind;1992;0.01441
5530;25 jaar;Tweede kind;1993;0.01414
5531;25 jaar;Tweede kind;1994;0.01285
5532;25 jaar;Tweede kind;1995;0.01366
5533;25 jaar;Tweede kind;1996;0.01277
5534;25 jaar;Tweede kind;1997;0.01251
5535;25 jaar;Tweede kind;1998;0.01293
5536;25 jaar;Tweede kind;1999;0.01286
5537;25 jaar;Tweede kind;2000;0.01298
5538;25 jaar;Tweede kind;2001;0.0129
5539;25 jaar;Tweede kind;2002;0.01287
5540;25 jaar;Tweede kind;2003;0.01291
5541;25 jaar;Tweede kind;2004;0.01291
5542;25 jaar;Tweede kind;2005;0.01292
5543;25 jaar;Tweede kind;2006;0.0129
5544;25 jaar;Tweede kind;2007;0.0129
5545;25 jaar;Tweede kind;2008;0.01291
5546;25 jaar;Tweede kind;2009;0.01291
5547;25 jaar;Tweede kind;2010;0.01291
5548;25 jaar;Tweede kind;2011;0.0129
5549;25 jaar;Tweede kind;2012;0.0129
5550;25 jaar;Tweede kind;2013;0.01291
5551;25 jaar;Tweede kind;2014;0.0129
5552;25 jaar;Tweede kind;2015;0.0129
5553;25 jaar;Tweede kind;2016;0.0129
5554;25 jaar;Tweede kind;2017;0.0129
5555;25 jaar;Tweede kind;2018;0.0129
5556;25 jaar;Tweede kind;2019;0.0129
5557;25 jaar;Tweede kind;2020;0.0129
5558;25 jaar;Tweede kind;2021;0.0129
5559;25 jaar;Tweede kind;2022;0.0129
5560;25 jaar;Tweede kind;2023;0.0129
5561;25 jaar;Tweede kind;2024;0.0129
5562;25 jaar;Tweede kind;2025;0.0129
5563;25 jaar;Tweede kind;2026;0.0129
5564;25 jaar;Tweede kind;2027;0.0129
5565;25 jaar;Tweede kind;2028;0.0129
5566;25 jaar;Tweede kind;2029;0.0129
5567;25 jaar;Tweede kind;2030;0.0129
5568;25 jaar;Derde kind;1935;0.02006
5569;25 jaar;Derde kind;1936;0.02154
5570;25 jaar;Derde kind;1937;0.02143
5571;25 jaar;Derde kind;1938;0.0223
5572;25 jaar;Derde kind;1939;0.02257
5573;25 jaar;Derde kind;1940;0.02158
5574;25 jaar;Derde kind;1941;0.01978
5575;25 jaar;Derde kind;1942;0.01845
5576;25 jaar;Derde kind;1943;0.01796
5577;25 jaar;Derde kind;1944;0.01945
5578;25 jaar;Derde kind;1945;0.01842
5579;25 jaar;Derde kind;1946;0.01578
5580;25 jaar;Derde kind;1947;0.01295
5581;25 jaar;Derde kind;1948;0.01025
5582;25 jaar;Derde kind;1949;0.00901
5583;25 jaar;Derde kind;1950;0.00846
5584;25 jaar;Derde kind;1951;0.00854
5585;25 jaar;Derde kind;1952;0.00873
5586;25 jaar;Derde kind;1953;0.0086
5587;25 jaar;Derde kind;1954;0.00926
5588;25 jaar;Derde kind;1955;0.00953
5589;25 jaar;Derde kind;1956;0.00937
5590;25 jaar;Derde kind;1957;0.00872
5591;25 jaar;Derde kind;1958;0.00844
5592;25 jaar;Derde kind;1959;0.00749
5593;25 jaar;Derde kind;1960;0.00767
5594;25 jaar;Derde kind;1961;0.00708
5595;25 jaar;Derde kind;1962;0.00703
5596;25 jaar;Derde kind;1963;0.00654
5597;25 jaar;Derde kind;1964;0.00647
5598;25 jaar;Derde kind;1965;0.0057
5599;25 jaar;Derde kind;1966;0.0054
5600;25 jaar;Derde kind;1967;0.0047
5601;25 jaar;Derde kind;1968;0.00471
5602;25 jaar;Derde kind;1969;0.00472
5603;25 jaar;Derde kind;1970;0.00436
5604;25 jaar;Derde kind;1971;0.00433
5605;25 jaar;Derde kind;1972;0.00431
5606;25 jaar;Derde kind;1973;0.00441
5607;25 jaar;Derde kind;1974;0.0044
5608;25 jaar;Derde kind;1975;0.00393
5609;25 jaar;Derde kind;1976;0.00366
5610;25 jaar;Derde kind;1977;0.00437
5611;25 jaar;Derde kind;1978;0.00406
5612;25 jaar;Derde kind;1979;0.00352
5613;25 jaar;Derde kind;1980;0.00389
5614;25 jaar;Derde kind;1981;0.00388
5615;25 jaar;Derde kind;1982;0.0038
5616;25 jaar;Derde kind;1983;0.00436
5617;25 jaar;Derde kind;1984;0.0036
5618;25 jaar;Derde kind;1985;0.00398
5619;25 jaar;Derde kind;1986;0.0033
5620;25 jaar;Derde kind;1987;0.00328
5621;25 jaar;Derde kind;1988;0.00303
5622;25 jaar;Derde kind;1989;0.00312
5623;25 jaar;Derde kind;1990;0.00304
5624;25 jaar;Derde kind;1991;0.00294
5625;25 jaar;Derde kind;1992;0.00301
5626;25 jaar;Derde kind;1993;0.00321
5627;25 jaar;Derde kind;1994;0.00279
5628;25 jaar;Derde kind;1995;0.0029
5629;25 jaar;Derde kind;1996;0.00283
5630;25 jaar;Derde kind;1997;0.00282
5631;25 jaar;Derde kind;1998;0.00283
5632;25 jaar;Derde kind;1999;0.0028
5633;25 jaar;Derde kind;2000;0.00284
5634;25 jaar;Derde kind;2001;0.00285
5635;25 jaar;Derde kind;2002;0.00287
5636;25 jaar;Derde kind;2003;0.00287
5637;25 jaar;Derde kind;2004;0.00287
5638;25 jaar;Derde kind;2005;0.00287
5639;25 jaar;Derde kind;2006;0.00287
5640;25 jaar;Derde kind;2007;0.00287
5641;25 jaar;Derde kind;2008;0.00287
5642;25 jaar;Derde kind;2009;0.00287
5643;25 jaar;Derde kind;2010;0.00287
5644;25 jaar;Derde kind;2011;0.00287
5645;25 jaar;Derde kind;2012;0.00287
5646;25 jaar;Derde kind;2013;0.00287
5647;25 jaar;Derde kind;2014;0.00287
5648;25 jaar;Derde kind;2015;0.00287
5649;25 jaar;Derde kind;2016;0.00287
5650;25 jaar;Derde kind;2017;0.00287
5651;25 jaar;Derde kind;2018;0.00287
5652;25 jaar;Derde kind;2019;0.00287
5653;25 jaar;Derde kind;2020;0.00287
5654;25 jaar;Derde kind;2021;0.00287
5655;25 jaar;Derde kind;2022;0.00287
5656;25 jaar;Derde kind;2023;0.00287
5657;25 jaar;Derde kind;2024;0.00287
5658;25 jaar;Derde kind;2025;0.00287
5659;25 jaar;Derde kind;2026;0.00287
5660;25 jaar;Derde kind;2027;0.00287
5661;25 jaar;Derde kind;2028;0.00287
5662;25 jaar;Derde kind;2029;0.00287
5663;25 jaar;Derde kind;2030;0.00287
5664;25 jaar;Vierde of volgende kind;1935;0.00933
5665;25 jaar;Vierde of volgende kind;1936;0.01021
5666;25 jaar;Vierde of volgende kind;1937;0.00968
5667;25 jaar;Vierde of volgende kind;1938;0.01009
5668;25 jaar;Vierde of volgende kind;1939;0.00944
5669;25 jaar;Vierde of volgende kind;1940;0.00821
5670;25 jaar;Vierde of volgende kind;1941;0.00675
5671;25 jaar;Vierde of volgende kind;1942;0.00603
5672;25 jaar;Vierde of volgende kind;1943;0.00529
5673;25 jaar;Vierde of volgende kind;1944;0.00518
5674;25 jaar;Vierde of volgende kind;1945;0.00468
5675;25 jaar;Vierde of volgende kind;1946;0.00375
5676;25 jaar;Vierde of volgende kind;1947;0.00274
5677;25 jaar;Vierde of volgende kind;1948;0.00216
5678;25 jaar;Vierde of volgende kind;1949;0.00174
5679;25 jaar;Vierde of volgende kind;1950;0.00163
5680;25 jaar;Vierde of volgende kind;1951;0.0013
5681;25 jaar;Vierde of volgende kind;1952;0.00176
5682;25 jaar;Vierde of volgende kind;1953;0.00166
5683;25 jaar;Vierde of volgende kind;1954;0.00167
5684;25 jaar;Vierde of volgende kind;1955;0.00188
5685;25 jaar;Vierde of volgende kind;1956;0.00179
5686;25 jaar;Vierde of volgende kind;1957;0.00177
5687;25 jaar;Vierde of volgende kind;1958;0.0017
5688;25 jaar;Vierde of volgende kind;1959;0.00172
5689;25 jaar;Vierde of volgende kind;1960;0.00189
5690;25 jaar;Vierde of volgende kind;1961;0.00142
5691;25 jaar;Vierde of volgende kind;1962;0.00161
5692;25 jaar;Vierde of volgende kind;1963;0.0015
5693;25 jaar;Vierde of volgende kind;1964;0.00142
5694;25 jaar;Vierde of volgende kind;1965;0.00155
5695;25 jaar;Vierde of volgende kind;1966;0.00127
5696;25 jaar;Vierde of volgende kind;1967;0.0011
5697;25 jaar;Vierde of volgende kind;1968;0.00109
5698;25 jaar;Vierde of volgende kind;1969;0.00113
5699;25 jaar;Vierde of volgende kind;1970;0.00091
5700;25 jaar;Vierde of volgende kind;1971;0.00078
5701;25 jaar;Vierde of volgende kind;1972;0.00091
5702;25 jaar;Vierde of volgende kind;1973;0.00069
5703;25 jaar;Vierde of volgende kind;1974;0.00079
5704;25 jaar;Vierde of volgende kind;1975;0.00099
5705;25 jaar;Vierde of volgende kind;1976;0.00088
5706;25 jaar;Vierde of volgende kind;1977;0.00058
5707;25 jaar;Vierde of volgende kind;1978;0.00063
5708;25 jaar;Vierde of volgende kind;1979;0.00074
5709;25 jaar;Vierde of volgende kind;1980;0.00082
5710;25 jaar;Vierde of volgende kind;1981;0.0006
5711;25 jaar;Vierde of volgende kind;1982;0.00068
5712;25 jaar;Vierde of volgende kind;1983;0.00086
5713;25 jaar;Vierde of volgende kind;1984;0.00069
5714;25 jaar;Vierde of volgende kind;1985;0.00082
5715;25 jaar;Vierde of volgende kind;1986;0.00058
5716;25 jaar;Vierde of volgende kind;1987;0.00051
5717;25 jaar;Vierde of volgende kind;1988;0.0005
5718;25 jaar;Vierde of volgende kind;1989;0.00059
5719;25 jaar;Vierde of volgende kind;1990;0.00056
5720;25 jaar;Vierde of volgende kind;1991;0.00057
5721;25 jaar;Vierde of volgende kind;1992;0.0005
5722;25 jaar;Vierde of volgende kind;1993;0.00057
5723;25 jaar;Vierde of volgende kind;1994;0.00035
5724;25 jaar;Vierde of volgende kind;1995;0.00039
5725;25 jaar;Vierde of volgende kind;1996;0.00032
5726;25 jaar;Vierde of volgende kind;1997;0.0003
5727;25 jaar;Vierde of volgende kind;1998;0.00036
5728;25 jaar;Vierde of volgende kind;1999;0.00035
5729;25 jaar;Vierde of volgende kind;2000;0.00035
5730;25 jaar;Vierde of volgende kind;2001;0.00034
5731;25 jaar;Vierde of volgende kind;2002;0.00034
5732;25 jaar;Vierde of volgende kind;2003;0.00035
5733;25 jaar;Vierde of volgende kind;2004;0.00035
5734;25 jaar;Vierde of volgende kind;2005;0.00035
5735;25 jaar;Vierde of volgende kind;2006;0.00034
5736;25 jaar;Vierde of volgende kind;2007;0.00034
5737;25 jaar;Vierde of volgende kind;2008;0.00035
5738;25 jaar;Vierde of volgende kind;2009;0.00034
5739;25 jaar;Vierde of volgende kind;2010;0.00034
5740;25 jaar;Vierde of volgende kind;2011;0.00034
5741;25 jaar;Vierde of volgende kind;2012;0.00034
5742;25 jaar;Vierde of volgende kind;2013;0.00034
5743;25 jaar;Vierde of volgende kind;2014;0.00034
5744;25 jaar;Vierde of volgende kind;2015;0.00034
5745;25 jaar;Vierde of volgende kind;2016;0.00034
5746;25 jaar;Vierde of volgende kind;2017;0.00034
5747;25 jaar;Vierde of volgende kind;2018;0.00034
5748;25 jaar;Vierde of volgende kind;2019;0.00034
5749;25 jaar;Vierde of volgende kind;2020;0.00034
5750;25 jaar;Vierde of volgende kind;2021;0.00034
5751;25 jaar;Vierde of volgende kind;2022;0.00034
5752;25 jaar;Vierde of volgende kind;2023;0.00034
5753;25 jaar;Vierde of volgende kind;2024;0.00034
5754;25 jaar;Vierde of volgende kind;2025;0.00034
5755;25 jaar;Vierde of volgende kind;2026;0.00034
5756;25 jaar;Vierde of volgende kind;2027;0.00034
5757;25 jaar;Vierde of volgende kind;2028;0.00034
5758;25 jaar;Vierde of volgende kind;2029;0.00034
5759;25 jaar;Vierde of volgende kind;2030;0.00034
5760;26 jaar;Totaal;1935;0.21973
5761;26 jaar;Totaal;1936;0.21889
5762;26 jaar;Totaal;1937;0.22382
5763;26 jaar;Totaal;1938;0.22273
5764;26 jaar;Totaal;1939;0.21963
5765;26 jaar;Totaal;1940;0.21163
5766;26 jaar;Totaal;1941;0.21005
5767;26 jaar;Totaal;1942;0.20806
5768;26 jaar;Totaal;1943;0.21265
5769;26 jaar;Totaal;1944;0.1992
5770;26 jaar;Totaal;1945;0.1901
5771;26 jaar;Totaal;1946;0.18055
5772;26 jaar;Totaal;1947;0.16597
5773;26 jaar;Totaal;1948;0.16317
5774;26 jaar;Totaal;1949;0.1568
5775;26 jaar;Totaal;1950;0.15794
5776;26 jaar;Totaal;1951;0.14986
5777;26 jaar;Totaal;1952;0.15177
5778;26 jaar;Totaal;1953;0.14686
5779;26 jaar;Totaal;1954;0.15071
5780;26 jaar;Totaal;1955;0.1458
5781;26 jaar;Totaal;1956;0.13562
5782;26 jaar;Totaal;1957;0.12864
5783;26 jaar;Totaal;1958;0.12918
5784;26 jaar;Totaal;1959;0.12826
5785;26 jaar;Totaal;1960;0.12455
5786;26 jaar;Totaal;1961;0.11847
5787;26 jaar;Totaal;1962;0.11398
5788;26 jaar;Totaal;1963;0.10662
5789;26 jaar;Totaal;1964;0.10772
5790;26 jaar;Totaal;1965;0.10306
5791;26 jaar;Totaal;1966;0.0963
5792;26 jaar;Totaal;1967;0.09044
5793;26 jaar;Totaal;1968;0.08609
5794;26 jaar;Totaal;1969;0.08139
5795;26 jaar;Totaal;1970;0.07919
5796;26 jaar;Totaal;1971;0.07778
5797;26 jaar;Totaal;1972;0.08079
5798;26 jaar;Totaal;1973;0.08286
5799;26 jaar;Totaal;1974;0.08497
5800;26 jaar;Totaal;1975;0.0838
5801;26 jaar;Totaal;1976;0.08416
5802;26 jaar;Totaal;1977;0.08548
5803;26 jaar;Totaal;1978;0.08329
5804;26 jaar;Totaal;1979;0.081
5805;26 jaar;Totaal;1980;0.08364
5806;26 jaar;Totaal;1981;0.08427
5807;26 jaar;Totaal;1982;0.08652
5808;26 jaar;Totaal;1983;0.08706
5809;26 jaar;Totaal;1984;0.08918
5810;26 jaar;Totaal;1985;0.08525
5811;26 jaar;Totaal;1986;0.08481
5812;26 jaar;Totaal;1987;0.07963
5813;26 jaar;Totaal;1988;0.07998
5814;26 jaar;Totaal;1989;0.0744
5815;26 jaar;Totaal;1990;0.07292
5816;26 jaar;Totaal;1991;0.07035
5817;26 jaar;Totaal;1992;0.0662
5818;26 jaar;Totaal;1993;0.06428
5819;26 jaar;Totaal;1994;0.06286
5820;26 jaar;Totaal;1995;0.05925
5821;26 jaar;Totaal;1996;0.05911
5822;26 jaar;Totaal;1997;0.05969
5823;26 jaar;Totaal;1998;0.06163
5824;26 jaar;Totaal;1999;0.06184
5825;26 jaar;Totaal;2000;0.06108
5826;26 jaar;Totaal;2001;0.06105
5827;26 jaar;Totaal;2002;0.06101
5828;26 jaar;Totaal;2003;0.06115
5829;26 jaar;Totaal;2004;0.06113
5830;26 jaar;Totaal;2005;0.06097
5831;26 jaar;Totaal;2006;0.06101
5832;26 jaar;Totaal;2007;0.06104
5833;26 jaar;Totaal;2008;0.06107
5834;26 jaar;Totaal;2009;0.06106
5835;26 jaar;Totaal;2010;0.06104
5836;26 jaar;Totaal;2011;0.06105
5837;26 jaar;Totaal;2012;0.06106
5838;26 jaar;Totaal;2013;0.06106
5839;26 jaar;Totaal;2014;0.06105
5840;26 jaar;Totaal;2015;0.06105
5841;26 jaar;Totaal;2016;0.06106
5842;26 jaar;Totaal;2017;0.06106
5843;26 jaar;Totaal;2018;0.06106
5844;26 jaar;Totaal;2019;0.06106
5845;26 jaar;Totaal;2020;0.06106
5846;26 jaar;Totaal;2021;0.06106
5847;26 jaar;Totaal;2022;0.06106
5848;26 jaar;Totaal;2023;0.06106
5849;26 jaar;Totaal;2024;0.06106
5850;26 jaar;Totaal;2025;0.06106
5851;26 jaar;Totaal;2026;0.06106
5852;26 jaar;Totaal;2027;0.06106
5853;26 jaar;Totaal;2028;0.06106
5854;26 jaar;Totaal;2029;0.06106
5855;26 jaar;Totaal;2030;0.06106
5856;26 jaar;Eerste kind;1935;0.09534
5857;26 jaar;Eerste kind;1936;0.09441
5858;26 jaar;Eerste kind;1937;0.0946
5859;26 jaar;Eerste kind;1938;0.09443
5860;26 jaar;Eerste kind;1939;0.0953
5861;26 jaar;Eerste kind;1940;0.09145
5862;26 jaar;Eerste kind;1941;0.09164
5863;26 jaar;Eerste kind;1942;0.08824
5864;26 jaar;Eerste kind;1943;0.08538
5865;26 jaar;Eerste kind;1944;0.07729
5866;26 jaar;Eerste kind;1945;0.07558
5867;26 jaar;Eerste kind;1946;0.07719
5868;26 jaar;Eerste kind;1947;0.07394
5869;26 jaar;Eerste kind;1948;0.07307
5870;26 jaar;Eerste kind;1949;0.07255
5871;26 jaar;Eerste kind;1950;0.07244
5872;26 jaar;Eerste kind;1951;0.06923
5873;26 jaar;Eerste kind;1952;0.07146
5874;26 jaar;Eerste kind;1953;0.07168
5875;26 jaar;Eerste kind;1954;0.07305
5876;26 jaar;Eerste kind;1955;0.07078
5877;26 jaar;Eerste kind;1956;0.06725
5878;26 jaar;Eerste kind;1957;0.06604
5879;26 jaar;Eerste kind;1958;0.06792
5880;26 jaar;Eerste kind;1959;0.06734
5881;26 jaar;Eerste kind;1960;0.06518
5882;26 jaar;Eerste kind;1961;0.0629
5883;26 jaar;Eerste kind;1962;0.06243
5884;26 jaar;Eerste kind;1963;0.05925
5885;26 jaar;Eerste kind;1964;0.06159
5886;26 jaar;Eerste kind;1965;0.05954
5887;26 jaar;Eerste kind;1966;0.0558
5888;26 jaar;Eerste kind;1967;0.05275
5889;26 jaar;Eerste kind;1968;0.05143
5890;26 jaar;Eerste kind;1969;0.04901
5891;26 jaar;Eerste kind;1970;0.048
5892;26 jaar;Eerste kind;1971;0.04845
5893;26 jaar;Eerste kind;1972;0.05065
5894;26 jaar;Eerste kind;1973;0.05275
5895;26 jaar;Eerste kind;1974;0.05336
5896;26 jaar;Eerste kind;1975;0.05294
5897;26 jaar;Eerste kind;1976;0.05331
5898;26 jaar;Eerste kind;1977;0.05449
5899;26 jaar;Eerste kind;1978;0.0525
5900;26 jaar;Eerste kind;1979;0.04986
5901;26 jaar;Eerste kind;1980;0.0511
5902;26 jaar;Eerste kind;1981;0.05233
5903;26 jaar;Eerste kind;1982;0.05293
5904;26 jaar;Eerste kind;1983;0.05323
5905;26 jaar;Eerste kind;1984;0.05471
5906;26 jaar;Eerste kind;1985;0.05344
5907;26 jaar;Eerste kind;1986;0.05339
5908;26 jaar;Eerste kind;1987;0.04937
5909;26 jaar;Eerste kind;1988;0.0508
5910;26 jaar;Eerste kind;1989;0.04701
5911;26 jaar;Eerste kind;1990;0.04601
5912;26 jaar;Eerste kind;1991;0.04493
5913;26 jaar;Eerste kind;1992;0.04188
5914;26 jaar;Eerste kind;1993;0.04052
5915;26 jaar;Eerste kind;1994;0.03995
5916;26 jaar;Eerste kind;1995;0.03664
5917;26 jaar;Eerste kind;1996;0.0369
5918;26 jaar;Eerste kind;1997;0.03753
5919;26 jaar;Eerste kind;1998;0.03912
5920;26 jaar;Eerste kind;1999;0.03933
5921;26 jaar;Eerste kind;2000;0.03853
5922;26 jaar;Eerste kind;2001;0.03855
5923;26 jaar;Eerste kind;2002;0.03852
5924;26 jaar;Eerste kind;2003;0.03861
5925;26 jaar;Eerste kind;2004;0.0386
5926;26 jaar;Eerste kind;2005;0.03844
5927;26 jaar;Eerste kind;2006;0.03849
5928;26 jaar;Eerste kind;2007;0.03852
5929;26 jaar;Eerste kind;2008;0.03854
5930;26 jaar;Eerste kind;2009;0.03853
5931;26 jaar;Eerste kind;2010;0.03852
5932;26 jaar;Eerste kind;2011;0.03853
5933;26 jaar;Eerste kind;2012;0.03853
5934;26 jaar;Eerste kind;2013;0.03853
5935;26 jaar;Eerste kind;2014;0.03853
5936;26 jaar;Eerste kind;2015;0.03853
5937;26 jaar;Eerste kind;2016;0.03853
5938;26 jaar;Eerste kind;2017;0.03853
5939;26 jaar;Eerste kind;2018;0.03853
5940;26 jaar;Eerste kind;2019;0.03853
5941;26 jaar;Eerste kind;2020;0.03853
5942;26 jaar;Eerste kind;2021;0.03853
5943;26 jaar;Eerste kind;2022;0.03853
5944;26 jaar;Eerste kind;2023;0.03853
5945;26 jaar;Eerste kind;2024;0.03853
5946;26 jaar;Eerste kind;2025;0.03853
5947;26 jaar;Eerste kind;2026;0.03853
5948;26 jaar;Eerste kind;2027;0.03853
5949;26 jaar;Eerste kind;2028;0.03853
5950;26 jaar;Eerste kind;2029;0.03853
5951;26 jaar;Eerste kind;2030;0.03853
5952;26 jaar;Tweede kind;1935;0.08025
5953;26 jaar;Tweede kind;1936;0.08153
5954;26 jaar;Tweede kind;1937;0.08485
5955;26 jaar;Tweede kind;1938;0.08463
5956;26 jaar;Tweede kind;1939;0.08493
5957;26 jaar;Tweede kind;1940;0.08469
5958;26 jaar;Tweede kind;1941;0.08533
5959;26 jaar;Tweede kind;1942;0.08723
5960;26 jaar;Tweede kind;1943;0.09251
5961;26 jaar;Tweede kind;1944;0.08915
5962;26 jaar;Tweede kind;1945;0.08555
5963;26 jaar;Tweede kind;1946;0.08161
5964;26 jaar;Tweede kind;1947;0.07512
5965;26 jaar;Tweede kind;1948;0.07506
5966;26 jaar;Tweede kind;1949;0.07065
5967;26 jaar;Tweede kind;1950;0.0708
5968;26 jaar;Tweede kind;1951;0.0663
5969;26 jaar;Tweede kind;1952;0.06555
5970;26 jaar;Tweede kind;1953;0.06031
5971;26 jaar;Tweede kind;1954;0.061
5972;26 jaar;Tweede kind;1955;0.05837
5973;26 jaar;Tweede kind;1956;0.05325
5974;26 jaar;Tweede kind;1957;0.04879
5975;26 jaar;Tweede kind;1958;0.04781
5976;26 jaar;Tweede kind;1959;0.04766
5977;26 jaar;Tweede kind;1960;0.04602
5978;26 jaar;Tweede kind;1961;0.04329
5979;26 jaar;Tweede kind;1962;0.03971
5980;26 jaar;Tweede kind;1963;0.03715
5981;26 jaar;Tweede kind;1964;0.03524
5982;26 jaar;Tweede kind;1965;0.0336
5983;26 jaar;Tweede kind;1966;0.03145
5984;26 jaar;Tweede kind;1967;0.02938
5985;26 jaar;Tweede kind;1968;0.02664
5986;26 jaar;Tweede kind;1969;0.02519
5987;26 jaar;Tweede kind;1970;0.02442
5988;26 jaar;Tweede kind;1971;0.0227
5989;26 jaar;Tweede kind;1972;0.02285
5990;26 jaar;Tweede kind;1973;0.02359
5991;26 jaar;Tweede kind;1974;0.02462
5992;26 jaar;Tweede kind;1975;0.02407
5993;26 jaar;Tweede kind;1976;0.02426
5994;26 jaar;Tweede kind;1977;0.02435
5995;26 jaar;Tweede kind;1978;0.0241
5996;26 jaar;Tweede kind;1979;0.02454
5997;26 jaar;Tweede kind;1980;0.02562
5998;26 jaar;Tweede kind;1981;0.02478
5999;26 jaar;Tweede kind;1982;0.02655
6000;26 jaar;Tweede kind;1983;0.02637
6001;26 jaar;Tweede kind;1984;0.02741
6002;26 jaar;Tweede kind;1985;0.02541
6003;26 jaar;Tweede kind;1986;0.02505
6004;26 jaar;Tweede kind;1987;0.02413
6005;26 jaar;Tweede kind;1988;0.0235
6006;26 jaar;Tweede kind;1989;0.02193
6007;26 jaar;Tweede kind;1990;0.0214
6008;26 jaar;Tweede kind;1991;0.02036
6009;26 jaar;Tweede kind;1992;0.01895
6010;26 jaar;Tweede kind;1993;0.01888
6011;26 jaar;Tweede kind;1994;0.0181
6012;26 jaar;Tweede kind;1995;0.01801
6013;26 jaar;Tweede kind;1996;0.01764
6014;26 jaar;Tweede kind;1997;0.01759
6015;26 jaar;Tweede kind;1998;0.01791
6016;26 jaar;Tweede kind;1999;0.01786
6017;26 jaar;Tweede kind;2000;0.01791
6018;26 jaar;Tweede kind;2001;0.01783
6019;26 jaar;Tweede kind;2002;0.01782
6020;26 jaar;Tweede kind;2003;0.01787
6021;26 jaar;Tweede kind;2004;0.01786
6022;26 jaar;Tweede kind;2005;0.01786
6023;26 jaar;Tweede kind;2006;0.01785
6024;26 jaar;Tweede kind;2007;0.01785
6025;26 jaar;Tweede kind;2008;0.01786
6026;26 jaar;Tweede kind;2009;0.01786
6027;26 jaar;Tweede kind;2010;0.01785
6028;26 jaar;Tweede kind;2011;0.01785
6029;26 jaar;Tweede kind;2012;0.01785
6030;26 jaar;Tweede kind;2013;0.01785
6031;26 jaar;Tweede kind;2014;0.01785
6032;26 jaar;Tweede kind;2015;0.01785
6033;26 jaar;Tweede kind;2016;0.01785
6034;26 jaar;Tweede kind;2017;0.01785
6035;26 jaar;Tweede kind;2018;0.01785
6036;26 jaar;Tweede kind;2019;0.01785
6037;26 jaar;Tweede kind;2020;0.01785
6038;26 jaar;Tweede kind;2021;0.01785
6039;26 jaar;Tweede kind;2022;0.01785
6040;26 jaar;Tweede kind;2023;0.01785
6041;26 jaar;Tweede kind;2024;0.01785
6042;26 jaar;Tweede kind;2025;0.01785
6043;26 jaar;Tweede kind;2026;0.01785
6044;26 jaar;Tweede kind;2027;0.01785
6045;26 jaar;Tweede kind;2028;0.01785
6046;26 jaar;Tweede kind;2029;0.01785
6047;26 jaar;Tweede kind;2030;0.01785
6048;26 jaar;Derde kind;1935;0.0293
6049;26 jaar;Derde kind;1936;0.02937
6050;26 jaar;Derde kind;1937;0.02997
6051;26 jaar;Derde kind;1938;0.03006
6052;26 jaar;Derde kind;1939;0.02797
6053;26 jaar;Derde kind;1940;0.02597
6054;26 jaar;Derde kind;1941;0.02482
6055;26 jaar;Derde kind;1942;0.02465
6056;26 jaar;Derde kind;1943;0.02679
6057;26 jaar;Derde kind;1944;0.02564
6058;26 jaar;Derde kind;1945;0.02304
6059;26 jaar;Derde kind;1946;0.01765
6060;26 jaar;Derde kind;1947;0.01391
6061;26 jaar;Derde kind;1948;0.01258
6062;26 jaar;Derde kind;1949;0.01109
6063;26 jaar;Derde kind;1950;0.01189
6064;26 jaar;Derde kind;1951;0.0119
6065;26 jaar;Derde kind;1952;0.01219
6066;26 jaar;Derde kind;1953;0.01233
6067;26 jaar;Derde kind;1954;0.01385
6068;26 jaar;Derde kind;1955;0.01358
6069;26 jaar;Derde kind;1956;0.01221
6070;26 jaar;Derde kind;1957;0.01125
6071;26 jaar;Derde kind;1958;0.01093
6072;26 jaar;Derde kind;1959;0.01068
6073;26 jaar;Derde kind;1960;0.01067
6074;26 jaar;Derde kind;1961;0.00976
6075;26 jaar;Derde kind;1962;0.0093
6076;26 jaar;Derde kind;1963;0.00815
6077;26 jaar;Derde kind;1964;0.00874
6078;26 jaar;Derde kind;1965;0.00771
6079;26 jaar;Derde kind;1966;0.00733
6080;26 jaar;Derde kind;1967;0.00659
6081;26 jaar;Derde kind;1968;0.0062
6082;26 jaar;Derde kind;1969;0.00577
6083;26 jaar;Derde kind;1970;0.00544
6084;26 jaar;Derde kind;1971;0.00546
