ID;RegioS;Perioden;TotaalJongerenMetJeugdzorg_1;TotaalJeugdhulp_2;AlleenJeugdhulp_3;JHEnJeugdbeschermingJB_4;JHEnJeugdreclasseringJR_5;JHEnJBEnJR_6;TotaalJeugdbescherming_7;AlleenJeugdbescherming_8;JBEnJeugdhulp_9;JBEnJeugdreclasseringJR_10;JBEnJeugdhulpEnJR_11;TotaalJeugdreclassering_12;AlleenJeugdreclassering_13;JREnJeugdhulp_14;JREnJeugdbeschermingJB_15;JREnJeugdhulpEnJB_16
1073;Borne;2015;400.0;385.0;345.0;35.0;;;50.0;10.0;35.0;;;;;;;
1074;Borne;1e halfjaar 2016;365.0;360.0;330.0;30.0;;;35.0;;30.0;;;;;;;
1075;Borne;2e halfjaar 2016;385.0;375.0;345.0;30.0;;;40.0;10.0;30.0;;;;;;;
1076;Borne;2016;435.0;425.0;390.0;35.0;;;45.0;;35.0;;;;;;;
1077;Borne;1e halfjaar 2017;395.0;385.0;345.0;35.0;;;45.0;10.0;35.0;;;;;;;
1078;Borne;2e halfjaar 2017;425.0;405.0;360.0;40.0;;;55.0;15.0;40.0;;;;;;;
1079;Borne;2017;475.0;455.0;405.0;45.0;;;60.0;15.0;45.0;;;;;;;
1080;Borsele;1e kwartaal 2015;360.0;340.0;310.0;30.0;;;40.0;10.0;30.0;;;10.0;;;;
1081;Borsele;1e halfjaar 2015;425.0;410.0;375.0;30.0;;;40.0;10.0;30.0;;;10.0;;;;
1082;Borsele;2e halfjaar 2015;440.0;425.0;400.0;25.0;;;35.0;10.0;25.0;;;;;;;
1083;Borsele;2015;510.0;495.0;460.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
1084;Borsele;1e halfjaar 2016;435.0;420.0;390.0;30.0;;;40.0;10.0;30.0;;;;;;;
1085;Borsele;2e halfjaar 2016;455.0;450.0;415.0;30.0;;;35.0;;30.0;;;;;;;
1086;Borsele;2016;525.0;515.0;480.0;30.0;;;45.0;10.0;30.0;;;;;;;
1087;Borsele;1e halfjaar 2017;430.0;420.0;390.0;35.0;;;40.0;;35.0;;;;;;;
1088;Borsele;2e halfjaar 2017;465.0;455.0;425.0;30.0;;;40.0;10.0;30.0;;;;;;;
1089;Borsele;2017;535.0;525.0;490.0;35.0;;;45.0;10.0;35.0;;;;;;;
1090;Boxmeer;1e kwartaal 2015;530.0;515.0;470.0;35.0;;;50.0;15.0;35.0;;;15.0;;;;
1091;Boxmeer;1e halfjaar 2015;615.0;595.0;550.0;35.0;;;50.0;15.0;35.0;;;15.0;;;;
1092;Boxmeer;2e halfjaar 2015;620.0;600.0;560.0;30.0;;;45.0;15.0;30.0;;;15.0;;;;
1093;Boxmeer;2015;720.0;700.0;650.0;40.0;10.0;;55.0;15.0;40.0;;;15.0;;10.0;;
1094;Boxmeer;1e halfjaar 2016;565.0;545.0;515.0;25.0;;;40.0;10.0;25.0;;;15.0;10.0;;;
1095;Boxmeer;2e halfjaar 2016;580.0;545.0;520.0;25.0;;;50.0;25.0;25.0;;;10.0;10.0;;;
1096;Boxmeer;2016;675.0;645.0;610.0;30.0;;;55.0;20.0;30.0;;;15.0;10.0;;;
1097;Boxmeer;1e halfjaar 2017;590.0;570.0;525.0;40.0;;;55.0;15.0;40.0;;;;;;;
1098;Boxmeer;2e halfjaar 2017;595.0;580.0;525.0;55.0;;;65.0;10.0;55.0;;;;;;;
1099;Boxmeer;2017;685.0;665.0;610.0;55.0;;;65.0;10.0;55.0;;;10.0;;;;
1100;Boxtel;1e kwartaal 2015;490.0;465.0;400.0;55.0;;;80.0;15.0;55.0;;;15.0;;;;
1101;Boxtel;1e halfjaar 2015;565.0;545.0;470.0;65.0;;;85.0;15.0;65.0;;;15.0;;;;
1102;Boxtel;2e halfjaar 2015;610.0;590.0;520.0;60.0;;;75.0;15.0;60.0;;;15.0;;;;
1103;Boxtel;2015;680.0;655.0;575.0;70.0;;;95.0;15.0;70.0;;;20.0;;;;
1104;Boxtel;1e halfjaar 2016;640.0;615.0;540.0;65.0;;;90.0;15.0;65.0;;;20.0;10.0;;;
1105;Boxtel;2e halfjaar 2016;645.0;610.0;545.0;60.0;;;85.0;25.0;60.0;;;20.0;10.0;;;
1106;Boxtel;2016;785.0;755.0;670.0;70.0;10.0;;95.0;20.0;70.0;;;20.0;10.0;10.0;;
1107;Boxtel;1e halfjaar 2017;585.0;560.0;485.0;70.0;;;85.0;15.0;70.0;;;15.0;10.0;;;
1108;Boxtel;2e halfjaar 2017;600.0;580.0;500.0;75.0;;;90.0;15.0;75.0;;;10.0;;;;
1109;Boxtel;2017;705.0;680.0;590.0;85.0;;;100.0;15.0;85.0;;;15.0;10.0;;;
1110;Breda;1e kwartaal 2015;2425.0;2240.0;1980.0;220.0;30.0;10.0;355.0;115.0;220.0;;10.0;110.0;60.0;30.0;;10.0
1111;Breda;1e halfjaar 2015;2715.0;2540.0;2250.0;240.0;35.0;15.0;360.0;100.0;240.0;;15.0;120.0;65.0;35.0;;15.0
1112;Breda;2e halfjaar 2015;3055.0;2905.0;2615.0;245.0;35.0;15.0;345.0;85.0;245.0;;15.0;110.0;60.0;35.0;;15.0
1113;Breda;2015;3400.0;3230.0;2885.0;275.0;45.0;20.0;400.0;100.0;275.0;;20.0;140.0;65.0;45.0;;20.0
1114;Breda;1e halfjaar 2016;2820.0;2695.0;2415.0;240.0;30.0;10.0;320.0;65.0;240.0;;10.0;100.0;55.0;30.0;;10.0
1115;Breda;2e halfjaar 2016;2965.0;2860.0;2580.0;240.0;35.0;10.0;310.0;55.0;240.0;;10.0;95.0;50.0;35.0;;10.0
1116;Breda;2016;3350.0;3225.0;2905.0;270.0;35.0;15.0;350.0;65.0;270.0;;15.0;115.0;60.0;35.0;;15.0
1117;Breda;1e halfjaar 2017;2770.0;2670.0;2400.0;235.0;30.0;10.0;300.0;55.0;235.0;;10.0;80.0;45.0;30.0;;10.0
1118;Breda;2e halfjaar 2017;3010.0;2915.0;2665.0;215.0;25.0;10.0;280.0;55.0;215.0;;10.0;75.0;40.0;25.0;;10.0
1119;Breda;2017;3430.0;3320.0;3015.0;250.0;40.0;15.0;325.0;60.0;250.0;;15.0;105.0;50.0;40.0;;15.0
1120;Brielle;1e kwartaal 2015;220.0;200.0;190.0;10.0;;;25.0;15.0;10.0;;;;;;;
1121;Brielle;1e halfjaar 2015;260.0;235.0;220.0;10.0;;;30.0;20.0;10.0;;;;;;;
1122;Brielle;2e halfjaar 2015;275.0;260.0;240.0;20.0;;;30.0;10.0;20.0;;;;;;;
1123;Brielle;2015;320.0;305.0;280.0;20.0;;;30.0;10.0;20.0;;;;;;;
1124;Brielle;1e halfjaar 2016;245.0;230.0;210.0;20.0;;;30.0;10.0;20.0;;;;;;;
1125;Brielle;2e halfjaar 2016;245.0;230.0;205.0;25.0;;;40.0;15.0;25.0;;;;;;;
1126;Brielle;2016;280.0;265.0;235.0;25.0;;;40.0;15.0;25.0;;;;;;;
1127;Brielle;1e halfjaar 2017;235.0;210.0;195.0;10.0;;;35.0;20.0;10.0;;;;;;;
1128;Brielle;2e halfjaar 2017;230.0;210.0;200.0;10.0;;;30.0;15.0;10.0;;;;;;;
1129;Brielle;2017;280.0;255.0;235.0;20.0;;;45.0;25.0;20.0;;;;;;;
1130;Bronckhorst;1e kwartaal 2015;470.0;450.0;395.0;50.0;;;70.0;15.0;50.0;;;;;;;
1131;Bronckhorst;1e halfjaar 2015;525.0;505.0;445.0;60.0;;;70.0;10.0;60.0;;;10.0;;;;
1132;Bronckhorst;2e halfjaar 2015;550.0;530.0;470.0;60.0;;;75.0;15.0;60.0;;;;;;;
1133;Bronckhorst;2015;615.0;600.0;530.0;65.0;;;75.0;10.0;65.0;;;10.0;;;;
1134;Bronckhorst;1e halfjaar 2016;525.0;510.0;455.0;50.0;;;65.0;10.0;50.0;;;;;;;
1135;Bronckhorst;2e halfjaar 2016;565.0;550.0;500.0;45.0;;;55.0;10.0;45.0;;;;;;;
1136;Bronckhorst;2016;640.0;630.0;570.0;55.0;;;65.0;10.0;55.0;;;;;;;
1137;Bronckhorst;1e halfjaar 2017;560.0;550.0;500.0;55.0;;;60.0;;55.0;;;;;;;
1138;Bronckhorst;2e halfjaar 2017;620.0;615.0;555.0;55.0;;;55.0;;55.0;;;10.0;;;;
1139;Bronckhorst;2017;685.0;680.0;615.0;55.0;;;60.0;;55.0;;;10.0;;;;
1140;Brummen;1e kwartaal 2015;285.0;270.0;235.0;30.0;;;45.0;10.0;30.0;;;;;;;
1141;Brummen;1e halfjaar 2015;325.0;310.0;275.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
1142;Brummen;2e halfjaar 2015;330.0;310.0;275.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
1143;Brummen;2015;385.0;365.0;330.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
1144;Brummen;1e halfjaar 2016;305.0;285.0;250.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
1145;Brummen;2e halfjaar 2016;330.0;315.0;280.0;30.0;;;40.0;10.0;30.0;;;10.0;;;;
1146;Brummen;2016;385.0;365.0;325.0;35.0;;;50.0;10.0;35.0;;;10.0;10.0;;;
1147;Brummen;1e halfjaar 2017;295.0;285.0;250.0;35.0;;;40.0;;35.0;;;;;;;
1148;Brummen;2e halfjaar 2017;320.0;315.0;275.0;35.0;;;40.0;;35.0;;;;;;;
1149;Brummen;2017;360.0;350.0;310.0;35.0;;;40.0;;35.0;;;;;;;
1150;Brunssum;1e kwartaal 2015;465.0;435.0;375.0;50.0;10.0;;65.0;15.0;50.0;;;25.0;15.0;10.0;;
1151;Brunssum;1e halfjaar 2015;535.0;505.0;435.0;55.0;10.0;;75.0;15.0;55.0;;;30.0;15.0;10.0;;
1152;Brunssum;2e halfjaar 2015;590.0;565.0;485.0;65.0;10.0;;80.0;15.0;65.0;;;25.0;10.0;10.0;;
1153;Brunssum;2015;670.0;635.0;550.0;70.0;15.0;;90.0;15.0;70.0;;;30.0;15.0;15.0;;
1154;Brunssum;1e halfjaar 2016;590.0;555.0;475.0;60.0;20.0;;85.0;25.0;60.0;;;35.0;10.0;20.0;;
1155;Brunssum;2e halfjaar 2016;620.0;580.0;505.0;60.0;10.0;;90.0;25.0;60.0;;;30.0;15.0;10.0;;
1156;Brunssum;2016;695.0;660.0;565.0;70.0;20.0;;100.0;25.0;70.0;;;35.0;10.0;20.0;;
1157;Brunssum;1e halfjaar 2017;625.0;580.0;505.0;65.0;10.0;;90.0;20.0;65.0;;;30.0;20.0;10.0;;
1158;Brunssum;2e halfjaar 2017;640.0;610.0;530.0;70.0;10.0;;85.0;10.0;70.0;;;25.0;15.0;10.0;;
1159;Brunssum;2017;715.0;675.0;585.0;80.0;10.0;;100.0;15.0;80.0;;;35.0;20.0;10.0;;
1160;Bunnik;1e kwartaal 2015;220.0;210.0;200.0;10.0;;;20.0;10.0;10.0;;;;;;;
1161;Bunnik;1e halfjaar 2015;255.0;245.0;230.0;10.0;;;20.0;10.0;10.0;;;;;;;
1162;Bunnik;2e halfjaar 2015;250.0;245.0;235.0;10.0;;;15.0;;10.0;;;;;;;
1163;Bunnik;2015;300.0;290.0;280.0;10.0;;;20.0;10.0;10.0;;;;;;;
1164;Bunnik;1e halfjaar 2016;245.0;240.0;230.0;10.0;;;20.0;;10.0;;;;;;;
1165;Bunnik;2e halfjaar 2016;255.0;250.0;240.0;10.0;;;15.0;;10.0;;;;;;;
1166;Bunnik;2016;300.0;295.0;280.0;15.0;;;20.0;;15.0;;;;;;;
1167;Bunnik;1e halfjaar 2017;255.0;250.0;240.0;10.0;;;10.0;;10.0;;;;;;;
1168;Bunnik;2e halfjaar 2017;265.0;255.0;245.0;10.0;;;15.0;;10.0;;;;;;;
1169;Bunnik;2017;315.0;305.0;295.0;10.0;;;15.0;;10.0;;;;;;;
1170;Bunschoten;1e kwartaal 2015;275.0;270.0;260.0;10.0;;;15.0;;10.0;;;;;;;
1171;Bunschoten;1e halfjaar 2015;335.0;330.0;315.0;10.0;;;15.0;;10.0;;;;;;;
1172;Bunschoten;2e halfjaar 2015;355.0;350.0;335.0;15.0;;;20.0;;15.0;;;;;;;
1173;Bunschoten;2015;425.0;420.0;405.0;15.0;;;20.0;;15.0;;;;;;;
1174;Bunschoten;1e halfjaar 2016;460.0;460.0;445.0;15.0;;;15.0;;15.0;;;;;;;
1175;Bunschoten;2e halfjaar 2016;515.0;510.0;490.0;20.0;;;20.0;;20.0;;;;;;;
1176;Bunschoten;2016;580.0;575.0;555.0;20.0;;;25.0;;20.0;;;;;;;
1177;Bunschoten;1e halfjaar 2017;470.0;465.0;450.0;20.0;;;20.0;;20.0;;;;;;;
1178;Bunschoten;2e halfjaar 2017;530.0;520.0;500.0;20.0;;;30.0;;20.0;;;;;;;
1179;Bunschoten;2017;615.0;610.0;585.0;20.0;;;30.0;;20.0;;;;;;;
1180;Buren;1e kwartaal 2015;335.0;320.0;280.0;40.0;;;50.0;10.0;40.0;;;;;;;
1181;Buren;1e halfjaar 2015;395.0;385.0;335.0;45.0;;;55.0;10.0;45.0;;;;;;;
1182;Buren;2e halfjaar 2015;450.0;435.0;395.0;40.0;;;45.0;;40.0;;;10.0;;;;
1183;Buren;2015;505.0;495.0;440.0;50.0;;;55.0;;50.0;;;;;;;
1184;Buren;1e halfjaar 2016;480.0;465.0;430.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
1185;Buren;2e halfjaar 2016;520.0;505.0;470.0;30.0;;;40.0;10.0;30.0;;;10.0;;;;
1186;Buren;2016;575.0;565.0;525.0;35.0;;;45.0;10.0;35.0;;;10.0;;;;
1187;Buren;1e halfjaar 2017;445.0;430.0;400.0;30.0;;;40.0;10.0;30.0;;;10.0;;;;
1188;Buren;2e halfjaar 2017;495.0;480.0;440.0;35.0;;;45.0;10.0;35.0;;;;;;;
1189;Buren;2017;560.0;545.0;505.0;40.0;;;45.0;10.0;40.0;;;10.0;;;;
1190;Bussum;1e kwartaal 2015;410.0;395.0;365.0;30.0;;;40.0;15.0;30.0;;;;;;;
1191;Bussum;1e halfjaar 2015;485.0;470.0;435.0;30.0;;;45.0;15.0;30.0;;;;;;;
1192;Bussum;2e halfjaar 2015;510.0;495.0;455.0;35.0;;;50.0;15.0;35.0;;;;;;;
1193;Bussum;2015;605.0;590.0;540.0;45.0;;;60.0;15.0;45.0;;;;;;;
1194;Bussum;1e halfjaar 2016;;;;;;;;;;;;;;;;
1195;Bussum;2e halfjaar 2016;;;;;;;;;;;;;;;;
1196;Bussum;2016;;;;;;;;;;;;;;;;
1197;Bussum;1e halfjaar 2017;;;;;;;;;;;;;;;;
1198;Bussum;2e halfjaar 2017;;;;;;;;;;;;;;;;
1199;Bussum;2017;;;;;;;;;;;;;;;;
1200;Capelle aan den IJssel;1e kwartaal 2015;1505.0;1395.0;1210.0;160.0;15.0;10.0;245.0;70.0;160.0;;10.0;65.0;35.0;15.0;;10.0
1201;Capelle aan den IJssel;1e halfjaar 2015;1770.0;1670.0;1460.0;175.0;20.0;10.0;255.0;65.0;175.0;;10.0;70.0;35.0;20.0;;10.0
1202;Capelle aan den IJssel;2e halfjaar 2015;1770.0;1685.0;1490.0;160.0;25.0;10.0;230.0;55.0;160.0;;10.0;65.0;30.0;25.0;;10.0
1203;Capelle aan den IJssel;2015;2110.0;2010.0;1765.0;205.0;25.0;10.0;285.0;65.0;205.0;;10.0;75.0;35.0;25.0;;10.0
1204;Capelle aan den IJssel;1e halfjaar 2016;1525.0;1430.0;1265.0;150.0;10.0;;215.0;55.0;150.0;;;55.0;35.0;10.0;;
1205;Capelle aan den IJssel;2e halfjaar 2016;1475.0;1375.0;1205.0;150.0;10.0;;225.0;65.0;150.0;;;50.0;30.0;10.0;;
1206;Capelle aan den IJssel;2016;1780.0;1675.0;1465.0;180.0;15.0;10.0;260.0;65.0;180.0;;10.0;65.0;35.0;15.0;;10.0
1207;Capelle aan den IJssel;1e halfjaar 2017;1415.0;1330.0;1155.0;160.0;15.0;;220.0;55.0;160.0;;;50.0;25.0;15.0;;
1208;Capelle aan den IJssel;2e halfjaar 2017;1375.0;1280.0;1115.0;145.0;10.0;;215.0;60.0;145.0;;;55.0;35.0;10.0;;
1209;Capelle aan den IJssel;2017;1640.0;1545.0;1345.0;175.0;15.0;10.0;250.0;60.0;175.0;;10.0;60.0;30.0;15.0;;10.0
1210;Castricum;1e kwartaal 2015;395.0;380.0;355.0;25.0;;;40.0;10.0;25.0;;;;;;;
1211;Castricum;1e halfjaar 2015;455.0;435.0;405.0;25.0;;;45.0;15.0;25.0;;;;;;;
1212;Castricum;2e halfjaar 2015;485.0;470.0;450.0;20.0;;;30.0;10.0;20.0;;;;;;;
1213;Castricum;2015;540.0;525.0;495.0;25.0;;;40.0;15.0;25.0;;;;;;;
1214;Castricum;1e halfjaar 2016;475.0;460.0;435.0;20.0;;;35.0;10.0;20.0;;;;;;;
1215;Castricum;2e halfjaar 2016;495.0;475.0;455.0;20.0;;;35.0;10.0;20.0;;;;;;;
1216;Castricum;2016;565.0;545.0;520.0;25.0;;;40.0;15.0;25.0;;;;;;;
1217;Castricum;1e halfjaar 2017;430.0;405.0;385.0;25.0;;;40.0;15.0;25.0;;;;;;;
1218;Castricum;2e halfjaar 2017;430.0;415.0;390.0;25.0;;;40.0;15.0;25.0;;;;;;;
1219;Castricum;2017;505.0;485.0;455.0;30.0;;;45.0;20.0;30.0;;;;;;;
1220;Coevorden;1e kwartaal 2015;570.0;550.0;520.0;25.0;;;45.0;20.0;25.0;;;10.0;;;;
1221;Coevorden;1e halfjaar 2015;630.0;610.0;580.0;25.0;;;45.0;15.0;25.0;;;10.0;;;;
1222;Coevorden;2e halfjaar 2015;655.0;640.0;605.0;30.0;;;40.0;10.0;30.0;;;10.0;;;;
1223;Coevorden;2015;715.0;695.0;655.0;35.0;;;50.0;15.0;35.0;;;10.0;;;;
1224;Coevorden;1e halfjaar 2016;570.0;550.0;530.0;20.0;;;35.0;15.0;20.0;;;10.0;;;;
1225;Coevorden;2e halfjaar 2016;585.0;565.0;540.0;20.0;;;35.0;10.0;20.0;;;10.0;;;;
1226;Coevorden;2016;640.0;620.0;590.0;25.0;;;40.0;10.0;25.0;;;15.0;;;;
1227;Coevorden;1e halfjaar 2017;645.0;630.0;595.0;30.0;;;40.0;10.0;30.0;;;10.0;;;;
1228;Coevorden;2e halfjaar 2017;675.0;660.0;620.0;35.0;;;45.0;;35.0;;;15.0;;;;
1229;Coevorden;2017;715.0;700.0;655.0;40.0;;;50.0;;40.0;;;15.0;;;;
1230;Cranendonck;1e kwartaal 2015;255.0;240.0;220.0;15.0;;;30.0;15.0;15.0;;;;;;;
1231;Cranendonck;1e halfjaar 2015;290.0;270.0;250.0;15.0;;;35.0;15.0;15.0;;;;;;;
1232;Cranendonck;2e halfjaar 2015;280.0;265.0;245.0;15.0;;;35.0;15.0;15.0;;;;;;;
1233;Cranendonck;2015;340.0;320.0;295.0;20.0;;;40.0;20.0;20.0;;;;;;;
1234;Cranendonck;1e halfjaar 2016;280.0;265.0;245.0;20.0;;;30.0;10.0;20.0;;;;;;;
1235;Cranendonck;2e halfjaar 2016;285.0;275.0;260.0;15.0;;;20.0;10.0;15.0;;;;;;;
1236;Cranendonck;2016;325.0;310.0;290.0;15.0;;;30.0;10.0;15.0;;;;;;;
1237;Cranendonck;1e halfjaar 2017;290.0;285.0;260.0;20.0;;;25.0;;20.0;;;;;;;
1238;Cranendonck;2e halfjaar 2017;330.0;320.0;300.0;20.0;;;25.0;10.0;20.0;;;;;;;
1239;Cranendonck;2017;350.0;345.0;320.0;20.0;;;30.0;;20.0;;;;;;;
1240;Cromstrijen;1e kwartaal 2015;190.0;185.0;180.0;;;;10.0;;;;;;;;;
1241;Cromstrijen;1e halfjaar 2015;225.0;220.0;215.0;;;;10.0;;;;;;;;;
1242;Cromstrijen;2e halfjaar 2015;245.0;245.0;240.0;;;;;;;;;;;;;
1243;Cromstrijen;2015;270.0;265.0;255.0;;;;10.0;;;;;;;;;
1244;Cromstrijen;1e halfjaar 2016;245.0;240.0;235.0;;;;10.0;;;;;;;;;
1245;Cromstrijen;2e halfjaar 2016;240.0;235.0;230.0;;;;10.0;;;;;;;;;
1246;Cromstrijen;2016;280.0;275.0;270.0;;;;10.0;;;;;;;;;
1247;Cromstrijen;1e halfjaar 2017;220.0;215.0;205.0;10.0;;;15.0;;10.0;;;;;;;
1248;Cromstrijen;2e halfjaar 2017;225.0;225.0;210.0;15.0;;;15.0;;15.0;;;;;;;
1249;Cromstrijen;2017;275.0;270.0;255.0;15.0;;;15.0;;15.0;;;;;;;
1250;Cuijk;1e kwartaal 2015;435.0;410.0;370.0;35.0;;;55.0;15.0;35.0;;;15.0;10.0;;;
1251;Cuijk;1e halfjaar 2015;495.0;475.0;425.0;40.0;;;55.0;15.0;40.0;;;20.0;10.0;;;
1252;Cuijk;2e halfjaar 2015;485.0;465.0;420.0;35.0;;;50.0;10.0;35.0;;;15.0;10.0;;;
1253;Cuijk;2015;585.0;560.0;510.0;40.0;;;60.0;15.0;40.0;;;20.0;10.0;;;
1254;Cuijk;1e halfjaar 2016;475.0;455.0;405.0;40.0;;;55.0;15.0;40.0;;;15.0;;;;
1255;Cuijk;2e halfjaar 2016;480.0;465.0;420.0;40.0;;;50.0;10.0;40.0;;;10.0;;;;
1256;Cuijk;2016;560.0;540.0;490.0;45.0;;;60.0;10.0;45.0;;;15.0;;;;
1257;Cuijk;1e halfjaar 2017;475.0;455.0;415.0;35.0;;;45.0;10.0;35.0;;;15.0;;;;
1258;Cuijk;2e halfjaar 2017;475.0;450.0;415.0;30.0;;;45.0;15.0;30.0;;;15.0;10.0;;;
1259;Cuijk;2017;555.0;535.0;485.0;40.0;10.0;;50.0;10.0;40.0;;;15.0;10.0;10.0;;
1260;Culemborg;1e kwartaal 2015;330.0;300.0;270.0;25.0;;;50.0;20.0;25.0;;;15.0;10.0;;;
1261;Culemborg;1e halfjaar 2015;395.0;360.0;325.0;30.0;;;55.0;20.0;30.0;;;20.0;10.0;;;
1262;Culemborg;2e halfjaar 2015;455.0;430.0;400.0;25.0;;;45.0;20.0;25.0;;;15.0;10.0;;;
1263;Culemborg;2015;525.0;490.0;455.0;35.0;;;60.0;20.0;35.0;;;20.0;15.0;;;
1264;Culemborg;1e halfjaar 2016;520.0;495.0;465.0;25.0;;;40.0;15.0;25.0;;;15.0;10.0;;;
1265;Culemborg;2e halfjaar 2016;590.0;570.0;535.0;30.0;;;45.0;15.0;30.0;;;10.0;;;;
1266;Culemborg;2016;685.0;660.0;620.0;35.0;;;50.0;10.0;35.0;;;15.0;10.0;;;
1267;Culemborg;1e halfjaar 2017;525.0;505.0;470.0;35.0;;;50.0;15.0;35.0;;;10.0;;;;
1268;Culemborg;2e halfjaar 2017;565.0;550.0;505.0;40.0;;;55.0;10.0;40.0;;;10.0;;;;
1269;Culemborg;2017;660.0;645.0;600.0;40.0;;;55.0;10.0;40.0;;;10.0;;;;
1270;Dalfsen;1e kwartaal 2015;415.0;400.0;365.0;30.0;;;40.0;10.0;30.0;;;;;;;
1271;Dalfsen;1e halfjaar 2015;460.0;445.0;410.0;35.0;;;45.0;10.0;35.0;;;;;;;
1272;Dalfsen;2e halfjaar 2015;515.0;500.0;470.0;30.0;;;40.0;10.0;30.0;;;;;;;
1273;Dalfsen;2015;545.0;530.0;495.0;35.0;;;50.0;10.0;35.0;;;;;;;
1274;Dalfsen;1e halfjaar 2016;510.0;495.0;470.0;25.0;;;35.0;10.0;25.0;;;;;;;
1275;Dalfsen;2e halfjaar 2016;545.0;530.0;510.0;20.0;;;30.0;10.0;20.0;;;;;;;
1276;Dalfsen;2016;570.0;555.0;530.0;25.0;;;35.0;10.0;25.0;;;;;;;
1277;Dalfsen;1e halfjaar 2017;540.0;525.0;500.0;25.0;;;35.0;10.0;25.0;;;;;;;
1278;Dalfsen;2e halfjaar 2017;595.0;585.0;555.0;25.0;;;35.0;;25.0;;;;;;;
1279;Dalfsen;2017;650.0;640.0;610.0;25.0;;;35.0;10.0;25.0;;;;;;;
1280;Dantumadiel;1e kwartaal 2015;300.0;285.0;235.0;45.0;;;60.0;10.0;45.0;;;10.0;;;;
1281;Dantumadiel;1e halfjaar 2015;340.0;320.0;265.0;50.0;;;65.0;15.0;50.0;;;10.0;;;;
1282;Dantumadiel;2e halfjaar 2015;345.0;325.0;265.0;50.0;10.0;;65.0;15.0;50.0;;;15.0;;10.0;;
1283;Dantumadiel;2015;385.0;365.0;305.0;50.0;10.0;;65.0;15.0;50.0;;;15.0;;10.0;;
1284;Dantumadiel;1e halfjaar 2016;300.0;285.0;235.0;45.0;;;55.0;10.0;45.0;;;10.0;;;;
1285;Dantumadiel;2e halfjaar 2016;315.0;300.0;245.0;50.0;;;60.0;10.0;50.0;;;10.0;;;;
1286;Dantumadiel;2016;355.0;340.0;280.0;55.0;;;65.0;10.0;55.0;;;15.0;;;;
1287;Dantumadiel;1e halfjaar 2017;345.0;325.0;275.0;45.0;;;65.0;15.0;45.0;;;;;;;
1288;Dantumadiel;2e halfjaar 2017;360.0;340.0;285.0;50.0;;;65.0;15.0;50.0;;;15.0;;;;
1289;Dantumadiel;2017;410.0;390.0;325.0;55.0;;;75.0;15.0;55.0;;;10.0;;;;
1290;Delft;1e kwartaal 2015;1155.0;1045.0;885.0;145.0;10.0;;230.0;80.0;145.0;;;45.0;25.0;10.0;;
1291;Delft;1e halfjaar 2015;1320.0;1225.0;1040.0;165.0;15.0;;240.0;65.0;165.0;;;50.0;25.0;15.0;;
1292;Delft;2e halfjaar 2015;1470.0;1370.0;1200.0;145.0;15.0;;230.0;70.0;145.0;;;50.0;25.0;15.0;;
1293;Delft;2015;1600.0;1495.0;1290.0;180.0;20.0;10.0;260.0;65.0;180.0;;10.0;60.0;30.0;20.0;;10.0
1294;Delft;1e halfjaar 2016;1525.0;1455.0;1290.0;145.0;15.0;10.0;195.0;40.0;145.0;;10.0;50.0;25.0;15.0;;10.0
1295;Delft;2e halfjaar 2016;1615.0;1560.0;1380.0;155.0;20.0;;195.0;30.0;155.0;;;50.0;25.0;20.0;;
1296;Delft;2016;1840.0;1775.0;1580.0;165.0;20.0;10.0;220.0;40.0;165.0;;10.0;55.0;25.0;20.0;;10.0
1297;Delft;1e halfjaar 2017;1640.0;1575.0;1410.0;140.0;15.0;10.0;185.0;35.0;140.0;;10.0;50.0;25.0;15.0;;10.0
1298;Delft;2e halfjaar 2017;1785.0;1720.0;1565.0;135.0;15.0;10.0;185.0;40.0;135.0;;10.0;45.0;25.0;15.0;;10.0
1299;Delft;2017;1990.0;1925.0;1735.0;160.0;15.0;10.0;210.0;35.0;160.0;;10.0;55.0;25.0;15.0;;10.0
1300;Delfzijl;1e kwartaal 2015;580.0;550.0;495.0;40.0;10.0;;55.0;15.0;40.0;;;30.0;20.0;10.0;;
1301;Delfzijl;1e halfjaar 2015;630.0;600.0;540.0;45.0;10.0;;55.0;10.0;45.0;;;30.0;20.0;10.0;;
1302;Delfzijl;2e halfjaar 2015;655.0;615.0;550.0;55.0;10.0;;80.0;20.0;55.0;;;30.0;20.0;10.0;;
1303;Delfzijl;2015;730.0;690.0;620.0;60.0;15.0;;75.0;15.0;60.0;;;35.0;20.0;15.0;;
1304;Delfzijl;1e halfjaar 2016;575.0;540.0;490.0;45.0;10.0;;65.0;20.0;45.0;;;20.0;15.0;10.0;;
1305;Delfzijl;2e halfjaar 2016;605.0;585.0;510.0;60.0;10.0;;75.0;10.0;60.0;;;20.0;10.0;10.0;;
1306;Delfzijl;2016;675.0;640.0;565.0;65.0;10.0;;80.0;15.0;65.0;;;25.0;15.0;10.0;;
