ID;Populatie;Reismotieven;KenmerkenVerplaatsing;RegioS;Perioden;Verplaatsingen_1;Afstand_2;Reisduur_3;Verplaatsingen_4;Afstand_5;Reisduur_6
8800;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Nederland;2010;0.15;0.88;1.91;51.0;306.0;11.1
8801;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Nederland;2011;0.14;0.84;1.87;50.0;292.0;10.8
8802;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Nederland;2012;0.14;0.85;1.86;50.0;295.0;10.8
8803;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Nederland;2013;0.14;0.83;1.83;49.0;289.0;10.6
8804;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Nederland;2014;0.14;0.84;1.83;49.0;291.0;10.6
8805;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Nederland;2015;0.13;0.74;1.68;45.0;259.0;9.8
8806;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Nederland;2016;0.14;0.8;1.77;47.0;279.0;10.3
8807;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Nederland;2017;0.14;0.82;1.79;47.0;283.0;10.3
8808;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Nederland (LD);2010;0.15;0.95;1.88;50.0;330.0;10.9
8809;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Nederland (LD);2011;0.15;0.91;1.94;52.0;316.0;11.2
8810;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Nederland (LD);2012;0.15;0.98;1.95;52.0;340.0;11.3
8811;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Nederland (LD);2013;0.14;0.9;1.83;49.0;312.0;10.6
8812;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Nederland (LD);2014;0.13;0.85;1.63;44.0;295.0;9.5
8813;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Nederland (LD);2015;0.12;0.78;1.55;42.0;271.0;9.0
8814;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Nederland (LD);2016;0.13;0.84;1.72;47.0;293.0;10.0
8815;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Nederland (LD);2017;0.15;0.95;1.89;50.0;328.0;10.9
8816;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Oost-Nederland (LD);2010;0.15;0.95;1.96;52.0;330.0;11.4
8817;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Oost-Nederland (LD);2011;0.15;0.89;1.94;52.0;310.0;11.2
8818;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Oost-Nederland (LD);2012;0.15;0.95;1.98;53.0;330.0;11.5
8819;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Oost-Nederland (LD);2013;0.14;0.85;1.86;50.0;296.0;10.8
8820;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Oost-Nederland (LD);2014;0.14;0.89;1.84;49.0;310.0;10.7
8821;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Oost-Nederland (LD);2015;0.13;0.8;1.73;46.0;278.0;10.0
8822;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Oost-Nederland (LD);2016;0.14;0.84;1.79;48.0;294.0;10.4
8823;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Oost-Nederland (LD);2017;0.13;0.79;1.73;46.0;273.0;10.0
8824;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;West-Nederland (LD);2010;0.14;0.73;1.79;47.0;255.0;10.4
8825;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;West-Nederland (LD);2011;0.13;0.7;1.72;45.0;244.0;10.0
8826;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;West-Nederland (LD);2012;0.13;0.72;1.74;47.0;250.0;10.1
8827;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;West-Nederland (LD);2013;0.13;0.7;1.67;44.0;245.0;9.7
8828;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;West-Nederland (LD);2014;0.14;0.74;1.76;47.0;258.0;10.2
8829;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;West-Nederland (LD);2015;0.12;0.63;1.57;42.0;220.0;9.1
8830;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;West-Nederland (LD);2016;0.13;0.71;1.66;44.0;246.0;9.7
8831;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;West-Nederland (LD);2017;0.13;0.7;1.68;44.0;244.0;9.7
8832;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Nederland (LD);2010;0.16;1.1;2.13;57.0;384.0;12.3
8833;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Nederland (LD);2011;0.16;1.06;2.1;56.0;367.0;12.2
8834;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Nederland (LD);2012;0.15;0.98;1.96;52.0;340.0;11.4
8835;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Nederland (LD);2013;0.17;1.05;2.18;58.0;366.0;12.6
8836;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Nederland (LD);2014;0.16;0.99;2.05;55.0;344.0;11.9
8837;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Nederland (LD);2015;0.15;0.92;1.94;52.0;321.0;11.3
8838;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Nederland (LD);2016;0.16;0.94;2.04;55.0;329.0;11.9
8839;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Nederland (LD);2017;0.16;1.04;2.04;54.0;361.0;11.8
8840;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Groningen (PV);2010;0.14;0.9;1.82;48.0;312.0;10.5
8841;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Groningen (PV);2011;0.14;0.86;1.85;50.0;298.0;10.8
8842;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Groningen (PV);2012;0.16;0.87;2.06;55.0;303.0;12.0
8843;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Groningen (PV);2013;0.14;0.82;1.78;48.0;285.0;10.3
8844;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Groningen (PV);2014;0.13;0.8;1.72;45.0;279.0;10.0
8845;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Groningen (PV);2015;0.13;0.81;1.67;45.0;284.0;9.7
8846;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Groningen (PV);2016;0.15;0.81;1.94;52.0;282.0;11.3
8847;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Groningen (PV);2017;0.13;0.82;1.69;45.0;286.0;9.7
8848;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Friesland (PV);2010;0.14;0.87;1.79;49.0;304.0;10.3
8849;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Friesland (PV);2011;0.13;0.74;1.72;47.0;256.0;10.0
8850;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Friesland (PV);2012;0.15;0.97;1.88;51.0;339.0;10.9
8851;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Friesland (PV);2013;0.15;0.99;1.88;51.0;343.0;10.9
8852;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Friesland (PV);2014;0.13;0.89;1.61;44.0;310.0;9.3
8853;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Friesland (PV);2015;0.12;0.76;1.53;42.0;265.0;8.9
8854;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Friesland (PV);2016;0.13;0.83;1.64;45.0;290.0;9.6
8855;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Friesland (PV);2017;0.15;0.9;1.88;51.0;313.0;10.8
8856;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Drenthe (PV);2010;0.16;1.11;2.07;55.0;387.0;12.0
8857;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Drenthe (PV);2011;0.18;1.19;2.31;62.0;414.0;13.4
8858;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Drenthe (PV);2012;0.15;1.11;1.9;51.0;385.0;11.0
8859;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Drenthe (PV);2013;0.14;0.88;1.8;48.0;304.0;10.4
8860;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Drenthe (PV);2014;0.12;0.85;1.55;41.0;296.0;9.0
8861;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Drenthe (PV);2015;0.11;0.75;1.43;39.0;262.0;8.3
8862;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Drenthe (PV);2016;0.12;0.88;1.55;42.0;308.0;9.0
8863;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Drenthe (PV);2017;0.16;1.15;2.17;56.0;398.0;12.5
8864;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Overijssel (PV);2010;0.17;1.0;2.18;58.0;348.0;12.7
8865;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Overijssel (PV);2011;0.16;1.0;2.09;55.0;346.0;12.1
8866;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Overijssel (PV);2012;0.15;0.91;1.93;51.0;317.0;11.2
8867;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Overijssel (PV);2013;0.17;1.02;2.23;59.0;353.0;12.9
8868;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Overijssel (PV);2014;0.14;0.85;1.77;47.0;295.0;10.2
8869;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Overijssel (PV);2015;0.13;0.75;1.69;44.0;261.0;9.8
8870;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Overijssel (PV);2016;0.16;0.94;2.08;57.0;330.0;12.1
8871;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Overijssel (PV);2017;0.15;0.83;1.97;52.0;287.0;11.4
8872;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Flevoland (PV);2010;0.14;0.98;1.88;50.0;340.0;10.9
8873;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Flevoland (PV);2011;0.12;0.71;1.49;40.0;248.0;8.7
8874;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Flevoland (PV);2012;0.11;0.68;1.4;37.0;236.0;8.1
8875;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Flevoland (PV);2013;0.12;0.77;1.53;41.0;268.0;8.9
8876;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Flevoland (PV);2014;0.11;0.7;1.42;38.0;244.0;8.2
8877;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Flevoland (PV);2015;0.1;0.54;1.31;36.0;189.0;7.6
8878;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Flevoland (PV);2016;0.12;0.68;1.46;41.0;238.0;8.5
8879;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Flevoland (PV);2017;0.09;0.57;1.06;30.0;199.0;6.1
8880;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Gelderland (PV);2010;0.14;0.91;1.85;50.0;317.0;10.7
8881;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Gelderland (PV);2011;0.15;0.87;1.94;52.0;301.0;11.2
8882;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Gelderland (PV);2012;0.16;1.02;2.13;57.0;356.0;12.4
8883;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Gelderland (PV);2013;0.13;0.77;1.72;46.0;269.0;10.0
8884;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Gelderland (PV);2014;0.15;0.95;1.97;53.0;332.0;11.4
8885;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Gelderland (PV);2015;0.14;0.88;1.84;49.0;306.0;10.7
8886;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Gelderland (PV);2016;0.13;0.81;1.69;45.0;285.0;9.8
8887;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Gelderland (PV);2017;0.13;0.81;1.73;45.0;279.0;10.0
8888;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Utrecht (PV);2010;0.14;0.8;1.86;48.0;279.0;10.8
8889;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Utrecht (PV);2011;0.14;0.73;1.79;47.0;253.0;10.4
8890;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Utrecht (PV);2012;0.14;0.69;1.82;48.0;241.0;10.6
8891;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Utrecht (PV);2013;0.13;0.71;1.71;45.0;248.0;9.9
8892;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Utrecht (PV);2014;0.13;0.72;1.67;45.0;251.0;9.7
8893;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Utrecht (PV);2015;0.11;0.62;1.49;39.0;215.0;8.7
8894;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Utrecht (PV);2016;0.12;0.7;1.58;41.0;243.0;9.2
8895;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Utrecht (PV);2017;0.14;0.72;1.74;47.0;251.0;10.1
8896;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Holland (PV);2010;0.12;0.63;1.63;43.0;220.0;9.4
8897;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Holland (PV);2011;0.13;0.66;1.68;44.0;231.0;9.7
8898;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Holland (PV);2012;0.12;0.63;1.58;42.0;221.0;9.2
8899;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Holland (PV);2013;0.12;0.67;1.64;43.0;233.0;9.5
8900;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Holland (PV);2014;0.14;0.73;1.79;48.0;253.0;10.4
8901;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Holland (PV);2015;0.12;0.62;1.63;43.0;217.0;9.4
8902;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Holland (PV);2016;0.12;0.62;1.62;43.0;218.0;9.4
8903;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Holland (PV);2017;0.12;0.67;1.63;43.0;231.0;9.4
8904;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Holland (PV);2010;0.14;0.74;1.86;49.0;258.0;10.8
8905;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Holland (PV);2011;0.13;0.69;1.7;45.0;240.0;9.9
8906;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Holland (PV);2012;0.14;0.75;1.81;48.0;262.0;10.5
8907;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Holland (PV);2013;0.13;0.7;1.66;44.0;245.0;9.6
8908;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Holland (PV);2014;0.14;0.73;1.76;47.0;254.0;10.2
8909;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Holland (PV);2015;0.12;0.62;1.54;41.0;217.0;9.0
8910;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Holland (PV);2016;0.13;0.75;1.72;45.0;261.0;10.0
8911;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zuid-Holland (PV);2017;0.12;0.67;1.64;43.0;232.0;9.5
8912;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeeland (PV);2010;0.15;1.1;2.03;54.0;382.0;11.8
8913;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeeland (PV);2011;0.15;0.99;1.91;51.0;343.0;11.1
8914;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeeland (PV);2012;0.16;1.06;2.04;55.0;371.0;11.9
8915;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeeland (PV);2013;0.13;0.94;1.74;46.0;327.0;10.1
8916;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeeland (PV);2014;0.14;0.99;1.83;50.0;345.0;10.6
8917;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeeland (PV);2015;0.13;0.85;1.71;46.0;295.0;9.9
8918;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeeland (PV);2016;0.13;0.92;1.64;45.0;323.0;9.5
8919;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeeland (PV);2017;0.17;1.23;2.19;57.0;426.0;12.7
8920;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Brabant (PV);2010;0.16;1.1;2.14;57.0;383.0;12.4
8921;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Brabant (PV);2011;0.16;1.04;2.07;54.0;362.0;12.0
8922;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Brabant (PV);2012;0.15;0.98;1.95;52.0;341.0;11.3
8923;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Brabant (PV);2013;0.17;1.02;2.19;58.0;356.0;12.7
8924;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Brabant (PV);2014;0.16;0.97;2.05;55.0;337.0;11.9
8925;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Brabant (PV);2015;0.14;0.9;1.87;50.0;314.0;10.9
8926;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Brabant (PV);2016;0.15;0.87;1.97;53.0;304.0;11.5
8927;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Noord-Brabant (PV);2017;0.15;1.04;2.01;53.0;359.0;11.6
8928;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Limburg (PV);2010;0.16;1.11;2.11;56.0;387.0;12.2
8929;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Limburg (PV);2011;0.17;1.09;2.18;58.0;379.0;12.6
8930;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Limburg (PV);2012;0.15;0.97;1.99;53.0;337.0;11.5
8931;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Limburg (PV);2013;0.17;1.11;2.15;58.0;386.0;12.5
8932;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Limburg (PV);2014;0.16;1.03;2.06;55.0;360.0;11.9
8933;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Limburg (PV);2015;0.16;0.97;2.09;56.0;337.0;12.1
8934;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Limburg (PV);2016;0.17;1.11;2.21;60.0;386.0;12.9
8935;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Limburg (PV);2017;0.16;1.05;2.11;56.0;365.0;12.2
8936;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeer sterk stedelijk;2010;0.14;0.64;1.91;50.0;222.0;11.1
8937;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeer sterk stedelijk;2011;0.14;0.64;1.82;48.0;222.0;10.5
8938;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeer sterk stedelijk;2012;0.14;0.62;1.83;48.0;216.0;10.7
8939;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeer sterk stedelijk;2013;0.14;0.66;1.83;48.0;230.0;10.6
8940;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeer sterk stedelijk;2014;0.14;0.66;1.81;48.0;229.0;10.5
8941;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeer sterk stedelijk;2015;0.13;0.6;1.74;46.0;208.0;10.1
8942;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeer sterk stedelijk;2016;0.13;0.65;1.78;47.0;227.0;10.4
8943;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Zeer sterk stedelijk;2017;0.13;0.59;1.71;45.0;204.0;9.9
8944;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Sterk stedelijk;2010;0.15;0.88;2.01;53.0;304.0;11.6
8945;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Sterk stedelijk;2011;0.15;0.79;2.0;53.0;275.0;11.6
8946;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Sterk stedelijk;2012;0.15;0.78;1.94;52.0;271.0;11.3
8947;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Sterk stedelijk;2013;0.15;0.81;1.99;53.0;280.0;11.5
8948;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Sterk stedelijk;2014;0.15;0.86;2.01;54.0;298.0;11.7
8949;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Sterk stedelijk;2015;0.13;0.73;1.76;47.0;253.0;10.2
8950;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Sterk stedelijk;2016;0.14;0.78;1.84;49.0;272.0;10.7
8951;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Sterk stedelijk;2017;0.14;0.71;1.79;48.0;247.0;10.3
8952;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Matig stedelijk;2010;0.15;0.89;1.93;51.0;309.0;11.2
8953;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Matig stedelijk;2011;0.14;0.85;1.87;50.0;297.0;10.8
8954;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Matig stedelijk;2012;0.15;0.88;1.89;51.0;306.0;11.0
8955;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Matig stedelijk;2013;0.14;0.82;1.82;49.0;285.0;10.6
8956;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Matig stedelijk;2014;0.13;0.79;1.73;47.0;274.0;10.1
8957;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Matig stedelijk;2015;0.13;0.74;1.68;45.0;258.0;9.8
8958;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Matig stedelijk;2016;0.15;0.83;1.94;52.0;291.0;11.3
8959;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Matig stedelijk;2017;0.14;0.87;1.83;49.0;301.0;10.5
8960;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Weinig stedelijk;2010;0.14;0.96;1.79;48.0;334.0;10.4
8961;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Weinig stedelijk;2011;0.14;0.96;1.83;49.0;335.0;10.6
8962;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Weinig stedelijk;2012;0.14;1.0;1.81;48.0;348.0;10.5
8963;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Weinig stedelijk;2013;0.13;0.96;1.77;47.0;334.0;10.2
8964;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Weinig stedelijk;2014;0.14;0.99;1.83;49.0;344.0;10.6
8965;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Weinig stedelijk;2015;0.12;0.88;1.59;43.0;306.0;9.2
8966;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Weinig stedelijk;2016;0.13;0.93;1.68;45.0;324.0;9.8
8967;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Weinig stedelijk;2017;0.14;1.05;1.82;48.0;364.0;10.5
8968;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Niet stedelijk;2010;0.14;1.13;1.86;49.0;392.0;10.8
8969;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Niet stedelijk;2011;0.13;1.04;1.71;46.0;361.0;9.9
8970;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Niet stedelijk;2012;0.14;1.09;1.77;47.0;380.0;10.3
8971;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Niet stedelijk;2013;0.12;0.96;1.58;43.0;332.0;9.2
8972;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Niet stedelijk;2014;0.12;0.92;1.53;41.0;320.0;8.9
8973;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Niet stedelijk;2015;0.11;0.84;1.48;39.0;294.0;8.6
8974;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Niet stedelijk;2016;0.11;0.88;1.43;38.0;306.0;8.3
8975;Totaal;Van en naar werkadres;Reisduur: 10 tot 20 minuten;Niet stedelijk;2017;0.14;1.14;1.82;48.0;396.0;10.5
8976;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Nederland;2010;0.08;1.0;1.73;27.0;348.0;10.0
8977;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Nederland;2011;0.08;1.01;1.68;26.0;350.0;9.7
8978;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Nederland;2012;0.08;1.02;1.68;27.0;357.0;9.8
8979;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Nederland;2013;0.08;1.03;1.68;26.0;359.0;9.7
8980;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Nederland;2014;0.07;0.98;1.66;26.0;340.0;9.6
8981;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Nederland;2015;0.08;1.02;1.73;27.0;354.0;10.1
8982;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Nederland;2016;0.07;1.02;1.66;26.0;356.0;9.7
8983;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Nederland;2017;0.08;1.01;1.67;26.0;349.0;9.6
8984;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Noord-Nederland (LD);2010;0.08;1.1;1.66;26.0;382.0;9.6
8985;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Noord-Nederland (LD);2011;0.07;1.11;1.61;25.0;385.0;9.3
8986;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Noord-Nederland (LD);2012;0.07;1.08;1.54;24.0;377.0;9.0
8987;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Noord-Nederland (LD);2013;0.07;1.16;1.65;26.0;402.0;9.6
8988;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Noord-Nederland (LD);2014;0.07;1.13;1.59;25.0;392.0;9.2
8989;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Noord-Nederland (LD);2015;0.08;1.18;1.78;28.0;410.0;10.3
8990;Totaal;Van en naar werkadres;Reisduur: 20 tot 30 minuten;Noord-Nederland (LD);2016;0.07;1.16;1.56;25.0;405.0;9.1
