ID;Geslacht;Leeftijd;BurgerlijkeStaat;RegioS;Perioden;BevolkingOp1Januari_1;GemiddeldeBevolking_2
8817;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;1999;;
8818;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2000;;
8819;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2001;;
8820;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2002;;
8821;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2003;32107.0;32150.5
8822;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2004;32194.0;32258.0
8823;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2005;32322.0;32301.0
8824;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2006;32295.0;32320.0
8825;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2007;32345.0;32258.5
8826;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2008;32172.0;32110.5
8827;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2009;32049.0;32165.5
8828;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2010;32282.0;32273.0
8829;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2011;32264.0;32214.5
8830;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2012;32165.0;32118.5
8831;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2013;32072.0;32024.0
8832;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2014;31976.0;31961.5
8833;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2015;31947.0;31945.0
8834;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2016;31943.0;31879.0
8835;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2017;31815.0;31783.0
8836;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2018;31751.0;31694.5
8837;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2019;31638.0;31624.0
8838;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2020;31610.0;31680.5
8839;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2021;31751.0;31741.0
8840;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2022;31731.0;31849.0
8841;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2023;31967.0;32004.0
8842;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Echt-Susteren;2024;32041.0;
8843;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1988;24406.0;
8844;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1989;24572.0;
8845;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1990;24766.0;
8846;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1991;24839.0;
8847;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1992;24968.0;
8848;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1993;25242.0;
8849;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1994;25640.0;
8850;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1995;25990.0;26122.5
8851;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1996;26255.0;26380.0
8852;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1997;26505.0;26672.5
8853;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1998;26840.0;26988.0
8854;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;1999;27136.0;27298.0
8855;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2000;27460.0;27573.5
8856;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2001;27687.0;27760.0
8857;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2002;27833.0;27948.0
8858;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2003;28063.0;28128.5
8859;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2004;28194.0;28263.5
8860;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2005;28333.0;28396.0
8861;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2006;28459.0;28476.5
8862;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2007;28494.0;28471.0
8863;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2008;28448.0;28465.5
8864;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2009;28483.0;28494.5
8865;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2010;28506.0;28544.5
8866;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2011;28583.0;28641.5
8867;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2012;28700.0;28727.0
8868;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2013;28754.0;28837.0
8869;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2014;28920.0;29003.5
8870;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2015;29087.0;29155.5
8871;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2016;35465.0;35632.5
8872;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2017;35800.0;35876.5
8873;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2018;35953.0;36026.0
8874;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2019;36099.0;36148.0
8875;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2020;36197.0;36232.5
8876;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2021;36268.0;36369.5
8877;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2022;36471.0;36615.5
8878;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2023;36760.0;36838.5
8879;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Edam-Volendam;2024;36917.0;
8880;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1988;91246.0;
8881;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1989;92293.0;
8882;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1990;93377.0;
8883;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1991;94754.0;
8884;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1992;96044.0;
8885;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1993;97230.0;
8886;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1994;98220.0;
8887;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1995;99158.0;99542.5
8888;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1996;99927.0;100427.0
8889;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1997;100927.0;101226.5
8890;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1998;101319.0;101430.5
8891;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;1999;101542.0;101621.0
8892;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2000;101700.0;102052.5
8893;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2001;102405.0;103056.5
8894;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2002;103708.0;104239.5
8895;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2003;104771.0;105133.0
8896;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2004;105495.0;105955.5
8897;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2005;106416.0;106732.0
8898;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2006;107048.0;107274.0
8899;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2007;107500.0;107593.0
8900;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2008;107686.0;107654.5
8901;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2009;107623.0;107689.5
8902;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2010;107756.0;108020.5
8903;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2011;108285.0;108524.0
8904;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2012;108763.0;109293.0
8905;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2013;109823.0;110239.5
8906;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2014;110656.0;111115.5
8907;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2015;111575.0;112001.0
8908;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2016;112427.0;112924.0
8909;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2017;113421.0;114051.5
8910;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2018;114682.0;115196.0
8911;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2019;115710.0;116437.5
8912;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2020;117165.0;117847.5
8913;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2021;118530.0;119258.0
8914;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2022;119986.0;120999.0
8915;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2023;122012.0;122772.0
8916;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Ede;2024;123532.0;
8917;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1988;10404.0;
8918;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1989;10444.0;
8919;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1990;10392.0;
8920;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1991;10467.0;
8921;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1992;10502.0;
8922;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1993;10674.0;
8923;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1994;10732.0;
8924;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1995;10772.0;10754.5
8925;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1996;10737.0;10751.0
8926;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1997;10765.0;10780.0
8927;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1998;;
8928;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;1999;;
8929;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2000;;
8930;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2001;;
8931;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2002;;
8932;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2003;;
8933;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2004;;
8934;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2005;;
8935;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2006;;
8936;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2007;;
8937;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2008;;
8938;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2009;;
8939;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2010;;
8940;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2011;;
8941;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2012;;
8942;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2013;;
8943;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2014;;
8944;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2015;;
8945;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2016;;
8946;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2017;;
8947;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2018;;
8948;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2019;;
8949;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2020;;
8950;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2021;;
8951;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2022;;
8952;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2023;;
8953;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eelde;2024;;
8954;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1988;7282.0;
8955;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1989;7394.0;
8956;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1990;7513.0;
8957;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1991;7636.0;
8958;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1992;7718.0;
8959;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1993;7856.0;
8960;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1994;8027.0;
8961;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1995;8117.0;8152.5
8962;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1996;8188.0;8210.0
8963;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1997;8232.0;8264.5
8964;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1998;8297.0;8339.0
8965;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;1999;8381.0;8500.0
8966;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2000;8619.0;8639.5
8967;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2001;8660.0;8634.5
8968;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2002;8609.0;8619.5
8969;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2003;8630.0;8650.0
8970;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2004;8670.0;8727.5
8971;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2005;8785.0;8822.0
8972;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2006;8859.0;8875.0
8973;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2007;8891.0;8927.5
8974;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2008;8964.0;8922.0
8975;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2009;8880.0;8858.5
8976;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2010;8837.0;8841.0
8977;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2011;8845.0;8834.5
8978;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2012;8824.0;8809.5
8979;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2013;8795.0;8787.0
8980;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2014;8779.0;8793.0
8981;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2015;8807.0;8842.0
8982;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2016;8877.0;8938.0
8983;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2017;8999.0;9055.5
8984;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2018;9112.0;9112.5
8985;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2019;9113.0;9180.0
8986;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2020;9247.0;9304.5
8987;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2021;9362.0;9406.0
8988;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2022;9450.0;9524.0
8989;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2023;9598.0;9676.5
8990;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemnes;2024;9755.0;
8991;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1988;;
8992;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1989;;
8993;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1990;;
8994;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1991;;
8995;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1992;;
8996;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1993;;
8997;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1994;;
8998;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1995;;
8999;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1996;;
9000;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1997;;
9001;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1998;;
9002;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;1999;;
9003;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2000;;
9004;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2001;;
9005;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2002;;
9006;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2003;;
9007;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2004;;
9008;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2005;;
9009;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2006;;
9010;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2007;;
9011;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2008;;
9012;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2009;;
9013;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2010;;
9014;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2011;;
9015;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2012;;
9016;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2013;;
9017;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2014;;
9018;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2015;;
9019;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2016;;
9020;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2017;;
9021;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2018;;
9022;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2019;;
9023;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2020;;
9024;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2021;45587.0;45488.0
9025;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2022;45389.0;45391.5
9026;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2023;45394.0;45250.0
9027;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsdelta;2024;45106.0;
9028;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1988;;
9029;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1989;;
9030;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1990;;
9031;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1991;;
9032;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1992;16184.0;
9033;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1993;16119.0;
9034;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1994;16149.0;
9035;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1995;16236.0;16236.5
9036;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1996;16237.0;16232.5
9037;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1997;16228.0;16272.0
9038;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1998;16316.0;16342.0
9039;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;1999;16368.0;16400.0
9040;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2000;16432.0;16579.5
9041;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2001;16727.0;16887.5
9042;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2002;17048.0;17122.0
9043;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2003;17196.0;17061.5
9044;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2004;16927.0;16836.0
9045;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2005;16745.0;16720.0
9046;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2006;16695.0;16702.5
9047;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2007;16710.0;16626.0
9048;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2008;16542.0;16514.5
9049;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2009;16487.0;16456.5
9050;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2010;16426.0;16391.5
9051;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2011;16357.0;16296.0
9052;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2012;16235.0;16159.0
9053;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2013;16083.0;16005.5
9054;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2014;15928.0;15849.0
9055;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2015;15770.0;15792.5
9056;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2016;15815.0;15735.5
9057;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2017;15656.0;15604.5
9058;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2018;15553.0;15482.0
9059;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2019;;
9060;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2020;;
9061;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2021;;
9062;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2022;;
9063;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2023;;
9064;Totaal mannen en vrouwen;Totaal;Totaal burgerlijke staat;Eemsmond;2024;;
