ID;BedrijfstakkenBranches;Landen;Perioden;HRSTKern_1
1533;Mediumlowtechindustrie;Hongarije;1997;3.6
1534;Mediumlowtechindustrie;Hongarije;1998;4.6
1535;Mediumlowtechindustrie;Hongarije;1999;5.4
1536;Mediumlowtechindustrie;Hongarije;2000;3.1
1537;Mediumlowtechindustrie;Hongarije;2001;4.2
1538;Mediumlowtechindustrie;Hongarije;2002;3.5
1539;Mediumlowtechindustrie;Hongarije;2003;4.8
1540;Mediumlowtechindustrie;Hongarije;2004;4.5
1541;Mediumlowtechindustrie;Hongarije;2005;4.7
1542;Mediumlowtechindustrie;Hongarije;2006;5.6
1543;Mediumlowtechindustrie;Hongarije;2007;5.1
1544;Mediumlowtechindustrie;Hongarije;2008;5.9
1545;Mediumlowtechindustrie;Hongarije;2009;
1546;Mediumlowtechindustrie;Hongarije;2010;
1547;Mediumlowtechindustrie;Hongarije;2011;
1548;Mediumlowtechindustrie;Ierland;1994;
1549;Mediumlowtechindustrie;Ierland;1995;
1550;Mediumlowtechindustrie;Ierland;1996;
1551;Mediumlowtechindustrie;Ierland;1997;
1552;Mediumlowtechindustrie;Ierland;1998;
1553;Mediumlowtechindustrie;Ierland;1999;
1554;Mediumlowtechindustrie;Ierland;2000;5.9
1555;Mediumlowtechindustrie;Ierland;2001;6.2
1556;Mediumlowtechindustrie;Ierland;2002;6.6
1557;Mediumlowtechindustrie;Ierland;2003;6.9
1558;Mediumlowtechindustrie;Ierland;2004;7.4
1559;Mediumlowtechindustrie;Ierland;2005;6.4
1560;Mediumlowtechindustrie;Ierland;2006;7.9
1561;Mediumlowtechindustrie;Ierland;2007;8.0
1562;Mediumlowtechindustrie;Ierland;2008;9.9
1563;Mediumlowtechindustrie;Ierland;2009;
1564;Mediumlowtechindustrie;Ierland;2010;
1565;Mediumlowtechindustrie;Ierland;2011;
1566;Mediumlowtechindustrie;Italië;1994;1.5
1567;Mediumlowtechindustrie;Italië;1995;1.2
1568;Mediumlowtechindustrie;Italië;1996;1.5
1569;Mediumlowtechindustrie;Italië;1997;1.3
1570;Mediumlowtechindustrie;Italië;1998;1.3
1571;Mediumlowtechindustrie;Italië;1999;1.5
1572;Mediumlowtechindustrie;Italië;2000;1.8
1573;Mediumlowtechindustrie;Italië;2001;1.8
1574;Mediumlowtechindustrie;Italië;2002;1.9
1575;Mediumlowtechindustrie;Italië;2003;1.9
1576;Mediumlowtechindustrie;Italië;2004;1.8
1577;Mediumlowtechindustrie;Italië;2005;2.0
1578;Mediumlowtechindustrie;Italië;2006;2.5
1579;Mediumlowtechindustrie;Italië;2007;2.8
1580;Mediumlowtechindustrie;Italië;2008;2.6
1581;Mediumlowtechindustrie;Italië;2009;
1582;Mediumlowtechindustrie;Italië;2010;
1583;Mediumlowtechindustrie;Italië;2011;
1584;Mediumlowtechindustrie;Nederland;1994;
1585;Mediumlowtechindustrie;Nederland;1995;
1586;Mediumlowtechindustrie;Nederland;1996;5.0
1587;Mediumlowtechindustrie;Nederland;1997;5.9
1588;Mediumlowtechindustrie;Nederland;1998;4.2
1589;Mediumlowtechindustrie;Nederland;1999;4.8
1590;Mediumlowtechindustrie;Nederland;2000;5.1
1591;Mediumlowtechindustrie;Nederland;2001;3.8
1592;Mediumlowtechindustrie;Nederland;2002;4.7
1593;Mediumlowtechindustrie;Nederland;2003;6.3
1594;Mediumlowtechindustrie;Nederland;2004;6.1
1595;Mediumlowtechindustrie;Nederland;2005;6.8
1596;Mediumlowtechindustrie;Nederland;2006;6.7
1597;Mediumlowtechindustrie;Nederland;2007;9.0
1598;Mediumlowtechindustrie;Nederland;2008;9.6
1599;Mediumlowtechindustrie;Nederland;2009;
1600;Mediumlowtechindustrie;Nederland;2010;
1601;Mediumlowtechindustrie;Nederland;2011;
1602;Mediumlowtechindustrie;Oostenrijk;1994;
1603;Mediumlowtechindustrie;Oostenrijk;1995;1.8
1604;Mediumlowtechindustrie;Oostenrijk;1996;2.0
1605;Mediumlowtechindustrie;Oostenrijk;1997;1.8
1606;Mediumlowtechindustrie;Oostenrijk;1998;1.4
1607;Mediumlowtechindustrie;Oostenrijk;1999;4.6
1608;Mediumlowtechindustrie;Oostenrijk;2000;3.8
1609;Mediumlowtechindustrie;Oostenrijk;2001;3.0
1610;Mediumlowtechindustrie;Oostenrijk;2002;4.5
1611;Mediumlowtechindustrie;Oostenrijk;2003;3.2
1612;Mediumlowtechindustrie;Oostenrijk;2004;6.2
1613;Mediumlowtechindustrie;Oostenrijk;2005;5.9
1614;Mediumlowtechindustrie;Oostenrijk;2006;6.0
1615;Mediumlowtechindustrie;Oostenrijk;2007;5.4
1616;Mediumlowtechindustrie;Oostenrijk;2008;6.2
1617;Mediumlowtechindustrie;Oostenrijk;2009;
1618;Mediumlowtechindustrie;Oostenrijk;2010;
1619;Mediumlowtechindustrie;Oostenrijk;2011;
1620;Mediumlowtechindustrie;Polen;1994;
1621;Mediumlowtechindustrie;Polen;1995;
1622;Mediumlowtechindustrie;Polen;1996;
1623;Mediumlowtechindustrie;Polen;1997;
1624;Mediumlowtechindustrie;Polen;1998;
1625;Mediumlowtechindustrie;Polen;1999;
1626;Mediumlowtechindustrie;Polen;2000;
1627;Mediumlowtechindustrie;Polen;2001;
1628;Mediumlowtechindustrie;Polen;2002;
1629;Mediumlowtechindustrie;Polen;2003;
1630;Mediumlowtechindustrie;Polen;2004;7.2
1631;Mediumlowtechindustrie;Polen;2005;7.0
1632;Mediumlowtechindustrie;Polen;2006;6.7
1633;Mediumlowtechindustrie;Polen;2007;5.6
1634;Mediumlowtechindustrie;Polen;2008;
1635;Mediumlowtechindustrie;Polen;2009;
1636;Mediumlowtechindustrie;Polen;2010;
1637;Mediumlowtechindustrie;Polen;2011;
1638;Mediumlowtechindustrie;Spanje;1994;3.7
1639;Mediumlowtechindustrie;Spanje;1995;4.7
1640;Mediumlowtechindustrie;Spanje;1996;6.5
1641;Mediumlowtechindustrie;Spanje;1997;7.3
1642;Mediumlowtechindustrie;Spanje;1998;5.9
1643;Mediumlowtechindustrie;Spanje;1999;5.3
1644;Mediumlowtechindustrie;Spanje;2000;5.9
1645;Mediumlowtechindustrie;Spanje;2001;6.1
1646;Mediumlowtechindustrie;Spanje;2002;6.7
1647;Mediumlowtechindustrie;Spanje;2003;7.7
1648;Mediumlowtechindustrie;Spanje;2004;8.2
1649;Mediumlowtechindustrie;Spanje;2005;8.1
1650;Mediumlowtechindustrie;Spanje;2006;8.2
1651;Mediumlowtechindustrie;Spanje;2007;7.5
1652;Mediumlowtechindustrie;Spanje;2008;9.9
1653;Mediumlowtechindustrie;Spanje;2009;
1654;Mediumlowtechindustrie;Spanje;2010;
1655;Mediumlowtechindustrie;Spanje;2011;
1656;Mediumlowtechindustrie;Tsjechië;1994;
1657;Mediumlowtechindustrie;Tsjechië;1995;
1658;Mediumlowtechindustrie;Tsjechië;1996;
1659;Mediumlowtechindustrie;Tsjechië;1997;
1660;Mediumlowtechindustrie;Tsjechië;1998;3.6
1661;Mediumlowtechindustrie;Tsjechië;1999;3.0
1662;Mediumlowtechindustrie;Tsjechië;2000;3.6
1663;Mediumlowtechindustrie;Tsjechië;2001;3.0
1664;Mediumlowtechindustrie;Tsjechië;2002;3.3
1665;Mediumlowtechindustrie;Tsjechië;2003;3.8
1666;Mediumlowtechindustrie;Tsjechië;2004;4.1
1667;Mediumlowtechindustrie;Tsjechië;2005;3.6
1668;Mediumlowtechindustrie;Tsjechië;2006;4.3
1669;Mediumlowtechindustrie;Tsjechië;2007;3.7
1670;Mediumlowtechindustrie;Tsjechië;2008;3.7
1671;Mediumlowtechindustrie;Tsjechië;2009;
1672;Mediumlowtechindustrie;Tsjechië;2010;
1673;Mediumlowtechindustrie;Tsjechië;2011;
1674;Mediumlowtechindustrie;Verenigd Koninkrijk;1994;5.5
1675;Mediumlowtechindustrie;Verenigd Koninkrijk;1995;5.8
1676;Mediumlowtechindustrie;Verenigd Koninkrijk;1996;5.1
1677;Mediumlowtechindustrie;Verenigd Koninkrijk;1997;4.8
1678;Mediumlowtechindustrie;Verenigd Koninkrijk;1998;
1679;Mediumlowtechindustrie;Verenigd Koninkrijk;1999;4.8
1680;Mediumlowtechindustrie;Verenigd Koninkrijk;2000;4.9
1681;Mediumlowtechindustrie;Verenigd Koninkrijk;2001;6.3
1682;Mediumlowtechindustrie;Verenigd Koninkrijk;2002;6.0
1683;Mediumlowtechindustrie;Verenigd Koninkrijk;2003;6.9
1684;Mediumlowtechindustrie;Verenigd Koninkrijk;2004;6.7
1685;Mediumlowtechindustrie;Verenigd Koninkrijk;2005;7.1
1686;Mediumlowtechindustrie;Verenigd Koninkrijk;2006;7.2
1687;Mediumlowtechindustrie;Verenigd Koninkrijk;2007;8.4
1688;Mediumlowtechindustrie;Verenigd Koninkrijk;2008;7.6
1689;Mediumlowtechindustrie;Verenigd Koninkrijk;2009;
1690;Mediumlowtechindustrie;Verenigd Koninkrijk;2010;
1691;Mediumlowtechindustrie;Verenigd Koninkrijk;2011;
1692;Mediumlowtechindustrie;Zweden;1994;
1693;Mediumlowtechindustrie;Zweden;1995;
1694;Mediumlowtechindustrie;Zweden;1996;
1695;Mediumlowtechindustrie;Zweden;1997;
1696;Mediumlowtechindustrie;Zweden;1998;6.1
1697;Mediumlowtechindustrie;Zweden;1999;
1698;Mediumlowtechindustrie;Zweden;2000;6.9
1699;Mediumlowtechindustrie;Zweden;2001;2.8
1700;Mediumlowtechindustrie;Zweden;2002;3.0
1701;Mediumlowtechindustrie;Zweden;2003;3.7
1702;Mediumlowtechindustrie;Zweden;2004;3.9
1703;Mediumlowtechindustrie;Zweden;2005;4.3
1704;Mediumlowtechindustrie;Zweden;2006;4.9
1705;Mediumlowtechindustrie;Zweden;2007;5.0
1706;Mediumlowtechindustrie;Zweden;2008;
1707;Mediumlowtechindustrie;Zweden;2009;
1708;Mediumlowtechindustrie;Zweden;2010;
1709;Mediumlowtechindustrie;Zweden;2011;
1710;Mediumlowtechindustrie;EU-27;1994;
1711;Mediumlowtechindustrie;EU-27;1995;
1712;Mediumlowtechindustrie;EU-27;1996;
1713;Mediumlowtechindustrie;EU-27;1997;
1714;Mediumlowtechindustrie;EU-27;1998;
1715;Mediumlowtechindustrie;EU-27;1999;
1716;Mediumlowtechindustrie;EU-27;2000;
1717;Mediumlowtechindustrie;EU-27;2001;
1718;Mediumlowtechindustrie;EU-27;2002;
1719;Mediumlowtechindustrie;EU-27;2003;
1720;Mediumlowtechindustrie;EU-27;2004;6.3
1721;Mediumlowtechindustrie;EU-27;2005;6.5
1722;Mediumlowtechindustrie;EU-27;2006;6.5
1723;Mediumlowtechindustrie;EU-27;2007;6.8
1724;Mediumlowtechindustrie;EU-27;2008;
1725;Mediumlowtechindustrie;EU-27;2009;
1726;Mediumlowtechindustrie;EU-27;2010;
1727;Mediumlowtechindustrie;EU-27;2011;
1728;Lowtechindustrie;België;1994;6.4
1729;Lowtechindustrie;België;1995;6.3
1730;Lowtechindustrie;België;1996;5.9
1731;Lowtechindustrie;België;1997;7.0
1732;Lowtechindustrie;België;1998;8.2
1733;Lowtechindustrie;België;1999;7.5
1734;Lowtechindustrie;België;2000;8.1
1735;Lowtechindustrie;België;2001;8.2
1736;Lowtechindustrie;België;2002;7.1
1737;Lowtechindustrie;België;2003;7.4
1738;Lowtechindustrie;België;2004;8.5
1739;Lowtechindustrie;België;2005;9.3
1740;Lowtechindustrie;België;2006;10.1
1741;Lowtechindustrie;België;2007;10.3
1742;Lowtechindustrie;België;2008;10.1
1743;Lowtechindustrie;België;2009;
1744;Lowtechindustrie;België;2010;
1745;Lowtechindustrie;België;2011;
1746;Lowtechindustrie;Denemarken;1994;8.0
1747;Lowtechindustrie;Denemarken;1995;9.3
1748;Lowtechindustrie;Denemarken;1996;7.6
1749;Lowtechindustrie;Denemarken;1997;6.4
1750;Lowtechindustrie;Denemarken;1998;6.7
1751;Lowtechindustrie;Denemarken;1999;6.5
1752;Lowtechindustrie;Denemarken;2000;6.5
1753;Lowtechindustrie;Denemarken;2001;8.1
1754;Lowtechindustrie;Denemarken;2002;9.8
1755;Lowtechindustrie;Denemarken;2003;13.4
1756;Lowtechindustrie;Denemarken;2004;10.7
1757;Lowtechindustrie;Denemarken;2005;12.8
1758;Lowtechindustrie;Denemarken;2006;12.2
1759;Lowtechindustrie;Denemarken;2007;12.6
1760;Lowtechindustrie;Denemarken;2008;15.4
1761;Lowtechindustrie;Denemarken;2009;
1762;Lowtechindustrie;Denemarken;2010;
1763;Lowtechindustrie;Denemarken;2011;
1764;Lowtechindustrie;Duitsland;1994;
1765;Lowtechindustrie;Duitsland;1995;5.0
1766;Lowtechindustrie;Duitsland;1996;5.4
1767;Lowtechindustrie;Duitsland;1997;5.7
1768;Lowtechindustrie;Duitsland;1998;
1769;Lowtechindustrie;Duitsland;1999;5.9
1770;Lowtechindustrie;Duitsland;2000;5.7
1771;Lowtechindustrie;Duitsland;2001;5.7
1772;Lowtechindustrie;Duitsland;2002;5.7
1773;Lowtechindustrie;Duitsland;2003;6.4
1774;Lowtechindustrie;Duitsland;2004;6.5
1775;Lowtechindustrie;Duitsland;2005;7.0
1776;Lowtechindustrie;Duitsland;2006;7.5
1777;Lowtechindustrie;Duitsland;2007;6.8
1778;Lowtechindustrie;Duitsland;2008;6.7
1779;Lowtechindustrie;Duitsland;2009;
1780;Lowtechindustrie;Duitsland;2010;
1781;Lowtechindustrie;Duitsland;2011;
1782;Lowtechindustrie;Finland;1994;
1783;Lowtechindustrie;Finland;1995;
1784;Lowtechindustrie;Finland;1996;
1785;Lowtechindustrie;Finland;1997;7.3
1786;Lowtechindustrie;Finland;1998;8.5
1787;Lowtechindustrie;Finland;1999;11.5
1788;Lowtechindustrie;Finland;2000;12.2
1789;Lowtechindustrie;Finland;2001;14.9
1790;Lowtechindustrie;Finland;2002;13.6
1791;Lowtechindustrie;Finland;2003;12.2
1792;Lowtechindustrie;Finland;2004;12.1
1793;Lowtechindustrie;Finland;2005;12.8
1794;Lowtechindustrie;Finland;2006;14.3
1795;Lowtechindustrie;Finland;2007;13.4
1796;Lowtechindustrie;Finland;2008;12.9
1797;Lowtechindustrie;Finland;2009;
1798;Lowtechindustrie;Finland;2010;
1799;Lowtechindustrie;Finland;2011;
1800;Lowtechindustrie;Frankrijk;1994;6.3
1801;Lowtechindustrie;Frankrijk;1995;5.3
1802;Lowtechindustrie;Frankrijk;1996;5.2
1803;Lowtechindustrie;Frankrijk;1997;5.1
1804;Lowtechindustrie;Frankrijk;1998;5.7
1805;Lowtechindustrie;Frankrijk;1999;6.0
1806;Lowtechindustrie;Frankrijk;2000;5.8
1807;Lowtechindustrie;Frankrijk;2001;6.8
1808;Lowtechindustrie;Frankrijk;2002;7.4
1809;Lowtechindustrie;Frankrijk;2003;7.6
1810;Lowtechindustrie;Frankrijk;2004;8.5
1811;Lowtechindustrie;Frankrijk;2005;9.1
1812;Lowtechindustrie;Frankrijk;2006;9.3
1813;Lowtechindustrie;Frankrijk;2007;6.7
1814;Lowtechindustrie;Frankrijk;2008;11.3
1815;Lowtechindustrie;Frankrijk;2009;
1816;Lowtechindustrie;Frankrijk;2010;
1817;Lowtechindustrie;Frankrijk;2011;
1818;Lowtechindustrie;Hongarije;1994;
1819;Lowtechindustrie;Hongarije;1995;
1820;Lowtechindustrie;Hongarije;1996;
1821;Lowtechindustrie;Hongarije;1997;2.6
1822;Lowtechindustrie;Hongarije;1998;2.6
1823;Lowtechindustrie;Hongarije;1999;3.0
1824;Lowtechindustrie;Hongarije;2000;3.0
1825;Lowtechindustrie;Hongarije;2001;3.7
1826;Lowtechindustrie;Hongarije;2002;2.4
1827;Lowtechindustrie;Hongarije;2003;2.8
1828;Lowtechindustrie;Hongarije;2004;3.3
1829;Lowtechindustrie;Hongarije;2005;3.1
1830;Lowtechindustrie;Hongarije;2006;3.0
1831;Lowtechindustrie;Hongarije;2007;3.9
1832;Lowtechindustrie;Hongarije;2008;4.3
1833;Lowtechindustrie;Hongarije;2009;
1834;Lowtechindustrie;Hongarije;2010;
1835;Lowtechindustrie;Hongarije;2011;
1836;Lowtechindustrie;Ierland;1994;4.3
1837;Lowtechindustrie;Ierland;1995;4.4
1838;Lowtechindustrie;Ierland;1996;6.4
1839;Lowtechindustrie;Ierland;1997;6.1
1840;Lowtechindustrie;Ierland;1998;
1841;Lowtechindustrie;Ierland;1999;5.3
1842;Lowtechindustrie;Ierland;2000;6.3
1843;Lowtechindustrie;Ierland;2001;5.6
1844;Lowtechindustrie;Ierland;2002;5.8
1845;Lowtechindustrie;Ierland;2003;8.0
1846;Lowtechindustrie;Ierland;2004;7.7
1847;Lowtechindustrie;Ierland;2005;8.1
1848;Lowtechindustrie;Ierland;2006;6.6
1849;Lowtechindustrie;Ierland;2007;8.1
1850;Lowtechindustrie;Ierland;2008;7.9
1851;Lowtechindustrie;Ierland;2009;
1852;Lowtechindustrie;Ierland;2010;
1853;Lowtechindustrie;Ierland;2011;
1854;Lowtechindustrie;Italië;1994;0.8
1855;Lowtechindustrie;Italië;1995;1.1
1856;Lowtechindustrie;Italië;1996;1.2
1857;Lowtechindustrie;Italië;1997;1.4
1858;Lowtechindustrie;Italië;1998;1.2
1859;Lowtechindustrie;Italië;1999;1.2
1860;Lowtechindustrie;Italië;2000;1.6
1861;Lowtechindustrie;Italië;2001;1.7
1862;Lowtechindustrie;Italië;2002;2.3
1863;Lowtechindustrie;Italië;2003;2.1
1864;Lowtechindustrie;Italië;2004;2.9
1865;Lowtechindustrie;Italië;2005;2.9
1866;Lowtechindustrie;Italië;2006;3.3
1867;Lowtechindustrie;Italië;2007;3.4
1868;Lowtechindustrie;Italië;2008;3.6
1869;Lowtechindustrie;Italië;2009;
1870;Lowtechindustrie;Italië;2010;
1871;Lowtechindustrie;Italië;2011;
1872;Lowtechindustrie;Nederland;1994;
1873;Lowtechindustrie;Nederland;1995;
1874;Lowtechindustrie;Nederland;1996;6.9
1875;Lowtechindustrie;Nederland;1997;7.4
1876;Lowtechindustrie;Nederland;1998;6.6
1877;Lowtechindustrie;Nederland;1999;6.3
1878;Lowtechindustrie;Nederland;2000;6.8
1879;Lowtechindustrie;Nederland;2001;7.5
1880;Lowtechindustrie;Nederland;2002;7.3
1881;Lowtechindustrie;Nederland;2003;9.5
1882;Lowtechindustrie;Nederland;2004;10.1
1883;Lowtechindustrie;Nederland;2005;10.3
1884;Lowtechindustrie;Nederland;2006;10.0
1885;Lowtechindustrie;Nederland;2007;10.6
1886;Lowtechindustrie;Nederland;2008;10.4
1887;Lowtechindustrie;Nederland;2009;
1888;Lowtechindustrie;Nederland;2010;
1889;Lowtechindustrie;Nederland;2011;
1890;Lowtechindustrie;Oostenrijk;1994;
1891;Lowtechindustrie;Oostenrijk;1995;0.8
1892;Lowtechindustrie;Oostenrijk;1996;
1893;Lowtechindustrie;Oostenrijk;1997;1.5
1894;Lowtechindustrie;Oostenrijk;1998;1.6
1895;Lowtechindustrie;Oostenrijk;1999;2.2
1896;Lowtechindustrie;Oostenrijk;2000;2.7
1897;Lowtechindustrie;Oostenrijk;2001;2.5
1898;Lowtechindustrie;Oostenrijk;2002;3.1
1899;Lowtechindustrie;Oostenrijk;2003;3.3
1900;Lowtechindustrie;Oostenrijk;2004;4.6
1901;Lowtechindustrie;Oostenrijk;2005;5.1
1902;Lowtechindustrie;Oostenrijk;2006;5.6
1903;Lowtechindustrie;Oostenrijk;2007;4.4
1904;Lowtechindustrie;Oostenrijk;2008;4.0
1905;Lowtechindustrie;Oostenrijk;2009;
1906;Lowtechindustrie;Oostenrijk;2010;
1907;Lowtechindustrie;Oostenrijk;2011;
1908;Lowtechindustrie;Polen;1994;
1909;Lowtechindustrie;Polen;1995;
1910;Lowtechindustrie;Polen;1996;
1911;Lowtechindustrie;Polen;1997;
1912;Lowtechindustrie;Polen;1998;
1913;Lowtechindustrie;Polen;1999;
1914;Lowtechindustrie;Polen;2000;
1915;Lowtechindustrie;Polen;2001;
1916;Lowtechindustrie;Polen;2002;
1917;Lowtechindustrie;Polen;2003;
1918;Lowtechindustrie;Polen;2004;5.3
1919;Lowtechindustrie;Polen;2005;5.5
1920;Lowtechindustrie;Polen;2006;5.7
1921;Lowtechindustrie;Polen;2007;6.2
1922;Lowtechindustrie;Polen;2008;
1923;Lowtechindustrie;Polen;2009;
1924;Lowtechindustrie;Polen;2010;
1925;Lowtechindustrie;Polen;2011;
1926;Lowtechindustrie;Spanje;1994;2.6
1927;Lowtechindustrie;Spanje;1995;4.0
1928;Lowtechindustrie;Spanje;1996;4.5
1929;Lowtechindustrie;Spanje;1997;4.3
1930;Lowtechindustrie;Spanje;1998;5.2
1931;Lowtechindustrie;Spanje;1999;5.6
1932;Lowtechindustrie;Spanje;2000;6.4
1933;Lowtechindustrie;Spanje;2001;6.8
1934;Lowtechindustrie;Spanje;2002;6.3
1935;Lowtechindustrie;Spanje;2003;6.5
1936;Lowtechindustrie;Spanje;2004;8.5
1937;Lowtechindustrie;Spanje;2005;8.1
1938;Lowtechindustrie;Spanje;2006;8.9
1939;Lowtechindustrie;Spanje;2007;8.3
1940;Lowtechindustrie;Spanje;2008;10.6
1941;Lowtechindustrie;Spanje;2009;
1942;Lowtechindustrie;Spanje;2010;
1943;Lowtechindustrie;Spanje;2011;
1944;Lowtechindustrie;Tsjechië;1994;
1945;Lowtechindustrie;Tsjechië;1995;
1946;Lowtechindustrie;Tsjechië;1996;
1947;Lowtechindustrie;Tsjechië;1997;
1948;Lowtechindustrie;Tsjechië;1998;2.2
1949;Lowtechindustrie;Tsjechië;1999;2.6
1950;Lowtechindustrie;Tsjechië;2000;2.7
1951;Lowtechindustrie;Tsjechië;2001;2.8
1952;Lowtechindustrie;Tsjechië;2002;2.9
1953;Lowtechindustrie;Tsjechië;2003;2.3
1954;Lowtechindustrie;Tsjechië;2004;3.5
1955;Lowtechindustrie;Tsjechië;2005;3.1
1956;Lowtechindustrie;Tsjechië;2006;3.7
1957;Lowtechindustrie;Tsjechië;2007;3.6
1958;Lowtechindustrie;Tsjechië;2008;3.6
1959;Lowtechindustrie;Tsjechië;2009;
1960;Lowtechindustrie;Tsjechië;2010;
1961;Lowtechindustrie;Tsjechië;2011;
1962;Lowtechindustrie;Verenigd Koninkrijk;1994;3.9
1963;Lowtechindustrie;Verenigd Koninkrijk;1995;4.6
1964;Lowtechindustrie;Verenigd Koninkrijk;1996;4.8
1965;Lowtechindustrie;Verenigd Koninkrijk;1997;5.2
1966;Lowtechindustrie;Verenigd Koninkrijk;1998;
1967;Lowtechindustrie;Verenigd Koninkrijk;1999;5.5
1968;Lowtechindustrie;Verenigd Koninkrijk;2000;6.8
1969;Lowtechindustrie;Verenigd Koninkrijk;2001;7.4
1970;Lowtechindustrie;Verenigd Koninkrijk;2002;6.7
1971;Lowtechindustrie;Verenigd Koninkrijk;2003;7.8
1972;Lowtechindustrie;Verenigd Koninkrijk;2004;7.5
1973;Lowtechindustrie;Verenigd Koninkrijk;2005;8.7
1974;Lowtechindustrie;Verenigd Koninkrijk;2006;9.1
1975;Lowtechindustrie;Verenigd Koninkrijk;2007;9.8
1976;Lowtechindustrie;Verenigd Koninkrijk;2008;10.0
1977;Lowtechindustrie;Verenigd Koninkrijk;2009;
1978;Lowtechindustrie;Verenigd Koninkrijk;2010;
1979;Lowtechindustrie;Verenigd Koninkrijk;2011;
1980;Lowtechindustrie;Zweden;1994;
1981;Lowtechindustrie;Zweden;1995;
1982;Lowtechindustrie;Zweden;1996;
1983;Lowtechindustrie;Zweden;1997;6.7
1984;Lowtechindustrie;Zweden;1998;9.9
1985;Lowtechindustrie;Zweden;1999;9.6
1986;Lowtechindustrie;Zweden;2000;7.8
1987;Lowtechindustrie;Zweden;2001;5.7
1988;Lowtechindustrie;Zweden;2002;5.2
1989;Lowtechindustrie;Zweden;2003;6.5
1990;Lowtechindustrie;Zweden;2004;6.9
1991;Lowtechindustrie;Zweden;2005;7.8
1992;Lowtechindustrie;Zweden;2006;7.4
1993;Lowtechindustrie;Zweden;2007;9.0
1994;Lowtechindustrie;Zweden;2008;
1995;Lowtechindustrie;Zweden;2009;
1996;Lowtechindustrie;Zweden;2010;
1997;Lowtechindustrie;Zweden;2011;
1998;Lowtechindustrie;EU-27;1994;
1999;Lowtechindustrie;EU-27;1995;
2000;Lowtechindustrie;EU-27;1996;
2001;Lowtechindustrie;EU-27;1997;
2002;Lowtechindustrie;EU-27;1998;
2003;Lowtechindustrie;EU-27;1999;
2004;Lowtechindustrie;EU-27;2000;
2005;Lowtechindustrie;EU-27;2001;
2006;Lowtechindustrie;EU-27;2002;
2007;Lowtechindustrie;EU-27;2003;
2008;Lowtechindustrie;EU-27;2004;6.0
2009;Lowtechindustrie;EU-27;2005;6.3
2010;Lowtechindustrie;EU-27;2006;6.6
2011;Lowtechindustrie;EU-27;2007;6.5
2012;Lowtechindustrie;EU-27;2008;
2013;Lowtechindustrie;EU-27;2009;
2014;Lowtechindustrie;EU-27;2010;
2015;Lowtechindustrie;EU-27;2011;
2016;Dienstensector;België;1994;25.6
2017;Dienstensector;België;1995;24.6
2018;Dienstensector;België;1996;25.9
2019;Dienstensector;België;1997;26.8
2020;Dienstensector;België;1998;25.9
2021;Dienstensector;België;1999;25.6
2022;Dienstensector;België;2000;26.1
2023;Dienstensector;België;2001;26.2
2024;Dienstensector;België;2002;26.1
2025;Dienstensector;België;2003;27.1
2026;Dienstensector;België;2004;27.6
2027;Dienstensector;België;2005;27.8
2028;Dienstensector;België;2006;28.3
2029;Dienstensector;België;2007;28.6
2030;Dienstensector;België;2008;27.8
2031;Dienstensector;België;2009;28.9
2032;Dienstensector;België;2010;30.0
2033;Dienstensector;België;2011;31.9
2034;Dienstensector;Denemarken;1994;28.7
2035;Dienstensector;Denemarken;1995;29.5
2036;Dienstensector;Denemarken;1996;30.1
2037;Dienstensector;Denemarken;1997;28.2
