ID;InstitutioneleSectoren;ActivaEnPassiva;FinancieleInstrumenten;BalansstandenEnTransacties;Perioden;FinancieleTransactiesEnBalans_1
8765;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2009 2e kwartaal;226
8766;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2009 3e kwartaal;8
8767;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2009 4e kwartaal;3
8768;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2009;28
8769;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2010 1e kwartaal;-162
8770;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2010 2e kwartaal;129
8771;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2010 3e kwartaal;64
8772;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2010 4e kwartaal;-175
8773;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2010;-144
8774;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2011 1e kwartaal;-34
8775;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2011 2e kwartaal;-186
8776;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2011 3e kwartaal;65
8777;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2011 4e kwartaal;-144
8778;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2011;-299
8779;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2012 1e kwartaal;-182
8780;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2012 2e kwartaal;-69
8781;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2012 3e kwartaal;-15
8782;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2012 4e kwartaal;-55
8783;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2012;-321
8784;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2013 1e kwartaal;-2
8785;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2013 2e kwartaal;-209
8786;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2013 3e kwartaal;-33
8787;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2013 4e kwartaal;-468
8788;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2013;-712
8789;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2014 1e kwartaal;-26
8790;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2014 2e kwartaal;-6
8791;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2014 3e kwartaal;-15
8792;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2014 4e kwartaal;-100
8793;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2014;-147
8794;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2015 1e kwartaal;5
8795;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2015 2e kwartaal;34
8796;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2015 3e kwartaal;30
8797;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2015 4e kwartaal;-54
8798;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2015;15
8799;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2016 1e kwartaal;83
8800;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2016 2e kwartaal;130
8801;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2016 3e kwartaal;-5
8802;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2016 4e kwartaal;-62
8803;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2016;146
8804;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2017 1e kwartaal;6
8805;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2017 2e kwartaal;-114
8806;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2017 3e kwartaal;-57
8807;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2017 4e kwartaal;-44
8808;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2017;-209
8809;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2018 1e kwartaal;-38
8810;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2018 2e kwartaal;-76
8811;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2018 3e kwartaal;-63
8812;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2018 4e kwartaal;-295
8813;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2018;-472
8814;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2019 1e kwartaal;-11
8815;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2019 2e kwartaal;-40
8816;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2019 3e kwartaal;1
8817;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2019 4e kwartaal;115
8818;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2019;65
8819;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2020 1e kwartaal;6
8820;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2020 2e kwartaal;9
8821;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2020 3e kwartaal;6
8822;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2020 4e kwartaal;4
8823;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2020;25
8824;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2021 1e kwartaal;9
8825;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2021 2e kwartaal;10
8826;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2021 3e kwartaal;9
8827;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2021 4e kwartaal;9
8828;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2021;37
8829;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2022 1e kwartaal;-1
8830;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2022 2e kwartaal;-3
8831;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2022 3e kwartaal;1828
8832;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2022 4e kwartaal;-960
8833;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2022;864
8834;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2023 1e kwartaal;1
8835;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2023 2e kwartaal;1
8836;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2023 3e kwartaal;1
8837;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2023 4e kwartaal;-105
8838;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2023;-102
8839;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2024 1e kwartaal;-145
8840;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2024 2e kwartaal;154
8841;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2024 3e kwartaal;-62
8842;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2024 4e kwartaal;-64
8843;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Financiële transacties;2024;-117
8844;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;1995;0
8845;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;1996;0
8846;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;1997;0
8847;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;1998;38
8848;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;1999 1e kwartaal;2
8849;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;1999 2e kwartaal;0
8850;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;1999 3e kwartaal;2
8851;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;1999 4e kwartaal;2
8852;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;1999;6
8853;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2000 1e kwartaal;-4
8854;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2000 2e kwartaal;0
8855;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2000 3e kwartaal;-4
8856;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2000 4e kwartaal;-4
8857;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2000;-12
8858;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2001 1e kwartaal;-2
8859;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2001 2e kwartaal;-2
8860;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2001 3e kwartaal;-1
8861;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2001 4e kwartaal;-3
8862;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2001;-8
8863;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2002 1e kwartaal;-4
8864;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2002 2e kwartaal;-2
8865;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2002 3e kwartaal;-4
8866;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2002 4e kwartaal;-6
8867;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2002;-16
8868;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2003 1e kwartaal;0
8869;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2003 2e kwartaal;1
8870;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2003 3e kwartaal;0
8871;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2003 4e kwartaal;0
8872;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2003;1
8873;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2004 1e kwartaal;6
8874;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2004 2e kwartaal;6
8875;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2004 3e kwartaal;5
8876;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2004 4e kwartaal;5
8877;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2004;22
8878;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2005 1e kwartaal;61
8879;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2005 2e kwartaal;75
8880;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2005 3e kwartaal;-77
8881;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2005 4e kwartaal;-19
8882;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2005;40
8883;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2006 1e kwartaal;-786
8884;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2006 2e kwartaal;-8
8885;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2006 3e kwartaal;-7
8886;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2006 4e kwartaal;0
8887;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2006;-801
8888;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2007 1e kwartaal;-19
8889;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2007 2e kwartaal;-27
8890;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2007 3e kwartaal;-19
8891;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2007 4e kwartaal;-22
8892;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2007;-87
8893;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2008 1e kwartaal;1
8894;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2008 2e kwartaal;-11
8895;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2008 3e kwartaal;-25
8896;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2008 4e kwartaal;565
8897;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2008;530
8898;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2009 1e kwartaal;-202
8899;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2009 2e kwartaal;34
8900;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2009 3e kwartaal;-82
8901;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2009 4e kwartaal;25
8902;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2009;-225
8903;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2010 1e kwartaal;63
8904;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2010 2e kwartaal;10
8905;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2010 3e kwartaal;24
8906;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2010 4e kwartaal;-67
8907;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2010;30
8908;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2011 1e kwartaal;-10
8909;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2011 2e kwartaal;102
8910;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2011 3e kwartaal;35
8911;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2011 4e kwartaal;-35
8912;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2011;92
8913;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2012 1e kwartaal;-41
8914;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2012 2e kwartaal;8
8915;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2012 3e kwartaal;55
8916;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2012 4e kwartaal;44
8917;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2012;66
8918;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2013 1e kwartaal;-11
8919;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2013 2e kwartaal;-10
8920;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2013 3e kwartaal;5
8921;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2013 4e kwartaal;-65
8922;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2013;-81
8923;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2014 1e kwartaal;31
8924;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2014 2e kwartaal;50
8925;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2014 3e kwartaal;30
8926;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2014 4e kwartaal;1
8927;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2014;112
8928;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2015 1e kwartaal;25
8929;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2015 2e kwartaal;-43
8930;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2015 3e kwartaal;-29
8931;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2015 4e kwartaal;12
8932;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2015;-35
8933;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2016 1e kwartaal;-45
8934;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2016 2e kwartaal;29
8935;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2016 3e kwartaal;-1
8936;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2016 4e kwartaal;7
8937;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2016;-10
8938;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2017 1e kwartaal;-3
8939;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2017 2e kwartaal;-10
8940;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2017 3e kwartaal;0
8941;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2017 4e kwartaal;7
8942;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2017;-6
8943;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2018 1e kwartaal;-4
8944;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2018 2e kwartaal;5
8945;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2018 3e kwartaal;-4
8946;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2018 4e kwartaal;-48
8947;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2018;-51
8948;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2019 1e kwartaal;10
8949;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2019 2e kwartaal;-4
8950;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2019 3e kwartaal;-6
8951;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2019 4e kwartaal;8
8952;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2019;8
8953;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2020 1e kwartaal;-34
8954;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2020 2e kwartaal;2
8955;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2020 3e kwartaal;-3
8956;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2020 4e kwartaal;-21
8957;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2020;-56
8958;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2021 1e kwartaal;10
8959;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2021 2e kwartaal;9
8960;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2021 3e kwartaal;10
8961;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2021 4e kwartaal;10
8962;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2021;39
8963;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2022 1e kwartaal;0
8964;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2022 2e kwartaal;-2
8965;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2022 3e kwartaal;1
8966;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2022 4e kwartaal;12
8967;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2022;11
8968;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2023 1e kwartaal;-1
8969;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2023 2e kwartaal;-1
8970;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2023 3e kwartaal;-2
8971;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2023 4e kwartaal;4
8972;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2023;0
8973;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2024 1e kwartaal;7
8974;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2024 2e kwartaal;5
8975;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2024 3e kwartaal;7
8976;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2024 4e kwartaal;6
8977;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Overige mutaties;2024;25
8978;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Eindbalans;1995;61
8979;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Eindbalans;1996;61
8980;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Eindbalans;1997;68
8981;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Eindbalans;1998;109
8982;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Eindbalans;1999 1e kwartaal;126
8983;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Eindbalans;1999 2e kwartaal;140
8984;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Eindbalans;1999 3e kwartaal;156
8985;Overheid;Activa;AF52 Aandelen in beleggingsfondsen;Eindbalans;1999 4e kwartaal;173
