ID;AlleLeeftijden;Geslacht;RegioS2005;Perioden;TotaleBevolking_1;Autochtoon_2;Totaal1eEn2eGeneratie_3;k_1eGeneratie_4;k_2eGeneratie_5;Totaal1eEn2eGeneratie_6;k_1eGeneratie_7;k_2eGeneratie_8;Regiocode_9
7968;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2014;25313;22962;1427;590;837;924;607;317;85
7969;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2015;25195;22793;1454;602;852;948;632;316;85
7970;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2016;25078;22631;1468;619;849;979;642;337;85
7971;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2017;24959;22477;1492;622;870;990;653;337;85
7972;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2018;24841;22347;1490;624;866;1004;654;350;85
7973;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2019;24741;22186;1513;642;871;1042;693;349;85
7974;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2020;24633;22033;1524;657;867;1076;718;358;85
7975;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2021;24535;21891;1557;689;868;1087;723;364;85
7976;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2022;24444;21736;1571;705;866;1137;738;399;85
7977;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2023;24354;21553;1622;730;892;1179;769;410;85
7978;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2024;24279;21409;1665;763;902;1205;771;434;85
7979;Totaal over alle leeftijden;Totaal bevolking;Ooststellingwerf;2025;24190;21253;1699;789;910;1238;798;440;85
7980;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2006;9152;8147;589;190;399;416;228;188;431
7981;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2007;9136;8077;621;207;414;438;245;193;431
7982;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2008;9123;8022;640;208;432;461;264;197;431
7983;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2009;9105;7951;677;222;455;477;271;206;431
7984;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2010;9088;7906;689;221;468;493;279;214;431
7985;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2011;9074;7832;718;234;484;524;294;230;431
7986;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2012;9062;7784;749;246;503;529;289;240;431
7987;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2013;9038;7706;781;256;525;551;299;252;431
7988;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2014;9024;7642;809;270;539;573;306;267;431
7989;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2015;9009;7571;833;281;552;605;321;284;431
7990;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2016;8989;7491;859;285;574;639;342;297;431
7991;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2017;8965;7403;891;297;594;671;355;316;431
7992;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2018;8952;7327;923;311;612;702;368;334;431
7993;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2019;8935;7266;943;303;640;726;371;355;431
7994;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2020;8909;7205;954;310;644;750;382;368;431
7995;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2021;8890;7134;979;320;659;777;391;386;431
7996;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2022;8869;7069;1007;343;664;793;389;404;431
7997;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2023;8851;6995;1026;354;672;830;407;423;431
7998;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2024;8832;6928;1048;362;686;856;412;444;431
7999;Totaal over alle leeftijden;Totaal bevolking;Oostzaan;2025;8823;6866;1068;366;702;889;438;451;431
8000;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2006;11366;10608;488;148;340;270;153;117;432
8001;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2007;11396;10588;519;154;365;289;161;128;432
8002;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2008;11404;10547;550;153;397;307;169;138;432
8003;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2009;11425;10501;585;170;415;339;181;158;432
8004;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2010;11427;10442;625;189;436;360;198;162;432
8005;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2011;11430;10379;671;204;467;380;210;170;432
8006;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2012;11431;10345;694;205;489;392;218;174;432
8007;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2013;11439;10311;716;216;500;412;223;189;432
8008;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2014;11431;10253;740;232;508;438;239;199;432
8009;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2015;11438;10218;759;237;522;461;246;215;432
8010;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2016;11431;10175;779;249;530;477;251;226;432
8011;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2017;11422;10103;812;272;540;507;266;241;432
8012;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2018;11418;10045;840;286;554;533;280;253;432
8013;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2019;11408;9966;896;299;597;546;285;261;432
8014;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2020;11394;9910;918;307;611;566;302;264;432
8015;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2021;11391;9850;953;322;631;588;305;283;432
8016;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2022;11382;9792;969;330;639;621;322;299;432
8017;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2023;11373;9738;993;324;669;642;327;315;432
8018;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2024;11354;9687;1017;342;675;650;325;325;432
8019;Totaal over alle leeftijden;Totaal bevolking;Opmeer;2025;11334;9628;1040;354;686;666;327;339;432
8020;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2006;29885;28341;1068;340;728;476;324;152;86
8021;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2007;30033;28412;1087;354;733;534;363;171;86
8022;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2008;30057;28365;1107;370;737;585;406;179;86
8023;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2009;30068;28281;1153;408;745;634;434;200;86
8024;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2010;30068;28230;1167;424;743;671;464;207;86
8025;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2011;30074;28139;1207;456;751;728;510;218;86
8026;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2012;30093;28078;1248;469;779;767;539;228;86
8027;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2013;30111;27994;1289;503;786;828;589;239;86
8028;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2014;30131;27919;1345;540;805;867;620;247;86
8029;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2015;30151;27870;1378;585;793;903;641;262;86
8030;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2016;30183;27779;1450;630;820;954;673;281;86
8031;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2017;30213;27720;1492;667;825;1001;700;301;86
8032;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2018;30236;27661;1547;721;826;1028;713;315;86
8033;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2019;30263;27580;1596;760;836;1087;754;333;86
8034;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2020;30290;27485;1660;806;854;1145;802;343;86
8035;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2021;30333;27405;1724;847;877;1204;843;361;86
8036;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2022;30367;27340;1784;891;893;1243;887;356;86
8037;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2023;30403;27303;1823;926;897;1277;907;370;86
8038;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2024;30439;27247;1858;977;881;1334;947;387;86
8039;Totaal over alle leeftijden;Totaal bevolking;Opsterland;2025;30471;27167;1909;1028;881;1395;988;407;86
8040;Totaal over alle leeftijden;Totaal bevolking;Oss;2006;77052;64586;5635;1940;3695;6831;3805;3026;828
8041;Totaal over alle leeftijden;Totaal bevolking;Oss;2007;77046;64562;5605;1924;3681;6879;3787;3092;828
8042;Totaal over alle leeftijden;Totaal bevolking;Oss;2008;77125;64595;5598;1913;3685;6932;3767;3165;828
8043;Totaal over alle leeftijden;Totaal bevolking;Oss;2009;77171;64609;5578;1898;3680;6984;3769;3215;828
8044;Totaal over alle leeftijden;Totaal bevolking;Oss;2010;77234;64667;5580;1901;3679;6987;3743;3244;828
8045;Totaal over alle leeftijden;Totaal bevolking;Oss;2011;77316;64734;5556;1911;3645;7026;3727;3299;828
8046;Totaal over alle leeftijden;Totaal bevolking;Oss;2012;77371;64786;5545;1907;3638;7040;3720;3320;828
8047;Totaal over alle leeftijden;Totaal bevolking;Oss;2013;77445;64815;5553;1915;3638;7077;3738;3339;828
8048;Totaal over alle leeftijden;Totaal bevolking;Oss;2014;77513;64836;5568;1945;3623;7109;3725;3384;828
8049;Totaal over alle leeftijden;Totaal bevolking;Oss;2015;77563;64854;5575;1960;3615;7134;3704;3430;828
8050;Totaal over alle leeftijden;Totaal bevolking;Oss;2016;77593;64877;5551;1969;3582;7165;3706;3459;828
8051;Totaal over alle leeftijden;Totaal bevolking;Oss;2017;77614;64860;5559;1981;3578;7195;3692;3503;828
8052;Totaal over alle leeftijden;Totaal bevolking;Oss;2018;77613;64855;5520;1974;3546;7238;3702;3536;828
8053;Totaal over alle leeftijden;Totaal bevolking;Oss;2019;77624;64847;5517;1988;3529;7260;3695;3565;828
8054;Totaal over alle leeftijden;Totaal bevolking;Oss;2020;77640;64845;5516;1990;3526;7279;3695;3584;828
8055;Totaal over alle leeftijden;Totaal bevolking;Oss;2021;77647;64817;5479;1997;3482;7351;3721;3630;828
8056;Totaal over alle leeftijden;Totaal bevolking;Oss;2022;77635;64820;5443;1999;3444;7372;3727;3645;828
8057;Totaal over alle leeftijden;Totaal bevolking;Oss;2023;77642;64777;5446;2018;3428;7419;3751;3668;828
8058;Totaal over alle leeftijden;Totaal bevolking;Oss;2024;77630;64803;5387;1993;3394;7440;3742;3698;828
8059;Totaal over alle leeftijden;Totaal bevolking;Oss;2025;77614;64770;5378;2020;3358;7466;3772;3694;828
8060;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2006;23826;21486;1446;458;988;894;496;398;584
8061;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2007;23886;21463;1475;464;1011;948;528;420;584
8062;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2008;23889;21384;1508;470;1038;997;552;445;584
8063;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2009;23905;21315;1552;487;1065;1038;575;463;584
8064;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2010;23915;21245;1594;505;1089;1076;610;466;584
8065;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2011;23917;21178;1624;515;1109;1115;619;496;584
8066;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2012;23927;21126;1672;523;1149;1129;615;514;584
8067;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2013;23929;21064;1688;525;1163;1177;640;537;584
8068;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2014;23934;21000;1721;549;1172;1213;668;545;584
8069;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2015;23941;20911;1762;575;1187;1268;698;570;584
8070;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2016;23955;20854;1778;591;1187;1323;729;594;584
8071;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2017;23969;20795;1812;603;1209;1362;747;615;584
8072;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2018;23977;20730;1840;608;1232;1407;767;640;584
8073;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2019;23972;20657;1886;632;1254;1429;777;652;584
8074;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2020;23986;20633;1896;642;1254;1457;787;670;584
8075;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2021;24005;20587;1951;672;1279;1467;789;678;584
8076;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2022;24027;20517;1985;679;1306;1525;821;704;584
8077;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2023;24031;20443;2006;701;1305;1582;849;733;584
8078;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2024;24068;20398;2036;725;1311;1634;872;762;584
8079;Totaal over alle leeftijden;Totaal bevolking;Oud-Beijerland;2025;24101;20334;2086;743;1343;1681;892;789;584
8080;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2006;12949;10333;1478;613;865;1138;602;536;437
8081;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2007;12878;10142;1516;611;905;1220;619;601;437
8082;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2008;12825;9964;1559;613;946;1302;629;673;437
8083;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2009;12756;9824;1569;619;950;1363;613;750;437
8084;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2010;12689;9630;1614;629;985;1445;619;826;437
8085;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2011;12637;9480;1652;621;1031;1505;611;894;437
8086;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2012;12565;9341;1657;623;1034;1567;594;973;437
8087;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2013;12498;9172;1699;626;1073;1627;578;1049;437
8088;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2014;12432;9005;1716;621;1095;1711;575;1136;437
8089;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2015;12362;8854;1735;634;1101;1773;569;1204;437
8090;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2016;12296;8718;1759;639;1120;1819;555;1264;437
8091;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2017;12229;8553;1771;632;1139;1905;558;1347;437
8092;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2018;12159;8424;1774;624;1150;1961;562;1399;437
8093;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2019;12103;8302;1777;625;1152;2024;570;1454;437
8094;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2020;12044;8180;1801;625;1176;2063;563;1500;437
8095;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2021;12000;8070;1832;638;1194;2098;555;1543;437
8096;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2022;11944;7940;1870;641;1229;2134;540;1594;437
8097;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2023;11889;7823;1877;640;1237;2189;544;1645;437
8098;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2024;11854;7682;1911;645;1266;2261;551;1710;437
8099;Totaal over alle leeftijden;Totaal bevolking;Ouder-Amstel;2025;11818;7560;1940;642;1298;2318;563;1755;437
8100;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2006;8242;7693;335;108;227;214;124;90;644
8101;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2007;8277;7665;366;127;239;246;140;106;644
8102;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2008;8316;7651;391;143;248;274;163;111;644
8103;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2009;8342;7623;413;148;265;306;179;127;644
8104;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2010;8337;7564;441;154;287;332;196;136;644
8105;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2011;8358;7531;474;166;308;353;206;147;644
8106;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2012;8374;7489;507;173;334;378;220;158;644
8107;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2013;8398;7455;537;186;351;406;229;177;644
8108;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2014;8426;7415;578;196;382;433;246;187;644
8109;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2015;8451;7383;614;210;404;454;251;203;644
8110;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2016;8474;7346;655;221;434;473;263;210;644
8111;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2017;8490;7321;674;233;441;495;280;215;644
8112;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2018;8536;7312;714;243;471;510;280;230;644
8113;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2019;8536;7272;733;257;476;531;292;239;644
8114;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2020;8550;7234;776;279;497;540;292;248;644
8115;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2021;8562;7203;801;288;513;558;302;256;644
8116;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2022;8569;7167;828;308;520;574;309;265;644
8117;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2023;8581;7138;849;312;537;594;315;279;644
8118;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2024;8584;7101;869;313;556;614;332;282;644
8119;Totaal over alle leeftijden;Totaal bevolking;Ouderkerk;2025;8575;7057;889;320;569;629;348;281;644
8120;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2006;9982;9295;407;122;285;280;171;109;589
8121;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2007;10036;9290;439;135;304;307;188;119;589
8122;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2008;10077;9273;463;141;322;341;206;135;589
8123;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2009;10094;9237;487;144;343;370;220;150;589
8124;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2010;10124;9210;508;149;359;406;234;172;589
8125;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2011;10135;9164;539;160;379;432;244;188;589
8126;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2012;10147;9112;572;167;405;463;257;206;589
8127;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2013;10173;9089;596;175;421;488;263;225;589
8128;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2014;10187;9038;629;191;438;520;278;242;589
8129;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2015;10196;8992;650;202;448;554;289;265;589
8130;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2016;10208;8933;684;213;471;591;307;284;589
8131;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2017;10223;8907;697;218;479;619;320;299;589
8132;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2018;10227;8871;713;223;490;643;322;321;589
8133;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2019;10235;8816;744;240;504;675;335;340;589
8134;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2020;10230;8772;756;252;504;702;343;359;589
8135;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2021;10222;8727;781;269;512;714;341;373;589
8136;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2022;10211;8685;798;275;523;728;336;392;589
8137;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2023;10212;8652;816;296;520;744;345;399;589
8138;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2024;10222;8616;837;297;540;769;349;420;589
8139;Totaal over alle leeftijden;Totaal bevolking;Oudewater;2025;10216;8552;864;311;553;800;355;445;589
8140;Totaal over alle leeftijden;Totaal bevolking;Oude IJsselstreek;2006;40153;34804;3034;887;2147;2315;1335;980;1509
8141;Totaal over alle leeftijden;Totaal bevolking;Oude IJsselstreek;2007;40001;34627;3021;886;2135;2353;1374;979;1509
8142;Totaal over alle leeftijden;Totaal bevolking;Oude IJsselstreek;2008;39832;34425;3031;891;2140;2376;1386;990;1509
8143;Totaal over alle leeftijden;Totaal bevolking;Oude IJsselstreek;2009;39663;34254;3023;890;2133;2386;1390;996;1509
8144;Totaal over alle leeftijden;Totaal bevolking;Oude IJsselstreek;2010;39475;34037;3040;899;2141;2398;1403;995;1509
8145;Totaal over alle leeftijden;Totaal bevolking;Oude IJsselstreek;2011;39310;33853;3031;912;2119;2426;1426;1000;1509
8146;Totaal over alle leeftijden;Totaal bevolking;Oude IJsselstreek;2012;39123;33677;3017;927;2090;2429;1428;1001;1509
8147;Totaal over alle leeftijden;Totaal bevolking;Oude IJsselstreek;2013;38940;33524;3001;926;2075;2415;1416;999;1509
8148;Totaal over alle leeftijden;Totaal bevolking;Oude IJsselstreek;2014;38744;33335;3010;929;2081;2399;1405;994;1509
