ID;Beroep;Marges;Perioden;TotaalWerknemersMetEenOngeval_1;WerknemersOngevalZonderVerzuim_2;WerknemersOngeval1DagOfMeerVerzuim_3;WerknemersOngeval4DgnOfMeerVerzuim_4;LichamelijkLetsel_5;GeestelijkLetsel_6;OnderscheidNietTeMaken_7;LetselOnbekend_8
4622;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2016;2.3;1.5;0.8;0.8;1.3;0.3;0.0;0.7
4623;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2017;3.9;2.4;1.5;1.5;0.7;1.9;0.6;0.6
4624;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2018;6.1;2.1;3.3;2.5;2.9;0.8;1.5;0.8
4625;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2019;3.8;2.1;2.1;1.1;2.8;0.0;0.8;0.0
4626;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2020;3.8;1.4;2.4;2.0;3.1;0.0;0.0;0.6
4627;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2021;5.0;1.8;3.8;2.6;3.4;0.5;0.9;0.2
4628;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2022;6.1;2.5;3.5;2.9;4.4;0.2;1.1;0.3
4629;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2023;7.7;3.7;4.2;2.3;6.0;0.9;0.6;0.0
4630;1212 Chauffeurs auto's, taxi's en bes.;Waarde;2024;3.5;1.8;1.7;1.4;1.3;1.1;0.8;0.2
4631;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2014;2.7;0.5;1.1;0.8;0.2;0.3;0.4;0.4
4632;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2015;2.4;0.5;1.4;1.1;1.6;0.2;0.0;0.0
4633;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2016;1.1;0.6;0.2;0.2;0.5;0.0;0.0;0.2
4634;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2017;2.0;1.0;0.5;0.5;0.2;0.7;0.2;0.1
4635;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2018;4.0;1.0;1.9;1.2;1.6;0.2;0.7;0.2
4636;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2019;2.0;0.9;0.8;0.3;1.4;0.0;0.2;0.0
4637;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2020;2.0;0.5;1.1;0.9;1.7;0.0;0.0;0.1
4638;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2021;3.2;0.8;2.3;1.4;2.0;0.1;0.3;0.0
4639;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2022;4.1;1.3;2.1;1.7;2.8;0.0;0.4;0.0
4640;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2023;5.5;2.2;2.6;1.3;4.1;0.3;0.2;0.0
4641;1212 Chauffeurs auto's, taxi's en bes.;Ondergrens 95%-interval;2024;2.2;0.9;0.9;0.6;0.6;0.5;0.3;0.0
4642;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2014;10.5;5.9;6.4;6.0;4.0;5.7;4.5;6.5
4643;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2015;7.9;3.5;6.5;5.7;6.5;3.7;;1.4
4644;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2016;4.5;3.6;2.3;2.3;3.4;1.9;;2.1
4645;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2017;7.2;5.2;4.3;4.3;2.9;5.1;2.5;2.4
4646;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2018;9.1;4.2;5.9;4.8;5.3;2.8;3.4;2.4
4647;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2019;7.0;4.7;5.0;3.6;5.7;;3.1;
4648;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2020;6.9;4.0;5.0;4.6;5.8;;;4.2
4649;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2021;7.8;3.8;6.2;4.8;5.7;2.3;2.8;1.3
4650;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2022;9.0;4.9;5.7;5.0;6.8;1.3;3.1;2.1
4651;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2023;10.7;6.1;6.5;4.2;8.7;2.3;2.5;
4652;1212 Chauffeurs auto's, taxi's en bes.;Bovengrens 95%-interval;2024;5.6;3.4;3.5;3.0;2.8;2.8;2.3;1.2
4653;1213 Buschauffeurs en trambestuurders;Waarde;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4654;1213 Buschauffeurs en trambestuurders;Waarde;2015;3.5;2.5;1.0;1.0;1.1;0.5;1.9;0.0
4655;1213 Buschauffeurs en trambestuurders;Waarde;2016;2.6;1.1;1.5;0.8;0.0;1.3;0.7;0.5
4656;1213 Buschauffeurs en trambestuurders;Waarde;2017;1.3;1.3;0.0;0.0;0.5;0.7;0.0;0.0
4657;1213 Buschauffeurs en trambestuurders;Waarde;2018;4.0;0.4;3.5;2.4;1.2;1.3;1.4;0.0
4658;1213 Buschauffeurs en trambestuurders;Waarde;2019;5.0;2.3;2.3;1.0;2.1;2.3;0.6;0.0
4659;1213 Buschauffeurs en trambestuurders;Waarde;2020;4.7;1.9;2.7;2.3;3.1;0.0;1.6;0.0
4660;1213 Buschauffeurs en trambestuurders;Waarde;2021;3.2;2.5;0.7;0.7;0.0;1.7;0.6;0.7
4661;1213 Buschauffeurs en trambestuurders;Waarde;2022;3.0;2.3;1.2;1.2;1.5;0.7;0.7;0.0
4662;1213 Buschauffeurs en trambestuurders;Waarde;2023;4.0;2.0;2.0;2.0;2.4;0.7;0.0;0.7
4663;1213 Buschauffeurs en trambestuurders;Waarde;2024;3.0;0.4;2.6;2.0;1.2;1.3;0.0;0.4
4664;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4665;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2015;1.6;0.9;0.3;0.3;0.3;0.1;0.6;0.0
4666;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2016;0.9;0.3;0.4;0.1;0.0;0.3;0.1;0.1
4667;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2017;0.3;0.3;0.0;0.0;0.1;0.1;0.0;0.0
4668;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2018;1.8;0.1;1.5;0.8;0.3;0.4;0.3;0.0
4669;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2019;2.7;0.9;0.8;0.2;0.7;0.9;0.1;0.0
4670;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2020;2.3;0.6;1.1;0.8;1.3;0.0;0.5;0.0
4671;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2021;1.2;0.8;0.1;0.1;0.0;0.4;0.1;0.1
4672;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2022;1.3;0.8;0.4;0.4;0.5;0.1;0.2;0.0
4673;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2023;1.8;0.6;0.6;0.6;0.9;0.1;0.0;0.1
4674;1213 Buschauffeurs en trambestuurders;Ondergrens 95%-interval;2024;1.0;0.1;0.8;0.5;0.3;0.2;0.0;0.1
4675;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2014;;;;;;;;
4676;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2015;7.7;6.6;4.1;4.1;4.3;3.2;6.0;
4677;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2016;6.7;4.2;5.8;5.4;;5.2;4.8;3.7
4678;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2017;5.0;5.0;;;3.7;5.0;;
4679;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2018;8.5;2.7;8.0;6.8;4.7;4.1;6.3;
4680;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2019;9.2;5.4;6.2;4.0;5.7;5.6;3.9;
4681;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2020;9.1;5.8;6.5;6.0;7.3;;4.8;
4682;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2021;8.4;7.8;4.5;4.5;;7.1;4.4;5.0
4683;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2022;6.7;6.1;3.6;3.6;4.8;4.9;2.9;
4684;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2023;8.7;6.1;6.1;6.1;6.3;4.8;;5.0
4685;1213 Buschauffeurs en trambestuurders;Bovengrens 95%-interval;2024;8.5;2.8;8.3;8.1;4.8;8.3;;2.7
4686;1214 Vrachtwagenchauffeurs;Waarde;2014;6.7;2.0;4.3;3.8;5.1;0.1;0.5;0.8
4687;1214 Vrachtwagenchauffeurs;Waarde;2015;6.3;2.0;4.1;3.4;4.4;0.2;0.7;0.9
4688;1214 Vrachtwagenchauffeurs;Waarde;2016;5.7;1.8;4.2;2.7;3.7;0.7;0.8;0.4
4689;1214 Vrachtwagenchauffeurs;Waarde;2017;4.1;0.9;3.4;2.8;2.8;0.5;0.8;0.0
4690;1214 Vrachtwagenchauffeurs;Waarde;2018;6.3;2.6;3.6;2.9;5.2;0.1;0.7;0.1
4691;1214 Vrachtwagenchauffeurs;Waarde;2019;8.0;2.2;6.1;5.5;6.4;0.5;0.7;0.3
4692;1214 Vrachtwagenchauffeurs;Waarde;2020;6.0;1.8;4.2;3.3;4.3;0.5;0.9;0.2
4693;1214 Vrachtwagenchauffeurs;Waarde;2021;5.3;1.8;4.0;2.7;4.9;0.0;0.0;0.1
4694;1214 Vrachtwagenchauffeurs;Waarde;2022;5.6;1.4;4.4;3.9;3.5;1.1;0.6;0.3
4695;1214 Vrachtwagenchauffeurs;Waarde;2023;6.6;1.9;4.6;4.4;5.8;0.4;0.3;0.0
4696;1214 Vrachtwagenchauffeurs;Waarde;2024;4.8;1.8;3.2;3.0;4.2;0.1;0.1;0.1
4697;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2014;4.6;1.0;2.6;2.3;3.3;0.0;0.2;0.3
4698;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2015;4.6;1.1;2.7;2.2;3.0;0.1;0.3;0.4
4699;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2016;4.0;0.9;2.8;1.6;2.4;0.3;0.3;0.1
4700;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2017;2.7;0.4;2.2;1.7;1.7;0.2;0.3;0.0
4701;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2018;4.8;1.7;2.5;1.9;3.9;0.0;0.3;0.0
4702;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2019;6.1;1.3;4.4;4.0;4.7;0.2;0.2;0.1
4703;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2020;4.4;0.9;2.9;2.1;2.9;0.2;0.4;0.0
4704;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2021;3.6;0.9;2.6;1.6;3.3;0.0;0.0;0.0
4705;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2022;4.1;0.8;3.1;2.7;2.4;0.5;0.3;0.1
4706;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2023;4.8;1.0;3.1;3.0;4.1;0.1;0.1;0.0
4707;1214 Vrachtwagenchauffeurs;Ondergrens 95%-interval;2024;3.3;1.0;2.0;1.9;2.9;0.0;0.0;0.0
4708;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2014;9.5;3.7;6.8;6.2;7.8;0.7;1.6;2.3
4709;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2015;8.6;3.5;6.0;5.3;6.4;0.9;2.0;2.0
4710;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2016;8.1;3.4;6.3;4.5;5.8;1.7;2.0;1.7
4711;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2017;6.2;2.1;5.4;4.6;4.5;1.7;2.3;
4712;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2018;8.2;3.9;5.2;4.3;7.0;1.0;1.5;0.9
4713;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2019;10.4;3.7;8.2;7.5;8.6;1.3;1.8;1.0
4714;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2020;8.3;3.4;6.2;5.1;6.2;1.7;2.2;1.5
4715;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2021;7.6;3.6;6.1;4.6;7.3;;;1.0
4716;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2022;7.5;2.6;6.2;5.7;5.0;2.3;1.6;1.2
4717;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2023;9.1;3.4;6.7;6.5;8.1;1.4;1.4;
4718;1214 Vrachtwagenchauffeurs;Bovengrens 95%-interval;2024;6.8;3.2;5.0;4.8;6.2;0.9;1.0;0.8
4719;1215 Bedieners mobiele machines;Waarde;2014;7.2;3.8;3.7;2.6;3.8;1.7;1.6;0.0
4720;1215 Bedieners mobiele machines;Waarde;2015;5.8;2.8;3.1;0.4;3.4;1.3;1.0;0.0
4721;1215 Bedieners mobiele machines;Waarde;2016;4.8;1.9;2.8;2.0;2.4;1.2;0.4;0.6
4722;1215 Bedieners mobiele machines;Waarde;2017;7.5;2.8;4.1;2.4;4.7;0.8;0.3;1.5
4723;1215 Bedieners mobiele machines;Waarde;2018;6.5;1.7;4.1;2.4;3.3;0.9;1.2;0.9
4724;1215 Bedieners mobiele machines;Waarde;2019;6.6;4.5;2.5;1.5;4.3;1.2;0.0;0.9
4725;1215 Bedieners mobiele machines;Waarde;2020;7.7;4.7;3.9;1.6;4.3;0.9;1.8;0.5
4726;1215 Bedieners mobiele machines;Waarde;2021;5.4;1.4;4.0;3.3;2.9;0.5;1.1;0.9
4727;1215 Bedieners mobiele machines;Waarde;2022;4.5;1.4;3.1;2.2;2.4;1.1;0.6;0.3
4728;1215 Bedieners mobiele machines;Waarde;2023;4.1;1.2;2.9;1.7;2.4;0.9;0.2;0.4
4729;1215 Bedieners mobiele machines;Waarde;2024;3.4;1.4;2.0;2.0;1.5;1.5;0.3;0.0
4730;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2014;4.6;2.1;2.0;1.2;2.0;0.7;0.7;0.0
4731;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2015;3.5;1.3;1.5;0.1;1.7;0.5;0.3;0.0
4732;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2016;2.9;0.9;1.5;0.9;1.2;0.4;0.1;0.2
4733;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2017;4.7;1.4;2.1;1.0;2.6;0.3;0.0;0.5
4734;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2018;4.5;0.9;2.5;1.4;2.0;0.3;0.5;0.2
4735;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2019;4.4;2.7;1.3;0.7;2.6;0.5;0.0;0.3
4736;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2020;5.1;2.6;2.3;0.7;2.4;0.3;0.8;0.1
4737;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2021;3.2;0.5;2.2;1.7;1.4;0.1;0.3;0.2
4738;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2022;2.8;0.6;1.7;1.1;1.2;0.5;0.1;0.0
4739;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2023;2.4;0.4;1.5;0.8;1.2;0.3;0.0;0.1
4740;1215 Bedieners mobiele machines;Ondergrens 95%-interval;2024;1.9;0.6;0.9;0.9;0.6;0.7;0.0;0.0
4741;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2014;11.1;6.7;7.0;5.6;7.0;4.2;4.0;
4742;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2015;9.6;5.7;6.2;2.2;6.7;3.2;3.9;
4743;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2016;7.7;3.9;5.3;4.3;4.8;3.2;1.8;2.0
4744;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2017;11.6;5.5;7.9;5.6;8.3;2.6;2.2;4.7
4745;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2018;9.3;3.3;6.7;4.3;5.3;2.6;2.7;2.9
4746;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2019;9.8;7.3;4.8;3.4;7.0;3.0;;3.0
4747;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2020;11.5;8.2;6.7;3.5;7.5;3.0;4.1;2.0
4748;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2021;9.0;3.9;7.2;6.2;5.8;2.0;3.4;3.5
4749;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2022;7.3;3.2;5.7;4.6;4.7;2.8;2.3;2.0
4750;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2023;6.9;3.0;5.5;3.6;4.6;3.3;1.7;1.9
4751;1215 Bedieners mobiele machines;Bovengrens 95%-interval;2024;6.2;3.4;4.6;4.6;4.1;3.3;2.2;
4752;122 Hulpkrachten transport en logistiek;Waarde;2014;3.6;1.5;2.3;1.6;2.9;0.1;0.6;0.0
4753;122 Hulpkrachten transport en logistiek;Waarde;2015;3.9;2.3;2.0;1.5;2.9;0.3;0.2;0.4
4754;122 Hulpkrachten transport en logistiek;Waarde;2016;3.8;1.9;1.9;1.1;2.7;0.3;0.4;0.4
4755;122 Hulpkrachten transport en logistiek;Waarde;2017;4.8;2.8;2.1;1.3;3.7;0.1;0.5;0.4
4756;122 Hulpkrachten transport en logistiek;Waarde;2018;4.4;2.4;2.0;1.5;3.6;0.3;0.2;0.2
4757;122 Hulpkrachten transport en logistiek;Waarde;2019;3.9;1.8;2.0;1.6;3.2;0.2;0.2;0.2
4758;122 Hulpkrachten transport en logistiek;Waarde;2020;4.2;1.9;2.5;1.8;3.5;0.3;0.3;0.1
4759;122 Hulpkrachten transport en logistiek;Waarde;2021;5.1;2.9;2.1;1.4;3.5;0.6;0.6;0.3
4760;122 Hulpkrachten transport en logistiek;Waarde;2022;5.6;2.3;3.4;2.3;4.3;0.5;0.4;0.3
4761;122 Hulpkrachten transport en logistiek;Waarde;2023;4.6;2.1;2.7;1.8;3.3;0.5;0.3;0.4
4762;122 Hulpkrachten transport en logistiek;Waarde;2024;3.0;1.5;1.7;1.3;2.2;0.3;0.3;0.2
4763;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2014;2.6;0.9;1.5;0.9;2.1;0.0;0.2;0.0
4764;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2015;3.0;1.6;1.4;1.0;2.1;0.1;0.1;0.2
4765;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2016;2.9;1.3;1.3;0.7;1.9;0.1;0.2;0.1
4766;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2017;3.7;2.0;1.4;0.8;2.8;0.0;0.2;0.2
4767;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2018;3.5;1.7;1.4;1.0;2.8;0.1;0.1;0.1
4768;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2019;3.0;1.3;1.4;1.1;2.4;0.1;0.1;0.1
4769;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2020;3.4;1.4;1.8;1.2;2.7;0.1;0.1;0.0
4770;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2021;4.0;2.1;1.5;0.9;2.7;0.3;0.3;0.1
4771;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2022;4.6;1.7;2.6;1.6;3.4;0.3;0.2;0.1
4772;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2023;3.6;1.5;2.0;1.2;2.5;0.2;0.1;0.2
4773;122 Hulpkrachten transport en logistiek;Ondergrens 95%-interval;2024;2.2;1.0;1.1;0.8;1.6;0.1;0.1;0.1
4774;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2014;5.0;2.4;3.5;2.6;4.2;0.4;1.4;
4775;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2015;5.0;3.3;2.9;2.3;3.9;0.7;0.7;1.0
4776;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2016;5.1;2.8;2.8;1.8;3.7;0.9;0.8;1.1
4777;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2017;6.2;4.0;3.1;2.0;5.0;0.5;1.1;1.1
4778;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2018;5.5;3.2;2.8;2.2;4.7;0.6;0.5;0.5
4779;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2019;4.9;2.6;2.8;2.3;4.1;0.7;0.6;0.6
4780;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2020;5.3;2.6;3.4;2.5;4.4;0.7;0.7;0.3
4781;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2021;6.5;4.0;3.1;2.2;4.7;1.2;1.2;0.9
4782;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2022;6.9;3.2;4.5;3.2;5.5;1.1;0.8;0.7
4783;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2023;5.8;2.9;3.7;2.6;4.3;1.1;0.7;0.8
4784;122 Hulpkrachten transport en logistiek;Bovengrens 95%-interval;2024;4.0;2.3;2.5;2.0;3.1;0.7;0.7;0.5
4785;1221 Laders, lossers en vakkenvullers;Waarde;2014;3.8;1.6;2.4;1.6;3.0;0.1;0.6;0.0
4786;1221 Laders, lossers en vakkenvullers;Waarde;2015;3.5;2.0;1.9;1.3;2.6;0.3;0.3;0.3
4787;1221 Laders, lossers en vakkenvullers;Waarde;2016;3.8;1.8;1.8;1.0;2.5;0.4;0.4;0.4
4788;1221 Laders, lossers en vakkenvullers;Waarde;2017;4.3;2.6;1.7;0.9;3.4;0.1;0.4;0.3
4789;1221 Laders, lossers en vakkenvullers;Waarde;2018;3.6;2.0;1.6;1.2;3.0;0.1;0.2;0.2
4790;1221 Laders, lossers en vakkenvullers;Waarde;2019;3.1;1.4;1.7;1.4;2.4;0.3;0.1;0.3
4791;1221 Laders, lossers en vakkenvullers;Waarde;2020;3.3;1.7;1.8;1.4;2.6;0.3;0.3;0.0
4792;1221 Laders, lossers en vakkenvullers;Waarde;2021;5.0;2.8;2.1;1.4;3.6;0.4;0.6;0.3
4793;1221 Laders, lossers en vakkenvullers;Waarde;2022;5.8;2.4;3.6;2.4;4.6;0.4;0.4;0.3
4794;1221 Laders, lossers en vakkenvullers;Waarde;2023;4.4;2.0;2.6;1.6;3.0;0.5;0.3;0.4
4795;1221 Laders, lossers en vakkenvullers;Waarde;2024;3.1;1.6;1.7;1.3;2.2;0.3;0.3;0.2
4796;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2014;2.7;1.0;1.5;1.0;2.1;0.0;0.2;0.0
4797;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2015;2.6;1.3;1.3;0.8;1.8;0.1;0.1;0.1
4798;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2016;2.8;1.2;1.2;0.6;1.8;0.1;0.2;0.1
4799;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2017;3.2;1.7;1.1;0.5;2.4;0.0;0.2;0.1
4800;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2018;2.7;1.4;1.1;0.8;2.2;0.0;0.1;0.1
4801;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2019;2.3;0.9;1.1;0.9;1.7;0.1;0.0;0.1
4802;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2020;2.5;1.1;1.2;0.9;1.9;0.1;0.1;0.0
4803;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2021;3.9;2.0;1.4;0.9;2.7;0.2;0.3;0.1
4804;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2022;4.7;1.7;2.7;1.7;3.6;0.2;0.2;0.1
4805;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2023;3.4;1.4;1.8;1.0;2.3;0.2;0.1;0.2
4806;1221 Laders, lossers en vakkenvullers;Ondergrens 95%-interval;2024;2.3;1.1;1.1;0.8;1.6;0.1;0.1;0.1
4807;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2014;5.2;2.5;3.7;2.7;4.3;0.4;1.5;
4808;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2015;4.7;3.0;2.8;2.2;3.7;0.8;0.8;0.9
4809;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2016;5.1;2.8;2.8;1.8;3.6;1.0;0.9;1.3
4810;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2017;5.7;3.8;2.7;1.7;4.7;0.5;1.0;1.1
4811;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2018;4.6;2.9;2.3;1.9;4.0;0.5;0.5;0.6
4812;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2019;4.2;2.2;2.6;2.2;3.4;0.8;0.6;0.8
4813;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2020;4.3;2.4;2.6;2.2;3.5;0.7;0.7;0.3
4814;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2021;6.4;3.9;3.1;2.3;4.8;1.0;1.1;1.0
4815;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2022;7.1;3.3;4.8;3.4;5.8;1.0;0.8;0.8
4816;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2023;5.6;2.8;3.6;2.5;4.1;1.1;0.8;0.9
4817;1221 Laders, lossers en vakkenvullers;Bovengrens 95%-interval;2024;4.1;2.4;2.5;2.2;3.2;0.7;0.7;0.6
4818;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2014;2.5;1.1;1.4;1.0;2.4;0.0;0.0;0.0
4819;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2015;6.6;4.5;2.7;2.7;5.1;0.3;0.0;1.2
4820;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2016;4.2;2.3;2.4;1.7;3.9;0.0;0.3;0.0
4821;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2017;7.7;4.2;4.5;3.2;5.7;0.0;1.2;0.8
4822;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2018;9.2;4.5;4.5;2.9;7.5;1.1;0.3;0.0
4823;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2019;7.6;4.1;3.1;2.6;7.0;0.0;0.5;0.0
4824;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2020;9.7;3.2;6.5;3.9;8.5;0.5;0.3;0.3
4825;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2021;;;;;;;;
4826;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2022;4.1;1.6;1.3;0.9;1.6;1.8;0.4;0.0
4827;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2023;7.5;3.8;4.7;3.8;6.3;1.1;0.0;0.0
4828;1222 Vuilnisophalers en dagbladenbezo.;Waarde;2024;;;;;1.7;0.0;0.0;0.0
4829;1222 Vuilnisophalers en dagbladenbezo.;Ondergrens 95%-interval;2014;0.9;0.3;0.3;0.1;0.9;0.0;0.0;0.0
