ID;PeriodeVanBouwvergunningVerlening;RegioS;Perioden;NogGereedTeKomenNieuwbouwwoningen_1;NogGereedTeKomenNieuwbouwwooneenheid_2;NogGereedTeKomenRecreatiewoningen_3
257;Totaal alle perioden bouwvergunning;Flevoland (PV);2006 2e kwartaal;5314.0;0.0;444.0
258;Totaal alle perioden bouwvergunning;Flevoland (PV);2006 3e kwartaal;5056.0;0.0;449.0
259;Totaal alle perioden bouwvergunning;Flevoland (PV);2006 4e kwartaal;4966.0;0.0;429.0
260;Totaal alle perioden bouwvergunning;Flevoland (PV);2007 1e kwartaal;5400.0;0.0;431.0
261;Totaal alle perioden bouwvergunning;Flevoland (PV);2007 2e kwartaal;5365.0;0.0;467.0
262;Totaal alle perioden bouwvergunning;Flevoland (PV);2007 3e kwartaal;5458.0;0.0;445.0
263;Totaal alle perioden bouwvergunning;Flevoland (PV);2007 4e kwartaal;4733.0;0.0;199.0
264;Totaal alle perioden bouwvergunning;Flevoland (PV);2008 1e kwartaal;4502.0;0.0;163.0
265;Totaal alle perioden bouwvergunning;Flevoland (PV);2008 2e kwartaal;4923.0;0.0;163.0
266;Totaal alle perioden bouwvergunning;Flevoland (PV);2008 3e kwartaal;4630.0;0.0;173.0
267;Totaal alle perioden bouwvergunning;Flevoland (PV);2008 4e kwartaal;4207.0;0.0;279.0
268;Totaal alle perioden bouwvergunning;Flevoland (PV);2009 1e kwartaal;4667.0;0.0;273.0
269;Totaal alle perioden bouwvergunning;Flevoland (PV);2009 2e kwartaal;5130.0;0.0;323.0
270;Totaal alle perioden bouwvergunning;Flevoland (PV);2009 3e kwartaal;5423.0;0.0;320.0
271;Totaal alle perioden bouwvergunning;Flevoland (PV);2009 4e kwartaal;4999.0;0.0;266.0
272;Totaal alle perioden bouwvergunning;Flevoland (PV);2010 1e kwartaal;5150.0;0.0;183.0
273;Totaal alle perioden bouwvergunning;Flevoland (PV);2010 2e kwartaal;5027.0;0.0;188.0
274;Totaal alle perioden bouwvergunning;Flevoland (PV);2010 3e kwartaal;4726.0;0.0;257.0
275;Totaal alle perioden bouwvergunning;Flevoland (PV);2010 4e kwartaal;3933.0;0.0;153.0
276;Totaal alle perioden bouwvergunning;Flevoland (PV);2011 1e kwartaal;4118.0;0.0;220.0
277;Totaal alle perioden bouwvergunning;Flevoland (PV);2011 2e kwartaal;4142.0;66.0;213.0
278;Totaal alle perioden bouwvergunning;Flevoland (PV);2011 3e kwartaal;4158.0;66.0;186.0
279;Totaal alle perioden bouwvergunning;Flevoland (PV);2011 4e kwartaal;3817.0;0.0;189.0
280;Totaal alle perioden bouwvergunning;Gelderland (PV);2005 1e kwartaal;15032.0;69.0;2303.0
281;Totaal alle perioden bouwvergunning;Gelderland (PV);2005 2e kwartaal;15385.0;69.0;2401.0
282;Totaal alle perioden bouwvergunning;Gelderland (PV);2005 3e kwartaal;14578.0;150.0;2393.0
283;Totaal alle perioden bouwvergunning;Gelderland (PV);2005 4e kwartaal;14038.0;136.0;2337.0
284;Totaal alle perioden bouwvergunning;Gelderland (PV);2006 1e kwartaal;14502.0;136.0;2281.0
285;Totaal alle perioden bouwvergunning;Gelderland (PV);2006 2e kwartaal;15791.0;136.0;2292.0
286;Totaal alle perioden bouwvergunning;Gelderland (PV);2006 3e kwartaal;15909.0;136.0;2211.0
287;Totaal alle perioden bouwvergunning;Gelderland (PV);2006 4e kwartaal;15954.0;80.0;2094.0
288;Totaal alle perioden bouwvergunning;Gelderland (PV);2007 1e kwartaal;16731.0;80.0;2058.0
289;Totaal alle perioden bouwvergunning;Gelderland (PV);2007 2e kwartaal;18252.0;55.0;2079.0
290;Totaal alle perioden bouwvergunning;Gelderland (PV);2007 3e kwartaal;19293.0;55.0;2032.0
291;Totaal alle perioden bouwvergunning;Gelderland (PV);2007 4e kwartaal;18742.0;72.0;1885.0
292;Totaal alle perioden bouwvergunning;Gelderland (PV);2008 1e kwartaal;20175.0;92.0;1853.0
293;Totaal alle perioden bouwvergunning;Gelderland (PV);2008 2e kwartaal;20170.0;110.0;1846.0
294;Totaal alle perioden bouwvergunning;Gelderland (PV);2008 3e kwartaal;21224.0;110.0;1786.0
295;Totaal alle perioden bouwvergunning;Gelderland (PV);2008 4e kwartaal;21005.0;110.0;1790.0
296;Totaal alle perioden bouwvergunning;Gelderland (PV);2009 1e kwartaal;20937.0;108.0;1726.0
297;Totaal alle perioden bouwvergunning;Gelderland (PV);2009 2e kwartaal;21662.0;108.0;1814.0
298;Totaal alle perioden bouwvergunning;Gelderland (PV);2009 3e kwartaal;21509.0;108.0;1802.0
299;Totaal alle perioden bouwvergunning;Gelderland (PV);2009 4e kwartaal;19599.0;158.0;1761.0
300;Totaal alle perioden bouwvergunning;Gelderland (PV);2010 1e kwartaal;20268.0;138.0;1744.0
301;Totaal alle perioden bouwvergunning;Gelderland (PV);2010 2e kwartaal;20933.0;138.0;1845.0
302;Totaal alle perioden bouwvergunning;Gelderland (PV);2010 3e kwartaal;21556.0;138.0;1795.0
303;Totaal alle perioden bouwvergunning;Gelderland (PV);2010 4e kwartaal;20717.0;181.0;1797.0
304;Totaal alle perioden bouwvergunning;Gelderland (PV);2011 1e kwartaal;21422.0;202.0;1758.0
305;Totaal alle perioden bouwvergunning;Gelderland (PV);2011 2e kwartaal;21564.0;202.0;1752.0
306;Totaal alle perioden bouwvergunning;Gelderland (PV);2011 3e kwartaal;22045.0;217.0;1761.0
307;Totaal alle perioden bouwvergunning;Gelderland (PV);2011 4e kwartaal;21448.0;552.0;1736.0
308;Totaal alle perioden bouwvergunning;Utrecht (PV);2005 1e kwartaal;12579.0;0.0;214.0
309;Totaal alle perioden bouwvergunning;Utrecht (PV);2005 2e kwartaal;14121.0;0.0;214.0
310;Totaal alle perioden bouwvergunning;Utrecht (PV);2005 3e kwartaal;14092.0;0.0;239.0
311;Totaal alle perioden bouwvergunning;Utrecht (PV);2005 4e kwartaal;12428.0;0.0;233.0
312;Totaal alle perioden bouwvergunning;Utrecht (PV);2006 1e kwartaal;13322.0;0.0;219.0
313;Totaal alle perioden bouwvergunning;Utrecht (PV);2006 2e kwartaal;15416.0;0.0;214.0
314;Totaal alle perioden bouwvergunning;Utrecht (PV);2006 3e kwartaal;15708.0;0.0;180.0
315;Totaal alle perioden bouwvergunning;Utrecht (PV);2006 4e kwartaal;14319.0;0.0;166.0
316;Totaal alle perioden bouwvergunning;Utrecht (PV);2007 1e kwartaal;14382.0;0.0;163.0
317;Totaal alle perioden bouwvergunning;Utrecht (PV);2007 2e kwartaal;13921.0;24.0;216.0
318;Totaal alle perioden bouwvergunning;Utrecht (PV);2007 3e kwartaal;13783.0;24.0;208.0
319;Totaal alle perioden bouwvergunning;Utrecht (PV);2007 4e kwartaal;13337.0;24.0;212.0
320;Totaal alle perioden bouwvergunning;Utrecht (PV);2008 1e kwartaal;13257.0;24.0;226.0
321;Totaal alle perioden bouwvergunning;Utrecht (PV);2008 2e kwartaal;13919.0;24.0;226.0
322;Totaal alle perioden bouwvergunning;Utrecht (PV);2008 3e kwartaal;14665.0;24.0;235.0
323;Totaal alle perioden bouwvergunning;Utrecht (PV);2008 4e kwartaal;14126.0;104.0;226.0
324;Totaal alle perioden bouwvergunning;Utrecht (PV);2009 1e kwartaal;14613.0;104.0;306.0
325;Totaal alle perioden bouwvergunning;Utrecht (PV);2009 2e kwartaal;14971.0;104.0;307.0
326;Totaal alle perioden bouwvergunning;Utrecht (PV);2009 3e kwartaal;14399.0;80.0;270.0
327;Totaal alle perioden bouwvergunning;Utrecht (PV);2009 4e kwartaal;13134.0;85.0;261.0
328;Totaal alle perioden bouwvergunning;Utrecht (PV);2010 1e kwartaal;13080.0;85.0;263.0
329;Totaal alle perioden bouwvergunning;Utrecht (PV);2010 2e kwartaal;13467.0;85.0;263.0
330;Totaal alle perioden bouwvergunning;Utrecht (PV);2010 3e kwartaal;13606.0;85.0;264.0
331;Totaal alle perioden bouwvergunning;Utrecht (PV);2010 4e kwartaal;15048.0;85.0;260.0
332;Totaal alle perioden bouwvergunning;Utrecht (PV);2011 1e kwartaal;15359.0;5.0;210.0
333;Totaal alle perioden bouwvergunning;Utrecht (PV);2011 2e kwartaal;15586.0;5.0;210.0
334;Totaal alle perioden bouwvergunning;Utrecht (PV);2011 3e kwartaal;15831.0;5.0;213.0
335;Totaal alle perioden bouwvergunning;Utrecht (PV);2011 4e kwartaal;14163.0;5.0;214.0
336;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2005 1e kwartaal;25365.0;0.0;499.0
337;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2005 2e kwartaal;26753.0;325.0;482.0
338;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2005 3e kwartaal;28048.0;325.0;428.0
339;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2005 4e kwartaal;26307.0;351.0;700.0
340;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2006 1e kwartaal;29591.0;351.0;687.0
341;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2006 2e kwartaal;31072.0;351.0;638.0
342;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2006 3e kwartaal;32134.0;351.0;716.0
343;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2006 4e kwartaal;30490.0;351.0;751.0
344;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2007 1e kwartaal;31199.0;351.0;750.0
345;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2007 2e kwartaal;34469.0;351.0;837.0
346;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2007 3e kwartaal;36129.0;360.0;928.0
347;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2007 4e kwartaal;31735.0;52.0;706.0
348;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2008 1e kwartaal;31706.0;52.0;716.0
349;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2008 2e kwartaal;33282.0;52.0;737.0
350;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2008 3e kwartaal;33851.0;52.0;775.0
351;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2008 4e kwartaal;33544.0;26.0;772.0
352;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2009 1e kwartaal;32269.0;26.0;794.0
353;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2009 2e kwartaal;32166.0;39.0;997.0
354;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2009 3e kwartaal;33156.0;39.0;996.0
355;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2009 4e kwartaal;30424.0;39.0;880.0
356;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2010 1e kwartaal;31182.0;26.0;907.0
357;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2010 2e kwartaal;32127.0;122.0;913.0
358;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2010 3e kwartaal;31805.0;122.0;906.0
359;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2010 4e kwartaal;29881.0;126.0;913.0
360;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2011 1e kwartaal;30470.0;100.0;913.0
361;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2011 2e kwartaal;31143.0;97.0;905.0
362;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2011 3e kwartaal;31350.0;97.0;794.0
363;Totaal alle perioden bouwvergunning;Noord-Holland (PV);2011 4e kwartaal;29229.0;723.0;778.0
364;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2005 1e kwartaal;34945.0;196.0;321.0
365;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2005 2e kwartaal;33470.0;196.0;385.0
366;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2005 3e kwartaal;33636.0;196.0;386.0
367;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2005 4e kwartaal;32274.0;177.0;362.0
368;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2006 1e kwartaal;33406.0;164.0;335.0
369;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2006 2e kwartaal;35394.0;164.0;502.0
370;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2006 3e kwartaal;37414.0;164.0;714.0
371;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2006 4e kwartaal;37812.0;94.0;671.0
372;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2007 1e kwartaal;38888.0;94.0;718.0
373;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2007 2e kwartaal;38844.0;94.0;736.0
374;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2007 3e kwartaal;39220.0;94.0;744.0
375;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2007 4e kwartaal;39166.0;94.0;743.0
376;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2008 1e kwartaal;39608.0;94.0;840.0
377;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2008 2e kwartaal;39778.0;94.0;947.0
378;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2008 3e kwartaal;41583.0;52.0;934.0
379;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2008 4e kwartaal;40802.0;52.0;749.0
380;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2009 1e kwartaal;42119.0;73.0;770.0
381;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2009 2e kwartaal;41508.0;73.0;829.0
382;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2009 3e kwartaal;38862.0;73.0;832.0
383;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2009 4e kwartaal;37140.0;93.0;768.0
384;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2010 1e kwartaal;37258.0;283.0;763.0
385;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2010 2e kwartaal;37700.0;283.0;761.0
386;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2010 3e kwartaal;37359.0;306.0;733.0
387;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2010 4e kwartaal;35824.0;254.0;710.0
388;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2011 1e kwartaal;36137.0;254.0;701.0
389;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2011 2e kwartaal;36217.0;234.0;763.0
390;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2011 3e kwartaal;35890.0;233.0;762.0
391;Totaal alle perioden bouwvergunning;Zuid-Holland (PV);2011 4e kwartaal;33774.0;415.0;747.0
392;Totaal alle perioden bouwvergunning;Zeeland (PV);2005 1e kwartaal;3158.0;0.0;416.0
393;Totaal alle perioden bouwvergunning;Zeeland (PV);2005 2e kwartaal;3117.0;0.0;480.0
394;Totaal alle perioden bouwvergunning;Zeeland (PV);2005 3e kwartaal;3135.0;0.0;479.0
395;Totaal alle perioden bouwvergunning;Zeeland (PV);2005 4e kwartaal;2976.0;0.0;393.0
396;Totaal alle perioden bouwvergunning;Zeeland (PV);2006 1e kwartaal;3152.0;0.0;371.0
397;Totaal alle perioden bouwvergunning;Zeeland (PV);2006 2e kwartaal;3331.0;0.0;365.0
398;Totaal alle perioden bouwvergunning;Zeeland (PV);2006 3e kwartaal;3385.0;0.0;329.0
399;Totaal alle perioden bouwvergunning;Zeeland (PV);2006 4e kwartaal;3264.0;0.0;395.0
400;Totaal alle perioden bouwvergunning;Zeeland (PV);2007 1e kwartaal;3476.0;0.0;392.0
401;Totaal alle perioden bouwvergunning;Zeeland (PV);2007 2e kwartaal;3741.0;0.0;393.0
402;Totaal alle perioden bouwvergunning;Zeeland (PV);2007 3e kwartaal;3685.0;0.0;357.0
403;Totaal alle perioden bouwvergunning;Zeeland (PV);2007 4e kwartaal;3364.0;12.0;367.0
404;Totaal alle perioden bouwvergunning;Zeeland (PV);2008 1e kwartaal;3635.0;12.0;387.0
405;Totaal alle perioden bouwvergunning;Zeeland (PV);2008 2e kwartaal;3586.0;12.0;398.0
406;Totaal alle perioden bouwvergunning;Zeeland (PV);2008 3e kwartaal;3725.0;12.0;545.0
407;Totaal alle perioden bouwvergunning;Zeeland (PV);2008 4e kwartaal;3570.0;12.0;608.0
408;Totaal alle perioden bouwvergunning;Zeeland (PV);2009 1e kwartaal;3829.0;0.0;484.0
409;Totaal alle perioden bouwvergunning;Zeeland (PV);2009 2e kwartaal;3871.0;0.0;485.0
410;Totaal alle perioden bouwvergunning;Zeeland (PV);2009 3e kwartaal;3776.0;0.0;470.0
411;Totaal alle perioden bouwvergunning;Zeeland (PV);2009 4e kwartaal;4085.0;0.0;495.0
412;Totaal alle perioden bouwvergunning;Zeeland (PV);2010 1e kwartaal;4107.0;0.0;458.0
413;Totaal alle perioden bouwvergunning;Zeeland (PV);2010 2e kwartaal;4027.0;0.0;450.0
414;Totaal alle perioden bouwvergunning;Zeeland (PV);2010 3e kwartaal;4254.0;0.0;471.0
415;Totaal alle perioden bouwvergunning;Zeeland (PV);2010 4e kwartaal;4289.0;0.0;474.0
416;Totaal alle perioden bouwvergunning;Zeeland (PV);2011 1e kwartaal;4583.0;0.0;597.0
417;Totaal alle perioden bouwvergunning;Zeeland (PV);2011 2e kwartaal;4461.0;0.0;1248.0
418;Totaal alle perioden bouwvergunning;Zeeland (PV);2011 3e kwartaal;4526.0;0.0;1279.0
419;Totaal alle perioden bouwvergunning;Zeeland (PV);2011 4e kwartaal;4159.0;0.0;1264.0
420;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2005 1e kwartaal;20370.0;256.0;741.0
421;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2005 2e kwartaal;21368.0;295.0;762.0
422;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2005 3e kwartaal;22459.0;295.0;808.0
423;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2005 4e kwartaal;23847.0;295.0;663.0
424;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2006 1e kwartaal;24258.0;295.0;611.0
425;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2006 2e kwartaal;24647.0;290.0;633.0
426;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2006 3e kwartaal;25062.0;339.0;628.0
427;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2006 4e kwartaal;23371.0;295.0;579.0
428;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2007 1e kwartaal;24807.0;281.0;590.0
429;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2007 2e kwartaal;25321.0;281.0;596.0
430;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2007 3e kwartaal;26338.0;281.0;645.0
431;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2007 4e kwartaal;26306.0;279.0;791.0
432;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2008 1e kwartaal;26812.0;249.0;869.0
433;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2008 2e kwartaal;27315.0;223.0;945.0
434;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2008 3e kwartaal;28806.0;188.0;946.0
435;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2008 4e kwartaal;29052.0;188.0;929.0
436;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2009 1e kwartaal;29703.0;188.0;771.0
437;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2009 2e kwartaal;30341.0;182.0;761.0
438;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2009 3e kwartaal;30149.0;182.0;817.0
439;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2009 4e kwartaal;27273.0;182.0;921.0
440;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2010 1e kwartaal;27551.0;182.0;920.0
441;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2010 2e kwartaal;27456.0;182.0;943.0
442;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2010 3e kwartaal;28470.0;182.0;946.0
443;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2010 4e kwartaal;27678.0;302.0;744.0
444;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2011 1e kwartaal;28077.0;529.0;749.0
445;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2011 2e kwartaal;28515.0;370.0;747.0
446;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2011 3e kwartaal;29008.0;370.0;737.0
447;Totaal alle perioden bouwvergunning;Noord-Brabant (PV);2011 4e kwartaal;26753.0;370.0;775.0
448;Totaal alle perioden bouwvergunning;Limburg (PV);2005 1e kwartaal;8654.0;78.0;1829.0
449;Totaal alle perioden bouwvergunning;Limburg (PV);2005 2e kwartaal;9121.0;78.0;1817.0
450;Totaal alle perioden bouwvergunning;Limburg (PV);2005 3e kwartaal;9295.0;78.0;1795.0
451;Totaal alle perioden bouwvergunning;Limburg (PV);2005 4e kwartaal;9853.0;169.0;1623.0
452;Totaal alle perioden bouwvergunning;Limburg (PV);2006 1e kwartaal;10736.0;143.0;1651.0
453;Totaal alle perioden bouwvergunning;Limburg (PV);2006 2e kwartaal;11069.0;143.0;1651.0
454;Totaal alle perioden bouwvergunning;Limburg (PV);2006 3e kwartaal;11660.0;143.0;1652.0
455;Totaal alle perioden bouwvergunning;Limburg (PV);2006 4e kwartaal;11334.0;143.0;1728.0
456;Totaal alle perioden bouwvergunning;Limburg (PV);2007 1e kwartaal;11981.0;143.0;1728.0
457;Totaal alle perioden bouwvergunning;Limburg (PV);2007 2e kwartaal;11807.0;143.0;1728.0
458;Totaal alle perioden bouwvergunning;Limburg (PV);2007 3e kwartaal;12464.0;239.0;1731.0
459;Totaal alle perioden bouwvergunning;Limburg (PV);2007 4e kwartaal;11782.0;239.0;1694.0
460;Totaal alle perioden bouwvergunning;Limburg (PV);2008 1e kwartaal;12513.0;239.0;1768.0
461;Totaal alle perioden bouwvergunning;Limburg (PV);2008 2e kwartaal;12709.0;224.0;1752.0
462;Totaal alle perioden bouwvergunning;Limburg (PV);2008 3e kwartaal;12760.0;149.0;1711.0
463;Totaal alle perioden bouwvergunning;Limburg (PV);2008 4e kwartaal;13142.0;149.0;1647.0
464;Totaal alle perioden bouwvergunning;Limburg (PV);2009 1e kwartaal;12893.0;149.0;1649.0
465;Totaal alle perioden bouwvergunning;Limburg (PV);2009 2e kwartaal;13299.0;149.0;1680.0
466;Totaal alle perioden bouwvergunning;Limburg (PV);2009 3e kwartaal;13357.0;149.0;1681.0
467;Totaal alle perioden bouwvergunning;Limburg (PV);2009 4e kwartaal;12394.0;149.0;1782.0
468;Totaal alle perioden bouwvergunning;Limburg (PV);2010 1e kwartaal;12634.0;149.0;2013.0
469;Totaal alle perioden bouwvergunning;Limburg (PV);2010 2e kwartaal;12848.0;149.0;2003.0
470;Totaal alle perioden bouwvergunning;Limburg (PV);2010 3e kwartaal;12686.0;149.0;1978.0
471;Totaal alle perioden bouwvergunning;Limburg (PV);2010 4e kwartaal;10467.0;133.0;1960.0
472;Totaal alle perioden bouwvergunning;Limburg (PV);2011 1e kwartaal;10841.0;153.0;1960.0
473;Totaal alle perioden bouwvergunning;Limburg (PV);2011 2e kwartaal;10952.0;153.0;1962.0
474;Totaal alle perioden bouwvergunning;Limburg (PV);2011 3e kwartaal;11075.0;153.0;1965.0
475;Totaal alle perioden bouwvergunning;Limburg (PV);2011 4e kwartaal;10202.0;153.0;1706.0
476;Totaal alle perioden bouwvergunning;Oost-Groningen (CR);2005 1e kwartaal;1131.0;0.0;39.0
477;Totaal alle perioden bouwvergunning;Oost-Groningen (CR);2005 2e kwartaal;1217.0;0.0;41.0
478;Totaal alle perioden bouwvergunning;Oost-Groningen (CR);2005 3e kwartaal;1341.0;0.0;58.0
479;Totaal alle perioden bouwvergunning;Oost-Groningen (CR);2005 4e kwartaal;1171.0;0.0;58.0
480;Totaal alle perioden bouwvergunning;Oost-Groningen (CR);2006 1e kwartaal;1118.0;0.0;40.0
481;Totaal alle perioden bouwvergunning;Oost-Groningen (CR);2006 2e kwartaal;1198.0;0.0;37.0
482;Totaal alle perioden bouwvergunning;Oost-Groningen (CR);2006 3e kwartaal;1277.0;0.0;37.0
483;Totaal alle perioden bouwvergunning;Oost-Groningen (CR);2006 4e kwartaal;1002.0;0.0;63.0
