ID;Gebieden;Leeftijdsgroepen;Geslacht;TotaleBevolking_1;NederduitschHervormden_2;WaalschHervormden_3;Remonstranten_4;ChristelijkGereformeerdenAfgesch_5;Doopsgezinden_6;EvangelischLutherschen_7;HersteldLutherschen_8;BehoorendeTotDeGereformeerdeKerken_9;RoomschKatholieken_10;OudRoomschen_11;NederlandscheIsraelieten_12;PortugeescheIsraelieten_13;OverigeKerkelijkeGezindten_14;GeenKerkelijkeGezindte_15;KerkelijkeGezindteOnbekend_16;Pagina_17
9281;Gravenpolder ('s);80 jaar en ouder;Vrouwen;5;3;0;0;0;0;0;0;0;1;0;0;0;1;0;0;ZE134
9282;Gravenpolder ('s);Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE134
9283;Gravenpolder ('s);Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE134
9284;Gravenzande ('s);Totaal alle leeftijden;Mannen;2948;2139;1;0;0;3;6;1;620;143;0;8;0;0;27;0;ZH286
9285;Gravenzande ('s);Totaal alle leeftijden;Vrouwen;2766;1996;0;1;0;3;4;0;588;158;0;9;0;0;7;0;ZH286
9286;Gravenzande ('s);0-9 jaar;Mannen;832;573;0;0;0;0;0;0;203;44;0;3;0;0;9;0;ZH286
9287;Gravenzande ('s);0-9 jaar;Vrouwen;821;575;0;0;0;0;0;0;187;51;0;4;0;0;4;0;ZH286
9288;Gravenzande ('s);10-19 jaar;Mannen;634;459;0;0;0;1;0;0;154;18;0;0;0;0;2;0;ZH286
9289;Gravenzande ('s);10-19 jaar;Vrouwen;602;434;0;0;0;0;0;0;136;32;0;0;0;0;0;0;ZH286
9290;Gravenzande ('s);20-29 jaar;Mannen;479;347;0;0;0;1;1;0;88;35;0;1;0;0;6;0;ZH286
9291;Gravenzande ('s);20-29 jaar;Vrouwen;434;320;0;0;0;1;1;0;85;24;0;1;0;0;2;0;ZH286
9292;Gravenzande ('s);30-39 jaar;Mannen;354;273;0;0;0;1;3;1;51;18;0;2;0;0;5;0;ZH286
9293;Gravenzande ('s);30-39 jaar;Vrouwen;306;213;0;1;0;2;2;0;67;18;0;2;0;0;1;0;ZH286
9294;Gravenzande ('s);40-49 jaar;Mannen;279;205;0;0;0;0;0;0;58;12;0;1;0;0;3;0;ZH286
9295;Gravenzande ('s);40-49 jaar;Vrouwen;236;169;0;0;0;0;1;0;49;16;0;1;0;0;0;0;ZH286
9296;Gravenzande ('s);50-59 jaar;Mannen;157;114;0;0;0;0;1;0;37;4;0;0;0;0;1;0;ZH286
9297;Gravenzande ('s);50-59 jaar;Vrouwen;153;115;0;0;0;0;0;0;32;6;0;0;0;0;0;0;ZH286
9298;Gravenzande ('s);60-69 jaar;Mannen;137;108;0;0;0;0;0;0;19;8;0;1;0;0;1;0;ZH286
9299;Gravenzande ('s);60-69 jaar;Vrouwen;127;99;0;0;0;0;0;0;17;10;0;1;0;0;0;0;ZH286
9300;Gravenzande ('s);70-79 jaar;Mannen;67;52;0;0;0;0;1;0;10;4;0;0;0;0;0;0;ZH286
9301;Gravenzande ('s);70-79 jaar;Vrouwen;76;63;0;0;0;0;0;0;12;1;0;0;0;0;0;0;ZH286
9302;Gravenzande ('s);80 jaar en ouder;Mannen;9;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH286
9303;Gravenzande ('s);80 jaar en ouder;Vrouwen;11;8;0;0;0;0;0;0;3;0;0;0;0;0;0;0;ZH286
9304;Gravenzande ('s);Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH286
9305;Gravenzande ('s);Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH286
9306;Grevenbicht;Totaal alle leeftijden;Mannen;654;74;0;0;0;0;0;0;0;574;0;6;0;0;0;0;LI186
9307;Grevenbicht;Totaal alle leeftijden;Vrouwen;529;55;0;0;0;0;1;0;0;470;0;3;0;0;0;0;LI186
9308;Grevenbicht;0-9 jaar;Mannen;133;7;0;0;0;0;0;0;0;125;0;1;0;0;0;0;LI186
9309;Grevenbicht;0-9 jaar;Vrouwen;131;15;0;0;0;0;0;0;0;116;0;0;0;0;0;0;LI186
9310;Grevenbicht;10-19 jaar;Mannen;157;27;0;0;0;0;0;0;0;130;0;0;0;0;0;0;LI186
9311;Grevenbicht;10-19 jaar;Vrouwen;110;12;0;0;0;0;0;0;0;98;0;0;0;0;0;0;LI186
9312;Grevenbicht;20-29 jaar;Mannen;99;10;0;0;0;0;0;0;0;88;0;1;0;0;0;0;LI186
9313;Grevenbicht;20-29 jaar;Vrouwen;60;4;0;0;0;0;1;0;0;54;0;1;0;0;0;0;LI186
9314;Grevenbicht;30-39 jaar;Mannen;76;5;0;0;0;0;0;0;0;69;0;2;0;0;0;0;LI186
9315;Grevenbicht;30-39 jaar;Vrouwen;68;5;0;0;0;0;0;0;0;63;0;0;0;0;0;0;LI186
9316;Grevenbicht;40-49 jaar;Mannen;63;6;0;0;0;0;0;0;0;57;0;0;0;0;0;0;LI186
9317;Grevenbicht;40-49 jaar;Vrouwen;59;8;0;0;0;0;0;0;0;49;0;2;0;0;0;0;LI186
9318;Grevenbicht;50-59 jaar;Mannen;59;11;0;0;0;0;0;0;0;48;0;0;0;0;0;0;LI186
9319;Grevenbicht;50-59 jaar;Vrouwen;55;10;0;0;0;0;0;0;0;45;0;0;0;0;0;0;LI186
9320;Grevenbicht;60-69 jaar;Mannen;43;5;0;0;0;0;0;0;0;38;0;0;0;0;0;0;LI186
9321;Grevenbicht;60-69 jaar;Vrouwen;35;1;0;0;0;0;0;0;0;34;0;0;0;0;0;0;LI186
9322;Grevenbicht;70-79 jaar;Mannen;19;2;0;0;0;0;0;0;0;15;0;2;0;0;0;0;LI186
9323;Grevenbicht;70-79 jaar;Vrouwen;10;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0;LI186
9324;Grevenbicht;80 jaar en ouder;Mannen;5;1;0;0;0;0;0;0;0;4;0;0;0;0;0;0;LI186
9325;Grevenbicht;80 jaar en ouder;Vrouwen;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;LI186
9326;Grevenbicht;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI186
9327;Grevenbicht;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI186
9328;Grijpskerk;Totaal alle leeftijden;Mannen;1615;771;0;0;31;51;0;0;694;3;0;21;0;0;44;0;GR154
9329;Grijpskerk;Totaal alle leeftijden;Vrouwen;1599;780;0;2;34;59;0;0;661;3;0;14;0;1;45;0;GR154
9330;Grijpskerk;0-9 jaar;Mannen;390;145;0;0;4;4;0;0;220;1;0;2;0;0;14;0;GR154
9331;Grijpskerk;0-9 jaar;Vrouwen;354;145;0;0;5;5;0;0;187;0;0;0;0;0;12;0;GR154
9332;Grijpskerk;10-19 jaar;Mannen;313;158;0;0;17;10;0;0;113;0;0;5;0;0;10;0;GR154
9333;Grijpskerk;10-19 jaar;Vrouwen;308;148;0;0;12;11;0;0;120;0;0;5;0;0;12;0;GR154
9334;Grijpskerk;20-29 jaar;Mannen;244;121;0;0;3;3;0;0;102;0;0;7;0;0;8;0;GR154
9335;Grijpskerk;20-29 jaar;Vrouwen;235;111;0;1;12;7;0;0;93;0;0;2;0;0;9;0;GR154
9336;Grijpskerk;30-39 jaar;Mannen;201;92;0;0;2;7;0;0;95;0;0;0;0;0;5;0;GR154
9337;Grijpskerk;30-39 jaar;Vrouwen;206;96;0;1;1;8;0;0;90;2;0;0;0;1;7;0;GR154
9338;Grijpskerk;40-49 jaar;Mannen;160;86;0;0;3;8;0;0;58;2;0;2;0;0;1;0;GR154
9339;Grijpskerk;40-49 jaar;Vrouwen;148;83;0;0;2;8;0;0;52;0;0;2;0;0;1;0;GR154
9340;Grijpskerk;50-59 jaar;Mannen;138;76;0;0;1;4;0;0;49;0;0;4;0;0;4;0;GR154
9341;Grijpskerk;50-59 jaar;Vrouwen;149;78;0;0;2;9;0;0;54;0;0;4;0;0;2;0;GR154
9342;Grijpskerk;60-69 jaar;Mannen;99;50;0;0;1;9;0;0;38;0;0;0;0;0;1;0;GR154
9343;Grijpskerk;60-69 jaar;Vrouwen;118;70;0;0;0;2;0;0;43;1;0;0;0;0;2;0;GR154
9344;Grijpskerk;70-79 jaar;Mannen;58;35;0;0;0;5;0;0;17;0;0;0;0;0;1;0;GR154
9345;Grijpskerk;70-79 jaar;Vrouwen;62;37;0;0;0;9;0;0;15;0;0;1;0;0;0;0;GR154
9346;Grijpskerk;80 jaar en ouder;Mannen;12;8;0;0;0;1;0;0;2;0;0;1;0;0;0;0;GR154
9347;Grijpskerk;80 jaar en ouder;Vrouwen;19;12;0;0;0;0;0;0;7;0;0;0;0;0;0;0;GR154
9348;Grijpskerk;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GR154
9349;Grijpskerk;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GR154
9350;Grijpskerke;Totaal alle leeftijden;Mannen;395;144;0;0;0;0;0;0;249;0;0;0;0;0;2;0;ZE134
9351;Grijpskerke;Totaal alle leeftijden;Vrouwen;400;147;0;0;0;0;0;0;253;0;0;0;0;0;0;0;ZE134
9352;Grijpskerke;0-9 jaar;Mannen;98;28;0;0;0;0;0;0;70;0;0;0;0;0;0;0;ZE134
9353;Grijpskerke;0-9 jaar;Vrouwen;105;40;0;0;0;0;0;0;65;0;0;0;0;0;0;0;ZE134
9354;Grijpskerke;10-19 jaar;Mannen;66;28;0;0;0;0;0;0;38;0;0;0;0;0;0;0;ZE134
9355;Grijpskerke;10-19 jaar;Vrouwen;77;23;0;0;0;0;0;0;54;0;0;0;0;0;0;0;ZE134
9356;Grijpskerke;20-29 jaar;Mannen;56;22;0;0;0;0;0;0;34;0;0;0;0;0;0;0;ZE134
9357;Grijpskerke;20-29 jaar;Vrouwen;65;19;0;0;0;0;0;0;46;0;0;0;0;0;0;0;ZE134
9358;Grijpskerke;30-39 jaar;Mannen;52;18;0;0;0;0;0;0;34;0;0;0;0;0;0;0;ZE134
9359;Grijpskerke;30-39 jaar;Vrouwen;45;20;0;0;0;0;0;0;25;0;0;0;0;0;0;0;ZE134
9360;Grijpskerke;40-49 jaar;Mannen;45;17;0;0;0;0;0;0;27;0;0;0;0;0;1;0;ZE134
9361;Grijpskerke;40-49 jaar;Vrouwen;40;11;0;0;0;0;0;0;29;0;0;0;0;0;0;0;ZE134
9362;Grijpskerke;50-59 jaar;Mannen;35;7;0;0;0;0;0;0;27;0;0;0;0;0;1;0;ZE134
9363;Grijpskerke;50-59 jaar;Vrouwen;27;11;0;0;0;0;0;0;16;0;0;0;0;0;0;0;ZE134
9364;Grijpskerke;60-69 jaar;Mannen;21;10;0;0;0;0;0;0;11;0;0;0;0;0;0;0;ZE134
9365;Grijpskerke;60-69 jaar;Vrouwen;23;9;0;0;0;0;0;0;14;0;0;0;0;0;0;0;ZE134
9366;Grijpskerke;70-79 jaar;Mannen;18;10;0;0;0;0;0;0;8;0;0;0;0;0;0;0;ZE134
9367;Grijpskerke;70-79 jaar;Vrouwen;15;12;0;0;0;0;0;0;3;0;0;0;0;0;0;0;ZE134
9368;Grijpskerke;80 jaar en ouder;Mannen;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE134
9369;Grijpskerke;80 jaar en ouder;Vrouwen;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ZE134
9370;Grijpskerke;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE134
9371;Grijpskerke;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE134
9372;Groede;Totaal alle leeftijden;Mannen;1159;907;0;0;3;0;23;0;0;223;0;0;0;0;3;0;ZE134
9373;Groede;Totaal alle leeftijden;Vrouwen;1241;1010;0;1;4;1;22;0;0;199;0;0;0;0;4;0;ZE134
9374;Groede;0-9 jaar;Mannen;266;207;0;0;0;0;6;0;0;52;0;0;0;0;1;0;ZE134
9375;Groede;0-9 jaar;Vrouwen;260;209;0;0;0;0;3;0;0;48;0;0;0;0;0;0;ZE134
9376;Groede;10-19 jaar;Mannen;226;183;0;0;1;0;3;0;0;39;0;0;0;0;0;0;ZE134
9377;Groede;10-19 jaar;Vrouwen;229;189;0;0;2;0;4;0;0;32;0;0;0;0;2;0;ZE134
9378;Groede;20-29 jaar;Mannen;187;153;0;0;1;0;2;0;0;30;0;0;0;0;1;0;ZE134
9379;Groede;20-29 jaar;Vrouwen;231;195;0;1;1;1;2;0;0;29;0;0;0;0;2;0;ZE134
9380;Groede;30-39 jaar;Mannen;148;110;0;0;0;0;4;0;0;34;0;0;0;0;0;0;ZE134
9381;Groede;30-39 jaar;Vrouwen;149;116;0;0;0;0;6;0;0;27;0;0;0;0;0;0;ZE134
9382;Groede;40-49 jaar;Mannen;113;79;0;0;0;0;1;0;0;32;0;0;0;0;1;0;ZE134
9383;Groede;40-49 jaar;Vrouwen;107;85;0;0;0;0;2;0;0;20;0;0;0;0;0;0;ZE134
9384;Groede;50-59 jaar;Mannen;94;74;0;0;1;0;3;0;0;16;0;0;0;0;0;0;ZE134
9385;Groede;50-59 jaar;Vrouwen;95;78;0;0;1;0;2;0;0;14;0;0;0;0;0;0;ZE134
9386;Groede;60-69 jaar;Mannen;74;63;0;0;0;0;3;0;0;8;0;0;0;0;0;0;ZE134
9387;Groede;60-69 jaar;Vrouwen;96;83;0;0;0;0;2;0;0;11;0;0;0;0;0;0;ZE134
9388;Groede;70-79 jaar;Mannen;38;29;0;0;0;0;1;0;0;8;0;0;0;0;0;0;ZE134
9389;Groede;70-79 jaar;Vrouwen;55;40;0;0;0;0;0;0;0;15;0;0;0;0;0;0;ZE134
9390;Groede;80 jaar en ouder;Mannen;13;9;0;0;0;0;0;0;0;4;0;0;0;0;0;0;ZE134
9391;Groede;80 jaar en ouder;Vrouwen;19;15;0;0;0;0;1;0;0;3;0;0;0;0;0;0;ZE134
9392;Groede;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE134
9393;Groede;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZE134
9394;Groenlo;Totaal alle leeftijden;Mannen;1357;244;0;0;0;3;1;0;0;1043;1;60;0;0;5;0;GE274
9395;Groenlo;Totaal alle leeftijden;Vrouwen;1379;237;0;2;0;5;0;0;0;1073;0;55;0;0;7;0;GE274
9396;Groenlo;0-9 jaar;Mannen;294;60;0;0;0;0;0;0;0;217;0;14;0;0;3;0;GE274
9397;Groenlo;0-9 jaar;Vrouwen;261;45;0;0;0;1;0;0;0;201;0;10;0;0;4;0;GE274
9398;Groenlo;10-19 jaar;Mannen;252;52;0;0;0;1;0;0;0;187;0;12;0;0;0;0;GE274
9399;Groenlo;10-19 jaar;Vrouwen;280;55;0;0;0;1;0;0;0;212;0;12;0;0;0;0;GE274
9400;Groenlo;20-29 jaar;Mannen;203;32;0;0;0;0;0;0;0;160;0;10;0;0;1;0;GE274
9401;Groenlo;20-29 jaar;Vrouwen;193;38;0;0;0;0;0;0;0;146;0;9;0;0;0;0;GE274
9402;Groenlo;30-39 jaar;Mannen;172;31;0;0;0;1;1;0;0;132;0;7;0;0;0;0;GE274
9403;Groenlo;30-39 jaar;Vrouwen;194;33;0;1;0;0;0;0;0;149;0;9;0;0;2;0;GE274
9404;Groenlo;40-49 jaar;Mannen;154;30;0;0;0;0;0;0;0;117;0;6;0;0;1;0;GE274
9405;Groenlo;40-49 jaar;Vrouwen;179;28;0;0;0;1;0;0;0;145;0;5;0;0;0;0;GE274
9406;Groenlo;50-59 jaar;Mannen;129;19;0;0;0;1;0;0;0;105;0;4;0;0;0;0;GE274
9407;Groenlo;50-59 jaar;Vrouwen;116;19;0;0;0;1;0;0;0;91;0;5;0;0;0;0;GE274
9408;Groenlo;60-69 jaar;Mannen;93;12;0;0;0;0;0;0;0;76;0;5;0;0;0;0;GE274
9409;Groenlo;60-69 jaar;Vrouwen;79;9;0;0;0;1;0;0;0;66;0;3;0;0;0;0;GE274
9410;Groenlo;70-79 jaar;Mannen;45;7;0;0;0;0;0;0;0;36;0;2;0;0;0;0;GE274
9411;Groenlo;70-79 jaar;Vrouwen;69;8;0;0;0;0;0;0;0;58;0;2;0;0;1;0;GE274
9412;Groenlo;80 jaar en ouder;Mannen;15;1;0;0;0;0;0;0;0;13;1;0;0;0;0;0;GE274
9413;Groenlo;80 jaar en ouder;Vrouwen;8;2;0;1;0;0;0;0;0;5;0;0;0;0;0;0;GE274
9414;Groenlo;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE274
9415;Groenlo;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE274
9416;Groesbeek;Totaal alle leeftijden;Mannen;3004;123;0;1;0;0;5;10;0;2863;1;0;0;0;1;0;GE274
9417;Groesbeek;Totaal alle leeftijden;Vrouwen;2893;129;0;1;0;0;3;8;0;2751;0;0;0;0;1;0;GE274
9418;Groesbeek;0-9 jaar;Mannen;771;28;0;0;0;0;0;3;0;740;0;0;0;0;0;0;GE274
9419;Groesbeek;0-9 jaar;Vrouwen;792;30;0;0;0;0;0;1;0;761;0;0;0;0;0;0;GE274
9420;Groesbeek;10-19 jaar;Mannen;597;15;0;0;0;0;0;3;0;579;0;0;0;0;0;0;GE274
9421;Groesbeek;10-19 jaar;Vrouwen;583;19;0;0;0;0;1;4;0;558;0;0;0;0;1;0;GE274
9422;Groesbeek;20-29 jaar;Mannen;545;21;0;0;0;0;0;2;0;522;0;0;0;0;0;0;GE274
9423;Groesbeek;20-29 jaar;Vrouwen;484;25;0;1;0;0;0;0;0;458;0;0;0;0;0;0;GE274
9424;Groesbeek;30-39 jaar;Mannen;374;19;0;0;0;0;0;0;0;355;0;0;0;0;0;0;GE274
9425;Groesbeek;30-39 jaar;Vrouwen;335;19;0;0;0;0;0;0;0;316;0;0;0;0;0;0;GE274
9426;Groesbeek;40-49 jaar;Mannen;270;17;0;0;0;0;2;1;0;249;0;0;0;0;1;0;GE274
9427;Groesbeek;40-49 jaar;Vrouwen;240;13;0;0;0;0;0;1;0;226;0;0;0;0;0;0;GE274
9428;Groesbeek;50-59 jaar;Mannen;200;11;0;0;0;0;1;0;0;188;0;0;0;0;0;0;GE274
9429;Groesbeek;50-59 jaar;Vrouwen;175;8;0;0;0;0;1;0;0;166;0;0;0;0;0;0;GE274
9430;Groesbeek;60-69 jaar;Mannen;167;11;0;1;0;0;2;1;0;151;1;0;0;0;0;0;GE274
9431;Groesbeek;60-69 jaar;Vrouwen;188;8;0;0;0;0;1;1;0;178;0;0;0;0;0;0;GE274
9432;Groesbeek;70-79 jaar;Mannen;65;1;0;0;0;0;0;0;0;64;0;0;0;0;0;0;GE274
9433;Groesbeek;70-79 jaar;Vrouwen;80;7;0;0;0;0;0;1;0;72;0;0;0;0;0;0;GE274
9434;Groesbeek;80 jaar en ouder;Mannen;15;0;0;0;0;0;0;0;0;15;0;0;0;0;0;0;GE274
9435;Groesbeek;80 jaar en ouder;Vrouwen;16;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;GE274
9436;Groesbeek;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE274
9437;Groesbeek;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GE274
9438;Groningen (gem.);Totaal alle leeftijden;Mannen;31419;18770;22;644;360;616;503;65;2038;4016;14;1307;6;195;2860;3;GR154
9439;Groningen (gem.);Totaal alle leeftijden;Vrouwen;35118;21472;36;984;439;793;484;84;2389;4468;6;1312;3;249;2399;0;GR154
9440;Groningen (gem.);0-9 jaar;Mannen;7304;4273;2;65;74;114;65;9;486;958;1;259;0;43;955;0;GR154
9441;Groningen (gem.);0-9 jaar;Vrouwen;7070;4114;1;39;70;139;54;8;497;946;1;217;0;56;928;0;GR154
9442;Groningen (gem.);10-19 jaar;Mannen;6952;4128;8;93;79;145;108;15;468;858;4;309;4;33;700;0;GR154
9443;Groningen (gem.);10-19 jaar;Vrouwen;6932;4213;4;114;85;134;101;16;462;821;1;296;1;39;645;0;GR154
9444;Groningen (gem.);20-29 jaar;Mannen;5370;3208;2;109;70;94;95;14;374;645;4;260;1;25;469;0;GR154
9445;Groningen (gem.);20-29 jaar;Vrouwen;6394;3924;3;236;124;125;95;23;503;718;2;261;1;44;335;0;GR154
9446;Groningen (gem.);30-39 jaar;Mannen;3898;2304;5;123;45;94;68;11;266;488;2;132;0;34;326;0;GR154
9447;Groningen (gem.);30-39 jaar;Vrouwen;4580;2780;6;201;50;129;78;10;317;607;1;153;0;44;204;0;GR154
9448;Groningen (gem.);40-49 jaar;Mannen;3063;1871;2;88;36;71;63;4;178;384;2;112;0;29;223;0;GR154
9449;Groningen (gem.);40-49 jaar;Vrouwen;3554;2200;13;148;35;99;48;14;226;462;0;136;0;29;144;0;GR154
9450;Groningen (gem.);50-59 jaar;Mannen;2402;1463;2;79;26;41;55;5;142;337;1;118;1;24;108;0;GR154
9451;Groningen (gem.);50-59 jaar;Vrouwen;2984;1854;5;126;38;73;59;5;177;418;0;122;1;22;84;0;GR154
9452;Groningen (gem.);60-69 jaar;Mannen;1528;958;1;53;22;34;25;3;85;217;0;71;0;4;55;0;GR154
9453;Groningen (gem.);60-69 jaar;Vrouwen;2163;1406;3;85;23;63;25;6;131;296;0;73;0;9;43;0;GR154
9454;Groningen (gem.);70-79 jaar;Mannen;686;426;0;26;6;18;19;4;29;100;0;36;0;3;19;0;GR154
9455;Groningen (gem.);70-79 jaar;Vrouwen;1083;731;1;24;10;23;21;1;59;156;1;35;0;6;15;0;GR154
9456;Groningen (gem.);80 jaar en ouder;Mannen;213;139;0;8;2;5;5;0;10;29;0;10;0;0;5;0;GR154
9457;Groningen (gem.);80 jaar en ouder;Vrouwen;357;249;0;11;4;8;3;1;17;44;0;19;0;0;1;0;GR154
9458;Groningen (gem.);Onbekende leeftijd;Mannen;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;GR154
9459;Groningen (gem.);Onbekende leeftijd;Vrouwen;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;GR154
9460;Gronsveld;Totaal alle leeftijden;Mannen;1060;3;0;0;0;0;0;0;0;1057;0;0;0;0;0;0;LI186
9461;Gronsveld;Totaal alle leeftijden;Vrouwen;981;1;0;0;0;0;0;0;0;980;0;0;0;0;0;0;LI186
9462;Gronsveld;0-9 jaar;Mannen;258;2;0;0;0;0;0;0;0;256;0;0;0;0;0;0;LI186
9463;Gronsveld;0-9 jaar;Vrouwen;264;0;0;0;0;0;0;0;0;264;0;0;0;0;0;0;LI186
9464;Gronsveld;10-19 jaar;Mannen;203;0;0;0;0;0;0;0;0;203;0;0;0;0;0;0;LI186
9465;Gronsveld;10-19 jaar;Vrouwen;167;0;0;0;0;0;0;0;0;167;0;0;0;0;0;0;LI186
9466;Gronsveld;20-29 jaar;Mannen;179;0;0;0;0;0;0;0;0;179;0;0;0;0;0;0;LI186
9467;Gronsveld;20-29 jaar;Vrouwen;141;1;0;0;0;0;0;0;0;140;0;0;0;0;0;0;LI186
9468;Gronsveld;30-39 jaar;Mannen;120;1;0;0;0;0;0;0;0;119;0;0;0;0;0;0;LI186
9469;Gronsveld;30-39 jaar;Vrouwen;102;0;0;0;0;0;0;0;0;102;0;0;0;0;0;0;LI186
9470;Gronsveld;40-49 jaar;Mannen;95;0;0;0;0;0;0;0;0;95;0;0;0;0;0;0;LI186
9471;Gronsveld;40-49 jaar;Vrouwen;102;0;0;0;0;0;0;0;0;102;0;0;0;0;0;0;LI186
9472;Gronsveld;50-59 jaar;Mannen;98;0;0;0;0;0;0;0;0;98;0;0;0;0;0;0;LI186
9473;Gronsveld;50-59 jaar;Vrouwen;93;0;0;0;0;0;0;0;0;93;0;0;0;0;0;0;LI186
9474;Gronsveld;60-69 jaar;Mannen;72;0;0;0;0;0;0;0;0;72;0;0;0;0;0;0;LI186
9475;Gronsveld;60-69 jaar;Vrouwen;68;0;0;0;0;0;0;0;0;68;0;0;0;0;0;0;LI186
9476;Gronsveld;70-79 jaar;Mannen;31;0;0;0;0;0;0;0;0;31;0;0;0;0;0;0;LI186
9477;Gronsveld;70-79 jaar;Vrouwen;36;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;LI186
9478;Gronsveld;80 jaar en ouder;Mannen;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0;0;LI186
9479;Gronsveld;80 jaar en ouder;Vrouwen;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;LI186
9480;Gronsveld;Onbekende leeftijd;Mannen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI186
9481;Gronsveld;Onbekende leeftijd;Vrouwen;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;LI186
9482;Groot-Ammers;Totaal alle leeftijden;Mannen;779;748;0;1;0;0;0;0;30;0;0;0;0;0;0;0;ZH286
9483;Groot-Ammers;Totaal alle leeftijden;Vrouwen;727;701;0;0;2;0;0;0;24;0;0;0;0;0;0;0;ZH286
9484;Groot-Ammers;0-9 jaar;Mannen;201;187;0;0;0;0;0;0;14;0;0;0;0;0;0;0;ZH286
9485;Groot-Ammers;0-9 jaar;Vrouwen;171;165;0;0;0;0;0;0;6;0;0;0;0;0;0;0;ZH286
9486;Groot-Ammers;10-19 jaar;Mannen;174;172;0;0;0;0;0;0;2;0;0;0;0;0;0;0;ZH286
9487;Groot-Ammers;10-19 jaar;Vrouwen;170;165;0;0;0;0;0;0;5;0;0;0;0;0;0;0;ZH286
9488;Groot-Ammers;20-29 jaar;Mannen;122;121;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ZH286
9489;Groot-Ammers;20-29 jaar;Vrouwen;130;123;0;0;0;0;0;0;7;0;0;0;0;0;0;0;ZH286
9490;Groot-Ammers;30-39 jaar;Mannen;87;82;0;0;0;0;0;0;5;0;0;0;0;0;0;0;ZH286
9491;Groot-Ammers;30-39 jaar;Vrouwen;74;71;0;0;0;0;0;0;3;0;0;0;0;0;0;0;ZH286
9492;Groot-Ammers;40-49 jaar;Mannen;70;68;0;0;0;0;0;0;2;0;0;0;0;0;0;0;ZH286
9493;Groot-Ammers;40-49 jaar;Vrouwen;68;64;0;0;2;0;0;0;2;0;0;0;0;0;0;0;ZH286
9494;Groot-Ammers;50-59 jaar;Mannen;62;59;0;0;0;0;0;0;3;0;0;0;0;0;0;0;ZH286
9495;Groot-Ammers;50-59 jaar;Vrouwen;58;57;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ZH286
9496;Groot-Ammers;60-69 jaar;Mannen;43;40;0;1;0;0;0;0;2;0;0;0;0;0;0;0;ZH286
9497;Groot-Ammers;60-69 jaar;Vrouwen;44;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH286
9498;Groot-Ammers;70-79 jaar;Mannen;17;16;0;0;0;0;0;0;1;0;0;0;0;0;0;0;ZH286
9499;Groot-Ammers;70-79 jaar;Vrouwen;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH286
9500;Groot-Ammers;80 jaar en ouder;Mannen;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH286
9501;Groot-Ammers;80 jaar en ouder;Vrouwen;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ZH286
