ID;Leeftijd;BrutoHuishoudinkomen;RegioS;Perioden;GemeentelijkeInkomstenEigenBijdrage_1
9471;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harderwijk;2017;51.0
9472;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harderwijk;2018;47.0
9473;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harderwijk;2019;5.0
9474;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harderwijk;2020;
9475;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harderwijk;2021;
9476;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harderwijk;2022;
9477;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harderwijk;2023;
9478;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardinxveld-Giessendam;2017;22.0
9479;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardinxveld-Giessendam;2018;19.0
9480;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardinxveld-Giessendam;2019;18.0
9481;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardinxveld-Giessendam;2020;14.0
9482;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardinxveld-Giessendam;2021;15.0
9483;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardinxveld-Giessendam;2022;10.0
9484;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hardinxveld-Giessendam;2023;
9485;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haren;2017;19.0
9486;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haren;2018;17.0
9487;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haren;2019;
9488;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haren;2020;
9489;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haren;2021;
9490;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haren;2022;
9491;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Haren;2023;
9492;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harlingen;2017;19.0
9493;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harlingen;2018;17.0
9494;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harlingen;2019;16.0
9495;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harlingen;2020;28.0
9496;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harlingen;2021;30.0
9497;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harlingen;2022;23.0
9498;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Harlingen;2023;18.0
9499;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hattem;2017;
9500;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hattem;2018;
9501;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hattem;2019;3.0
9502;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hattem;2020;
9503;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hattem;2021;
9504;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hattem;2022;
9505;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hattem;2023;
9506;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemskerk;2017;15.0
9507;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemskerk;2018;12.0
9508;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemskerk;2019;6.0
9509;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemskerk;2020;
9510;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemskerk;2021;
9511;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemskerk;2022;
9512;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemskerk;2023;
9513;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemstede;2017;29.0
9514;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemstede;2018;23.0
9515;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemstede;2019;28.0
9516;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemstede;2020;22.0
9517;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemstede;2021;17.0
9518;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemstede;2022;13.0
9519;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heemstede;2023;11.0
9520;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerde;2017;
9521;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerde;2018;
9522;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerde;2019;
9523;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerde;2020;13.0
9524;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerde;2021;11.0
9525;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerde;2022;10.0
9526;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerde;2023;
9527;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerenveen;2017;72.0
9528;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerenveen;2018;68.0
9529;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerenveen;2019;60.0
9530;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerenveen;2020;78.0
9531;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerenveen;2021;79.0
9532;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerenveen;2022;57.0
9533;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerenveen;2023;47.0
9534;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerhugowaard;2017;56.0
9535;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerhugowaard;2018;49.0
9536;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerhugowaard;2019;44.0
9537;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerhugowaard;2020;35.0
9538;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerhugowaard;2021;31.0
9539;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerhugowaard;2022;
9540;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerhugowaard;2023;
9541;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerlen;2017;185.0
9542;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerlen;2018;68.0
9543;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerlen;2019;24.0
9544;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerlen;2020;
9545;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerlen;2021;
9546;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerlen;2022;
9547;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heerlen;2023;
9548;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heeze-Leende;2017;4.0
9549;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heeze-Leende;2018;5.0
9550;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heeze-Leende;2019;1.0
9551;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heeze-Leende;2020;
9552;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heeze-Leende;2021;
9553;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heeze-Leende;2022;
9554;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heeze-Leende;2023;
9555;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heiloo;2017;
9556;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heiloo;2018;
9557;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heiloo;2019;0.0
9558;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heiloo;2020;
9559;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heiloo;2021;
9560;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heiloo;2022;
9561;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heiloo;2023;
9562;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Den Helder;2017;126.0
9563;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Den Helder;2018;112.0
9564;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Den Helder;2019;102.0
9565;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Den Helder;2020;80.0
9566;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Den Helder;2021;76.0
9567;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Den Helder;2022;61.0
9568;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Den Helder;2023;47.0
9569;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellendoorn;2017;66.0
9570;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellendoorn;2018;59.0
9571;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellendoorn;2019;48.0
9572;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellendoorn;2020;38.0
9573;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellendoorn;2021;35.0
9574;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellendoorn;2022;25.0
9575;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellendoorn;2023;18.0
9576;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellevoetsluis;2017;42.0
9577;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellevoetsluis;2018;10.0
9578;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellevoetsluis;2019;8.0
9579;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellevoetsluis;2020;5.0
9580;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellevoetsluis;2021;
9581;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellevoetsluis;2022;
9582;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hellevoetsluis;2023;
9583;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Helmond;2017;78.0
9584;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Helmond;2018;66.0
9585;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Helmond;2019;13.0
9586;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Helmond;2020;9.0
9587;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Helmond;2021;8.0
9588;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Helmond;2022;
9589;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Helmond;2023;
9590;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hendrik-Ido-Ambacht;2017;21.0
9591;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hendrik-Ido-Ambacht;2018;21.0
9592;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hendrik-Ido-Ambacht;2019;21.0
9593;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hendrik-Ido-Ambacht;2020;15.0
9594;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hendrik-Ido-Ambacht;2021;17.0
9595;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hendrik-Ido-Ambacht;2022;12.0
9596;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hendrik-Ido-Ambacht;2023;
9597;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hengelo (O.);2017;202.0
9598;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hengelo (O.);2018;201.0
9599;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hengelo (O.);2019;177.0
9600;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hengelo (O.);2020;149.0
9601;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hengelo (O.);2021;155.0
9602;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hengelo (O.);2022;126.0
9603;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hengelo (O.);2023;100.0
9604;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Hertogenbosch;2017;67.0
9605;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Hertogenbosch;2018;47.0
9606;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Hertogenbosch;2019;27.0
9607;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Hertogenbosch;2020;21.0
9608;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Hertogenbosch;2021;22.0
9609;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Hertogenbosch;2022;10.0
9610;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;'s-Hertogenbosch;2023;10.0
9611;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heumen;2017;
9612;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heumen;2018;9.0
9613;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heumen;2019;10.0
9614;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heumen;2020;14.0
9615;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heumen;2021;14.0
9616;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heumen;2022;11.0
9617;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heumen;2023;
9618;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heusden;2017;77.0
9619;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heusden;2018;24.0
9620;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heusden;2019;13.0
9621;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heusden;2020;15.0
9622;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heusden;2021;6.0
9623;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heusden;2022;
9624;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Heusden;2023;
9625;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hillegom;2017;42.0
9626;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hillegom;2018;34.0
9627;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hillegom;2019;27.0
9628;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hillegom;2020;22.0
9629;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hillegom;2021;20.0
9630;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hillegom;2022;15.0
9631;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hillegom;2023;11.0
9632;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilvarenbeek;2017;17.0
9633;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilvarenbeek;2018;17.0
9634;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilvarenbeek;2019;12.0
9635;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilvarenbeek;2020;10.0
9636;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilvarenbeek;2021;12.0
9637;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilvarenbeek;2022;10.0
9638;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilvarenbeek;2023;
9639;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilversum;2017;144.0
9640;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilversum;2018;127.0
9641;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilversum;2019;111.0
9642;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilversum;2020;90.0
9643;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilversum;2021;82.0
9644;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilversum;2022;68.0
9645;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hilversum;2023;12.0
9646;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoeksche Waard;2017;
9647;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoeksche Waard;2018;
9648;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoeksche Waard;2019;80.0
9649;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoeksche Waard;2020;51.0
9650;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoeksche Waard;2021;65.0
9651;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoeksche Waard;2022;55.0
9652;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoeksche Waard;2023;40.0
9653;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hof van Twente;2017;84.0
9654;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hof van Twente;2018;82.0
9655;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hof van Twente;2019;56.0
9656;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hof van Twente;2020;47.0
9657;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hof van Twente;2021;49.0
9658;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hof van Twente;2022;42.0
9659;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hof van Twente;2023;29.0
9660;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Het Hogeland;2017;
9661;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Het Hogeland;2018;
9662;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Het Hogeland;2019;81.0
9663;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Het Hogeland;2020;68.0
9664;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Het Hogeland;2021;63.0
9665;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Het Hogeland;2022;50.0
9666;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Het Hogeland;2023;36.0
9667;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hollands Kroon;2017;43.0
9668;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hollands Kroon;2018;47.0
9669;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hollands Kroon;2019;40.0
9670;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hollands Kroon;2020;33.0
9671;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hollands Kroon;2021;35.0
9672;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hollands Kroon;2022;24.0
9673;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hollands Kroon;2023;21.0
9674;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogeveen;2017;161.0
9675;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogeveen;2018;156.0
9676;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogeveen;2019;126.0
9677;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogeveen;2020;96.0
9678;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogeveen;2021;90.0
9679;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogeveen;2022;69.0
9680;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogeveen;2023;51.0
9681;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogezand-Sappemeer;2017;110.0
9682;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogezand-Sappemeer;2018;
9683;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogezand-Sappemeer;2019;
9684;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogezand-Sappemeer;2020;
9685;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogezand-Sappemeer;2021;
9686;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogezand-Sappemeer;2022;
9687;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoogezand-Sappemeer;2023;
9688;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoorn;2017;148.0
9689;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoorn;2018;135.0
9690;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoorn;2019;117.0
9691;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoorn;2020;87.0
9692;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoorn;2021;85.0
9693;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoorn;2022;70.0
9694;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hoorn;2023;53.0
9695;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Horst aan de Maas;2017;68.0
9696;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Horst aan de Maas;2018;59.0
9697;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Horst aan de Maas;2019;45.0
9698;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Horst aan de Maas;2020;32.0
9699;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Horst aan de Maas;2021;31.0
9700;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Horst aan de Maas;2022;24.0
9701;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Horst aan de Maas;2023;15.0
9702;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Houten;2017;47.0
9703;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Houten;2018;46.0
9704;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Houten;2019;36.0
9705;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Houten;2020;26.0
9706;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Houten;2021;23.0
9707;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Houten;2022;17.0
9708;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Houten;2023;11.0
9709;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Huizen;2017;67.0
9710;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Huizen;2018;61.0
9711;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Huizen;2019;51.0
9712;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Huizen;2020;40.0
9713;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Huizen;2021;39.0
9714;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Huizen;2022;28.0
9715;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Huizen;2023;17.0
9716;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hulst;2017;63.0
9717;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hulst;2018;50.0
9718;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hulst;2019;40.0
9719;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hulst;2020;31.0
9720;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hulst;2021;29.0
9721;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hulst;2022;24.0
9722;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Hulst;2023;19.0
9723;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;IJsselstein;2017;44.0
9724;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;IJsselstein;2018;42.0
9725;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;IJsselstein;2019;31.0
9726;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;IJsselstein;2020;23.0
9727;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;IJsselstein;2021;23.0
9728;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;IJsselstein;2022;15.0
9729;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;IJsselstein;2023;10.0
9730;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kaag en Braassem;2017;29.0
9731;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kaag en Braassem;2018;31.0
9732;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kaag en Braassem;2019;21.0
9733;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kaag en Braassem;2020;18.0
9734;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kaag en Braassem;2021;15.0
9735;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kaag en Braassem;2022;13.0
9736;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kaag en Braassem;2023;10.0
9737;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kampen;2017;76.0
9738;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kampen;2018;77.0
9739;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kampen;2019;74.0
9740;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kampen;2020;61.0
9741;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kampen;2021;54.0
9742;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kampen;2022;41.0
9743;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kampen;2023;28.0
9744;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kapelle;2017;21.0
9745;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kapelle;2018;17.0
9746;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kapelle;2019;13.0
9747;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kapelle;2020;10.0
9748;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kapelle;2021;10.0
9749;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kapelle;2022;
9750;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kapelle;2023;
9751;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Katwijk;2017;50.0
9752;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Katwijk;2018;79.0
9753;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Katwijk;2019;63.0
9754;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Katwijk;2020;54.0
9755;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Katwijk;2021;56.0
9756;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Katwijk;2022;49.0
9757;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Katwijk;2023;42.0
9758;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kerkrade;2017;125.0
9759;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kerkrade;2018;120.0
9760;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kerkrade;2019;105.0
9761;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kerkrade;2020;85.0
9762;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kerkrade;2021;79.0
9763;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kerkrade;2022;69.0
9764;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kerkrade;2023;47.0
9765;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Koggenland;2017;25.0
9766;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Koggenland;2018;31.0
9767;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Koggenland;2019;19.0
9768;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Koggenland;2020;16.0
9769;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Koggenland;2021;15.0
9770;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Koggenland;2022;12.0
9771;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Koggenland;2023;9.0
9772;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kollumerland en Nieuwkruisland;2017;17.0
9773;Totaal 18 jaar of ouder;15 000 tot 20 000 euro;Kollumerland en Nieuwkruisland;2018;17.0
