ID;RegioS;Perioden;VoorzieningenBeginVerslagperiode_1;NieuweVoorzieningen_2;BeeindigdeVoorzieningen_3;VoorzieningenEindVerslagperiode_4;AdministratiefVerschil_5;VoorzieningenBeginVerslagperiode_6;NieuweVoorzieningen_7;BeeindigdeVoorzieningen_8;VoorzieningenEindVerslagperiode_9;AdministratiefVerschil_10;VoorzieningenBeginVerslagperiode_11;NieuweVoorzieningen_12;BeeindigdeVoorzieningen_13;VoorzieningenEindVerslagperiode_14;AdministratiefVerschil_15;VoorzieningenBeginVerslagperiode_16;NieuweVoorzieningen_17;BeeindigdeVoorzieningen_18;VoorzieningenEindVerslagperiode_19;AdministratiefVerschil_20;VoorzieningenBeginVerslagperiode_21;NieuweVoorzieningen_22;BeeindigdeVoorzieningen_23;VoorzieningenEindVerslagperiode_24;AdministratiefVerschil_25
1627;Sint-Michielsgestel;2014 2e halfjaar;220.0;30.0;20.0;220.0;-10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;210.0;30.0;20.0;220.0;0.0
1628;Sint-Oedenrode;2013 1e halfjaar;30.0;20.0;10.0;40.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;0.0;;20.0;20.0;10.0;40.0;
1629;Sint-Oedenrode;2013 2e halfjaar;50.0;10.0;10.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;10.0;10.0;40.0;0.0
1630;Sint-Oedenrode;2014 1e halfjaar;50.0;10.0;10.0;40.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;10.0;40.0;0.0
1631;Sint-Oedenrode;2014 2e halfjaar;40.0;10.0;10.0;40.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;10.0;10.0;40.0;0.0
1632;Sittard-Geleen;2013 1e halfjaar;1820.0;220.0;290.0;1760.0;;170.0;0.0;30.0;140.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;10.0;;1640.0;220.0;260.0;1610.0;
1633;Sittard-Geleen;2013 2e halfjaar;1710.0;170.0;280.0;1600.0;-50.0;100.0;0.0;50.0;60.0;-40.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;1600.0;170.0;230.0;1540.0;-10.0
1634;Sittard-Geleen;2014 1e halfjaar;1040.0;510.0;390.0;1160.0;-560.0;20.0;0.0;10.0;20.0;-40.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;1020.0;510.0;390.0;1140.0;-530.0
1635;Sittard-Geleen;2014 2e halfjaar;1170.0;460.0;310.0;1320.0;10.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;1150.0;460.0;310.0;1290.0;10.0
1636;Skarsterlân;2013 1e halfjaar;430.0;220.0;240.0;410.0;;10.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;420.0;220.0;240.0;400.0;
1637;Skarsterlân;2013 2e halfjaar;400.0;140.0;110.0;430.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;400.0;140.0;110.0;420.0;0.0
1638;Skarsterlân;2014 1e halfjaar;;;;;;;;;;;;;;;;;;;;;;;;;
1639;Skarsterlân;2014 2e halfjaar;;;;;;;;;;;;;;;;;;;;;;;;;
1640;Sliedrecht;2013 1e halfjaar;30.0;30.0;20.0;40.0;;0.0;10.0;10.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;30.0;20.0;20.0;30.0;
1641;Sliedrecht;2013 2e halfjaar;40.0;40.0;40.0;40.0;0.0;10.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;30.0;30.0;40.0;0.0
1642;Sliedrecht;2014 1e halfjaar;40.0;30.0;30.0;30.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;20.0;30.0;30.0;0.0
1643;Sliedrecht;2014 2e halfjaar;30.0;40.0;30.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;40.0;30.0;40.0;0.0
1644;Slochteren;2013 1e halfjaar;170.0;80.0;50.0;190.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;160.0;80.0;50.0;190.0;
1645;Slochteren;2013 2e halfjaar;340.0;70.0;60.0;340.0;150.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;340.0;60.0;60.0;340.0;150.0
1646;Slochteren;2014 1e halfjaar;350.0;60.0;70.0;340.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;340.0;60.0;70.0;330.0;10.0
1647;Slochteren;2014 2e halfjaar;330.0;50.0;40.0;350.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;330.0;50.0;40.0;340.0;0.0
1648;Sluis;2013 1e halfjaar;210.0;80.0;70.0;210.0;;20.0;10.0;10.0;20.0;;0.0;0.0;0.0;0.0;;30.0;10.0;0.0;30.0;;160.0;60.0;50.0;160.0;
1649;Sluis;2013 2e halfjaar;220.0;70.0;60.0;230.0;10.0;20.0;10.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;10.0;10.0;30.0;0.0;170.0;60.0;40.0;180.0;10.0
1650;Sluis;2014 1e halfjaar;200.0;80.0;50.0;230.0;-40.0;20.0;10.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;10.0;10.0;30.0;-10.0;150.0;60.0;30.0;180.0;-30.0
1651;Sluis;2014 2e halfjaar;230.0;60.0;50.0;240.0;0.0;20.0;10.0;10.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;10.0;0.0;30.0;0.0;180.0;50.0;40.0;180.0;0.0
1652;Smallingerland;2013 1e halfjaar;690.0;530.0;550.0;680.0;;20.0;0.0;10.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;670.0;530.0;540.0;660.0;
1653;Smallingerland;2013 2e halfjaar;680.0;540.0;620.0;590.0;0.0;20.0;10.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;660.0;520.0;610.0;570.0;0.0
1654;Smallingerland;2014 1e halfjaar;590.0;550.0;560.0;580.0;0.0;20.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;580.0;550.0;550.0;570.0;0.0
1655;Smallingerland;2014 2e halfjaar;580.0;460.0;460.0;580.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;570.0;460.0;460.0;570.0;0.0
1656;Soest;2013 1e halfjaar;570.0;210.0;150.0;620.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;560.0;210.0;150.0;620.0;
1657;Soest;2013 2e halfjaar;610.0;160.0;160.0;610.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;610.0;160.0;160.0;610.0;-10.0
1658;Soest;2014 1e halfjaar;600.0;190.0;120.0;670.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;190.0;120.0;670.0;-10.0
1659;Soest;2014 2e halfjaar;680.0;160.0;120.0;720.0;10.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;680.0;150.0;110.0;710.0;10.0
1660;Someren;2013 1e halfjaar;100.0;50.0;30.0;120.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;90.0;50.0;20.0;110.0;
1661;Someren;2013 2e halfjaar;150.0;30.0;30.0;150.0;30.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;140.0;30.0;30.0;140.0;30.0
1662;Someren;2014 1e halfjaar;130.0;40.0;20.0;140.0;-20.0;0.0;0.0;0.0;0.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;40.0;20.0;140.0;-10.0
1663;Someren;2014 2e halfjaar;150.0;30.0;20.0;160.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;30.0;20.0;160.0;0.0
1664;Son en Breugel;2013 1e halfjaar;110.0;10.0;0.0;110.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;100.0;10.0;0.0;110.0;
1665;Son en Breugel;2013 2e halfjaar;110.0;10.0;10.0;120.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;10.0;10.0;110.0;0.0
1666;Son en Breugel;2014 1e halfjaar;120.0;10.0;10.0;120.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;10.0;10.0;110.0;0.0
1667;Son en Breugel;2014 2e halfjaar;120.0;10.0;10.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;10.0;10.0;120.0;0.0
1668;Spijkenisse;2013 1e halfjaar;530.0;340.0;270.0;590.0;;40.0;0.0;0.0;40.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;480.0;330.0;270.0;540.0;
1669;Spijkenisse;2013 2e halfjaar;540.0;240.0;210.0;570.0;-50.0;30.0;0.0;0.0;30.0;-10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;240.0;210.0;530.0;-40.0
1670;Spijkenisse;2014 1e halfjaar;510.0;230.0;180.0;550.0;-60.0;30.0;0.0;0.0;30.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;470.0;220.0;180.0;520.0;-60.0
1671;Spijkenisse;2014 2e halfjaar;550.0;260.0;200.0;610.0;-10.0;30.0;0.0;0.0;30.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;510.0;260.0;200.0;580.0;-10.0
1672;Stadskanaal;2013 1e halfjaar;610.0;280.0;230.0;660.0;;20.0;0.0;10.0;10.0;;50.0;0.0;0.0;50.0;;0.0;0.0;0.0;0.0;;550.0;280.0;220.0;600.0;
1673;Stadskanaal;2013 2e halfjaar;650.0;180.0;220.0;620.0;-10.0;10.0;0.0;0.0;10.0;0.0;50.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;600.0;180.0;220.0;560.0;-10.0
1674;Stadskanaal;2014 1e halfjaar;600.0;200.0;170.0;640.0;-10.0;10.0;0.0;10.0;0.0;0.0;50.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;550.0;200.0;170.0;590.0;-10.0
1675;Stadskanaal;2014 2e halfjaar;620.0;530.0;530.0;610.0;-20.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;570.0;530.0;530.0;570.0;-20.0
1676;Staphorst;2013 1e halfjaar;20.0;10.0;0.0;30.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;20.0;10.0;0.0;30.0;
1677;Staphorst;2013 2e halfjaar;30.0;10.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;10.0;0.0;30.0;0.0
1678;Staphorst;2014 1e halfjaar;30.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.0;30.0;0.0
1679;Staphorst;2014 2e halfjaar;30.0;10.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;10.0;0.0;40.0;0.0
1680;Stede Broec;2013 1e halfjaar;20.0;20.0;10.0;30.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;20.0;20.0;10.0;30.0;
1681;Stede Broec;2013 2e halfjaar;30.0;20.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;20.0;20.0;30.0;0.0
1682;Stede Broec;2014 1e halfjaar;30.0;20.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;20.0;20.0;30.0;0.0
1683;Stede Broec;2014 2e halfjaar;30.0;0.0;10.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;10.0;30.0;0.0
1684;Steenbergen;2013 1e halfjaar;90.0;90.0;80.0;100.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;90.0;90.0;80.0;100.0;
1685;Steenbergen;2013 2e halfjaar;90.0;90.0;90.0;90.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;90.0;90.0;90.0;90.0;-10.0
1686;Steenbergen;2014 1e halfjaar;100.0;80.0;70.0;110.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;80.0;70.0;110.0;0.0
1687;Steenbergen;2014 2e halfjaar;140.0;130.0;100.0;170.0;20.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;130.0;130.0;100.0;160.0;20.0
1688;Steenwijkerland;2013 1e halfjaar;1930.0;690.0;520.0;2090.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;240.0;70.0;60.0;260.0;;1680.0;620.0;460.0;1840.0;
1689;Steenwijkerland;2013 2e halfjaar;2020.0;450.0;400.0;2070.0;-70.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;250.0;60.0;50.0;250.0;-10.0;1780.0;390.0;340.0;1820.0;-60.0
1690;Steenwijkerland;2014 1e halfjaar;2020.0;420.0;330.0;2110.0;-60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230.0;70.0;40.0;250.0;-20.0;1790.0;350.0;290.0;1860.0;-40.0
1691;Steenwijkerland;2014 2e halfjaar;2040.0;360.0;470.0;1930.0;-80.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;40.0;20.0;270.0;0.0;1780.0;320.0;450.0;1650.0;-80.0
1692;Stein (L.);2013 1e halfjaar;120.0;30.0;10.0;140.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;20.0;0.0;0.0;20.0;;100.0;30.0;10.0;120.0;
1693;Stein (L.);2013 2e halfjaar;140.0;0.0;10.0;130.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0;0.0;120.0;0.0;10.0;110.0;0.0
1694;Stein (L.);2014 1e halfjaar;120.0;0.0;10.0;120.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0;0.0;110.0;0.0;10.0;100.0;-10.0
1695;Stein (L.);2014 2e halfjaar;120.0;0.0;10.0;120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.0;0.0;20.0;0.0;100.0;0.0;10.0;100.0;0.0
1696;Stichtse Vecht;2013 1e halfjaar;180.0;100.0;100.0;180.0;;0.0;10.0;0.0;20.0;;0.0;0.0;0.0;0.0;;0.0;10.0;0.0;10.0;;180.0;80.0;100.0;160.0;
1697;Stichtse Vecht;2013 2e halfjaar;90.0;140.0;70.0;160.0;-90.0;20.0;20.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;70.0;110.0;50.0;130.0;-90.0
1698;Stichtse Vecht;2014 1e halfjaar;160.0;120.0;90.0;190.0;-10.0;20.0;30.0;20.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;130.0;90.0;70.0;150.0;-10.0
1699;Stichtse Vecht;2014 2e halfjaar;200.0;160.0;100.0;260.0;10.0;30.0;20.0;20.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;160.0;140.0;80.0;220.0;10.0
1700;Strijen;2013 1e halfjaar;30.0;20.0;0.0;40.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;10.0;;20.0;20.0;0.0;40.0;
1701;Strijen;2013 2e halfjaar;50.0;20.0;10.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;40.0;20.0;10.0;50.0;0.0
1702;Strijen;2014 1e halfjaar;60.0;10.0;20.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;50.0;10.0;10.0;40.0;0.0
1703;Strijen;2014 2e halfjaar;50.0;30.0;20.0;50.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;40.0;30.0;20.0;40.0;0.0
1704;Súdwest-Fryslân;2013 1e halfjaar;1110.0;550.0;500.0;1150.0;;60.0;30.0;40.0;60.0;;70.0;0.0;10.0;70.0;;130.0;10.0;100.0;50.0;;850.0;500.0;370.0;980.0;
1705;Súdwest-Fryslân;2013 2e halfjaar;760.0;310.0;420.0;650.0;-390.0;0.0;0.0;0.0;0.0;-60.0;70.0;0.0;10.0;60.0;0.0;230.0;230.0;270.0;190.0;190.0;460.0;80.0;140.0;400.0;-510.0
1706;Súdwest-Fryslân;2014 1e halfjaar;710.0;360.0;260.0;810.0;60.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;60.0;0.0;240.0;210.0;190.0;250.0;50.0;400.0;150.0;60.0;490.0;0.0
1707;Súdwest-Fryslân;2014 2e halfjaar;830.0;200.0;260.0;770.0;30.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;60.0;-10.0;240.0;110.0;180.0;170.0;-20.0;540.0;90.0;80.0;550.0;50.0
1708;Terneuzen;2013 1e halfjaar;780.0;520.0;430.0;880.0;;60.0;10.0;10.0;60.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;720.0;510.0;410.0;820.0;
1709;Terneuzen;2013 2e halfjaar;830.0;570.0;460.0;940.0;-50.0;50.0;30.0;10.0;60.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;780.0;540.0;440.0;880.0;-40.0
1710;Terneuzen;2014 1e halfjaar;930.0;680.0;450.0;1160.0;-10.0;50.0;20.0;10.0;60.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;880.0;660.0;440.0;1100.0;0.0
1711;Terneuzen;2014 2e halfjaar;1190.0;520.0;430.0;1280.0;20.0;60.0;20.0;20.0;60.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1130.0;500.0;410.0;1210.0;20.0
1712;Terschelling;2013 1e halfjaar;30.0;20.0;20.0;20.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;20.0;20.0;20.0;20.0;
1713;Terschelling;2013 2e halfjaar;20.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;10.0;10.0;10.0;0.0
1714;Terschelling;2014 1e halfjaar;10.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;10.0;10.0;0.0
1715;Terschelling;2014 2e halfjaar;20.0;20.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;20.0;20.0;20.0;0.0
1716;Texel;2013 1e halfjaar;60.0;20.0;0.0;80.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;10.0;0.0;10.0;;50.0;10.0;0.0;70.0;
1717;Texel;2013 2e halfjaar;80.0;20.0;10.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;70.0;20.0;10.0;70.0;0.0
1718;Texel;2014 1e halfjaar;90.0;20.0;10.0;90.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;80.0;20.0;10.0;80.0;0.0
1719;Texel;2014 2e halfjaar;90.0;10.0;10.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0;80.0;10.0;10.0;90.0;0.0
1720;Teylingen;2013 1e halfjaar;120.0;70.0;80.0;110.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;120.0;70.0;80.0;110.0;
1721;Teylingen;2013 2e halfjaar;110.0;60.0;60.0;100.0;-10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;60.0;60.0;100.0;-10.0
1722;Teylingen;2014 1e halfjaar;100.0;70.0;70.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;70.0;70.0;100.0;0.0
1723;Teylingen;2014 2e halfjaar;100.0;60.0;80.0;80.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;60.0;80.0;80.0;10.0
1724;Tholen;2013 1e halfjaar;250.0;70.0;50.0;270.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;250.0;70.0;50.0;270.0;
1725;Tholen;2013 2e halfjaar;270.0;80.0;40.0;320.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270.0;80.0;40.0;320.0;10.0
1726;Tholen;2014 1e halfjaar;320.0;70.0;60.0;330.0;0.0;0.0;10.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;320.0;60.0;60.0;330.0;0.0
1727;Tholen;2014 2e halfjaar;330.0;60.0;40.0;350.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;320.0;60.0;40.0;340.0;0.0
1728;Tiel;2013 1e halfjaar;480.0;170.0;120.0;530.0;;30.0;0.0;0.0;30.0;;0.0;0.0;0.0;0.0;;10.0;0.0;0.0;10.0;;440.0;170.0;120.0;500.0;
1729;Tiel;2013 2e halfjaar;530.0;210.0;150.0;590.0;-10.0;20.0;10.0;0.0;30.0;-10.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;20.0;0.0;490.0;190.0;140.0;540.0;-10.0
1730;Tiel;2014 1e halfjaar;580.0;170.0;80.0;670.0;-10.0;30.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;30.0;0.0;530.0;140.0;70.0;610.0;-10.0
1731;Tiel;2014 2e halfjaar;650.0;180.0;150.0;670.0;-20.0;20.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;40.0;10.0;10.0;40.0;0.0;590.0;170.0;150.0;610.0;-20.0
1732;Tilburg;2013 1e halfjaar;1650.0;1010.0;710.0;1950.0;;150.0;50.0;40.0;160.0;;160.0;0.0;30.0;140.0;;50.0;120.0;60.0;110.0;;1290.0;840.0;580.0;1550.0;
1733;Tilburg;2013 2e halfjaar;1670.0;850.0;870.0;1650.0;-270.0;150.0;50.0;50.0;150.0;-10.0;130.0;0.0;10.0;110.0;-10.0;90.0;160.0;120.0;130.0;-10.0;1300.0;640.0;690.0;1260.0;-250.0
1734;Tilburg;2014 1e halfjaar;1310.0;880.0;740.0;1450.0;-340.0;100.0;40.0;10.0;130.0;-50.0;50.0;0.0;10.0;50.0;-60.0;130.0;140.0;130.0;150.0;0.0;1030.0;700.0;590.0;1130.0;-230.0
1735;Tilburg;2014 2e halfjaar;1380.0;560.0;630.0;1310.0;-80.0;90.0;50.0;20.0;110.0;-40.0;40.0;0.0;10.0;30.0;0.0;130.0;80.0;140.0;80.0;-10.0;1110.0;440.0;460.0;1090.0;-20.0
1736;Tubbergen;2013 1e halfjaar;70.0;30.0;20.0;70.0;;10.0;0.0;0.0;10.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;60.0;20.0;20.0;60.0;
1737;Tubbergen;2013 2e halfjaar;80.0;30.0;20.0;90.0;0.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;30.0;20.0;80.0;0.0
1738;Tubbergen;2014 1e halfjaar;60.0;20.0;10.0;70.0;-30.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;20.0;10.0;60.0;-30.0
1739;Tubbergen;2014 2e halfjaar;60.0;10.0;10.0;60.0;-10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;50.0;10.0;10.0;50.0;-10.0
1740;Twenterand;2013 1e halfjaar;150.0;160.0;10.0;300.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;;150.0;160.0;10.0;300.0;
1741;Twenterand;2013 2e halfjaar;300.0;10.0;50.0;270.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;10.0;40.0;260.0;0.0
