ID;KenmerkenVanHuishoudens;RegioS;Perioden;ParticuliereHuishoudens_1;ParticuliereHuishoudensRelatief_2;TotaalVermogen_3;GemiddeldVermogen_4;MediaanVermogen_5
7754;Type: Meerpersoonshuishouden;Arnhem;2013;39.7;54;3.1;77.3;2.0
7755;Type: Meerpersoonshuishouden;Arnhem;2014;40.0;54;3.2;80.3;2.0
7756;Type: Meerpersoonshuishouden;Arnhem;2015;40.3;54;3.4;84.4;3.6
7757;Type: Meerpersoonshuishouden;Arnhem;2016;40.6;54;3.7;91.7;5.2
7758;Type: Meerpersoonshuishouden;Arnhem;2017;40.8;53;4.2;102.9;10.6
7759;Type: Meerpersoonshuishouden;Arnhem;2018;41.1;53;5.2;125.6;21.3
7760;Type: Meerpersoonshuishouden;Assen;2011;19.1;65;2.4;123.9;40.2
7761;Type: Meerpersoonshuishouden;Assen;2012;19.1;65;2.1;112.4;29.6
7762;Type: Meerpersoonshuishouden;Assen;2013;19.1;65;1.9;99.6;16.0
7763;Type: Meerpersoonshuishouden;Assen;2014;19.1;65;2.0;102.7;16.6
7764;Type: Meerpersoonshuishouden;Assen;2015;19.0;64;2.1;109.2;22.3
7765;Type: Meerpersoonshuishouden;Assen;2016;19.0;63;2.0;106.9;27.0
7766;Type: Meerpersoonshuishouden;Assen;2017;19.0;63;2.4;126.2;36.2
7767;Type: Meerpersoonshuishouden;Assen;2018;19.1;62;2.7;142.9;49.2
7768;Type: Meerpersoonshuishouden;Asten;2011;4.8;73;1.6;328.1;219.9
7769;Type: Meerpersoonshuishouden;Asten;2012;4.8;72;1.5;316.6;195.5
7770;Type: Meerpersoonshuishouden;Asten;2013;4.8;71;1.4;293.7;162.9
7771;Type: Meerpersoonshuishouden;Asten;2014;4.8;71;1.5;301.2;163.0
7772;Type: Meerpersoonshuishouden;Asten;2015;4.8;71;1.5;304.2;159.9
7773;Type: Meerpersoonshuishouden;Asten;2016;4.8;70;1.5;313.8;164.9
7774;Type: Meerpersoonshuishouden;Asten;2017;4.9;69;1.5;302.5;165.4
7775;Type: Meerpersoonshuishouden;Asten;2018;4.9;69;1.7;342.5;185.4
7776;Type: Meerpersoonshuishouden;Baarle-Nassau;2011;2.0;70;0.7;339.4;216.7
7777;Type: Meerpersoonshuishouden;Baarle-Nassau;2012;2.0;70;0.7;335.0;201.4
7778;Type: Meerpersoonshuishouden;Baarle-Nassau;2013;2.0;70;0.6;318.9;171.7
7779;Type: Meerpersoonshuishouden;Baarle-Nassau;2014;2.0;70;0.7;330.3;167.9
7780;Type: Meerpersoonshuishouden;Baarle-Nassau;2015;2.0;69;0.7;339.3;183.5
7781;Type: Meerpersoonshuishouden;Baarle-Nassau;2016;2.0;69;0.7;341.7;181.6
7782;Type: Meerpersoonshuishouden;Baarle-Nassau;2017;2.0;69;0.7;356.8;204.0
7783;Type: Meerpersoonshuishouden;Baarle-Nassau;2018;2.1;68;0.8;383.5;214.2
7784;Type: Meerpersoonshuishouden;Baarn;2011;6.8;61;2.3;341.5;135.0
7785;Type: Meerpersoonshuishouden;Baarn;2012;6.8;61;2.0;296.4;113.8
7786;Type: Meerpersoonshuishouden;Baarn;2013;6.8;62;2.1;314.3;83.0
7787;Type: Meerpersoonshuishouden;Baarn;2014;6.8;63;2.2;317.0;77.4
7788;Type: Meerpersoonshuishouden;Baarn;2015;6.8;63;1.9;275.7;82.6
7789;Type: Meerpersoonshuishouden;Baarn;2016;6.8;63;2.0;291.1;92.8
7790;Type: Meerpersoonshuishouden;Baarn;2017;6.8;62;2.1;312.6;109.5
7791;Type: Meerpersoonshuishouden;Baarn;2018;6.9;63;2.5;360.2;137.4
7792;Type: Meerpersoonshuishouden;Barendrecht;2011;14.1;76;2.7;189.3;71.6
7793;Type: Meerpersoonshuishouden;Barendrecht;2012;14.1;76;2.4;173.5;55.8
7794;Type: Meerpersoonshuishouden;Barendrecht;2013;14.1;76;2.2;153.7;34.2
7795;Type: Meerpersoonshuishouden;Barendrecht;2014;14.1;77;2.3;160.1;36.7
7796;Type: Meerpersoonshuishouden;Barendrecht;2015;14.2;77;2.4;168.8;41.7
7797;Type: Meerpersoonshuishouden;Barendrecht;2016;14.3;77;2.6;181.5;52.6
7798;Type: Meerpersoonshuishouden;Barendrecht;2017;14.4;76;2.9;199.4;67.1
7799;Type: Meerpersoonshuishouden;Barendrecht;2018;14.5;76;3.3;230.2;94.4
7800;Type: Meerpersoonshuishouden;Barneveld;2011;14.3;75;4.5;313.8;172.5
7801;Type: Meerpersoonshuishouden;Barneveld;2012;14.4;75;4.3;297.4;148.9
7802;Type: Meerpersoonshuishouden;Barneveld;2013;14.5;74;4.0;274.4;117.6
7803;Type: Meerpersoonshuishouden;Barneveld;2014;14.6;74;3.9;263.7;113.0
7804;Type: Meerpersoonshuishouden;Barneveld;2015;14.8;73;4.0;270.1;118.0
7805;Type: Meerpersoonshuishouden;Barneveld;2016;15.0;73;4.3;283.0;122.9
7806;Type: Meerpersoonshuishouden;Barneveld;2017;15.3;73;4.5;292.2;131.7
7807;Type: Meerpersoonshuishouden;Barneveld;2018;15.6;73;5.3;337.0;155.4
7808;Type: Meerpersoonshuishouden;Beek (L.);2011;5.2;71;1.0;186.6;116.3
7809;Type: Meerpersoonshuishouden;Beek (L.);2012;5.1;71;0.9;173.5;102.2
7810;Type: Meerpersoonshuishouden;Beek (L.);2013;5.1;70;0.8;152.6;75.1
7811;Type: Meerpersoonshuishouden;Beek (L.);2014;5.1;70;0.8;155.5;74.9
7812;Type: Meerpersoonshuishouden;Beek (L.);2015;5.1;69;0.8;160.8;77.5
7813;Type: Meerpersoonshuishouden;Beek (L.);2016;5.0;69;0.9;172.8;85.8
7814;Type: Meerpersoonshuishouden;Beek (L.);2017;5.0;69;0.9;183.2;93.7
7815;Type: Meerpersoonshuishouden;Beek (L.);2018;5.0;69;1.0;204.2;112.9
7816;Type: Meerpersoonshuishouden;Beekdaelen;2011;11.6;74;2.1;183.5;117.9
7817;Type: Meerpersoonshuishouden;Beekdaelen;2012;11.6;73;2.0;170.7;105.3
7818;Type: Meerpersoonshuishouden;Beekdaelen;2013;11.5;73;1.8;153.5;81.8
7819;Type: Meerpersoonshuishouden;Beekdaelen;2014;11.5;73;1.8;155.3;80.2
7820;Type: Meerpersoonshuishouden;Beekdaelen;2015;11.5;72;1.9;163.7;87.4
7821;Type: Meerpersoonshuishouden;Beekdaelen;2016;11.4;72;2.0;175.9;94.8
7822;Type: Meerpersoonshuishouden;Beekdaelen;2017;11.4;71;2.1;183.3;98.0
7823;Type: Meerpersoonshuishouden;Beekdaelen;2018;11.3;71;2.4;215.5;118.1
7824;Type: Meerpersoonshuishouden;Beemster;2011;2.5;73;1.0;379.7;245.7
7825;Type: Meerpersoonshuishouden;Beemster;2012;2.6;73;0.9;357.2;220.1
7826;Type: Meerpersoonshuishouden;Beemster;2013;2.6;72;0.9;354.8;192.1
7827;Type: Meerpersoonshuishouden;Beemster;2014;2.6;73;0.9;352.9;186.7
7828;Type: Meerpersoonshuishouden;Beemster;2015;2.6;73;0.9;341.8;168.4
7829;Type: Meerpersoonshuishouden;Beemster;2016;2.6;73;1.0;386.6;175.6
7830;Type: Meerpersoonshuishouden;Beemster;2017;2.7;72;1.1;390.5;191.7
7831;Type: Meerpersoonshuishouden;Beemster;2018;2.8;74;1.2;424.9;211.1
7832;Type: Meerpersoonshuishouden;Beesel;2011;4.3;74;0.7;173.7;88.4
7833;Type: Meerpersoonshuishouden;Beesel;2012;4.3;73;0.7;167.0;76.2
7834;Type: Meerpersoonshuishouden;Beesel;2013;4.2;73;0.6;150.8;57.6
7835;Type: Meerpersoonshuishouden;Beesel;2014;4.2;73;0.7;156.1;55.1
7836;Type: Meerpersoonshuishouden;Beesel;2015;4.2;73;0.6;154.2;58.7
7837;Type: Meerpersoonshuishouden;Beesel;2016;4.1;72;0.7;167.0;72.0
7838;Type: Meerpersoonshuishouden;Beesel;2017;4.2;72;0.8;187.7;77.8
7839;Type: Meerpersoonshuishouden;Beesel;2018;4.2;72;0.8;200.4;91.8
7840;Type: Meerpersoonshuishouden;Berg en Dal;2011;10.0;70;2.4;237.5;131.0
7841;Type: Meerpersoonshuishouden;Berg en Dal;2012;10.1;69;2.2;222.5;111.0
7842;Type: Meerpersoonshuishouden;Berg en Dal;2013;10.1;68;2.1;204.6;83.6
7843;Type: Meerpersoonshuishouden;Berg en Dal;2014;10.2;68;2.0;200.7;78.5
7844;Type: Meerpersoonshuishouden;Berg en Dal;2015;10.1;67;2.1;204.0;79.5
7845;Type: Meerpersoonshuishouden;Berg en Dal;2016;10.2;66;2.1;204.7;78.9
7846;Type: Meerpersoonshuishouden;Berg en Dal;2017;10.3;67;2.2;211.1;88.0
7847;Type: Meerpersoonshuishouden;Berg en Dal;2018;10.3;66;2.5;245.6;105.7
7848;Type: Meerpersoonshuishouden;Bergeijk;2011;5.4;76;2.0;364.3;263.1
7849;Type: Meerpersoonshuishouden;Bergeijk;2012;5.4;75;1.9;352.7;246.9
7850;Type: Meerpersoonshuishouden;Bergeijk;2013;5.5;75;1.8;327.7;212.5
7851;Type: Meerpersoonshuishouden;Bergeijk;2014;5.5;75;1.8;328.1;208.8
7852;Type: Meerpersoonshuishouden;Bergeijk;2015;5.5;75;1.8;328.0;206.0
7853;Type: Meerpersoonshuishouden;Bergeijk;2016;5.5;74;1.9;337.9;211.9
7854;Type: Meerpersoonshuishouden;Bergeijk;2017;5.6;73;2.0;351.2;224.6
7855;Type: Meerpersoonshuishouden;Bergeijk;2018;5.6;73;2.2;389.4;244.3
7856;Type: Meerpersoonshuishouden;Bergen (L.);2011;4.0;74;0.9;213.9;130.6
7857;Type: Meerpersoonshuishouden;Bergen (L.);2012;4.1;74;0.8;197.9;108.3
7858;Type: Meerpersoonshuishouden;Bergen (L.);2013;4.1;73;0.7;177.0;86.6
7859;Type: Meerpersoonshuishouden;Bergen (L.);2014;4.1;74;0.8;187.7;89.7
7860;Type: Meerpersoonshuishouden;Bergen (L.);2015;4.0;74;0.8;190.5;92.5
7861;Type: Meerpersoonshuishouden;Bergen (L.);2016;4.0;73;0.8;197.6;97.1
7862;Type: Meerpersoonshuishouden;Bergen (L.);2017;4.0;73;0.8;206.6;102.4
7863;Type: Meerpersoonshuishouden;Bergen (L.);2018;4.0;72;0.9;228.1;115.1
7864;Type: Meerpersoonshuishouden;Bergen (NH.);2011;8.9;66;4.2;465.7;240.0
7865;Type: Meerpersoonshuishouden;Bergen (NH.);2012;8.9;65;4.0;443.4;218.0
7866;Type: Meerpersoonshuishouden;Bergen (NH.);2013;8.8;65;3.6;409.5;182.9
7867;Type: Meerpersoonshuishouden;Bergen (NH.);2014;8.8;65;3.5;401.2;179.1
7868;Type: Meerpersoonshuishouden;Bergen (NH.);2015;8.8;65;3.7;425.6;191.5
7869;Type: Meerpersoonshuishouden;Bergen (NH.);2016;8.7;64;3.9;446.8;200.5
7870;Type: Meerpersoonshuishouden;Bergen (NH.);2017;8.7;64;4.0;459.2;215.0
7871;Type: Meerpersoonshuishouden;Bergen (NH.);2018;8.7;64;4.6;531.8;249.1
7872;Type: Meerpersoonshuishouden;Bergen op Zoom;2011;19.6;68;3.0;155.1;72.2
7873;Type: Meerpersoonshuishouden;Bergen op Zoom;2012;19.6;67;2.9;149.3;57.0
7874;Type: Meerpersoonshuishouden;Bergen op Zoom;2013;19.6;67;2.5;126.7;34.0
7875;Type: Meerpersoonshuishouden;Bergen op Zoom;2014;19.7;67;2.5;125.3;32.4
7876;Type: Meerpersoonshuishouden;Bergen op Zoom;2015;19.6;67;2.6;134.8;39.4
7877;Type: Meerpersoonshuishouden;Bergen op Zoom;2016;19.6;67;2.8;144.7;46.3
7878;Type: Meerpersoonshuishouden;Bergen op Zoom;2017;19.6;67;3.0;155.2;55.0
7879;Type: Meerpersoonshuishouden;Bergen op Zoom;2018;19.5;66;3.4;172.6;69.6
7880;Type: Meerpersoonshuishouden;Berkelland;2011;13.4;74;3.2;235.7;145.6
7881;Type: Meerpersoonshuishouden;Berkelland;2012;13.4;73;3.0;222.6;124.4
7882;Type: Meerpersoonshuishouden;Berkelland;2013;13.3;73;2.8;207.0;103.3
7883;Type: Meerpersoonshuishouden;Berkelland;2014;13.4;73;2.8;209.3;98.9
7884;Type: Meerpersoonshuishouden;Berkelland;2015;13.3;72;2.8;212.4;103.0
7885;Type: Meerpersoonshuishouden;Berkelland;2016;13.3;72;2.9;220.0;103.2
7886;Type: Meerpersoonshuishouden;Berkelland;2017;13.3;71;3.1;233.8;114.3
7887;Type: Meerpersoonshuishouden;Berkelland;2018;13.3;71;3.4;257.3;133.5
7888;Type: Meerpersoonshuishouden;Bernheze;2011;8.7;77;2.9;327.0;239.5
7889;Type: Meerpersoonshuishouden;Bernheze;2012;8.7;77;2.6;300.8;210.9
7890;Type: Meerpersoonshuishouden;Bernheze;2013;8.7;76;2.4;273.0;180.8
7891;Type: Meerpersoonshuishouden;Bernheze;2014;8.7;76;2.4;274.5;176.9
7892;Type: Meerpersoonshuishouden;Bernheze;2015;8.7;75;2.5;283.2;181.8
7893;Type: Meerpersoonshuishouden;Bernheze;2016;8.8;75;2.6;298.7;183.7
7894;Type: Meerpersoonshuishouden;Bernheze;2017;8.9;74;2.7;303.7;193.0
7895;Type: Meerpersoonshuishouden;Bernheze;2018;9.0;74;2.9;316.1;195.6
7896;Type: Meerpersoonshuishouden;Best;2011;8.7;75;2.2;251.6;154.3
7897;Type: Meerpersoonshuishouden;Best;2012;8.7;75;2.0;232.0;135.9
7898;Type: Meerpersoonshuishouden;Best;2013;8.7;75;1.8;206.1;105.1
7899;Type: Meerpersoonshuishouden;Best;2014;8.7;74;1.8;205.3;102.6
7900;Type: Meerpersoonshuishouden;Best;2015;8.7;74;1.9;213.0;109.3
7901;Type: Meerpersoonshuishouden;Best;2016;8.8;73;1.9;219.4;115.7
7902;Type: Meerpersoonshuishouden;Best;2017;8.9;73;2.2;243.9;130.6
7903;Type: Meerpersoonshuishouden;Best;2018;8.9;72;2.4;273.4;148.4
7904;Type: Meerpersoonshuishouden;Beuningen;2011;7.7;75;1.7;215.8;125.3
7905;Type: Meerpersoonshuishouden;Beuningen;2012;7.7;75;1.5;196.7;103.6
7906;Type: Meerpersoonshuishouden;Beuningen;2013;7.7;74;1.3;173.1;77.0
7907;Type: Meerpersoonshuishouden;Beuningen;2014;7.7;74;1.3;169.5;65.9
7908;Type: Meerpersoonshuishouden;Beuningen;2015;7.8;74;1.4;177.2;69.9
7909;Type: Meerpersoonshuishouden;Beuningen;2016;7.8;73;1.4;185.6;74.2
7910;Type: Meerpersoonshuishouden;Beuningen;2017;7.8;73;1.5;192.9;83.8
7911;Type: Meerpersoonshuishouden;Beuningen;2018;8.0;73;1.7;216.5;98.8
7912;Type: Meerpersoonshuishouden;Beverwijk;2011;11.3;63;1.5;133.1;32.6
7913;Type: Meerpersoonshuishouden;Beverwijk;2012;11.4;63;1.4;121.5;23.4
7914;Type: Meerpersoonshuishouden;Beverwijk;2013;11.4;63;1.1;95.1;12.9
7915;Type: Meerpersoonshuishouden;Beverwijk;2014;11.5;63;1.1;93.7;11.7
7916;Type: Meerpersoonshuishouden;Beverwijk;2015;11.4;63;1.1;97.9;15.3
7917;Type: Meerpersoonshuishouden;Beverwijk;2016;11.4;62;1.2;103.4;19.4
7918;Type: Meerpersoonshuishouden;Beverwijk;2017;11.4;61;1.3;116.8;29.5
7919;Type: Meerpersoonshuishouden;Beverwijk;2018;11.6;62;1.6;137.4;45.3
7920;Type: Meerpersoonshuishouden;De Bilt;2011;11.8;63;5.3;449.0;192.9
7921;Type: Meerpersoonshuishouden;De Bilt;2012;11.9;64;5.1;430.9;171.0
7922;Type: Meerpersoonshuishouden;De Bilt;2013;11.8;63;4.7;403.1;136.7
7923;Type: Meerpersoonshuishouden;De Bilt;2014;11.8;64;4.9;415.4;130.9
7924;Type: Meerpersoonshuishouden;De Bilt;2015;11.9;63;5.1;427.2;140.8
7925;Type: Meerpersoonshuishouden;De Bilt;2016;12.0;63;5.4;453.2;150.1
7926;Type: Meerpersoonshuishouden;De Bilt;2017;12.0;63;5.8;481.8;173.3
7927;Type: Meerpersoonshuishouden;De Bilt;2018;12.0;63;6.4;531.0;213.0
7928;Type: Meerpersoonshuishouden;Bladel;2011;5.8;75;1.8;312.8;236.2
7929;Type: Meerpersoonshuishouden;Bladel;2012;5.8;74;1.8;302.0;215.7
7930;Type: Meerpersoonshuishouden;Bladel;2013;5.9;74;1.6;278.4;190.0
7931;Type: Meerpersoonshuishouden;Bladel;2014;5.9;73;1.7;283.9;189.0
7932;Type: Meerpersoonshuishouden;Bladel;2015;5.9;72;1.8;294.5;195.1
7933;Type: Meerpersoonshuishouden;Bladel;2016;6.0;72;1.8;308.2;200.6
7934;Type: Meerpersoonshuishouden;Bladel;2017;6.0;71;1.9;311.7;202.9
7935;Type: Meerpersoonshuishouden;Bladel;2018;6.0;71;2.1;347.0;222.4
7936;Type: Meerpersoonshuishouden;Blaricum;2011;2.7;70;4.1;1519.5;261.6
7937;Type: Meerpersoonshuishouden;Blaricum;2012;2.7;69;2.9;1062.9;228.5
7938;Type: Meerpersoonshuishouden;Blaricum;2013;2.8;68;2.5;916.4;178.7
7939;Type: Meerpersoonshuishouden;Blaricum;2014;2.8;68;2.6;942.4;173.9
7940;Type: Meerpersoonshuishouden;Blaricum;2015;2.9;69;3.2;1109.3;179.3
7941;Type: Meerpersoonshuishouden;Blaricum;2016;2.9;69;3.4;1149.1;187.8
7942;Type: Meerpersoonshuishouden;Blaricum;2017;3.1;69;4.2;1353.2;199.4
7943;Type: Meerpersoonshuishouden;Blaricum;2018;3.3;70;3.8;1158.2;232.7
7944;Type: Meerpersoonshuishouden;Bloemendaal;2011;6.3;68;6.8;1082.9;380.0
7945;Type: Meerpersoonshuishouden;Bloemendaal;2012;6.3;69;5.9;940.1;339.2
7946;Type: Meerpersoonshuishouden;Bloemendaal;2013;6.3;68;5.6;889.1;281.0
7947;Type: Meerpersoonshuishouden;Bloemendaal;2014;6.4;68;5.5;861.2;281.7
7948;Type: Meerpersoonshuishouden;Bloemendaal;2015;6.4;69;5.9;926.6;289.4
7949;Type: Meerpersoonshuishouden;Bloemendaal;2016;6.4;69;6.8;1067.7;321.2
7950;Type: Meerpersoonshuishouden;Bloemendaal;2017;6.5;68;7.4;1144.0;357.7
7951;Type: Meerpersoonshuishouden;Bloemendaal;2018;6.6;69;8.2;1249.2;439.6
7952;Type: Meerpersoonshuishouden;Bodegraven-Reeuwijk;2011;9.5;73;3.6;381.5;175.6
7953;Type: Meerpersoonshuishouden;Bodegraven-Reeuwijk;2012;9.6;74;3.3;349.1;152.4
7954;Type: Meerpersoonshuishouden;Bodegraven-Reeuwijk;2013;9.6;73;2.9;306.2;116.3
7955;Type: Meerpersoonshuishouden;Bodegraven-Reeuwijk;2014;9.7;73;3.0;312.3;117.4
7956;Type: Meerpersoonshuishouden;Bodegraven-Reeuwijk;2015;9.7;73;3.1;318.6;121.7
7957;Type: Meerpersoonshuishouden;Bodegraven-Reeuwijk;2016;9.8;73;3.3;333.6;126.8
7958;Type: Meerpersoonshuishouden;Bodegraven-Reeuwijk;2017;9.9;72;3.4;343.0;136.1
7959;Type: Meerpersoonshuishouden;Bodegraven-Reeuwijk;2018;10.0;72;3.8;376.7;156.0
7960;Type: Meerpersoonshuishouden;Boekel;2011;2.8;77;1.0;364.2;272.7
7961;Type: Meerpersoonshuishouden;Boekel;2012;2.8;77;0.9;330.6;234.0
7962;Type: Meerpersoonshuishouden;Boekel;2013;2.9;76;0.9;313.3;202.7
7963;Type: Meerpersoonshuishouden;Boekel;2014;2.9;77;0.9;317.9;198.0
7964;Type: Meerpersoonshuishouden;Boekel;2015;2.9;76;0.9;325.0;199.8
7965;Type: Meerpersoonshuishouden;Boekel;2016;2.9;76;0.9;324.0;195.4
7966;Type: Meerpersoonshuishouden;Boekel;2017;3.0;76;1.0;325.4;203.9
7967;Type: Meerpersoonshuishouden;Boekel;2018;3.0;76;1.1;358.7;227.5
7968;Type: Meerpersoonshuishouden;Borger-Odoorn;2011;8.1;75;1.5;187.1;102.9
7969;Type: Meerpersoonshuishouden;Borger-Odoorn;2012;8.1;74;1.4;175.4;89.6
7970;Type: Meerpersoonshuishouden;Borger-Odoorn;2013;8.1;74;1.3;159.0;65.8
7971;Type: Meerpersoonshuishouden;Borger-Odoorn;2014;8.1;74;1.3;157.0;59.7
7972;Type: Meerpersoonshuishouden;Borger-Odoorn;2015;8.0;73;1.3;161.5;61.9
7973;Type: Meerpersoonshuishouden;Borger-Odoorn;2016;8.0;73;1.4;173.7;63.6
7974;Type: Meerpersoonshuishouden;Borger-Odoorn;2017;8.0;73;1.5;185.0;70.9
7975;Type: Meerpersoonshuishouden;Borger-Odoorn;2018;8.0;73;1.7;207.0;84.1
7976;Type: Meerpersoonshuishouden;Borne;2011;6.5;73;1.2;181.8;90.9
7977;Type: Meerpersoonshuishouden;Borne;2012;6.5;73;1.0;158.6;70.8
7978;Type: Meerpersoonshuishouden;Borne;2013;6.6;73;1.0;145.1;51.4
7979;Type: Meerpersoonshuishouden;Borne;2014;6.6;73;1.0;146.7;47.8
7980;Type: Meerpersoonshuishouden;Borne;2015;6.7;73;1.1;158.6;56.7
7981;Type: Meerpersoonshuishouden;Borne;2016;6.7;73;1.1;163.7;62.3
7982;Type: Meerpersoonshuishouden;Borne;2017;6.9;73;1.2;178.3;73.3
7983;Type: Meerpersoonshuishouden;Borne;2018;7.0;73;1.4;202.8;94.4
7984;Type: Meerpersoonshuishouden;Borsele;2011;6.7;73;1.6;245.6;145.0
7985;Type: Meerpersoonshuishouden;Borsele;2012;6.7;73;1.6;237.5;120.1
7986;Type: Meerpersoonshuishouden;Borsele;2013;6.7;71;1.6;235.4;101.4
7987;Type: Meerpersoonshuishouden;Borsele;2014;6.6;72;1.6;244.0;102.2
7988;Type: Meerpersoonshuishouden;Borsele;2015;6.7;72;1.7;248.5;109.5
7989;Type: Meerpersoonshuishouden;Borsele;2016;6.7;71;1.7;258.8;112.5
7990;Type: Meerpersoonshuishouden;Borsele;2017;6.7;71;1.9;282.5;122.6
7991;Type: Meerpersoonshuishouden;Borsele;2018;6.7;71;2.1;307.8;134.8
7992;Type: Meerpersoonshuishouden;Boxmeer;2011;8.5;74;2.4;278.8;200.9
7993;Type: Meerpersoonshuishouden;Boxmeer;2012;8.5;74;2.2;258.0;178.1
7994;Type: Meerpersoonshuishouden;Boxmeer;2013;8.4;73;2.0;239.0;147.4
7995;Type: Meerpersoonshuishouden;Boxmeer;2014;8.4;73;2.0;241.4;147.1
7996;Type: Meerpersoonshuishouden;Boxmeer;2015;8.5;71;2.1;249.0;149.8
7997;Type: Meerpersoonshuishouden;Boxmeer;2016;8.5;71;2.2;260.9;152.6
7998;Type: Meerpersoonshuishouden;Boxmeer;2017;8.5;71;2.3;275.1;162.6
7999;Type: Meerpersoonshuishouden;Boxmeer;2018;8.6;71;2.6;295.5;172.8
8000;Type: Meerpersoonshuishouden;Boxtel;2011;8.8;70;2.2;249.6;133.3
8001;Type: Meerpersoonshuishouden;Boxtel;2012;8.8;69;2.0;227.8;110.1
8002;Type: Meerpersoonshuishouden;Boxtel;2013;8.9;69;1.8;203.0;85.4
8003;Type: Meerpersoonshuishouden;Boxtel;2014;8.8;69;1.8;204.2;81.0
8004;Type: Meerpersoonshuishouden;Boxtel;2015;8.8;68;1.9;215.8;91.6
8005;Type: Meerpersoonshuishouden;Boxtel;2016;8.9;68;1.9;217.7;91.4
8006;Type: Meerpersoonshuishouden;Boxtel;2017;8.9;67;2.1;232.6;101.8
8007;Type: Meerpersoonshuishouden;Boxtel;2018;8.9;67;2.3;253.6;117.7
8008;Type: Meerpersoonshuishouden;Breda;2011;48.2;59;10.3;213.7;74.5
8009;Type: Meerpersoonshuishouden;Breda;2012;48.6;59;9.4;193.4;56.8
8010;Type: Meerpersoonshuishouden;Breda;2013;49.1;59;8.3;169.7;35.5
8011;Type: Meerpersoonshuishouden;Breda;2014;49.7;59;8.4;169.4;34.6
8012;Type: Meerpersoonshuishouden;Breda;2015;49.8;59;9.1;183.3;45.0
8013;Type: Meerpersoonshuishouden;Breda;2016;50.0;59;9.6;192.5;50.6
8014;Type: Meerpersoonshuishouden;Breda;2017;50.3;58;10.6;210.5;64.3
8015;Type: Meerpersoonshuishouden;Breda;2018;50.4;58;12.2;242.6;88.6
8016;Type: Meerpersoonshuishouden;Brielle;2011;4.9;70;1.0;207.9;95.4
8017;Type: Meerpersoonshuishouden;Brielle;2012;4.9;70;0.9;187.7;79.9
8018;Type: Meerpersoonshuishouden;Brielle;2013;5.0;69;0.8;161.2;52.9
8019;Type: Meerpersoonshuishouden;Brielle;2014;5.0;69;0.8;154.9;47.9
8020;Type: Meerpersoonshuishouden;Brielle;2015;5.1;69;0.9;168.4;52.9
8021;Type: Meerpersoonshuishouden;Brielle;2016;5.1;69;0.9;180.1;55.0
8022;Type: Meerpersoonshuishouden;Brielle;2017;5.1;68;1.0;190.8;64.1
8023;Type: Meerpersoonshuishouden;Brielle;2018;5.2;68;1.1;212.9;79.5
8024;Type: Meerpersoonshuishouden;Bronckhorst;2011;11.3;75;3.5;305.6;208.2
8025;Type: Meerpersoonshuishouden;Bronckhorst;2012;11.3;74;3.3;291.2;188.3
8026;Type: Meerpersoonshuishouden;Bronckhorst;2013;11.3;74;3.2;281.0;158.9
8027;Type: Meerpersoonshuishouden;Bronckhorst;2014;11.3;74;3.3;292.3;156.1
8028;Type: Meerpersoonshuishouden;Bronckhorst;2015;11.2;73;3.5;309.9;161.2
8029;Type: Meerpersoonshuishouden;Bronckhorst;2016;11.2;73;3.5;312.2;159.6
8030;Type: Meerpersoonshuishouden;Bronckhorst;2017;11.2;73;3.6;323.0;173.6
8031;Type: Meerpersoonshuishouden;Bronckhorst;2018;11.2;72;3.9;351.4;193.3
8032;Type: Meerpersoonshuishouden;Brummen;2011;6.5;74;1.5;234.3;110.9
8033;Type: Meerpersoonshuishouden;Brummen;2012;6.5;73;1.4;213.7;86.3
8034;Type: Meerpersoonshuishouden;Brummen;2013;6.5;72;1.2;189.8;63.7
8035;Type: Meerpersoonshuishouden;Brummen;2014;6.5;72;1.2;191.9;61.6
8036;Type: Meerpersoonshuishouden;Brummen;2015;6.4;72;1.3;206.6;69.7
8037;Type: Meerpersoonshuishouden;Brummen;2016;6.5;72;1.4;211.3;69.7
8038;Type: Meerpersoonshuishouden;Brummen;2017;6.5;72;1.5;224.9;81.5
8039;Type: Meerpersoonshuishouden;Brummen;2018;6.4;72;1.6;250.1;96.7
8040;Type: Meerpersoonshuishouden;Brunssum;2011;8.9;65;0.8;86.8;30.0
8041;Type: Meerpersoonshuishouden;Brunssum;2012;8.8;65;0.7;77.8;21.9
8042;Type: Meerpersoonshuishouden;Brunssum;2013;8.8;64;0.5;62.0;10.2
8043;Type: Meerpersoonshuishouden;Brunssum;2014;8.7;65;0.6;63.3;8.9
8044;Type: Meerpersoonshuishouden;Brunssum;2015;8.7;64;0.6;66.9;12.3
8045;Type: Meerpersoonshuishouden;Brunssum;2016;8.6;64;0.6;73.1;14.9
8046;Type: Meerpersoonshuishouden;Brunssum;2017;8.5;63;0.7;81.1;22.0
8047;Type: Meerpersoonshuishouden;Brunssum;2018;8.4;62;0.8;94.6;31.5
8048;Type: Meerpersoonshuishouden;Bunnik;2011;4.2;70;1.4;320.9;221.5
8049;Type: Meerpersoonshuishouden;Bunnik;2012;4.2;70;1.2;293.2;190.9
8050;Type: Meerpersoonshuishouden;Bunnik;2013;4.3;70;1.2;267.9;146.0
8051;Type: Meerpersoonshuishouden;Bunnik;2014;4.3;70;1.2;267.5;144.1
