ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1AllochtoneOuder_5;k_2eGeneratieMet2AllochtoneOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
286;1 jaar;Mannen en vrouwen;2029;145572;40080;1817;38263;21813;16450;21399;18681
287;1 jaar;Mannen en vrouwen;2030;145470;40257;1820;38437;22011;16427;21361;18897
288;1 jaar;Mannen en vrouwen;2031;145282;40451;1823;38628;22197;16431;21346;19105
289;1 jaar;Mannen en vrouwen;2032;144837;40675;1826;38849;22390;16459;21356;19320
290;1 jaar;Mannen en vrouwen;2033;144251;40917;1828;39089;22580;16509;21387;19531
291;1 jaar;Mannen en vrouwen;2034;143441;41195;1832;39363;22794;16569;21440;19755
292;1 jaar;Mannen en vrouwen;2035;142415;41489;1835;39654;23010;16644;21513;19976
293;1 jaar;Mannen en vrouwen;2036;141239;41806;1837;39969;23242;16727;21600;20206
294;1 jaar;Mannen en vrouwen;2037;139963;42137;1841;40296;23468;16828;21699;20437
295;1 jaar;Mannen en vrouwen;2038;138570;42481;1844;40637;23711;16926;21811;20670
296;1 jaar;Mannen en vrouwen;2039;137214;42834;1846;40988;23955;17034;21926;20908
297;1 jaar;Mannen en vrouwen;2040;135865;43198;1850;41349;24205;17144;22051;21147
298;1 jaar;Mannen en vrouwen;2041;134651;43563;1852;41711;24448;17263;22177;21386
299;1 jaar;Mannen en vrouwen;2042;133565;43936;1854;42082;24699;17382;22305;21631
300;1 jaar;Mannen en vrouwen;2043;132642;44301;1858;42443;24947;17496;22431;21870
301;1 jaar;Mannen en vrouwen;2044;131930;44666;1859;42806;25191;17615;22559;22107
302;1 jaar;Mannen en vrouwen;2045;131400;45025;1863;43162;25432;17730;22686;22340
303;1 jaar;Mannen en vrouwen;2046;131027;45385;1865;43520;25672;17848;22807;22578
304;1 jaar;Mannen en vrouwen;2047;130883;45732;1868;43864;25907;17957;22923;22810
305;1 jaar;Mannen en vrouwen;2048;130831;46075;1870;44205;26134;18071;23037;23038
306;1 jaar;Mannen en vrouwen;2049;130961;46404;1872;44533;26363;18170;23144;23260
307;1 jaar;Mannen en vrouwen;2050;131173;46729;1874;44854;26579;18275;23245;23483
308;1 jaar;Mannen;2007;72946;22707;849;21858;9810;12048;16398;6309
309;1 jaar;Mannen;2008;71682;22555;684;21870;9963;11908;16022;6532
310;1 jaar;Mannen;2009;70677;22251;718;21533;9893;11640;15632;6619
311;1 jaar;Mannen;2010;69959;22035;750;21284;9883;11402;15291;6743
312;1 jaar;Mannen;2011;69498;21838;770;21068;9893;11174;14944;6894
313;1 jaar;Mannen;2012;69086;21679;781;20898;9931;10967;14611;7068
314;1 jaar;Mannen;2013;68776;21503;792;20712;9972;10739;14258;7245
315;1 jaar;Mannen;2014;68705;21287;795;20492;10009;10482;13866;7421
316;1 jaar;Mannen;2015;68820;21087;798;20289;10056;10233;13491;7597
317;1 jaar;Mannen;2016;69108;20919;800;20118;10116;10002;13147;7772
318;1 jaar;Mannen;2017;69526;20769;802;19967;10180;9787;12826;7943
319;1 jaar;Mannen;2018;70042;20643;805;19838;10253;9585;12532;8110
320;1 jaar;Mannen;2019;70602;20534;806;19728;10323;9405;12263;8271
321;1 jaar;Mannen;2020;71260;20444;808;19636;10401;9235;12020;8424
322;1 jaar;Mannen;2021;71904;20371;810;19561;10478;9084;11800;8571
323;1 jaar;Mannen;2022;72509;20319;811;19509;10563;8946;11608;8712
324;1 jaar;Mannen;2023;73049;20288;812;19475;10646;8829;11440;8848
325;1 jaar;Mannen;2024;73495;20277;813;19463;10733;8730;11299;8978
326;1 jaar;Mannen;2025;73855;20283;815;19468;10823;8645;11182;9102
327;1 jaar;Mannen;2026;74144;20312;817;19495;10916;8579;11090;9221
328;1 jaar;Mannen;2027;74345;20353;819;19535;11006;8529;11017;9336
329;1 jaar;Mannen;2028;74459;20409;820;19589;11100;8490;10960;9449
330;1 jaar;Mannen;2029;74509;20484;822;19662;11192;8470;10925;9560
331;1 jaar;Mannen;2030;74456;20576;823;19753;11296;8457;10906;9670
332;1 jaar;Mannen;2031;74356;20680;825;19855;11394;8461;10902;9777
333;1 jaar;Mannen;2032;74130;20793;826;19967;11491;8476;10906;9887
334;1 jaar;Mannen;2033;73829;20919;827;20092;11589;8502;10924;9995
335;1 jaar;Mannen;2034;73418;21060;830;20230;11697;8533;10950;10110
336;1 jaar;Mannen;2035;72891;21211;830;20380;11809;8572;10988;10222
337;1 jaar;Mannen;2036;72291;21374;832;20542;11928;8614;11032;10342
338;1 jaar;Mannen;2037;71639;21541;834;20708;12045;8663;11082;10459
339;1 jaar;Mannen;2038;70925;21718;835;20882;12167;8715;11140;10578
340;1 jaar;Mannen;2039;70233;21897;836;21061;12292;8770;11198;10700
341;1 jaar;Mannen;2040;69543;22083;837;21246;12421;8825;11262;10822
342;1 jaar;Mannen;2041;68922;22270;839;21432;12547;8885;11325;10945
343;1 jaar;Mannen;2042;68368;22461;840;21620;12674;8947;11390;11071
344;1 jaar;Mannen;2043;67897;22646;842;21804;12801;9003;11454;11192
345;1 jaar;Mannen;2044;67533;22833;842;21990;12926;9065;11518;11315
346;1 jaar;Mannen;2045;67263;23017;845;22172;13049;9123;11582;11435
347;1 jaar;Mannen;2046;67073;23200;845;22355;13172;9183;11644;11556
348;1 jaar;Mannen;2047;67001;23378;847;22531;13293;9238;11702;11676
349;1 jaar;Mannen;2048;66977;23552;848;22704;13409;9295;11759;11793
350;1 jaar;Mannen;2049;67044;23720;848;22872;13527;9345;11814;11906
351;1 jaar;Mannen;2050;67156;23885;850;23035;13637;9399;11865;12020
352;1 jaar;Vrouwen;2007;69443;21779;1004;20775;9430;11345;15820;5960
353;1 jaar;Vrouwen;2008;68272;21739;921;20818;9479;11338;15485;6254
354;1 jaar;Vrouwen;2009;67316;21451;956;20495;9416;11079;15113;6338
355;1 jaar;Vrouwen;2010;66640;21225;970;20255;9403;10852;14775;6450
356;1 jaar;Vrouwen;2011;66213;21017;973;20044;9411;10634;14428;6589
357;1 jaar;Vrouwen;2012;65840;20842;968;19874;9446;10428;14092;6750
358;1 jaar;Vrouwen;2013;65560;20646;968;19679;9480;10199;13730;6916
359;1 jaar;Vrouwen;2014;65503;20431;970;19461;9514;9947;13347;7084
360;1 jaar;Vrouwen;2015;65616;20239;972;19267;9559;9709;12986;7253
361;1 jaar;Vrouwen;2016;65895;20073;975;19098;9611;9487;12653;7420
362;1 jaar;Vrouwen;2017;66301;19921;976;18946;9669;9277;12340;7581
363;1 jaar;Vrouwen;2018;66798;19791;977;18814;9732;9082;12053;7738
364;1 jaar;Vrouwen;2019;67330;19687;979;18707;9805;8903;11793;7893
365;1 jaar;Vrouwen;2020;67958;19594;980;18614;9875;8739;11556;8038
366;1 jaar;Vrouwen;2021;68574;19520;982;18538;9945;8593;11343;8177
367;1 jaar;Vrouwen;2022;69149;19467;984;18483;10024;8459;11154;8313
368;1 jaar;Vrouwen;2023;69666;19433;986;18447;10102;8345;10990;8443
369;1 jaar;Vrouwen;2024;70094;19415;987;18429;10183;8246;10849;8567
370;1 jaar;Vrouwen;2025;70437;19419;989;18430;10266;8164;10734;8685
371;1 jaar;Vrouwen;2026;70717;19440;990;18450;10353;8097;10643;8797
372;1 jaar;Vrouwen;2027;70907;19476;991;18485;10440;8045;10569;8908
373;1 jaar;Vrouwen;2028;71018;19527;994;18533;10530;8004;10512;9015
374;1 jaar;Vrouwen;2029;71063;19596;995;18601;10620;7981;10475;9121
375;1 jaar;Vrouwen;2030;71014;19681;997;18684;10714;7970;10455;9226
376;1 jaar;Vrouwen;2031;70926;19771;999;18773;10803;7970;10444;9327
377;1 jaar;Vrouwen;2032;70707;19882;1000;18882;10899;7983;10449;9433
378;1 jaar;Vrouwen;2033;70421;19998;1001;18997;10991;8006;10462;9536
379;1 jaar;Vrouwen;2034;70023;20135;1002;19132;11096;8036;10490;9645
380;1 jaar;Vrouwen;2035;69523;20278;1004;19274;11202;8072;10525;9754
381;1 jaar;Vrouwen;2036;68948;20432;1005;19427;11313;8114;10568;9864
382;1 jaar;Vrouwen;2037;68324;20595;1007;19588;11424;8164;10617;9978
383;1 jaar;Vrouwen;2038;67644;20763;1009;19755;11544;8211;10671;10092
384;1 jaar;Vrouwen;2039;66980;20937;1010;19927;11663;8264;10728;10208
385;1 jaar;Vrouwen;2040;66322;21115;1012;20103;11784;8319;10790;10325
386;1 jaar;Vrouwen;2041;65729;21293;1013;20279;11901;8378;10852;10441
387;1 jaar;Vrouwen;2042;65197;21475;1014;20461;12026;8436;10915;10561
388;1 jaar;Vrouwen;2043;64745;21656;1016;20639;12146;8493;10978;10678
389;1 jaar;Vrouwen;2044;64397;21833;1017;20816;12265;8551;11040;10792
390;1 jaar;Vrouwen;2045;64137;22009;1019;20990;12383;8607;11103;10905
391;1 jaar;Vrouwen;2046;63954;22185;1020;21165;12500;8665;11163;11022
392;1 jaar;Vrouwen;2047;63882;22355;1021;21333;12614;8719;11220;11134
393;1 jaar;Vrouwen;2048;63854;22523;1022;21501;12725;8776;11277;11246
394;1 jaar;Vrouwen;2049;63917;22684;1023;21661;12836;8825;11330;11354
395;1 jaar;Vrouwen;2050;64017;22844;1025;21819;12943;8876;11380;11463
396;2 jaar;Mannen en vrouwen;2007;147512;45894;3041;42853;19104;23749;33124;12769
397;2 jaar;Mannen en vrouwen;2008;142124;44361;2817;41544;18715;22829;32034;12327
398;2 jaar;Mannen en vrouwen;2009;139721;44265;2641;41624;18918;22706;31394;12871
399;2 jaar;Mannen en vrouwen;2010;137778;43745;2731;41014;18805;22208;30685;13060
400;2 jaar;Mannen en vrouwen;2011;136396;43362;2784;40578;18795;21783;30050;13313
401;2 jaar;Mannen en vrouwen;2012;135522;43000;2806;40194;18824;21370;29389;13611
402;2 jaar;Mannen en vrouwen;2013;134761;42691;2819;39872;18896;20975;28744;13947
403;2 jaar;Mannen en vrouwen;2014;134183;42347;2834;39513;18977;20536;28060;14287
404;2 jaar;Mannen en vrouwen;2015;134058;41940;2844;39096;19050;20046;27313;14627
405;2 jaar;Mannen en vrouwen;2016;134277;41573;2851;38721;19146;19576;26605;14967
406;2 jaar;Mannen en vrouwen;2017;134830;41264;2860;38404;19263;19141;25957;15306
407;2 jaar;Mannen en vrouwen;2018;135637;40985;2866;38119;19387;18732;25348;15637
408;2 jaar;Mannen en vrouwen;2019;136631;40749;2875;37875;19526;18349;24789;15960
409;2 jaar;Mannen en vrouwen;2020;137705;40556;2881;37675;19671;18004;24282;16274
410;2 jaar;Mannen en vrouwen;2021;138971;40394;2887;37507;19824;17683;23823;16572
411;2 jaar;Mannen en vrouwen;2022;140211;40267;2895;37372;19976;17397;23408;16859
412;2 jaar;Mannen en vrouwen;2023;141373;40182;2900;37282;20145;17136;23045;17137
413;2 jaar;Mannen en vrouwen;2024;142413;40135;2907;37227;20310;16917;22730;17404
414;2 jaar;Mannen en vrouwen;2025;143273;40125;2913;37211;20482;16730;22463;17662
415;2 jaar;Mannen en vrouwen;2026;143962;40154;2921;37233;20661;16572;22246;17909
416;2 jaar;Mannen en vrouwen;2027;144520;40220;2927;37293;20845;16447;22075;18144
417;2 jaar;Mannen en vrouwen;2028;144902;40313;2935;37378;21024;16354;21939;18374
418;2 jaar;Mannen en vrouwen;2029;145121;40433;2941;37492;21212;16280;21835;18598
419;2 jaar;Mannen en vrouwen;2030;145211;40592;2949;37643;21400;16243;21771;18821
420;2 jaar;Mannen en vrouwen;2031;145103;40782;2955;37828;21601;16227;21742;19040
421;2 jaar;Mannen en vrouwen;2032;144912;40992;2963;38029;21796;16233;21737;19255
422;2 jaar;Mannen en vrouwen;2033;144466;41226;2968;38258;21989;16268;21751;19475
423;2 jaar;Mannen en vrouwen;2034;143879;41483;2974;38508;22187;16321;21790;19693
424;2 jaar;Mannen en vrouwen;2035;143071;41769;2981;38788;22403;16385;21849;19921
425;2 jaar;Mannen en vrouwen;2036;142050;42073;2987;39086;22621;16464;21925;20148
426;2 jaar;Mannen en vrouwen;2037;140878;42400;2993;39407;22857;16550;22016;20384
427;2 jaar;Mannen en vrouwen;2038;139609;42740;3000;39741;23088;16652;22119;20621
428;2 jaar;Mannen en vrouwen;2039;138221;43094;3006;40088;23337;16751;22235;20859
429;2 jaar;Mannen en vrouwen;2040;136874;43454;3011;40443;23580;16862;22354;21100
430;2 jaar;Mannen en vrouwen;2041;135530;43827;3018;40809;23835;16974;22483;21344
431;2 jaar;Mannen en vrouwen;2042;134321;44197;3023;41174;24081;17093;22609;21588
432;2 jaar;Mannen en vrouwen;2043;133239;44579;3029;41550;24336;17214;22740;21839
433;2 jaar;Mannen en vrouwen;2044;132323;44947;3034;41912;24583;17329;22866;22081
434;2 jaar;Mannen en vrouwen;2045;131613;45319;3039;42279;24830;17450;22994;22325
435;2 jaar;Mannen en vrouwen;2046;131084;45682;3045;42638;25073;17565;23121;22561
436;2 jaar;Mannen en vrouwen;2047;130710;46049;3050;42999;25316;17683;23244;22805
437;2 jaar;Mannen en vrouwen;2048;130567;46398;3054;43344;25554;17790;23358;23040
438;2 jaar;Mannen en vrouwen;2049;130515;46744;3058;43686;25786;17900;23472;23272
439;2 jaar;Mannen en vrouwen;2050;130640;47076;3062;44015;26015;17999;23579;23497
440;2 jaar;Mannen;2007;75482;23188;1356;21832;9693;12139;16713;6475
441;2 jaar;Mannen;2008;72801;22551;1259;21292;9539;11753;16218;6334
442;2 jaar;Mannen;2009;71554;22453;1137;21316;9690;11626;15878;6575
443;2 jaar;Mannen;2010;70557;22192;1188;21004;9632;11373;15519;6674
444;2 jaar;Mannen;2011;69844;22012;1231;20781;9627;11154;15204;6808
445;2 jaar;Mannen;2012;69387;21843;1255;20588;9643;10944;14880;6963
446;2 jaar;Mannen;2013;68986;21700;1273;20427;9681;10747;14562;7138
447;2 jaar;Mannen;2014;68681;21539;1285;20254;9726;10528;14225;7314
448;2 jaar;Mannen;2015;68610;21336;1292;20045;9763;10281;13848;7489
449;2 jaar;Mannen;2016;68722;21148;1296;19853;9811;10041;13486;7662
450;2 jaar;Mannen;2017;69003;20993;1299;19694;9875;9819;13158;7835
451;2 jaar;Mannen;2018;69412;20856;1304;19553;9940;9612;12850;8006
452;2 jaar;Mannen;2019;69918;20742;1309;19433;10014;9419;12568;8173
453;2 jaar;Mannen;2020;70469;20644;1311;19332;10086;9246;12311;8333
454;2 jaar;Mannen;2021;71117;20565;1315;19250;10166;9084;12079;8486
455;2 jaar;Mannen;2022;71751;20502;1319;19183;10244;8939;11868;8634
456;2 jaar;Mannen;2023;72347;20460;1321;19139;10333;8806;11686;8774
457;2 jaar;Mannen;2024;72879;20438;1324;19114;10418;8696;11526;8912
458;2 jaar;Mannen;2025;73318;20436;1327;19109;10507;8602;11393;9043
459;2 jaar;Mannen;2026;73671;20454;1331;19123;10600;8523;11284;9169
460;2 jaar;Mannen;2027;73954;20490;1334;19156;10695;8461;11199;9291
461;2 jaar;Mannen;2028;74152;20539;1338;19201;10786;8416;11132;9407
462;2 jaar;Mannen;2029;74260;20604;1340;19264;10884;8380;11082;9522
463;2 jaar;Mannen;2030;74309;20686;1345;19341;10978;8364;11050;9636
464;2 jaar;Mannen;2031;74253;20785;1347;19438;11084;8354;11036;9749
465;2 jaar;Mannen;2032;74151;20897;1351;19546;11187;8359;11037;9860
466;2 jaar;Mannen;2033;73925;21016;1354;19662;11285;8377;11044;9972
467;2 jaar;Mannen;2034;73624;21150;1357;19793;11387;8406;11067;10083
468;2 jaar;Mannen;2035;73213;21294;1360;19934;11496;8439;11095;10199
469;2 jaar;Mannen;2036;72690;21449;1363;20086;11607;8480;11134;10315
470;2 jaar;Mannen;2037;72092;21618;1366;20252;11729;8523;11181;10437
471;2 jaar;Mannen;2038;71444;21790;1369;20421;11847;8574;11232;10558
472;2 jaar;Mannen;2039;70733;21970;1372;20599;11973;8626;11291;10679
473;2 jaar;Mannen;2040;70046;22155;1374;20781;12099;8682;11352;10803
474;2 jaar;Mannen;2041;69359;22344;1377;20968;12229;8738;11417;10927
475;2 jaar;Mannen;2042;68740;22535;1379;21155;12357;8799;11482;11053
476;2 jaar;Mannen;2043;68189;22728;1382;21346;12486;8860;11547;11181
477;2 jaar;Mannen;2044;67720;22916;1385;21531;12613;8918;11612;11304
478;2 jaar;Mannen;2045;67358;23107;1387;21720;12739;8981;11677;11430
479;2 jaar;Mannen;2046;67090;23292;1390;21902;12862;9040;11740;11552
480;2 jaar;Mannen;2047;66901;23478;1392;22086;12987;9099;11802;11676
481;2 jaar;Mannen;2048;66829;23657;1394;22263;13109;9154;11860;11797
482;2 jaar;Mannen;2049;66805;23834;1397;22437;13229;9209;11918;11917
483;2 jaar;Mannen;2050;66870;24004;1398;22606;13347;9259;11973;12031
484;2 jaar;Vrouwen;2007;72029;22706;1684;21022;9411;11611;16411;6294
485;2 jaar;Vrouwen;2008;69323;21809;1558;20252;9176;11076;15816;5993
486;2 jaar;Vrouwen;2009;68167;21812;1504;20308;9228;11080;15516;6296
487;2 jaar;Vrouwen;2010;67222;21552;1543;20009;9174;10836;15167;6386
488;2 jaar;Vrouwen;2011;66552;21350;1553;19797;9168;10629;14845;6505
489;2 jaar;Vrouwen;2012;66134;21157;1551;19606;9180;10426;14509;6648
490;2 jaar;Vrouwen;2013;65774;20991;1547;19444;9216;10229;14183;6809
491;2 jaar;Vrouwen;2014;65502;20807;1548;19259;9251;10008;13835;6973
492;2 jaar;Vrouwen;2015;65448;20603;1552;19051;9286;9765;13465;7138
493;2 jaar;Vrouwen;2016;65556;20424;1555;18869;9335;9534;13119;7305
494;2 jaar;Vrouwen;2017;65827;20271;1560;18710;9388;9322;12800;7471
495;2 jaar;Vrouwen;2018;66225;20128;1563;18566;9447;9119;12498;7631
496;2 jaar;Vrouwen;2019;66713;20008;1566;18442;9512;8930;12221;7787
497;2 jaar;Vrouwen;2020;67236;19913;1569;18343;9585;8758;11971;7941
498;2 jaar;Vrouwen;2021;67855;19829;1573;18257;9658;8599;11744;8086
499;2 jaar;Vrouwen;2022;68459;19765;1576;18189;9731;8458;11540;8225
500;2 jaar;Vrouwen;2023;69026;19722;1580;18142;9812;8330;11359;8362
501;2 jaar;Vrouwen;2024;69534;19696;1583;18113;9892;8221;11204;8493
502;2 jaar;Vrouwen;2025;69955;19688;1586;18102;9975;8127;11070;8619
503;2 jaar;Vrouwen;2026;70291;19701;1590;18110;10061;8049;10961;8739
504;2 jaar;Vrouwen;2027;70566;19729;1593;18136;10150;7986;10876;8853
505;2 jaar;Vrouwen;2028;70751;19773;1597;18176;10238;7939;10807;8966
506;2 jaar;Vrouwen;2029;70861;19828;1601;18228;10327;7900;10753;9075
507;2 jaar;Vrouwen;2030;70902;19906;1604;18301;10422;7880;10721;9184
508;2 jaar;Vrouwen;2031;70850;19997;1608;18390;10517;7872;10706;9291
509;2 jaar;Vrouwen;2032;70760;20095;1612;18483;10609;7874;10700;9395
510;2 jaar;Vrouwen;2033;70541;20210;1614;18595;10704;7891;10707;9503
511;2 jaar;Vrouwen;2034;70256;20333;1618;18715;10800;7915;10723;9610
512;2 jaar;Vrouwen;2035;69858;20475;1621;18854;10907;7947;10754;9721
513;2 jaar;Vrouwen;2036;69360;20623;1624;18999;11015;7985;10791;9833
514;2 jaar;Vrouwen;2037;68786;20782;1627;19155;11129;8026;10835;9947
515;2 jaar;Vrouwen;2038;68165;20950;1631;19320;11241;8078;10887;10063
516;2 jaar;Vrouwen;2039;67488;21124;1634;19489;11364;8125;10943;10180
517;2 jaar;Vrouwen;2040;66829;21299;1637;19662;11481;8180;11002;10297
518;2 jaar;Vrouwen;2041;66172;21483;1641;19842;11605;8236;11066;10417
519;2 jaar;Vrouwen;2042;65581;21662;1643;20019;11724;8295;11127;10535
520;2 jaar;Vrouwen;2043;65050;21851;1646;20204;11850;8354;11193;10658
521;2 jaar;Vrouwen;2044;64602;22031;1650;20381;11970;8411;11254;10777
522;2 jaar;Vrouwen;2045;64255;22212;1652;20560;12091;8469;11317;10895
523;2 jaar;Vrouwen;2046;63995;22390;1655;20736;12211;8525;11381;11009
524;2 jaar;Vrouwen;2047;63809;22571;1658;20913;12329;8584;11442;11129
525;2 jaar;Vrouwen;2048;63738;22741;1660;21081;12445;8636;11498;11242
526;2 jaar;Vrouwen;2049;63710;22909;1661;21248;12557;8691;11554;11356
527;2 jaar;Vrouwen;2050;63770;23072;1664;21409;12668;8740;11606;11466
528;3 jaar;Mannen en vrouwen;2007;154311;45847;3371;42475;18763;23713;33150;12696
529;3 jaar;Mannen en vrouwen;2008;147256;45515;3771;41744;18571;23173;32767;12748
530;3 jaar;Mannen en vrouwen;2009;141864;44143;3609;40535;18227;22308;31783;12360
531;3 jaar;Mannen en vrouwen;2010;139520;44111;3487;40623;18425;22198;31188;12922
532;3 jaar;Mannen en vrouwen;2011;137596;43653;3585;40068;18332;21736;30528;13125
533;3 jaar;Mannen en vrouwen;2012;136233;43317;3642;39675;18329;21346;29929;13389
534;3 jaar;Mannen en vrouwen;2013;135385;42977;3667;39309;18362;20947;29288;13689
535;3 jaar;Mannen en vrouwen;2014;134642;42690;3687;39003;18434;20569;28669;14021
536;3 jaar;Mannen en vrouwen;2015;134071;42367;3704;38663;18517;20146;28012;14355
537;3 jaar;Mannen en vrouwen;2016;133942;41986;3719;38267;18592;19674;27294;14691
538;3 jaar;Mannen en vrouwen;2017;134150;41643;3731;37912;18692;19220;26614;15029
539;3 jaar;Mannen en vrouwen;2018;134687;41357;3744;37613;18813;18800;25991;15366
540;3 jaar;Mannen en vrouwen;2019;135475;41102;3755;37347;18940;18407;25407;15695
541;3 jaar;Mannen en vrouwen;2020;136453;40885;3767;37118;19082;18035;24869;16016
542;3 jaar;Mannen en vrouwen;2021;137508;40715;3779;36936;19232;17704;24383;16332
543;3 jaar;Mannen en vrouwen;2022;138755;40574;3791;36784;19388;17396;23944;16631
544;3 jaar;Mannen en vrouwen;2023;139975;40468;3803;36665;19544;17121;23549;16919
545;3 jaar;Mannen en vrouwen;2024;141119;40402;3811;36591;19718;16874;23204;17199
546;3 jaar;Mannen en vrouwen;2025;142142;40375;3824;36551;19886;16665;22905;17470
547;3 jaar;Mannen en vrouwen;2026;142989;40382;3834;36548;20061;16488;22652;17730
548;3 jaar;Mannen en vrouwen;2027;143666;40430;3847;36583;20244;16338;22448;17982
