ID;SectorEnVermogensklasse;RegioS;Perioden;Installaties_1;OpgesteldVermogenVanZonnepanelen_2;OpgesteldVermogenOmvormers_3;ProductieVanZonnestroom_4
9295;A Landbouw, bosbouw en visserij;Lelystad;2020;85.0;12189.0;;
9296;A Landbouw, bosbouw en visserij;Lelystad;2021 ;;11262.0;;
9297;A Landbouw, bosbouw en visserij;Lelystad;2022;;;;
9298;A Landbouw, bosbouw en visserij;Lelystad;2023 ;;;;
9299;A Landbouw, bosbouw en visserij;Lelystad;2024 eerste helft;;;;
9300;A Landbouw, bosbouw en visserij;Leudal;2019;123.0;9366.0;;
9301;A Landbouw, bosbouw en visserij;Leudal;2020;153.0;13940.0;;
9302;A Landbouw, bosbouw en visserij;Leudal;2021 ;;16277.0;;
9303;A Landbouw, bosbouw en visserij;Leudal;2022;;;;
9304;A Landbouw, bosbouw en visserij;Leudal;2023 ;;;;
9305;A Landbouw, bosbouw en visserij;Leudal;2024 eerste helft;;;;
9306;A Landbouw, bosbouw en visserij;Leusden;2019;35.0;1658.0;;
9307;A Landbouw, bosbouw en visserij;Leusden;2020;38.0;2122.0;;
9308;A Landbouw, bosbouw en visserij;Leusden;2021 ;;1788.0;;
9309;A Landbouw, bosbouw en visserij;Leusden;2022;;;;
9310;A Landbouw, bosbouw en visserij;Leusden;2023 ;;;;
9311;A Landbouw, bosbouw en visserij;Leusden;2024 eerste helft;;;;
9312;A Landbouw, bosbouw en visserij;Lingewaard;2019;50.0;14765.0;;
9313;A Landbouw, bosbouw en visserij;Lingewaard;2020;63.0;17462.0;;
9314;A Landbouw, bosbouw en visserij;Lingewaard;2021 ;;2896.0;;
9315;A Landbouw, bosbouw en visserij;Lingewaard;2022;;;;
9316;A Landbouw, bosbouw en visserij;Lingewaard;2023 ;;;;
9317;A Landbouw, bosbouw en visserij;Lingewaard;2024 eerste helft;;;;
9318;A Landbouw, bosbouw en visserij;Lisse;2019;21.0;567.0;;
9319;A Landbouw, bosbouw en visserij;Lisse;2020;22.0;546.0;;
9320;A Landbouw, bosbouw en visserij;Lisse;2021 ;;741.0;;
9321;A Landbouw, bosbouw en visserij;Lisse;2022;;;;
9322;A Landbouw, bosbouw en visserij;Lisse;2023 ;;;;
9323;A Landbouw, bosbouw en visserij;Lisse;2024 eerste helft;;;;
9324;A Landbouw, bosbouw en visserij;Lochem;2019;121.0;3842.0;;
9325;A Landbouw, bosbouw en visserij;Lochem;2020;139.0;5406.0;;
9326;A Landbouw, bosbouw en visserij;Lochem;2021 ;;5168.0;;
9327;A Landbouw, bosbouw en visserij;Lochem;2022;;;;
9328;A Landbouw, bosbouw en visserij;Lochem;2023 ;;;;
9329;A Landbouw, bosbouw en visserij;Lochem;2024 eerste helft;;;;
9330;A Landbouw, bosbouw en visserij;Loon op Zand;2019;54.0;348.0;;
9331;A Landbouw, bosbouw en visserij;Loon op Zand;2020;117.0;1007.0;;
9332;A Landbouw, bosbouw en visserij;Loon op Zand;2021 ;;1076.0;;
9333;A Landbouw, bosbouw en visserij;Loon op Zand;2022;;;;
9334;A Landbouw, bosbouw en visserij;Loon op Zand;2023 ;;;;
9335;A Landbouw, bosbouw en visserij;Loon op Zand;2024 eerste helft;;;;
9336;A Landbouw, bosbouw en visserij;Lopik;2019;46.0;1675.0;;
9337;A Landbouw, bosbouw en visserij;Lopik;2020;60.0;4975.0;;
9338;A Landbouw, bosbouw en visserij;Lopik;2021 ;;4884.0;;
9339;A Landbouw, bosbouw en visserij;Lopik;2022;;;;
9340;A Landbouw, bosbouw en visserij;Lopik;2023 ;;;;
9341;A Landbouw, bosbouw en visserij;Lopik;2024 eerste helft;;;;
9342;A Landbouw, bosbouw en visserij;Loppersum;2019;59.0;1479.0;;
9343;A Landbouw, bosbouw en visserij;Loppersum;2020;62.0;2067.0;;
9344;A Landbouw, bosbouw en visserij;Loppersum;2021 ;;;;
9345;A Landbouw, bosbouw en visserij;Loppersum;2022;;;;
9346;A Landbouw, bosbouw en visserij;Loppersum;2023 ;;;;
9347;A Landbouw, bosbouw en visserij;Loppersum;2024 eerste helft;;;;
9348;A Landbouw, bosbouw en visserij;Losser;2019;94.0;2596.0;;
9349;A Landbouw, bosbouw en visserij;Losser;2020;111.0;5868.0;;
9350;A Landbouw, bosbouw en visserij;Losser;2021 ;;5453.0;;
9351;A Landbouw, bosbouw en visserij;Losser;2022;;;;
9352;A Landbouw, bosbouw en visserij;Losser;2023 ;;;;
9353;A Landbouw, bosbouw en visserij;Losser;2024 eerste helft;;;;
9354;A Landbouw, bosbouw en visserij;Maasdriel;2019;;;;
9355;A Landbouw, bosbouw en visserij;Maasdriel;2020;73.0;5518.0;;
9356;A Landbouw, bosbouw en visserij;Maasdriel;2021 ;;6352.0;;
9357;A Landbouw, bosbouw en visserij;Maasdriel;2022;;;;
9358;A Landbouw, bosbouw en visserij;Maasdriel;2023 ;;;;
9359;A Landbouw, bosbouw en visserij;Maasdriel;2024 eerste helft;;;;
9360;A Landbouw, bosbouw en visserij;Maasgouw;2019;31.0;339.0;;
9361;A Landbouw, bosbouw en visserij;Maasgouw;2020;34.0;366.0;;
9362;A Landbouw, bosbouw en visserij;Maasgouw;2021 ;;671.0;;
9363;A Landbouw, bosbouw en visserij;Maasgouw;2022;;;;
9364;A Landbouw, bosbouw en visserij;Maasgouw;2023 ;;;;
9365;A Landbouw, bosbouw en visserij;Maasgouw;2024 eerste helft;;;;
9366;A Landbouw, bosbouw en visserij;Maashorst;2019;;;;
9367;A Landbouw, bosbouw en visserij;Maashorst;2020;;;;
9368;A Landbouw, bosbouw en visserij;Maashorst;2021 ;;;;
9369;A Landbouw, bosbouw en visserij;Maashorst;2022;;;;
9370;A Landbouw, bosbouw en visserij;Maashorst;2023 ;;;;
9371;A Landbouw, bosbouw en visserij;Maashorst;2024 eerste helft;;;;
9372;A Landbouw, bosbouw en visserij;Maassluis;2019;;;;
9373;A Landbouw, bosbouw en visserij;Maassluis;2020;13.0;69.0;;
9374;A Landbouw, bosbouw en visserij;Maassluis;2021 ;;94.0;;
9375;A Landbouw, bosbouw en visserij;Maassluis;2022;;;;
9376;A Landbouw, bosbouw en visserij;Maassluis;2023 ;;;;
9377;A Landbouw, bosbouw en visserij;Maassluis;2024 eerste helft;;;;
9378;A Landbouw, bosbouw en visserij;Maastricht;2019;;;;
9379;A Landbouw, bosbouw en visserij;Maastricht;2020;41.0;252.0;;
9380;A Landbouw, bosbouw en visserij;Maastricht;2021 ;;262.0;;
9381;A Landbouw, bosbouw en visserij;Maastricht;2022;;;;
9382;A Landbouw, bosbouw en visserij;Maastricht;2023 ;;;;
9383;A Landbouw, bosbouw en visserij;Maastricht;2024 eerste helft;;;;
9384;A Landbouw, bosbouw en visserij;Medemblik;2019;;;;
9385;A Landbouw, bosbouw en visserij;Medemblik;2020;138.0;13598.0;;
9386;A Landbouw, bosbouw en visserij;Medemblik;2021 ;;15926.0;;
9387;A Landbouw, bosbouw en visserij;Medemblik;2022;;;;
9388;A Landbouw, bosbouw en visserij;Medemblik;2023 ;;;;
9389;A Landbouw, bosbouw en visserij;Medemblik;2024 eerste helft;;;;
9390;A Landbouw, bosbouw en visserij;Meerssen;2019;16.0;701.0;;
9391;A Landbouw, bosbouw en visserij;Meerssen;2020;16.0;701.0;;
9392;A Landbouw, bosbouw en visserij;Meerssen;2021 ;;548.0;;
9393;A Landbouw, bosbouw en visserij;Meerssen;2022;;;;
9394;A Landbouw, bosbouw en visserij;Meerssen;2023 ;;;;
9395;A Landbouw, bosbouw en visserij;Meerssen;2024 eerste helft;;;;
9396;A Landbouw, bosbouw en visserij;Meierijstad;2019;180.0;15163.0;;
9397;A Landbouw, bosbouw en visserij;Meierijstad;2020;230.0;26062.0;;
9398;A Landbouw, bosbouw en visserij;Meierijstad;2021 ;;23085.0;;
9399;A Landbouw, bosbouw en visserij;Meierijstad;2022;;;;
9400;A Landbouw, bosbouw en visserij;Meierijstad;2023 ;;;;
9401;A Landbouw, bosbouw en visserij;Meierijstad;2024 eerste helft;;;;
9402;A Landbouw, bosbouw en visserij;Meppel;2019;46.0;409.0;;
9403;A Landbouw, bosbouw en visserij;Meppel;2020;52.0;463.0;;
9404;A Landbouw, bosbouw en visserij;Meppel;2021 ;;383.0;;
9405;A Landbouw, bosbouw en visserij;Meppel;2022;;;;
9406;A Landbouw, bosbouw en visserij;Meppel;2023 ;;;;
9407;A Landbouw, bosbouw en visserij;Meppel;2024 eerste helft;;;;
9408;A Landbouw, bosbouw en visserij;Middelburg (Z.);2019;20.0;305.0;;
9409;A Landbouw, bosbouw en visserij;Middelburg (Z.);2020;20.0;586.0;;
9410;A Landbouw, bosbouw en visserij;Middelburg (Z.);2021 ;;510.0;;
9411;A Landbouw, bosbouw en visserij;Middelburg (Z.);2022;;;;
9412;A Landbouw, bosbouw en visserij;Middelburg (Z.);2023 ;;;;
9413;A Landbouw, bosbouw en visserij;Middelburg (Z.);2024 eerste helft;;;;
9414;A Landbouw, bosbouw en visserij;Midden-Delfland;2019;41.0;1119.0;;
9415;A Landbouw, bosbouw en visserij;Midden-Delfland;2020;44.0;1221.0;;
9416;A Landbouw, bosbouw en visserij;Midden-Delfland;2021 ;;2152.0;;
9417;A Landbouw, bosbouw en visserij;Midden-Delfland;2022;;;;
9418;A Landbouw, bosbouw en visserij;Midden-Delfland;2023 ;;;;
9419;A Landbouw, bosbouw en visserij;Midden-Delfland;2024 eerste helft;;;;
9420;A Landbouw, bosbouw en visserij;Midden-Drenthe;2019;159.0;7364.0;;
9421;A Landbouw, bosbouw en visserij;Midden-Drenthe;2020;179.0;9094.0;;
9422;A Landbouw, bosbouw en visserij;Midden-Drenthe;2021 ;;8559.0;;
9423;A Landbouw, bosbouw en visserij;Midden-Drenthe;2022;;;;
9424;A Landbouw, bosbouw en visserij;Midden-Drenthe;2023 ;;;;
9425;A Landbouw, bosbouw en visserij;Midden-Drenthe;2024 eerste helft;;;;
9426;A Landbouw, bosbouw en visserij;Midden-Groningen;2019;;;;
9427;A Landbouw, bosbouw en visserij;Midden-Groningen;2020;174.0;8222.0;;
9428;A Landbouw, bosbouw en visserij;Midden-Groningen;2021 ;;9401.0;;
9429;A Landbouw, bosbouw en visserij;Midden-Groningen;2022;;;;
9430;A Landbouw, bosbouw en visserij;Midden-Groningen;2023 ;;;;
9431;A Landbouw, bosbouw en visserij;Midden-Groningen;2024 eerste helft;;;;
9432;A Landbouw, bosbouw en visserij;Mill en Sint Hubert;2019;;;;
9433;A Landbouw, bosbouw en visserij;Mill en Sint Hubert;2020;50.0;3339.0;;
9434;A Landbouw, bosbouw en visserij;Mill en Sint Hubert;2021 ;;4050.0;;
9435;A Landbouw, bosbouw en visserij;Mill en Sint Hubert;2022;;;;
9436;A Landbouw, bosbouw en visserij;Mill en Sint Hubert;2023 ;;;;
9437;A Landbouw, bosbouw en visserij;Mill en Sint Hubert;2024 eerste helft;;;;
9438;A Landbouw, bosbouw en visserij;Moerdijk;2019;59.0;3349.0;;
9439;A Landbouw, bosbouw en visserij;Moerdijk;2020;81.0;5811.0;;
9440;A Landbouw, bosbouw en visserij;Moerdijk;2021 ;;8509.0;;
9441;A Landbouw, bosbouw en visserij;Moerdijk;2022;;;;
9442;A Landbouw, bosbouw en visserij;Moerdijk;2023 ;;;;
9443;A Landbouw, bosbouw en visserij;Moerdijk;2024 eerste helft;;;;
9444;A Landbouw, bosbouw en visserij;Molenlanden;2019;92.0;3949.0;;
9445;A Landbouw, bosbouw en visserij;Molenlanden;2020;122.0;10425.0;;
9446;A Landbouw, bosbouw en visserij;Molenlanden;2021 ;;13182.0;;
9447;A Landbouw, bosbouw en visserij;Molenlanden;2022;;;;
9448;A Landbouw, bosbouw en visserij;Molenlanden;2023 ;;;;
9449;A Landbouw, bosbouw en visserij;Molenlanden;2024 eerste helft;;;;
9450;A Landbouw, bosbouw en visserij;Montferland;2019;;;;
9451;A Landbouw, bosbouw en visserij;Montferland;2020;83.0;2610.0;;
9452;A Landbouw, bosbouw en visserij;Montferland;2021 ;;2439.0;;
9453;A Landbouw, bosbouw en visserij;Montferland;2022;;;;
9454;A Landbouw, bosbouw en visserij;Montferland;2023 ;;;;
9455;A Landbouw, bosbouw en visserij;Montferland;2024 eerste helft;;;;
9456;A Landbouw, bosbouw en visserij;Montfoort;2019;31.0;3803.0;;
9457;A Landbouw, bosbouw en visserij;Montfoort;2020;44.0;6190.0;;
9458;A Landbouw, bosbouw en visserij;Montfoort;2021 ;;6725.0;;
9459;A Landbouw, bosbouw en visserij;Montfoort;2022;;;;
9460;A Landbouw, bosbouw en visserij;Montfoort;2023 ;;;;
9461;A Landbouw, bosbouw en visserij;Montfoort;2024 eerste helft;;;;
9462;A Landbouw, bosbouw en visserij;Mook en Middelaar;2019;;;;
9463;A Landbouw, bosbouw en visserij;Mook en Middelaar;2020;;;;
9464;A Landbouw, bosbouw en visserij;Mook en Middelaar;2021 ;;67.0;;
9465;A Landbouw, bosbouw en visserij;Mook en Middelaar;2022;;;;
9466;A Landbouw, bosbouw en visserij;Mook en Middelaar;2023 ;;;;
9467;A Landbouw, bosbouw en visserij;Mook en Middelaar;2024 eerste helft;;;;
9468;A Landbouw, bosbouw en visserij;Neder-Betuwe;2019;35.0;2504.0;;
9469;A Landbouw, bosbouw en visserij;Neder-Betuwe;2020;41.0;2703.0;;
9470;A Landbouw, bosbouw en visserij;Neder-Betuwe;2021 ;;3337.0;;
9471;A Landbouw, bosbouw en visserij;Neder-Betuwe;2022;;;;
9472;A Landbouw, bosbouw en visserij;Neder-Betuwe;2023 ;;;;
9473;A Landbouw, bosbouw en visserij;Neder-Betuwe;2024 eerste helft;;;;
9474;A Landbouw, bosbouw en visserij;Nederweert;2019;88.0;12819.0;;
9475;A Landbouw, bosbouw en visserij;Nederweert;2020;110.0;16354.0;;
9476;A Landbouw, bosbouw en visserij;Nederweert;2021 ;;18730.0;;
9477;A Landbouw, bosbouw en visserij;Nederweert;2022;;;;
9478;A Landbouw, bosbouw en visserij;Nederweert;2023 ;;;;
9479;A Landbouw, bosbouw en visserij;Nederweert;2024 eerste helft;;;;
9480;A Landbouw, bosbouw en visserij;Nieuwegein;2019;10.0;382.0;;
9481;A Landbouw, bosbouw en visserij;Nieuwegein;2020;11.0;388.0;;
9482;A Landbouw, bosbouw en visserij;Nieuwegein;2021 ;;947.0;;
9483;A Landbouw, bosbouw en visserij;Nieuwegein;2022;;;;
9484;A Landbouw, bosbouw en visserij;Nieuwegein;2023 ;;;;
9485;A Landbouw, bosbouw en visserij;Nieuwegein;2024 eerste helft;;;;
9486;A Landbouw, bosbouw en visserij;Nieuwkoop;2019;64.0;1672.0;;
9487;A Landbouw, bosbouw en visserij;Nieuwkoop;2020;74.0;2242.0;;
9488;A Landbouw, bosbouw en visserij;Nieuwkoop;2021 ;;2000.0;;
9489;A Landbouw, bosbouw en visserij;Nieuwkoop;2022;;;;
9490;A Landbouw, bosbouw en visserij;Nieuwkoop;2023 ;;;;
9491;A Landbouw, bosbouw en visserij;Nieuwkoop;2024 eerste helft;;;;
9492;A Landbouw, bosbouw en visserij;Nijkerk;2019;;;;
9493;A Landbouw, bosbouw en visserij;Nijkerk;2020;53.0;5083.0;;
9494;A Landbouw, bosbouw en visserij;Nijkerk;2021 ;;5772.0;;
9495;A Landbouw, bosbouw en visserij;Nijkerk;2022;;;;
9496;A Landbouw, bosbouw en visserij;Nijkerk;2023 ;;;;
9497;A Landbouw, bosbouw en visserij;Nijkerk;2024 eerste helft;;;;
9498;A Landbouw, bosbouw en visserij;Nijmegen;2019;;;;
9499;A Landbouw, bosbouw en visserij;Nijmegen;2020;;;;
9500;A Landbouw, bosbouw en visserij;Nijmegen;2021 ;;116.0;;
9501;A Landbouw, bosbouw en visserij;Nijmegen;2022;;;;
9502;A Landbouw, bosbouw en visserij;Nijmegen;2023 ;;;;
9503;A Landbouw, bosbouw en visserij;Nijmegen;2024 eerste helft;;;;
9504;A Landbouw, bosbouw en visserij;Nissewaard;2019;39.0;1384.0;;
9505;A Landbouw, bosbouw en visserij;Nissewaard;2020;41.0;1863.0;;
9506;A Landbouw, bosbouw en visserij;Nissewaard;2021 ;;1981.0;;
9507;A Landbouw, bosbouw en visserij;Nissewaard;2022;;;;
9508;A Landbouw, bosbouw en visserij;Nissewaard;2023 ;;;;
9509;A Landbouw, bosbouw en visserij;Nissewaard;2024 eerste helft;;;;
9510;A Landbouw, bosbouw en visserij;Noardeast-Fryslân;2019;;;;
9511;A Landbouw, bosbouw en visserij;Noardeast-Fryslân;2020;181.0;9058.0;;
9512;A Landbouw, bosbouw en visserij;Noardeast-Fryslân;2021 ;;8073.0;;
9513;A Landbouw, bosbouw en visserij;Noardeast-Fryslân;2022;;;;
9514;A Landbouw, bosbouw en visserij;Noardeast-Fryslân;2023 ;;;;
9515;A Landbouw, bosbouw en visserij;Noardeast-Fryslân;2024 eerste helft;;;;
9516;A Landbouw, bosbouw en visserij;Noord-Beveland;2019;49.0;1936.0;;
9517;A Landbouw, bosbouw en visserij;Noord-Beveland;2020;58.0;3650.0;;
9518;A Landbouw, bosbouw en visserij;Noord-Beveland;2021 ;;2467.0;;
9519;A Landbouw, bosbouw en visserij;Noord-Beveland;2022;;;;
9520;A Landbouw, bosbouw en visserij;Noord-Beveland;2023 ;;;;
9521;A Landbouw, bosbouw en visserij;Noord-Beveland;2024 eerste helft;;;;
9522;A Landbouw, bosbouw en visserij;Noordenveld;2019;;;;
9523;A Landbouw, bosbouw en visserij;Noordenveld;2020;70.0;3156.0;;
9524;A Landbouw, bosbouw en visserij;Noordenveld;2021 ;;3609.0;;
9525;A Landbouw, bosbouw en visserij;Noordenveld;2022;;;;
9526;A Landbouw, bosbouw en visserij;Noordenveld;2023 ;;;;
9527;A Landbouw, bosbouw en visserij;Noordenveld;2024 eerste helft;;;;
9528;A Landbouw, bosbouw en visserij;Noordoostpolder;2019;404.0;52095.0;;
9529;A Landbouw, bosbouw en visserij;Noordoostpolder;2020;466.0;73182.0;;
9530;A Landbouw, bosbouw en visserij;Noordoostpolder;2021 ;;53085.0;;
9531;A Landbouw, bosbouw en visserij;Noordoostpolder;2022;;;;
9532;A Landbouw, bosbouw en visserij;Noordoostpolder;2023 ;;;;
9533;A Landbouw, bosbouw en visserij;Noordoostpolder;2024 eerste helft;;;;
9534;A Landbouw, bosbouw en visserij;Noordwijk;2019;66.0;5119.0;;
9535;A Landbouw, bosbouw en visserij;Noordwijk;2020;74.0;5958.0;;
9536;A Landbouw, bosbouw en visserij;Noordwijk;2021 ;;5649.0;;
9537;A Landbouw, bosbouw en visserij;Noordwijk;2022;;;;
9538;A Landbouw, bosbouw en visserij;Noordwijk;2023 ;;;;
9539;A Landbouw, bosbouw en visserij;Noordwijk;2024 eerste helft;;;;
9540;A Landbouw, bosbouw en visserij;Nuenen, Gerwen en Nederwetten;2019;;;;
9541;A Landbouw, bosbouw en visserij;Nuenen, Gerwen en Nederwetten;2020;16.0;949.0;;
9542;A Landbouw, bosbouw en visserij;Nuenen, Gerwen en Nederwetten;2021 ;;1611.0;;
9543;A Landbouw, bosbouw en visserij;Nuenen, Gerwen en Nederwetten;2022;;;;
9544;A Landbouw, bosbouw en visserij;Nuenen, Gerwen en Nederwetten;2023 ;;;;
9545;A Landbouw, bosbouw en visserij;Nuenen, Gerwen en Nederwetten;2024 eerste helft;;;;
9546;A Landbouw, bosbouw en visserij;Nunspeet;2019;27.0;216.0;;
9547;A Landbouw, bosbouw en visserij;Nunspeet;2020;34.0;917.0;;
9548;A Landbouw, bosbouw en visserij;Nunspeet;2021 ;;1077.0;;
9549;A Landbouw, bosbouw en visserij;Nunspeet;2022;;;;
9550;A Landbouw, bosbouw en visserij;Nunspeet;2023 ;;;;
9551;A Landbouw, bosbouw en visserij;Nunspeet;2024 eerste helft;;;;
9552;A Landbouw, bosbouw en visserij;Oegstgeest;2019;6.0;77.0;;
9553;A Landbouw, bosbouw en visserij;Oegstgeest;2020;6.0;77.0;;
9554;A Landbouw, bosbouw en visserij;Oegstgeest;2021 ;;8.0;;
9555;A Landbouw, bosbouw en visserij;Oegstgeest;2022;;;;
9556;A Landbouw, bosbouw en visserij;Oegstgeest;2023 ;;;;
9557;A Landbouw, bosbouw en visserij;Oegstgeest;2024 eerste helft;;;;
9558;A Landbouw, bosbouw en visserij;Oirschot;2019;62.0;4838.0;;
9559;A Landbouw, bosbouw en visserij;Oirschot;2020;71.0;6515.0;;
9560;A Landbouw, bosbouw en visserij;Oirschot;2021 ;;7011.0;;
9561;A Landbouw, bosbouw en visserij;Oirschot;2022;;;;
9562;A Landbouw, bosbouw en visserij;Oirschot;2023 ;;;;
9563;A Landbouw, bosbouw en visserij;Oirschot;2024 eerste helft;;;;
9564;A Landbouw, bosbouw en visserij;Oisterwijk;2019;35.0;2364.0;;
9565;A Landbouw, bosbouw en visserij;Oisterwijk;2020;38.0;2913.0;;
9566;A Landbouw, bosbouw en visserij;Oisterwijk;2021 ;;6931.0;;
9567;A Landbouw, bosbouw en visserij;Oisterwijk;2022;;;;
9568;A Landbouw, bosbouw en visserij;Oisterwijk;2023 ;;;;
9569;A Landbouw, bosbouw en visserij;Oisterwijk;2024 eerste helft;;;;
9570;A Landbouw, bosbouw en visserij;Oldambt;2019;68.0;4627.0;;
9571;A Landbouw, bosbouw en visserij;Oldambt;2020;95.0;7507.0;;
9572;A Landbouw, bosbouw en visserij;Oldambt;2021 ;;8646.0;;
9573;A Landbouw, bosbouw en visserij;Oldambt;2022;;;;
9574;A Landbouw, bosbouw en visserij;Oldambt;2023 ;;;;
9575;A Landbouw, bosbouw en visserij;Oldambt;2024 eerste helft;;;;
9576;A Landbouw, bosbouw en visserij;Oldebroek;2019;31.0;834.0;;
9577;A Landbouw, bosbouw en visserij;Oldebroek;2020;38.0;2415.0;;
9578;A Landbouw, bosbouw en visserij;Oldebroek;2021 ;;3944.0;;
9579;A Landbouw, bosbouw en visserij;Oldebroek;2022;;;;
9580;A Landbouw, bosbouw en visserij;Oldebroek;2023 ;;;;
9581;A Landbouw, bosbouw en visserij;Oldebroek;2024 eerste helft;;;;
9582;A Landbouw, bosbouw en visserij;Oldenzaal;2019;;;;
9583;A Landbouw, bosbouw en visserij;Oldenzaal;2020;9.0;204.0;;
9584;A Landbouw, bosbouw en visserij;Oldenzaal;2021 ;;259.0;;
9585;A Landbouw, bosbouw en visserij;Oldenzaal;2022;;;;
9586;A Landbouw, bosbouw en visserij;Oldenzaal;2023 ;;;;
9587;A Landbouw, bosbouw en visserij;Oldenzaal;2024 eerste helft;;;;
9588;A Landbouw, bosbouw en visserij;Olst-Wijhe;2019;93.0;2365.0;;
9589;A Landbouw, bosbouw en visserij;Olst-Wijhe;2020;102.0;2987.0;;
9590;A Landbouw, bosbouw en visserij;Olst-Wijhe;2021 ;;4902.0;;
9591;A Landbouw, bosbouw en visserij;Olst-Wijhe;2022;;;;
9592;A Landbouw, bosbouw en visserij;Olst-Wijhe;2023 ;;;;
9593;A Landbouw, bosbouw en visserij;Olst-Wijhe;2024 eerste helft;;;;
9594;A Landbouw, bosbouw en visserij;Ommen;2019;93.0;3648.0;;
9595;A Landbouw, bosbouw en visserij;Ommen;2020;107.0;4467.0;;
9596;A Landbouw, bosbouw en visserij;Ommen;2021 ;;4948.0;;
9597;A Landbouw, bosbouw en visserij;Ommen;2022;;;;
9598;A Landbouw, bosbouw en visserij;Ommen;2023 ;;;;
9599;A Landbouw, bosbouw en visserij;Ommen;2024 eerste helft;;;;
9600;A Landbouw, bosbouw en visserij;Oost Gelre;2019;91.0;5148.0;;
9601;A Landbouw, bosbouw en visserij;Oost Gelre;2020;111.0;8496.0;;
9602;A Landbouw, bosbouw en visserij;Oost Gelre;2021 ;;9179.0;;
9603;A Landbouw, bosbouw en visserij;Oost Gelre;2022;;;;
9604;A Landbouw, bosbouw en visserij;Oost Gelre;2023 ;;;;
9605;A Landbouw, bosbouw en visserij;Oost Gelre;2024 eerste helft;;;;
9606;A Landbouw, bosbouw en visserij;Oosterhout;2019;63.0;1521.0;;
9607;A Landbouw, bosbouw en visserij;Oosterhout;2020;70.0;2828.0;;
9608;A Landbouw, bosbouw en visserij;Oosterhout;2021 ;;4067.0;;
9609;A Landbouw, bosbouw en visserij;Oosterhout;2022;;;;
9610;A Landbouw, bosbouw en visserij;Oosterhout;2023 ;;;;
9611;A Landbouw, bosbouw en visserij;Oosterhout;2024 eerste helft;;;;
9612;A Landbouw, bosbouw en visserij;Ooststellingwerf;2019;98.0;5341.0;;
9613;A Landbouw, bosbouw en visserij;Ooststellingwerf;2020;106.0;6734.0;;
9614;A Landbouw, bosbouw en visserij;Ooststellingwerf;2021 ;;5893.0;;
9615;A Landbouw, bosbouw en visserij;Ooststellingwerf;2022;;;;
9616;A Landbouw, bosbouw en visserij;Ooststellingwerf;2023 ;;;;
9617;A Landbouw, bosbouw en visserij;Ooststellingwerf;2024 eerste helft;;;;
9618;A Landbouw, bosbouw en visserij;Oostzaan;2019;;;;
9619;A Landbouw, bosbouw en visserij;Oostzaan;2020;4.0;33.0;;
9620;A Landbouw, bosbouw en visserij;Oostzaan;2021 ;;;;
9621;A Landbouw, bosbouw en visserij;Oostzaan;2022;;;;
9622;A Landbouw, bosbouw en visserij;Oostzaan;2023 ;;;;
9623;A Landbouw, bosbouw en visserij;Oostzaan;2024 eerste helft;;;;
9624;A Landbouw, bosbouw en visserij;Opmeer;2019;;;;
9625;A Landbouw, bosbouw en visserij;Opmeer;2020;34.0;1659.0;;
9626;A Landbouw, bosbouw en visserij;Opmeer;2021 ;;2056.0;;
9627;A Landbouw, bosbouw en visserij;Opmeer;2022;;;;
9628;A Landbouw, bosbouw en visserij;Opmeer;2023 ;;;;
9629;A Landbouw, bosbouw en visserij;Opmeer;2024 eerste helft;;;;
9630;A Landbouw, bosbouw en visserij;Opsterland;2019;;;;
9631;A Landbouw, bosbouw en visserij;Opsterland;2020;107.0;4408.0;;
9632;A Landbouw, bosbouw en visserij;Opsterland;2021 ;;4086.0;;
9633;A Landbouw, bosbouw en visserij;Opsterland;2022;;;;
9634;A Landbouw, bosbouw en visserij;Opsterland;2023 ;;;;
9635;A Landbouw, bosbouw en visserij;Opsterland;2024 eerste helft;;;;
9636;A Landbouw, bosbouw en visserij;Oss;2019;82.0;6351.0;;
9637;A Landbouw, bosbouw en visserij;Oss;2020;109.0;11772.0;;
9638;A Landbouw, bosbouw en visserij;Oss;2021 ;;16409.0;;
9639;A Landbouw, bosbouw en visserij;Oss;2022;;;;
9640;A Landbouw, bosbouw en visserij;Oss;2023 ;;;;
9641;A Landbouw, bosbouw en visserij;Oss;2024 eerste helft;;;;
9642;A Landbouw, bosbouw en visserij;Oude IJsselstreek;2019;106.0;5165.0;;
9643;A Landbouw, bosbouw en visserij;Oude IJsselstreek;2020;119.0;7531.0;;
9644;A Landbouw, bosbouw en visserij;Oude IJsselstreek;2021 ;;5599.0;;
