ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;NettoOmzet_1
3711;74 Design, fotografie, vertaalbureaus;Arnhem/Nijmegen (CR);2017;155.0
3712;74 Design, fotografie, vertaalbureaus;Zuidwest-Gelderland (CR);2016;89.0
3713;74 Design, fotografie, vertaalbureaus;Zuidwest-Gelderland (CR);2017;56.0
3714;74 Design, fotografie, vertaalbureaus;Utrecht (CR);2016;570.0
3715;74 Design, fotografie, vertaalbureaus;Utrecht (CR);2017;539.0
3716;74 Design, fotografie, vertaalbureaus;Kop van Noord-Holland (CR);2016;64.0
3717;74 Design, fotografie, vertaalbureaus;Kop van Noord-Holland (CR);2017;52.0
3718;74 Design, fotografie, vertaalbureaus;Alkmaar en omgeving (CR);2016;57.0
3719;74 Design, fotografie, vertaalbureaus;Alkmaar en omgeving (CR);2017;44.0
3720;74 Design, fotografie, vertaalbureaus;IJmond (CR);2016;35.0
3721;74 Design, fotografie, vertaalbureaus;IJmond (CR);2017;33.0
3722;74 Design, fotografie, vertaalbureaus;Agglomeratie Haarlem (CR);2016;121.0
3723;74 Design, fotografie, vertaalbureaus;Agglomeratie Haarlem (CR);2017;110.0
3724;74 Design, fotografie, vertaalbureaus;Zaanstreek (CR);2016;72.0
3725;74 Design, fotografie, vertaalbureaus;Zaanstreek (CR);2017;67.0
3726;74 Design, fotografie, vertaalbureaus;Groot-Amsterdam (CR);2016;1526.0
3727;74 Design, fotografie, vertaalbureaus;Groot-Amsterdam (CR);2017;1341.0
3728;74 Design, fotografie, vertaalbureaus;Het Gooi en Vechtstreek (CR);2016;134.0
3729;74 Design, fotografie, vertaalbureaus;Het Gooi en Vechtstreek (CR);2017;124.0
3730;74 Design, fotografie, vertaalbureaus;Agglomeratie Leiden en Bollenstreek (CR);2016;72.0
3731;74 Design, fotografie, vertaalbureaus;Agglomeratie Leiden en Bollenstreek (CR);2017;90.0
3732;74 Design, fotografie, vertaalbureaus;Agglomeratie 's-Gravenhage (CR);2016;197.0
3733;74 Design, fotografie, vertaalbureaus;Agglomeratie 's-Gravenhage (CR);2017;204.0
3734;74 Design, fotografie, vertaalbureaus;Delft en Westland (CR);2016;50.0
3735;74 Design, fotografie, vertaalbureaus;Delft en Westland (CR);2017;57.0
3736;74 Design, fotografie, vertaalbureaus;Oost-Zuid-Holland (CR);2016;75.0
3737;74 Design, fotografie, vertaalbureaus;Oost-Zuid-Holland (CR);2017;68.0
3738;74 Design, fotografie, vertaalbureaus;Groot-Rijnmond (CR);2016;578.0
3739;74 Design, fotografie, vertaalbureaus;Groot-Rijnmond (CR);2017;550.0
3740;74 Design, fotografie, vertaalbureaus;Zuidoost-Zuid-Holland (CR);2016;148.0
3741;74 Design, fotografie, vertaalbureaus;Zuidoost-Zuid-Holland (CR);2017;118.0
3742;74 Design, fotografie, vertaalbureaus;Zeeuwsch-Vlaanderen (CR);2016;8.0
3743;74 Design, fotografie, vertaalbureaus;Zeeuwsch-Vlaanderen (CR);2017;6.0
3744;74 Design, fotografie, vertaalbureaus;Overig Zeeland (CR);2016;43.0
3745;74 Design, fotografie, vertaalbureaus;Overig Zeeland (CR);2017;35.0
3746;74 Design, fotografie, vertaalbureaus;West-Noord-Brabant (CR);2016;131.0
3747;74 Design, fotografie, vertaalbureaus;West-Noord-Brabant (CR);2017;143.0
3748;74 Design, fotografie, vertaalbureaus;Midden-Noord-Brabant (CR);2016;93.0
3749;74 Design, fotografie, vertaalbureaus;Midden-Noord-Brabant (CR);2017;98.0
3750;74 Design, fotografie, vertaalbureaus;Noordoost-Noord-Brabant (CR);2016;276.0
3751;74 Design, fotografie, vertaalbureaus;Noordoost-Noord-Brabant (CR);2017;297.0
3752;74 Design, fotografie, vertaalbureaus;Zuidoost-Noord-Brabant (CR);2016;219.0
3753;74 Design, fotografie, vertaalbureaus;Zuidoost-Noord-Brabant (CR);2017;242.0
3754;74 Design, fotografie, vertaalbureaus;Noord-Limburg (CR);2016;
3755;74 Design, fotografie, vertaalbureaus;Noord-Limburg (CR);2017;162.0
3756;74 Design, fotografie, vertaalbureaus;Midden-Limburg (CR);2016;
3757;74 Design, fotografie, vertaalbureaus;Midden-Limburg (CR);2017;20.0
3758;74 Design, fotografie, vertaalbureaus;Zuid-Limburg (CR);2016;119.0
3759;74 Design, fotografie, vertaalbureaus;Zuid-Limburg (CR);2017;90.0
3760;74 Design, fotografie, vertaalbureaus;Flevoland (CR);2016;57.0
3761;74 Design, fotografie, vertaalbureaus;Flevoland (CR);2017;55.0
3762;N Verhuur en overige zakelijke diensten;Nederland;2016;73999.0
3763;N Verhuur en overige zakelijke diensten;Nederland;2017;84794.0
3764;N Verhuur en overige zakelijke diensten;Noord-Nederland (LD);2016;3832.0
3765;N Verhuur en overige zakelijke diensten;Noord-Nederland (LD);2017;4462.0
3766;N Verhuur en overige zakelijke diensten;Oost-Nederland (LD);2016;11703.0
3767;N Verhuur en overige zakelijke diensten;Oost-Nederland (LD);2017;13753.0
3768;N Verhuur en overige zakelijke diensten;West-Nederland (LD);2016;45154.0
3769;N Verhuur en overige zakelijke diensten;West-Nederland (LD);2017;50717.0
3770;N Verhuur en overige zakelijke diensten;Zuid-Nederland (LD);2016;13309.0
3771;N Verhuur en overige zakelijke diensten;Zuid-Nederland (LD);2017;15863.0
3772;N Verhuur en overige zakelijke diensten;Groningen (PV);2016;1608.0
3773;N Verhuur en overige zakelijke diensten;Groningen (PV);2017;1802.0
3774;N Verhuur en overige zakelijke diensten;Friesland (PV);2016;1184.0
3775;N Verhuur en overige zakelijke diensten;Friesland (PV);2017;1475.0
3776;N Verhuur en overige zakelijke diensten;Drenthe (PV);2016;1041.0
3777;N Verhuur en overige zakelijke diensten;Drenthe (PV);2017;1185.0
3778;N Verhuur en overige zakelijke diensten;Overijssel (PV);2016;2783.0
3779;N Verhuur en overige zakelijke diensten;Overijssel (PV);2017;3335.0
3780;N Verhuur en overige zakelijke diensten;Flevoland (PV);2016;2336.0
3781;N Verhuur en overige zakelijke diensten;Flevoland (PV);2017;2547.0
3782;N Verhuur en overige zakelijke diensten;Gelderland (PV);2016;6584.0
3783;N Verhuur en overige zakelijke diensten;Gelderland (PV);2017;7871.0
3784;N Verhuur en overige zakelijke diensten;Utrecht (PV);2016;6177.0
3785;N Verhuur en overige zakelijke diensten;Utrecht (PV);2017;6951.0
3786;N Verhuur en overige zakelijke diensten;Noord-Holland (PV);2016;24956.0
3787;N Verhuur en overige zakelijke diensten;Noord-Holland (PV);2017;26870.0
3788;N Verhuur en overige zakelijke diensten;Zuid-Holland (PV);2016;13156.0
3789;N Verhuur en overige zakelijke diensten;Zuid-Holland (PV);2017;15914.0
3790;N Verhuur en overige zakelijke diensten;Zeeland (PV);2016;865.0
3791;N Verhuur en overige zakelijke diensten;Zeeland (PV);2017;982.0
3792;N Verhuur en overige zakelijke diensten;Noord-Brabant (PV);2016;10179.0
3793;N Verhuur en overige zakelijke diensten;Noord-Brabant (PV);2017;11962.0
3794;N Verhuur en overige zakelijke diensten;Limburg (PV);2016;3130.0
3795;N Verhuur en overige zakelijke diensten;Limburg (PV);2017;3901.0
3796;N Verhuur en overige zakelijke diensten;Oost-Groningen (CR);2016;217.0
3797;N Verhuur en overige zakelijke diensten;Oost-Groningen (CR);2017;277.0
3798;N Verhuur en overige zakelijke diensten;Delfzijl en omgeving (CR);2016;100.0
3799;N Verhuur en overige zakelijke diensten;Delfzijl en omgeving (CR);2017;109.0
3800;N Verhuur en overige zakelijke diensten;Overig Groningen (CR);2016;1291.0
3801;N Verhuur en overige zakelijke diensten;Overig Groningen (CR);2017;1415.0
3802;N Verhuur en overige zakelijke diensten;Noord-Friesland (CR);2016;519.0
3803;N Verhuur en overige zakelijke diensten;Noord-Friesland (CR);2017;687.0
3804;N Verhuur en overige zakelijke diensten;Zuidwest-Friesland (CR);2016;202.0
3805;N Verhuur en overige zakelijke diensten;Zuidwest-Friesland (CR);2017;209.0
3806;N Verhuur en overige zakelijke diensten;Zuidoost-Friesland (CR);2016;464.0
3807;N Verhuur en overige zakelijke diensten;Zuidoost-Friesland (CR);2017;579.0
3808;N Verhuur en overige zakelijke diensten;Noord-Drenthe (CR);2016;277.0
3809;N Verhuur en overige zakelijke diensten;Noord-Drenthe (CR);2017;291.0
3810;N Verhuur en overige zakelijke diensten;Zuidoost-Drenthe (CR);2016;364.0
3811;N Verhuur en overige zakelijke diensten;Zuidoost-Drenthe (CR);2017;433.0
3812;N Verhuur en overige zakelijke diensten;Zuidwest-Drenthe (CR);2016;401.0
3813;N Verhuur en overige zakelijke diensten;Zuidwest-Drenthe (CR);2017;462.0
3814;N Verhuur en overige zakelijke diensten;Noord-Overijssel (CR);2016;826.0
3815;N Verhuur en overige zakelijke diensten;Noord-Overijssel (CR);2017;1146.0
3816;N Verhuur en overige zakelijke diensten;Zuidwest-Overijssel (CR);2016;360.0
3817;N Verhuur en overige zakelijke diensten;Zuidwest-Overijssel (CR);2017;465.0
3818;N Verhuur en overige zakelijke diensten;Twente (CR);2016;1596.0
3819;N Verhuur en overige zakelijke diensten;Twente (CR);2017;1723.0
3820;N Verhuur en overige zakelijke diensten;Veluwe (CR);2016;2885.0
3821;N Verhuur en overige zakelijke diensten;Veluwe (CR);2017;3574.0
3822;N Verhuur en overige zakelijke diensten;Achterhoek (CR);2016;773.0
3823;N Verhuur en overige zakelijke diensten;Achterhoek (CR);2017;739.0
3824;N Verhuur en overige zakelijke diensten;Arnhem/Nijmegen (CR);2016;1688.0
3825;N Verhuur en overige zakelijke diensten;Arnhem/Nijmegen (CR);2017;1881.0
3826;N Verhuur en overige zakelijke diensten;Zuidwest-Gelderland (CR);2016;1238.0
3827;N Verhuur en overige zakelijke diensten;Zuidwest-Gelderland (CR);2017;1676.0
3828;N Verhuur en overige zakelijke diensten;Utrecht (CR);2016;6177.0
3829;N Verhuur en overige zakelijke diensten;Utrecht (CR);2017;6951.0
3830;N Verhuur en overige zakelijke diensten;Kop van Noord-Holland (CR);2016;554.0
3831;N Verhuur en overige zakelijke diensten;Kop van Noord-Holland (CR);2017;621.0
3832;N Verhuur en overige zakelijke diensten;Alkmaar en omgeving (CR);2016;657.0
3833;N Verhuur en overige zakelijke diensten;Alkmaar en omgeving (CR);2017;557.0
3834;N Verhuur en overige zakelijke diensten;IJmond (CR);2016;395.0
3835;N Verhuur en overige zakelijke diensten;IJmond (CR);2017;374.0
3836;N Verhuur en overige zakelijke diensten;Agglomeratie Haarlem (CR);2016;620.0
3837;N Verhuur en overige zakelijke diensten;Agglomeratie Haarlem (CR);2017;718.0
3838;N Verhuur en overige zakelijke diensten;Zaanstreek (CR);2016;301.0
3839;N Verhuur en overige zakelijke diensten;Zaanstreek (CR);2017;385.0
3840;N Verhuur en overige zakelijke diensten;Groot-Amsterdam (CR);2016;21339.0
3841;N Verhuur en overige zakelijke diensten;Groot-Amsterdam (CR);2017;23108.0
3842;N Verhuur en overige zakelijke diensten;Het Gooi en Vechtstreek (CR);2016;1091.0
3843;N Verhuur en overige zakelijke diensten;Het Gooi en Vechtstreek (CR);2017;1106.0
3844;N Verhuur en overige zakelijke diensten;Agglomeratie Leiden en Bollenstreek (CR);2016;970.0
3845;N Verhuur en overige zakelijke diensten;Agglomeratie Leiden en Bollenstreek (CR);2017;1060.0
3846;N Verhuur en overige zakelijke diensten;Agglomeratie 's-Gravenhage (CR);2016;3095.0
3847;N Verhuur en overige zakelijke diensten;Agglomeratie 's-Gravenhage (CR);2017;3572.0
3848;N Verhuur en overige zakelijke diensten;Delft en Westland (CR);2016;1017.0
3849;N Verhuur en overige zakelijke diensten;Delft en Westland (CR);2017;1150.0
3850;N Verhuur en overige zakelijke diensten;Oost-Zuid-Holland (CR);2016;671.0
3851;N Verhuur en overige zakelijke diensten;Oost-Zuid-Holland (CR);2017;785.0
3852;N Verhuur en overige zakelijke diensten;Groot-Rijnmond (CR);2016;6320.0
3853;N Verhuur en overige zakelijke diensten;Groot-Rijnmond (CR);2017;8079.0
3854;N Verhuur en overige zakelijke diensten;Zuidoost-Zuid-Holland (CR);2016;1084.0
3855;N Verhuur en overige zakelijke diensten;Zuidoost-Zuid-Holland (CR);2017;1267.0
3856;N Verhuur en overige zakelijke diensten;Zeeuwsch-Vlaanderen (CR);2016;169.0
3857;N Verhuur en overige zakelijke diensten;Zeeuwsch-Vlaanderen (CR);2017;188.0
3858;N Verhuur en overige zakelijke diensten;Overig Zeeland (CR);2016;695.0
3859;N Verhuur en overige zakelijke diensten;Overig Zeeland (CR);2017;794.0
3860;N Verhuur en overige zakelijke diensten;West-Noord-Brabant (CR);2016;2513.0
3861;N Verhuur en overige zakelijke diensten;West-Noord-Brabant (CR);2017;3108.0
3862;N Verhuur en overige zakelijke diensten;Midden-Noord-Brabant (CR);2016;1397.0
3863;N Verhuur en overige zakelijke diensten;Midden-Noord-Brabant (CR);2017;1709.0
3864;N Verhuur en overige zakelijke diensten;Noordoost-Noord-Brabant (CR);2016;3190.0
3865;N Verhuur en overige zakelijke diensten;Noordoost-Noord-Brabant (CR);2017;3680.0
3866;N Verhuur en overige zakelijke diensten;Zuidoost-Noord-Brabant (CR);2016;3079.0
3867;N Verhuur en overige zakelijke diensten;Zuidoost-Noord-Brabant (CR);2017;3465.0
3868;N Verhuur en overige zakelijke diensten;Noord-Limburg (CR);2016;911.0
3869;N Verhuur en overige zakelijke diensten;Noord-Limburg (CR);2017;1155.0
3870;N Verhuur en overige zakelijke diensten;Midden-Limburg (CR);2016;523.0
3871;N Verhuur en overige zakelijke diensten;Midden-Limburg (CR);2017;861.0
3872;N Verhuur en overige zakelijke diensten;Zuid-Limburg (CR);2016;1696.0
3873;N Verhuur en overige zakelijke diensten;Zuid-Limburg (CR);2017;1885.0
3874;N Verhuur en overige zakelijke diensten;Flevoland (CR);2016;2336.0
3875;N Verhuur en overige zakelijke diensten;Flevoland (CR);2017;2547.0
3876;95-96 Reparatie cons. art,, ov. Diensten;Nederland;2016;5406.0
3877;95-96 Reparatie cons. art,, ov. Diensten;Nederland;2017;5877.0
3878;95-96 Reparatie cons. art,, ov. Diensten;Noord-Nederland (LD);2016;460.0
3879;95-96 Reparatie cons. art,, ov. Diensten;Noord-Nederland (LD);2017;475.0
3880;95-96 Reparatie cons. art,, ov. Diensten;Oost-Nederland (LD);2016;1221.0
3881;95-96 Reparatie cons. art,, ov. Diensten;Oost-Nederland (LD);2017;1307.0
3882;95-96 Reparatie cons. art,, ov. Diensten;West-Nederland (LD);2016;2519.0
3883;95-96 Reparatie cons. art,, ov. Diensten;West-Nederland (LD);2017;2712.0
3884;95-96 Reparatie cons. art,, ov. Diensten;Zuid-Nederland (LD);2016;1205.0
3885;95-96 Reparatie cons. art,, ov. Diensten;Zuid-Nederland (LD);2017;1383.0
3886;95-96 Reparatie cons. art,, ov. Diensten;Groningen (PV);2016;123.0
3887;95-96 Reparatie cons. art,, ov. Diensten;Groningen (PV);2017;130.0
3888;95-96 Reparatie cons. art,, ov. Diensten;Friesland (PV);2016;196.0
3889;95-96 Reparatie cons. art,, ov. Diensten;Friesland (PV);2017;201.0
3890;95-96 Reparatie cons. art,, ov. Diensten;Drenthe (PV);2016;142.0
3891;95-96 Reparatie cons. art,, ov. Diensten;Drenthe (PV);2017;144.0
3892;95-96 Reparatie cons. art,, ov. Diensten;Overijssel (PV);2016;353.0
3893;95-96 Reparatie cons. art,, ov. Diensten;Overijssel (PV);2017;378.0
3894;95-96 Reparatie cons. art,, ov. Diensten;Flevoland (PV);2016;97.0
3895;95-96 Reparatie cons. art,, ov. Diensten;Flevoland (PV);2017;100.0
3896;95-96 Reparatie cons. art,, ov. Diensten;Gelderland (PV);2016;771.0
3897;95-96 Reparatie cons. art,, ov. Diensten;Gelderland (PV);2017;829.0
3898;95-96 Reparatie cons. art,, ov. Diensten;Utrecht (PV);2016;385.0
3899;95-96 Reparatie cons. art,, ov. Diensten;Utrecht (PV);2017;449.0
3900;95-96 Reparatie cons. art,, ov. Diensten;Noord-Holland (PV);2016;994.0
3901;95-96 Reparatie cons. art,, ov. Diensten;Noord-Holland (PV);2017;1070.0
3902;95-96 Reparatie cons. art,, ov. Diensten;Zuid-Holland (PV);2016;1034.0
3903;95-96 Reparatie cons. art,, ov. Diensten;Zuid-Holland (PV);2017;1082.0
3904;95-96 Reparatie cons. art,, ov. Diensten;Zeeland (PV);2016;106.0
3905;95-96 Reparatie cons. art,, ov. Diensten;Zeeland (PV);2017;110.0
3906;95-96 Reparatie cons. art,, ov. Diensten;Noord-Brabant (PV);2016;879.0
3907;95-96 Reparatie cons. art,, ov. Diensten;Noord-Brabant (PV);2017;943.0
3908;95-96 Reparatie cons. art,, ov. Diensten;Limburg (PV);2016;326.0
3909;95-96 Reparatie cons. art,, ov. Diensten;Limburg (PV);2017;441.0
3910;95-96 Reparatie cons. art,, ov. Diensten;Oost-Groningen (CR);2016;37.0
3911;95-96 Reparatie cons. art,, ov. Diensten;Oost-Groningen (CR);2017;38.0
3912;95-96 Reparatie cons. art,, ov. Diensten;Delfzijl en omgeving (CR);2016;7.0
3913;95-96 Reparatie cons. art,, ov. Diensten;Delfzijl en omgeving (CR);2017;7.0
3914;95-96 Reparatie cons. art,, ov. Diensten;Overig Groningen (CR);2016;78.0
3915;95-96 Reparatie cons. art,, ov. Diensten;Overig Groningen (CR);2017;85.0
3916;95-96 Reparatie cons. art,, ov. Diensten;Noord-Friesland (CR);2016;63.0
3917;95-96 Reparatie cons. art,, ov. Diensten;Noord-Friesland (CR);2017;68.0
3918;95-96 Reparatie cons. art,, ov. Diensten;Zuidwest-Friesland (CR);2016;77.0
3919;95-96 Reparatie cons. art,, ov. Diensten;Zuidwest-Friesland (CR);2017;79.0
3920;95-96 Reparatie cons. art,, ov. Diensten;Zuidoost-Friesland (CR);2016;55.0
3921;95-96 Reparatie cons. art,, ov. Diensten;Zuidoost-Friesland (CR);2017;54.0
3922;95-96 Reparatie cons. art,, ov. Diensten;Noord-Drenthe (CR);2016;49.0
3923;95-96 Reparatie cons. art,, ov. Diensten;Noord-Drenthe (CR);2017;48.0
3924;95-96 Reparatie cons. art,, ov. Diensten;Zuidoost-Drenthe (CR);2016;51.0
3925;95-96 Reparatie cons. art,, ov. Diensten;Zuidoost-Drenthe (CR);2017;53.0
3926;95-96 Reparatie cons. art,, ov. Diensten;Zuidwest-Drenthe (CR);2016;41.0
3927;95-96 Reparatie cons. art,, ov. Diensten;Zuidwest-Drenthe (CR);2017;44.0
3928;95-96 Reparatie cons. art,, ov. Diensten;Noord-Overijssel (CR);2016;98.0
3929;95-96 Reparatie cons. art,, ov. Diensten;Noord-Overijssel (CR);2017;103.0
3930;95-96 Reparatie cons. art,, ov. Diensten;Zuidwest-Overijssel (CR);2016;75.0
3931;95-96 Reparatie cons. art,, ov. Diensten;Zuidwest-Overijssel (CR);2017;76.0
3932;95-96 Reparatie cons. art,, ov. Diensten;Twente (CR);2016;180.0
3933;95-96 Reparatie cons. art,, ov. Diensten;Twente (CR);2017;199.0
3934;95-96 Reparatie cons. art,, ov. Diensten;Veluwe (CR);2016;290.0
3935;95-96 Reparatie cons. art,, ov. Diensten;Veluwe (CR);2017;329.0
3936;95-96 Reparatie cons. art,, ov. Diensten;Achterhoek (CR);2016;109.0
3937;95-96 Reparatie cons. art,, ov. Diensten;Achterhoek (CR);2017;116.0
3938;95-96 Reparatie cons. art,, ov. Diensten;Arnhem/Nijmegen (CR);2016;246.0
3939;95-96 Reparatie cons. art,, ov. Diensten;Arnhem/Nijmegen (CR);2017;250.0
3940;95-96 Reparatie cons. art,, ov. Diensten;Zuidwest-Gelderland (CR);2016;126.0
3941;95-96 Reparatie cons. art,, ov. Diensten;Zuidwest-Gelderland (CR);2017;134.0
3942;95-96 Reparatie cons. art,, ov. Diensten;Utrecht (CR);2016;385.0
3943;95-96 Reparatie cons. art,, ov. Diensten;Utrecht (CR);2017;449.0
3944;95-96 Reparatie cons. art,, ov. Diensten;Kop van Noord-Holland (CR);2016;110.0
3945;95-96 Reparatie cons. art,, ov. Diensten;Kop van Noord-Holland (CR);2017;118.0
3946;95-96 Reparatie cons. art,, ov. Diensten;Alkmaar en omgeving (CR);2016;87.0
3947;95-96 Reparatie cons. art,, ov. Diensten;Alkmaar en omgeving (CR);2017;91.0
3948;95-96 Reparatie cons. art,, ov. Diensten;IJmond (CR);2016;58.0
3949;95-96 Reparatie cons. art,, ov. Diensten;IJmond (CR);2017;63.0
3950;95-96 Reparatie cons. art,, ov. Diensten;Agglomeratie Haarlem (CR);2016;79.0
3951;95-96 Reparatie cons. art,, ov. Diensten;Agglomeratie Haarlem (CR);2017;88.0
3952;95-96 Reparatie cons. art,, ov. Diensten;Zaanstreek (CR);2016;62.0
3953;95-96 Reparatie cons. art,, ov. Diensten;Zaanstreek (CR);2017;62.0
3954;95-96 Reparatie cons. art,, ov. Diensten;Groot-Amsterdam (CR);2016;515.0
3955;95-96 Reparatie cons. art,, ov. Diensten;Groot-Amsterdam (CR);2017;556.0
3956;95-96 Reparatie cons. art,, ov. Diensten;Het Gooi en Vechtstreek (CR);2016;84.0
3957;95-96 Reparatie cons. art,, ov. Diensten;Het Gooi en Vechtstreek (CR);2017;92.0
3958;95-96 Reparatie cons. art,, ov. Diensten;Agglomeratie Leiden en Bollenstreek (CR);2016;123.0
3959;95-96 Reparatie cons. art,, ov. Diensten;Agglomeratie Leiden en Bollenstreek (CR);2017;120.0
3960;95-96 Reparatie cons. art,, ov. Diensten;Agglomeratie 's-Gravenhage (CR);2016;290.0
3961;95-96 Reparatie cons. art,, ov. Diensten;Agglomeratie 's-Gravenhage (CR);2017;307.0
3962;95-96 Reparatie cons. art,, ov. Diensten;Delft en Westland (CR);2016;60.0
3963;95-96 Reparatie cons. art,, ov. Diensten;Delft en Westland (CR);2017;63.0
3964;95-96 Reparatie cons. art,, ov. Diensten;Oost-Zuid-Holland (CR);2016;106.0
3965;95-96 Reparatie cons. art,, ov. Diensten;Oost-Zuid-Holland (CR);2017;111.0
3966;95-96 Reparatie cons. art,, ov. Diensten;Groot-Rijnmond (CR);2016;356.0
3967;95-96 Reparatie cons. art,, ov. Diensten;Groot-Rijnmond (CR);2017;377.0
3968;95-96 Reparatie cons. art,, ov. Diensten;Zuidoost-Zuid-Holland (CR);2016;98.0
3969;95-96 Reparatie cons. art,, ov. Diensten;Zuidoost-Zuid-Holland (CR);2017;105.0
3970;95-96 Reparatie cons. art,, ov. Diensten;Zeeuwsch-Vlaanderen (CR);2016;35.0
