ID;SectorBranchesSIC2008;Periods;Value_1;Price_2;Volume_3;Value_4;Price_5;Volume_6
4252;4765 Shops selling toys;2007 January;71.6;107.2;66.9;14.6;-4.2;19.5
4253;4765 Shops selling toys;2007 February;74.1;106.9;69.4;20.0;-4.0;24.9
4254;4765 Shops selling toys;2007 March;89.9;107.8;83.4;28.4;-3.2;32.6
4255;4765 Shops selling toys;2007 1st quarter;78.6;107.3;73.2;21.2;-3.8;26.0
4256;4765 Shops selling toys;2007 April;74.0;108.0;68.5;10.3;-2.8;13.5
4257;4765 Shops selling toys;2007 May;87.4;108.7;80.4;18.7;-2.8;22.1
4258;4765 Shops selling toys;2007 June;95.2;108.6;87.7;21.6;-1.9;23.9
4259;4765 Shops selling toys;2007 2nd quarter;85.5;108.4;78.9;17.2;-2.5;20.1
4260;4765 Shops selling toys;2007 July;105.0;108.0;97.3;18.4;-1.9;20.7
4261;4765 Shops selling toys;2007 August;91.0;107.8;84.5;6.4;-1.8;8.4
4262;4765 Shops selling toys;2007 September;94.3;106.6;88.4;6.2;-2.7;9.1
4263;4765 Shops selling toys;2007 3rd quarter;96.8;107.5;90.1;10.4;-2.1;12.8
4264;4765 Shops selling toys;2007 October;132.0;107.0;123.3;25.7;-1.7;27.9
4265;4765 Shops selling toys;2007 November;217.5;107.2;202.8;10.3;-0.1;10.4
4266;4765 Shops selling toys;2007 December;174.1;107.8;161.5;4.1;1.4;2.7
4267;4765 Shops selling toys;2007 4th quarter;174.5;107.4;162.5;11.5;-0.2;11.7
4268;4765 Shops selling toys;2007;108.8;107.6;101.1;14.0;-2.2;16.5
4269;4765 Shops selling toys;2008 January;71.8;106.2;67.6;0.2;-0.9;1.1
4270;4765 Shops selling toys;2008 February;83.5;106.3;78.5;12.6;-0.5;13.1
4271;4765 Shops selling toys;2008 March;89.3;107.0;83.4;-0.7;-0.7;0.0
4272;4765 Shops selling toys;2008 1st quarter;81.5;106.5;76.5;3.8;-0.7;4.5
4273;4765 Shops selling toys;2008 April;92.6;105.4;87.9;25.2;-2.4;28.3
4274;4765 Shops selling toys;2008 May;91.5;106.3;86.1;4.7;-2.2;7.1
4275;4765 Shops selling toys;2008 June;97.7;105.6;92.6;2.7;-2.7;5.5
4276;4765 Shops selling toys;2008 2nd quarter;94.0;105.8;88.8;9.9;-2.4;12.6
4277;4765 Shops selling toys;2008 July;108.9;105.7;103.1;3.7;-2.2;6.0
4278;4765 Shops selling toys;2008 August;97.1;107.5;90.4;6.7;-0.3;7.0
4279;4765 Shops selling toys;2008 September;93.5;106.8;87.5;-0.9;0.2;-1.0
4280;4765 Shops selling toys;2008 3rd quarter;99.8;106.6;93.6;3.1;-0.8;3.9
4281;4765 Shops selling toys;2008 October;139.4;106.5;130.9;5.6;-0.5;6.2
4282;4765 Shops selling toys;2008 November;206.9;106.5;194.3;-4.8;-0.6;-4.2
4283;4765 Shops selling toys;2008 December;187.2;105.5;177.5;7.6;-2.2;10.0
4284;4765 Shops selling toys;2008 4th quarter;177.9;106.2;167.6;1.9;-1.1;3.1
4285;4765 Shops selling toys;2008;113.3;106.3;106.6;4.1;-1.3;5.4
4286;4765 Shops selling toys;2009 January;71.0;105.2;67.5;-1.1;-0.9;-0.2
4287;4765 Shops selling toys;2009 February;78.2;105.7;74.1;-6.2;-0.6;-5.6
4288;4765 Shops selling toys;2009 March;75.2;105.4;71.3;-15.8;-1.5;-14.5
4289;4765 Shops selling toys;2009 1st quarter;74.8;105.4;70.9;-8.2;-1.0;-7.3
4290;4765 Shops selling toys;2009 April;76.4;104.7;73.0;-17.6;-0.7;-17.0
4291;4765 Shops selling toys;2009 May;83.6;103.1;81.1;-8.7;-3.1;-5.8
4292;4765 Shops selling toys;2009 June;83.0;102.9;80.7;-15.1;-2.6;-12.9
4293;4765 Shops selling toys;2009 2nd quarter;81.0;103.5;78.2;-13.8;-2.1;-12.0
4294;4765 Shops selling toys;2009 July;93.7;102.5;91.4;-14.0;-3.0;-11.3
4295;4765 Shops selling toys;2009 August;83.4;101.3;82.3;-14.2;-5.7;-9.0
4296;4765 Shops selling toys;2009 September;89.1;100.6;88.6;-4.7;-5.9;1.2
4297;4765 Shops selling toys;2009 3rd quarter;88.7;101.4;87.4;-11.1;-4.9;-6.6
4298;4765 Shops selling toys;2009 October;119.8;99.9;119.9;-14.1;-6.2;-8.4
4299;4765 Shops selling toys;2009 November;192.6;99.8;193.0;-6.9;-6.3;-0.6
4300;4765 Shops selling toys;2009 December;178.5;99.4;179.6;-4.6;-5.7;1.1
4301;4765 Shops selling toys;2009 4th quarter;163.6;99.7;164.1;-8.0;-6.1;-2.0
4302;4765 Shops selling toys;2009;102.0;102.5;99.5;-9.9;-3.5;-6.7
4303;4765 Shops selling toys;2010 January;68.8;100.1;68.8;-3.1;-4.9;1.9
4304;4765 Shops selling toys;2010 February;75.9;99.7;76.2;-2.9;-5.7;2.9
4305;4765 Shops selling toys;2010 March;81.3;99.8;81.5;8.2;-5.3;14.3
4306;4765 Shops selling toys;2010 1st quarter;75.4;99.9;75.5;0.7;-5.3;6.4
4307;4765 Shops selling toys;2010 April;75.9;100.1;75.8;-0.7;-4.4;3.9
4308;4765 Shops selling toys;2010 May;81.9;100.8;81.2;-2.0;-2.2;0.2
4309;4765 Shops selling toys;2010 June;81.3;100.1;81.2;-2.0;-2.7;0.7
4310;4765 Shops selling toys;2010 2nd quarter;79.7;100.4;79.4;-1.6;-3.1;1.6
4311;4765 Shops selling toys;2010 July;90.8;99.5;91.2;-3.1;-2.9;-0.2
4312;4765 Shops selling toys;2010 August;78.1;99.1;78.8;-6.3;-2.2;-4.2
4313;4765 Shops selling toys;2010 September;87.5;98.4;88.9;-1.7;-2.1;0.4
4314;4765 Shops selling toys;2010 3rd quarter;85.5;99.0;86.3;-3.6;-2.4;-1.3
4315;4765 Shops selling toys;2010 October;113.4;101.2;112.2;-5.3;1.3;-6.5
4316;4765 Shops selling toys;2010 November;200.9;101.4;198.2;4.3;1.6;2.7
4317;4765 Shops selling toys;2010 December;164.1;99.8;164.5;-8.1;0.3;-8.4
4318;4765 Shops selling toys;2010 4th quarter;159.5;100.8;158.3;-2.5;1.1;-3.6
4319;4765 Shops selling toys;2010;100.0;100.0;100.0;-2.0;-2.5;0.5
4320;4765 Shops selling toys;2011 January;65.1;100.2;65.0;-5.4;0.1;-5.5
4321;4765 Shops selling toys;2011 February;67.3;100.0;67.3;-11.4;0.3;-11.7
4322;4765 Shops selling toys;2011 March;78.5;100.5;78.1;-3.5;0.7;-4.2
4323;4765 Shops selling toys;2011 1st quarter;70.3;100.2;70.1;-6.7;0.4;-7.1
4324;4765 Shops selling toys;2011 April;67.5;100.3;67.3;-11.0;0.2;-11.2
4325;4765 Shops selling toys;2011 May;73.9;100.1;73.8;-9.8;-0.7;-9.2
4326;4765 Shops selling toys;2011 June;79.5;98.7;80.5;-2.2;-1.4;-0.8
4327;4765 Shops selling toys;2011 2nd quarter;73.6;99.7;73.8;-7.6;-0.6;-7.0
4328;4765 Shops selling toys;2011 July;84.1;99.7;84.3;-7.3;0.2;-7.6
4329;4765 Shops selling toys;2011 August;73.7;98.6;74.8;-5.7;-0.6;-5.1
4330;4765 Shops selling toys;2011 September;81.3;98.2;82.8;-7.1;-0.2;-6.9
4331;4765 Shops selling toys;2011 3rd quarter;79.7;98.8;80.6;-6.8;-0.2;-6.6
4332;4765 Shops selling toys;2011 October;103.4;97.2;106.3;-8.9;-3.9;-5.2
4333;4765 Shops selling toys;2011 November;192.3;96.8;198.7;-4.3;-4.5;0.3
4334;4765 Shops selling toys;2011 December;155.0;97.7;158.6;-5.5;-2.0;-3.6
4335;4765 Shops selling toys;2011 4th quarter;150.2;97.2;154.5;-5.8;-3.5;-2.4
4336;4765 Shops selling toys;2011;93.5;99.0;94.4;-6.5;-1.0;-5.6
4337;4765 Shops selling toys;2012 January;61.8;97.2;63.6;-5.1;-3.0;-2.1
4338;4765 Shops selling toys;2012 February;66.4;98.3;67.6;-1.3;-1.7;0.4
4339;4765 Shops selling toys;2012 March;71.6;98.6;72.7;-8.7;-1.9;-6.9
4340;4765 Shops selling toys;2012 1st quarter;66.6;98.0;68.0;-5.2;-2.2;-3.1
4341;4765 Shops selling toys;2012 April;64.4;99.5;64.8;-4.6;-0.8;-3.8
4342;4765 Shops selling toys;2012 May;70.7;98.7;71.7;-4.2;-1.5;-2.8
4343;4765 Shops selling toys;2012 June;72.9;98.2;74.3;-8.3;-0.5;-7.8
4344;4765 Shops selling toys;2012 2nd quarter;69.4;98.8;70.2;-5.8;-1.0;-4.9
4345;4765 Shops selling toys;2012 July;74.1;96.7;76.7;-11.8;-3.1;-9.1
4346;4765 Shops selling toys;2012 August;70.9;97.4;72.8;-3.8;-1.2;-2.6
4347;4765 Shops selling toys;2012 September;75.2;97.2;77.3;-7.6;-1.0;-6.6
4348;4765 Shops selling toys;2012 3rd quarter;73.4;97.1;75.6;-7.9;-1.7;-6.3
4349;4765 Shops selling toys;2012 October;95.7;98.4;97.3;-7.4;1.2;-8.5
4350;4765 Shops selling toys;2012 November;167.6;98.5;170.1;-12.9;1.8;-14.4
4351;4765 Shops selling toys;2012 December;131.2;100.9;130.1;-15.3;3.2;-18.0
4352;4765 Shops selling toys;2012 4th quarter;131.5;99.2;132.5;-12.5;2.0;-14.2
4353;4765 Shops selling toys;2012;85.2;98.3;86.7;-8.8;-0.7;-8.1
4354;4765 Shops selling toys;2013 January;53.2;101.4;52.4;-14.0;4.4;-17.6
4355;4765 Shops selling toys;2013 February;55.2;102.8;53.7;-16.8;4.6;-20.5
4356;4765 Shops selling toys;2013 March;64.7;103.8;62.4;-9.6;5.3;-14.1
4357;4765 Shops selling toys;2013 1st quarter;57.7;102.7;56.2;-13.4;4.8;-17.3
4358;4765 Shops selling toys;2013 April;55.8;102.9;54.2;-13.4;3.4;-16.3
4359;4765 Shops selling toys;2013 May;59.4;102.9;57.8;-16.0;4.3;-19.5
4360;4765 Shops selling toys;2013 June;65.3;101.9;64.1;-10.4;3.7;-13.6
4361;4765 Shops selling toys;2013 2nd quarter;60.2;102.6;58.7;-13.2;3.8;-16.4
4362;4765 Shops selling toys;2013 July;66.9;101.7;65.8;-9.7;5.3;-14.2
4363;4765 Shops selling toys;2013 August;62.7;101.8;61.6;-11.6;4.5;-15.4
4364;4765 Shops selling toys;2013 September;79.8;101.7;78.5;6.2;4.6;1.5
4365;4765 Shops selling toys;2013 3rd quarter;69.8;101.7;68.6;-4.9;4.8;-9.2
4366;4765 Shops selling toys;2013 October;92.0;101.7;90.4;-3.9;3.4;-7.1
4367;4765 Shops selling toys;2013 November ;158.9;102.4;155.2;-5.2;4.0;-8.8
4368;4765 Shops selling toys;2013 December ;125.9;104.6;120.4;-4.1;3.7;-7.5
4369;4765 Shops selling toys;2013 4th quarter;125.6;102.9;122.1;-4.5;3.7;-7.9
4370;4765 Shops selling toys;2013;78.3;102.5;76.4;-8.1;4.3;-11.8
4371;4765 Shops selling toys;2014 January;50.4;106.4;47.4;-5.2;4.9;-9.6
4372;4765 Shops selling toys;2014 February;54.3;106.6;50.9;-1.8;3.7;-5.2
4373;4765 Shops selling toys;2014 March;55.3;106.1;52.1;-14.6;2.2;-16.4
4374;4765 Shops selling toys;2014 1st quarter;53.3;106.3;50.1;-7.6;3.6;-10.8
4375;4765 Shops selling toys;2014 April;56.9;108.0;52.7;2.0;4.9;-2.8
4376;4765 Shops selling toys;2014 May;65.0;109.0;59.6;9.3;5.9;3.3
4377;4765 Shops selling toys;2014 June;66.9;110.2;60.7;2.4;8.2;-5.3
4378;4765 Shops selling toys;2014 2nd quarter;62.9;109.0;57.7;4.6;6.3;-1.7
4379;4765 Shops selling toys;2014 July;67.9;109.1;62.2;1.4;7.2;-5.4
4380;4765 Shops selling toys;2014 August;59.5;108.6;54.8;-5.1;6.7;-11.0
4381;4765 Shops selling toys;2014 September;73.4;108.8;67.5;-8.1;6.9;-14.0
4382;4765 Shops selling toys;2014 3rd quarter;66.9;108.8;61.5;-4.1;6.9;-10.3
4383;4765 Shops selling toys;2014 October;89.5;106.3;84.2;-2.7;4.5;-6.9
4384;4765 Shops selling toys;2014 November;155.7;106.2;146.5;-2.0;3.7;-5.6
4385;4765 Shops selling toys;2014 December;131.0;105.0;124.7;4.0;0.4;3.6
4386;4765 Shops selling toys;2014 4th quarter;125.4;105.8;118.5;-0.2;2.9;-2.9
4387;4765 Shops selling toys;2014;77.1;107.5;71.8;-1.5;4.9;-6.1
4388;4765 Shops selling toys;2015 January;47.7;105.5;45.2;-5.4;-0.9;-4.6
4389;4765 Shops selling toys;2015 February;55.1;106.7;51.7;1.5;0.1;1.5
4390;4765 Shops selling toys;2015 March;52.6;107.2;49.0;-5.0;1.0;-5.9
4391;4765 Shops selling toys;2015 1st quarter;51.8;106.4;48.6;-2.9;0.1;-3.0
4392;4765 Shops selling toys;2015 April;54.5;107.5;50.7;-4.2;-0.5;-3.8
4393;4765 Shops selling toys;2015 May;57.3;106.8;53.6;-11.8;-1.9;-10.1
4394;4765 Shops selling toys;2015 June;58.5;106.5;54.9;-12.6;-3.3;-9.5
4395;4765 Shops selling toys;2015 2nd quarter;56.8;106.9;53.1;-9.8;-1.9;-8.0
4396;4765 Shops selling toys;2015 July;61.2;109.1;56.1;-9.8;0.0;-9.8
4397;4765 Shops selling toys;2015 August;56.2;109.7;51.3;-5.5;1.0;-6.5
4398;4765 Shops selling toys;2015 September;72.7;108.9;66.7;-1.0;0.1;-1.1
4399;4765 Shops selling toys;2015 3rd quarter;63.4;109.2;58.0;-5.3;0.4;-5.7
4400;4765 Shops selling toys;2015 October;81.5;108.7;75.0;-9.0;2.2;-10.9
4401;4765 Shops selling toys;2015 November;149.7;108.0;138.6;-3.8;1.6;-5.4
4402;4765 Shops selling toys;2015 December;138.5;107.8;128.5;5.8;2.7;3.0
4403;4765 Shops selling toys;2015 4th quarter;123.2;108.1;114.0;-1.7;2.2;-3.8
4404;4765 Shops selling toys;2015;73.8;107.7;68.5;-4.3;0.2;-4.5
4405;4765 Shops selling toys;2016 January;50.8;109.5;46.5;6.7;3.8;2.8
4406;4765 Shops selling toys;2016 February;50.4;111.4;45.3;-8.5;4.4;-12.4
4407;4765 Shops selling toys;2016 March;56.0;112.9;49.6;6.5;5.3;1.1
4408;4765 Shops selling toys;2016 1st quarter;52.4;111.2;47.1;1.2;4.5;-3.1
4409;4765 Shops selling toys;2016 April;53.3;110.7;48.2;-2.1;3.0;-5.0
4410;4765 Shops selling toys;2016 May;54.8;111.3;49.2;-4.4;4.2;-8.3
4411;4765 Shops selling toys;2016 June;57.5;110.3;52.1;-1.8;3.6;-5.1
4412;4765 Shops selling toys;2016 2nd quarter;55.2;110.8;49.8;-2.8;3.6;-6.1
4413;4765 Shops selling toys;2016 July;63.9;110.3;57.9;4.4;1.2;3.2
4414;4765 Shops selling toys;2016 August;56.9;109.6;51.9;1.2;0.0;1.3
4415;4765 Shops selling toys;2016 September;65.0;109.4;59.4;-10.6;0.5;-11.0
4416;4765 Shops selling toys;2016 3rd quarter;61.9;109.8;56.4;-2.3;0.5;-2.8
4417;4765 Shops selling toys;2016 October;88.2;108.5;81.3;8.3;-0.1;8.4
4418;4765 Shops selling toys;2016 November;148.1;108.7;136.3;-1.1;0.6;-1.7
4419;4765 Shops selling toys;2016 December;123.3;108.0;114.2;-11.0;0.1;-11.1
4420;4765 Shops selling toys;2016 4th quarter;119.9;108.4;110.6;-2.8;0.2;-3.0
4421;4765 Shops selling toys;2016;72.3;110.0;65.7;-2.0;2.2;-4.1
4422;4765 Shops selling toys;2017 January;49.8;109.2;45.6;-2.0;-0.2;-1.8
4423;4765 Shops selling toys;2017 February;49.9;108.0;46.2;-1.1;-3.0;2.0
4424;4765 Shops selling toys;2017 March;59.8;108.4;55.1;6.8;-3.9;11.2
4425;4765 Shops selling toys;2017 1st quarter;53.2;108.6;49.0;1.4;-2.4;3.9
4426;4765 Shops selling toys;2017 April;49.0;108.6;45.1;-8.1;-1.9;-6.3
4427;4765 Shops selling toys;2017 May;52.5;108.7;48.3;-4.1;-2.3;-1.8
4428;4765 Shops selling toys;2017 June;56.7;110.4;51.3;-1.4;0.1;-1.5
4429;4765 Shops selling toys;2017 2nd quarter;52.7;109.2;48.3;-4.4;-1.4;-3.1
4430;4765 Shops selling toys;2017 July;61.4;110.5;55.6;-3.9;0.2;-4.0
4431;4765 Shops selling toys;2017 August;53.4;113.3;47.1;-6.1;3.4;-9.2
4432;4765 Shops selling toys;2017 September;61.5;113.8;54.0;-5.4;4.0;-9.0
4433;4765 Shops selling toys;2017 3rd quarter;58.8;112.6;52.2;-5.1;2.5;-7.4
4434;4765 Shops selling toys;2017 October;72.7;114.0;63.7;-17.7;5.0;-21.6
4435;4765 Shops selling toys;2017 November;132.2;112.4;117.6;-10.7;3.5;-13.7
4436;4765 Shops selling toys;2017 December;116.0;110.1;105.4;-5.9;2.0;-7.7
4437;4765 Shops selling toys;2017 4th quarter;107.0;112.2;95.4;-10.8;3.5;-13.8
4438;4765 Shops selling toys;2017;67.9;110.6;61.4;-6.1;0.5;-6.6
4439;4765 Shops selling toys;2018 January;;;;;;
4440;4771 Shops selling clothing;2005 January;74.8;85.2;87.9;-5.9;-3.5;-2.4
4441;4771 Shops selling clothing;2005 February;65.1;92.6;70.3;-5.0;-3.2;-1.8
4442;4771 Shops selling clothing;2005 March;95.0;104.1;91.3;3.9;-2.8;7.0
4443;4771 Shops selling clothing;2005 1st quarter;78.3;94.0;83.4;-1.9;-3.2;1.3
4444;4771 Shops selling clothing;2005 April;100.9;104.5;96.5;-5.4;-2.2;-3.3
4445;4771 Shops selling clothing;2005 May;93.4;103.9;89.9;-7.0;-2.3;-4.8
4446;4771 Shops selling clothing;2005 June;100.4;95.7;104.8;3.6;-2.7;6.5
4447;4771 Shops selling clothing;2005 2nd quarter;98.2;101.4;96.9;-3.1;-2.4;-0.7
4448;4771 Shops selling clothing;2005 July;86.3;85.5;100.9;-0.6;-2.2;1.6
4449;4771 Shops selling clothing;2005 August;82.9;88.8;93.4;5.5;-5.6;11.7
4450;4771 Shops selling clothing;2005 September;101.9;104.1;97.8;-2.0;-2.7;0.7
4451;4771 Shops selling clothing;2005 3rd quarter;90.4;92.8;97.3;0.6;-3.5;4.3
4452;4771 Shops selling clothing;2005 October;115.1;104.1;110.6;3.1;-2.9;6.1
4453;4771 Shops selling clothing;2005 November;95.3;103.4;92.2;11.6;-3.0;15.1
4454;4771 Shops selling clothing;2005 December;117.0;95.4;122.6;10.1;-1.3;11.5
4455;4771 Shops selling clothing;2005 4th quarter;109.1;101.0;108.1;7.9;-2.4;10.6
4456;4771 Shops selling clothing;2005;94.0;97.3;96.6;1.1;-2.9;4.0
4457;4771 Shops selling clothing;2006 January;80.2;84.9;94.5;7.1;-0.4;7.5
4458;4771 Shops selling clothing;2006 February;69.4;91.8;75.6;6.6;-0.9;7.6
4459;4771 Shops selling clothing;2006 March;94.3;104.8;89.9;-0.8;0.7;-1.5
4460;4771 Shops selling clothing;2006 1st quarter;81.3;93.8;86.6;3.8;-0.2;3.9
4461;4771 Shops selling clothing;2006 April;106.0;106.0;100.0;5.0;1.4;3.6
4462;4771 Shops selling clothing;2006 May;109.4;106.1;103.0;17.1;2.1;14.7
4463;4771 Shops selling clothing;2006 June;103.5;98.4;105.1;3.1;2.8;0.3
4464;4771 Shops selling clothing;2006 2nd quarter;106.3;103.5;102.7;8.2;2.1;6.0
4465;4771 Shops selling clothing;2006 July;88.7;86.5;102.5;2.7;1.1;1.6
4466;4771 Shops selling clothing;2006 August;97.8;93.9;104.2;17.9;5.7;11.6
4467;4771 Shops selling clothing;2006 September;104.8;106.6;98.3;2.9;2.4;0.5
4468;4771 Shops selling clothing;2006 3rd quarter;97.1;95.6;101.5;7.4;3.0;4.3
4469;4771 Shops selling clothing;2006 October;117.6;107.7;109.2;2.1;3.4;-1.3
4470;4771 Shops selling clothing;2006 November;103.3;106.5;97.0;8.3;3.0;5.2
4471;4771 Shops selling clothing;2006 December;121.5;98.2;123.7;3.9;3.0;0.9
4472;4771 Shops selling clothing;2006 4th quarter;114.1;104.1;109.6;4.5;3.1;1.4
4473;4771 Shops selling clothing;2006;99.7;99.3;100.4;6.0;2.0;3.9
4474;4771 Shops selling clothing;2007 January;84.0;86.3;97.4;4.8;1.7;3.1
4475;4771 Shops selling clothing;2007 February;75.9;91.5;83.0;9.4;-0.3;9.7
4476;4771 Shops selling clothing;2007 March;110.3;109.2;101.0;17.0;4.2;12.3
4477;4771 Shops selling clothing;2007 1st quarter;90.1;95.6;94.2;10.8;2.0;8.7
4478;4771 Shops selling clothing;2007 April;120.7;110.6;109.1;13.9;4.3;9.2
4479;4771 Shops selling clothing;2007 May;105.3;110.0;95.7;-3.7;3.7;-7.1
4480;4771 Shops selling clothing;2007 June;113.5;101.8;111.5;9.7;3.4;6.1
4481;4771 Shops selling clothing;2007 2nd quarter;113.2;107.5;105.3;6.5;3.8;2.6
4482;4771 Shops selling clothing;2007 July;97.9;90.9;107.6;10.4;5.1;5.0
4483;4771 Shops selling clothing;2007 August;96.9;96.1;100.9;-0.9;2.4;-3.2
4484;4771 Shops selling clothing;2007 September;122.5;105.5;116.1;16.9;-1.0;18.1
4485;4771 Shops selling clothing;2007 3rd quarter;105.8;97.5;108.5;8.9;2.0;6.9
4486;4771 Shops selling clothing;2007 October;122.8;106.6;115.3;4.5;-1.0;5.6
4487;4771 Shops selling clothing;2007 November;101.6;105.0;96.7;-1.6;-1.4;-0.3
4488;4771 Shops selling clothing;2007 December;122.5;97.1;126.2;0.9;-1.2;2.1
4489;4771 Shops selling clothing;2007 4th quarter;115.6;102.9;112.4;1.4;-1.2;2.6
4490;4771 Shops selling clothing;2007;106.2;100.9;105.2;6.5;1.6;4.8
4491;4771 Shops selling clothing;2008 January;87.6;88.5;98.9;4.2;2.6;1.6
4492;4771 Shops selling clothing;2008 February;84.4;95.4;88.5;11.2;4.3;6.6
4493;4771 Shops selling clothing;2008 March;100.5;109.3;91.9;-8.9;0.1;-9.0
4494;4771 Shops selling clothing;2008 1st quarter;90.8;97.8;92.9;0.8;2.2;-1.4
4495;4771 Shops selling clothing;2008 April;112.6;110.1;102.3;-6.7;-0.5;-6.3
4496;4771 Shops selling clothing;2008 May;119.9;108.8;110.2;13.8;-1.1;15.1
4497;4771 Shops selling clothing;2008 June;104.8;100.7;104.1;-7.7;-1.1;-6.6
4498;4771 Shops selling clothing;2008 2nd quarter;112.4;106.5;105.6;-0.7;-0.9;0.2
4499;4771 Shops selling clothing;2008 July;98.1;89.3;109.9;0.3;-1.8;2.1
4500;4771 Shops selling clothing;2008 August;98.0;95.7;102.4;1.1;-0.4;1.5
4501;4771 Shops selling clothing;2008 September;119.5;105.5;113.3;-2.5;0.0;-2.4
4502;4771 Shops selling clothing;2008 3rd quarter;105.2;96.8;108.7;-0.5;-0.7;0.2
4503;4771 Shops selling clothing;2008 October;123.8;106.2;116.6;0.8;-0.4;1.2
4504;4771 Shops selling clothing;2008 November;99.5;104.9;94.9;-2.0;-0.1;-1.9
4505;4771 Shops selling clothing;2008 December;116.4;96.9;120.1;-5.0;-0.2;-4.8
4506;4771 Shops selling clothing;2008 4th quarter;113.2;102.7;110.3;-2.1;-0.2;-1.9
4507;4771 Shops selling clothing;2008;105.4;100.9;104.4;-0.7;0.1;-0.8
4508;4771 Shops selling clothing;2009 January;88.1;85.2;103.4;0.6;-3.8;4.6
4509;4771 Shops selling clothing;2009 February;76.5;92.7;82.5;-9.4;-2.9;-6.8
4510;4771 Shops selling clothing;2009 March;96.0;110.9;86.6;-4.5;1.4;-5.8
4511;4771 Shops selling clothing;2009 1st quarter;86.8;96.2;90.2;-4.4;-1.6;-2.9
4512;4771 Shops selling clothing;2009 April;115.0;111.5;103.2;2.2;1.3;0.9
4513;4771 Shops selling clothing;2009 May;104.9;110.0;95.4;-12.5;1.1;-13.4
4514;4771 Shops selling clothing;2009 June;101.6;101.2;100.4;-3.1;0.5;-3.6
4515;4771 Shops selling clothing;2009 2nd quarter;107.2;107.6;99.7;-4.6;1.0;-5.6
4516;4771 Shops selling clothing;2009 July;97.8;88.1;111.0;-0.4;-1.3;1.0
4517;4771 Shops selling clothing;2009 August;83.8;95.2;88.0;-14.5;-0.5;-14.1
4518;4771 Shops selling clothing;2009 September;111.0;105.8;104.9;-7.1;0.3;-7.4
4519;4771 Shops selling clothing;2009 3rd quarter;97.5;96.4;101.2;-7.3;-0.4;-6.9
4520;4771 Shops selling clothing;2009 October;124.6;106.8;116.7;0.7;0.6;0.1
4521;4771 Shops selling clothing;2009 November;89.7;105.3;85.2;-9.9;0.3;-10.2
4522;4771 Shops selling clothing;2009 December;113.1;93.9;120.5;-2.8;-3.1;0.3
4523;4771 Shops selling clothing;2009 4th quarter;109.1;102.0;107.0;-3.6;-0.7;-3.0
4524;4771 Shops selling clothing;2009;100.2;100.5;99.6;-5.0;-0.4;-4.6
4525;4771 Shops selling clothing;2010 January;81.9;86.5;94.7;-7.0;1.5;-8.4
4526;4771 Shops selling clothing;2010 February;74.4;91.9;81.0;-2.7;-0.9;-1.8
4527;4771 Shops selling clothing;2010 March;102.3;110.7;92.4;6.6;-0.2;6.8
