ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;AantalInstallatiesBijWoningen_5;OpgesteldVermogenVanZonnepanelen_6
7834;Loohorst;Horst aan de Maas                       ;Buurt     ;BU15070102;1;;
7835;Verspreide huizen America;Horst aan de Maas                       ;Buurt     ;BU15070109;1;42.0;361.0
7836;Wijk 02 Meterik;Horst aan de Maas                       ;Wijk      ;WK150702  ;1;52.0;252.0
7837;Meterik;Horst aan de Maas                       ;Buurt     ;BU15070200;1;25.0;90.0
7838;Verspreide huizen Meterik;Horst aan de Maas                       ;Buurt     ;BU15070209;1;27.0;161.0
7839;Wijk 03 Hegelsom;Horst aan de Maas                       ;Wijk      ;WK150703  ;1;83.0;327.0
7840;Hegelsom;Horst aan de Maas                       ;Buurt     ;BU15070300;1;63.0;206.0
7841;Verspreide huizen Hegelsom;Horst aan de Maas                       ;Buurt     ;BU15070309;1;20.0;122.0
7842;Wijk 04 Horst;Horst aan de Maas                       ;Wijk      ;WK150704  ;1;484.0;1833.0
7843;Horst-Centrum;Horst aan de Maas                       ;Buurt     ;BU15070400;1;40.0;132.0
7844;Molenveld;Horst aan de Maas                       ;Buurt     ;BU15070401;1;79.0;262.0
7845;De Riet;Horst aan de Maas                       ;Buurt     ;BU15070402;1;17.0;41.0
7846;Weisterbeek;Horst aan de Maas                       ;Buurt     ;BU15070403;1;45.0;116.0
7847;Nieuwstraat;Horst aan de Maas                       ;Buurt     ;BU15070404;1;30.0;152.0
7848;Kapellerhof;Horst aan de Maas                       ;Buurt     ;BU15070405;1;21.0;110.0
7849;Berkelsbroek;Horst aan de Maas                       ;Buurt     ;BU15070406;1;38.0;143.0
7850;Stuksbeemden;Horst aan de Maas                       ;Buurt     ;BU15070407;1;59.0;187.0
7851;De Risselt;Horst aan de Maas                       ;Buurt     ;BU15070408;1;50.0;186.0
7852;De Afhang;Horst aan de Maas                       ;Buurt     ;BU15070409;1;57.0;195.0
7853;Hoogveld;Horst aan de Maas                       ;Buurt     ;BU15070410;1;4.0;39.0
7854;Verspreide huizen Horst;Horst aan de Maas                       ;Buurt     ;BU15070419;1;44.0;270.0
7855;Wijk 05 Melderslo;Horst aan de Maas                       ;Wijk      ;WK150705  ;1;86.0;391.0
7856;Melderslo;Horst aan de Maas                       ;Buurt     ;BU15070500;1;55.0;218.0
7857;Verspreide huizen Melderslo;Horst aan de Maas                       ;Buurt     ;BU15070509;1;31.0;172.0
7858;Wijk 06 Broekhuizen;Horst aan de Maas                       ;Wijk      ;WK150706  ;1;38.0;153.0
7859;Broekhuizenvorst;Horst aan de Maas                       ;Buurt     ;BU15070600;1;33.0;120.0
7860;Verspreide huizen Broekhuizenvorst;Horst aan de Maas                       ;Buurt     ;BU15070609;1;5.0;33.0
7861;Wijk 07 Lottum;Horst aan de Maas                       ;Wijk      ;WK150707  ;1;50.0;224.0
7862;Lottum;Horst aan de Maas                       ;Buurt     ;BU15070700;1;26.0;91.0
7863;Verspreide huizen Lottum;Horst aan de Maas                       ;Buurt     ;BU15070709;1;24.0;134.0
7864;Wijk 08 Grubbenvorst;Horst aan de Maas                       ;Wijk      ;WK150708  ;1;173.0;714.0
7865;Grubbenvorst-Centrum;Horst aan de Maas                       ;Buurt     ;BU15070800;1;28.0;130.0
7866;De Comert;Horst aan de Maas                       ;Buurt     ;BU15070801;1;18.0;49.0
7867;'t Reuvelt;Horst aan de Maas                       ;Buurt     ;BU15070802;1;31.0;113.0
7868;Middelreuvelt;Horst aan de Maas                       ;Buurt     ;BU15070803;1;50.0;189.0
7869;Tuinhaversveld;Horst aan de Maas                       ;Buurt     ;BU15070804;1;30.0;103.0
7870;Verspreide huizen Grubbenvorst;Horst aan de Maas                       ;Buurt     ;BU15070809;1;16.0;130.0
7871;Wijk 09 Broekhuizen;Horst aan de Maas                       ;Wijk      ;WK150709  ;1;32.0;151.0
7872;Broekhuizen;Horst aan de Maas                       ;Buurt     ;BU15070900;1;25.0;115.0
7873;Verspreide huizen Broekhuizen;Horst aan de Maas                       ;Buurt     ;BU15070909;1;7.0;36.0
7874;Wijk 10 Sevenum;Horst aan de Maas                       ;Wijk      ;WK150710  ;1;269.0;1250.0
7875;Sevenum;Horst aan de Maas                       ;Buurt     ;BU15071000;1;213.0;840.0
7876;De Schatberg;Horst aan de Maas                       ;Buurt     ;BU15071001;1;;
7877;Verspreide huizen Sevenum;Horst aan de Maas                       ;Buurt     ;BU15071009;1;56.0;410.0
7878;Wijk 11 Kronenberg;Horst aan de Maas                       ;Wijk      ;WK150711  ;1;43.0;182.0
7879;Kronenberg;Horst aan de Maas                       ;Buurt     ;BU15071100;1;31.0;119.0
7880;Verspreide huizen Kronenberg;Horst aan de Maas                       ;Buurt     ;BU15071109;1;12.0;63.0
7881;Wijk 12 Evertsoorsd;Horst aan de Maas                       ;Wijk      ;WK150712  ;1;3.0;36.0
7882;Everstoord;Horst aan de Maas                       ;Buurt     ;BU15071200;1;;
7883;Verspreide huizen Eversoord;Horst aan de Maas                       ;Buurt     ;BU15071209;1;3.0;36.0
7884;Wijk 13 Meerlo;Horst aan de Maas                       ;Wijk      ;WK150713  ;1;60.0;212.0
7885;Meerlo;Horst aan de Maas                       ;Buurt     ;BU15071300;1;52.0;167.0
7886;Verspreide huizen Meerlo;Horst aan de Maas                       ;Buurt     ;BU15071309;1;8.0;45.0
7887;Wijk 14 Tienray;Horst aan de Maas                       ;Wijk      ;WK150714  ;1;35.0;148.0
7888;Tienray;Horst aan de Maas                       ;Buurt     ;BU15071400;1;31.0;125.0
7889;Verspreide huizen Tienray;Horst aan de Maas                       ;Buurt     ;BU15071409;1;4.0;23.0
7890;Wijk 15 Swolgen;Horst aan de Maas                       ;Wijk      ;WK150715  ;1;46.0;218.0
7891;Swolgen;Horst aan de Maas                       ;Buurt     ;BU15071500;1;34.0;147.0
7892;Verspreide huizen Swolgen;Horst aan de Maas                       ;Buurt     ;BU15071509;1;12.0;70.0
7893;Houten;Houten                                  ;Gemeente  ;GM0321    ;.;;
7894;Wijk 10 Houten Noord-West;Houten                                  ;Wijk      ;WK032110  ;1;648.0;1686.0
7895;Oude Dorp;Houten                                  ;Buurt     ;BU03211010;1;64.0;186.0
7896;Oorden;Houten                                  ;Buurt     ;BU03211011;1;41.0;121.0
7897;Hoven;Houten                                  ;Buurt     ;BU03211012;1;;
7898;Gaarden;Houten                                  ;Buurt     ;BU03211013;1;64.0;167.0
7899;Hoeven;Houten                                  ;Buurt     ;BU03211014;1;82.0;205.0
7900;Erven;Houten                                  ;Buurt     ;BU03211015;1;59.0;177.0
7901;Poorten;Houten                                  ;Buurt     ;BU03211016;1;47.0;121.0
7902;Slagen;Houten                                  ;Buurt     ;BU03211017;1;104.0;282.0
7903;Borchen;Houten                                  ;Buurt     ;BU03211018;1;74.0;190.0
7904;Campen;Houten                                  ;Buurt     ;BU03211019;1;84.0;170.0
7905;Rondweg Noord-West;Houten                                  ;Buurt     ;BU03211050;1;;
7906;Wijk 11 Houten Noord-Oost;Houten                                  ;Wijk      ;WK032111  ;1;317.0;766.0
7907;Centrum West;Houten                                  ;Buurt     ;BU03211120;1;;
7908;Centrum Oost;Houten                                  ;Buurt     ;BU03211121;1;24.0;65.0
7909;Molens;Houten                                  ;Buurt     ;BU03211122;1;;
7910;Hagen;Houten                                  ;Buurt     ;BU03211123;1;25.0;57.0
7911;weiden;Houten                                  ;Buurt     ;BU03211124;1;34.0;76.0
7912;Gilden;Houten                                  ;Buurt     ;BU03211125;1;77.0;193.0
7913;velden;Houten                                  ;Buurt     ;BU03211126;1;51.0;114.0
7914;Sloten;Houten                                  ;Buurt     ;BU03211127;1;25.0;48.0
7915;Bermen;Houten                                  ;Buurt     ;BU03211128;1;;
7916;Akkers;Houten                                  ;Buurt     ;BU03211129;1;43.0;120.0
7917;Rondweg Noord-Oost;Houten                                  ;Buurt     ;BU03211151;1;;
7918;Wijk 12 Houten Zuid-West;Houten                                  ;Wijk      ;WK032112  ;1;270.0;821.0
7919;Bouwen;Houten                                  ;Buurt     ;BU03211230;1;16.0;39.0
7920;Houten;Houten                                  ;Buurt     ;BU03211231;1;75.0;260.0
7921;Waters;Houten                                  ;Buurt     ;BU03211232;1;44.0;159.0
7922;Polders;Houten                                  ;Buurt     ;BU03211233;1;30.0;82.0
7923;Stenen;Houten                                  ;Buurt     ;BU03211234;1;35.0;99.0
7924;muren;Houten                                  ;Buurt     ;BU03211235;1;47.0;131.0
7925;Castellum West;Houten                                  ;Buurt     ;BU03211236;1;15.0;20.0
7926;Castellum Oost;Houten                                  ;Buurt     ;BU03211237;1;8.0;31.0
7927;Schaften;Houten                                  ;Buurt     ;BU03211238;1;;
7928;Rondweg Zuid-West;Houten                                  ;Buurt     ;BU03211252;1;;
7929;Wijk 13 Houten Zuid-Oost;Houten                                  ;Wijk      ;WK032113  ;1;337.0;838.0
7930;Landen;Houten                                  ;Buurt     ;BU03211340;1;54.0;136.0
7931;Tuinen;Houten                                  ;Buurt     ;BU03211341;1;71.0;195.0
7932;Sporen;Houten                                  ;Buurt     ;BU03211342;1;38.0;102.0
7933;Meren;Houten                                  ;Buurt     ;BU03211343;1;74.0;188.0
7934;Mossen;Houten                                  ;Buurt     ;BU03211344;1;73.0;169.0
7935;Grassen;Houten                                  ;Buurt     ;BU03211345;1;27.0;49.0
7936;Rondweg Zuid-Oost;Houten                                  ;Buurt     ;BU03211353;1;;
7937;Wijk 20 Houten Buitengebied;Houten                                  ;Wijk      ;WK032120  ;1;10.0;72.0
7938;De Staart;Houten                                  ;Buurt     ;BU03212054;1;;
7939;Kaden;Houten                                  ;Buurt     ;BU03212055;1;;
7940;vesten;Houten                                  ;Buurt     ;BU03212056;1;;
7941;Schepen;Houten                                  ;Buurt     ;BU03212057;1;;
7942;Boten;Houten                                  ;Buurt     ;BU03212058;1;;
7943;Honen;Houten                                  ;Buurt     ;BU03212059;1;;
7944;Hof van Wulven;Houten                                  ;Buurt     ;BU03212060;1;;
7945;Bruggen;Houten                                  ;Buurt     ;BU03212061;1;;
7946;Bogen;Houten                                  ;Buurt     ;BU03212062;1;;
7947;De Poel;Houten                                  ;Buurt     ;BU03212063;1;;
7948;Buitengebied Houten West;Houten                                  ;Buurt     ;BU03212064;1;;
7949;Buitengebied Houten Oost;Houten                                  ;Buurt     ;BU03212065;1;;
7950;Wijk 30 't Goy;Houten                                  ;Wijk      ;WK032130  ;1;16.0;63.0
7951;Dorp 't Goy;Houten                                  ;Buurt     ;BU03213070;1;9.0;25.0
7952;'t Goysedorp;Houten                                  ;Buurt     ;BU03213071;1;7.0;38.0
7953;Wijk 31 't Goy Buitengebied;Houten                                  ;Wijk      ;WK032131  ;1;5.0;33.0
7954;Buitengebied 't Goy;Houten                                  ;Buurt     ;BU03213172;1;5.0;33.0
7955;Wijk 40 Tull en 't waal;Houten                                  ;Wijk      ;WK032140  ;1;31.0;149.0
7956;'t Waal;Houten                                  ;Buurt     ;BU03214080;1;24.0;123.0
7957;Tull;Houten                                  ;Buurt     ;BU03214081;1;7.0;26.0
7958;Wijk 41 Tull en 't Waal Buitengebied;Houten                                  ;Wijk      ;WK032141  ;1;5.0;15.0
7959;Buitengebied Tull en 't Waal;Houten                                  ;Buurt     ;BU03214182;1;5.0;15.0
7960;Wijk 50 Schalkwijk;Houten                                  ;Wijk      ;WK032150  ;1;;
7961;Dorp Schalkwijk West;Houten                                  ;Buurt     ;BU03215090;1;40.0;131.0
7962;Dorp Schalkwijk Oost;Houten                                  ;Buurt     ;BU03215091;1;;
7963;Wijk 51 Schalkwijk Buitengebied;Houten                                  ;Wijk      ;WK032151  ;1;;
7964;Buitengebied Schalkwijk West;Houten                                  ;Buurt     ;BU03215192;1;8.0;36.0
7965;Buitengebied Schalkwijk Oost;Houten                                  ;Buurt     ;BU03215193;1;;
7966;Huizen;Huizen                                  ;Gemeente  ;GM0406    ;.;709.0;2304.0
7967;Wijk 00 Oude Dorp;Huizen                                  ;Wijk      ;WK040600  ;1;96.0;246.0
7968;De Noord;Huizen                                  ;Buurt     ;BU04060001;1;59.0;150.0
7969;De Zuid;Huizen                                  ;Buurt     ;BU04060002;1;37.0;96.0
7970;Wijk 01 Westereng;Huizen                                  ;Wijk      ;WK040601  ;1;22.0;61.0
7971;Westereng;Huizen                                  ;Buurt     ;BU04060103;1;22.0;61.0
7972;Wijk 02 Buitenwijken;Huizen                                  ;Wijk      ;WK040602  ;1;9.0;47.0
7973;Flevo;Huizen                                  ;Buurt     ;BU04060204;1;5.0;18.0
7974;Bikbergen;Huizen                                  ;Buurt     ;BU04060205;1;;
7975;Crailo;Huizen                                  ;Buurt     ;BU04060206;1;4.0;29.0
7976;Wijk 03 Erica en Tafelberg;Huizen                                  ;Wijk      ;WK040603  ;1;7.0;37.0
7977;Thames;Huizen                                  ;Buurt     ;BU04060307;1;;
7978;IJzeren veld;Huizen                                  ;Buurt     ;BU04060308;1;;
7979;Parrewijn;Huizen                                  ;Buurt     ;BU04060327;1;;
7980;Tafelberger Heide;Huizen                                  ;Buurt     ;BU04060328;1;;
7981;Rijsbergen;Huizen                                  ;Buurt     ;BU04060329;1;;
7982;Huizerhoogt;Huizen                                  ;Buurt     ;BU04060330;1;;
7983;Wijk 04 Staatslieden en Componistenbuurt;Huizen                                  ;Wijk      ;WK040604  ;1;62.0;230.0
7984;Sijsjesberg;Huizen                                  ;Buurt     ;BU04060409;1;17.0;59.0
7985;Zuidereng;Huizen                                  ;Buurt     ;BU04060410;1;45.0;171.0
7986;Wijk 05 Havengebied;Huizen                                  ;Wijk      ;WK040605  ;1;24.0;156.0
7987;Gooierhoofd;Huizen                                  ;Buurt     ;BU04060511;1;;
7988;Wolfskamer;Huizen                                  ;Buurt     ;BU04060512;1;;
7989;Industriewijk 't Plaveen;Huizen                                  ;Buurt     ;BU04060513;1;20.0;109.0
7990;Wijk 06 Zenderwijk en Bovenweg;Huizen                                  ;Wijk      ;WK040606  ;1;41.0;146.0
7991;Bovenweg;Huizen                                  ;Buurt     ;BU04060614;1;29.0;110.0
7992;Zenderwijk;Huizen                                  ;Buurt     ;BU04060615;1;12.0;36.0
7993;Wijk 07 Stad en Lande;Huizen                                  ;Wijk      ;WK040607  ;1;60.0;164.0
7994;Stad en Lande;Huizen                                  ;Buurt     ;BU04060716;1;60.0;164.0
7995;Wijk 08 Huizermaat West en Zuid;Huizen                                  ;Wijk      ;WK040608  ;1;141.0;419.0
7996;Huizermaat West;Huizen                                  ;Buurt     ;BU04060817;1;109.0;327.0
7997;Huizermaat Zuid;Huizen                                  ;Buurt     ;BU04060818;1;32.0;93.0
7998;Wijk 09 Huizermaat Noord;Huizen                                  ;Wijk      ;WK040609  ;1;39.0;98.0
7999;Huizermaat Noord;Huizen                                  ;Buurt     ;BU04060919;1;39.0;98.0
8000;Wijk 10 Bijvanck;Huizen                                  ;Wijk      ;WK040610  ;1;38.0;116.0
8001;Bijvanck Noord;Huizen                                  ;Buurt     ;BU04061020;1;17.0;46.0
8002;Bijvanck West;Huizen                                  ;Buurt     ;BU04061021;1;21.0;70.0
8003;Wijk 11 Bovenmaten;Huizen                                  ;Wijk      ;WK040611  ;1;96.0;324.0
8004;Bovenmaat Noord;Huizen                                  ;Buurt     ;BU04061123;1;67.0;191.0
8005;Bovenmaat West;Huizen                                  ;Buurt     ;BU04061124;1;13.0;83.0
8006;Bovenmaat-Oost;Huizen                                  ;Buurt     ;BU04061125;1;16.0;50.0
8007;Wijk 12 Hogemaat;Huizen                                  ;Wijk      ;WK040612  ;1;74.0;260.0
8008;Filosofenbuurt;Huizen                                  ;Buurt     ;BU04061226;1;68.0;243.0
8009;De Tuit;Huizen                                  ;Buurt     ;BU04061231;1;6.0;17.0
8010;Hulst;Hulst                                   ;Gemeente  ;GM0677    ;.;1763.0;5227.0
8011;Wijk 01 Hulst;Hulst                                   ;Wijk      ;WK067701  ;1;1094.0;2948.0
8012;Hulst;Hulst                                   ;Buurt     ;BU06770101;1;15.0;40.0
8013;Linie;Hulst                                   ;Buurt     ;BU06770102;1;401.0;912.0
8014;'t Jagertje-Schuddebeurs;Hulst                                   ;Buurt     ;BU06770103;1;5.0;32.0
8015;Carmel;Hulst                                   ;Buurt     ;BU06770104;1;52.0;113.0
8016;Dullaert;Hulst                                   ;Buurt     ;BU06770105;1;415.0;1188.0
8017;Absdaalseweg;Hulst                                   ;Buurt     ;BU06770106;1;6.0;70.0
8018;Hogeweg;Hulst                                   ;Buurt     ;BU06770107;1;3.0;26.0
8019;Zoetevaart;Hulst                                   ;Buurt     ;BU06770108;1;114.0;269.0
8020;Groote Kreek;Hulst                                   ;Buurt     ;BU06770109;1;71.0;218.0
8021;Absdale;Hulst                                   ;Buurt     ;BU06770110;1;5.0;41.0
8022;Buitengebied Hulst;Hulst                                   ;Buurt     ;BU06770112;1;7.0;38.0
8023;Wijk 02 St. Jansteen;Hulst                                   ;Wijk      ;WK067702  ;1;120.0;335.0
