ID;Bestemming;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4
3673;69 Juridische diensten en administratie;1990;235.0;129.0;17.2;182.0
3674;69 Juridische diensten en administratie;1991;239.0;132.0;2.6;180.5
3675;69 Juridische diensten en administratie;1992;238.0;137.0;3.3;173.9
3676;69 Juridische diensten en administratie;1993;237.0;140.0;2.1;169.6
3677;69 Juridische diensten en administratie;1994;211.0;130.0;-7.2;162.7
3678;69 Juridische diensten en administratie;1995;229.0;149.0;15.2;153.3
3679;69 Juridische diensten en administratie;1996;272.0;194.0;30.1;140.0
3680;69 Juridische diensten en administratie;1997;327.0;253.0;30.1;129.3
3681;69 Juridische diensten en administratie;1998;454.0;381.0;50.5;119.3
3682;69 Juridische diensten en administratie;1999;460.0;410.0;7.7;112.2
3683;69 Juridische diensten en administratie;2000;482.0;437.0;6.5;110.4
3684;69 Juridische diensten en administratie;2001;488.0;454.0;3.9;107.5
3685;69 Juridische diensten en administratie;2002;489.0;469.0;3.3;104.3
3686;69 Juridische diensten en administratie;2003;442.0;432.0;-7.8;102.2
3687;69 Juridische diensten en administratie;2004;429.0;423.0;-2.3;101.5
3688;69 Juridische diensten en administratie;2005;457.0;457.0;8.2;100.0
3689;69 Juridische diensten en administratie;2006;497.0;499.0;9.2;99.6
3690;69 Juridische diensten en administratie;2007;595.0;592.0;18.7;100.4
3691;69 Juridische diensten en administratie;2008;602.0;601.0;1.5;100.1
3692;69 Juridische diensten en administratie;2009;664.0;659.0;9.6;100.7
3693;69 Juridische diensten en administratie;2010;480.0;473.0;-28.3;101.6
3694;69 Juridische diensten en administratie;2011;496.0;495.0;4.8;100.2
3695;69 Juridische diensten en administratie;2012;;;;
3696;70 Holdings en managementadviesbureaus;1969;;;;
3697;70 Holdings en managementadviesbureaus;1970;;;;
3698;70 Holdings en managementadviesbureaus;1971;;;;
3699;70 Holdings en managementadviesbureaus;1972;;;;
3700;70 Holdings en managementadviesbureaus;1973;;;;
3701;70 Holdings en managementadviesbureaus;1974;;;;
3702;70 Holdings en managementadviesbureaus;1975;;;;
3703;70 Holdings en managementadviesbureaus;1976;;;;
3704;70 Holdings en managementadviesbureaus;1977;;;;
3705;70 Holdings en managementadviesbureaus;1978;;;;
3706;70 Holdings en managementadviesbureaus;1979;;;;
3707;70 Holdings en managementadviesbureaus;1980;;;;
3708;70 Holdings en managementadviesbureaus;1981;;;;
3709;70 Holdings en managementadviesbureaus;1982;;;;
3710;70 Holdings en managementadviesbureaus;1983;;;;
3711;70 Holdings en managementadviesbureaus;1984;;;;
3712;70 Holdings en managementadviesbureaus;1985;;;;
3713;70 Holdings en managementadviesbureaus;1986;;;;
3714;70 Holdings en managementadviesbureaus;1987;;;;
3715;70 Holdings en managementadviesbureaus;1988;194.0;121.0;;160.1
3716;70 Holdings en managementadviesbureaus;1989;222.0;141.0;16.0;157.9
3717;70 Holdings en managementadviesbureaus;1990;254.0;163.0;15.8;156.1
3718;70 Holdings en managementadviesbureaus;1991;255.0;163.0;0.4;156.1
3719;70 Holdings en managementadviesbureaus;1992;262.0;172.0;5.5;152.0
3720;70 Holdings en managementadviesbureaus;1993;260.0;175.0;1.5;148.6
3721;70 Holdings en managementadviesbureaus;1994;239.0;166.0;-5.0;143.8
3722;70 Holdings en managementadviesbureaus;1995;267.0;195.0;17.2;137.1
3723;70 Holdings en managementadviesbureaus;1996;311.0;245.0;25.8;126.9
3724;70 Holdings en managementadviesbureaus;1997;392.0;329.0;34.1;119.3
3725;70 Holdings en managementadviesbureaus;1998;517.0;461.0;40.3;112.1
3726;70 Holdings en managementadviesbureaus;1999;509.0;477.0;3.5;106.7
3727;70 Holdings en managementadviesbureaus;2000;538.0;507.0;6.3;106.1
3728;70 Holdings en managementadviesbureaus;2001;579.0;553.0;9.1;104.7
3729;70 Holdings en managementadviesbureaus;2002;547.0;531.0;-4.0;103.0
3730;70 Holdings en managementadviesbureaus;2003;503.0;495.0;-6.8;101.5
3731;70 Holdings en managementadviesbureaus;2004;495.0;490.0;-1.0;100.9
3732;70 Holdings en managementadviesbureaus;2005;535.0;535.0;9.1;100.0
3733;70 Holdings en managementadviesbureaus;2006;553.0;554.0;3.6;99.8
3734;70 Holdings en managementadviesbureaus;2007;648.0;643.0;16.1;100.8
3735;70 Holdings en managementadviesbureaus;2008;679.0;675.0;4.9;100.6
3736;70 Holdings en managementadviesbureaus;2009;658.0;659.0;-2.4;99.8
3737;70 Holdings en managementadviesbureaus;2010;489.0;488.0;-26.0;100.3
3738;70 Holdings en managementadviesbureaus;2011;582.0;587.0;20.4;99.1
3739;70 Holdings en managementadviesbureaus;2012;;;;
3740;71 Architecten-, ingenieursbureaus e.d.;1969;;;;
3741;71 Architecten-, ingenieursbureaus e.d.;1970;;;;
3742;71 Architecten-, ingenieursbureaus e.d.;1971;;;;
3743;71 Architecten-, ingenieursbureaus e.d.;1972;;;;
3744;71 Architecten-, ingenieursbureaus e.d.;1973;;;;
3745;71 Architecten-, ingenieursbureaus e.d.;1974;;;;
3746;71 Architecten-, ingenieursbureaus e.d.;1975;;;;
3747;71 Architecten-, ingenieursbureaus e.d.;1976;;;;
3748;71 Architecten-, ingenieursbureaus e.d.;1977;;;;
3749;71 Architecten-, ingenieursbureaus e.d.;1978;;;;
3750;71 Architecten-, ingenieursbureaus e.d.;1979;;;;
3751;71 Architecten-, ingenieursbureaus e.d.;1980;;;;
3752;71 Architecten-, ingenieursbureaus e.d.;1981;;;;
3753;71 Architecten-, ingenieursbureaus e.d.;1982;;;;
3754;71 Architecten-, ingenieursbureaus e.d.;1983;;;;
3755;71 Architecten-, ingenieursbureaus e.d.;1984;;;;
3756;71 Architecten-, ingenieursbureaus e.d.;1985;;;;
3757;71 Architecten-, ingenieursbureaus e.d.;1986;;;;
3758;71 Architecten-, ingenieursbureaus e.d.;1987;;;;
3759;71 Architecten-, ingenieursbureaus e.d.;1988;200.0;118.0;;170.1
3760;71 Architecten-, ingenieursbureaus e.d.;1989;215.0;128.0;9.0;167.7
3761;71 Architecten-, ingenieursbureaus e.d.;1990;238.0;143.0;11.6;166.3
3762;71 Architecten-, ingenieursbureaus e.d.;1991;224.0;136.0;-5.0;164.9
3763;71 Architecten-, ingenieursbureaus e.d.;1992;206.0;130.0;-4.5;158.7
3764;71 Architecten-, ingenieursbureaus e.d.;1993;213.0;139.0;6.8;153.7
3765;71 Architecten-, ingenieursbureaus e.d.;1994;191.0;129.0;-7.0;148.2
3766;71 Architecten-, ingenieursbureaus e.d.;1995;229.0;162.0;25.7;141.4
3767;71 Architecten-, ingenieursbureaus e.d.;1996;259.0;198.0;22.3;130.8
3768;71 Architecten-, ingenieursbureaus e.d.;1997;329.0;268.0;35.5;122.6
3769;71 Architecten-, ingenieursbureaus e.d.;1998;434.0;378.0;40.7;114.9
3770;71 Architecten-, ingenieursbureaus e.d.;1999;401.0;367.0;-2.8;109.2
3771;71 Architecten-, ingenieursbureaus e.d.;2000;409.0;376.0;2.5;108.7
3772;71 Architecten-, ingenieursbureaus e.d.;2001;420.0;396.0;5.1;106.2
3773;71 Architecten-, ingenieursbureaus e.d.;2002;458.0;441.0;11.4;103.9
3774;71 Architecten-, ingenieursbureaus e.d.;2003;414.0;406.0;-7.9;101.9
3775;71 Architecten-, ingenieursbureaus e.d.;2004;402.0;397.0;-2.2;101.2
3776;71 Architecten-, ingenieursbureaus e.d.;2005;427.0;427.0;7.5;100.0
3777;71 Architecten-, ingenieursbureaus e.d.;2006;476.0;478.0;11.9;99.6
3778;71 Architecten-, ingenieursbureaus e.d.;2007;583.0;581.0;21.6;100.3
3779;71 Architecten-, ingenieursbureaus e.d.;2008;606.0;607.0;4.5;99.8
3780;71 Architecten-, ingenieursbureaus e.d.;2009;393.0;396.0;-34.8;99.3
3781;71 Architecten-, ingenieursbureaus e.d.;2010;434.0;430.0;8.7;100.9
3782;71 Architecten-, ingenieursbureaus e.d.;2011;503.0;502.0;16.8;100.1
3783;71 Architecten-, ingenieursbureaus e.d.;2012;;;;
3784;72 Research;1969;51.0;75.0;;68.2
3785;72 Research;1970;51.0;70.0;-5.9;72.5
3786;72 Research;1971;53.0;69.0;-2.0;76.8
3787;72 Research;1972;50.0;62.0;-9.4;80.0
3788;72 Research;1973;65.0;77.0;24.0;83.9
3789;72 Research;1974;64.0;70.0;-9.2;91.0
3790;72 Research;1975;86.0;87.0;23.4;99.1
3791;72 Research;1976;99.0;94.0;8.1;105.5
3792;72 Research;1977;85.0;79.0;-16.2;108.0
3793;72 Research;1978;101.0;89.0;12.9;113.7
3794;72 Research;1979;104.0;89.0;0.0;117.0
3795;72 Research;1980;118.0;97.0;9.6;121.1
3796;72 Research;1981;128.0;101.0;3.4;127.1
3797;72 Research;1982;117.0;90.0;-10.2;129.3
3798;72 Research;1983;123.0;94.0;3.4;131.4
3799;72 Research;1984;128.0;100.0;6.5;128.4
3800;72 Research;1985;154.0;122.0;22.7;126.0
3801;72 Research;1986;179.0;147.0;20.1;121.9
3802;72 Research;1987;209.0;173.0;17.9;120.7
3803;72 Research;1988;216.0;178.0;2.9;121.3
3804;72 Research;1989;190.0;157.0;-12.0;121.3
3805;72 Research;1990;190.0;157.0;0.5;120.7
3806;72 Research;1991;220.0;184.0;16.8;119.6
3807;72 Research;1992;208.0;176.0;-4.5;118.4
3808;72 Research;1993;187.0;158.0;-10.1;118.4
3809;72 Research;1994;200.0;171.0;8.6;116.7
3810;72 Research;1995;196.0;170.0;-1.0;115.5
3811;72 Research;1996;207.0;184.0;8.2;112.8
3812;72 Research;1997;230.0;207.0;12.6;111.3
3813;72 Research;1998;253.0;232.0;12.2;109.2
3814;72 Research;1999;270.0;251.0;8.3;107.6
3815;72 Research;2000;200.0;187.0;-25.6;107.1
3816;72 Research;2001;249.0;232.0;24.0;107.5
3817;72 Research;2002;199.0;188.0;-18.9;105.9
3818;72 Research;2003;186.0;179.0;-4.5;103.7
3819;72 Research;2004;179.0;176.0;-2.2;101.9
3820;72 Research;2005;154.0;154.0;-12.3;100.0
3821;72 Research;2006;174.0;176.0;14.3;98.9
3822;72 Research;2007;263.0;266.0;51.1;98.9
3823;72 Research;2008;361.0;364.0;36.9;99.1
3824;72 Research;2009;362.0;361.0;-0.8;100.2
3825;72 Research;2010;363.0;359.0;-0.6;101.1
3826;72 Research;2011;331.0;330.0;-8.0;100.2
3827;72 Research;2012;;;;
3828;73-75 Reclame, design, overige diensten;1969;48.0;66.0;;73.0
3829;73-75 Reclame, design, overige diensten;1970;62.0;77.0;16.7;80.8
3830;73-75 Reclame, design, overige diensten;1971;64.0;73.0;-4.8;87.6
3831;73-75 Reclame, design, overige diensten;1972;61.0;67.0;-7.8;90.6
3832;73-75 Reclame, design, overige diensten;1973;71.0;75.0;11.5;94.6
3833;73-75 Reclame, design, overige diensten;1974;74.0;72.0;-4.2;102.9
3834;73-75 Reclame, design, overige diensten;1975;79.0;70.0;-2.7;112.9
3835;73-75 Reclame, design, overige diensten;1976;88.0;73.0;5.1;119.7
3836;73-75 Reclame, design, overige diensten;1977;96.0;78.0;5.7;123.6
3837;73-75 Reclame, design, overige diensten;1978;110.0;85.0;9.4;129.5
3838;73-75 Reclame, design, overige diensten;1979;120.0;90.0;6.4;132.8
3839;73-75 Reclame, design, overige diensten;1980;129.0;93.0;3.3;138.2
3840;73-75 Reclame, design, overige diensten;1981;122.0;83.0;-10.9;146.6
3841;73-75 Reclame, design, overige diensten;1982;129.0;85.0;2.5;151.3
3842;73-75 Reclame, design, overige diensten;1983;134.0;88.0;3.1;152.4
3843;73-75 Reclame, design, overige diensten;1984;140.0;93.0;6.0;150.2
3844;73-75 Reclame, design, overige diensten;1985;163.0;110.0;17.9;148.4
3845;73-75 Reclame, design, overige diensten;1986;173.0;121.0;9.8;143.5
3846;73-75 Reclame, design, overige diensten;1987;174.0;121.0;0.0;144.3
3847;73-75 Reclame, design, overige diensten;1988;213.0;150.0;24.1;142.3
3848;73-75 Reclame, design, overige diensten;1989;233.0;165.0;10.3;141.1
3849;73-75 Reclame, design, overige diensten;1990;259.0;184.0;11.6;140.5
3850;73-75 Reclame, design, overige diensten;1991;268.0;191.0;3.5;140.5
3851;73-75 Reclame, design, overige diensten;1992;266.0;191.0;0.4;139.0
3852;73-75 Reclame, design, overige diensten;1993;229.0;168.0;-12.4;136.6
3853;73-75 Reclame, design, overige diensten;1994;222.0;166.0;-0.9;133.6
3854;73-75 Reclame, design, overige diensten;1995;246.0;190.0;14.4;129.4
3855;73-75 Reclame, design, overige diensten;1996;278.0;227.0;19.5;122.3
3856;73-75 Reclame, design, overige diensten;1997;351.0;300.0;32.0;117.0
3857;73-75 Reclame, design, overige diensten;1998;452.0;407.0;35.6;111.1
3858;73-75 Reclame, design, overige diensten;1999;418.0;393.0;-3.3;106.3
3859;73-75 Reclame, design, overige diensten;2000;425.0;402.0;2.2;105.8
3860;73-75 Reclame, design, overige diensten;2001;427.0;411.0;2.4;103.8
3861;73-75 Reclame, design, overige diensten;2002;425.0;415.0;0.9;102.4
3862;73-75 Reclame, design, overige diensten;2003;386.0;381.0;-8.2;101.3
3863;73-75 Reclame, design, overige diensten;2004;371.0;367.0;-3.6;101.0
3864;73-75 Reclame, design, overige diensten;2005;383.0;383.0;4.3;100.0
3865;73-75 Reclame, design, overige diensten;2006;428.0;427.0;11.5;100.2
3866;73-75 Reclame, design, overige diensten;2007;532.0;526.0;23.1;101.2
3867;73-75 Reclame, design, overige diensten;2008;559.0;548.0;4.1;102.1
3868;73-75 Reclame, design, overige diensten;2009;353.0;349.0;-36.3;101.2
3869;73-75 Reclame, design, overige diensten;2010;282.0;274.0;-21.5;103.1
3870;73-75 Reclame, design, overige diensten;2011;388.0;381.0;39.4;101.8
3871;73-75 Reclame, design, overige diensten;2012;;;;
3872;74-75 Design en veterinaire diensten;1969;;;;
3873;74-75 Design en veterinaire diensten;1970;;;;
3874;74-75 Design en veterinaire diensten;1971;;;;
3875;74-75 Design en veterinaire diensten;1972;;;;
3876;74-75 Design en veterinaire diensten;1973;;;;
3877;74-75 Design en veterinaire diensten;1974;;;;
3878;74-75 Design en veterinaire diensten;1975;;;;
3879;74-75 Design en veterinaire diensten;1976;;;;
3880;74-75 Design en veterinaire diensten;1977;;;;
3881;74-75 Design en veterinaire diensten;1978;;;;
3882;74-75 Design en veterinaire diensten;1979;;;;
3883;74-75 Design en veterinaire diensten;1980;;;;
3884;74-75 Design en veterinaire diensten;1981;;;;
3885;74-75 Design en veterinaire diensten;1982;;;;
3886;74-75 Design en veterinaire diensten;1983;;;;
3887;74-75 Design en veterinaire diensten;1984;;;;
3888;74-75 Design en veterinaire diensten;1985;;;;
3889;74-75 Design en veterinaire diensten;1986;;;;
3890;74-75 Design en veterinaire diensten;1987;;;;
3891;74-75 Design en veterinaire diensten;1988;108.0;88.0;;123.2
3892;74-75 Design en veterinaire diensten;1989;117.0;95.0;8.3;123.2
3893;74-75 Design en veterinaire diensten;1990;128.0;104.0;9.4;123.2
3894;74-75 Design en veterinaire diensten;1991;131.0;106.0;1.6;124.1
3895;74-75 Design en veterinaire diensten;1992;129.0;104.0;-1.5;124.1
3896;74-75 Design en veterinaire diensten;1993;101.0;82.0;-20.9;122.9
3897;74-75 Design en veterinaire diensten;1994;106.0;87.0;5.9;121.8
3898;74-75 Design en veterinaire diensten;1995;121.0;101.0;16.0;119.8
3899;74-75 Design en veterinaire diensten;1996;134.0;116.0;14.9;115.5
3900;74-75 Design en veterinaire diensten;1997;166.0;147.0;26.9;112.7
3901;74-75 Design en veterinaire diensten;1998;213.0;196.0;33.1;108.7
3902;74-75 Design en veterinaire diensten;1999;192.0;182.0;-7.0;105.4
3903;74-75 Design en veterinaire diensten;2000;195.0;184.0;1.0;105.9
3904;74-75 Design en veterinaire diensten;2001;194.0;185.0;0.5;104.8
3905;74-75 Design en veterinaire diensten;2002;199.0;194.0;4.6;102.8
3906;74-75 Design en veterinaire diensten;2003;184.0;181.0;-6.5;101.7
3907;74-75 Design en veterinaire diensten;2004;178.0;176.0;-2.7;101.1
3908;74-75 Design en veterinaire diensten;2005;182.0;182.0;3.4;100.0
3909;74-75 Design en veterinaire diensten;2006;203.0;203.0;11.5;100.0
3910;74-75 Design en veterinaire diensten;2007;248.0;246.0;21.2;100.8
3911;74-75 Design en veterinaire diensten;2008;257.0;251.0;2.0;102.4
3912;74-75 Design en veterinaire diensten;2009;185.0;183.0;-27.2;101.3
