ID;Geslacht;Leeftijd;Onderwijssoort;Migratieachtergrond;RegioS;Perioden;LeerlingenStudenten_1
7867;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2001/'02;
7868;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2002/'03;
7869;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2003/'04;973.0
7870;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2004/'05;1011.0
7871;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2005/'06;1054.0
7872;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2006/'07;1061.0
7873;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2007/'08;1049.0
7874;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2008/'09;1035.0
7875;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2009/'10;1035.0
7876;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2010/'11;1024.0
7877;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2011/'12;991.0
7878;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2012/'13;989.0
7879;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2013/'14;991.0
7880;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2014/'15;998.0
7881;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2015/'16;1006.0
7882;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2016/'17;995.0
7883;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2017/'18;980.0
7884;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2018/'19;979.0
7885;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2019/'20;934.0
7886;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2020/'21;886.0
7887;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2021/'22;870.0
7888;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilvarenbeek;2022/'23;864.0
7889;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2000/'01;
7890;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2001/'02;
7891;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2002/'03;
7892;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2003/'04;4162.0
7893;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2004/'05;4269.0
7894;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2005/'06;4460.0
7895;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2006/'07;4537.0
7896;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2007/'08;4668.0
7897;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2008/'09;4606.0
7898;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2009/'10;4643.0
7899;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2010/'11;4740.0
7900;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2011/'12;4867.0
7901;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2012/'13;4996.0
7902;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2013/'14;5082.0
7903;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2014/'15;5264.0
7904;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2015/'16;5374.0
7905;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2016/'17;5539.0
7906;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2017/'18;5625.0
7907;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2018/'19;5584.0
7908;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2019/'20;5632.0
7909;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2020/'21;5518.0
7910;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2021/'22;5515.0
7911;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hilversum;2022/'23;5681.0
7912;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2000/'01;
7913;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2001/'02;
7914;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2002/'03;
7915;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2003/'04;
7916;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2004/'05;
7917;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2005/'06;
7918;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2006/'07;
7919;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2007/'08;
7920;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2008/'09;
7921;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2009/'10;
7922;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2010/'11;
7923;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2011/'12;
7924;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2012/'13;
7925;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2013/'14;
7926;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2014/'15;
7927;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2015/'16;
7928;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2016/'17;
7929;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2017/'18;
7930;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2018/'19;
7931;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2019/'20;5012.0
7932;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2020/'21;4861.0
7933;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2021/'22;4855.0
7934;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoeksche Waard;2022/'23;4872.0
7935;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2000/'01;
7936;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2001/'02;
7937;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2002/'03;
7938;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2003/'04;1855.0
7939;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2004/'05;1889.0
7940;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2005/'06;1952.0
7941;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2006/'07;2002.0
7942;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2007/'08;2059.0
7943;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2008/'09;2068.0
7944;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2009/'10;2112.0
7945;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2010/'11;2162.0
7946;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2011/'12;2168.0
7947;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2012/'13;2134.0
7948;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2013/'14;2195.0
7949;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2014/'15;2163.0
7950;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2015/'16;2207.0
7951;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2016/'17;2236.0
7952;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2017/'18;2224.0
7953;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2018/'19;2145.0
7954;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2019/'20;2068.0
7955;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2020/'21;1998.0
7956;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2021/'22;1895.0
7957;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hof van Twente;2022/'23;1912.0
7958;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2000/'01;
7959;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2001/'02;
7960;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2002/'03;
7961;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2003/'04;
7962;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2004/'05;
7963;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2005/'06;
7964;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2006/'07;
7965;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2007/'08;
7966;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2008/'09;
7967;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2009/'10;
7968;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2010/'11;
7969;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2011/'12;
7970;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2012/'13;
7971;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2013/'14;
7972;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2014/'15;
7973;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2015/'16;
7974;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2016/'17;
7975;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2017/'18;
7976;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2018/'19;
7977;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2019/'20;2830.0
7978;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2020/'21;2747.0
7979;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2021/'22;2588.0
7980;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Het Hogeland;2022/'23;2633.0
7981;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2000/'01;
7982;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2001/'02;
7983;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2002/'03;
7984;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2003/'04;
7985;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2004/'05;
7986;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2005/'06;
7987;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2006/'07;
7988;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2007/'08;
7989;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2008/'09;
7990;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2009/'10;
7991;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2010/'11;
7992;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2011/'12;
7993;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2012/'13;3036.0
7994;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2013/'14;3086.0
7995;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2014/'15;3179.0
7996;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2015/'16;3200.0
7997;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2016/'17;3081.0
7998;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2017/'18;2927.0
7999;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2018/'19;2821.0
8000;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2019/'20;2707.0
8001;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2020/'21;2595.0
8002;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2021/'22;2542.0
8003;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hollands Kroon;2022/'23;2544.0
8004;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2000/'01;
8005;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2001/'02;
8006;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2002/'03;
8007;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2003/'04;
8008;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2004/'05;
8009;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2005/'06;
8010;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2006/'07;
8011;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2007/'08;
8012;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2008/'09;
8013;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2009/'10;
8014;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2010/'11;
8015;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2011/'12;
8016;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2012/'13;
8017;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2013/'14;
8018;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2014/'15;
8019;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2015/'16;
8020;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2016/'17;
8021;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2017/'18;
8022;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2018/'19;
8023;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2019/'20;
8024;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2020/'21;
8025;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2021/'22;
8026;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Holten;2022/'23;
8027;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2000/'01;
8028;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2001/'02;
8029;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2002/'03;
8030;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2003/'04;
8031;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2004/'05;
8032;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2005/'06;
8033;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2006/'07;
8034;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2007/'08;
8035;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2008/'09;
8036;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2009/'10;
8037;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2010/'11;
8038;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2011/'12;
8039;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2012/'13;
8040;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2013/'14;
8041;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2014/'15;
8042;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2015/'16;
8043;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2016/'17;
8044;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2017/'18;
8045;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2018/'19;
8046;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2019/'20;
8047;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2020/'21;
8048;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2021/'22;
8049;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hontenisse;2022/'23;
8050;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2000/'01;
8051;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2001/'02;
8052;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2002/'03;
8053;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2003/'04;2885.0
8054;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2004/'05;2878.0
8055;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2005/'06;2866.0
8056;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2006/'07;2849.0
8057;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2007/'08;2974.0
8058;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2008/'09;2970.0
8059;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2009/'10;3026.0
8060;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2010/'11;3063.0
8061;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2011/'12;3089.0
8062;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2012/'13;3218.0
8063;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2013/'14;3248.0
8064;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2014/'15;3335.0
8065;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2015/'16;3401.0
8066;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2016/'17;3403.0
8067;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2017/'18;3295.0
8068;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2018/'19;3181.0
8069;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2019/'20;3109.0
8070;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2020/'21;3093.0
8071;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2021/'22;3113.0
8072;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogeveen;2022/'23;3219.0
8073;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2000/'01;
8074;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2001/'02;
8075;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2002/'03;
8076;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2003/'04;1724.0
8077;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2004/'05;1764.0
8078;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2005/'06;1817.0
8079;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2006/'07;1765.0
8080;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2007/'08;1879.0
8081;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2008/'09;1855.0
8082;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2009/'10;1832.0
8083;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2010/'11;1857.0
8084;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2011/'12;1885.0
8085;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2012/'13;1890.0
8086;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2013/'14;1933.0
8087;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2014/'15;1974.0
8088;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2015/'16;1987.0
8089;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2016/'17;1956.0
8090;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2017/'18;1875.0
8091;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2018/'19;
8092;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2019/'20;
8093;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2020/'21;
8094;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2021/'22;
8095;Totaal mannen en vrouwen;Totaal;Totaal voortgezet onderwijs;Totaal;Hoogezand-Sappemeer;2022/'23;
