ID;Geslacht;Vooropleiding;Startjaar;OpleidingsrichtingEnSectorDiploma;Peilmoment;OnderwijspositiePeilmoment;TotaalDeelnemersStartjaar_1;TotaalGediplomeerden_2;Niveau1_3;Niveau2_4;Niveau3_5;Niveau4_6;NietGediplomeerden_7;TotaalGediplomeerden_8;Niveau1_9;Niveau2_10;Niveau3_11;Niveau4_12;NietGediplomeerden_13
8989;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;848.0;802.0;46.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8990;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;610.0;571.0;39.0;0.0;0.0;;4.0;4.0;0.0;0.0;0.0;
8991;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;1328.0;1263.0;65.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8992;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;525.0;502.0;23.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8993;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;803.0;761.0;42.0;0.0;0.0;;3.0;3.0;0.0;0.0;0.0;
8994;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;1220.0;1162.0;58.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8995;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;339.0;329.0;10.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8996;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;881.0;833.0;48.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8997;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;1120.0;1066.0;54.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8998;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;200.0;195.0;5.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
8999;Mannen;Totaal deelnemers startjaar;2010;Combinatie van sectoren;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;920.0;871.0;49.0;0.0;0.0;;2.0;2.0;0.0;0.0;0.0;
9000;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;52815.0;3697.0;1940.0;1370.0;270.0;117.0;49118.0;7.0;4.0;3.0;1.0;0.0;93.0
9001;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;47801.0;2727.0;1518.0;983.0;224.0;2.0;45074.0;6.0;3.0;2.0;0.0;0.0;94.0
9002;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;5014.0;970.0;422.0;387.0;46.0;115.0;4044.0;19.0;8.0;8.0;1.0;2.0;81.0
9003;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;52815.0;16061.0;2610.0;9919.0;2486.0;1046.0;36754.0;30.0;5.0;19.0;5.0;2.0;70.0
9004;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;39756.0;9541.0;1638.0;6068.0;1820.0;15.0;30215.0;24.0;4.0;15.0;5.0;0.0;76.0
9005;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;13059.0;6520.0;972.0;3851.0;666.0;1031.0;6539.0;50.0;7.0;29.0;5.0;8.0;50.0
9006;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;52815.0;27943.0;2138.0;13264.0;5821.0;6720.0;24872.0;53.0;4.0;25.0;11.0;13.0;47.0
9007;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;28592.0;11206.0;914.0;7224.0;2947.0;121.0;17386.0;39.0;3.0;25.0;10.0;0.0;61.0
9008;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;24223.0;16737.0;1224.0;6040.0;2874.0;6599.0;7486.0;69.0;5.0;25.0;12.0;27.0;31.0
9009;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9010;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9011;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9012;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9013;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9014;Mannen;Totaal deelnemers startjaar;2012;Totaal deelnemers startjaar;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9015;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;4.0;0.0;0.0;0.0;4.0;;0.0;0.0;0.0;0.0;0.0;
9016;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9017;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;4.0;0.0;0.0;0.0;4.0;;0.0;0.0;0.0;0.0;0.0;
9018;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;12.0;0.0;0.0;0.0;12.0;;0.0;0.0;0.0;0.0;0.0;
9019;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9020;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;12.0;0.0;0.0;0.0;12.0;;0.0;0.0;0.0;0.0;0.0;
9021;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;234.0;0.0;0.0;0.0;234.0;;0.0;0.0;0.0;0.0;0.0;
9022;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;6.0;0.0;0.0;0.0;6.0;;0.0;0.0;0.0;0.0;0.0;
9023;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;228.0;0.0;0.0;0.0;228.0;;1.0;0.0;0.0;0.0;1.0;
9024;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9025;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9026;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9027;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9028;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9029;Mannen;Totaal deelnemers startjaar;2012;Onderwijs;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9030;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;24.0;0.0;24.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9031;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;22.0;0.0;22.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9032;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;2.0;0.0;2.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9033;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;209.0;0.0;160.0;32.0;17.0;;0.0;0.0;0.0;0.0;0.0;
9034;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;146.0;0.0;120.0;26.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9035;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;63.0;0.0;40.0;6.0;17.0;;0.0;0.0;0.0;0.0;0.0;
9036;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;653.0;0.0;162.0;199.0;292.0;;1.0;0.0;0.0;0.0;1.0;
9037;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;216.0;0.0;97.0;113.0;6.0;;1.0;0.0;0.0;0.0;0.0;
9038;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;437.0;0.0;65.0;86.0;286.0;;2.0;0.0;0.0;0.0;1.0;
9039;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9040;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9041;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9042;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9043;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9044;Mannen;Totaal deelnemers startjaar;2012;Vormgeving en audiovisuele ondersteuning;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9045;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;707.0;93.0;307.0;209.0;98.0;;1.0;0.0;1.0;0.0;0.0;
9046;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;488.0;72.0;231.0;183.0;2.0;;1.0;0.0;0.0;0.0;0.0;
9047;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;219.0;21.0;76.0;26.0;96.0;;4.0;0.0;2.0;1.0;2.0;
9048;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;3597.0;116.0;1211.0;1501.0;769.0;;7.0;0.0;2.0;3.0;1.0;
9049;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;2144.0;70.0;834.0;1227.0;13.0;;5.0;0.0;2.0;3.0;0.0;
9050;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1453.0;46.0;377.0;274.0;756.0;;11.0;0.0;3.0;2.0;6.0;
9051;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;7137.0;104.0;1535.0;1604.0;3894.0;;14.0;0.0;3.0;3.0;7.0;
9052;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;2007.0;44.0;904.0;994.0;65.0;;7.0;0.0;3.0;3.0;0.0;
9053;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;5130.0;60.0;631.0;610.0;3829.0;;21.0;0.0;3.0;3.0;16.0;
9054;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9055;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9056;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9057;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9058;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9059;Mannen;Totaal deelnemers startjaar;2012;Handel en administratie en jur. onderst.;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9060;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;112.0;0.0;93.0;17.0;2.0;;0.0;0.0;0.0;0.0;0.0;
9061;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;97.0;0.0;80.0;17.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9062;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;15.0;0.0;13.0;0.0;2.0;;0.0;0.0;0.0;0.0;0.0;
9063;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;794.0;0.0;426.0;342.0;26.0;;2.0;0.0;1.0;1.0;0.0;
9064;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;617.0;0.0;323.0;294.0;0.0;;2.0;0.0;1.0;1.0;0.0;
9065;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;177.0;0.0;103.0;48.0;26.0;;1.0;0.0;1.0;0.0;0.0;
9066;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;1784.0;0.0;515.0;695.0;574.0;;3.0;0.0;1.0;1.0;1.0;
9067;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;866.0;0.0;345.0;513.0;8.0;;3.0;0.0;1.0;2.0;0.0;
9068;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;918.0;0.0;170.0;182.0;566.0;;4.0;0.0;1.0;1.0;2.0;
9069;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9070;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9071;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9072;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9073;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9074;Mannen;Totaal deelnemers startjaar;2012;ICT;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9075;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;579.0;421.0;145.0;12.0;1.0;;1.0;1.0;0.0;0.0;0.0;
9076;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;470.0;347.0;123.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
9077;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;109.0;74.0;22.0;12.0;1.0;;2.0;1.0;0.0;0.0;0.0;
9078;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;4647.0;552.0;3845.0;213.0;37.0;;9.0;1.0;7.0;0.0;0.0;
9079;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;3110.0;372.0;2630.0;108.0;0.0;;8.0;1.0;7.0;0.0;0.0;
9080;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1537.0;180.0;1215.0;105.0;37.0;;12.0;1.0;9.0;1.0;0.0;
9081;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;7387.0;407.0;5538.0;1078.0;364.0;;14.0;1.0;10.0;2.0;1.0;
9082;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;4138.0;190.0;3450.0;495.0;3.0;;14.0;1.0;12.0;2.0;0.0;
9083;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;3249.0;217.0;2088.0;583.0;361.0;;13.0;1.0;9.0;2.0;1.0;
9084;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9085;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9086;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9087;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9088;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9089;Mannen;Totaal deelnemers startjaar;2012;Techniek, industrie en bouw;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9090;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;121.0;85.0;36.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9091;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;82.0;53.0;29.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9092;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;39.0;32.0;7.0;0.0;0.0;;1.0;1.0;0.0;0.0;0.0;
9093;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;754.0;111.0;589.0;29.0;25.0;;1.0;0.0;1.0;0.0;0.0;
9094;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;372.0;49.0;313.0;10.0;0.0;;1.0;0.0;1.0;0.0;0.0;
9095;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;382.0;62.0;276.0;19.0;25.0;;3.0;0.0;2.0;0.0;0.0;
9096;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;1528.0;91.0;718.0;463.0;256.0;;3.0;0.0;1.0;1.0;0.0;
9097;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;451.0;25.0;299.0;119.0;8.0;;2.0;0.0;1.0;0.0;0.0;
9098;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;1077.0;66.0;419.0;344.0;248.0;;4.0;0.0;2.0;1.0;1.0;
9099;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9100;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9101;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9102;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9103;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9104;Mannen;Totaal deelnemers startjaar;2012;Landbouw en dieren;Studievoortgang 5 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9105;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Totaal deelnemers startjaar;;40.0;16.0;19.0;0.0;5.0;;0.0;0.0;0.0;0.0;0.0;
9106;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers in mbo op peilmoment;;31.0;15.0;16.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
9107;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 1 jaar na startjaar;Deelnemers uit mbo op peilmoment;;9.0;1.0;3.0;0.0;5.0;;0.0;0.0;0.0;0.0;0.0;
9108;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Totaal deelnemers startjaar;;249.0;34.0;157.0;7.0;51.0;;0.0;0.0;0.0;0.0;0.0;
9109;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers in mbo op peilmoment;;138.0;26.0;108.0;3.0;1.0;;0.0;0.0;0.0;0.0;0.0;
9110;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 2 jaar na startjaar;Deelnemers uit mbo op peilmoment;;111.0;8.0;49.0;4.0;50.0;;1.0;0.0;0.0;0.0;0.0;
9111;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Totaal deelnemers startjaar;;698.0;26.0;252.0;74.0;346.0;;1.0;0.0;0.0;0.0;1.0;
9112;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers in mbo op peilmoment;;235.0;17.0;169.0;40.0;9.0;;1.0;0.0;1.0;0.0;0.0;
9113;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 3 jaar na startjaar;Deelnemers uit mbo op peilmoment;;463.0;9.0;83.0;34.0;337.0;;2.0;0.0;0.0;0.0;1.0;
9114;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9115;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
9116;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 4 jaar na startjaar;Deelnemers uit mbo op peilmoment;;;;;;;;;;;;;
9117;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Totaal deelnemers startjaar;;;;;;;;;;;;;
9118;Mannen;Totaal deelnemers startjaar;2012;Gezondheidszorg en welzijn;Studievoortgang 5 jaar na startjaar;Deelnemers in mbo op peilmoment;;;;;;;;;;;;;
