ID;Sectoren;Perioden;Totaal_1;Totaal_2;InvoerVanGoederen_3;InvoerVanDiensten_4;Totaal_5;ProductieVanToegerekendeBankdiensten_6;OverigeMarktproductie_7;InvesteringenInEigenBeheer_8;ProductieVoorEigenConsumptie_9;OverigeNietMarktproductie_10;Totaal_11;Lonen_12;SocialePremiesTLVWerkgevers_13;Totaal_14;Totaal_15;BelastingOverToegevoegdeWaardeBtw_16;VerschilToegerekendeEnAfgedragenBtw_17;BelastingOpInvoerExclBtw_18;OverigeProductgebondenBelastingen_19;BelastOpProdEnInvoerNietProductg_20;Totaal_21;SubsidiesProductgebonden_22;SubsidiesNietProductgebonden_23;Totaal_24;RenteConformNationaleRekeningen_25;CorrectieToegerekendeBankdiensten_26;WerkelijkeRente_27;Totaal_28;Dividenden_29;InkomenOnttrokkenAanQuasiVennootsch_30;IngehoudenWinstenOpDirBuitenlInv_31;InkUitVermToegerAanPolishouders_32;InkomenUitGrondEnMineraleReserves_33;Totaal_34;BelastingenOpInkomen_35;BelastingenOpVermogen_36;Totaal_37;Totaal_38;Totaal_39;PremiesWettelijkeSocialeVerzekering_40;Pensioenpremies_41;OverigeParticuliereSocialePremies_42;ToegerekendeSocialePremies_43;Totaal_44;UitkeringenWettelSocialeVerzekering_45;Totaal_46;Pensioenuitkeringen_47;OverigeParticuliereSocialeUitkeringen_48;UitkeringenRechtstreeksDoorWerkgevers_49;UitkeringenSocialeVoorzieningInGeld_50;Totaal_51;Schadeverzekeringspremies_52;Schadeverzekeringsuitkeringen_53;InkomensoverdrachtenBinnenDeOverheid_54;InkOverdrIvmInternatSamenwerking_55;OverigeInkomensoverdrachtenNEG_56;CorrectiePensioenvoorziening_57;Totaal_58;Vermogensheffingen_59;Investeringsbijdragen_60;ToegerekendeKapitaaloverdrachten_61;OverigeKapitaaloverdrachtenOmNiet_62;Totaal_63;Totaal_64;UitvoerVanGoederen_65;UitvoerVanDiensten_66;IntermediairVerbruik_67;Totaal_68;Lonen_69;SocialePremiesTLVWerkgevers_70;Totaal_71;BelastOpProdEnInvoerProductg_72;BelastOpProdEnInvoerNietProductg_73;Totaal_74;SubsidiesProductgebonden_75;SubsidiesNietProductgebonden_76;Totaal_77;RenteConformNationaleRekeningen_78;CorrectieToegerekendeBankdiensten_79;WerkelijkeRente_80;Totaal_81;Dividenden_82;InkomenOnttrokkenAanQuasiVennootsch_83;IngehoudenWinstenOpDirBuitenlInv_84;InkUitVermToegerAanPolishouders_85;InkomenUitGrondEnMineraleReserves_86;Totaal_87;BelastingenOpInkomen_88;BelastingenOpVermogen_89;Totaal_90;Totaal_91;Totaal_92;PremiesWettelijkeSocialeVerzekering_93;Pensioenpremies_94;OverigeParticuliereSocialePremies_95;ToegerekendeSocialePremies_96;Totaal_97;UitkeringenWettelSocialeVerzekering_98;Totaal_99;Pensioenuitkeringen_100;OverigeParticuliereSocialeUitkeringen_101;UitkeringenRechtstreeksDoorWerkgevers_102;UitkeringenSocialeVoorziening_103;Totaal_104;Schadeverzekeringspremies_105;Schadeverzekeringsuitkeringen_106;InkomensoverdrachtenBinnenDeOverheid_107;InkOverdrIvmInternatSamenwerking_108;OverigeInkomensoverdrachtenNEG_109;Totaal_110;CollectieveConsumptie_111;Totaal_112;ConsumptieveBestedingenHuishoudens_113;Totaal_114;Totaal_115;WettUitkSocVerzekeringInNatura_116;UitkeringenSocVoorzieningInNatura_117;SocOverdrIndividueleNietMarktprod_118;Totaal_119;Vermogensheffingen_120;Investeringsbijdragen_121;ToegerekendeKapitaaloverdrachten_122;OverigeKapitaaloverdrachtenOmNiet_123;Totaal_124;Totaal_125;Afschrijvingen_126;InvesteringenInVasteActivaNetto_127;Totaal_128;VeranderingenInVoorraden_129;SaldoAanEnVerkopenKostbaarheden_130;SaldoAVNietGeprodNietFinActiva_131;BbpBrutoToegevoegdeWaarde_132;NbpNettoToegevoegdeWaarde_133;BrutoExploitatieoverschot_134;NettoExploitatieoverschot_135;SaldoPrimaireInkomensBruto_136;SaldoPrimaireInkomensNetto_137;BrutoBeschikbaarInkomen_138;NettoBeschikbaarInkomen_139;BrutoBesparingen_140;NettoBesparingen_141;SaldoNettoBespEnKapitaaloverdr_142;Vorderingensaldo_143
1328;IZW's t.b.v. huishoudens;2001;10618.0;0.0;0.0;0.0;4576.0;0.0;795.0;3.0;0.0;3778.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;582.0;397.0;133.0;264.0;185.0;185.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;45.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4967.0;0.0;33.0;0.0;0.0;4934.0;0.0;448.0;0.0;111.0;0.0;337.0;10345.0;0.0;0.0;0.0;2636.0;1735.0;1400.0;335.0;15.0;0.0;15.0;0.0;0.0;0.0;21.0;21.0;-5.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;45.0;0.0;1875.0;33.0;0.0;0.0;0.0;1842.0;3778.0;0.0;3778.0;0.0;3778.0;0.0;0.0;0.0;3778.0;0.0;0.0;0.0;0.0;0.0;236.0;236.0;190.0;46.0;0.0;0.0;0.0;4.0;1940.0;1750.0;190.0;0.0;751.0;561.0;3843.0;3653.0;65.0;-125.0;323.0;273.0
1329;IZW's t.b.v. huishoudens;2002;11412.0;0.0;0.0;0.0;4916.0;0.0;790.0;7.0;0.0;4119.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;562.0;365.0;133.0;232.0;197.0;197.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;51.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5338.0;0.0;33.0;0.0;0.0;5305.0;0.0;545.0;0.0;90.0;0.0;455.0;11086.0;0.0;0.0;0.0;2775.0;1937.0;1539.0;398.0;6.0;0.0;6.0;0.0;0.0;0.0;19.0;19.0;-6.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0;51.0;0.0;1954.0;33.0;0.0;0.0;0.0;1921.0;4119.0;0.0;4119.0;0.0;4119.0;0.0;0.0;0.0;4119.0;0.0;0.0;0.0;0.0;0.0;221.0;221.0;198.0;23.0;0.0;0.0;0.0;4.0;2141.0;1943.0;198.0;0.0;741.0;543.0;4125.0;3927.0;6.0;-192.0;353.0;326.0
1330;IZW's t.b.v. huishoudens;2003;11553.0;0.0;0.0;0.0;5115.0;0.0;917.0;7.0;0.0;4191.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;424.0;248.0;50.0;198.0;176.0;176.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;46.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5599.0;0.0;35.0;0.0;0.0;5564.0;0.0;369.0;0.0;84.0;0.0;285.0;11295.0;0.0;0.0;0.0;2949.0;1949.0;1529.0;420.0;15.0;0.0;15.0;0.0;0.0;0.0;14.0;14.0;-10.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;46.0;0.0;1912.0;35.0;0.0;0.0;0.0;1877.0;4191.0;0.0;4191.0;0.0;4191.0;0.0;0.0;0.0;4191.0;0.0;0.0;0.0;0.0;0.0;215.0;215.0;202.0;13.0;0.0;0.0;0.0;4.0;2166.0;1964.0;202.0;0.0;612.0;410.0;4299.0;4097.0;108.0;-94.0;275.0;258.0
1331;IZW's t.b.v. huishoudens;2004;11815.0;0.0;0.0;0.0;5202.0;0.0;935.0;7.0;0.0;4260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;466.0;260.0;54.0;206.0;206.0;206.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;45.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5728.0;0.0;35.0;0.0;0.0;5693.0;0.0;374.0;0.0;93.0;0.0;281.0;11538.0;0.0;0.0;0.0;2994.0;1990.0;1561.0;429.0;13.0;0.0;13.0;0.0;0.0;0.0;15.0;15.0;-10.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;45.0;0.0;2019.0;35.0;0.0;0.0;0.0;1984.0;4260.0;0.0;4260.0;0.0;4260.0;0.0;0.0;0.0;4260.0;0.0;0.0;0.0;0.0;0.0;198.0;192.0;205.0;-13.0;6.0;0.0;6.0;4.0;2208.0;2003.0;205.0;0.0;656.0;451.0;4365.0;4160.0;105.0;-100.0;274.0;277.0
1332;IZW's t.b.v. huishoudens;2005 1e kwartaal;2949.0;0.0;0.0;0.0;1309.0;0.0;237.0;3.0;0.0;1069.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;80.0;53.0;11.0;42.0;27.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1432.0;0.0;10.0;0.0;0.0;1422.0;0.0;113.0;0.0;36.0;0.0;77.0;2997.0;0.0;0.0;0.0;770.0;486.0;376.0;110.0;2.0;0.0;2.0;0.0;0.0;0.0;8.0;8.0;-2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;604.0;10.0;0.0;0.0;0.0;594.0;1069.0;0.0;1069.0;0.0;1069.0;0.0;0.0;0.0;1069.0;0.0;0.0;0.0;0.0;0.0;42.0;48.0;51.0;-3.0;-6.0;0.0;-6.0;1.0;539.0;488.0;51.0;0.0;123.0;72.0;951.0;900.0;-118.0;-169.0;-56.0;-48.0
1333;IZW's t.b.v. huishoudens;2005 2e kwartaal;3249.0;0.0;0.0;0.0;1341.0;0.0;231.0;3.0;0.0;1107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230.0;54.0;11.0;43.0;176.0;176.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1584.0;0.0;9.0;0.0;0.0;1575.0;0.0;81.0;0.0;16.0;0.0;65.0;3041.0;0.0;0.0;0.0;722.0;570.0;448.0;122.0;1.0;0.0;1.0;0.0;0.0;0.0;7.0;7.0;-3.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;584.0;9.0;0.0;0.0;0.0;575.0;1107.0;0.0;1107.0;0.0;1107.0;0.0;0.0;0.0;1107.0;0.0;0.0;0.0;0.0;0.0;36.0;47.0;48.0;-1.0;-11.0;0.0;-11.0;1.0;619.0;571.0;48.0;0.0;271.0;223.0;1271.0;1223.0;164.0;116.0;197.0;208.0
1334;IZW's t.b.v. huishoudens;2005 3e kwartaal;3001.0;0.0;0.0;0.0;1294.0;0.0;220.0;3.0;0.0;1071.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;146.0;62.0;13.0;49.0;84.0;84.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1479.0;0.0;8.0;0.0;0.0;1471.0;0.0;72.0;0.0;7.0;0.0;65.0;2915.0;0.0;0.0;0.0;780.0;459.0;363.0;96.0;2.0;0.0;2.0;0.0;0.0;0.0;8.0;8.0;-3.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;578.0;8.0;0.0;0.0;0.0;570.0;1071.0;0.0;1071.0;0.0;1071.0;0.0;0.0;0.0;1071.0;0.0;0.0;0.0;0.0;0.0;6.0;52.0;53.0;-1.0;-46.0;0.0;-46.0;1.0;514.0;461.0;53.0;0.0;191.0;138.0;1092.0;1039.0;21.0;-32.0;40.0;86.0
1335;IZW's t.b.v. huishoudens;2005 4e kwartaal;3060.0;0.0;0.0;0.0;1352.0;0.0;251.0;1.0;0.0;1100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;92.0;79.0;18.0;61.0;13.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1497.0;0.0;8.0;0.0;0.0;1489.0;0.0;106.0;0.0;46.0;0.0;60.0;3140.0;0.0;0.0;0.0;800.0;496.0;390.0;106.0;2.0;0.0;2.0;0.0;0.0;0.0;7.0;7.0;-2.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;599.0;8.0;0.0;0.0;0.0;591.0;1100.0;0.0;1100.0;0.0;1100.0;0.0;0.0;0.0;1100.0;0.0;0.0;0.0;0.0;0.0;122.0;52.0;54.0;-2.0;70.0;0.0;70.0;1.0;552.0;498.0;54.0;0.0;139.0;85.0;1037.0;983.0;-63.0;-117.0;-11.0;-80.0
1336;IZW's t.b.v. huishoudens;2005;12259.0;0.0;0.0;0.0;5296.0;0.0;939.0;10.0;0.0;4347.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;548.0;248.0;53.0;195.0;300.0;300.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;51.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5992.0;0.0;35.0;0.0;0.0;5957.0;0.0;372.0;0.0;105.0;0.0;267.0;12093.0;0.0;0.0;0.0;3072.0;2011.0;1577.0;434.0;7.0;0.0;7.0;0.0;0.0;0.0;30.0;30.0;-10.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;51.0;0.0;0.0;0.0;0.0;51.0;0.0;2365.0;35.0;0.0;0.0;0.0;2330.0;4347.0;0.0;4347.0;0.0;4347.0;0.0;0.0;0.0;4347.0;0.0;0.0;0.0;0.0;0.0;206.0;199.0;206.0;-7.0;7.0;0.0;7.0;4.0;2224.0;2018.0;206.0;0.0;724.0;518.0;4351.0;4145.0;4.0;-202.0;170.0;166.0
1337;IZW's t.b.v. huishoudens;2006 1e kwartaal;2869.0;0.0;0.0;0.0;1331.0;0.0;204.0;2.0;0.0;1125.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;119.0;102.0;26.0;76.0;17.0;17.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1292.0;0.0;8.0;0.0;0.0;1284.0;0.0;115.0;0.0;30.0;0.0;85.0;3083.0;0.0;0.0;0.0;805.0;467.0;366.0;101.0;5.0;0.0;5.0;0.0;0.0;0.0;8.0;8.0;-2.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;612.0;8.0;0.0;0.0;0.0;604.0;1125.0;0.0;1125.0;0.0;1125.0;0.0;0.0;0.0;1125.0;0.0;0.0;0.0;0.0;0.0;47.0;55.0;54.0;1.0;-8.0;0.0;-8.0;2.0;526.0;472.0;54.0;0.0;165.0;111.0;845.0;791.0;-280.0;-334.0;-219.0;-214.0
1338;IZW's t.b.v. huishoudens;2006 2e kwartaal;3704.0;0.0;0.0;0.0;1510.0;0.0;340.0;3.0;0.0;1167.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;302.0;114.0;35.0;79.0;188.0;188.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1786.0;0.0;8.0;0.0;0.0;1778.0;0.0;94.0;0.0;20.0;0.0;74.0;3310.0;0.0;0.0;0.0;861.0;589.0;462.0;127.0;6.0;0.0;6.0;0.0;0.0;0.0;6.0;6.0;-2.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;603.0;8.0;0.0;0.0;0.0;595.0;1167.0;0.0;1167.0;0.0;1167.0;0.0;0.0;0.0;1167.0;0.0;0.0;0.0;0.0;0.0;65.0;56.0;54.0;2.0;9.0;0.0;9.0;1.0;649.0;595.0;54.0;0.0;350.0;296.0;1533.0;1479.0;366.0;312.0;406.0;394.0
1339;IZW's t.b.v. huishoudens;2006 3e kwartaal;3179.0;0.0;0.0;0.0;1354.0;0.0;212.0;3.0;0.0;1139.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;223.0;110.0;35.0;75.0;113.0;113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1507.0;0.0;9.0;0.0;0.0;1498.0;0.0;84.0;0.0;8.0;0.0;76.0;3080.0;0.0;0.0;0.0;841.0;457.0;357.0;100.0;4.0;0.0;4.0;0.0;0.0;0.0;7.0;7.0;-1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;11.0;0.0;574.0;9.0;0.0;0.0;0.0;565.0;1139.0;0.0;1139.0;0.0;1139.0;0.0;0.0;0.0;1139.0;0.0;0.0;0.0;0.0;0.0;46.0;53.0;52.0;1.0;-7.0;0.0;-7.0;1.0;513.0;461.0;52.0;0.0;268.0;216.0;1201.0;1149.0;62.0;10.0;94.0;99.0
1340;IZW's t.b.v. huishoudens;2006 4e kwartaal;3064.0;0.0;0.0;0.0;1361.0;0.0;184.0;2.0;0.0;1175.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;111.0;85.0;31.0;54.0;26.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1479.0;0.0;10.0;0.0;0.0;1469.0;0.0;103.0;0.0;24.0;0.0;79.0;3139.0;0.0;0.0;0.0;810.0;498.0;392.0;106.0;2.0;0.0;2.0;0.0;0.0;0.0;7.0;7.0;-1.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;563.0;10.0;0.0;0.0;0.0;553.0;1175.0;0.0;1175.0;0.0;1175.0;0.0;0.0;0.0;1175.0;0.0;0.0;0.0;0.0;0.0;74.0;60.0;51.0;9.0;14.0;0.0;14.0;0.0;551.0;500.0;51.0;0.0;155.0;104.0;1071.0;1020.0;-104.0;-155.0;-52.0;-75.0
1341;IZW's t.b.v. huishoudens;2006;12816.0;0.0;0.0;0.0;5556.0;0.0;940.0;10.0;0.0;4606.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;755.0;411.0;127.0;284.0;344.0;344.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;45.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6064.0;0.0;35.0;0.0;0.0;6029.0;0.0;396.0;0.0;82.0;0.0;314.0;12612.0;0.0;0.0;0.0;3317.0;2011.0;1577.0;434.0;17.0;0.0;17.0;0.0;0.0;0.0;28.0;28.0;-6.0;34.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;45.0;0.0;2352.0;35.0;0.0;0.0;0.0;2317.0;4606.0;0.0;4606.0;0.0;4606.0;0.0;0.0;0.0;4606.0;0.0;0.0;0.0;0.0;0.0;232.0;224.0;211.0;13.0;8.0;0.0;8.0;4.0;2239.0;2028.0;211.0;0.0;938.0;727.0;4650.0;4439.0;44.0;-167.0;229.0;204.0
1342;IZW's t.b.v. huishoudens;2007 1e kwartaal;3289.0;0.0;0.0;0.0;1330.0;0.0;142.0;4.0;0.0;1184.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;155.0;118.0;20.0;98.0;37.0;37.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1674.0;0.0;7.0;0.0;0.0;1667.0;0.0;116.0;0.0;28.0;0.0;88.0;3180.0;0.0;0.0;0.0;785.0;490.0;385.0;105.0;4.0;0.0;4.0;0.0;0.0;0.0;11.0;11.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;14.0;0.0;625.0;7.0;0.0;0.0;0.0;618.0;1184.0;0.0;1184.0;0.0;1184.0;0.0;0.0;0.0;1184.0;0.0;0.0;0.0;0.0;0.0;67.0;57.0;51.0;6.0;10.0;0.0;10.0;0.0;545.0;494.0;51.0;0.0;195.0;144.0;1244.0;1193.0;60.0;9.0;125.0;109.0
1343;IZW's t.b.v. huishoudens;2007 2e kwartaal;3612.0;0.0;0.0;0.0;1491.0;0.0;266.0;6.0;0.0;1219.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;414.0;152.0;57.0;95.0;262.0;262.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1592.0;0.0;9.0;0.0;0.0;1583.0;0.0;103.0;0.0;18.0;0.0;85.0;3363.0;0.0;0.0;0.0;810.0;625.0;491.0;134.0;5.0;0.0;5.0;0.0;0.0;0.0;11.0;11.0;-1.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;629.0;9.0;0.0;0.0;0.0;620.0;1219.0;0.0;1219.0;0.0;1219.0;0.0;0.0;0.0;1219.0;0.0;0.0;0.0;0.0;0.0;50.0;53.0;51.0;2.0;-3.0;0.0;-3.0;2.0;681.0;630.0;51.0;0.0;454.0;403.0;1417.0;1366.0;198.0;147.0;250.0;249.0
1344;IZW's t.b.v. huishoudens;2007 3e kwartaal;3308.0;0.0;0.0;0.0;1401.0;0.0;184.0;7.0;0.0;1210.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;243.0;144.0;50.0;94.0;99.0;99.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1564.0;0.0;10.0;0.0;0.0;1554.0;0.0;92.0;0.0;9.0;0.0;83.0;3264.0;0.0;0.0;0.0;847.0;495.0;393.0;102.0;5.0;0.0;5.0;0.0;0.0;0.0;10.0;10.0;-1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;8.0;0.0;638.0;10.0;0.0;0.0;0.0;628.0;1210.0;0.0;1210.0;0.0;1210.0;0.0;0.0;0.0;1210.0;0.0;0.0;0.0;0.0;0.0;50.0;53.0;54.0;-1.0;-3.0;0.0;-3.0;1.0;554.0;500.0;54.0;0.0;287.0;233.0;1213.0;1159.0;3.0;-51.0;41.0;44.0
1345;IZW's t.b.v. huishoudens;2007 4e kwartaal;3268.0;0.0;0.0;0.0;1492.0;0.0;234.0;7.0;0.0;1251.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;152.0;132.0;46.0;86.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1519.0;0.0;9.0;0.0;0.0;1510.0;0.0;95.0;0.0;13.0;0.0;82.0;3420.0;0.0;0.0;0.0;873.0;555.0;437.0;118.0;3.0;0.0;3.0;0.0;0.0;0.0;10.0;10.0;-1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;10.0;0.0;660.0;9.0;0.0;0.0;0.0;651.0;1251.0;0.0;1251.0;0.0;1251.0;0.0;0.0;0.0;1251.0;0.0;0.0;0.0;0.0;0.0;57.0;61.0;61.0;0.0;-4.0;0.0;-4.0;1.0;619.0;558.0;61.0;0.0;203.0;142.0;1062.0;1001.0;-189.0;-250.0;-155.0;-152.0
1346;IZW's t.b.v. huishoudens;2007;13477.0;0.0;0.0;0.0;5714.0;0.0;826.0;24.0;0.0;4864.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;964.0;546.0;173.0;373.0;418.0;418.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;44.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6349.0;0.0;35.0;0.0;0.0;6314.0;0.0;406.0;0.0;68.0;0.0;338.0;13227.0;0.0;0.0;0.0;3315.0;2165.0;1706.0;459.0;17.0;0.0;17.0;0.0;0.0;0.0;42.0;42.0;-3.0;45.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;44.0;0.0;2552.0;35.0;0.0;0.0;0.0;2517.0;4864.0;0.0;4864.0;0.0;4864.0;0.0;0.0;0.0;4864.0;0.0;0.0;0.0;0.0;0.0;224.0;224.0;217.0;7.0;0.0;0.0;0.0;4.0;2399.0;2182.0;217.0;0.0;1139.0;922.0;4936.0;4719.0;72.0;-145.0;261.0;250.0
