ID;BedrijfstakkenBranchesSBI2008;Perioden;BeloningVanWerknemers_1;BeloningSeizoengecorrigeerd_2;Lonen_3;LonenSeizoengecorrigeerd_4;SocialePremiesTLVWerkgevers_5;SocialePremiesSeizoengecorrigeerd_6;Loonkosten_7;BeloningVanWerknemers_8;Lonen_9;Loonkosten_10;BeloningPerArbeidsjaar_11;LonenPerArbeidsjaar_12;LoonkostenPerArbeidsjaar_13;BeloningPerGewerktUur_14;LonenPerGewerktUur_15;LoonkostenPerGewerktUur_16;BeloningPerArbeidsjaar_17;LonenPerArbeidsjaar_18;LoonkostenPerArbeidsjaar_19;BeloningPerGewerktUur_20;LonenPerGewerktUur_21;LoonkostenPerGewerktUur_22;Arbeidsjaren_23;GewerkteUren_24;Arbeidsjaren_25;GewerkteUren_26;Totaal_27;Mannen_28;Vrouwen_29;Totaal_30;Mannen_31;Vrouwen_32
1613;P Onderwijs;2016 1e kwartaal;5360.0;6020.0;3975.0;4609.0;1385.0;1411.0;5355.0;1.8;3.1;1.8;14.0;10.4;13.9;33.7;25.0;33.7;1.7;2.9;1.6;1.9;3.1;1.8;384;159;0.2;0.0;519;187;332;0.1;-0.5;0.4
1614;P Onderwijs;2016 2e kwartaal;6725.0;6010.0;5217.0;4580.0;1508.0;1430.0;6721.0;2.5;3.1;2.5;17.4;13.5;17.4;45.8;35.5;45.8;1.8;2.5;1.9;-2.0;-1.5;-2.0;387;147;0.6;4.6;522;188;334;0.5;-0.2;0.9
1615;P Onderwijs;2016 3e kwartaal;5849.0;6396.0;4438.0;4906.0;1411.0;1490.0;5845.0;5.5;6.3;5.4;15.4;11.7;15.4;44.1;33.4;44.0;4.5;5.3;4.5;2.5;3.3;2.4;379;133;0.9;2.9;503;181;322;0.9;0.0;1.3
1616;P Onderwijs;2016 4e kwartaal;6752.0;6260.0;5223.0;4758.0;1529.0;1502.0;6749.0;3.5;3.5;3.5;17.4;13.5;17.4;42.8;33.1;42.8;2.4;2.5;2.4;3.3;3.4;3.3;388;158;1.0;0.2;522;188;334;1.2;0.7;1.5
1617;P Onderwijs;2016;24686.0;;18853.0;;5833.0;;24670.0;3.3;3.9;3.3;64.3;49.1;64.2;41.4;31.6;41.4;2.6;3.2;2.6;1.5;2.1;1.5;384;596;0.7;1.8;516;186;331;0.7;0.0;1.0
1618;P Onderwijs;2017 1e kwartaal;5659.0;6350.0;4134.0;4797.0;1525.0;1553.0;5653.0;5.6;4.0;5.6;14.6;10.6;14.5;33.9;24.8;33.9;4.3;2.7;4.3;0.6;-0.9;0.6;389;167;1.2;4.9;525;189;336;1.1;1.1;1.0
1619;P Onderwijs;2017 2e kwartaal;7167.0;6383.0;5513.0;4824.0;1654.0;1559.0;7159.0;6.6;5.7;6.5;18.3;14.1;18.3;49.3;37.9;49.2;5.3;4.4;5.3;7.5;6.6;7.5;391;145;1.2;-0.9;528;189;338;1.1;1.0;1.2
1620;P Onderwijs;2017 3e kwartaal;5753.0;6330.0;4287.0;4772.0;1466.0;1558.0;5747.0;-1.6;-3.4;-1.7;15.0;11.2;15.0;43.4;32.3;43.4;-3.1;-4.8;-3.1;-1.5;-3.3;-1.5;384;133;1.5;-0.1;509;182;327;1.3;0.6;1.6
1621;P Onderwijs;2017 4e kwartaal;6887.0;6403.0;5282.0;4823.0;1605.0;1581.0;6879.0;2.0;1.1;1.9;17.5;13.4;17.5;43.8;33.6;43.8;0.4;-0.4;0.4;2.4;1.5;2.3;394;157;1.5;-0.4;527;189;338;0.9;0.4;1.2
1622;P Onderwijs;2017;25466.0;;19216.0;;6250.0;;25438.0;3.2;1.9;3.1;65.4;49.3;65.3;42.3;31.9;42.3;1.8;0.6;1.7;2.2;1.0;2.1;389;602;1.4;1.0;522;187;335;1.1;0.8;1.3
1623;P Onderwijs;2018 1e kwartaal;;;;;;;;;;;;;;;;;;;;;;;390;166;0.4;-0.3;529;190;340;0.9;0.4;1.2
1624;Q Gezondheids- en welzijnszorg;1995 1e kwartaal;3574.0;3811.0;3074.0;3349.0;500.0;462.0;3570.0;;;;6.8;5.8;6.8;16.3;14.0;16.3;;;;;;;526;219;;;770;139;631;;;
1625;Q Gezondheids- en welzijnszorg;1995 2e kwartaal;4404.0;3879.0;3893.0;3395.0;511.0;483.0;4399.0;;;;8.2;7.3;8.2;21.8;19.3;21.8;;;;;;;536;202;;;785;142;643;;;
1626;Q Gezondheids- en welzijnszorg;1995 3e kwartaal;3691.0;3939.0;3208.0;3433.0;483.0;506.0;3687.0;;;;6.7;5.8;6.7;20.1;17.5;20.1;;;;;;;553;183;;;809;146;663;;;
1627;Q Gezondheids- en welzijnszorg;1995 4e kwartaal;3944.0;3984.0;3464.0;3461.0;480.0;523.0;3936.0;;;;7.1;6.2;7.1;16.0;14.0;15.9;;;;;;;556;247;;;813;147;667;;;
1628;Q Gezondheids- en welzijnszorg;1995;15613.0;;13639.0;;1974.0;;15592.0;;;;28.8;25.1;28.7;18.3;16.0;18.3;;;;;;;543;851;;;794;143;651;;;
1629;Q Gezondheids- en welzijnszorg;1996 1e kwartaal;3771.0;4018.0;3207.0;3491.0;564.0;527.0;3750.0;5.5;4.3;5.1;7.0;5.9;6.9;16.6;14.1;16.5;2.7;1.6;2.3;2.0;0.9;1.6;540;227;2.7;3.5;795;146;650;3.4;5.0;3.0
1630;Q Gezondheids- en welzijnszorg;1996 2e kwartaal;4614.0;4064.0;4037.0;3516.0;577.0;548.0;4592.0;4.7;3.7;4.4;8.4;7.4;8.4;22.2;19.4;22.1;2.5;1.4;2.1;1.7;0.7;1.4;548;208;2.2;3.0;807;148;659;2.9;4.5;2.5
1631;Q Gezondheids- en welzijnszorg;1996 3e kwartaal;3851.0;4109.0;3311.0;3545.0;540.0;564.0;3828.0;4.4;3.2;3.9;6.8;5.9;6.8;20.5;17.6;20.3;2.4;1.3;1.9;1.7;0.6;1.2;564;188;1.9;2.6;830;152;678;2.5;4.2;2.2
1632;Q Gezondheids- en welzijnszorg;1996 4e kwartaal;4122.0;4168.0;3584.0;3588.0;538.0;580.0;4099.0;4.5;3.5;4.1;7.3;6.3;7.2;16.3;14.1;16.2;2.6;1.6;2.2;1.9;0.9;1.5;566;253;1.8;2.6;834;153;681;2.5;4.1;2.1
1633;Q Gezondheids- en welzijnszorg;1996;16358.0;;14139.0;;2219.0;;16269.0;4.8;3.7;4.3;29.5;25.5;29.3;18.7;16.1;18.6;2.6;1.5;2.1;1.8;0.8;1.4;555;876;2.2;2.9;816;150;667;2.8;4.5;2.4
1634;Q Gezondheids- en welzijnszorg;1997 1e kwartaal;3908.0;4158.0;3309.0;3594.0;599.0;564.0;3875.0;3.6;3.2;3.3;7.0;5.9;6.9;16.7;14.1;16.5;0.2;-0.2;0.0;0.3;-0.2;0.0;559;234;3.4;3.4;816;152;664;2.5;4.2;2.2
1635;Q Gezondheids- en welzijnszorg;1997 2e kwartaal;4799.0;4229.0;4186.0;3639.0;613.0;589.0;4763.0;4.0;3.7;3.7;8.4;7.3;8.3;21.3;18.6;21.1;-0.3;-0.6;-0.6;-4.1;-4.4;-4.4;572;225;4.3;8.5;835;156;680;3.5;5.2;3.1
1636;Q Gezondheids- en welzijnszorg;1997 3e kwartaal;3992.0;4258.0;3418.0;3664.0;574.0;594.0;3958.0;3.6;3.2;3.4;6.8;5.8;6.7;19.8;16.9;19.6;-0.7;-1.1;-0.9;-3.3;-3.7;-3.6;588;202;4.3;7.2;859;160;698;3.5;5.2;3.1
1637;Q Gezondheids- en welzijnszorg;1997 4e kwartaal;4280.0;4335.0;3704.0;3720.0;576.0;615.0;4244.0;3.8;3.4;3.5;7.2;6.3;7.2;17.6;15.2;17.5;-0.4;-0.9;-0.7;8.2;7.7;7.9;591;243;4.3;-4.1;862;161;702;3.5;5.1;3.1
1638;Q Gezondheids- en welzijnszorg;1997;16979.0;;14617.0;;2362.0;;16840.0;3.8;3.4;3.5;29.4;25.3;29.2;18.8;16.2;18.6;-0.3;-0.7;-0.6;0.5;0.1;0.2;577;904;4.1;3.3;843;157;686;3.2;4.9;2.9
1639;Q Gezondheids- en welzijnszorg;1998 1e kwartaal;4280.0;4542.0;3422.0;3701.0;858.0;841.0;4234.0;9.5;3.4;9.3;7.2;5.8;7.1;17.8;14.2;17.6;3.3;-2.5;3.0;6.6;0.6;6.3;592;241;6.0;2.8;856;161;695;4.9;6.0;4.7
1640;Q Gezondheids- en welzijnszorg;1998 2e kwartaal;5199.0;4581.0;4283.0;3715.0;916.0;866.0;5151.0;8.3;2.3;8.1;8.6;7.1;8.5;23.1;19.1;22.9;2.6;-3.1;2.5;8.6;2.6;8.5;604;225;5.5;-0.3;872;164;708;4.4;5.5;4.2
1641;Q Gezondheids- en welzijnszorg;1998 3e kwartaal;4375.0;4658.0;3502.0;3761.0;873.0;898.0;4330.0;9.6;2.5;9.4;7.1;5.7;7.0;21.0;16.8;20.8;4.2;-2.6;4.0;6.2;-0.7;6.0;618;208;5.2;3.2;894;168;725;4.1;5.2;3.8
1642;Q Gezondheids- en welzijnszorg;1998 4e kwartaal;4652.0;4725.0;3781.0;3812.0;871.0;914.0;4605.0;8.7;2.1;8.5;7.5;6.1;7.4;18.5;15.0;18.3;3.6;-2.7;3.4;5.1;-1.3;4.9;620;251;4.9;3.4;895;169;727;3.8;4.9;3.6
1643;Q Gezondheids- en welzijnszorg;1998;18506.0;;14988.0;;3518.0;;18320.0;9.0;2.5;8.8;30.4;24.6;30.1;20.0;16.2;19.8;3.4;-2.7;3.2;6.6;0.3;6.4;609;925;5.4;2.3;879;166;714;4.3;5.4;4.1
1644;Q Gezondheids- en welzijnszorg;1999 1e kwartaal;4550.0;4815.0;3621.0;3901.0;929.0;914.0;4504.0;6.3;5.8;6.4;7.5;5.9;7.4;18.7;14.9;18.5;3.4;3.0;3.5;5.1;4.6;5.2;609;244;2.8;1.1;880;166;714;2.8;3.1;2.7
1645;Q Gezondheids- en welzijnszorg;1999 2e kwartaal;5535.0;4876.0;4562.0;3954.0;973.0;922.0;5486.0;6.5;6.5;6.5;8.9;7.4;8.9;24.2;20.0;24.0;3.8;3.9;3.9;4.6;4.6;4.6;619;229;2.5;1.8;894;169;725;2.5;2.8;2.5
1646;Q Gezondheids- en welzijnszorg;1999 3e kwartaal;4653.0;4952.0;3717.0;4000.0;936.0;952.0;4600.0;6.3;6.1;6.2;7.4;5.9;7.3;22.0;17.6;21.8;3.9;3.7;3.8;4.7;4.5;4.6;633;211;2.4;1.6;915;173;742;2.4;2.7;2.3
1647;Q Gezondheids- en welzijnszorg;1999 4e kwartaal;4943.0;5038.0;4019.0;4065.0;924.0;973.0;4895.0;6.3;6.3;6.3;7.8;6.3;7.7;18.7;15.2;18.5;3.8;3.8;3.8;0.9;1.0;1.0;635;265;2.4;5.3;917;173;744;2.4;2.7;2.3
1648;Q Gezondheids- en welzijnszorg;1999;19681.0;;15919.0;;3762.0;;19485.0;6.4;6.2;6.4;31.5;25.5;31.2;20.8;16.8;20.6;3.7;3.6;3.7;3.7;3.6;3.8;624;948;2.5;2.5;901;170;731;2.5;2.8;2.4
1649;Q Gezondheids- en welzijnszorg;2000 1e kwartaal;4827.0;5098.0;3838.0;4127.0;989.0;971.0;4778.0;6.1;6.0;6.1;7.8;6.2;7.7;18.8;14.9;18.6;4.7;4.6;4.7;0.5;0.4;0.5;617;257;1.3;5.5;888;166;722;0.9;-0.3;1.2
1650;Q Gezondheids- en welzijnszorg;2000 2e kwartaal;5911.0;5202.0;4866.0;4214.0;1045.0;988.0;5860.0;6.8;6.7;6.8;9.4;7.7;9.3;24.9;20.5;24.7;4.8;4.7;4.8;2.8;2.7;2.8;631;237;1.9;3.9;909;170;739;1.6;0.3;1.9
1651;Q Gezondheids- en welzijnszorg;2000 3e kwartaal;4998.0;5318.0;3991.0;4299.0;1007.0;1019.0;4943.0;7.4;7.4;7.5;7.7;6.1;7.6;23.6;18.9;23.4;4.5;4.5;4.6;7.3;7.3;7.3;651;212;2.8;0.1;937;175;762;2.4;1.2;2.7
1652;Q Gezondheids- en welzijnszorg;2000 4e kwartaal;5260.0;5378.0;4274.0;4328.0;986.0;1049.0;5209.0;6.4;6.3;6.4;8.0;6.5;7.9;20.6;16.7;20.4;2.8;2.7;2.8;10.3;10.2;10.3;657;255;3.5;-3.5;946;177;769;3.2;1.9;3.5
1653;Q Gezondheids- en welzijnszorg;2000;20996.0;;16969.0;;4027.0;;20790.0;6.7;6.6;6.7;32.9;26.6;32.5;21.8;17.6;21.6;4.2;4.1;4.2;5.2;5.1;5.2;639;961;2.4;1.4;920;172;748;2.1;0.8;2.3
1654;Q Gezondheids- en welzijnszorg;2001 1e kwartaal;5356.0;5651.0;4241.0;4561.0;1115.0;1090.0;5300.0;11.0;10.5;11.0;8.2;6.5;8.1;20.1;15.9;19.9;4.3;3.8;4.3;7.3;6.9;7.3;656;266;6.4;3.4;932;176;756;4.9;6.0;4.7
1655;Q Gezondheids- en welzijnszorg;2001 2e kwartaal;6554.0;5758.0;5381.0;4654.0;1173.0;1104.0;6495.0;10.8;10.6;10.8;9.8;8.0;9.7;26.6;21.9;26.4;4.6;4.4;4.6;7.0;6.8;7.0;669;246;6.0;3.6;953;179;775;4.9;5.4;4.8
1656;Q Gezondheids- en welzijnszorg;2001 3e kwartaal;5542.0;5914.0;4471.0;4826.0;1071.0;1088.0;5486.0;10.9;12.0;11.0;8.1;6.5;8.0;24.6;19.9;24.4;5.6;6.7;5.7;4.2;5.3;4.3;683;225;5.0;6.4;980;183;798;4.6;4.5;4.7
1657;Q Gezondheids- en welzijnszorg;2001 4e kwartaal;5856.0;5985.0;4772.0;4824.0;1084.0;1161.0;5798.0;11.3;11.6;11.3;8.5;6.9;8.4;21.2;17.3;21.0;6.1;6.4;6.1;2.9;3.2;2.9;689;276;4.9;8.2;987;183;804;4.4;3.7;4.5
1658;Q Gezondheids- en welzijnszorg;2001;23308.0;;18865.0;;4443.0;;23079.0;11.0;11.2;11.0;34.6;28.0;34.2;23.0;18.6;22.8;5.2;5.3;5.2;5.3;5.5;5.3;674;1013;5.6;5.4;963;180;783;4.7;4.9;4.7
1659;Q Gezondheids- en welzijnszorg;2002 1e kwartaal;5920.0;6264.0;4652.0;5021.0;1268.0;1243.0;5857.0;10.5;9.7;10.5;8.4;6.6;8.3;21.0;16.5;20.8;2.7;2.0;2.7;4.3;3.6;4.3;706;282;7.6;5.9;998;185;813;7.1;5.5;7.5
1660;Q Gezondheids- en welzijnszorg;2002 2e kwartaal;7308.0;6401.0;5948.0;5130.0;1360.0;1271.0;7240.0;11.5;10.5;11.5;10.2;8.3;10.1;27.9;22.7;27.7;4.5;3.6;4.4;4.8;3.9;4.8;714;262;6.7;6.4;1016;186;830;6.6;4.1;7.2
1661;Q Gezondheids- en welzijnszorg;2002 3e kwartaal;6142.0;6588.0;4879.0;5293.0;1263.0;1295.0;6076.0;10.8;9.1;10.8;8.5;6.7;8.4;25.0;19.8;24.7;4.2;2.6;4.2;1.4;-0.1;1.4;727;246;6.3;9.3;1041;190;850;6.2;4.3;6.6
1662;Q Gezondheids- en welzijnszorg;2002 4e kwartaal;6584.0;6701.0;5345.0;5380.0;1239.0;1321.0;6521.0;12.5;12.0;12.5;9.0;7.3;8.9;22.5;18.2;22.2;6.3;5.9;6.3;5.9;5.5;5.9;729;293;5.8;6.2;1044;190;854;5.8;3.6;6.3
1663;Q Gezondheids- en welzijnszorg;2002;25954.0;;20824.0;;5130.0;;25694.0;11.4;10.4;11.3;36.1;29.0;35.7;24.0;19.2;23.7;4.5;3.6;4.4;4.2;3.3;4.2;719;1083;6.6;6.9;1025;188;837;6.4;4.3;6.9
1664;Q Gezondheids- en welzijnszorg;2003 1e kwartaal;6526.0;6954.0;5109.0;5550.0;1417.0;1404.0;6467.0;10.2;9.8;10.4;8.8;6.9;8.7;22.0;17.2;21.8;5.3;4.9;5.4;4.6;4.2;4.8;739;297;4.7;5.4;1050;190;860;5.2;2.7;5.8
1665;Q Gezondheids- en welzijnszorg;2003 2e kwartaal;8144.0;7112.0;6574.0;5652.0;1570.0;1460.0;8082.0;11.4;10.5;11.6;10.8;8.8;10.8;29.6;23.9;29.3;5.9;5.0;6.1;5.9;5.0;6.1;751;275;5.2;5.2;1071;193;878;5.4;3.8;5.8
1666;Q Gezondheids- en welzijnszorg;2003 3e kwartaal;6649.0;7186.0;5218.0;5704.0;1431.0;1482.0;6589.0;8.3;6.9;8.4;8.7;6.9;8.7;25.6;20.1;25.3;3.4;2.2;3.6;2.4;1.1;2.5;761;260;4.7;5.8;1093;196;897;5.0;3.0;5.4
1667;Q Gezondheids- en welzijnszorg;2003 4e kwartaal;7226.0;7294.0;5791.0;5786.0;1435.0;1508.0;7167.0;9.7;8.3;9.9;9.5;7.6;9.4;23.6;18.9;23.4;5.0;3.7;5.1;5.1;3.8;5.2;762;306;4.5;4.4;1093;195;899;4.7;2.8;5.2
1668;Q Gezondheids- en welzijnszorg;2003;28545.0;;22692.0;;5853.0;;28305.0;10.0;9.0;10.2;37.9;30.1;37.6;25.1;19.9;24.9;4.9;4.0;5.1;4.6;3.6;4.7;753;1139;4.8;5.2;1077;194;883;5.1;3.1;5.5
1669;Q Gezondheids- en welzijnszorg;2004 1e kwartaal;6832.0;7350.0;5297.0;5803.0;1535.0;1547.0;6751.0;4.7;3.7;4.4;9.0;7.0;8.9;22.1;17.1;21.8;2.5;1.5;2.2;0.6;-0.4;0.3;755;309;2.1;4.1;1082;193;889;3.1;1.5;3.4
1670;Q Gezondheids- en welzijnszorg;2004 2e kwartaal;8540.0;7432.0;6836.0;5857.0;1704.0;1576.0;8453.0;4.9;4.0;4.6;11.3;9.0;11.1;30.7;24.6;30.4;3.8;2.9;3.5;3.8;2.9;3.5;759;278;1.1;1.1;1091;195;897;1.9;0.8;2.1
1671;Q Gezondheids- en welzijnszorg;2004 3e kwartaal;6860.0;7456.0;5330.0;5859.0;1530.0;1596.0;6772.0;3.2;2.1;2.8;9.0;7.0;8.9;26.2;20.3;25.8;2.9;1.9;2.5;2.5;1.4;2.1;762;262;0.2;0.7;1103;196;906;0.9;0.2;1.1
1672;Q Gezondheids- en welzijnszorg;2004 4e kwartaal;7557.0;7551.0;6008.0;5952.0;1549.0;1599.0;7470.0;4.6;3.7;4.2;9.9;7.9;9.8;23.9;19.0;23.6;4.4;3.6;4.1;1.1;0.3;0.8;763;317;0.1;3.4;1102;196;906;0.8;0.5;0.9
1673;Q Gezondheids- en welzijnszorg;2004;29789.0;;23471.0;;6318.0;;29446.0;4.4;3.4;4.0;39.2;30.9;38.7;25.5;20.1;25.3;3.4;2.5;3.1;1.9;1.0;1.6;760;1166;0.9;2.4;1095;195;900;1.7;0.8;1.9
1674;Q Gezondheids- en welzijnszorg;2005 1e kwartaal;7001.0;7594.0;5438.0;6000.0;1563.0;1594.0;6941.0;2.5;2.6;2.8;9.1;7.1;9.1;22.9;17.8;22.7;1.0;1.2;1.3;3.5;3.7;3.8;766;306;1.4;-1.0;1104;191;913;2.0;-1.2;2.7
1675;Q Gezondheids- en welzijnszorg;2005 2e kwartaal;8866.0;7705.0;7108.0;6081.0;1758.0;1624.0;8802.0;3.8;4.0;4.1;11.5;9.2;11.4;31.1;24.9;30.9;2.3;2.4;2.6;1.4;1.6;1.7;771;285;1.5;2.4;1113;192;921;2.0;-1.4;2.7
1676;Q Gezondheids- en welzijnszorg;2005 3e kwartaal;7121.0;7766.0;5549.0;6120.0;1572.0;1646.0;7054.0;3.8;4.1;4.2;9.2;7.2;9.1;26.8;20.9;26.6;2.2;2.5;2.6;2.5;2.8;2.8;774;265;1.6;1.3;1124;193;931;1.9;-1.9;2.7
1677;Q Gezondheids- en welzijnszorg;2005 4e kwartaal;7839.0;7763.0;6264.0;6158.0;1575.0;1604.0;7776.0;3.7;4.3;4.1;10.1;8.1;10.0;25.1;20.1;24.9;1.9;2.4;2.3;5.2;5.7;5.6;777;312;1.8;-1.4;1125;193;932;2.0;-1.6;2.8
1678;Q Gezondheids- en welzijnszorg;2005;30827.0;;24359.0;;6468.0;;30573.0;3.5;3.8;3.8;39.9;31.6;39.6;26.4;20.8;26.2;1.9;2.2;2.2;3.3;3.6;3.6;772;1169;1.6;0.2;1116;192;924;2.0;-1.5;2.7
1679;Q Gezondheids- en welzijnszorg;2006 1e kwartaal;7145.0;7795.0;5535.0;6144.0;1610.0;1651.0;7088.0;2.1;1.8;2.1;9.2;7.1;9.1;22.3;17.3;22.1;0.3;0.0;0.3;-2.5;-2.8;-2.5;780;320;1.8;4.7;1123;206;917;1.8;8.1;0.5
1680;Q Gezondheids- en welzijnszorg;2006 2e kwartaal;9200.0;8007.0;7391.0;6333.0;1809.0;1674.0;9139.0;3.7;4.0;3.8;11.7;9.4;11.6;32.2;25.9;32.0;1.9;2.1;1.9;3.5;3.7;3.5;785;286;1.8;0.3;1131;207;924;1.6;7.8;0.3
1681;Q Gezondheids- en welzijnszorg;2006 3e kwartaal;7431.0;8121.0;5811.0;6419.0;1620.0;1702.0;7368.0;4.3;4.7;4.4;9.4;7.3;9.3;27.7;21.7;27.5;2.1;2.5;2.2;3.4;3.8;3.5;791;268;2.2;0.9;1140;208;933;1.5;7.8;0.2
1682;Q Gezondheids- en welzijnszorg;2006 4e kwartaal;8400.0;8252.0;6664.0;6505.0;1736.0;1747.0;8337.0;7.2;6.4;7.2;10.5;8.4;10.5;26.8;21.3;26.6;4.5;3.7;4.6;6.8;6.0;6.9;797;313;2.6;0.4;1149;209;940;2.2;8.3;0.9
1683;Q Gezondheids- en welzijnszorg;2006;32176.0;;25401.0;;6775.0;;31932.0;4.4;4.3;4.4;40.8;32.2;40.5;27.1;21.4;26.9;2.2;2.1;2.3;2.7;2.6;2.8;788;1187;2.1;1.6;1136;207;928;1.8;8.0;0.5
1684;Q Gezondheids- en welzijnszorg;2007 1e kwartaal;7585.0;8298.0;5908.0;6584.0;1677.0;1714.0;7525.0;6.2;6.8;6.2;9.6;7.5;9.6;23.5;18.3;23.3;5.1;5.7;5.1;5.4;6.0;5.4;788;323;1.0;0.7;1145;208;937;2.0;0.8;2.2
1685;Q Gezondheids- en welzijnszorg;2007 2e kwartaal;9633.0;8409.0;7775.0;6677.0;1858.0;1732.0;9570.0;4.7;5.2;4.7;12.1;9.7;12.0;33.1;26.7;32.9;3.0;3.5;3.0;2.8;3.2;2.8;798;291;1.7;1.9;1157;210;947;2.3;1.6;2.5
1686;Q Gezondheids- en welzijnszorg;2007 3e kwartaal;7811.0;8546.0;6135.0;6785.0;1676.0;1762.0;7744.0;5.1;5.6;5.1;9.7;7.6;9.6;28.5;22.4;28.3;3.0;3.4;3.0;2.8;3.3;2.8;808;274;2.1;2.2;1165;211;954;2.2;1.6;2.3
1687;Q Gezondheids- en welzijnszorg;2007 4e kwartaal;8825.0;8600.0;7036.0;6808.0;1789.0;1792.0;8756.0;5.0;5.6;5.0;11.0;8.8;10.9;27.7;22.1;27.5;4.3;4.8;4.2;3.3;3.8;3.3;803;319;0.7;1.7;1165;211;954;1.4;1.2;1.4
1688;Q Gezondheids- en welzijnszorg;2007;33854.0;;26854.0;;7000.0;;33595.0;5.2;5.7;5.2;42.4;33.6;42.0;28.1;22.3;27.8;3.8;4.3;3.8;3.6;4.1;3.5;799;1206;1.4;1.6;1158;210;948;2.0;1.3;2.1
1689;Q Gezondheids- en welzijnszorg;2008 1e kwartaal;8079.0;8852.0;6268.0;7007.0;1811.0;1845.0;8015.0;6.5;6.1;6.5;9.9;7.7;9.8;24.6;19.1;24.4;2.9;2.5;2.9;4.7;4.3;4.7;815;328;3.5;1.7;1180;212;968;3.0;1.8;3.3
1690;Q Gezondheids- en welzijnszorg;2008 2e kwartaal;10225.0;8967.0;8225.0;7094.0;2000.0;1873.0;10158.0;6.2;5.8;6.2;12.4;10.0;12.3;33.9;27.3;33.7;2.8;2.5;2.8;2.4;2.1;2.4;824;302;3.3;3.7;1190;213;976;2.8;1.4;3.1
1691;Q Gezondheids- en welzijnszorg;2008 3e kwartaal;8297.0;9103.0;6491.0;7197.0;1806.0;1906.0;8227.0;6.2;5.8;6.2;10.0;7.8;9.9;29.3;22.9;29.0;3.5;3.1;3.5;2.7;2.3;2.7;829;283;2.6;3.5;1192;214;979;2.3;1.1;2.6
1692;Q Gezondheids- en welzijnszorg;2008 4e kwartaal;9430.0;9109.0;7491.0;7177.0;1939.0;1933.0;9359.0;6.9;6.5;6.9;11.4;9.1;11.4;29.1;23.1;28.8;4.1;3.7;4.1;5.0;4.6;5.0;824;324;2.7;1.8;1193;214;979;2.4;1.2;2.7
1693;Q Gezondheids- en welzijnszorg;2008;36031.0;;28475.0;;7556.0;;35759.0;6.4;6.0;6.4;43.8;34.6;43.4;29.1;23.0;28.9;3.3;2.9;3.3;3.7;3.4;3.8;823;1238;3.0;2.6;1189;213;976;2.6;1.4;2.9
1694;Q Gezondheids- en welzijnszorg;2009 1e kwartaal;8403.0;9230.0;6506.0;7304.0;1897.0;1926.0;8330.0;4.0;3.8;3.9;10.2;7.9;10.1;25.1;19.4;24.9;2.5;2.3;2.4;1.9;1.7;1.8;827;335;1.5;2.1;1195;212;983;1.3;0.2;1.5
1695;Q Gezondheids- en welzijnszorg;2009 2e kwartaal;10724.0;9454.0;8610.0;7472.0;2114.0;1982.0;10648.0;4.9;4.7;4.8;12.8;10.2;12.7;35.1;28.2;34.8;2.8;2.6;2.7;3.6;3.4;3.5;841;306;2.0;1.3;1217;216;1000;2.3;1.4;2.5
1696;Q Gezondheids- en welzijnszorg;2009 3e kwartaal;8707.0;9590.0;6769.0;7538.0;1938.0;2052.0;8629.0;4.9;4.3;4.9;10.3;8.0;10.2;29.6;23.0;29.3;2.6;1.9;2.5;1.0;0.4;1.0;848;294;2.3;3.9;1224;217;1006;2.6;1.8;2.8
1697;Q Gezondheids- en welzijnszorg;2009 4e kwartaal;10144.0;9704.0;8075.0;7646.0;2069.0;2057.0;10071.0;7.6;7.8;7.6;11.8;9.4;11.7;29.6;23.5;29.3;3.4;3.6;3.4;1.7;1.9;1.7;858;343;4.0;5.8;1246;221;1025;4.4;3.2;4.7
1698;Q Gezondheids- en welzijnszorg;2009;37978.0;;29960.0;;8018.0;;37678.0;5.4;5.2;5.4;45.0;35.5;44.7;29.7;23.4;29.5;2.9;2.7;2.8;2.1;1.9;2.0;843;1278;2.5;3.3;1220;217;1004;2.7;1.7;2.9
1699;Q Gezondheids- en welzijnszorg;2010 1e kwartaal;8858.0;9751.0;6836.0;7695.0;2022.0;2056.0;8772.0;5.4;5.1;5.3;10.3;7.9;10.2;25.6;19.7;25.3;0.9;0.6;0.8;2.0;1.7;1.9;864;346;4.4;3.3;1263;205;1058;5.7;-3.5;7.7
1700;Q Gezondheids- en welzijnszorg;2010 2e kwartaal;11107.0;9838.0;8874.0;7751.0;2233.0;2087.0;11019.0;3.6;3.1;3.5;12.7;10.2;12.6;36.8;29.4;36.5;-0.2;-0.7;-0.3;4.7;4.2;4.7;873;302;3.8;-1.1;1279;207;1072;5.1;-4.4;7.2
1701;Q Gezondheids- en welzijnszorg;2010 3e kwartaal;9037.0;9986.0;7041.0;7859.0;1996.0;2128.0;8949.0;3.8;4.0;3.7;10.3;8.0;10.2;30.7;23.9;30.4;0.3;0.6;0.3;3.8;4.0;3.7;878;294;3.5;0.0;1286;207;1079;5.1;-4.6;7.2
1702;Q Gezondheids- en welzijnszorg;2010 4e kwartaal;10804.0;10231.0;8585.0;8032.0;2219.0;2199.0;10709.0;6.5;6.3;6.3;12.1;9.6;12.0;29.5;23.5;29.3;2.2;2.0;2.0;-0.1;-0.3;-0.3;894;366;4.3;6.6;1298;208;1090;4.2;-5.6;6.3
