ID;Dividend;Perioden;TotaalOndernemingenEnFondsen_1;TotaalOndernemingen_2;TotaalIndustrie_3;Basisgoederen_4;Consumentengoederen_5;Kapitaalgoederen_6;BouwnijverheidEnInstallatie_7;Delfstoffenwinning_8;Handel_9;TransportOpslagEnCommunicatie_10;NietFinancieleDienstverlening_11;BankenFinancieleDienstverlening_12;Verzekeraars_13;TotaalFondsen_14;Beleggingsfondsen_15;Vastgoedfondsen_16;OverigeFondsen_17
1140;Keuzedividend opgenomen in contanten;2010 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1141;Keuzedividend opgenomen in contanten;2010 augustus;64.0;64.0;9.0;0.0;9.0;0.0;0.0;0;4.0;51.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1142;Keuzedividend opgenomen in contanten;2010 september;53.0;53.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;0.0;0.0
1143;Keuzedividend opgenomen in contanten;2010 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1144;Keuzedividend opgenomen in contanten;2010 november;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;63.0;7.0;57.0;0.0
1145;Keuzedividend opgenomen in contanten;2010 december;629.0;629.0;0.0;0.0;0.0;0.0;0.0;629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1146;Keuzedividend opgenomen in contanten;2010;1913.0;1614.0;483.0;0.0;77.0;406.0;68.0;629;20.0;116.0;177.0;0.0;121.0;299.0;17.0;282.0;0.0
1147;Keuzedividend opgenomen in contanten;2011 januari;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
1148;Keuzedividend opgenomen in contanten;2011 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1149;Keuzedividend opgenomen in contanten;2011 maart;352.0;345.0;0.0;0.0;0.0;0.0;0.0;307;0.0;38.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0
1150;Keuzedividend opgenomen in contanten;2011 april;47.0;47.0;17.0;0.0;17.0;0.0;29.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1151;Keuzedividend opgenomen in contanten;2011 mei;808.0;573.0;385.0;102.0;25.0;257.0;6.0;0;20.0;0.0;162.0;0.0;0.0;235.0;8.0;227.0;0.0
1152;Keuzedividend opgenomen in contanten;2011 juni;711.0;711.0;82.0;0.0;20.0;61.0;46.0;447;0.0;0.0;64.0;0.0;72.0;0.0;0.0;0.0;0.0
1153;Keuzedividend opgenomen in contanten;2011 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1154;Keuzedividend opgenomen in contanten;2011 augustus;101.0;96.0;40.0;31.0;9.0;0.0;0.0;0;5.0;51.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
1155;Keuzedividend opgenomen in contanten;2011 september;552.0;552.0;0.0;0.0;0.0;0.0;0.0;495;0.0;0.0;0.0;0.0;57.0;0.0;0.0;0.0;0.0
1156;Keuzedividend opgenomen in contanten;2011 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1157;Keuzedividend opgenomen in contanten;2011 november;123.0;50.0;50.0;50.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;73.0;0.0;73.0;0.0
1158;Keuzedividend opgenomen in contanten;2011 december;495.0;495.0;0.0;0.0;0.0;0.0;0.0;495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1159;Keuzedividend opgenomen in contanten;2011;3191.0;2869.0;573.0;183.0;72.0;319.0;81.0;1745;25.0;88.0;227.0;0.0;129.0;322.0;21.0;301.0;0.0
1160;Keuzedividend opgenomen in contanten;2012 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1161;Keuzedividend opgenomen in contanten;2012 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1162;Keuzedividend opgenomen in contanten;2012 maart;425.0;418.0;0.0;0.0;0.0;0.0;0.0;418;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.0;0.0
1163;Keuzedividend opgenomen in contanten;2012 april;51.0;51.0;22.0;0.0;22.0;0.0;29.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1164;Keuzedividend opgenomen in contanten;2012 mei;771.0;567.0;532.0;182.0;37.0;312.0;24.0;0;8.0;1.0;3.0;0.0;0.0;203.0;1.0;203.0;0.0
1165;Keuzedividend opgenomen in contanten;2012 juni;1132.0;1123.0;127.0;105.0;0.0;22.0;27.0;748;0.0;0.0;62.0;0.0;159.0;9.0;0.0;9.0;0.0
1166;Keuzedividend opgenomen in contanten;2012 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1167;Keuzedividend opgenomen in contanten;2012 augustus;112.0;101.0;62.0;51.0;11.0;0.0;0.0;0;4.0;0.0;0.0;0.0;35.0;11.0;11.0;0.0;0.0
1168;Keuzedividend opgenomen in contanten;2012 september;748.0;738.0;0.0;0.0;0.0;0.0;0.0;666;0.0;0.0;0.0;0.0;72.0;10.0;0.0;10.0;0.0
1169;Keuzedividend opgenomen in contanten;2012 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1170;Keuzedividend opgenomen in contanten;2012 november;52.0;45.0;45.0;45.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0
1171;Keuzedividend opgenomen in contanten;2012 december;362.0;354.0;0.0;0.0;0.0;0.0;0.0;354;0.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0
1172;Keuzedividend opgenomen in contanten;2012;3653.0;3398.0;787.0;383.0;70.0;334.0;81.0;2186;12.0;1.0;65.0;0.0;266.0;256.0;26.0;230.0;0.0
1173;Keuzedividend opgenomen in contanten;2013 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1174;Keuzedividend opgenomen in contanten;2013 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1175;Keuzedividend opgenomen in contanten;2013 maart;592.0;581.0;0.0;0.0;0.0;0.0;0.0;581;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0
1176;Keuzedividend opgenomen in contanten;2013 april;125.0;116.0;32.0;0.0;32.0;0.0;0.0;0;0.0;0.0;84.0;0.0;0.0;9.0;9.0;0.0;0.0
1177;Keuzedividend opgenomen in contanten;2013 mei;393.0;381.0;336.0;267.0;34.0;36.0;12.0;0;0.0;11.0;22.0;0.0;0.0;12.0;12.0;0.0;0.0
1178;Keuzedividend opgenomen in contanten;2013 juni;1345.0;1287.0;314.0;0.0;0.0;314.0;43.0;682;0.0;0.0;88.0;0.0;159.0;58.0;0.0;58.0;0.0
1179;Keuzedividend opgenomen in contanten;2013 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1180;Keuzedividend opgenomen in contanten;2013 augustus;58.0;58.0;58.0;46.0;12.0;0.0;0.0;0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1181;Keuzedividend opgenomen in contanten;2013 september;454.0;454.0;0.0;0.0;0.0;0.0;0.0;297;0.0;0.0;0.0;0.0;158.0;0.0;0.0;0.0;0.0
1182;Keuzedividend opgenomen in contanten;2013 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1183;Keuzedividend opgenomen in contanten;2013 november;115.0;54.0;54.0;54.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;60.0;12.0;49.0;0.0
1184;Keuzedividend opgenomen in contanten;2013 december;383.0;383.0;0.0;0.0;0.0;0.0;0.0;383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1185;Keuzedividend opgenomen in contanten;2013;3466.0;3314.0;795.0;312.0;78.0;350.0;56.0;1943;0.0;18.0;194.0;0.0;317.0;151.0;44.0;107.0;0.0
1186;Keuzedividend opgenomen in contanten;2014 januari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1187;Keuzedividend opgenomen in contanten;2014 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1188;Keuzedividend opgenomen in contanten;2014 maart;344.0;331.0;0.0;0.0;0.0;0.0;0.0;331;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0
1189;Keuzedividend opgenomen in contanten;2014 april;23.0;23.0;23.0;0.0;23.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1190;Keuzedividend opgenomen in contanten;2014 mei;258.0;245.0;172.0;159.0;14.0;0.0;9.0;0;0.0;6.0;57.0;0.0;0.0;14.0;13.0;1.0;0.0
1191;Keuzedividend opgenomen in contanten;2014 juni;1497.0;1369.0;468.0;122.0;3.0;342.0;45.0;585;0.0;0.0;86.0;0.0;185.0;128.0;0.0;128.0;0.0
1192;Keuzedividend opgenomen in contanten;2014 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1193;Keuzedividend opgenomen in contanten;2014 augustus;93.0;80.0;65.0;56.0;10.0;0.0;0.0;0;0.0;15.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0
1194;Keuzedividend opgenomen in contanten;2014 september;166.0;166.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;166.0;0.0;0.0;0.0;0.0
1195;Keuzedividend opgenomen in contanten;2014 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1196;Keuzedividend opgenomen in contanten;2014 november;63.0;50.0;50.0;50.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0
1197;Keuzedividend opgenomen in contanten;2014 december;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1198;Keuzedividend opgenomen in contanten;2014;2444.0;2264.0;778.0;387.0;50.0;342.0;54.0;916;0.0;21.0;144.0;0.0;351.0;180.0;52.0;128.0;0.0
1199;Keuzedividend opgenomen in contanten;2015 januari;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0
1200;Keuzedividend opgenomen in contanten;2015 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1201;Keuzedividend opgenomen in contanten;2015 maart;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0
1202;Keuzedividend opgenomen in contanten;2015 april;82.0;82.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;82.0;0.0;0.0;0.0;0.0;0.0;0.0
1203;Keuzedividend opgenomen in contanten;2015 mei;318.0;303.0;291.0;276.0;14.0;0.0;0.0;0;0.0;12.0;0.0;0.0;0.0;16.0;16.0;0.0;0.0
1204;Keuzedividend opgenomen in contanten;2015 juni;1801.0;1801.0;391.0;0.0;57.0;334.0;48.0;975;4.0;0.0;29.0;0.0;355.0;0.0;0.0;0.0;0.0
1205;Keuzedividend opgenomen in contanten;2015 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1206;Keuzedividend opgenomen in contanten;2015 augustus;73.0;57.0;57.0;57.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;16.0;16.0;0.0;0.0
1207;Keuzedividend opgenomen in contanten;2015 september;1348.0;1348.0;0.0;0.0;0.0;0.0;0.0;1036;0.0;0.0;0.0;0.0;312.0;0.0;0.0;0.0;0.0
1208;Keuzedividend opgenomen in contanten;2015 oktober;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1209;Keuzedividend opgenomen in contanten;2015 november;121.0;52.0;52.0;52.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;69.0;0.0;69.0;0.0
1210;Keuzedividend opgenomen in contanten;2015 december;590.0;572.0;0.0;0.0;0.0;0.0;0.0;572;0.0;0.0;0.0;0.0;0.0;17.0;17.0;0.0;0.0
1211;Keuzedividend opgenomen in contanten;2015;4347.0;4214.0;791.0;385.0;71.0;334.0;48.0;2583;4.0;12.0;110.0;0.0;667.0;133.0;64.0;69.0;0.0
1212;Keuzedividend opgenomen in contanten;2016 januari;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0
1213;Keuzedividend opgenomen in contanten;2016 februari;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1214;Keuzedividend opgenomen in contanten;2016 maart;467.0;450.0;0.0;0.0;0.0;0.0;0.0;450;0.0;0.0;0.0;0.0;0.0;17.0;17.0;0.0;0.0
1215;Keuzedividend opgenomen in contanten;2016 april;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1216;Keuzedividend opgenomen in contanten;2016 mei;270.0;255.0;231.0;190.0;8.0;33.0;2.0;0;0.0;0.0;22.0;0.0;0.0;15.0;15.0;0.0;0.0
1217;Keuzedividend opgenomen in contanten;2016 juni;1395.0;1395.0;352.0;0.0;0.0;352.0;56.0;640;0.0;0.0;0.0;0.0;347.0;0.0;0.0;0.0;0.0
1218;Keuzedividend opgenomen in contanten;2016 juli;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1219;Keuzedividend opgenomen in contanten;2016 augustus;45.0;29.0;29.0;29.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;16.0;16.0;0.0;0.0
