ID;SoortVacature;Regio;Perioden;TotaalAantalVacatures_1;Bedrijfsgrootte10Werknemers_2;Bedrijfsgrootte1099Werknemers_3;Bedrijfsgrootte100Werknemers_4;k_1ElementaireBeroepen_5;k_2LagereBeroepen_6;k_4MiddelbareBeroepen_7;k_6HogereBeroepen_8;k_8WetenschappelijkeBeroepen_9;k_9Onbekend_10;k_2LagerOnderwijs_11;k_3VoortgezetOnderwijsLagereTrap_12;k_4VoortgezetOnderwijsHogereTrap_13;k_5HogerOnderwijs1eTrap_14;k_67HogerOnderwijs2e3eTrap_15;k_9Onbekend_16
6481;Moeilijk vervulbaar vacatures;Noord-Holland Noord (RB);2008;;;;;;;;;;;;;;;;
6482;Moeilijk vervulbaar vacatures;Zuidelijk Noord-Holland (RB);2000;0.7;0.0;0.1;0.6;0.0;0.2;0.2;0.3;0.1;0.0;0.0;0.2;0.2;0.3;0.1;0.0
6483;Moeilijk vervulbaar vacatures;Zuidelijk Noord-Holland (RB);2001;1.1;0.0;0.1;1.0;0.0;0.1;0.2;0.6;0.2;0.0;0.0;0.1;0.2;0.6;0.1;0.0
6484;Moeilijk vervulbaar vacatures;Zuidelijk Noord-Holland (RB);2002;;;;;;;;;;;;;;;;
6485;Moeilijk vervulbaar vacatures;Zuidelijk Noord-Holland (RB);2003;;;;;;;;;;;;;;;;
6486;Moeilijk vervulbaar vacatures;Zuidelijk Noord-Holland (RB);2004;;;;;;;;;;;;;;;;
6487;Moeilijk vervulbaar vacatures;Zuidelijk Noord-Holland (RB);2006;;;;;;;;;;;;;;;;
6488;Moeilijk vervulbaar vacatures;Zuidelijk Noord-Holland (RB);2008;;;;;;;;;;;;;;;;
6489;Moeilijk vervulbaar vacatures;Rijnstreek (RB);2000;0.2;0.0;0.1;0.2;0.0;0.0;0.0;0.2;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
6490;Moeilijk vervulbaar vacatures;Rijnstreek (RB);2001;0.3;0.0;0.1;0.2;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.2;0.0;0.0
6491;Moeilijk vervulbaar vacatures;Rijnstreek (RB);2002;;;;;;;;;;;;;;;;
6492;Moeilijk vervulbaar vacatures;Rijnstreek (RB);2003;;;;;;;;;;;;;;;;
6493;Moeilijk vervulbaar vacatures;Rijnstreek (RB);2004;;;;;;;;;;;;;;;;
6494;Moeilijk vervulbaar vacatures;Rijnstreek (RB);2006;;;;;;;;;;;;;;;;
6495;Moeilijk vervulbaar vacatures;Rijnstreek (RB);2008;;;;;;;;;;;;;;;;
6496;Moeilijk vervulbaar vacatures;Haaglanden (RB);2000;0.6;0.0;0.1;0.5;0.0;0.1;0.1;0.2;0.1;0.0;0.0;0.1;0.1;0.2;0.2;0.0
6497;Moeilijk vervulbaar vacatures;Haaglanden (RB);2001;1.1;0.0;0.0;1.1;0.0;0.0;0.6;0.4;0.1;0.0;0.0;0.0;0.6;0.4;0.1;0.0
6498;Moeilijk vervulbaar vacatures;Haaglanden (RB);2002;;;;;;;;;;;;;;;;
6499;Moeilijk vervulbaar vacatures;Haaglanden (RB);2003;;;;;;;;;;;;;;;;
6500;Moeilijk vervulbaar vacatures;Haaglanden (RB);2004;;;;;;;;;;;;;;;;
6501;Moeilijk vervulbaar vacatures;Haaglanden (RB);2006;;;;;;;;;;;;;;;;
6502;Moeilijk vervulbaar vacatures;Haaglanden (RB);2008;;;;;;;;;;;;;;;;
6503;Moeilijk vervulbaar vacatures;Rijnmond (RB);2000;0.7;0.0;0.1;0.5;0.0;0.0;0.1;0.4;0.1;0.0;0.0;0.0;0.1;0.4;0.2;0.0
6504;Moeilijk vervulbaar vacatures;Rijnmond (RB);2001;0.7;0.0;0.1;0.5;0.0;0.0;0.2;0.4;0.0;0.0;0.0;0.0;0.2;0.4;0.0;0.0
6505;Moeilijk vervulbaar vacatures;Rijnmond (RB);2002;;;;;;;;;;;;;;;;
6506;Moeilijk vervulbaar vacatures;Rijnmond (RB);2003;;;;;;;;;;;;;;;;
6507;Moeilijk vervulbaar vacatures;Rijnmond (RB);2004;;;;;;;;;;;;;;;;
6508;Moeilijk vervulbaar vacatures;Rijnmond (RB);2006;;;;;;;;;;;;;;;;
6509;Moeilijk vervulbaar vacatures;Rijnmond (RB);2008;;;;;;;;;;;;;;;;
6510;Moeilijk vervulbaar vacatures;Zeeland (RB);2000;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6511;Moeilijk vervulbaar vacatures;Zeeland (RB);2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6512;Moeilijk vervulbaar vacatures;Zeeland (RB);2002;;;;;;;;;;;;;;;;
6513;Moeilijk vervulbaar vacatures;Zeeland (RB);2003;;;;;;;;;;;;;;;;
6514;Moeilijk vervulbaar vacatures;Zeeland (RB);2004;;;;;;;;;;;;;;;;
6515;Moeilijk vervulbaar vacatures;Zeeland (RB);2006;;;;;;;;;;;;;;;;
6516;Moeilijk vervulbaar vacatures;Zeeland (RB);2008;;;;;;;;;;;;;;;;
6517;Moeilijk vervulbaar vacatures;Midden- en West-Brabant (RB);2000;0.3;0.0;0.0;0.2;0.0;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0
6518;Moeilijk vervulbaar vacatures;Midden- en West-Brabant (RB);2001;0.4;0.0;0.0;0.3;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.0;0.1;0.2;0.0;0.0
6519;Moeilijk vervulbaar vacatures;Midden- en West-Brabant (RB);2002;;;;;;;;;;;;;;;;
6520;Moeilijk vervulbaar vacatures;Midden- en West-Brabant (RB);2003;;;;;;;;;;;;;;;;
6521;Moeilijk vervulbaar vacatures;Midden- en West-Brabant (RB);2004;;;;;;;;;;;;;;;;
6522;Moeilijk vervulbaar vacatures;Midden- en West-Brabant (RB);2006;;;;;;;;;;;;;;;;
6523;Moeilijk vervulbaar vacatures;Midden- en West-Brabant (RB);2008;;;;;;;;;;;;;;;;
6524;Moeilijk vervulbaar vacatures;Noordoost-Brabant (RB);2000;0.2;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
6525;Moeilijk vervulbaar vacatures;Noordoost-Brabant (RB);2001;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
6526;Moeilijk vervulbaar vacatures;Noordoost-Brabant (RB);2002;;;;;;;;;;;;;;;;
6527;Moeilijk vervulbaar vacatures;Noordoost-Brabant (RB);2003;;;;;;;;;;;;;;;;
6528;Moeilijk vervulbaar vacatures;Noordoost-Brabant (RB);2004;;;;;;;;;;;;;;;;
6529;Moeilijk vervulbaar vacatures;Noordoost-Brabant (RB);2006;;;;;;;;;;;;;;;;
6530;Moeilijk vervulbaar vacatures;Noordoost-Brabant (RB);2008;;;;;;;;;;;;;;;;
6531;Moeilijk vervulbaar vacatures;Zuidoost-Brabant (RB);2000;0.1;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
6532;Moeilijk vervulbaar vacatures;Zuidoost-Brabant (RB);2001;0.2;0.0;0.0;0.1;0.0;0.0;0.1;0.1;0.0;0.0;0.0;0.0;0.1;0.1;0.0;0.0
6533;Moeilijk vervulbaar vacatures;Zuidoost-Brabant (RB);2002;;;;;;;;;;;;;;;;
6534;Moeilijk vervulbaar vacatures;Zuidoost-Brabant (RB);2003;;;;;;;;;;;;;;;;
6535;Moeilijk vervulbaar vacatures;Zuidoost-Brabant (RB);2004;;;;;;;;;;;;;;;;
6536;Moeilijk vervulbaar vacatures;Zuidoost-Brabant (RB);2006;;;;;;;;;;;;;;;;
6537;Moeilijk vervulbaar vacatures;Zuidoost-Brabant (RB);2008;;;;;;;;;;;;;;;;
6538;Moeilijk vervulbaar vacatures;Limburg (RB);2000;0.2;0.0;0.0;0.1;0.0;0.0;0.0;0.1;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0
6539;Moeilijk vervulbaar vacatures;Limburg (RB);2001;0.4;0.0;0.1;0.3;0.0;0.0;0.1;0.2;0.1;0.0;0.0;0.0;0.1;0.2;0.1;0.0
6540;Moeilijk vervulbaar vacatures;Limburg (RB);2002;;;;;;;;;;;;;;;;
6541;Moeilijk vervulbaar vacatures;Limburg (RB);2003;;;;;;;;;;;;;;;;
