ID;AantalPersonenPerWoning;Echtpaar;AantalSlaapruimten;Situatie;Regio;WoningenVanGezinnen_1
3392;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe, gem. 20001 - 50000 inw.;
3393;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Emmen;
3394;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe, gem. 10001 - 20000 inw.;
3395;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe, gem. 5001 - 10000 inw.;
3396;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe, gem. 2001 - 5000 inw.;
3397;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Drenthe, gem. 1001 - 2000 inw.;
3398;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 50001 - 100000 inw.;
3399;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Enschede;
3400;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 20001 - 50000 inw.;
3401;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Almelo;
3402;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Deventer;
3403;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Hengelo (O.);
3404;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Lonneker;
3405;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zwolle;
3406;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 10001 - 20000 inw.;
3407;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 5001 - 10000 inw.;
3408;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 2001 - 5000 inw.;
3409;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 1001 - 2000 inw.;
3410;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Overijssel, gem. 501 - 1000 inw.;
3411;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland, gem. 50001 - 100000 inw.;
3412;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Apeldoorn;
3413;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Arnhem;
3414;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Nijmegen;
3415;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland, gem. 20001 - 50000 inw.;
3416;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Ede;
3417;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Rheden;
3418;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland, gem. 10001 - 20000 inw.;
3419;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland, gem. 5001 - 10000 inw.;
3420;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland, gem. 2001 - 5000 inw.;
3421;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland, gem. 1001 - 2000 inw.;
3422;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland, gem. 501 - 1000 inw.;
3423;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gelderland, gem. 500 en minder inw.;
3424;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Utrecht, gem. 100001 en meer inw.;
3425;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Utrecht;
3426;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Utrecht, gem. 20001 - 50000 inw.;
3427;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Amersfoort;
3428;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zeist;
3429;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Utrecht, gem. 10001 - 20000 inw.;
3430;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Utrecht, gem. 5001 - 10000 inw.;
3431;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Utrecht, gem. 2001 - 5000 inw.;
3432;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Utrecht, gem. 1001 - 2000 inw.;
3433;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Utrecht, gem. 501 - 1000 inw.;
3434;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Utrecht, gem. 500 en minder inw.;
3435;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 100001 en meer inw.;
3436;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Amsterdam;
3437;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Haarlem;
3438;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 50001 - 100000 inw.;
3439;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Hilversum;
3440;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 20001 - 50000 inw.;
3441;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Alkmaar;
3442;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Bussum;
3443;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Haarlemmermeer;
3444;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Helder (Den);
3445;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Velsen;
3446;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zaandam;
3447;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 10001 - 20000 inw.;
3448;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 5001 - 10000 inw.;
3449;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 2001 - 5000 inw.;
3450;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 1001 - 2000 inw.;
3451;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 501 - 1000 inw.;
3452;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Holland, gem. 500 en minder inw.;
3453;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 100001 en meer inw.;
3454;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;'s-Gravenhage;
3455;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Rotterdam;
3456;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 50001 - 100000 inw.;
3457;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Delft;
3458;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Dordrecht;
3459;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Leiden;
3460;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Schiedam;
3461;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 20001 - 50000 inw.;
3462;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Gouda;
3463;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Vlaardingen;
3464;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 10001 - 20000 inw.;
3465;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 5001 - 10000 inw.;
3466;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 2001 - 5000 inw.;
3467;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 1001 - 2000 inw.;
3468;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 501 - 1000 inw.;
3469;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zuid-Holland, gem. 500 en minder inw.;
3470;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zeeland, gem. 20001 - 50000 inw.;
3471;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Vlissingen;
3472;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zeeland, gem. 10001 - 20000 inw.;
3473;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zeeland, gem. 5001 - 10000 inw.;
3474;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zeeland, gem. 2001 - 5000 inw.;
3475;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zeeland, gem. 1001 - 2000 inw.;
3476;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zeeland, gem. 501 - 1000 inw.;
3477;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Zeeland, gem. 500 en minder inw.;
3478;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 50001 - 100000 inw.;
3479;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Eindhoven;
3480;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Tilburg;
3481;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 20001 - 50000 inw.;
3482;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Bergen op Zoom;
3483;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Breda;
3484;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Helmond;
3485;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;'s-Hertogenbosch;
3486;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Roosendaal en Nispen;
3487;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 10001 - 20000 inw.;
3488;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 5001 - 10000 inw.;
3489;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 2001 - 5000 inw.;
3490;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 1001 - 2000 inw.;
3491;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Noord-Brabant, gem. 501 - 1000 inw.;
3492;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Limburg, gem. 50001 - 100000 inw.;
3493;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Maastricht;
3494;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Limburg, gem. 20001 - 50000 inw.;
3495;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Heerlen;
3496;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Kerkrade;
3497;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Venlo;
3498;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Limburg, gem. 10001 - 20000 inw.;
3499;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Limburg, gem. 5001 - 10000 inw.;
3500;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Limburg, gem. 2001 - 5000 inw.;
3501;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Limburg, gem. 1001 - 2000 inw.;
3502;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Limburg, gem. 501 - 1000 inw.;
3503;Woningen bewoond door 2 personen;Woningen zonder echtpaar;Woningen met 2 slaapruimten;Moreel ongunstige situatie aanwezig;Limburg, gem. 500 en minder inw.;
3504;Woningen bewoond door 3 personen;Woningen met echtpaar;Totaal van alle woningen;Totaal van alle woningen;Nederland;306104.0
3505;Woningen bewoond door 3 personen;Woningen met echtpaar;Totaal van alle woningen;Totaal van alle woningen;Groningen (provincie);17004.0
3506;Woningen bewoond door 3 personen;Woningen met echtpaar;Totaal van alle woningen;Totaal van alle woningen;Friesland;16823.0
3507;Woningen bewoond door 3 personen;Woningen met echtpaar;Totaal van alle woningen;Totaal van alle woningen;Drenthe;6891.0
3508;Woningen bewoond door 3 personen;Woningen met echtpaar;Totaal van alle woningen;Totaal van alle woningen;Overijssel;17989.0
3509;Woningen bewoond door 3 personen;Woningen met echtpaar;Totaal van alle woningen;Totaal van alle woningen;Gelderland;27268.0
3510;Woningen bewoond door 3 personen;Woningen met echtpaar;Totaal van alle woningen;Totaal van alle woningen;Utrecht (provincie);15966.0
3511;Woningen bewoond door 3 personen;Woningen met echtpaar;Totaal van alle woningen;Totaal van alle woningen;Noord-Holland;71818.0
3512;Woningen bewoond door 3 personen;Woningen met echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zuid-Holland;82658.0
3513;Woningen bewoond door 3 personen;Woningen met echtpaar;Totaal van alle woningen;Totaal van alle woningen;Zeeland;11341.0
