ID;Geslacht;MboSectorOpleidingsrichtBijInstroom;MaatschappelijkePositie1JaarTerug;HoogstBehaaldeVoorafgaandeDiploma;Leeftijd;Regiokenmerken;Perioden;TotaalInstromersInHetMbo_1;BolVoltijd_2;BolDeeltijd_3;Bbl_4;Niveau1_5;Niveau2_6;Niveau3_7;Niveau4_8;BolVoltijdNiveau1_9;BolVoltijdNiveau2_10;BolVoltijdNiveau3_11;BolVoltijdNiveau4_12;BolDeeltijdNiveau1_13;BolDeeltijdNiveau2_14;BolDeeltijdNiveau3_15;BolDeeltijdNiveau4_16;BblNiveau1_17;BblNiveau2_18;BblNiveau3_19;BblNiveau4_20
8359;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Friesland (PV);2009/'10;;0.0;0.0;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;
8360;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Drenthe (PV);2006/'07;;;;;;;;;;;;;;;;;;;;
8361;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Drenthe (PV);2007/'08;;;;;;;;;;;;;;;;;;;;
8362;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Drenthe (PV);2008/'09;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
8363;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Drenthe (PV);2009/'10;;;;;;;;;;;;;;;;;;;;
8364;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Overijssel (PV);2006/'07;;;;;;;;;;;;;;;;;;;;
8365;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Overijssel (PV);2007/'08;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8366;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Overijssel (PV);2008/'09;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0
8367;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Overijssel (PV);2009/'10;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8368;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Flevoland (PV);2006/'07;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
8369;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Flevoland (PV);2007/'08;;;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8370;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Flevoland (PV);2008/'09;;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0
8371;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Flevoland (PV);2009/'10;;;;;;;;;;;;;;;;;;;;
8372;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gelderland (PV);2006/'07;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
8373;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gelderland (PV);2007/'08;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
8374;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gelderland (PV);2008/'09;;;;;;;;;;;;;;;;;;;;
8375;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Gelderland (PV);2009/'10;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0
8376;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Utrecht (PV);2006/'07;;0.0;0.0;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
8377;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Utrecht (PV);2007/'08;;0.0;0.0;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;
8378;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Utrecht (PV);2008/'09;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
8379;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Utrecht (PV);2009/'10;;;;;0.0;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;
8380;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Holland (PV);2006/'07;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
8381;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Holland (PV);2007/'08;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;;;0.0;;;
8382;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Holland (PV);2008/'09;;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;0.0
8383;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Holland (PV);2009/'10;;;;0.0;0.0;;;;0.0;0.0;;0.0;0.0;;;;0.0;0.0;0.0;0.0
8384;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zuid-Holland (PV);2006/'07;;;0.0;;0.0;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
8385;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zuid-Holland (PV);2007/'08;;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
8386;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zuid-Holland (PV);2008/'09;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;
8387;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zuid-Holland (PV);2009/'10;;;0.0;;0.0;;;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;;;0.0
8388;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zeeland (PV);2006/'07;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8389;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zeeland (PV);2007/'08;;;;;;;;;;;;;;;;;;;;
8390;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zeeland (PV);2008/'09;;;;;;;;;;;;;;;;;;;;
8391;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Zeeland (PV);2009/'10;;;;;;;;;;;;;;;;;;;;
8392;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Brabant (PV);2006/'07;;0.0;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0;0.0
8393;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Brabant (PV);2007/'08;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;
8394;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Brabant (PV);2008/'09;;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
8395;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Noord-Brabant (PV);2009/'10;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8396;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Limburg (PV);2006/'07;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
8397;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Limburg (PV);2007/'08;;0.0;;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;
8398;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Limburg (PV);2008/'09;;;;;;;;;;;;;;;;;;;;
8399;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 jaar of ouder;Limburg (PV);2009/'10;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8400;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Nederland;2006/'07;30.0;;;30.0;0.0;;;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;;;10.0
8401;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Nederland;2007/'08;20.0;0.0;;20.0;;;;10.0;0.0;0.0;0.0;0.0;0.0;;;;;;;10.0
8402;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Nederland;2008/'09;20.0;0.0;;20.0;;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;
8403;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Nederland;2009/'10;20.0;;;10.0;;;;;0.0;0.0;0.0;;0.0;;;;;;;
8404;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Vier grootste gemeenten (G4);2006/'07;;;0.0;;0.0;;;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
8405;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Vier grootste gemeenten (G4);2007/'08;;0.0;;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
8406;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Vier grootste gemeenten (G4);2008/'09;;0.0;0.0;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
8407;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Vier grootste gemeenten (G4);2009/'10;;;;;0.0;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;0.0
8408;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Amsterdam;2006/'07;;0.0;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;
8409;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Amsterdam;2007/'08;;0.0;;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;
8410;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Amsterdam;2008/'09;;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
8411;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Amsterdam;2009/'10;;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
8412;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Rotterdam;2006/'07;;;0.0;;0.0;;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8413;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Rotterdam;2007/'08;;;;;;;;;;;;;;;;;;;;
8414;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Rotterdam;2008/'09;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
8415;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Rotterdam;2009/'10;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
8416;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Den Haag;2006/'07;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8417;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Den Haag;2007/'08;;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
8418;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Den Haag;2008/'09;;;;;;;;;;;;;;;;;;;;
8419;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Den Haag;2009/'10;;;;;;;;;;;;;;;;;;;;
8420;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Utrecht (stad);2006/'07;;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
8421;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Utrecht (stad);2007/'08;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8422;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Utrecht (stad);2008/'09;;;;;;;;;;;;;;;;;;;;
8423;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Utrecht (stad);2009/'10;;;;0.0;0.0;;0.0;;0.0;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0
8424;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2006/'07;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;;
8425;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2007/'08;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8426;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2008/'09;;0.0;;;;;;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;;;0.0
8427;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gemeenten >= 100 000 inwoners (excl. G4);2009/'10;10.0;;;;0.0;;;;0.0;0.0;0.0;;0.0;0.0;0.0;;0.0;;;0.0
8428;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gemeenten < 100 000 inwoners;2006/'07;10.0;0.0;0.0;10.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
8429;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gemeenten < 100 000 inwoners;2007/'08;20.0;0.0;;10.0;;;;;0.0;0.0;0.0;0.0;0.0;;;;;;;
8430;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gemeenten < 100 000 inwoners;2008/'09;;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
8431;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gemeenten < 100 000 inwoners;2009/'10;;0.0;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0;;
8432;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Woongemeente onbekend;2006/'07;;;;;;;;;;;;;;;;;;;;
8433;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Woongemeente onbekend;2007/'08;;;;;;;;;;;;;;;;;;;;
8434;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Woongemeente onbekend;2008/'09;;;;;;;;;;;;;;;;;;;;
8435;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Woongemeente onbekend;2009/'10;;;;;;;;;;;;;;;;;;;;
8436;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Noord-Nederland (LD);2006/'07;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0
8437;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Noord-Nederland (LD);2007/'08;;0.0;;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0;
8438;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Noord-Nederland (LD);2008/'09;;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
8439;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Noord-Nederland (LD);2009/'10;;0.0;;;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;;
8440;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Oost-Nederland (LD);2006/'07;;0.0;0.0;;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;
8441;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Oost-Nederland (LD);2007/'08;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
8442;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Oost-Nederland (LD);2008/'09;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0
8443;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Oost-Nederland (LD);2009/'10;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0
8444;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;West-Nederland (LD);2006/'07;20.0;;0.0;20.0;0.0;;;10.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;10.0
8445;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;West-Nederland (LD);2007/'08;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;;;0.0;;0.0;
8446;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;West-Nederland (LD);2008/'09;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;
8447;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;West-Nederland (LD);2009/'10;10.0;;;;0.0;;;;0.0;0.0;0.0;;0.0;;;;0.0;;;0.0
8448;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Zuid-Nederland (LD);2006/'07;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8449;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Zuid-Nederland (LD);2007/'08;;0.0;;;0.0;;;;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;;;
8450;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Zuid-Nederland (LD);2008/'09;;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
8451;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Zuid-Nederland (LD);2009/'10;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8452;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Groningen (PV);2006/'07;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0
8453;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Groningen (PV);2007/'08;;0.0;;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;0.0;0.0
8454;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Groningen (PV);2008/'09;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8455;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Groningen (PV);2009/'10;;0.0;;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;;0.0
8456;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Friesland (PV);2006/'07;;;;;;;;;;;;;;;;;;;;
8457;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Friesland (PV);2007/'08;;0.0;0.0;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;
8458;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Friesland (PV);2008/'09;;;;;;;;;;;;;;;;;;;;
8459;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Friesland (PV);2009/'10;;0.0;0.0;;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0;
8460;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Drenthe (PV);2006/'07;;;;;;;;;;;;;;;;;;;;
8461;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Drenthe (PV);2007/'08;;;;;;;;;;;;;;;;;;;;
8462;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Drenthe (PV);2008/'09;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
8463;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Drenthe (PV);2009/'10;;;;;;;;;;;;;;;;;;;;
8464;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Overijssel (PV);2006/'07;;;;;;;;;;;;;;;;;;;;
8465;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Overijssel (PV);2007/'08;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8466;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Overijssel (PV);2008/'09;;0.0;0.0;;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;0.0
8467;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Overijssel (PV);2009/'10;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8468;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Flevoland (PV);2006/'07;;0.0;0.0;;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;0.0
8469;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Flevoland (PV);2007/'08;;0.0;0.0;;0.0;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;
8470;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Flevoland (PV);2008/'09;;0.0;0.0;;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0
8471;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Flevoland (PV);2009/'10;;;;;;;;;;;;;;;;;;;;
8472;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gelderland (PV);2006/'07;;0.0;0.0;;0.0;0.0;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;
8473;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gelderland (PV);2007/'08;;0.0;0.0;;0.0;0.0;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0
8474;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gelderland (PV);2008/'09;;;;;;;;;;;;;;;;;;;;
8475;Mannen en vrouwen;0;Onderwijs volgend;Diploma hoger onderwijs;25 tot 30 jaar;Gelderland (PV);2009/'10;;0.0;0.0;;;;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;;0.0;0.0
