ID;RegioS;Perioden;Beginstand_1;Instroom_2;Uitstroom_3;Eindstand_4
8178;Veere;1e halfjaar 2006;50.0;10.0;0.0;60.0
8179;Veere;2e halfjaar 2006;70.0;20.0;0.0;80.0
8180;Veere;1e halfjaar 2007;80.0;0.0;10.0;80.0
8181;Veere;2e halfjaar 2007;70.0;10.0;10.0;70.0
8182;Veere;1e halfjaar 2008;70.0;10.0;0.0;80.0
8183;Veere;2e halfjaar 2008;20.0;30.0;10.0;40.0
8184;Veere;1e halfjaar 2009;40.0;30.0;10.0;60.0
8185;Veere;2e halfjaar 2009;60.0;20.0;10.0;70.0
8186;Veere;1e halfjaar 2010;60.0;30.0;10.0;90.0
8187;Veere;2e halfjaar 2010;80.0;30.0;10.0;90.0
8188;Veere;1e halfjaar 2011;90.0;30.0;20.0;90.0
8189;Veere;2e halfjaar 2011;90.0;30.0;10.0;110.0
8190;Veere;1e halfjaar 2012;100.0;10.0;10.0;110.0
8191;Veere;2e halfjaar 2012;70.0;10.0;10.0;80.0
8192;Veghel;1e halfjaar 2005;170.0;10.0;10.0;170.0
8193;Veghel;2e halfjaar 2005;;;;
8194;Veghel;1e halfjaar 2006;200.0;30.0;0.0;220.0
8195;Veghel;2e halfjaar 2006;170.0;40.0;10.0;200.0
8196;Veghel;1e halfjaar 2007;210.0;20.0;0.0;230.0
8197;Veghel;2e halfjaar 2007;240.0;30.0;0.0;260.0
8198;Veghel;1e halfjaar 2008;280.0;80.0;10.0;350.0
8199;Veghel;2e halfjaar 2008;350.0;30.0;10.0;370.0
8200;Veghel;1e halfjaar 2009;240.0;40.0;20.0;270.0
8201;Veghel;2e halfjaar 2009;180.0;20.0;10.0;190.0
8202;Veghel;1e halfjaar 2010;180.0;20.0;10.0;180.0
8203;Veghel;2e halfjaar 2010;180.0;60.0;10.0;230.0
8204;Veghel;1e halfjaar 2011;180.0;40.0;30.0;190.0
8205;Veghel;2e halfjaar 2011;160.0;20.0;10.0;160.0
8206;Veghel;1e halfjaar 2012;150.0;10.0;10.0;150.0
8207;Veghel;2e halfjaar 2012;130.0;70.0;30.0;170.0
8208;Veldhoven;1e halfjaar 2005;270.0;50.0;40.0;270.0
8209;Veldhoven;2e halfjaar 2005;330.0;50.0;60.0;330.0
8210;Veldhoven;1e halfjaar 2006;360.0;40.0;80.0;320.0
8211;Veldhoven;2e halfjaar 2006;370.0;70.0;110.0;330.0
8212;Veldhoven;1e halfjaar 2007;370.0;70.0;80.0;360.0
8213;Veldhoven;2e halfjaar 2007;400.0;50.0;80.0;370.0
8214;Veldhoven;1e halfjaar 2008;390.0;100.0;50.0;430.0
8215;Veldhoven;2e halfjaar 2008;440.0;100.0;80.0;460.0
8216;Veldhoven;1e halfjaar 2009;380.0;100.0;70.0;420.0
8217;Veldhoven;2e halfjaar 2009;380.0;110.0;70.0;420.0
8218;Veldhoven;1e halfjaar 2010;440.0;120.0;70.0;490.0
8219;Veldhoven;2e halfjaar 2010;300.0;60.0;90.0;270.0
8220;Veldhoven;1e halfjaar 2011;270.0;60.0;60.0;280.0
8221;Veldhoven;2e halfjaar 2011;270.0;70.0;80.0;260.0
8222;Veldhoven;1e halfjaar 2012;260.0;130.0;80.0;310.0
8223;Veldhoven;2e halfjaar 2012;310.0;90.0;80.0;320.0
8224;Velsen;1e halfjaar 2005;590.0;200.0;140.0;660.0
8225;Velsen;2e halfjaar 2005;650.0;170.0;120.0;700.0
8226;Velsen;1e halfjaar 2006;670.0;160.0;110.0;710.0
8227;Velsen;2e halfjaar 2006;630.0;160.0;180.0;600.0
8228;Velsen;1e halfjaar 2007;570.0;170.0;190.0;550.0
8229;Velsen;2e halfjaar 2007;530.0;120.0;170.0;480.0
8230;Velsen;1e halfjaar 2008;460.0;200.0;120.0;540.0
8231;Velsen;2e halfjaar 2008;530.0;200.0;130.0;600.0
8232;Velsen;1e halfjaar 2009;560.0;170.0;130.0;600.0
8233;Velsen;2e halfjaar 2009;600.0;100.0;150.0;550.0
8234;Velsen;1e halfjaar 2010;600.0;220.0;120.0;700.0
8235;Velsen;2e halfjaar 2010;670.0;150.0;90.0;720.0
8236;Velsen;1e halfjaar 2011;650.0;100.0;50.0;710.0
8237;Velsen;2e halfjaar 2011;640.0;200.0;90.0;740.0
8238;Velsen;1e halfjaar 2012;710.0;100.0;90.0;720.0
8239;Velsen;2e halfjaar 2012;660.0;160.0;140.0;680.0
8240;Venhuizen;1e halfjaar 2005;10.0;10.0;0.0;20.0
8241;Venhuizen;2e halfjaar 2005;20.0;0.0;10.0;20.0
8242;Venhuizen;1e halfjaar 2006;;;;
8243;Venhuizen;2e halfjaar 2006;;;;
8244;Venhuizen;1e halfjaar 2007;;;;
8245;Venhuizen;2e halfjaar 2007;;;;
8246;Venhuizen;1e halfjaar 2008;;;;
8247;Venhuizen;2e halfjaar 2008;;;;
8248;Venhuizen;1e halfjaar 2009;;;;
8249;Venhuizen;2e halfjaar 2009;;;;
8250;Venhuizen;1e halfjaar 2010;;;;
8251;Venhuizen;2e halfjaar 2010;;;;
8252;Venhuizen;1e halfjaar 2011;;;;
8253;Venhuizen;2e halfjaar 2011;;;;
8254;Venhuizen;1e halfjaar 2012;;;;
8255;Venhuizen;2e halfjaar 2012;;;;
8256;Venlo;1e halfjaar 2005;;;;
8257;Venlo;2e halfjaar 2005;;;;
8258;Venlo;1e halfjaar 2006;1330.0;420.0;330.0;1420.0
8259;Venlo;2e halfjaar 2006;1510.0;300.0;400.0;1410.0
8260;Venlo;1e halfjaar 2007;1420.0;220.0;410.0;1230.0
8261;Venlo;2e halfjaar 2007;1230.0;120.0;220.0;1130.0
8262;Venlo;1e halfjaar 2008;1130.0;120.0;210.0;1030.0
8263;Venlo;2e halfjaar 2008;980.0;290.0;230.0;1040.0
8264;Venlo;1e halfjaar 2009;1050.0;220.0;190.0;1090.0
8265;Venlo;2e halfjaar 2009;1030.0;190.0;90.0;1130.0
8266;Venlo;1e halfjaar 2010;900.0;270.0;180.0;990.0
8267;Venlo;2e halfjaar 2010;1140.0;210.0;250.0;1100.0
8268;Venlo;1e halfjaar 2011;1070.0;290.0;230.0;1140.0
8269;Venlo;2e halfjaar 2011;1070.0;280.0;160.0;1190.0
8270;Venlo;1e halfjaar 2012;1000.0;240.0;420.0;830.0
8271;Venlo;2e halfjaar 2012;820.0;210.0;240.0;790.0
8272;Venray;1e halfjaar 2005;190.0;30.0;10.0;220.0
8273;Venray;2e halfjaar 2005;250.0;60.0;20.0;290.0
8274;Venray;1e halfjaar 2006;290.0;70.0;40.0;320.0
8275;Venray;2e halfjaar 2006;310.0;80.0;50.0;340.0
8276;Venray;1e halfjaar 2007;320.0;30.0;40.0;310.0
8277;Venray;2e halfjaar 2007;300.0;30.0;110.0;220.0
8278;Venray;1e halfjaar 2008;220.0;90.0;60.0;260.0
8279;Venray;2e halfjaar 2008;240.0;60.0;70.0;230.0
8280;Venray;1e halfjaar 2009;250.0;80.0;70.0;260.0
8281;Venray;2e halfjaar 2009;260.0;110.0;130.0;240.0
8282;Venray;1e halfjaar 2010;220.0;110.0;70.0;270.0
8283;Venray;2e halfjaar 2010;260.0;100.0;70.0;280.0
8284;Venray;1e halfjaar 2011;250.0;90.0;90.0;250.0
8285;Venray;2e halfjaar 2011;230.0;70.0;120.0;180.0
8286;Venray;1e halfjaar 2012;190.0;80.0;110.0;160.0
8287;Venray;2e halfjaar 2012;160.0;50.0;70.0;140.0
8288;Vianen;1e halfjaar 2005;50.0;30.0;30.0;50.0
8289;Vianen;2e halfjaar 2005;50.0;10.0;20.0;50.0
8290;Vianen;1e halfjaar 2006;40.0;10.0;10.0;40.0
8291;Vianen;2e halfjaar 2006;30.0;10.0;10.0;30.0
8292;Vianen;1e halfjaar 2007;30.0;50.0;10.0;70.0
8293;Vianen;2e halfjaar 2007;60.0;20.0;20.0;70.0
8294;Vianen;1e halfjaar 2008;70.0;20.0;10.0;80.0
8295;Vianen;2e halfjaar 2008;80.0;20.0;10.0;90.0
8296;Vianen;1e halfjaar 2009;60.0;50.0;10.0;100.0
8297;Vianen;2e halfjaar 2009;110.0;20.0;20.0;110.0
8298;Vianen;1e halfjaar 2010;110.0;30.0;20.0;120.0
8299;Vianen;2e halfjaar 2010;140.0;40.0;30.0;140.0
8300;Vianen;1e halfjaar 2011;140.0;30.0;20.0;150.0
8301;Vianen;2e halfjaar 2011;150.0;30.0;30.0;150.0
8302;Vianen;1e halfjaar 2012;140.0;40.0;20.0;160.0
8303;Vianen;2e halfjaar 2012;150.0;40.0;30.0;160.0
8304;Vlaardingen;1e halfjaar 2005;1400.0;100.0;70.0;1430.0
8305;Vlaardingen;2e halfjaar 2005;1490.0;200.0;90.0;1600.0
8306;Vlaardingen;1e halfjaar 2006;1610.0;210.0;70.0;1750.0
8307;Vlaardingen;2e halfjaar 2006;1670.0;690.0;170.0;2180.0
8308;Vlaardingen;1e halfjaar 2007;1970.0;870.0;440.0;2410.0
8309;Vlaardingen;2e halfjaar 2007;1910.0;940.0;760.0;2100.0
8310;Vlaardingen;1e halfjaar 2008;1990.0;880.0;580.0;2290.0
8311;Vlaardingen;2e halfjaar 2008;2220.0;880.0;470.0;2630.0
8312;Vlaardingen;1e halfjaar 2009;2470.0;680.0;270.0;2880.0
8313;Vlaardingen;2e halfjaar 2009;2320.0;450.0;260.0;2510.0
8314;Vlaardingen;1e halfjaar 2010;2350.0;600.0;340.0;2610.0
8315;Vlaardingen;2e halfjaar 2010;2160.0;600.0;970.0;1800.0
8316;Vlaardingen;1e halfjaar 2011;1630.0;680.0;730.0;1580.0
8317;Vlaardingen;2e halfjaar 2011;1470.0;460.0;600.0;1330.0
8318;Vlaardingen;1e halfjaar 2012;1300.0;440.0;520.0;1220.0
8319;Vlaardingen;2e halfjaar 2012;1120.0;460.0;540.0;1040.0
8320;Vlagtwedde;1e halfjaar 2005;120.0;90.0;40.0;170.0
8321;Vlagtwedde;2e halfjaar 2005;;;;
8322;Vlagtwedde;1e halfjaar 2006;250.0;60.0;70.0;240.0
8323;Vlagtwedde;2e halfjaar 2006;220.0;60.0;70.0;210.0
8324;Vlagtwedde;1e halfjaar 2007;220.0;50.0;110.0;160.0
8325;Vlagtwedde;2e halfjaar 2007;110.0;50.0;60.0;100.0
8326;Vlagtwedde;1e halfjaar 2008;100.0;50.0;50.0;100.0
8327;Vlagtwedde;2e halfjaar 2008;100.0;40.0;10.0;130.0
8328;Vlagtwedde;1e halfjaar 2009;140.0;40.0;40.0;140.0
8329;Vlagtwedde;2e halfjaar 2009;140.0;160.0;20.0;280.0
8330;Vlagtwedde;1e halfjaar 2010;280.0;10.0;90.0;200.0
8331;Vlagtwedde;2e halfjaar 2010;250.0;60.0;70.0;250.0
8332;Vlagtwedde;1e halfjaar 2011;250.0;90.0;60.0;290.0
8333;Vlagtwedde;2e halfjaar 2011;280.0;30.0;110.0;200.0
8334;Vlagtwedde;1e halfjaar 2012;200.0;60.0;10.0;250.0
8335;Vlagtwedde;2e halfjaar 2012;240.0;40.0;110.0;180.0
8336;Vleuten-De Meern;1e halfjaar 2005;;;;
8337;Vleuten-De Meern;2e halfjaar 2005;;;;
8338;Vleuten-De Meern;1e halfjaar 2006;;;;
8339;Vleuten-De Meern;2e halfjaar 2006;;;;
8340;Vleuten-De Meern;1e halfjaar 2007;;;;
8341;Vleuten-De Meern;2e halfjaar 2007;;;;
8342;Vleuten-De Meern;1e halfjaar 2008;;;;
8343;Vleuten-De Meern;2e halfjaar 2008;;;;
8344;Vleuten-De Meern;1e halfjaar 2009;;;;
8345;Vleuten-De Meern;2e halfjaar 2009;;;;
8346;Vleuten-De Meern;1e halfjaar 2010;;;;
8347;Vleuten-De Meern;2e halfjaar 2010;;;;
8348;Vleuten-De Meern;1e halfjaar 2011;;;;
8349;Vleuten-De Meern;2e halfjaar 2011;;;;
8350;Vleuten-De Meern;1e halfjaar 2012;;;;
8351;Vleuten-De Meern;2e halfjaar 2012;;;;
8352;Vlieland;1e halfjaar 2005;10.0;0.0;0.0;0.0
8353;Vlieland;2e halfjaar 2005;0.0;10.0;0.0;10.0
8354;Vlieland;1e halfjaar 2006;10.0;0.0;10.0;10.0
8355;Vlieland;2e halfjaar 2006;10.0;0.0;0.0;10.0
8356;Vlieland;1e halfjaar 2007;10.0;0.0;0.0;10.0
8357;Vlieland;2e halfjaar 2007;10.0;0.0;0.0;10.0
8358;Vlieland;1e halfjaar 2008;10.0;0.0;0.0;10.0
8359;Vlieland;2e halfjaar 2008;10.0;0.0;0.0;10.0
8360;Vlieland;1e halfjaar 2009;10.0;0.0;0.0;10.0
8361;Vlieland;2e halfjaar 2009;10.0;0.0;0.0;10.0
8362;Vlieland;1e halfjaar 2010;10.0;0.0;0.0;10.0
8363;Vlieland;2e halfjaar 2010;10.0;0.0;0.0;10.0
8364;Vlieland;1e halfjaar 2011;10.0;0.0;0.0;0.0
8365;Vlieland;2e halfjaar 2011;0.0;0.0;0.0;10.0
8366;Vlieland;1e halfjaar 2012;0.0;0.0;0.0;0.0
8367;Vlieland;2e halfjaar 2012;0.0;0.0;0.0;0.0
8368;Vlissingen;1e halfjaar 2005;1590.0;170.0;110.0;1650.0
8369;Vlissingen;2e halfjaar 2005;1650.0;150.0;60.0;1740.0
8370;Vlissingen;1e halfjaar 2006;1720.0;60.0;30.0;1740.0
8371;Vlissingen;2e halfjaar 2006;1640.0;90.0;20.0;1710.0
8372;Vlissingen;1e halfjaar 2007;1780.0;70.0;20.0;1830.0
8373;Vlissingen;2e halfjaar 2007;1800.0;50.0;20.0;1840.0
8374;Vlissingen;1e halfjaar 2008;1800.0;50.0;10.0;1840.0
8375;Vlissingen;2e halfjaar 2008;260.0;230.0;140.0;350.0
8376;Vlissingen;1e halfjaar 2009;400.0;390.0;180.0;620.0
8377;Vlissingen;2e halfjaar 2009;580.0;240.0;180.0;630.0
8378;Vlissingen;1e halfjaar 2010;610.0;300.0;100.0;810.0
8379;Vlissingen;2e halfjaar 2010;740.0;320.0;160.0;900.0
8380;Vlissingen;1e halfjaar 2011;870.0;250.0;240.0;870.0
8381;Vlissingen;2e halfjaar 2011;860.0;260.0;130.0;980.0
8382;Vlissingen;1e halfjaar 2012;970.0;130.0;50.0;1040.0
8383;Vlissingen;2e halfjaar 2012;730.0;90.0;110.0;700.0
8384;Vlist;1e halfjaar 2005;;;;
8385;Vlist;2e halfjaar 2005;;;;
8386;Vlist;1e halfjaar 2006;;;;
8387;Vlist;2e halfjaar 2006;;;;
8388;Vlist;1e halfjaar 2007;;;;
8389;Vlist;2e halfjaar 2007;;;;
8390;Vlist;1e halfjaar 2008;;;;
8391;Vlist;2e halfjaar 2008;10.0;20.0;0.0;20.0
8392;Vlist;1e halfjaar 2009;20.0;0.0;0.0;20.0
8393;Vlist;2e halfjaar 2009;20.0;0.0;0.0;20.0
8394;Vlist;1e halfjaar 2010;20.0;0.0;0.0;20.0
8395;Vlist;2e halfjaar 2010;20.0;10.0;0.0;30.0
8396;Vlist;1e halfjaar 2011;30.0;10.0;0.0;40.0
8397;Vlist;2e halfjaar 2011;40.0;0.0;0.0;40.0
8398;Vlist;1e halfjaar 2012;40.0;10.0;0.0;40.0
8399;Vlist;2e halfjaar 2012;30.0;0.0;0.0;30.0
8400;Voerendaal;1e halfjaar 2005;70.0;30.0;20.0;80.0
8401;Voerendaal;2e halfjaar 2005;90.0;20.0;10.0;90.0
8402;Voerendaal;1e halfjaar 2006;90.0;50.0;40.0;100.0
8403;Voerendaal;2e halfjaar 2006;110.0;20.0;20.0;110.0
8404;Voerendaal;1e halfjaar 2007;110.0;30.0;20.0;110.0
8405;Voerendaal;2e halfjaar 2007;110.0;20.0;20.0;120.0
8406;Voerendaal;1e halfjaar 2008;110.0;10.0;10.0;120.0
8407;Voerendaal;2e halfjaar 2008;130.0;20.0;10.0;140.0
8408;Voerendaal;1e halfjaar 2009;80.0;20.0;20.0;80.0
8409;Voerendaal;2e halfjaar 2009;80.0;20.0;20.0;80.0
8410;Voerendaal;1e halfjaar 2010;70.0;20.0;10.0;80.0
8411;Voerendaal;2e halfjaar 2010;80.0;30.0;0.0;110.0
8412;Voerendaal;1e halfjaar 2011;110.0;30.0;0.0;130.0
8413;Voerendaal;2e halfjaar 2011;120.0;20.0;0.0;140.0
8414;Voerendaal;1e halfjaar 2012;130.0;30.0;10.0;140.0
8415;Voerendaal;2e halfjaar 2012;130.0;40.0;20.0;150.0
8416;Voorburg;1e halfjaar 2005;;;;
8417;Voorburg;2e halfjaar 2005;;;;
8418;Voorburg;1e halfjaar 2006;;;;
8419;Voorburg;2e halfjaar 2006;;;;
8420;Voorburg;1e halfjaar 2007;;;;
8421;Voorburg;2e halfjaar 2007;;;;
8422;Voorburg;1e halfjaar 2008;;;;
8423;Voorburg;2e halfjaar 2008;;;;
8424;Voorburg;1e halfjaar 2009;;;;
8425;Voorburg;2e halfjaar 2009;;;;
8426;Voorburg;1e halfjaar 2010;;;;
8427;Voorburg;2e halfjaar 2010;;;;
8428;Voorburg;1e halfjaar 2011;;;;
8429;Voorburg;2e halfjaar 2011;;;;
8430;Voorburg;1e halfjaar 2012;;;;
8431;Voorburg;2e halfjaar 2012;;;;
8432;Voorhout;1e halfjaar 2005;0.0;0.0;0.0;0.0
8433;Voorhout;2e halfjaar 2005;0.0;0.0;0.0;0.0
8434;Voorhout;1e halfjaar 2006;;;;
8435;Voorhout;2e halfjaar 2006;;;;
8436;Voorhout;1e halfjaar 2007;;;;
8437;Voorhout;2e halfjaar 2007;;;;
8438;Voorhout;1e halfjaar 2008;;;;
8439;Voorhout;2e halfjaar 2008;;;;
8440;Voorhout;1e halfjaar 2009;;;;
8441;Voorhout;2e halfjaar 2009;;;;
8442;Voorhout;1e halfjaar 2010;;;;
8443;Voorhout;2e halfjaar 2010;;;;
8444;Voorhout;1e halfjaar 2011;;;;
8445;Voorhout;2e halfjaar 2011;;;;
8446;Voorhout;1e halfjaar 2012;;;;
8447;Voorhout;2e halfjaar 2012;;;;
8448;Voorschoten;1e halfjaar 2005;;;;
8449;Voorschoten;2e halfjaar 2005;30.0;40.0;0.0;70.0
8450;Voorschoten;1e halfjaar 2006;;;;
8451;Voorschoten;2e halfjaar 2006;20.0;10.0;10.0;20.0
8452;Voorschoten;1e halfjaar 2007;20.0;10.0;10.0;20.0
8453;Voorschoten;2e halfjaar 2007;20.0;10.0;10.0;20.0
8454;Voorschoten;1e halfjaar 2008;30.0;20.0;0.0;40.0
8455;Voorschoten;2e halfjaar 2008;40.0;20.0;20.0;40.0
8456;Voorschoten;1e halfjaar 2009;30.0;20.0;20.0;30.0
8457;Voorschoten;2e halfjaar 2009;30.0;0.0;0.0;30.0
8458;Voorschoten;1e halfjaar 2010;30.0;10.0;0.0;40.0
8459;Voorschoten;2e halfjaar 2010;50.0;10.0;0.0;60.0
8460;Voorschoten;1e halfjaar 2011;60.0;10.0;0.0;70.0
8461;Voorschoten;2e halfjaar 2011;100.0;10.0;10.0;100.0
8462;Voorschoten;1e halfjaar 2012;80.0;130.0;50.0;160.0
8463;Voorschoten;2e halfjaar 2012;160.0;60.0;50.0;180.0
8464;Voorst;1e halfjaar 2005;120.0;10.0;10.0;130.0
8465;Voorst;2e halfjaar 2005;160.0;30.0;10.0;180.0
8466;Voorst;1e halfjaar 2006;200.0;30.0;0.0;220.0
8467;Voorst;2e halfjaar 2006;220.0;20.0;10.0;230.0
8468;Voorst;1e halfjaar 2007;230.0;20.0;0.0;250.0
8469;Voorst;2e halfjaar 2007;230.0;20.0;0.0;250.0
8470;Voorst;1e halfjaar 2008;250.0;20.0;10.0;260.0
8471;Voorst;2e halfjaar 2008;250.0;20.0;10.0;260.0
8472;Voorst;1e halfjaar 2009;260.0;20.0;10.0;270.0
8473;Voorst;2e halfjaar 2009;210.0;20.0;20.0;210.0
8474;Voorst;1e halfjaar 2010;90.0;30.0;10.0;100.0
8475;Voorst;2e halfjaar 2010;160.0;30.0;20.0;170.0
8476;Voorst;1e halfjaar 2011;190.0;30.0;10.0;210.0
8477;Voorst;2e halfjaar 2011;190.0;10.0;20.0;180.0
8478;Voorst;1e halfjaar 2012;140.0;10.0;20.0;130.0
8479;Voorst;2e halfjaar 2012;130.0;10.0;10.0;140.0
8480;Vorden;1e halfjaar 2005;;;;
8481;Vorden;2e halfjaar 2005;;;;
8482;Vorden;1e halfjaar 2006;;;;
8483;Vorden;2e halfjaar 2006;;;;
8484;Vorden;1e halfjaar 2007;;;;
8485;Vorden;2e halfjaar 2007;;;;
8486;Vorden;1e halfjaar 2008;;;;
8487;Vorden;2e halfjaar 2008;;;;
8488;Vorden;1e halfjaar 2009;;;;
8489;Vorden;2e halfjaar 2009;;;;
8490;Vorden;1e halfjaar 2010;;;;
8491;Vorden;2e halfjaar 2010;;;;
8492;Vorden;1e halfjaar 2011;;;;
8493;Vorden;2e halfjaar 2011;;;;
8494;Vorden;1e halfjaar 2012;;;;
8495;Vorden;2e halfjaar 2012;;;;
8496;Vriezenveen;1e halfjaar 2005;;;;
8497;Vriezenveen;2e halfjaar 2005;;;;
8498;Vriezenveen;1e halfjaar 2006;;;;
8499;Vriezenveen;2e halfjaar 2006;;;;
8500;Vriezenveen;1e halfjaar 2007;;;;
8501;Vriezenveen;2e halfjaar 2007;;;;
8502;Vriezenveen;1e halfjaar 2008;;;;
8503;Vriezenveen;2e halfjaar 2008;;;;
8504;Vriezenveen;1e halfjaar 2009;;;;
8505;Vriezenveen;2e halfjaar 2009;;;;
8506;Vriezenveen;1e halfjaar 2010;;;;
8507;Vriezenveen;2e halfjaar 2010;;;;
8508;Vriezenveen;1e halfjaar 2011;;;;
8509;Vriezenveen;2e halfjaar 2011;;;;
8510;Vriezenveen;1e halfjaar 2012;;;;
8511;Vriezenveen;2e halfjaar 2012;;;;
8512;Vught;1e halfjaar 2005;160.0;30.0;20.0;170.0
8513;Vught;2e halfjaar 2005;180.0;40.0;30.0;190.0
8514;Vught;1e halfjaar 2006;190.0;30.0;10.0;210.0
8515;Vught;2e halfjaar 2006;210.0;30.0;20.0;220.0
8516;Vught;1e halfjaar 2007;200.0;20.0;50.0;180.0
8517;Vught;2e halfjaar 2007;170.0;10.0;20.0;160.0
8518;Vught;1e halfjaar 2008;160.0;10.0;10.0;170.0
8519;Vught;2e halfjaar 2008;160.0;20.0;10.0;170.0
8520;Vught;1e halfjaar 2009;110.0;60.0;30.0;140.0
8521;Vught;2e halfjaar 2009;150.0;50.0;40.0;160.0
8522;Vught;1e halfjaar 2010;150.0;90.0;50.0;190.0
8523;Vught;2e halfjaar 2010;180.0;90.0;60.0;220.0
8524;Vught;1e halfjaar 2011;220.0;60.0;60.0;220.0
8525;Vught;2e halfjaar 2011;210.0;70.0;60.0;220.0
8526;Vught;1e halfjaar 2012;220.0;60.0;50.0;230.0
8527;Vught;2e halfjaar 2012;210.0;40.0;40.0;210.0
8528;Waalre;1e halfjaar 2005;30.0;50.0;0.0;70.0
8529;Waalre;2e halfjaar 2005;80.0;20.0;0.0;90.0
8530;Waalre;1e halfjaar 2006;90.0;10.0;0.0;100.0
8531;Waalre;2e halfjaar 2006;120.0;20.0;0.0;130.0
8532;Waalre;1e halfjaar 2007;130.0;0.0;0.0;130.0
8533;Waalre;2e halfjaar 2007;130.0;0.0;0.0;130.0
8534;Waalre;1e halfjaar 2008;140.0;0.0;0.0;140.0
8535;Waalre;2e halfjaar 2008;130.0;10.0;0.0;130.0
8536;Waalre;1e halfjaar 2009;120.0;10.0;0.0;140.0
8537;Waalre;2e halfjaar 2009;140.0;10.0;90.0;70.0
8538;Waalre;1e halfjaar 2010;70.0;10.0;0.0;80.0
8539;Waalre;2e halfjaar 2010;70.0;20.0;10.0;80.0
8540;Waalre;1e halfjaar 2011;80.0;10.0;10.0;80.0
8541;Waalre;2e halfjaar 2011;80.0;10.0;10.0;90.0
8542;Waalre;1e halfjaar 2012;70.0;0.0;0.0;70.0
8543;Waalre;2e halfjaar 2012;80.0;10.0;20.0;70.0
8544;Waalwijk;1e halfjaar 2005;200.0;50.0;40.0;210.0
8545;Waalwijk;2e halfjaar 2005;210.0;60.0;60.0;210.0
8546;Waalwijk;1e halfjaar 2006;190.0;110.0;80.0;230.0
8547;Waalwijk;2e halfjaar 2006;190.0;120.0;100.0;210.0
8548;Waalwijk;1e halfjaar 2007;210.0;100.0;90.0;220.0
8549;Waalwijk;2e halfjaar 2007;220.0;220.0;110.0;330.0
8550;Waalwijk;1e halfjaar 2008;310.0;160.0;100.0;370.0
8551;Waalwijk;2e halfjaar 2008;360.0;120.0;70.0;400.0
8552;Waalwijk;1e halfjaar 2009;370.0;90.0;60.0;400.0
8553;Waalwijk;2e halfjaar 2009;400.0;120.0;50.0;480.0
8554;Waalwijk;1e halfjaar 2010;340.0;80.0;90.0;330.0
8555;Waalwijk;2e halfjaar 2010;300.0;100.0;80.0;320.0
8556;Waalwijk;1e halfjaar 2011;290.0;160.0;70.0;380.0
8557;Waalwijk;2e halfjaar 2011;310.0;80.0;90.0;310.0
8558;Waalwijk;1e halfjaar 2012;280.0;60.0;110.0;230.0
8559;Waalwijk;2e halfjaar 2012;200.0;60.0;90.0;170.0
8560;Waddinxveen;1e halfjaar 2005;20.0;20.0;20.0;30.0
8561;Waddinxveen;2e halfjaar 2005;;;;
8562;Waddinxveen;1e halfjaar 2006;;;;
8563;Waddinxveen;2e halfjaar 2006;20.0;10.0;0.0;30.0
8564;Waddinxveen;1e halfjaar 2007;20.0;0.0;0.0;30.0
8565;Waddinxveen;2e halfjaar 2007;50.0;30.0;10.0;60.0
8566;Waddinxveen;1e halfjaar 2008;70.0;10.0;10.0;70.0
8567;Waddinxveen;2e halfjaar 2008;80.0;10.0;10.0;80.0
8568;Waddinxveen;1e halfjaar 2009;40.0;20.0;10.0;50.0
8569;Waddinxveen;2e halfjaar 2009;80.0;10.0;10.0;80.0
8570;Waddinxveen;1e halfjaar 2010;80.0;20.0;10.0;90.0
8571;Waddinxveen;2e halfjaar 2010;90.0;10.0;10.0;80.0
8572;Waddinxveen;1e halfjaar 2011;30.0;20.0;10.0;40.0
8573;Waddinxveen;2e halfjaar 2011;40.0;20.0;0.0;50.0
8574;Waddinxveen;1e halfjaar 2012;60.0;30.0;10.0;70.0
8575;Waddinxveen;2e halfjaar 2012;70.0;10.0;10.0;70.0
8576;Wageningen;1e halfjaar 2005;270.0;70.0;10.0;330.0
8577;Wageningen;2e halfjaar 2005;350.0;220.0;50.0;520.0
8578;Wageningen;1e halfjaar 2006;470.0;140.0;80.0;540.0
8579;Wageningen;2e halfjaar 2006;540.0;120.0;130.0;530.0
8580;Wageningen;1e halfjaar 2007;530.0;150.0;120.0;560.0
8581;Wageningen;2e halfjaar 2007;560.0;130.0;120.0;570.0
8582;Wageningen;1e halfjaar 2008;550.0;120.0;90.0;580.0
8583;Wageningen;2e halfjaar 2008;530.0;100.0;120.0;510.0
8584;Wageningen;1e halfjaar 2009;410.0;170.0;120.0;460.0
8585;Wageningen;2e halfjaar 2009;450.0;130.0;90.0;490.0
8586;Wageningen;1e halfjaar 2010;490.0;120.0;90.0;520.0
8587;Wageningen;2e halfjaar 2010;500.0;120.0;90.0;530.0
8588;Wageningen;1e halfjaar 2011;480.0;150.0;120.0;510.0
8589;Wageningen;2e halfjaar 2011;460.0;130.0;130.0;460.0
8590;Wageningen;1e halfjaar 2012;390.0;130.0;100.0;410.0
8591;Wageningen;2e halfjaar 2012;380.0;130.0;80.0;430.0
8592;Warmond;1e halfjaar 2005;10.0;0.0;0.0;10.0
8593;Warmond;2e halfjaar 2005;10.0;10.0;0.0;20.0
8594;Warmond;1e halfjaar 2006;;;;
8595;Warmond;2e halfjaar 2006;;;;
8596;Warmond;1e halfjaar 2007;;;;
8597;Warmond;2e halfjaar 2007;;;;
