ID;Baankenmerken;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
9296;Totaal ;Groot-Rijnmond (CR);Flevoland (CR);2023 december;0.9;108.1
9297;Totaal ;Groot-Rijnmond (CR);Niet in te delen (CR);2021 december;0.5;
9298;Totaal ;Groot-Rijnmond (CR);Niet in te delen (CR);2022 december;0.6;
9299;Totaal ;Groot-Rijnmond (CR);Niet in te delen (CR);2023 december;0.8;
9300;Totaal ;Zuidoost-Zuid-Holland (CR);Nederland, Buitenland, Niet in te delen;2021 december;180.8;17.1
9301;Totaal ;Zuidoost-Zuid-Holland (CR);Nederland, Buitenland, Niet in te delen;2022 december;186.0;17.0
9302;Totaal ;Zuidoost-Zuid-Holland (CR);Nederland, Buitenland, Niet in te delen;2023 december;187.0;17.1
9303;Totaal ;Zuidoost-Zuid-Holland (CR);Nederland;2021 december;180.6;17.1
9304;Totaal ;Zuidoost-Zuid-Holland (CR);Nederland;2022 december;185.8;17.0
9305;Totaal ;Zuidoost-Zuid-Holland (CR);Nederland;2023 december;186.8;17.1
9306;Totaal ;Zuidoost-Zuid-Holland (CR);"Nederland; niet in te delen";2021 december;0.1;
9307;Totaal ;Zuidoost-Zuid-Holland (CR);"Nederland; niet in te delen";2022 december;0.2;
9308;Totaal ;Zuidoost-Zuid-Holland (CR);"Nederland; niet in te delen";2023 december;0.2;
9309;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Nederland (LD);2021 december;0.3;202.8
9310;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Nederland (LD);2022 december;0.3;201.6
9311;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Nederland (LD);2023 december;0.4;194.1
9312;Totaal ;Zuidoost-Zuid-Holland (CR);Oost-Nederland (LD);2021 december;4.1;59.9
9313;Totaal ;Zuidoost-Zuid-Holland (CR);Oost-Nederland (LD);2022 december;4.3;59.4
9314;Totaal ;Zuidoost-Zuid-Holland (CR);Oost-Nederland (LD);2023 december;4.4;60.8
9315;Totaal ;Zuidoost-Zuid-Holland (CR);West-Nederland (LD);2021 december;164.9;14.1
9316;Totaal ;Zuidoost-Zuid-Holland (CR);West-Nederland (LD);2022 december;169.8;14.1
9317;Totaal ;Zuidoost-Zuid-Holland (CR);West-Nederland (LD);2023 december;171.2;14.2
9318;Totaal ;Zuidoost-Zuid-Holland (CR);Zuid-Nederland (LD);2021 december;11.3;40.4
9319;Totaal ;Zuidoost-Zuid-Holland (CR);Zuid-Nederland (LD);2022 december;11.4;39.2
9320;Totaal ;Zuidoost-Zuid-Holland (CR);Zuid-Nederland (LD);2023 december;10.9;38.3
9321;Totaal ;Zuidoost-Zuid-Holland (CR);Niet in te delen (LD);2021 december;0.1;
9322;Totaal ;Zuidoost-Zuid-Holland (CR);Niet in te delen (LD);2022 december;0.2;
9323;Totaal ;Zuidoost-Zuid-Holland (CR);Niet in te delen (LD);2023 december;0.2;
9324;Totaal ;Zuidoost-Zuid-Holland (CR);Groningen (PV);2021 december;0.1;236.8
9325;Totaal ;Zuidoost-Zuid-Holland (CR);Groningen (PV);2022 december;0.1;241.9
9326;Totaal ;Zuidoost-Zuid-Holland (CR);Groningen (PV);2023 december;0.1;236.0
9327;Totaal ;Zuidoost-Zuid-Holland (CR);Fryslân (PV);2021 december;0.1;188.7
9328;Totaal ;Zuidoost-Zuid-Holland (CR);Fryslân (PV);2022 december;0.1;190.9
9329;Totaal ;Zuidoost-Zuid-Holland (CR);Fryslân (PV);2023 december;0.2;188.2
9330;Totaal ;Zuidoost-Zuid-Holland (CR);Drenthe (PV);2021 december;0.1;187.0
9331;Totaal ;Zuidoost-Zuid-Holland (CR);Drenthe (PV);2022 december;0.1;184.7
9332;Totaal ;Zuidoost-Zuid-Holland (CR);Drenthe (PV);2023 december;0.1;178.4
9333;Totaal ;Zuidoost-Zuid-Holland (CR);Overijssel (PV);2021 december;0.3;154.0
9334;Totaal ;Zuidoost-Zuid-Holland (CR);Overijssel (PV);2022 december;0.3;154.4
9335;Totaal ;Zuidoost-Zuid-Holland (CR);Overijssel (PV);2023 december;0.3;154.9
9336;Totaal ;Zuidoost-Zuid-Holland (CR);Flevoland (PV);2021 december;0.2;95.7
9337;Totaal ;Zuidoost-Zuid-Holland (CR);Flevoland (PV);2022 december;0.2;97.7
9338;Totaal ;Zuidoost-Zuid-Holland (CR);Flevoland (PV);2023 december;0.2;101.1
9339;Totaal ;Zuidoost-Zuid-Holland (CR);Gelderland (PV);2021 december;3.6;49.5
9340;Totaal ;Zuidoost-Zuid-Holland (CR);Gelderland (PV);2022 december;3.8;48.8
9341;Totaal ;Zuidoost-Zuid-Holland (CR);Gelderland (PV);2023 december;3.8;49.5
9342;Totaal ;Zuidoost-Zuid-Holland (CR);Utrecht (PV);2021 december;9.5;36.8
9343;Totaal ;Zuidoost-Zuid-Holland (CR);Utrecht (PV);2022 december;9.4;36.5
9344;Totaal ;Zuidoost-Zuid-Holland (CR);Utrecht (PV);2023 december;9.8;36.7
9345;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Holland (PV);2021 december;3.1;76.3
9346;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Holland (PV);2022 december;3.4;75.5
9347;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Holland (PV);2023 december;3.8;80.0
9348;Totaal ;Zuidoost-Zuid-Holland (CR);Zuid-Holland (PV);2021 december;152.0;11.2
9349;Totaal ;Zuidoost-Zuid-Holland (CR);Zuid-Holland (PV);2022 december;156.6;11.2
9350;Totaal ;Zuidoost-Zuid-Holland (CR);Zuid-Holland (PV);2023 december;157.2;11.1
9351;Totaal ;Zuidoost-Zuid-Holland (CR);Zeeland (PV);2021 december;0.3;90.1
9352;Totaal ;Zuidoost-Zuid-Holland (CR);Zeeland (PV);2022 december;0.3;92.3
9353;Totaal ;Zuidoost-Zuid-Holland (CR);Zeeland (PV);2023 december;0.3;89.9
9354;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Brabant (PV);2021 december;11.1;38.4
9355;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Brabant (PV);2022 december;11.2;37.2
9356;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Brabant (PV);2023 december;10.7;36.4
9357;Totaal ;Zuidoost-Zuid-Holland (CR);Limburg (PV);2021 december;0.2;141.3
9358;Totaal ;Zuidoost-Zuid-Holland (CR);Limburg (PV);2022 december;0.2;144.3
9359;Totaal ;Zuidoost-Zuid-Holland (CR);Limburg (PV);2023 december;0.2;143.5
9360;Totaal ;Zuidoost-Zuid-Holland (CR);Niet in te delen (PV);2021 december;0.1;
9361;Totaal ;Zuidoost-Zuid-Holland (CR);Niet in te delen (PV);2022 december;0.2;
9362;Totaal ;Zuidoost-Zuid-Holland (CR);Niet in te delen (PV);2023 december;0.2;
9363;Totaal ;Zuidoost-Zuid-Holland (CR);Oost-Groningen (CR);2021 december;;
9364;Totaal ;Zuidoost-Zuid-Holland (CR);Oost-Groningen (CR);2022 december;0.0;223.9
9365;Totaal ;Zuidoost-Zuid-Holland (CR);Oost-Groningen (CR);2023 december;0.0;222.1
9366;Totaal ;Zuidoost-Zuid-Holland (CR);Delfzijl en omgeving (CR);2021 december;;
9367;Totaal ;Zuidoost-Zuid-Holland (CR);Delfzijl en omgeving (CR);2022 december;0.0;258.1
9368;Totaal ;Zuidoost-Zuid-Holland (CR);Delfzijl en omgeving (CR);2023 december;0.0;256.5
9369;Totaal ;Zuidoost-Zuid-Holland (CR);Overig Groningen (CR);2021 december;0.1;232.8
9370;Totaal ;Zuidoost-Zuid-Holland (CR);Overig Groningen (CR);2022 december;0.0;232.1
9371;Totaal ;Zuidoost-Zuid-Holland (CR);Overig Groningen (CR);2023 december;0.0;231.1
9372;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Friesland (CR);2021 december;0.0;203.3
9373;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Friesland (CR);2022 december;0.1;202.2
9374;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Friesland (CR);2023 december;0.0;199.1
9375;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Friesland (CR);2021 december;0.0;180.5
9376;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Friesland (CR);2022 december;0.0;181.2
9377;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Friesland (CR);2023 december;0.0;180.1
9378;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Friesland (CR);2021 december;0.0;185.1
9379;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Friesland (CR);2022 december;0.0;185.8
9380;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Friesland (CR);2023 december;0.1;185.3
9381;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Drenthe (CR);2021 december;0.0;202.8
9382;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Drenthe (CR);2022 december;0.0;211.4
9383;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Drenthe (CR);2023 december;0.0;209.7
9384;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Drenthe (CR);2021 december;0.0;196.3
9385;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Drenthe (CR);2022 december;0.0;194.3
9386;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Drenthe (CR);2023 december;0.0;200.5
9387;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Drenthe (CR);2021 december;0.0;168.3
9388;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Drenthe (CR);2022 december;0.0;167.8
9389;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Drenthe (CR);2023 december;0.1;165.5
9390;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Overijssel (CR);2021 december;0.1;141.9
9391;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Overijssel (CR);2022 december;0.1;144.4
9392;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Overijssel (CR);2023 december;0.1;147.2
9393;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Overijssel (CR);2021 december;0.1;124.0
9394;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Overijssel (CR);2022 december;0.0;129.9
9395;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Overijssel (CR);2023 december;0.0;130.6
9396;Totaal ;Zuidoost-Zuid-Holland (CR);Twente (CR);2021 december;0.2;167.4
9397;Totaal ;Zuidoost-Zuid-Holland (CR);Twente (CR);2022 december;0.2;166.4
9398;Totaal ;Zuidoost-Zuid-Holland (CR);Twente (CR);2023 december;0.2;166.6
9399;Totaal ;Zuidoost-Zuid-Holland (CR);Veluwe (CR);2021 december;0.6;91.3
9400;Totaal ;Zuidoost-Zuid-Holland (CR);Veluwe (CR);2022 december;0.5;88.8
9401;Totaal ;Zuidoost-Zuid-Holland (CR);Veluwe (CR);2023 december;0.5;88.5
9402;Totaal ;Zuidoost-Zuid-Holland (CR);Achterhoek (CR);2021 december;0.1;127.6
9403;Totaal ;Zuidoost-Zuid-Holland (CR);Achterhoek (CR);2022 december;0.1;132.4
9404;Totaal ;Zuidoost-Zuid-Holland (CR);Achterhoek (CR);2023 december;0.1;133.4
9405;Totaal ;Zuidoost-Zuid-Holland (CR);Arnhem/Nijmegen (CR);2021 december;0.4;86.1
9406;Totaal ;Zuidoost-Zuid-Holland (CR);Arnhem/Nijmegen (CR);2022 december;0.5;87.5
9407;Totaal ;Zuidoost-Zuid-Holland (CR);Arnhem/Nijmegen (CR);2023 december;0.5;87.4
9408;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Gelderland (CR);2021 december;2.5;29.5
9409;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Gelderland (CR);2022 december;2.7;31.3
9410;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidwest-Gelderland (CR);2023 december;2.7;31.5
9411;Totaal ;Zuidoost-Zuid-Holland (CR);Utrecht (CR);2021 december;9.5;36.8
9412;Totaal ;Zuidoost-Zuid-Holland (CR);Utrecht (CR);2022 december;9.4;36.5
9413;Totaal ;Zuidoost-Zuid-Holland (CR);Utrecht (CR);2023 december;9.8;36.7
9414;Totaal ;Zuidoost-Zuid-Holland (CR);Kop van Noord-Holland (CR);2021 december;0.1;133.5
9415;Totaal ;Zuidoost-Zuid-Holland (CR);Kop van Noord-Holland (CR);2022 december;0.1;134.0
9416;Totaal ;Zuidoost-Zuid-Holland (CR);Kop van Noord-Holland (CR);2023 december;0.4;129.8
9417;Totaal ;Zuidoost-Zuid-Holland (CR);Alkmaar en omgeving (CR);2021 december;0.0;110.7
9418;Totaal ;Zuidoost-Zuid-Holland (CR);Alkmaar en omgeving (CR);2022 december;0.1;109.1
9419;Totaal ;Zuidoost-Zuid-Holland (CR);Alkmaar en omgeving (CR);2023 december;0.1;109.6
9420;Totaal ;Zuidoost-Zuid-Holland (CR);IJmond (CR);2021 december;0.1;90.5
9421;Totaal ;Zuidoost-Zuid-Holland (CR);IJmond (CR);2022 december;0.1;88.9
9422;Totaal ;Zuidoost-Zuid-Holland (CR);IJmond (CR);2023 december;0.1;91.9
9423;Totaal ;Zuidoost-Zuid-Holland (CR);Agglomeratie Haarlem (CR);2021 december;0.2;78.2
9424;Totaal ;Zuidoost-Zuid-Holland (CR);Agglomeratie Haarlem (CR);2022 december;0.2;78.8
9425;Totaal ;Zuidoost-Zuid-Holland (CR);Agglomeratie Haarlem (CR);2023 december;0.2;79.0
9426;Totaal ;Zuidoost-Zuid-Holland (CR);Zaanstreek (CR);2021 december;0.1;90.4
9427;Totaal ;Zuidoost-Zuid-Holland (CR);Zaanstreek (CR);2022 december;0.1;89.6
9428;Totaal ;Zuidoost-Zuid-Holland (CR);Zaanstreek (CR);2023 december;0.1;88.9
9429;Totaal ;Zuidoost-Zuid-Holland (CR);Groot-Amsterdam (CR);2021 december;2.4;73.8
9430;Totaal ;Zuidoost-Zuid-Holland (CR);Groot-Amsterdam (CR);2022 december;2.7;73.1
9431;Totaal ;Zuidoost-Zuid-Holland (CR);Groot-Amsterdam (CR);2023 december;2.8;73.2
9432;Totaal ;Zuidoost-Zuid-Holland (CR);Het Gooi en Vechtstreek (CR);2021 december;0.3;68.3
9433;Totaal ;Zuidoost-Zuid-Holland (CR);Het Gooi en Vechtstreek (CR);2022 december;0.3;68.2
9434;Totaal ;Zuidoost-Zuid-Holland (CR);Het Gooi en Vechtstreek (CR);2023 december;0.3;67.4
9435;Totaal ;Zuidoost-Zuid-Holland (CR);Agglomeratie Leiden en Bollenstreek (CR);2021 december;0.5;53.6
9436;Totaal ;Zuidoost-Zuid-Holland (CR);Agglomeratie Leiden en Bollenstreek (CR);2022 december;0.6;53.3
9437;Totaal ;Zuidoost-Zuid-Holland (CR);Agglomeratie Leiden en Bollenstreek (CR);2023 december;0.6;53.9
9438;Totaal ;Zuidoost-Zuid-Holland (CR);Agglomeratie 's-Gravenhage (CR);2021 december;3.3;43.0
9439;Totaal ;Zuidoost-Zuid-Holland (CR);Agglomeratie 's-Gravenhage (CR);2022 december;3.9;44.1
9440;Totaal ;Zuidoost-Zuid-Holland (CR);Agglomeratie 's-Gravenhage (CR);2023 december;3.9;43.2
9441;Totaal ;Zuidoost-Zuid-Holland (CR);Delft en Westland (CR);2021 december;1.2;40.2
9442;Totaal ;Zuidoost-Zuid-Holland (CR);Delft en Westland (CR);2022 december;1.2;40.4
9443;Totaal ;Zuidoost-Zuid-Holland (CR);Delft en Westland (CR);2023 december;1.2;40.1
9444;Totaal ;Zuidoost-Zuid-Holland (CR);Oost-Zuid-Holland (CR);2021 december;2.6;25.4
9445;Totaal ;Zuidoost-Zuid-Holland (CR);Oost-Zuid-Holland (CR);2022 december;2.6;24.9
9446;Totaal ;Zuidoost-Zuid-Holland (CR);Oost-Zuid-Holland (CR);2023 december;2.7;25.2
9447;Totaal ;Zuidoost-Zuid-Holland (CR);Groot-Rijnmond (CR);2021 december;37.9;21.1
9448;Totaal ;Zuidoost-Zuid-Holland (CR);Groot-Rijnmond (CR);2022 december;38.4;21.1
9449;Totaal ;Zuidoost-Zuid-Holland (CR);Groot-Rijnmond (CR);2023 december;37.8;20.8
9450;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Zuid-Holland (CR);2021 december;106.5;5.9
9451;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Zuid-Holland (CR);2022 december;109.8;5.7
9452;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Zuid-Holland (CR);2023 december;111.0;5.7
9453;Totaal ;Zuidoost-Zuid-Holland (CR);Zeeuwsch-Vlaanderen (CR);2021 december;0.0;120.1
9454;Totaal ;Zuidoost-Zuid-Holland (CR);Zeeuwsch-Vlaanderen (CR);2022 december;0.1;125.2
9455;Totaal ;Zuidoost-Zuid-Holland (CR);Zeeuwsch-Vlaanderen (CR);2023 december;0.0;124.2
9456;Totaal ;Zuidoost-Zuid-Holland (CR);Overig Zeeland (CR);2021 december;0.3;85.7
9457;Totaal ;Zuidoost-Zuid-Holland (CR);Overig Zeeland (CR);2022 december;0.3;86.8
9458;Totaal ;Zuidoost-Zuid-Holland (CR);Overig Zeeland (CR);2023 december;0.3;85.2
9459;Totaal ;Zuidoost-Zuid-Holland (CR);West-Noord-Brabant (CR);2021 december;6.3;32.6
9460;Totaal ;Zuidoost-Zuid-Holland (CR);West-Noord-Brabant (CR);2022 december;6.2;32.1
9461;Totaal ;Zuidoost-Zuid-Holland (CR);West-Noord-Brabant (CR);2023 december;6.1;32.0
9462;Totaal ;Zuidoost-Zuid-Holland (CR);Midden-Noord-Brabant (CR);2021 december;3.0;33.4
9463;Totaal ;Zuidoost-Zuid-Holland (CR);Midden-Noord-Brabant (CR);2022 december;3.1;30.8
9464;Totaal ;Zuidoost-Zuid-Holland (CR);Midden-Noord-Brabant (CR);2023 december;2.9;30.2
9465;Totaal ;Zuidoost-Zuid-Holland (CR);Noordoost-Noord-Brabant (CR);2021 december;1.0;54.4
9466;Totaal ;Zuidoost-Zuid-Holland (CR);Noordoost-Noord-Brabant (CR);2022 december;1.1;52.9
9467;Totaal ;Zuidoost-Zuid-Holland (CR);Noordoost-Noord-Brabant (CR);2023 december;1.1;53.3
9468;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Noord-Brabant (CR);2021 december;0.7;83.8
9469;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Noord-Brabant (CR);2022 december;0.7;82.3
9470;Totaal ;Zuidoost-Zuid-Holland (CR);Zuidoost-Noord-Brabant (CR);2023 december;0.6;81.6
9471;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Limburg (CR);2021 december;0.1;119.0
9472;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Limburg (CR);2022 december;0.0;116.6
9473;Totaal ;Zuidoost-Zuid-Holland (CR);Noord-Limburg (CR);2023 december;0.0;117.4
9474;Totaal ;Zuidoost-Zuid-Holland (CR);Midden-Limburg (CR);2021 december;0.1;127.4
9475;Totaal ;Zuidoost-Zuid-Holland (CR);Midden-Limburg (CR);2022 december;0.0;128.8
9476;Totaal ;Zuidoost-Zuid-Holland (CR);Midden-Limburg (CR);2023 december;0.0;127.8
9477;Totaal ;Zuidoost-Zuid-Holland (CR);Zuid-Limburg (CR);2021 december;0.1;162.5
9478;Totaal ;Zuidoost-Zuid-Holland (CR);Zuid-Limburg (CR);2022 december;0.1;160.7
9479;Totaal ;Zuidoost-Zuid-Holland (CR);Zuid-Limburg (CR);2023 december;0.1;159.8
9480;Totaal ;Zuidoost-Zuid-Holland (CR);Flevoland (CR);2021 december;0.2;95.7
9481;Totaal ;Zuidoost-Zuid-Holland (CR);Flevoland (CR);2022 december;0.2;97.7
9482;Totaal ;Zuidoost-Zuid-Holland (CR);Flevoland (CR);2023 december;0.2;101.1
9483;Totaal ;Zuidoost-Zuid-Holland (CR);Niet in te delen (CR);2021 december;0.1;
9484;Totaal ;Zuidoost-Zuid-Holland (CR);Niet in te delen (CR);2022 december;0.2;
9485;Totaal ;Zuidoost-Zuid-Holland (CR);Niet in te delen (CR);2023 december;0.2;
9486;Totaal ;Zeeuwsch-Vlaanderen (CR);Nederland, Buitenland, Niet in te delen;2021 december;42.3;23.8
9487;Totaal ;Zeeuwsch-Vlaanderen (CR);Nederland, Buitenland, Niet in te delen;2022 december;43.6;23.2
9488;Totaal ;Zeeuwsch-Vlaanderen (CR);Nederland, Buitenland, Niet in te delen;2023 december;43.5;24.3
9489;Totaal ;Zeeuwsch-Vlaanderen (CR);Nederland;2021 december;42.3;23.8
9490;Totaal ;Zeeuwsch-Vlaanderen (CR);Nederland;2022 december;43.6;23.2
9491;Totaal ;Zeeuwsch-Vlaanderen (CR);Nederland;2023 december;43.4;24.3
9492;Totaal ;Zeeuwsch-Vlaanderen (CR);"Nederland; niet in te delen";2021 december;0.0;
9493;Totaal ;Zeeuwsch-Vlaanderen (CR);"Nederland; niet in te delen";2022 december;0.1;
9494;Totaal ;Zeeuwsch-Vlaanderen (CR);"Nederland; niet in te delen";2023 december;0.1;
9495;Totaal ;Zeeuwsch-Vlaanderen (CR);Noord-Nederland (LD);2021 december;0.1;337.9
9496;Totaal ;Zeeuwsch-Vlaanderen (CR);Noord-Nederland (LD);2022 december;0.1;328.8
9497;Totaal ;Zeeuwsch-Vlaanderen (CR);Noord-Nederland (LD);2023 december;0.1;332.4
9498;Totaal ;Zeeuwsch-Vlaanderen (CR);Oost-Nederland (LD);2021 december;0.2;232.0
9499;Totaal ;Zeeuwsch-Vlaanderen (CR);Oost-Nederland (LD);2022 december;0.2;221.2
9500;Totaal ;Zeeuwsch-Vlaanderen (CR);Oost-Nederland (LD);2023 december;0.2;225.2
9501;Totaal ;Zeeuwsch-Vlaanderen (CR);West-Nederland (LD);2021 december;40.6;18.8
9502;Totaal ;Zeeuwsch-Vlaanderen (CR);West-Nederland (LD);2022 december;41.8;18.2
9503;Totaal ;Zeeuwsch-Vlaanderen (CR);West-Nederland (LD);2023 december;41.7;19.3
9504;Totaal ;Zeeuwsch-Vlaanderen (CR);Zuid-Nederland (LD);2021 december;1.4;118.7
9505;Totaal ;Zeeuwsch-Vlaanderen (CR);Zuid-Nederland (LD);2022 december;1.5;116.9
9506;Totaal ;Zeeuwsch-Vlaanderen (CR);Zuid-Nederland (LD);2023 december;1.5;121.2
9507;Totaal ;Zeeuwsch-Vlaanderen (CR);Niet in te delen (LD);2021 december;0.0;
9508;Totaal ;Zeeuwsch-Vlaanderen (CR);Niet in te delen (LD);2022 december;0.1;
9509;Totaal ;Zeeuwsch-Vlaanderen (CR);Niet in te delen (LD);2023 december;0.1;
9510;Totaal ;Zeeuwsch-Vlaanderen (CR);Groningen (PV);2021 december;0.0;366.5
9511;Totaal ;Zeeuwsch-Vlaanderen (CR);Groningen (PV);2022 december;0.0;359.0
9512;Totaal ;Zeeuwsch-Vlaanderen (CR);Groningen (PV);2023 december;0.0;357.4
9513;Totaal ;Zeeuwsch-Vlaanderen (CR);Fryslân (PV);2021 december;0.0;311.3
9514;Totaal ;Zeeuwsch-Vlaanderen (CR);Fryslân (PV);2022 december;0.0;298.4
9515;Totaal ;Zeeuwsch-Vlaanderen (CR);Fryslân (PV);2023 december;0.0;304.0
9516;Totaal ;Zeeuwsch-Vlaanderen (CR);Drenthe (PV);2021 december;0.0;326.0
9517;Totaal ;Zeeuwsch-Vlaanderen (CR);Drenthe (PV);2022 december;0.0;302.7
9518;Totaal ;Zeeuwsch-Vlaanderen (CR);Drenthe (PV);2023 december;0.0;315.1
9519;Totaal ;Zeeuwsch-Vlaanderen (CR);Overijssel (PV);2021 december;0.0;283.0
9520;Totaal ;Zeeuwsch-Vlaanderen (CR);Overijssel (PV);2022 december;0.0;279.1
9521;Totaal ;Zeeuwsch-Vlaanderen (CR);Overijssel (PV);2023 december;0.0;276.5
9522;Totaal ;Zeeuwsch-Vlaanderen (CR);Flevoland (PV);2021 december;0.0;246.1
9523;Totaal ;Zeeuwsch-Vlaanderen (CR);Flevoland (PV);2022 december;0.0;238.7
9524;Totaal ;Zeeuwsch-Vlaanderen (CR);Flevoland (PV);2023 december;0.0;229.3
9525;Totaal ;Zeeuwsch-Vlaanderen (CR);Gelderland (PV);2021 december;0.1;210.0
9526;Totaal ;Zeeuwsch-Vlaanderen (CR);Gelderland (PV);2022 december;0.1;201.8
9527;Totaal ;Zeeuwsch-Vlaanderen (CR);Gelderland (PV);2023 december;0.1;207.1
9528;Totaal ;Zeeuwsch-Vlaanderen (CR);Utrecht (PV);2021 december;0.2;177.6
9529;Totaal ;Zeeuwsch-Vlaanderen (CR);Utrecht (PV);2022 december;0.2;174.6
9530;Totaal ;Zeeuwsch-Vlaanderen (CR);Utrecht (PV);2023 december;0.3;174.2
9531;Totaal ;Zeeuwsch-Vlaanderen (CR);Noord-Holland (PV);2021 december;0.3;190.1
9532;Totaal ;Zeeuwsch-Vlaanderen (CR);Noord-Holland (PV);2022 december;0.3;185.5
9533;Totaal ;Zeeuwsch-Vlaanderen (CR);Noord-Holland (PV);2023 december;0.6;186.3
9534;Totaal ;Zeeuwsch-Vlaanderen (CR);Zuid-Holland (PV);2021 december;1.5;127.0
9535;Totaal ;Zeeuwsch-Vlaanderen (CR);Zuid-Holland (PV);2022 december;1.5;126.4
9536;Totaal ;Zeeuwsch-Vlaanderen (CR);Zuid-Holland (PV);2023 december;1.4;127.0
9537;Totaal ;Zeeuwsch-Vlaanderen (CR);Zeeland (PV);2021 december;38.5;12.0
9538;Totaal ;Zeeuwsch-Vlaanderen (CR);Zeeland (PV);2022 december;39.7;11.5
9539;Totaal ;Zeeuwsch-Vlaanderen (CR);Zeeland (PV);2023 december;39.4;11.8
9540;Totaal ;Zeeuwsch-Vlaanderen (CR);Noord-Brabant (PV);2021 december;1.4;116.0
9541;Totaal ;Zeeuwsch-Vlaanderen (CR);Noord-Brabant (PV);2022 december;1.4;113.3
9542;Totaal ;Zeeuwsch-Vlaanderen (CR);Noord-Brabant (PV);2023 december;1.3;109.3
9543;Totaal ;Zeeuwsch-Vlaanderen (CR);Limburg (PV);2021 december;0.0;225.6
9544;Totaal ;Zeeuwsch-Vlaanderen (CR);Limburg (PV);2022 december;0.0;225.1
9545;Totaal ;Zeeuwsch-Vlaanderen (CR);Limburg (PV);2023 december;0.2;201.0
9546;Totaal ;Zeeuwsch-Vlaanderen (CR);Niet in te delen (PV);2021 december;0.0;
9547;Totaal ;Zeeuwsch-Vlaanderen (CR);Niet in te delen (PV);2022 december;0.1;
9548;Totaal ;Zeeuwsch-Vlaanderen (CR);Niet in te delen (PV);2023 december;0.1;
9549;Totaal ;Zeeuwsch-Vlaanderen (CR);Oost-Groningen (CR);2021 december;;
9550;Totaal ;Zeeuwsch-Vlaanderen (CR);Oost-Groningen (CR);2022 december;;
9551;Totaal ;Zeeuwsch-Vlaanderen (CR);Oost-Groningen (CR);2023 december;;
9552;Totaal ;Zeeuwsch-Vlaanderen (CR);Delfzijl en omgeving (CR);2021 december;0.0;384.5
9553;Totaal ;Zeeuwsch-Vlaanderen (CR);Delfzijl en omgeving (CR);2022 december;0.0;376.5
9554;Totaal ;Zeeuwsch-Vlaanderen (CR);Delfzijl en omgeving (CR);2023 december;;
9555;Totaal ;Zeeuwsch-Vlaanderen (CR);Overig Groningen (CR);2021 december;;
9556;Totaal ;Zeeuwsch-Vlaanderen (CR);Overig Groningen (CR);2022 december;;
9557;Totaal ;Zeeuwsch-Vlaanderen (CR);Overig Groningen (CR);2023 december;0.0;357.4
9558;Totaal ;Zeeuwsch-Vlaanderen (CR);Noord-Friesland (CR);2021 december;0.0;317.0
