ID;BestemmingEindverwerking;Indelingen;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
5891;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2003;10328;2115;615;1500;115;53;807;55;1874;245;3;44;2;21
5892;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2004;9739;1901;532;1369;119;45;670;52;1703;219;2;50;2;14
5893;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2005;8384;1649;545;1104;104;40;583;41;1573;200;2;33;1;16
5894;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2006;8222;1579;497;1082;99;38;520;31;1351;165;2;32;1;12
5895;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2007;7503;1374;433;941;84;32;479;33;1261;149;2;26;1;15
5896;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2008;5831;1046;301;745;69;31;364;31;1132;163;2;29;1;12
5897;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2009;4604;863;243;620;58;24;298;23;816;139;1;20;1;11
5898;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2010;5919;1094;256;838;72;27;321;27;1011;161;1;26;1;13
5899;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2011;6028;1148;313;835;65;32;302;31;906;115;1;25;1;17
5900;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2012;4003;671;136;535;48;13;102;18;471;48;1;14;0;8
5901;Verbranden;Cap. klasse NL: 10 000 tot 25 000 i.e.;2013;3732;640;125;515;44;14;112;13;565;50;1;19;0;4
5902;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5903;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1985;7449;388;138;250;23;9;147;16;2889;128;2;10;1;5
5904;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1990;703;53;16;37;1;0;10;2;28;6;0;1;0;0
5905;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5906;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5907;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1993;8285;1442;490;952;87;28;508;36;1371;268;2;33;2;7
5908;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1994;91603;7352;2400;4952;445;116;2930;247;7349;1261;11;188;10;53
5909;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1995;87584;6913;2264;4649;389;226;2718;193;5983;1003;12;191;9;45
5910;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1996;30053;5477;1709;3768;338;129;2234;183;4436;618;7;185;7;26
5911;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1997;28048;5289;1757;3532;309;118;2056;154;3962;723;6;163;7;29
5912;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1998;30906;6672;2680;3992;340;137;2057;237;5781;946;6;160;7;53
5913;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;1999;36886;7838;3315;4523;378;114;2833;302;6300;1066;8;183;8;57
5914;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2000;34580;7093;2554;4539;396;139;2296;207;5620;896;7;179;6;51
5915;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2001;34626;7278;2691;4587;403;145;2286;273;5708;894;10;170;6;48
5916;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2002;41333;8984;2945;6039;480;209;2980;254;7423;956;11;225;7;68
5917;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2003;36238;7566;2356;5210;444;219;2587;197;5892;753;9;157;6;60
5918;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2004;33847;7046;2137;4909;413;193;2256;197;5560;774;8;138;5;59
5919;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2005;35579;7452;2135;5317;450;180;2286;188;6304;779;9;144;5;73
5920;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2006;46617;8593;2639;5954;507;228;2990;202;7763;1020;11;173;6;80
5921;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2007;44530;9254;2744;6510;527;232;3082;241;8470;1170;14;195;7;113
5922;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2008;44451;9211;2666;6545;555;285;3089;207;8079;1187;11;202;6;116
5923;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2009;39440;8112;2240;5872;501;246;2457;196;6621;890;10;159;6;90
5924;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2010;40189;8173;2177;5996;531;251;2458;208;6904;827;10;203;5;89
5925;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2011;37812;7710;2071;5639;472;229;2275;186;6680;794;8;158;4;87
5926;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2012;42037;8396;2215;6181;530;265;2467;206;7088;856;8;185;5;99
5927;Verbranden;Cap. klasse NL: 25 000 tot 50 000 i.e.;2013;38036;7468;1909;5559;478;229;2714;195;7474;890;9;191;6;116
5928;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
5929;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1985;324;81;26;55;4;1;50;42;313;66;1;20;1;0
5930;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1990;5709;856;291;565;56;44;368;62;878;157;2;25;2;6
5931;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1991;7154;1073;247;826;71;52;177;43;575;111;2;28;6;2
5932;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1992;5373;1327;518;809;77;27;206;123;682;127;2;37;5;3
5933;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1993;15459;2752;1010;1742;156;60;1149;88;2719;519;5;79;8;25
5934;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1994;49773;10210;3915;6295;594;190;3893;323;9075;1536;18;338;15;123
5935;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1995;46055;9507;3799;5708;491;246;3651;330;7339;1356;17;251;13;116
5936;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1996;74644;15987;5914;10073;855;383;5976;503;12599;2005;23;567;26;175
5937;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1997;60773;11881;4398;7483;661;257;4228;380;8255;1296;16;307;16;97
5938;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1998;96706;19050;6317;12733;1059;430;6574;558;13366;2111;23;447;24;178
5939;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;1999;111829;23251;8377;14874;1221;429;7652;756;16865;2749;40;546;29;292
5940;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2000;126566;26649;8844;17805;1435;572;9116;698;18926;2748;39;569;33;279
5941;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2001;107672;23487;8351;15136;1215;484;8088;652;18196;3089;39;586;24;362
5942;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2002;94218;20211;6783;13428;1038;516;7440;514;16234;2498;28;450;25;195
5943;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2003;94841;20841;6984;13857;1130;505;8068;567;17059;2274;40;417;24;213
5944;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2004;105309;23199;7955;15244;1292;546;8239;630;20830;2567;30;496;28;275
5945;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2005;116590;25602;8326;17276;1461;594;9321;670;24418;3260;33;564;25;270
5946;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2006;148043;31304;10276;21028;1786;863;11870;963;31095;3959;39;702;28;329
5947;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2007;104922;23354;8123;15231;1240;597;8808;827;23781;3120;29;555;18;315
5948;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2008;100763;22249;7474;14775;1185;685;8725;663;22830;2875;27;576;18;374
5949;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2009;101823;22533;7282;15251;1221;721;8682;822;21511;2646;23;580;22;297
5950;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2010;83760;18304;6034;12270;1043;561;7166;616;17955;2211;22;431;13;284
5951;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2011;79754;17779;5712;12067;1006;532;6594;798;16873;1959;19;487;12;275
5952;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2012;78290;17022;5151;11871;1001;564;6053;1024;16285;1949;20;546;12;267
5953;Verbranden;Cap. klasse NL: 50 000 tot 100 000 i.e.;2013;77472;16767;5074;11693;996;538;5875;626;14933;1718;17;417;11;276
5954;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1981;15823;3032;1260;1772;128;51;938;224;11122;4212;47;128;1;20
5955;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1985;18046;2743;968;1775;145;62;1262;244;18460;5239;348;96;11;69
5956;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1990;50905;6974;2762;4212;407;150;3201;774;20573;3466;402;195;13;165
5957;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1991;41020;6317;2211;4106;366;141;2735;341;19330;3171;382;183;23;162
5958;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1992;38076;5445;2123;3322;317;112;2053;191;22417;3163;468;103;23;185
5959;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1993;57997;11359;4506;6853;618;216;5398;948;14336;3233;112;261;26;153
5960;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1994;117986;27023;10813;16210;1328;465;11998;2184;30462;6446;72;805;50;210
5961;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1995;139468;31229;12701;18528;1434;1151;13602;2620;31426;6501;64;878;52;305
5962;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1996;152745;34816;13859;20957;1687;902;14762;2916;34001;5601;56;1077;69;335
5963;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1997;119700;27697;11302;16395;1273;628;10932;1839;24092;4108;40;755;46;272
5964;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1998;228645;49946;20924;29022;2332;1161;18676;2914;48909;7972;60;1762;68;553
5965;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;1999;254953;54761;23808;30953;2662;869;21523;3462;59834;8837;99;1860;77;584
5966;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2000;232425;50465;19168;31297;2548;1292;19294;2681;49192;7629;76;1434;63;517
5967;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2001;248966;53820;19565;34255;2840;1174;20362;2574;54374;7882;85;1476;62;509
5968;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2002;234734;51392;19383;32009;2641;1368;18992;2251;47021;6397;71;1375;54;501
5969;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2003;213979;47039;16279;30760;2347;1379;17701;1962;42060;4890;61;1198;47;472
5970;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2004;209375;47786;15291;32495;2383;1363;18500;1931;47009;5522;66;1300;46;550
5971;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2005;238832;52759;18308;34451;2967;1351;19909;2137;44002;5504;64;1243;52;594
5972;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2006;327223;72030;24085;47945;3854;1855;29784;2388;61548;8145;93;1697;61;709
5973;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2007;288948;63673;21365;42308;3548;1519;26858;2322;65458;8044;90;1543;58;736
5974;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2008;283704;61976;20326;41650;3475;2150;24343;2053;59384;6897;69;1462;49;716
5975;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2009;280080;62519;20119;42400;3289;1845;23832;2035;56402;6370;66;1302;57;662
5976;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2010;281952;63113;20270;42843;3581;2178;25126;2356;62316;6895;75;1524;45;683
5977;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2011;343505;78002;24669;53333;4470;2723;29426;2538;78965;7859;85;1881;54;838
5978;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2012;359609;82648;27157;55491;4857;2943;28154;2883;87017;8348;98;1906;52;894
5979;Verbranden;Cap. klasse NL: 100 000 tot 250 000 i.e.;2013;332628;76616;24738;51878;4304;2767;28878;2884;75585;7878;88;1974;55;934
5980;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1981;12140;2137;427;1710;137;62;1105;533;3251;888;11;81;13;8
5981;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1985;20257;3545;744;2801;218;57;1900;869;4679;1468;14;110;15;6
5982;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1990;20835;3771;943;2828;196;64;2248;287;3405;841;9;79;6;36
5983;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1991;21215;3840;922;2918;204;69;2112;323;3122;837;9;77;5;17
5984;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1992;27500;5005;1151;3854;270;96;2718;270;3669;951;13;90;6;27
5985;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1993;42519;9008;3089;5919;459;196;5338;468;9748;2977;33;227;14;94
5986;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1994;104695;23508;9878;13630;1114;476;13082;1263;29937;6916;91;834;40;289
5987;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1995;119575;27271;10973;16298;1233;709;14657;1290;32077;6798;80;885;45;354
5988;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1996;167084;40474;18040;22434;1848;784;17385;1758;42113;8371;119;1153;80;388
5989;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1997;170995;43585;20295;23290;1833;759;17866;1722;41032;7876;105;1291;108;416
5990;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1998;262382;65930;30503;35427;2856;1332;30450;3912;68342;11073;190;3195;90;834
5991;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;1999;301359;78277;37032;41245;3270;1459;38684;4142;78247;13483;181;2951;101;926
5992;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2000;283434;72136;30819;41317;3033;1895;34781;3703;75225;13324;140;2763;86;767
5993;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2001;328117;83720;35611;48109;3842;2019;37453;3997;79748;13849;167;2865;100;799
5994;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2002;320769;81208;33964;47244;3549;1874;38435;4414;88571;13325;150;2760;99;834
5995;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2003;306716;77117;30951;46166;3571;1711;36744;3745;82680;10875;129;2503;89;710
5996;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2004;363594;89942;35481;54461;4004;1919;42925;4993;101558;13047;150;3007;101;878
5997;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2005;323294;80191;31545;48646;4032;1939;37770;4661;82477;10323;116;2537;70;702
5998;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2006;408109;101185;36974;64211;5170;2696;45518;4229;102718;13345;132;2869;101;910
5999;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2007;364117;87468;33817;53651;4246;2154;41898;4203;92590;12954;150;2925;85;1017
6000;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2008;367032;84233;30078;54155;4213;2872;46900;3739;98107;11900;120;2637;82;956
6001;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2009;387889;89213;30967;58246;4422;2506;44924;4152;96363;13099;101;2561;85;790
6002;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2010;399961;92760;32464;60296;4899;3150;46274;3961;109966;14268;117;3063;86;856
6003;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2011;390835;90236;30369;59867;4707;3137;48410;3981;102172;12666;115;4179;77;846
6004;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2012;350382;80983;28152;52831;4374;2751;42768;3487;90144;11396;110;2528;62;746
6005;Verbranden;Cap. klasse NL: meer dan 250 000 i.e.;2013;411037;94719;32888;61831;4990;3309;48193;4659;98059;12280;104;3009;78;976
6006;Verbranden;Droge stof-klasse: tot 5%;1981;6800;182;81;101;11;6;153;15;348;153;1;5;0;3
6007;Verbranden;Droge stof-klasse: tot 5%;1985;4746;167;75;92;8;4;141;8;283;99;1;5;1;3
6008;Verbranden;Droge stof-klasse: tot 5%;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6009;Verbranden;Droge stof-klasse: tot 5%;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6010;Verbranden;Droge stof-klasse: tot 5%;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6011;Verbranden;Droge stof-klasse: tot 5%;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6012;Verbranden;Droge stof-klasse: tot 5%;1994;106938;4361;1515;2846;260;82;1508;110;4286;647;8;76;5;49
6013;Verbranden;Droge stof-klasse: tot 5%;1995;103298;3881;1320;2561;211;95;1517;95;3597;585;9;77;4;39
6014;Verbranden;Droge stof-klasse: tot 5%;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6015;Verbranden;Droge stof-klasse: tot 5%;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6016;Verbranden;Droge stof-klasse: tot 5%;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6017;Verbranden;Droge stof-klasse: tot 5%;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6018;Verbranden;Droge stof-klasse: tot 5%;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6019;Verbranden;Droge stof-klasse: tot 5%;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6020;Verbranden;Droge stof-klasse: tot 5%;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6021;Verbranden;Droge stof-klasse: tot 5%;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6022;Verbranden;Droge stof-klasse: tot 5%;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6023;Verbranden;Droge stof-klasse: tot 5%;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6024;Verbranden;Droge stof-klasse: tot 5%;2006;6746;243;92;151;13;6;166;6;364;32;0;4;0;2
6025;Verbranden;Droge stof-klasse: tot 5%;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6026;Verbranden;Droge stof-klasse: tot 5%;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6027;Verbranden;Droge stof-klasse: tot 5%;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6028;Verbranden;Droge stof-klasse: tot 5%;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6029;Verbranden;Droge stof-klasse: tot 5%;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6030;Verbranden;Droge stof-klasse: tot 5%;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6031;Verbranden;Droge stof-klasse: tot 5%;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6032;Verbranden;Droge stof-klasse: 5 tot 10%;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6033;Verbranden;Droge stof-klasse: 5 tot 10%;1985;7719;405;145;260;24;10;163;17;2910;132;2;10;1;5
6034;Verbranden;Droge stof-klasse: 5 tot 10%;1990;703;53;16;37;1;0;10;2;28;6;0;1;0;0
6035;Verbranden;Droge stof-klasse: 5 tot 10%;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6036;Verbranden;Droge stof-klasse: 5 tot 10%;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6037;Verbranden;Droge stof-klasse: 5 tot 10%;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6038;Verbranden;Droge stof-klasse: 5 tot 10%;1994;18216;1185;483;702;56;20;431;54;1048;189;1;24;2;16
6039;Verbranden;Droge stof-klasse: 5 tot 10%;1995;14498;790;310;480;39;23;314;42;702;128;2;18;1;8
6040;Verbranden;Droge stof-klasse: 5 tot 10%;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6041;Verbranden;Droge stof-klasse: 5 tot 10%;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6042;Verbranden;Droge stof-klasse: 5 tot 10%;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6043;Verbranden;Droge stof-klasse: 5 tot 10%;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6044;Verbranden;Droge stof-klasse: 5 tot 10%;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6045;Verbranden;Droge stof-klasse: 5 tot 10%;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6046;Verbranden;Droge stof-klasse: 5 tot 10%;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6047;Verbranden;Droge stof-klasse: 5 tot 10%;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6048;Verbranden;Droge stof-klasse: 5 tot 10%;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6049;Verbranden;Droge stof-klasse: 5 tot 10%;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6050;Verbranden;Droge stof-klasse: 5 tot 10%;2006;12170;865;268;597;46;24;460;92;1447;119;1;21;1;7
6051;Verbranden;Droge stof-klasse: 5 tot 10%;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6052;Verbranden;Droge stof-klasse: 5 tot 10%;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6053;Verbranden;Droge stof-klasse: 5 tot 10%;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6054;Verbranden;Droge stof-klasse: 5 tot 10%;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6055;Verbranden;Droge stof-klasse: 5 tot 10%;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6056;Verbranden;Droge stof-klasse: 5 tot 10%;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6057;Verbranden;Droge stof-klasse: 5 tot 10%;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6058;Verbranden;Droge stof-klasse: 10 tot 25%;1981;27963;5169;1687;3482;264;114;2043;756;14372;5100;58;208;14;28
6059;Verbranden;Droge stof-klasse: 10 tot 25%;1985;38585;6329;1731;4598;365;120;3179;1114;23178;6717;363;208;26;75
6060;Verbranden;Droge stof-klasse: 10 tot 25%;1990;77449;11601;3996;7605;659;259;5817;1122;24856;4464;414;300;20;207
6061;Verbranden;Droge stof-klasse: 10 tot 25%;1991;69389;11230;3379;7851;641;262;5024;707;23027;4119;393;288;34;182
6062;Verbranden;Droge stof-klasse: 10 tot 25%;1992;70949;11777;3792;7985;664;236;4976;584;26767;4242;483;231;35;215
6063;Verbranden;Droge stof-klasse: 10 tot 25%;1993;133586;26459;9741;16718;1435;538;12989;1579;29756;7253;155;635;52;297
6064;Verbranden;Droge stof-klasse: 10 tot 25%;1994;239404;48836;19228;29608;2586;885;23934;2865;54827;12670;146;1473;87;503
6065;Verbranden;Droge stof-klasse: 10 tot 25%;1995;274769;57537;21719;35818;2758;1765;26603;3645;57480;12035;137;1647;95;658
6066;Verbranden;Droge stof-klasse: 10 tot 25%;1996;337967;71554;26745;44809;3700;1736;31793;4226;65278;11702;154;2156;124;637
6067;Verbranden;Droge stof-klasse: 10 tot 25%;1997;296794;61573;24807;36766;3080;1333;26374;2990;52890;9348;126;1826;128;604
6068;Verbranden;Droge stof-klasse: 10 tot 25%;1998;507747;105895;42863;63032;5168;2434;40685;5876;96621;15245;141;3792;130;1113
6069;Verbranden;Droge stof-klasse: 10 tot 25%;1999;566218;121250;51326;69924;5715;2156;53393;7008;116069;18432;203;4355;149;1256
6070;Verbranden;Droge stof-klasse: 10 tot 25%;2000;530234;111755;43013;68742;5578;2815;46498;5855;104767;17025;166;3722;122;934
6071;Verbranden;Droge stof-klasse: 10 tot 25%;2001;527104;111542;42179;69363;5797;2595;43333;5627;106245;16499;182;3619;118;897
6072;Verbranden;Droge stof-klasse: 10 tot 25%;2002;483107;102823;38008;64815;5119;2649;39993;5429;97752;13350;145;3179;112;829
6073;Verbranden;Droge stof-klasse: 10 tot 25%;2003;497251;107453;38978;68475;5611;2779;41765;4704;103045;12218;136;3012;113;857
6074;Verbranden;Droge stof-klasse: 10 tot 25%;2004;560188;123596;42372;81224;6299;2806;53016;6000;122886;13908;169;3610;129;1048
6075;Verbranden;Droge stof-klasse: 10 tot 25%;2005;608995;134868;49068;85800;7427;3244;53425;6641;125238;14978;165;3457;121;1180
6076;Verbranden;Droge stof-klasse: 10 tot 25%;2006;716967;157912;53822;104090;8572;4235;65030;5894;144012;18158;200;4004;134;1471
6077;Verbranden;Droge stof-klasse: 10 tot 25%;2007;708032;155462;54523;100939;8224;3847;67576;6633;157932;20430;233;4535;140;1752
6078;Verbranden;Droge stof-klasse: 10 tot 25%;2008;719010;154203;51287;102916;8450;5261;69685;5753;162452;19505;197;4218;136;1715
6079;Verbranden;Droge stof-klasse: 10 tot 25%;2009;740823;161353;53403;107950;8541;4732;68218;6355;158395;19930;172;4034;150;1580
6080;Verbranden;Droge stof-klasse: 10 tot 25%;2010;765133;168239;55221;113018;9388;5711;72586;6613;178688;21640;197;4838;136;1681
6081;Verbranden;Droge stof-klasse: 10 tot 25%;2011;841317;186757;58699;128058;10558;6290;81489;7372;187002;21193;221;6657;140;1820
6082;Verbranden;Droge stof-klasse: 10 tot 25%;2012;719478;158962;50236;108726;9264;5477;66917;6622;155199;18159;185;4487;107;1650
6083;Verbranden;Droge stof-klasse: 10 tot 25%;2013;814230;182059;58961;123098;10155;6380;78596;7645;176167;19705;198;4844;139;2128
6084;Verbranden;Droge stof-klasse: 25 tot 50%;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6085;Verbranden;Droge stof-klasse: 25 tot 50%;1985;324;81;26;55;4;1;50;42;313;66;1;20;1;0
6086;Verbranden;Droge stof-klasse: 25 tot 50%;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6087;Verbranden;Droge stof-klasse: 25 tot 50%;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6088;Verbranden;Droge stof-klasse: 25 tot 50%;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6089;Verbranden;Droge stof-klasse: 25 tot 50%;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6090;Verbranden;Droge stof-klasse: 25 tot 50%;1994;65434;17842;7193;10649;817;337;7425;1099;20107;3259;45;679;26;151
6091;Verbranden;Droge stof-klasse: 25 tot 50%;1995;61911;16393;7642;8751;740;539;7549;758;18177;3498;33;554;28;148
6092;Verbranden;Droge stof-klasse: 25 tot 50%;1996;112398;30592;14510;16082;1336;585;10488;1360;32392;5600;60;976;63;321
