ID;Geslacht;Schooladvies;Herkomstland;GestandaardiseerdInkomen;Perioden;TotaalVoorlopigSchooladvies_1;ToetsadviesLagerOfGelijk_2;TotaalToetsadviesHoger_3;AdviesHerzienObvToets_4;AdviesNietHerzienObvToets_5;DefinitiefSchooladvies_6
4259;Vrouwen;Advies: vmbo-k;Nederland;5e 20%-groep;2023/'24;590;216.0;373.0;279.0;94.0;379
4260;Vrouwen;Advies: vmbo-k;Buiten Nederland;Totaal inkomen;2014/'15;2965;1546.0;981.0;240.0;741.0;2768
4261;Vrouwen;Advies: vmbo-k;Buiten Nederland;Totaal inkomen;2015/'16;2855;1674.0;1119.0;468.0;651.0;2518
4262;Vrouwen;Advies: vmbo-k;Buiten Nederland;Totaal inkomen;2016/'17;2424;1473.0;884.0;368.0;516.0;2166
4263;Vrouwen;Advies: vmbo-k;Buiten Nederland;Totaal inkomen;2017/'18;2370;1404.0;874.0;386.0;488.0;2150
4264;Vrouwen;Advies: vmbo-k;Buiten Nederland;Totaal inkomen;2018/'19;2359;658.0;1618.0;540.0;1078.0;2096
4265;Vrouwen;Advies: vmbo-k;Buiten Nederland;Totaal inkomen;2019/'20;2451;;;;;2451
4266;Vrouwen;Advies: vmbo-k;Buiten Nederland;Totaal inkomen;2020/'21;2327;841.0;1430.0;546.0;884.0;2035
4267;Vrouwen;Advies: vmbo-k;Buiten Nederland;Totaal inkomen;2021/'22;2469;808.0;1613.0;601.0;1012.0;2185
4268;Vrouwen;Advies: vmbo-k;Buiten Nederland;Totaal inkomen;2022/'23;2419;969.0;1383.0;497.0;886.0;2226
4269;Vrouwen;Advies: vmbo-k;Buiten Nederland;Totaal inkomen;2023/'24;2344;800.0;1470.0;1241.0;229.0;1532
4270;Vrouwen;Advies: vmbo-k;Buiten Nederland;1e 20%-groep;2014/'15;1428;763.0;465.0;119.0;346.0;1324
4271;Vrouwen;Advies: vmbo-k;Buiten Nederland;1e 20%-groep;2015/'16;1331;784.0;514.0;219.0;295.0;1179
4272;Vrouwen;Advies: vmbo-k;Buiten Nederland;1e 20%-groep;2016/'17;1117;687.0;390.0;142.0;248.0;1027
4273;Vrouwen;Advies: vmbo-k;Buiten Nederland;1e 20%-groep;2017/'18;1113;637.0;426.0;191.0;235.0;1009
4274;Vrouwen;Advies: vmbo-k;Buiten Nederland;1e 20%-groep;2018/'19;1013;266.0;699.0;251.0;448.0;897
4275;Vrouwen;Advies: vmbo-k;Buiten Nederland;1e 20%-groep;2019/'20;1097;;;;;1097
4276;Vrouwen;Advies: vmbo-k;Buiten Nederland;1e 20%-groep;2020/'21;992;368.0;592.0;252.0;340.0;862
4277;Vrouwen;Advies: vmbo-k;Buiten Nederland;1e 20%-groep;2021/'22;993;328.0;645.0;234.0;411.0;906
4278;Vrouwen;Advies: vmbo-k;Buiten Nederland;1e 20%-groep;2022/'23;985;386.0;572.0;211.0;361.0;909
4279;Vrouwen;Advies: vmbo-k;Buiten Nederland;1e 20%-groep;2023/'24;905;302.0;561.0;467.0;94.0;614
4280;Vrouwen;Advies: vmbo-k;Buiten Nederland;2e 20%-groep;2014/'15;644;340.0;214.0;48.0;166.0;606
4281;Vrouwen;Advies: vmbo-k;Buiten Nederland;2e 20%-groep;2015/'16;688;400.0;277.0;115.0;162.0;608
4282;Vrouwen;Advies: vmbo-k;Buiten Nederland;2e 20%-groep;2016/'17;567;341.0;218.0;104.0;114.0;494
4283;Vrouwen;Advies: vmbo-k;Buiten Nederland;2e 20%-groep;2017/'18;495;309.0;172.0;68.0;104.0;464
4284;Vrouwen;Advies: vmbo-k;Buiten Nederland;2e 20%-groep;2018/'19;558;172.0;372.0;117.0;255.0;515
4285;Vrouwen;Advies: vmbo-k;Buiten Nederland;2e 20%-groep;2019/'20;546;;;;;546
4286;Vrouwen;Advies: vmbo-k;Buiten Nederland;2e 20%-groep;2020/'21;510;177.0;328.0;124.0;204.0;438
4287;Vrouwen;Advies: vmbo-k;Buiten Nederland;2e 20%-groep;2021/'22;615;190.0;409.0;157.0;252.0;523
4288;Vrouwen;Advies: vmbo-k;Buiten Nederland;2e 20%-groep;2022/'23;574;245.0;314.0;98.0;216.0;555
4289;Vrouwen;Advies: vmbo-k;Buiten Nederland;2e 20%-groep;2023/'24;511;173.0;324.0;276.0;48.0;337
4290;Vrouwen;Advies: vmbo-k;Buiten Nederland;3e 20%-groep;2014/'15;460;235.0;151.0;40.0;111.0;427
4291;Vrouwen;Advies: vmbo-k;Buiten Nederland;3e 20%-groep;2015/'16;433;255.0;172.0;69.0;103.0;378
4292;Vrouwen;Advies: vmbo-k;Buiten Nederland;3e 20%-groep;2016/'17;410;246.0;156.0;63.0;93.0;371
4293;Vrouwen;Advies: vmbo-k;Buiten Nederland;3e 20%-groep;2017/'18;398;251.0;139.0;68.0;71.0;346
4294;Vrouwen;Advies: vmbo-k;Buiten Nederland;3e 20%-groep;2018/'19;395;103.0;288.0;74.0;214.0;363
4295;Vrouwen;Advies: vmbo-k;Buiten Nederland;3e 20%-groep;2019/'20;421;;;;;421
4296;Vrouwen;Advies: vmbo-k;Buiten Nederland;3e 20%-groep;2020/'21;406;132.0;264.0;84.0;180.0;361
4297;Vrouwen;Advies: vmbo-k;Buiten Nederland;3e 20%-groep;2021/'22;421;137.0;281.0;103.0;178.0;379
4298;Vrouwen;Advies: vmbo-k;Buiten Nederland;3e 20%-groep;2022/'23;423;164.0;253.0;93.0;160.0;377
4299;Vrouwen;Advies: vmbo-k;Buiten Nederland;3e 20%-groep;2023/'24;460;161.0;290.0;243.0;47.0;285
4300;Vrouwen;Advies: vmbo-k;Buiten Nederland;4e 20%-groep;2014/'15;239;116.0;84.0;22.0;62.0;223
4301;Vrouwen;Advies: vmbo-k;Buiten Nederland;4e 20%-groep;2015/'16;234;142.0;92.0;38.0;54.0;203
4302;Vrouwen;Advies: vmbo-k;Buiten Nederland;4e 20%-groep;2016/'17;193;119.0;71.0;34.0;37.0;162
4303;Vrouwen;Advies: vmbo-k;Buiten Nederland;4e 20%-groep;2017/'18;201;119.0;77.0;31.0;46.0;182
4304;Vrouwen;Advies: vmbo-k;Buiten Nederland;4e 20%-groep;2018/'19;223;62.0;155.0;62.0;93.0;178
4305;Vrouwen;Advies: vmbo-k;Buiten Nederland;4e 20%-groep;2019/'20;220;;;;;220
4306;Vrouwen;Advies: vmbo-k;Buiten Nederland;4e 20%-groep;2020/'21;254;98.0;151.0;54.0;97.0;224
4307;Vrouwen;Advies: vmbo-k;Buiten Nederland;4e 20%-groep;2021/'22;247;86.0;157.0;59.0;98.0;217
4308;Vrouwen;Advies: vmbo-k;Buiten Nederland;4e 20%-groep;2022/'23;253;110.0;139.0;59.0;80.0;216
4309;Vrouwen;Advies: vmbo-k;Buiten Nederland;4e 20%-groep;2023/'24;270;96.0;172.0;150.0;22.0;164
4310;Vrouwen;Advies: vmbo-k;Buiten Nederland;5e 20%-groep;2014/'15;112;54.0;42.0;8.0;34.0;107
4311;Vrouwen;Advies: vmbo-k;Buiten Nederland;5e 20%-groep;2015/'16;98;55.0;40.0;17.0;23.0;87
4312;Vrouwen;Advies: vmbo-k;Buiten Nederland;5e 20%-groep;2016/'17;80;46.0;32.0;18.0;14.0;62
4313;Vrouwen;Advies: vmbo-k;Buiten Nederland;5e 20%-groep;2017/'18;94;48.0;43.0;20.0;23.0;79
4314;Vrouwen;Advies: vmbo-k;Buiten Nederland;5e 20%-groep;2018/'19;108;37.0;65.0;25.0;40.0;88
4315;Vrouwen;Advies: vmbo-k;Buiten Nederland;5e 20%-groep;2019/'20;109;;;;;109
4316;Vrouwen;Advies: vmbo-k;Buiten Nederland;5e 20%-groep;2020/'21;116;46.0;69.0;26.0;43.0;99
4317;Vrouwen;Advies: vmbo-k;Buiten Nederland;5e 20%-groep;2021/'22;138;49.0;87.0;39.0;48.0;104
4318;Vrouwen;Advies: vmbo-k;Buiten Nederland;5e 20%-groep;2022/'23;122;46.0;73.0;25.0;48.0;109
4319;Vrouwen;Advies: vmbo-k;Buiten Nederland;5e 20%-groep;2023/'24;144;48.0;95.0;88.0;7.0;76
4320;Vrouwen;Advies: vmbo-k/gt;Totaal;Totaal inkomen;2014/'15;1781;658.0;875.0;114.0;761.0;1754
4321;Vrouwen;Advies: vmbo-k/gt;Totaal;Totaal inkomen;2015/'16;2335;1080.0;1241.0;325.0;916.0;2315
4322;Vrouwen;Advies: vmbo-k/gt;Totaal;Totaal inkomen;2016/'17;3149;1395.0;1726.0;565.0;1161.0;2931
4323;Vrouwen;Advies: vmbo-k/gt;Totaal;Totaal inkomen;2017/'18;3282;1509.0;1732.0;539.0;1193.0;3079
4324;Vrouwen;Advies: vmbo-k/gt;Totaal;Totaal inkomen;2018/'19;3949;2497.0;1420.0;655.0;765.0;3869
4325;Vrouwen;Advies: vmbo-k/gt;Totaal;Totaal inkomen;2019/'20;4294;;;;;4294
4326;Vrouwen;Advies: vmbo-k/gt;Totaal;Totaal inkomen;2020/'21;4595;3188.0;1363.0;674.0;689.0;4733
4327;Vrouwen;Advies: vmbo-k/gt;Totaal;Totaal inkomen;2021/'22;4802;3202.0;1562.0;784.0;778.0;4946
4328;Vrouwen;Advies: vmbo-k/gt;Totaal;Totaal inkomen;2022/'23;5186;3837.0;1302.0;681.0;621.0;5376
4329;Vrouwen;Advies: vmbo-k/gt;Totaal;Totaal inkomen;2023/'24;6086;4271.0;1759.0;1576.0;183.0;7344
4330;Vrouwen;Advies: vmbo-k/gt;Totaal;1e 20%-groep;2014/'15;364;138.0;170.0;25.0;145.0;364
4331;Vrouwen;Advies: vmbo-k/gt;Totaal;1e 20%-groep;2015/'16;505;235.0;264.0;81.0;183.0;503
4332;Vrouwen;Advies: vmbo-k/gt;Totaal;1e 20%-groep;2016/'17;673;317.0;343.0;113.0;230.0;647
4333;Vrouwen;Advies: vmbo-k/gt;Totaal;1e 20%-groep;2017/'18;675;294.0;364.0;120.0;244.0;646
4334;Vrouwen;Advies: vmbo-k/gt;Totaal;1e 20%-groep;2018/'19;821;492.0;319.0;161.0;158.0;819
4335;Vrouwen;Advies: vmbo-k/gt;Totaal;1e 20%-groep;2019/'20;892;;;;;892
4336;Vrouwen;Advies: vmbo-k/gt;Totaal;1e 20%-groep;2020/'21;935;626.0;293.0;143.0;150.0;1024
4337;Vrouwen;Advies: vmbo-k/gt;Totaal;1e 20%-groep;2021/'22;930;627.0;290.0;150.0;140.0;1015
4338;Vrouwen;Advies: vmbo-k/gt;Totaal;1e 20%-groep;2022/'23;1049;770.0;263.0;137.0;126.0;1158
4339;Vrouwen;Advies: vmbo-k/gt;Totaal;1e 20%-groep;2023/'24;1183;810.0;349.0;317.0;32.0;1512
4340;Vrouwen;Advies: vmbo-k/gt;Totaal;2e 20%-groep;2014/'15;383;141.0;193.0;28.0;165.0;379
4341;Vrouwen;Advies: vmbo-k/gt;Totaal;2e 20%-groep;2015/'16;459;203.0;256.0;60.0;196.0;460
4342;Vrouwen;Advies: vmbo-k/gt;Totaal;2e 20%-groep;2016/'17;650;302.0;344.0;109.0;235.0;629
4343;Vrouwen;Advies: vmbo-k/gt;Totaal;2e 20%-groep;2017/'18;659;282.0;371.0;116.0;255.0;610
4344;Vrouwen;Advies: vmbo-k/gt;Totaal;2e 20%-groep;2018/'19;796;496.0;295.0;139.0;156.0;771
4345;Vrouwen;Advies: vmbo-k/gt;Totaal;2e 20%-groep;2019/'20;883;;;;;883
4346;Vrouwen;Advies: vmbo-k/gt;Totaal;2e 20%-groep;2020/'21;914;611.0;292.0;141.0;151.0;981
4347;Vrouwen;Advies: vmbo-k/gt;Totaal;2e 20%-groep;2021/'22;934;625.0;301.0;143.0;158.0;999
4348;Vrouwen;Advies: vmbo-k/gt;Totaal;2e 20%-groep;2022/'23;993;727.0;261.0;120.0;141.0;1016
4349;Vrouwen;Advies: vmbo-k/gt;Totaal;2e 20%-groep;2023/'24;1128;794.0;325.0;294.0;31.0;1481
4350;Vrouwen;Advies: vmbo-k/gt;Totaal;3e 20%-groep;2014/'15;477;182.0;231.0;28.0;203.0;463
4351;Vrouwen;Advies: vmbo-k/gt;Totaal;3e 20%-groep;2015/'16;615;278.0;331.0;81.0;250.0;611
4352;Vrouwen;Advies: vmbo-k/gt;Totaal;3e 20%-groep;2016/'17;777;334.0;439.0;122.0;317.0;740
4353;Vrouwen;Advies: vmbo-k/gt;Totaal;3e 20%-groep;2017/'18;857;391.0;460.0;152.0;308.0;787
4354;Vrouwen;Advies: vmbo-k/gt;Totaal;3e 20%-groep;2018/'19;983;612.0;365.0;171.0;194.0;968
4355;Vrouwen;Advies: vmbo-k/gt;Totaal;3e 20%-groep;2019/'20;1085;;;;;1085
4356;Vrouwen;Advies: vmbo-k/gt;Totaal;3e 20%-groep;2020/'21;1212;872.0;331.0;154.0;177.0;1220
4357;Vrouwen;Advies: vmbo-k/gt;Totaal;3e 20%-groep;2021/'22;1283;839.0;436.0;233.0;203.0;1287
4358;Vrouwen;Advies: vmbo-k/gt;Totaal;3e 20%-groep;2022/'23;1349;997.0;344.0;172.0;172.0;1415
4359;Vrouwen;Advies: vmbo-k/gt;Totaal;3e 20%-groep;2023/'24;1629;1152.0;470.0;420.0;50.0;1962
4360;Vrouwen;Advies: vmbo-k/gt;Totaal;4e 20%-groep;2014/'15;351;127.0;178.0;22.0;156.0;342
4361;Vrouwen;Advies: vmbo-k/gt;Totaal;4e 20%-groep;2015/'16;477;225.0;252.0;70.0;182.0;464
4362;Vrouwen;Advies: vmbo-k/gt;Totaal;4e 20%-groep;2016/'17;660;286.0;372.0;132.0;240.0;580
4363;Vrouwen;Advies: vmbo-k/gt;Totaal;4e 20%-groep;2017/'18;682;335.0;343.0;101.0;242.0;650
4364;Vrouwen;Advies: vmbo-k/gt;Totaal;4e 20%-groep;2018/'19;817;545.0;267.0;110.0;157.0;811
4365;Vrouwen;Advies: vmbo-k/gt;Totaal;4e 20%-groep;2019/'20;889;;;;;889
4366;Vrouwen;Advies: vmbo-k/gt;Totaal;4e 20%-groep;2020/'21;936;647.0;287.0;152.0;135.0;908
4367;Vrouwen;Advies: vmbo-k/gt;Totaal;4e 20%-groep;2021/'22;1019;673.0;340.0;159.0;181.0;1016
4368;Vrouwen;Advies: vmbo-k/gt;Totaal;4e 20%-groep;2022/'23;1107;833.0;268.0;157.0;111.0;1113
4369;Vrouwen;Advies: vmbo-k/gt;Totaal;4e 20%-groep;2023/'24;1351;978.0;368.0;327.0;41.0;1550
4370;Vrouwen;Advies: vmbo-k/gt;Totaal;5e 20%-groep;2014/'15;195;67.0;97.0;11.0;86.0;192
4371;Vrouwen;Advies: vmbo-k/gt;Totaal;5e 20%-groep;2015/'16;255;127.0;126.0;30.0;96.0;250
4372;Vrouwen;Advies: vmbo-k/gt;Totaal;5e 20%-groep;2016/'17;344;136.0;207.0;79.0;128.0;297
4373;Vrouwen;Advies: vmbo-k/gt;Totaal;5e 20%-groep;2017/'18;377;193.0;178.0;44.0;134.0;356
4374;Vrouwen;Advies: vmbo-k/gt;Totaal;5e 20%-groep;2018/'19;477;322.0;155.0;65.0;90.0;444
4375;Vrouwen;Advies: vmbo-k/gt;Totaal;5e 20%-groep;2019/'20;507;;;;;507
4376;Vrouwen;Advies: vmbo-k/gt;Totaal;5e 20%-groep;2020/'21;543;395.0;146.0;76.0;70.0;546
4377;Vrouwen;Advies: vmbo-k/gt;Totaal;5e 20%-groep;2021/'22;591;410.0;179.0;94.0;85.0;577
4378;Vrouwen;Advies: vmbo-k/gt;Totaal;5e 20%-groep;2022/'23;606;456.0;149.0;85.0;64.0;592
4379;Vrouwen;Advies: vmbo-k/gt;Totaal;5e 20%-groep;2023/'24;726;496.0;228.0;203.0;25.0;748
4380;Vrouwen;Advies: vmbo-k/gt;Nederland;Totaal inkomen;2014/'15;1451;533.0;727.0;82.0;645.0;1433
4381;Vrouwen;Advies: vmbo-k/gt;Nederland;Totaal inkomen;2015/'16;1737;808.0;921.0;210.0;711.0;1715
4382;Vrouwen;Advies: vmbo-k/gt;Nederland;Totaal inkomen;2016/'17;2304;1000.0;1293.0;388.0;905.0;2156
4383;Vrouwen;Advies: vmbo-k/gt;Nederland;Totaal inkomen;2017/'18;2426;1135.0;1272.0;339.0;933.0;2307
4384;Vrouwen;Advies: vmbo-k/gt;Nederland;Totaal inkomen;2018/'19;2852;1814.0;1029.0;423.0;606.0;2770
4385;Vrouwen;Advies: vmbo-k/gt;Nederland;Totaal inkomen;2019/'20;3141;;;;;3141
4386;Vrouwen;Advies: vmbo-k/gt;Nederland;Totaal inkomen;2020/'21;3322;2339.0;970.0;445.0;525.0;3323
4387;Vrouwen;Advies: vmbo-k/gt;Nederland;Totaal inkomen;2021/'22;3442;2321.0;1108.0;511.0;597.0;3477
4388;Vrouwen;Advies: vmbo-k/gt;Nederland;Totaal inkomen;2022/'23;3647;2739.0;898.0;439.0;459.0;3718
4389;Vrouwen;Advies: vmbo-k/gt;Nederland;Totaal inkomen;2023/'24;4264;3058.0;1195.0;1043.0;152.0;5028
4390;Vrouwen;Advies: vmbo-k/gt;Nederland;1e 20%-groep;2014/'15;235;93.0;109.0;13.0;96.0;232
4391;Vrouwen;Advies: vmbo-k/gt;Nederland;1e 20%-groep;2015/'16;248;114.0;132.0;26.0;106.0;247
4392;Vrouwen;Advies: vmbo-k/gt;Nederland;1e 20%-groep;2016/'17;318;149.0;166.0;39.0;127.0;321
4393;Vrouwen;Advies: vmbo-k/gt;Nederland;1e 20%-groep;2017/'18;332;139.0;189.0;48.0;141.0;322
4394;Vrouwen;Advies: vmbo-k/gt;Nederland;1e 20%-groep;2018/'19;386;239.0;147.0;59.0;88.0;369
4395;Vrouwen;Advies: vmbo-k/gt;Nederland;1e 20%-groep;2019/'20;430;;;;;430
4396;Vrouwen;Advies: vmbo-k/gt;Nederland;1e 20%-groep;2020/'21;451;309.0;142.0;63.0;79.0;455
4397;Vrouwen;Advies: vmbo-k/gt;Nederland;1e 20%-groep;2021/'22;420;289.0;128.0;57.0;71.0;450
4398;Vrouwen;Advies: vmbo-k/gt;Nederland;1e 20%-groep;2022/'23;481;365.0;114.0;46.0;68.0;508
4399;Vrouwen;Advies: vmbo-k/gt;Nederland;1e 20%-groep;2023/'24;495;357.0;134.0;111.0;23.0;625
4400;Vrouwen;Advies: vmbo-k/gt;Nederland;2e 20%-groep;2014/'15;301;105.0;161.0;17.0;144.0;306
4401;Vrouwen;Advies: vmbo-k/gt;Nederland;2e 20%-groep;2015/'16;324;146.0;178.0;32.0;146.0;325
4402;Vrouwen;Advies: vmbo-k/gt;Nederland;2e 20%-groep;2016/'17;465;210.0;253.0;75.0;178.0;453
4403;Vrouwen;Advies: vmbo-k/gt;Nederland;2e 20%-groep;2017/'18;468;209.0;259.0;62.0;197.0;456
4404;Vrouwen;Advies: vmbo-k/gt;Nederland;2e 20%-groep;2018/'19;541;343.0;196.0;73.0;123.0;535
4405;Vrouwen;Advies: vmbo-k/gt;Nederland;2e 20%-groep;2019/'20;600;;;;;600
4406;Vrouwen;Advies: vmbo-k/gt;Nederland;2e 20%-groep;2020/'21;652;438.0;206.0;90.0;116.0;679
4407;Vrouwen;Advies: vmbo-k/gt;Nederland;2e 20%-groep;2021/'22;641;436.0;202.0;82.0;120.0;671
4408;Vrouwen;Advies: vmbo-k/gt;Nederland;2e 20%-groep;2022/'23;680;508.0;171.0;71.0;100.0;689
4409;Vrouwen;Advies: vmbo-k/gt;Nederland;2e 20%-groep;2023/'24;740;536.0;204.0;182.0;22.0;964
4410;Vrouwen;Advies: vmbo-k/gt;Nederland;3e 20%-groep;2014/'15;416;160.0;202.0;21.0;181.0;409
4411;Vrouwen;Advies: vmbo-k/gt;Nederland;3e 20%-groep;2015/'16;515;232.0;279.0;66.0;213.0;509
4412;Vrouwen;Advies: vmbo-k/gt;Nederland;3e 20%-groep;2016/'17;629;271.0;356.0;93.0;263.0;600
4413;Vrouwen;Advies: vmbo-k/gt;Nederland;3e 20%-groep;2017/'18;692;326.0;360.0;108.0;252.0;641
4414;Vrouwen;Advies: vmbo-k/gt;Nederland;3e 20%-groep;2018/'19;808;501.0;304.0;139.0;165.0;792
4415;Vrouwen;Advies: vmbo-k/gt;Nederland;3e 20%-groep;2019/'20;892;;;;;892
4416;Vrouwen;Advies: vmbo-k/gt;Nederland;3e 20%-groep;2020/'21;950;688.0;258.0;114.0;144.0;939
4417;Vrouwen;Advies: vmbo-k/gt;Nederland;3e 20%-groep;2021/'22;1026;674.0;347.0;172.0;175.0;1016
4418;Vrouwen;Advies: vmbo-k/gt;Nederland;3e 20%-groep;2022/'23;1063;796.0;263.0;121.0;142.0;1124
4419;Vrouwen;Advies: vmbo-k/gt;Nederland;3e 20%-groep;2023/'24;1281;917.0;361.0;316.0;45.0;1516
4420;Vrouwen;Advies: vmbo-k/gt;Nederland;4e 20%-groep;2014/'15;315;115.0;159.0;21.0;138.0;304
4421;Vrouwen;Advies: vmbo-k/gt;Nederland;4e 20%-groep;2015/'16;419;202.0;217.0;61.0;156.0;405
4422;Vrouwen;Advies: vmbo-k/gt;Nederland;4e 20%-groep;2016/'17;573;247.0;324.0;112.0;212.0;506
4423;Vrouwen;Advies: vmbo-k/gt;Nederland;4e 20%-groep;2017/'18;582;282.0;297.0;83.0;214.0;553
4424;Vrouwen;Advies: vmbo-k/gt;Nederland;4e 20%-groep;2018/'19;706;466.0;236.0;91.0;145.0;689
4425;Vrouwen;Advies: vmbo-k/gt;Nederland;4e 20%-groep;2019/'20;754;;;;;754
4426;Vrouwen;Advies: vmbo-k/gt;Nederland;4e 20%-groep;2020/'21;787;553.0;234.0;116.0;118.0;764
4427;Vrouwen;Advies: vmbo-k/gt;Nederland;4e 20%-groep;2021/'22;847;568.0;278.0;124.0;154.0;844
4428;Vrouwen;Advies: vmbo-k/gt;Nederland;4e 20%-groep;2022/'23;899;679.0;217.0;129.0;88.0;888
4429;Vrouwen;Advies: vmbo-k/gt;Nederland;4e 20%-groep;2023/'24;1124;820.0;301.0;263.0;38.0;1277
4430;Vrouwen;Advies: vmbo-k/gt;Nederland;5e 20%-groep;2014/'15;178;59.0;93.0;10.0;83.0;174
4431;Vrouwen;Advies: vmbo-k/gt;Nederland;5e 20%-groep;2015/'16;220;109.0;109.0;25.0;84.0;215
4432;Vrouwen;Advies: vmbo-k/gt;Nederland;5e 20%-groep;2016/'17;295;113.0;181.0;64.0;117.0;256
4433;Vrouwen;Advies: vmbo-k/gt;Nederland;5e 20%-groep;2017/'18;337;170.0;161.0;35.0;126.0;322
4434;Vrouwen;Advies: vmbo-k/gt;Nederland;5e 20%-groep;2018/'19;391;253.0;138.0;58.0;80.0;363
4435;Vrouwen;Advies: vmbo-k/gt;Nederland;5e 20%-groep;2019/'20;452;;;;;452
4436;Vrouwen;Advies: vmbo-k/gt;Nederland;5e 20%-groep;2020/'21;458;336.0;121.0;58.0;63.0;463
4437;Vrouwen;Advies: vmbo-k/gt;Nederland;5e 20%-groep;2021/'22;493;343.0;149.0;75.0;74.0;477
4438;Vrouwen;Advies: vmbo-k/gt;Nederland;5e 20%-groep;2022/'23;496;369.0;127.0;69.0;58.0;482
4439;Vrouwen;Advies: vmbo-k/gt;Nederland;5e 20%-groep;2023/'24;594;406.0;187.0;164.0;23.0;604
4440;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;Totaal inkomen;2014/'15;330;125.0;148.0;32.0;116.0;321
4441;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;Totaal inkomen;2015/'16;598;272.0;320.0;115.0;205.0;600
4442;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;Totaal inkomen;2016/'17;845;395.0;433.0;177.0;256.0;775
4443;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;Totaal inkomen;2017/'18;856;374.0;460.0;200.0;260.0;772
4444;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;Totaal inkomen;2018/'19;1097;683.0;391.0;232.0;159.0;1099
4445;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;Totaal inkomen;2019/'20;1153;;;;;1153
4446;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;Totaal inkomen;2020/'21;1273;849.0;393.0;229.0;164.0;1410
4447;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;Totaal inkomen;2021/'22;1360;881.0;454.0;273.0;181.0;1469
4448;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;Totaal inkomen;2022/'23;1539;1098.0;404.0;242.0;162.0;1658
4449;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;Totaal inkomen;2023/'24;1822;1213.0;564.0;533.0;31.0;2316
4450;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;1e 20%-groep;2014/'15;129;45.0;61.0;12.0;49.0;132
4451;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;1e 20%-groep;2015/'16;257;121.0;132.0;55.0;77.0;256
4452;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;1e 20%-groep;2016/'17;355;168.0;177.0;74.0;103.0;326
4453;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;1e 20%-groep;2017/'18;343;155.0;175.0;72.0;103.0;324
4454;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;1e 20%-groep;2018/'19;435;253.0;172.0;102.0;70.0;450
4455;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;1e 20%-groep;2019/'20;462;;;;;462
4456;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;1e 20%-groep;2020/'21;484;317.0;151.0;80.0;71.0;569
4457;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;1e 20%-groep;2021/'22;510;338.0;162.0;93.0;69.0;565
4458;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;1e 20%-groep;2022/'23;568;405.0;149.0;91.0;58.0;650
4459;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;1e 20%-groep;2023/'24;688;453.0;215.0;206.0;9.0;887
4460;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;2e 20%-groep;2014/'15;82;36.0;32.0;11.0;21.0;73
4461;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;2e 20%-groep;2015/'16;135;57.0;78.0;28.0;50.0;135
4462;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;2e 20%-groep;2016/'17;185;92.0;91.0;34.0;57.0;176
4463;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;2e 20%-groep;2017/'18;191;73.0;112.0;54.0;58.0;154
4464;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;2e 20%-groep;2018/'19;255;153.0;99.0;66.0;33.0;236
4465;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;2e 20%-groep;2019/'20;283;;;;;283
4466;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;2e 20%-groep;2020/'21;262;173.0;86.0;51.0;35.0;302
4467;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;2e 20%-groep;2021/'22;293;189.0;99.0;61.0;38.0;328
4468;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;2e 20%-groep;2022/'23;313;219.0;90.0;49.0;41.0;327
4469;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;2e 20%-groep;2023/'24;388;258.0;121.0;112.0;9.0;517
4470;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;3e 20%-groep;2014/'15;61;22.0;29.0;7.0;22.0;54
4471;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;3e 20%-groep;2015/'16;100;46.0;52.0;15.0;37.0;102
4472;Vrouwen;Advies: vmbo-k/gt;Buiten Nederland;3e 20%-groep;2016/'17;148;63.0;83.0;29.0;54.0;140
