ID;Geslacht;Leeftijd;Nationaliteit;CaribischNederland;Perioden;BevolkingOp1Januari_1
2775;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Bonaire;2017;8
2776;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Bonaire;2018;9
2777;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Bonaire;2019;9
2778;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Bonaire;2020;11
2779;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Bonaire;2021;14
2780;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Bonaire;2022;13
2781;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Bonaire;2023;15
2782;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2011;0
2783;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2012;0
2784;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2013;0
2785;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2014;0
2786;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2015;0
2787;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2016;0
2788;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2017;0
2789;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2018;0
2790;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2019;0
2791;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2020;0
2792;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2021;0
2793;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2022;0
2794;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Sint Eustatius;2023;0
2795;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2011;0
2796;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2012;0
2797;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2013;0
2798;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2014;0
2799;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2015;0
2800;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2016;0
2801;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2017;0
2802;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2018;0
2803;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2019;0
2804;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2020;0
2805;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2021;0
2806;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2022;0
2807;Totaal mannen en vrouwen;0 tot 5 jaar;Peruaans;Saba;2023;0
2808;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2011;0
2809;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2012;0
2810;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2013;0
2811;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2014;0
2812;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2015;2
2813;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2016;1
2814;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2017;1
2815;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2018;1
2816;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2019;1
2817;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2020;1
2818;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2021;1
2819;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2022;2
2820;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2023;1
2821;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2011;0
2822;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2012;0
2823;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2013;0
2824;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2014;0
2825;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2015;0
2826;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2016;0
2827;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2017;0
2828;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2018;0
2829;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2019;0
2830;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2020;0
2831;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2021;0
2832;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2022;0
2833;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Bonaire;2023;0
2834;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2011;0
2835;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2012;0
2836;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2013;0
2837;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2014;0
2838;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2015;2
2839;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2016;1
2840;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2017;1
2841;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2018;1
2842;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2019;1
2843;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2020;1
2844;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2021;1
2845;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2022;2
2846;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2023;1
2847;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2011;0
2848;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2012;0
2849;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2013;0
2850;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2014;0
2851;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2015;0
2852;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2016;0
2853;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2017;0
2854;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2018;0
2855;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2019;0
2856;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2020;0
2857;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2021;0
2858;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2022;0
2859;Totaal mannen en vrouwen;0 tot 5 jaar;Burger Saint Kitts en Nevis;Saba;2023;0
2860;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2011;2
2861;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2012;1
2862;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2013;2
2863;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2014;2
2864;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2015;2
2865;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2016;5
2866;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2017;5
2867;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2018;4
2868;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2019;2
2869;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2020;1
2870;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2021;1
2871;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2022;2
2872;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Caribisch Nederland;2023;4
2873;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2011;2
2874;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2012;0
2875;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2013;1
2876;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2014;2
2877;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2015;2
2878;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2016;5
2879;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2017;4
2880;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2018;4
2881;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2019;2
2882;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2020;1
2883;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2021;1
2884;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2022;1
2885;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Bonaire;2023;3
2886;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2011;0
2887;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2012;1
2888;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2013;1
2889;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2014;0
2890;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2015;0
2891;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2016;0
2892;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2017;1
2893;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2018;0
2894;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2019;0
2895;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2020;0
2896;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2021;0
2897;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2022;1
2898;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Sint Eustatius;2023;1
2899;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2011;0
2900;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2012;0
2901;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2013;0
2902;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2014;0
2903;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2015;0
2904;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2016;0
2905;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2017;0
2906;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2018;0
2907;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2019;0
2908;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2020;0
2909;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2021;0
2910;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2022;0
2911;Totaal mannen en vrouwen;0 tot 5 jaar;Surinaams;Saba;2023;0
2912;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2011;0
2913;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2012;0
2914;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2013;0
2915;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2014;0
2916;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2015;0
2917;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2016;0
2918;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2017;0
2919;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2018;0
2920;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2019;0
2921;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2020;0
2922;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2021;0
2923;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2022;0
2924;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2023;1
2925;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2011;0
2926;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2012;0
2927;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2013;0
2928;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2014;0
2929;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2015;0
2930;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2016;0
2931;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2017;0
2932;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2018;0
2933;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2019;0
2934;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2020;0
2935;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2021;0
2936;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2022;0
2937;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Bonaire;2023;0
2938;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2011;0
2939;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2012;0
2940;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2013;0
2941;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2014;0
2942;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2015;0
2943;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2016;0
2944;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2017;0
2945;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2018;0
2946;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2019;0
2947;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2020;0
2948;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2021;0
2949;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2022;0
2950;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2023;0
2951;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2011;0
2952;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2012;0
2953;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2013;0
2954;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2014;0
2955;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2015;0
2956;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2016;0
2957;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2017;0
2958;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2018;0
2959;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2019;0
2960;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2020;0
2961;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2021;0
2962;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2022;0
2963;Totaal mannen en vrouwen;0 tot 5 jaar;Burger van Trinidad en Tobago;Saba;2023;1
2964;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2011;7
2965;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2012;6
2966;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2013;9
2967;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2014;9
2968;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2015;10
2969;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2016;13
2970;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2017;16
2971;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2018;24
2972;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2019;23
2973;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2020;16
2974;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2021;12
2975;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2022;14
2976;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Caribisch Nederland;2023;16
2977;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2011;7
2978;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2012;6
2979;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2013;9
2980;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2014;9
2981;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2015;10
2982;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2016;13
2983;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2017;15
2984;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2018;23
2985;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2019;22
2986;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2020;15
2987;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2021;11
2988;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2022;12
2989;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Bonaire;2023;14
2990;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2011;0
2991;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2012;0
2992;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2013;0
2993;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2014;0
2994;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2015;0
2995;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2016;0
2996;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2017;1
2997;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2018;1
2998;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2019;0
2999;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2020;1
3000;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2021;1
3001;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2022;2
3002;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Sint Eustatius;2023;2
3003;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2011;0
3004;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2012;0
3005;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2013;0
3006;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2014;0
3007;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2015;0
3008;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2016;0
3009;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2017;0
3010;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2018;0
3011;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2019;1
3012;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2020;0
3013;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2021;0
3014;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2022;0
3015;Totaal mannen en vrouwen;0 tot 5 jaar;Venezolaans;Saba;2023;0
3016;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2011;4
3017;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2012;5
3018;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2013;7
3019;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2014;6
3020;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2015;3
3021;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2016;5
3022;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2017;5
3023;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2018;6
3024;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2019;10
3025;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2020;11
3026;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2021;13
3027;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2022;12
3028;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Caribisch Nederland;2023;9
3029;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2011;3
3030;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2012;3
3031;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2013;4
3032;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2014;3
3033;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2015;2
3034;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2016;4
3035;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2017;5
3036;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2018;5
3037;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2019;6
3038;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2020;8
3039;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2021;10
3040;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2022;10
3041;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Bonaire;2023;9
3042;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2011;1
3043;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2012;1
3044;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2013;1
3045;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2014;1
3046;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2015;0
3047;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2016;0
3048;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2017;0
3049;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2018;0
3050;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2019;0
3051;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2020;0
3052;Totaal mannen en vrouwen;0 tot 5 jaar;Overig Azië;Sint Eustatius;2021;0
