ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BanenVanWerknemers_1;BanenVanWerknemersMutatie_2
9395;A Landbouw, bosbouw en visserij;Heerenveen;2009 december;0.08;0.0
9396;A Landbouw, bosbouw en visserij;Heerenveen;2010 december;0.06;-0.02
9397;A Landbouw, bosbouw en visserij;Heerenveen;2010 december;0.07;
9398;A Landbouw, bosbouw en visserij;Heerenveen;2011 december;0.07;0.0
9399;A Landbouw, bosbouw en visserij;Heerenveen;2011 december;0.08;
9400;A Landbouw, bosbouw en visserij;Heerenveen;2012 december;0.08;0.01
9401;A Landbouw, bosbouw en visserij;Heerenveen;2012 december;0.08;
9402;A Landbouw, bosbouw en visserij;Heerenveen;2013 december;0.08;-0.01
9403;A Landbouw, bosbouw en visserij;Heerenveen;2013 december;0.08;
9404;A Landbouw, bosbouw en visserij;Heerenveen;2014 december;0.12;0.04
9405;A Landbouw, bosbouw en visserij;Heerhugowaard;2008 december;1.18;
9406;A Landbouw, bosbouw en visserij;Heerhugowaard;2009 december;1.11;-0.07
9407;A Landbouw, bosbouw en visserij;Heerhugowaard;2010 december;1.01;-0.1
9408;A Landbouw, bosbouw en visserij;Heerhugowaard;2010 december;1.01;
9409;A Landbouw, bosbouw en visserij;Heerhugowaard;2011 december;0.98;-0.03
9410;A Landbouw, bosbouw en visserij;Heerhugowaard;2011 december;0.98;
9411;A Landbouw, bosbouw en visserij;Heerhugowaard;2012 december;1.03;0.04
9412;A Landbouw, bosbouw en visserij;Heerhugowaard;2012 december;1.02;
9413;A Landbouw, bosbouw en visserij;Heerhugowaard;2013 december;0.92;-0.1
9414;A Landbouw, bosbouw en visserij;Heerhugowaard;2013 december;0.92;
9415;A Landbouw, bosbouw en visserij;Heerhugowaard;2014 december;0.79;-0.12
9416;A Landbouw, bosbouw en visserij;Heerlen;2008 december;0.04;
9417;A Landbouw, bosbouw en visserij;Heerlen;2009 december;0.05;0.01
9418;A Landbouw, bosbouw en visserij;Heerlen;2010 december;0.05;0.0
9419;A Landbouw, bosbouw en visserij;Heerlen;2010 december;0.04;
9420;A Landbouw, bosbouw en visserij;Heerlen;2011 december;0.07;0.03
9421;A Landbouw, bosbouw en visserij;Heerlen;2011 december;0.07;
9422;A Landbouw, bosbouw en visserij;Heerlen;2012 december;0.04;-0.03
9423;A Landbouw, bosbouw en visserij;Heerlen;2012 december;0.04;
9424;A Landbouw, bosbouw en visserij;Heerlen;2013 december;0.04;0.0
9425;A Landbouw, bosbouw en visserij;Heerlen;2013 december;0.04;
9426;A Landbouw, bosbouw en visserij;Heerlen;2014 december;0.05;0.01
9427;A Landbouw, bosbouw en visserij;Heeze-Leende;2008 december;0.12;
9428;A Landbouw, bosbouw en visserij;Heeze-Leende;2009 december;0.13;0.01
9429;A Landbouw, bosbouw en visserij;Heeze-Leende;2010 december;0.12;-0.01
9430;A Landbouw, bosbouw en visserij;Heeze-Leende;2010 december;0.12;
9431;A Landbouw, bosbouw en visserij;Heeze-Leende;2011 december;0.11;-0.01
9432;A Landbouw, bosbouw en visserij;Heeze-Leende;2011 december;0.11;
9433;A Landbouw, bosbouw en visserij;Heeze-Leende;2012 december;0.12;0.01
9434;A Landbouw, bosbouw en visserij;Heeze-Leende;2012 december;0.16;
9435;A Landbouw, bosbouw en visserij;Heeze-Leende;2013 december;0.14;-0.02
9436;A Landbouw, bosbouw en visserij;Heeze-Leende;2013 december;0.14;
9437;A Landbouw, bosbouw en visserij;Heeze-Leende;2014 december;0.18;0.04
9438;A Landbouw, bosbouw en visserij;Heiloo;2008 december;;
9439;A Landbouw, bosbouw en visserij;Heiloo;2009 december;;
9440;A Landbouw, bosbouw en visserij;Heiloo;2010 december;;
9441;A Landbouw, bosbouw en visserij;Heiloo;2010 december;;
9442;A Landbouw, bosbouw en visserij;Heiloo;2011 december;;
9443;A Landbouw, bosbouw en visserij;Heiloo;2011 december;0.02;
9444;A Landbouw, bosbouw en visserij;Heiloo;2012 december;0.03;0.01
9445;A Landbouw, bosbouw en visserij;Heiloo;2012 december;0.03;
9446;A Landbouw, bosbouw en visserij;Heiloo;2013 december;0.03;0.0
9447;A Landbouw, bosbouw en visserij;Heiloo;2013 december;0.03;
9448;A Landbouw, bosbouw en visserij;Heiloo;2014 december;0.02;-0.02
9449;A Landbouw, bosbouw en visserij;Helden;2008 december;0.53;
9450;A Landbouw, bosbouw en visserij;Helden;2009 december;0.66;0.13
9451;A Landbouw, bosbouw en visserij;Helden;2010 december;;
9452;A Landbouw, bosbouw en visserij;Helden;2010 december;;
9453;A Landbouw, bosbouw en visserij;Helden;2011 december;;
9454;A Landbouw, bosbouw en visserij;Helden;2011 december;;
9455;A Landbouw, bosbouw en visserij;Helden;2012 december;;
9456;A Landbouw, bosbouw en visserij;Helden;2012 december;;
9457;A Landbouw, bosbouw en visserij;Helden;2013 december;;
9458;A Landbouw, bosbouw en visserij;Helden;2013 december;;
9459;A Landbouw, bosbouw en visserij;Helden;2014 december;;
9460;A Landbouw, bosbouw en visserij;Den Helder;2008 december;0.32;
9461;A Landbouw, bosbouw en visserij;Den Helder;2009 december;0.28;-0.04
9462;A Landbouw, bosbouw en visserij;Den Helder;2010 december;0.32;0.04
9463;A Landbouw, bosbouw en visserij;Den Helder;2010 december;0.31;
9464;A Landbouw, bosbouw en visserij;Den Helder;2011 december;0.33;0.02
9465;A Landbouw, bosbouw en visserij;Den Helder;2011 december;0.33;
9466;A Landbouw, bosbouw en visserij;Den Helder;2012 december;0.32;-0.01
9467;A Landbouw, bosbouw en visserij;Den Helder;2012 december;0.32;
9468;A Landbouw, bosbouw en visserij;Den Helder;2013 december;0.22;-0.1
9469;A Landbouw, bosbouw en visserij;Den Helder;2013 december;0.22;
9470;A Landbouw, bosbouw en visserij;Den Helder;2014 december;0.23;0.01
9471;A Landbouw, bosbouw en visserij;Hellendoorn;2008 december;0.12;
9472;A Landbouw, bosbouw en visserij;Hellendoorn;2009 december;0.11;-0.01
9473;A Landbouw, bosbouw en visserij;Hellendoorn;2010 december;0.11;0.0
9474;A Landbouw, bosbouw en visserij;Hellendoorn;2010 december;0.12;
9475;A Landbouw, bosbouw en visserij;Hellendoorn;2011 december;0.16;0.04
9476;A Landbouw, bosbouw en visserij;Hellendoorn;2011 december;0.16;
9477;A Landbouw, bosbouw en visserij;Hellendoorn;2012 december;0.16;0.0
9478;A Landbouw, bosbouw en visserij;Hellendoorn;2012 december;0.17;
9479;A Landbouw, bosbouw en visserij;Hellendoorn;2013 december;0.14;-0.03
9480;A Landbouw, bosbouw en visserij;Hellendoorn;2013 december;0.14;
9481;A Landbouw, bosbouw en visserij;Hellendoorn;2014 december;0.15;0.02
9482;A Landbouw, bosbouw en visserij;Hellevoetsluis;2008 december;0.05;
9483;A Landbouw, bosbouw en visserij;Hellevoetsluis;2009 december;0.04;-0.01
9484;A Landbouw, bosbouw en visserij;Hellevoetsluis;2010 december;0.02;-0.02
9485;A Landbouw, bosbouw en visserij;Hellevoetsluis;2010 december;0.03;
9486;A Landbouw, bosbouw en visserij;Hellevoetsluis;2011 december;0.03;0.0
9487;A Landbouw, bosbouw en visserij;Hellevoetsluis;2011 december;0.03;
9488;A Landbouw, bosbouw en visserij;Hellevoetsluis;2012 december;0.05;0.02
9489;A Landbouw, bosbouw en visserij;Hellevoetsluis;2012 december;0.05;
9490;A Landbouw, bosbouw en visserij;Hellevoetsluis;2013 december;0.03;-0.01
9491;A Landbouw, bosbouw en visserij;Hellevoetsluis;2013 december;0.03;
9492;A Landbouw, bosbouw en visserij;Hellevoetsluis;2014 december;0.03;0.0
9493;A Landbouw, bosbouw en visserij;Helmond;2008 december;0.23;
9494;A Landbouw, bosbouw en visserij;Helmond;2009 december;0.22;-0.01
9495;A Landbouw, bosbouw en visserij;Helmond;2010 december;0.22;0.0
9496;A Landbouw, bosbouw en visserij;Helmond;2010 december;0.23;
9497;A Landbouw, bosbouw en visserij;Helmond;2011 december;0.2;-0.03
9498;A Landbouw, bosbouw en visserij;Helmond;2011 december;0.2;
9499;A Landbouw, bosbouw en visserij;Helmond;2012 december;0.23;0.04
9500;A Landbouw, bosbouw en visserij;Helmond;2012 december;0.21;
9501;A Landbouw, bosbouw en visserij;Helmond;2013 december;0.15;-0.06
9502;A Landbouw, bosbouw en visserij;Helmond;2013 december;0.14;
9503;A Landbouw, bosbouw en visserij;Helmond;2014 december;0.14;0.0
9504;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2008 december;;
9505;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2009 december;;
9506;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2010 december;;
9507;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2010 december;;
9508;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2011 december;;
9509;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2011 december;;
9510;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2012 december;;
9511;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2012 december;;
9512;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2013 december;;
9513;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2013 december;;
9514;A Landbouw, bosbouw en visserij;Hendrik-Ido-Ambacht;2014 december;;
9515;A Landbouw, bosbouw en visserij;Hengelo (O.);2008 december;0.06;
9516;A Landbouw, bosbouw en visserij;Hengelo (O.);2009 december;0.05;-0.01
9517;A Landbouw, bosbouw en visserij;Hengelo (O.);2010 december;0.07;0.02
9518;A Landbouw, bosbouw en visserij;Hengelo (O.);2010 december;0.08;
9519;A Landbouw, bosbouw en visserij;Hengelo (O.);2011 december;0.06;-0.02
9520;A Landbouw, bosbouw en visserij;Hengelo (O.);2011 december;0.07;
9521;A Landbouw, bosbouw en visserij;Hengelo (O.);2012 december;0.07;-0.01
9522;A Landbouw, bosbouw en visserij;Hengelo (O.);2012 december;0.07;
9523;A Landbouw, bosbouw en visserij;Hengelo (O.);2013 december;0.06;0.0
9524;A Landbouw, bosbouw en visserij;Hengelo (O.);2013 december;0.06;
9525;A Landbouw, bosbouw en visserij;Hengelo (O.);2014 december;0.07;0.01
9526;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2008 december;0.08;
9527;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2009 december;0.11;0.03
9528;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2010 december;;
9529;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2010 december;;
9530;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2011 december;;
9531;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2011 december;0.12;
9532;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2012 december;0.12;0.0
9533;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2012 december;0.12;
9534;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2013 december;0.13;0.01
9535;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2013 december;0.13;
9536;A Landbouw, bosbouw en visserij;'s-Hertogenbosch;2014 december;0.1;-0.03
9537;A Landbouw, bosbouw en visserij;Heumen;2008 december;0.09;
9538;A Landbouw, bosbouw en visserij;Heumen;2009 december;0.09;0.0
9539;A Landbouw, bosbouw en visserij;Heumen;2010 december;0.08;-0.01
9540;A Landbouw, bosbouw en visserij;Heumen;2010 december;0.08;
9541;A Landbouw, bosbouw en visserij;Heumen;2011 december;0.09;0.01
9542;A Landbouw, bosbouw en visserij;Heumen;2011 december;0.09;
9543;A Landbouw, bosbouw en visserij;Heumen;2012 december;0.09;-0.01
9544;A Landbouw, bosbouw en visserij;Heumen;2012 december;0.09;
9545;A Landbouw, bosbouw en visserij;Heumen;2013 december;0.08;0.0
9546;A Landbouw, bosbouw en visserij;Heumen;2013 december;0.08;
9547;A Landbouw, bosbouw en visserij;Heumen;2014 december;0.08;0.0
9548;A Landbouw, bosbouw en visserij;Heusden;2008 december;0.48;
9549;A Landbouw, bosbouw en visserij;Heusden;2009 december;0.45;-0.03
9550;A Landbouw, bosbouw en visserij;Heusden;2010 december;0.5;0.05
9551;A Landbouw, bosbouw en visserij;Heusden;2010 december;0.51;
9552;A Landbouw, bosbouw en visserij;Heusden;2011 december;0.49;-0.02
9553;A Landbouw, bosbouw en visserij;Heusden;2011 december;0.48;
9554;A Landbouw, bosbouw en visserij;Heusden;2012 december;0.5;0.02
9555;A Landbouw, bosbouw en visserij;Heusden;2012 december;0.51;
9556;A Landbouw, bosbouw en visserij;Heusden;2013 december;0.54;0.03
9557;A Landbouw, bosbouw en visserij;Heusden;2013 december;0.54;
9558;A Landbouw, bosbouw en visserij;Heusden;2014 december;0.38;-0.16
9559;A Landbouw, bosbouw en visserij;Hillegom;2008 december;0.45;
9560;A Landbouw, bosbouw en visserij;Hillegom;2009 december;0.38;-0.07
9561;A Landbouw, bosbouw en visserij;Hillegom;2010 december;0.4;0.02
9562;A Landbouw, bosbouw en visserij;Hillegom;2010 december;0.4;
9563;A Landbouw, bosbouw en visserij;Hillegom;2011 december;0.41;0.01
9564;A Landbouw, bosbouw en visserij;Hillegom;2011 december;0.47;
9565;A Landbouw, bosbouw en visserij;Hillegom;2012 december;0.43;-0.04
9566;A Landbouw, bosbouw en visserij;Hillegom;2012 december;0.43;
9567;A Landbouw, bosbouw en visserij;Hillegom;2013 december;0.34;-0.08
9568;A Landbouw, bosbouw en visserij;Hillegom;2013 december;0.33;
9569;A Landbouw, bosbouw en visserij;Hillegom;2014 december;0.33;0.0
9570;A Landbouw, bosbouw en visserij;Hilvarenbeek;2008 december;0.17;
9571;A Landbouw, bosbouw en visserij;Hilvarenbeek;2009 december;0.17;0.0
9572;A Landbouw, bosbouw en visserij;Hilvarenbeek;2010 december;0.15;-0.02
9573;A Landbouw, bosbouw en visserij;Hilvarenbeek;2010 december;0.18;
9574;A Landbouw, bosbouw en visserij;Hilvarenbeek;2011 december;0.21;0.03
9575;A Landbouw, bosbouw en visserij;Hilvarenbeek;2011 december;0.2;
9576;A Landbouw, bosbouw en visserij;Hilvarenbeek;2012 december;0.2;0.0
9577;A Landbouw, bosbouw en visserij;Hilvarenbeek;2012 december;0.21;
9578;A Landbouw, bosbouw en visserij;Hilvarenbeek;2013 december;0.22;0.01
9579;A Landbouw, bosbouw en visserij;Hilvarenbeek;2013 december;0.22;
9580;A Landbouw, bosbouw en visserij;Hilvarenbeek;2014 december;0.23;0.01
9581;A Landbouw, bosbouw en visserij;Hilversum;2008 december;;
9582;A Landbouw, bosbouw en visserij;Hilversum;2009 december;;
9583;A Landbouw, bosbouw en visserij;Hilversum;2010 december;;
9584;A Landbouw, bosbouw en visserij;Hilversum;2010 december;;
9585;A Landbouw, bosbouw en visserij;Hilversum;2011 december;;
9586;A Landbouw, bosbouw en visserij;Hilversum;2011 december;0.0;
9587;A Landbouw, bosbouw en visserij;Hilversum;2012 december;0.0;0.0
9588;A Landbouw, bosbouw en visserij;Hilversum;2012 december;0.0;
9589;A Landbouw, bosbouw en visserij;Hilversum;2013 december;;
9590;A Landbouw, bosbouw en visserij;Hilversum;2013 december;0.01;
9591;A Landbouw, bosbouw en visserij;Hilversum;2014 december;0.01;0.0
9592;A Landbouw, bosbouw en visserij;Hof van Twente;2008 december;0.28;
9593;A Landbouw, bosbouw en visserij;Hof van Twente;2009 december;0.22;-0.06
9594;A Landbouw, bosbouw en visserij;Hof van Twente;2010 december;0.26;0.04
9595;A Landbouw, bosbouw en visserij;Hof van Twente;2010 december;0.28;
9596;A Landbouw, bosbouw en visserij;Hof van Twente;2011 december;0.23;-0.05
9597;A Landbouw, bosbouw en visserij;Hof van Twente;2011 december;0.23;
9598;A Landbouw, bosbouw en visserij;Hof van Twente;2012 december;0.22;-0.01
9599;A Landbouw, bosbouw en visserij;Hof van Twente;2012 december;0.23;
9600;A Landbouw, bosbouw en visserij;Hof van Twente;2013 december;0.23;0.0
9601;A Landbouw, bosbouw en visserij;Hof van Twente;2013 december;0.23;
9602;A Landbouw, bosbouw en visserij;Hof van Twente;2014 december;0.29;0.06
9603;A Landbouw, bosbouw en visserij;Hollands Kroon;2008 december;;
9604;A Landbouw, bosbouw en visserij;Hollands Kroon;2009 december;;
9605;A Landbouw, bosbouw en visserij;Hollands Kroon;2010 december;;
9606;A Landbouw, bosbouw en visserij;Hollands Kroon;2010 december;;
9607;A Landbouw, bosbouw en visserij;Hollands Kroon;2011 december;;
9608;A Landbouw, bosbouw en visserij;Hollands Kroon;2011 december;;
9609;A Landbouw, bosbouw en visserij;Hollands Kroon;2012 december;1.24;-0.03
9610;A Landbouw, bosbouw en visserij;Hollands Kroon;2012 december;1.3;
9611;A Landbouw, bosbouw en visserij;Hollands Kroon;2013 december;1.33;0.02
9612;A Landbouw, bosbouw en visserij;Hollands Kroon;2013 december;1.31;
9613;A Landbouw, bosbouw en visserij;Hollands Kroon;2014 december;1.35;0.04
9614;A Landbouw, bosbouw en visserij;Hoogeveen;2008 december;0.19;
9615;A Landbouw, bosbouw en visserij;Hoogeveen;2009 december;0.18;-0.01
9616;A Landbouw, bosbouw en visserij;Hoogeveen;2010 december;0.22;0.04
9617;A Landbouw, bosbouw en visserij;Hoogeveen;2010 december;0.22;
9618;A Landbouw, bosbouw en visserij;Hoogeveen;2011 december;0.18;-0.04
9619;A Landbouw, bosbouw en visserij;Hoogeveen;2011 december;0.18;
9620;A Landbouw, bosbouw en visserij;Hoogeveen;2012 december;0.18;0.0
9621;A Landbouw, bosbouw en visserij;Hoogeveen;2012 december;0.18;
9622;A Landbouw, bosbouw en visserij;Hoogeveen;2013 december;0.19;0.01
9623;A Landbouw, bosbouw en visserij;Hoogeveen;2013 december;0.19;
9624;A Landbouw, bosbouw en visserij;Hoogeveen;2014 december;0.18;-0.01
9625;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2008 december;0.13;
9626;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2009 december;0.13;0.0
9627;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2010 december;0.03;-0.1
9628;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2010 december;0.24;
9629;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2011 december;;
9630;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2011 december;0.24;
9631;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2012 december;;
9632;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2012 december;;
9633;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2013 december;;
9634;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2013 december;;
9635;A Landbouw, bosbouw en visserij;Hoogezand-Sappemeer;2014 december;;
9636;A Landbouw, bosbouw en visserij;Hoorn;2008 december;0.24;
9637;A Landbouw, bosbouw en visserij;Hoorn;2009 december;0.13;-0.11
9638;A Landbouw, bosbouw en visserij;Hoorn;2010 december;0.09;-0.04
9639;A Landbouw, bosbouw en visserij;Hoorn;2010 december;0.09;
9640;A Landbouw, bosbouw en visserij;Hoorn;2011 december;0.04;-0.05
9641;A Landbouw, bosbouw en visserij;Hoorn;2011 december;0.05;
9642;A Landbouw, bosbouw en visserij;Hoorn;2012 december;0.05;0.0
9643;A Landbouw, bosbouw en visserij;Hoorn;2012 december;0.05;
9644;A Landbouw, bosbouw en visserij;Hoorn;2013 december;0.04;0.0
9645;A Landbouw, bosbouw en visserij;Hoorn;2013 december;0.04;
9646;A Landbouw, bosbouw en visserij;Hoorn;2014 december;0.04;0.0
9647;A Landbouw, bosbouw en visserij;Horst aan de Maas;2008 december;2.83;
9648;A Landbouw, bosbouw en visserij;Horst aan de Maas;2009 december;2.9;0.07
9649;A Landbouw, bosbouw en visserij;Horst aan de Maas;2010 december;3.5;0.6
9650;A Landbouw, bosbouw en visserij;Horst aan de Maas;2010 december;3.42;
9651;A Landbouw, bosbouw en visserij;Horst aan de Maas;2011 december;3.39;-0.03
9652;A Landbouw, bosbouw en visserij;Horst aan de Maas;2011 december;3.42;
9653;A Landbouw, bosbouw en visserij;Horst aan de Maas;2012 december;3.13;-0.29
9654;A Landbouw, bosbouw en visserij;Horst aan de Maas;2012 december;3.2;
9655;A Landbouw, bosbouw en visserij;Horst aan de Maas;2013 december;2.84;-0.37
9656;A Landbouw, bosbouw en visserij;Horst aan de Maas;2013 december;2.83;
9657;A Landbouw, bosbouw en visserij;Horst aan de Maas;2014 december;2.57;-0.26
9658;A Landbouw, bosbouw en visserij;Houten;2008 december;0.16;
9659;A Landbouw, bosbouw en visserij;Houten;2009 december;0.19;0.03
9660;A Landbouw, bosbouw en visserij;Houten;2010 december;0.23;0.04
9661;A Landbouw, bosbouw en visserij;Houten;2010 december;0.23;
9662;A Landbouw, bosbouw en visserij;Houten;2011 december;0.25;0.02
9663;A Landbouw, bosbouw en visserij;Houten;2011 december;0.27;
9664;A Landbouw, bosbouw en visserij;Houten;2012 december;0.26;-0.01
9665;A Landbouw, bosbouw en visserij;Houten;2012 december;0.26;
9666;A Landbouw, bosbouw en visserij;Houten;2013 december;0.26;0.0
9667;A Landbouw, bosbouw en visserij;Houten;2013 december;0.26;
9668;A Landbouw, bosbouw en visserij;Houten;2014 december;0.25;-0.01
9669;A Landbouw, bosbouw en visserij;Huizen;2008 december;;
9670;A Landbouw, bosbouw en visserij;Huizen;2009 december;0.04;
9671;A Landbouw, bosbouw en visserij;Huizen;2010 december;;
9672;A Landbouw, bosbouw en visserij;Huizen;2010 december;;
9673;A Landbouw, bosbouw en visserij;Huizen;2011 december;;
9674;A Landbouw, bosbouw en visserij;Huizen;2011 december;0.04;
9675;A Landbouw, bosbouw en visserij;Huizen;2012 december;0.03;-0.01
9676;A Landbouw, bosbouw en visserij;Huizen;2012 december;0.03;
