ID;CPA2008;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
8859;692029 Andere boekhoudkundige diensten;2015 1e kwartaal;98.0;1.9;2.3
8860;692029 Andere boekhoudkundige diensten;2015 2e kwartaal;102.0;4.1;5.4
8861;692029 Andere boekhoudkundige diensten;2015 3e kwartaal;101.2;-0.9;6.6
8862;692029 Andere boekhoudkundige diensten;2015 4e kwartaal;98.8;-2.4;2.7
8863;692029 Andere boekhoudkundige diensten;2015;100.0;;4.3
8864;692029 Andere boekhoudkundige diensten;2016 1e kwartaal;101.7;2.9;3.7
8865;692029 Andere boekhoudkundige diensten;2016 2e kwartaal;101.2;-0.4;-0.8
8866;692029 Andere boekhoudkundige diensten;2016 3e kwartaal;100.3;-1.0;-0.9
8867;692029 Andere boekhoudkundige diensten;2016 4e kwartaal;100.6;0.3;1.8
8868;692029 Andere boekhoudkundige diensten;2016;100.9;;0.9
8869;692029 Andere boekhoudkundige diensten;2017 1e kwartaal;101.5;0.9;-0.2
8870;692029 Andere boekhoudkundige diensten;2017 2e kwartaal;101.6;0.2;0.4
8871;692029 Andere boekhoudkundige diensten;2017 3e kwartaal;101.1;-0.5;0.9
8872;692029 Andere boekhoudkundige diensten;2017 4e kwartaal;101.1;0.0;0.6
8873;692029 Andere boekhoudkundige diensten;2017;101.3;;0.4
8874;692029 Andere boekhoudkundige diensten;2018 1e kwartaal;102.8;1.7;1.3
8875;692029 Andere boekhoudkundige diensten;2018 2e kwartaal;103.4;0.6;1.8
8876;692029 Andere boekhoudkundige diensten;2018 3e kwartaal;103.9;0.4;2.7
8877;692029 Andere boekhoudkundige diensten;2018 4e kwartaal;103.8;-0.1;2.7
8878;692029 Andere boekhoudkundige diensten;2018;103.5;;2.1
8879;692029 Andere boekhoudkundige diensten;2019 1e kwartaal;107.1;3.1;4.2
8880;692029 Andere boekhoudkundige diensten;2019 2e kwartaal;106.8;-0.3;3.3
8881;692029 Andere boekhoudkundige diensten;2019 3e kwartaal;106.8;0.0;2.8
8882;692029 Andere boekhoudkundige diensten;2019 4e kwartaal;107.1;0.3;3.1
8883;692029 Andere boekhoudkundige diensten;2019;106.9;;3.3
8884;692029 Andere boekhoudkundige diensten;2020 1e kwartaal;108.8;1.6;1.6
8885;692029 Andere boekhoudkundige diensten;2020 2e kwartaal;109.6;0.8;2.6
8886;692029 Andere boekhoudkundige diensten;2020 3e kwartaal;108.6;-0.9;1.7
8887;692029 Andere boekhoudkundige diensten;2020 4e kwartaal;108.4;-0.2;1.2
8888;692029 Andere boekhoudkundige diensten;2020;108.8;;1.8
8889;692029 Andere boekhoudkundige diensten;2021 1e kwartaal;111.7;3.1;2.7
8890;692029 Andere boekhoudkundige diensten;2021 2e kwartaal;111.1;-0.5;1.4
8891;692029 Andere boekhoudkundige diensten;2021 3e kwartaal;111.2;0.0;2.4
8892;692029 Andere boekhoudkundige diensten;2021 4e kwartaal;111.6;0.4;2.9
8893;692029 Andere boekhoudkundige diensten;2021;111.4;;2.3
8894;692029 Andere boekhoudkundige diensten;2022 1e kwartaal;114.7;2.8;2.7
8895;692029 Andere boekhoudkundige diensten;2022 2e kwartaal;115.2;0.4;3.6
8896;692029 Andere boekhoudkundige diensten;2022 3e kwartaal;115.1;0.0;3.6
8897;692029 Andere boekhoudkundige diensten;2022 4e kwartaal;116.3;1.0;4.2
8898;692029 Andere boekhoudkundige diensten;2022;115.3;;3.5
8899;692029 Andere boekhoudkundige diensten;2023 1e kwartaal;122.2;5.1;6.6
8900;692029 Andere boekhoudkundige diensten;2023 2e kwartaal;122.6;0.3;6.5
8901;692029 Andere boekhoudkundige diensten;2023 3e kwartaal;122.8;0.2;6.7
8902;692029 Andere boekhoudkundige diensten;2023 4e kwartaal;122.8;0.0;5.6
8903;692029 Andere boekhoudkundige diensten;2023;122.6;;6.3
8904;69203 Belastingconsulenten;2002 4e kwartaal;;;
8905;69203 Belastingconsulenten;2003 1e kwartaal;;;
8906;69203 Belastingconsulenten;2003 2e kwartaal;;;
8907;69203 Belastingconsulenten;2003 3e kwartaal;;;
8908;69203 Belastingconsulenten;2003 4e kwartaal;;;
8909;69203 Belastingconsulenten;2003;;;
8910;69203 Belastingconsulenten;2004 1e kwartaal;;;
8911;69203 Belastingconsulenten;2004 2e kwartaal;;;
8912;69203 Belastingconsulenten;2004 3e kwartaal;;;
8913;69203 Belastingconsulenten;2004 4e kwartaal;;;
8914;69203 Belastingconsulenten;2004;;;
8915;69203 Belastingconsulenten;2005 1e kwartaal;;;
8916;69203 Belastingconsulenten;2005 2e kwartaal;;;
8917;69203 Belastingconsulenten;2005 3e kwartaal;;;
8918;69203 Belastingconsulenten;2005 4e kwartaal;;;
8919;69203 Belastingconsulenten;2005;;;
8920;69203 Belastingconsulenten;2006 1e kwartaal;81.2;;
8921;69203 Belastingconsulenten;2006 2e kwartaal;81.2;0.0;
8922;69203 Belastingconsulenten;2006 3e kwartaal;86.4;6.4;
8923;69203 Belastingconsulenten;2006 4e kwartaal;85.4;-1.2;
8924;69203 Belastingconsulenten;2006;83.6;;
8925;69203 Belastingconsulenten;2007 1e kwartaal;87.3;2.2;7.5
8926;69203 Belastingconsulenten;2007 2e kwartaal;86.7;-0.8;6.7
8927;69203 Belastingconsulenten;2007 3e kwartaal;90.6;4.6;4.9
8928;69203 Belastingconsulenten;2007 4e kwartaal;90.8;0.2;6.4
8929;69203 Belastingconsulenten;2007;88.9;;6.3
8930;69203 Belastingconsulenten;2008 1e kwartaal;90.8;-0.1;4.0
8931;69203 Belastingconsulenten;2008 2e kwartaal;89.7;-1.2;3.6
8932;69203 Belastingconsulenten;2008 3e kwartaal;92.5;3.1;2.1
8933;69203 Belastingconsulenten;2008 4e kwartaal;91.8;-0.8;1.0
8934;69203 Belastingconsulenten;2008;91.2;;2.6
8935;69203 Belastingconsulenten;2009 1e kwartaal;92.0;0.3;1.3
8936;69203 Belastingconsulenten;2009 2e kwartaal;91.3;-0.8;1.7
8937;69203 Belastingconsulenten;2009 3e kwartaal;92.1;0.9;-0.5
8938;69203 Belastingconsulenten;2009 4e kwartaal;92.1;0.0;0.4
8939;69203 Belastingconsulenten;2009;91.9;;0.7
8940;69203 Belastingconsulenten;2010 1e kwartaal;96.7;5.0;5.0
8941;69203 Belastingconsulenten;2010 2e kwartaal;94.0;-2.8;3.0
8942;69203 Belastingconsulenten;2010 3e kwartaal;98.4;4.7;6.8
8943;69203 Belastingconsulenten;2010 4e kwartaal;98.2;-0.2;6.6
8944;69203 Belastingconsulenten;2010;96.8;;5.4
8945;69203 Belastingconsulenten;2011 1e kwartaal;99.8;1.6;3.3
8946;69203 Belastingconsulenten;2011 2e kwartaal;97.5;-2.3;3.8
8947;69203 Belastingconsulenten;2011 3e kwartaal;100.8;3.3;2.4
8948;69203 Belastingconsulenten;2011 4e kwartaal;99.4;-1.4;1.2
8949;69203 Belastingconsulenten;2011;99.4;;2.7
8950;69203 Belastingconsulenten;2012 1e kwartaal;102.9;3.6;3.1
8951;69203 Belastingconsulenten;2012 2e kwartaal;100.3;-2.5;2.9
8952;69203 Belastingconsulenten;2012 3e kwartaal;102.5;2.2;1.7
8953;69203 Belastingconsulenten;2012 4e kwartaal;101.6;-0.8;2.2
8954;69203 Belastingconsulenten;2012;101.8;;2.5
8955;69203 Belastingconsulenten;2013 1e kwartaal;101.2;-0.4;-1.6
8956;69203 Belastingconsulenten;2013 2e kwartaal;101.8;0.6;1.5
8957;69203 Belastingconsulenten;2013 3e kwartaal;102.5;0.6;0.0
8958;69203 Belastingconsulenten;2013 4e kwartaal;101.1;-1.4;-0.5
8959;69203 Belastingconsulenten;2013;101.7;;-0.2
8960;69203 Belastingconsulenten;2014 1e kwartaal;100.6;-0.4;-0.6
8961;69203 Belastingconsulenten;2014 2e kwartaal;99.2;-1.4;-2.6
8962;69203 Belastingconsulenten;2014 3e kwartaal;101.3;2.1;-1.2
8963;69203 Belastingconsulenten;2014 4e kwartaal;100.0;-1.3;-1.1
8964;69203 Belastingconsulenten;2014;100.3;;-1.4
8965;69203 Belastingconsulenten;2015 1e kwartaal;98.2;-1.8;-2.4
8966;69203 Belastingconsulenten;2015 2e kwartaal;100.2;2.0;1.0
8967;69203 Belastingconsulenten;2015 3e kwartaal;100.9;0.7;-0.4
8968;69203 Belastingconsulenten;2015 4e kwartaal;100.7;-0.2;0.8
8969;69203 Belastingconsulenten;2015;100.0;;-0.3
8970;69203 Belastingconsulenten;2016 1e kwartaal;98.3;-2.4;0.1
8971;69203 Belastingconsulenten;2016 2e kwartaal;98.4;0.1;-1.8
8972;69203 Belastingconsulenten;2016 3e kwartaal;100.6;2.2;-0.3
8973;69203 Belastingconsulenten;2016 4e kwartaal;99.1;-1.5;-1.7
8974;69203 Belastingconsulenten;2016;99.1;;-0.9
8975;69203 Belastingconsulenten;2017 1e kwartaal;99.5;0.4;1.2
8976;69203 Belastingconsulenten;2017 2e kwartaal;98.4;-1.1;0.0
8977;69203 Belastingconsulenten;2017 3e kwartaal;100.4;2.0;-0.2
8978;69203 Belastingconsulenten;2017 4e kwartaal;100.7;0.3;1.7
8979;69203 Belastingconsulenten;2017;99.7;;0.7
8980;69203 Belastingconsulenten;2018 1e kwartaal;101.6;0.9;2.2
8981;69203 Belastingconsulenten;2018 2e kwartaal;101.6;0.0;3.3
8982;69203 Belastingconsulenten;2018 3e kwartaal;102.3;0.6;1.8
8983;69203 Belastingconsulenten;2018 4e kwartaal;102.2;-0.1;1.5
8984;69203 Belastingconsulenten;2018;101.9;;2.2
8985;69203 Belastingconsulenten;2019 1e kwartaal;103.7;1.5;2.0
8986;69203 Belastingconsulenten;2019 2e kwartaal;103.1;-0.6;1.5
8987;69203 Belastingconsulenten;2019 3e kwartaal;103.6;0.5;1.3
8988;69203 Belastingconsulenten;2019 4e kwartaal;104.1;0.5;1.9
8989;69203 Belastingconsulenten;2019;103.6;;1.7
8990;69203 Belastingconsulenten;2020 1e kwartaal;105.2;1.1;1.5
8991;69203 Belastingconsulenten;2020 2e kwartaal;105.2;0.0;2.1
8992;69203 Belastingconsulenten;2020 3e kwartaal;105.0;-0.2;1.3
8993;69203 Belastingconsulenten;2020 4e kwartaal;104.7;-0.3;0.5
8994;69203 Belastingconsulenten;2020;105.0;;1.4
8995;69203 Belastingconsulenten;2021 1e kwartaal;105.5;0.8;0.2
8996;69203 Belastingconsulenten;2021 2e kwartaal;106.2;0.7;1.0
8997;69203 Belastingconsulenten;2021 3e kwartaal;108.7;2.3;3.5
8998;69203 Belastingconsulenten;2021 4e kwartaal;109.5;0.7;4.6
8999;69203 Belastingconsulenten;2021;107.5;;2.3
9000;69203 Belastingconsulenten;2022 1e kwartaal;112.2;2.5;6.4
9001;69203 Belastingconsulenten;2022 2e kwartaal;111.7;-0.4;5.2
9002;69203 Belastingconsulenten;2022 3e kwartaal;113.4;1.5;4.3
9003;69203 Belastingconsulenten;2022 4e kwartaal;114.5;0.9;4.6
9004;69203 Belastingconsulenten;2022;113.0;;5.1
9005;69203 Belastingconsulenten;2023 1e kwartaal;116.7;2.0;4.0
9006;69203 Belastingconsulenten;2023 2e kwartaal;116.9;0.1;4.6
9007;69203 Belastingconsulenten;2023 3e kwartaal;116.3;-0.4;2.6
9008;69203 Belastingconsulenten;2023 4e kwartaal;117.5;1.0;2.6
9009;69203 Belastingconsulenten;2023;116.8;;3.4
9010;"70 Advies inzake bedrijfsbeheer; ..";2002 4e kwartaal;;;
9011;"70 Advies inzake bedrijfsbeheer; ..";2003 1e kwartaal;;;
9012;"70 Advies inzake bedrijfsbeheer; ..";2003 2e kwartaal;;;
9013;"70 Advies inzake bedrijfsbeheer; ..";2003 3e kwartaal;;;
9014;"70 Advies inzake bedrijfsbeheer; ..";2003 4e kwartaal;;;
9015;"70 Advies inzake bedrijfsbeheer; ..";2003;;;
9016;"70 Advies inzake bedrijfsbeheer; ..";2004 1e kwartaal;;;
9017;"70 Advies inzake bedrijfsbeheer; ..";2004 2e kwartaal;;;
9018;"70 Advies inzake bedrijfsbeheer; ..";2004 3e kwartaal;;;
9019;"70 Advies inzake bedrijfsbeheer; ..";2004 4e kwartaal;;;
9020;"70 Advies inzake bedrijfsbeheer; ..";2004;;;
9021;"70 Advies inzake bedrijfsbeheer; ..";2005 1e kwartaal;;;
9022;"70 Advies inzake bedrijfsbeheer; ..";2005 2e kwartaal;;;
9023;"70 Advies inzake bedrijfsbeheer; ..";2005 3e kwartaal;;;
9024;"70 Advies inzake bedrijfsbeheer; ..";2005 4e kwartaal;;;
9025;"70 Advies inzake bedrijfsbeheer; ..";2005;;;
9026;"70 Advies inzake bedrijfsbeheer; ..";2006 1e kwartaal;101.4;;
9027;"70 Advies inzake bedrijfsbeheer; ..";2006 2e kwartaal;103.4;1.9;
9028;"70 Advies inzake bedrijfsbeheer; ..";2006 3e kwartaal;104.5;1.0;
9029;"70 Advies inzake bedrijfsbeheer; ..";2006 4e kwartaal;103.8;-0.6;
9030;"70 Advies inzake bedrijfsbeheer; ..";2006;103.3;;
9031;"70 Advies inzake bedrijfsbeheer; ..";2007 1e kwartaal;105.8;1.9;4.3
9032;"70 Advies inzake bedrijfsbeheer; ..";2007 2e kwartaal;107.8;1.9;4.2
9033;"70 Advies inzake bedrijfsbeheer; ..";2007 3e kwartaal;107.8;0.0;3.2
9034;"70 Advies inzake bedrijfsbeheer; ..";2007 4e kwartaal;107.5;-0.3;3.6
9035;"70 Advies inzake bedrijfsbeheer; ..";2007;107.2;;3.8
9036;"70 Advies inzake bedrijfsbeheer; ..";2008 1e kwartaal;107.9;0.4;2.0
9037;"70 Advies inzake bedrijfsbeheer; ..";2008 2e kwartaal;109.0;0.9;1.1
9038;"70 Advies inzake bedrijfsbeheer; ..";2008 3e kwartaal;109.7;0.7;1.7
9039;"70 Advies inzake bedrijfsbeheer; ..";2008 4e kwartaal;109.4;-0.3;1.7
9040;"70 Advies inzake bedrijfsbeheer; ..";2008;109.0;;1.6
9041;"70 Advies inzake bedrijfsbeheer; ..";2009 1e kwartaal;111.0;1.5;2.8
9042;"70 Advies inzake bedrijfsbeheer; ..";2009 2e kwartaal;109.1;-1.7;0.1
9043;"70 Advies inzake bedrijfsbeheer; ..";2009 3e kwartaal;107.9;-1.1;-1.7
9044;"70 Advies inzake bedrijfsbeheer; ..";2009 4e kwartaal;106.2;-1.6;-3.0
9045;"70 Advies inzake bedrijfsbeheer; ..";2009;108.5;;-0.4
9046;"70 Advies inzake bedrijfsbeheer; ..";2010 1e kwartaal;104.0;-2.0;-6.3
9047;"70 Advies inzake bedrijfsbeheer; ..";2010 2e kwartaal;103.1;-0.9;-5.5
9048;"70 Advies inzake bedrijfsbeheer; ..";2010 3e kwartaal;101.9;-1.2;-5.6
9049;"70 Advies inzake bedrijfsbeheer; ..";2010 4e kwartaal;105.1;3.2;-1.0
9050;"70 Advies inzake bedrijfsbeheer; ..";2010;103.5;;-4.6
9051;"70 Advies inzake bedrijfsbeheer; ..";2011 1e kwartaal;102.7;-2.3;-1.3
9052;"70 Advies inzake bedrijfsbeheer; ..";2011 2e kwartaal;103.8;1.1;0.7
9053;"70 Advies inzake bedrijfsbeheer; ..";2011 3e kwartaal;103.9;0.1;2.0
9054;"70 Advies inzake bedrijfsbeheer; ..";2011 4e kwartaal;103.4;-0.5;-1.6
9055;"70 Advies inzake bedrijfsbeheer; ..";2011;103.5;;-0.1
9056;"70 Advies inzake bedrijfsbeheer; ..";2012 1e kwartaal;100.7;-2.6;-1.9
9057;"70 Advies inzake bedrijfsbeheer; ..";2012 2e kwartaal;101.7;1.0;-2.1
9058;"70 Advies inzake bedrijfsbeheer; ..";2012 3e kwartaal;98.4;-3.3;-5.3
9059;"70 Advies inzake bedrijfsbeheer; ..";2012 4e kwartaal;100.9;2.6;-2.4
9060;"70 Advies inzake bedrijfsbeheer; ..";2012;100.4;;-2.9
9061;"70 Advies inzake bedrijfsbeheer; ..";2013 1e kwartaal;99.9;-1.0;-0.8
9062;"70 Advies inzake bedrijfsbeheer; ..";2013 2e kwartaal;102.2;2.3;0.5
9063;"70 Advies inzake bedrijfsbeheer; ..";2013 3e kwartaal;99.9;-2.3;1.5
9064;"70 Advies inzake bedrijfsbeheer; ..";2013 4e kwartaal;101.1;1.2;0.1
9065;"70 Advies inzake bedrijfsbeheer; ..";2013;100.8;;0.3
9066;"70 Advies inzake bedrijfsbeheer; ..";2014 1e kwartaal;99.7;-1.3;-0.2
9067;"70 Advies inzake bedrijfsbeheer; ..";2014 2e kwartaal;100.1;0.4;-2.1
9068;"70 Advies inzake bedrijfsbeheer; ..";2014 3e kwartaal;99.1;-1.0;-0.8
9069;"70 Advies inzake bedrijfsbeheer; ..";2014 4e kwartaal;99.1;0.0;-2.0
9070;"70 Advies inzake bedrijfsbeheer; ..";2014;99.5;;-1.2
9071;"70 Advies inzake bedrijfsbeheer; ..";2015 1e kwartaal;100.5;1.4;0.7
9072;"70 Advies inzake bedrijfsbeheer; ..";2015 2e kwartaal;100.8;0.3;0.7
9073;"70 Advies inzake bedrijfsbeheer; ..";2015 3e kwartaal;98.6;-2.2;-0.5
9074;"70 Advies inzake bedrijfsbeheer; ..";2015 4e kwartaal;100.1;1.6;1.1
9075;"70 Advies inzake bedrijfsbeheer; ..";2015;100.0;;0.5
9076;"70 Advies inzake bedrijfsbeheer; ..";2016 1e kwartaal;99.9;-0.3;-0.6
9077;"70 Advies inzake bedrijfsbeheer; ..";2016 2e kwartaal;99.5;-0.4;-1.3
9078;"70 Advies inzake bedrijfsbeheer; ..";2016 3e kwartaal;100.5;0.9;1.9
9079;"70 Advies inzake bedrijfsbeheer; ..";2016 4e kwartaal;99.8;-0.7;-0.4
9080;"70 Advies inzake bedrijfsbeheer; ..";2016;99.9;;-0.1
9081;"70 Advies inzake bedrijfsbeheer; ..";2017 1e kwartaal;100.1;0.3;0.2
9082;"70 Advies inzake bedrijfsbeheer; ..";2017 2e kwartaal;100.4;0.3;0.9
9083;"70 Advies inzake bedrijfsbeheer; ..";2017 3e kwartaal;98.8;-1.6;-1.7
9084;"70 Advies inzake bedrijfsbeheer; ..";2017 4e kwartaal;101.2;2.5;1.4
9085;"70 Advies inzake bedrijfsbeheer; ..";2017;100.1;;0.2
9086;"70 Advies inzake bedrijfsbeheer; ..";2018 1e kwartaal;100.5;-0.7;0.4
9087;"70 Advies inzake bedrijfsbeheer; ..";2018 2e kwartaal;101.4;0.9;1.0
9088;"70 Advies inzake bedrijfsbeheer; ..";2018 3e kwartaal;101.4;-0.1;2.6
9089;"70 Advies inzake bedrijfsbeheer; ..";2018 4e kwartaal;101.7;0.4;0.5
9090;"70 Advies inzake bedrijfsbeheer; ..";2018;101.2;;1.1
9091;"70 Advies inzake bedrijfsbeheer; ..";2019 1e kwartaal;102.9;1.2;2.4
9092;"70 Advies inzake bedrijfsbeheer; ..";2019 2e kwartaal;104.3;1.4;2.9
9093;"70 Advies inzake bedrijfsbeheer; ..";2019 3e kwartaal;103.1;-1.2;1.7
9094;"70 Advies inzake bedrijfsbeheer; ..";2019 4e kwartaal;104.5;1.4;2.7
9095;"70 Advies inzake bedrijfsbeheer; ..";2019;103.7;;2.4
9096;"70 Advies inzake bedrijfsbeheer; ..";2020 1e kwartaal;103.4;-1.0;0.5
9097;"70 Advies inzake bedrijfsbeheer; ..";2020 2e kwartaal;101.9;-1.4;-2.4
9098;"70 Advies inzake bedrijfsbeheer; ..";2020 3e kwartaal;101.4;-0.5;-1.6
9099;"70 Advies inzake bedrijfsbeheer; ..";2020 4e kwartaal;101.2;-0.2;-3.1
9100;"70 Advies inzake bedrijfsbeheer; ..";2020;102.0;;-1.7
9101;"70 Advies inzake bedrijfsbeheer; ..";2021 1e kwartaal;102.4;1.2;-0.9
9102;"70 Advies inzake bedrijfsbeheer; ..";2021 2e kwartaal;102.5;0.1;0.6
9103;"70 Advies inzake bedrijfsbeheer; ..";2021 3e kwartaal;102.7;0.2;1.3
9104;"70 Advies inzake bedrijfsbeheer; ..";2021 4e kwartaal;103.9;1.1;2.6
9105;"70 Advies inzake bedrijfsbeheer; ..";2021;102.9;;0.9
9106;"70 Advies inzake bedrijfsbeheer; ..";2022 1e kwartaal;102.8;-1.0;0.4
9107;"70 Advies inzake bedrijfsbeheer; ..";2022 2e kwartaal;103.1;0.3;0.6
9108;"70 Advies inzake bedrijfsbeheer; ..";2022 3e kwartaal;103.8;0.7;1.1
9109;"70 Advies inzake bedrijfsbeheer; ..";2022 4e kwartaal;104.9;1.1;1.0
9110;"70 Advies inzake bedrijfsbeheer; ..";2022;103.7;;0.8
9111;"70 Advies inzake bedrijfsbeheer; ..";2023 1e kwartaal;106.8;1.8;3.9
9112;"70 Advies inzake bedrijfsbeheer; ..";2023 2e kwartaal;107.5;0.6;4.2
9113;"70 Advies inzake bedrijfsbeheer; ..";2023 3e kwartaal;106.6;-0.8;2.6
9114;"70 Advies inzake bedrijfsbeheer; ..";2023 4e kwartaal;108.6;1.9;3.5
9115;"70 Advies inzake bedrijfsbeheer; ..";2023;107.4;;3.5
9116;702 Advies inzake bedrijfsbeheer;2002 4e kwartaal;;;
9117;702 Advies inzake bedrijfsbeheer;2003 1e kwartaal;;;
9118;702 Advies inzake bedrijfsbeheer;2003 2e kwartaal;;;
9119;702 Advies inzake bedrijfsbeheer;2003 3e kwartaal;;;
9120;702 Advies inzake bedrijfsbeheer;2003 4e kwartaal;;;
9121;702 Advies inzake bedrijfsbeheer;2003;;;
9122;702 Advies inzake bedrijfsbeheer;2004 1e kwartaal;;;
9123;702 Advies inzake bedrijfsbeheer;2004 2e kwartaal;;;
9124;702 Advies inzake bedrijfsbeheer;2004 3e kwartaal;;;
9125;702 Advies inzake bedrijfsbeheer;2004 4e kwartaal;;;
9126;702 Advies inzake bedrijfsbeheer;2004;;;
9127;702 Advies inzake bedrijfsbeheer;2005 1e kwartaal;;;
9128;702 Advies inzake bedrijfsbeheer;2005 2e kwartaal;;;
9129;702 Advies inzake bedrijfsbeheer;2005 3e kwartaal;;;
9130;702 Advies inzake bedrijfsbeheer;2005 4e kwartaal;;;
9131;702 Advies inzake bedrijfsbeheer;2005;;;
9132;702 Advies inzake bedrijfsbeheer;2006 1e kwartaal;101.4;;
9133;702 Advies inzake bedrijfsbeheer;2006 2e kwartaal;103.4;1.9;
9134;702 Advies inzake bedrijfsbeheer;2006 3e kwartaal;104.5;1.0;
9135;702 Advies inzake bedrijfsbeheer;2006 4e kwartaal;103.8;-0.6;
9136;702 Advies inzake bedrijfsbeheer;2006;103.3;;
9137;702 Advies inzake bedrijfsbeheer;2007 1e kwartaal;105.8;1.9;4.3
9138;702 Advies inzake bedrijfsbeheer;2007 2e kwartaal;107.8;1.9;4.2
9139;702 Advies inzake bedrijfsbeheer;2007 3e kwartaal;107.8;0.0;3.2
9140;702 Advies inzake bedrijfsbeheer;2007 4e kwartaal;107.5;-0.3;3.6
9141;702 Advies inzake bedrijfsbeheer;2007;107.2;;3.8
9142;702 Advies inzake bedrijfsbeheer;2008 1e kwartaal;107.9;0.4;2.0
9143;702 Advies inzake bedrijfsbeheer;2008 2e kwartaal;109.0;0.9;1.1
9144;702 Advies inzake bedrijfsbeheer;2008 3e kwartaal;109.7;0.7;1.7
9145;702 Advies inzake bedrijfsbeheer;2008 4e kwartaal;109.4;-0.3;1.7
9146;702 Advies inzake bedrijfsbeheer;2008;109.0;;1.6
9147;702 Advies inzake bedrijfsbeheer;2009 1e kwartaal;111.0;1.5;2.8
9148;702 Advies inzake bedrijfsbeheer;2009 2e kwartaal;109.1;-1.7;0.1
9149;702 Advies inzake bedrijfsbeheer;2009 3e kwartaal;107.9;-1.1;-1.7
9150;702 Advies inzake bedrijfsbeheer;2009 4e kwartaal;106.2;-1.6;-3.0
9151;702 Advies inzake bedrijfsbeheer;2009;108.5;;-0.4
9152;702 Advies inzake bedrijfsbeheer;2010 1e kwartaal;104.0;-2.0;-6.3
9153;702 Advies inzake bedrijfsbeheer;2010 2e kwartaal;103.1;-0.9;-5.5
9154;702 Advies inzake bedrijfsbeheer;2010 3e kwartaal;101.9;-1.2;-5.6
9155;702 Advies inzake bedrijfsbeheer;2010 4e kwartaal;105.1;3.2;-1.0
9156;702 Advies inzake bedrijfsbeheer;2010;103.5;;-4.6
9157;702 Advies inzake bedrijfsbeheer;2011 1e kwartaal;102.7;-2.3;-1.3
9158;702 Advies inzake bedrijfsbeheer;2011 2e kwartaal;103.8;1.1;0.7
9159;702 Advies inzake bedrijfsbeheer;2011 3e kwartaal;103.9;0.1;2.0
9160;702 Advies inzake bedrijfsbeheer;2011 4e kwartaal;103.4;-0.5;-1.6
9161;702 Advies inzake bedrijfsbeheer;2011;103.5;;-0.1
9162;702 Advies inzake bedrijfsbeheer;2012 1e kwartaal;100.7;-2.6;-1.9
9163;702 Advies inzake bedrijfsbeheer;2012 2e kwartaal;101.7;1.0;-2.1
9164;702 Advies inzake bedrijfsbeheer;2012 3e kwartaal;98.4;-3.3;-5.3
9165;702 Advies inzake bedrijfsbeheer;2012 4e kwartaal;100.9;2.6;-2.4
9166;702 Advies inzake bedrijfsbeheer;2012;100.4;;-2.9
9167;702 Advies inzake bedrijfsbeheer;2013 1e kwartaal;99.9;-1.0;-0.8
9168;702 Advies inzake bedrijfsbeheer;2013 2e kwartaal;102.2;2.3;0.5
9169;702 Advies inzake bedrijfsbeheer;2013 3e kwartaal;99.9;-2.3;1.5
9170;702 Advies inzake bedrijfsbeheer;2013 4e kwartaal;101.1;1.2;0.1
9171;702 Advies inzake bedrijfsbeheer;2013;100.8;;0.3
9172;702 Advies inzake bedrijfsbeheer;2014 1e kwartaal;99.7;-1.3;-0.2
9173;702 Advies inzake bedrijfsbeheer;2014 2e kwartaal;100.1;0.4;-2.1
