ID;BelastingenEnWettelijkePremies;Perioden;OntvangenBelastingenEnWettPremies_1
4787;Heffingen op waterverontreiniging;2017 4e kwartaal;314.0
4788;Heffingen op waterverontreiniging;2017;1257.0
4789;Heffingen op waterverontreiniging;2018 1e kwartaal;320.0
4790;Heffingen op waterverontreiniging;2018 2e kwartaal;320.0
4791;Heffingen op waterverontreiniging;2018 3e kwartaal;319.0
4792;Heffingen op waterverontreiniging;2018 4e kwartaal;325.0
4793;Heffingen op waterverontreiniging;2018;1284.0
4794;Heffingen op waterverontreiniging;2019 1e kwartaal;334.0
4795;Heffingen op waterverontreiniging;2019 2e kwartaal;335.0
4796;Heffingen op waterverontreiniging;2019 3e kwartaal;335.0
4797;Heffingen op waterverontreiniging;2019 4e kwartaal;335.0
4798;Heffingen op waterverontreiniging;2019;1339.0
4799;Heffingen op waterverontreiniging;2020 1e kwartaal;337.0
4800;Heffingen op waterverontreiniging;2020 2e kwartaal;338.0
4801;Heffingen op waterverontreiniging;2020 3e kwartaal;338.0
4802;Heffingen op waterverontreiniging;2020 4e kwartaal;338.0
4803;Heffingen op waterverontreiniging;2020;1351.0
4804;Heffingen op waterverontreiniging;2021 1e kwartaal;349.0
4805;Heffingen op waterverontreiniging;2021 2e kwartaal;350.0
4806;Heffingen op waterverontreiniging;2021 3e kwartaal;350.0
4807;Heffingen op waterverontreiniging;2021 4e kwartaal;351.0
4808;Heffingen op waterverontreiniging;2021;1400.0
4809;Heffingen op waterverontreiniging;2022 1e kwartaal;359.0
4810;Heffingen op waterverontreiniging;2022 2e kwartaal;357.0
4811;Heffingen op waterverontreiniging;2022 3e kwartaal;357.0
4812;Heffingen op waterverontreiniging;2022 4e kwartaal;364.0
4813;Heffingen op waterverontreiniging;2022;1437.0
4814;Heffingen op waterverontreiniging;2023 1e kwartaal;392.0
4815;Heffingen op waterverontreiniging;2023 2e kwartaal;391.0
4816;Heffingen op waterverontreiniging;2023 3e kwartaal;392.0
4817;Heffingen op waterverontreiniging;2023 4e kwartaal;417.0
4818;Heffingen op waterverontreiniging;2023;1592.0
4819;Heffingen op waterverontreiniging;2024 1e kwartaal;448.0
4820;Heffingen op waterverontreiniging;2024 2e kwartaal;448.0
4821;Heffingen op waterverontreiniging;2024 3e kwartaal;448.0
4822;Heffingen op waterverontreiniging;2024 4e kwartaal;445.0
4823;Heffingen op waterverontreiniging;2024;1789.0
4824;Heffingen op woningcorporaties;1995;0.0
4825;Heffingen op woningcorporaties;1996;0.0
4826;Heffingen op woningcorporaties;1997;0.0
4827;Heffingen op woningcorporaties;1998;0.0
4828;Heffingen op woningcorporaties;1999 1e kwartaal;
4829;Heffingen op woningcorporaties;1999 2e kwartaal;
4830;Heffingen op woningcorporaties;1999 3e kwartaal;
4831;Heffingen op woningcorporaties;1999 4e kwartaal;
4832;Heffingen op woningcorporaties;1999;0.0
4833;Heffingen op woningcorporaties;2000 1e kwartaal;
4834;Heffingen op woningcorporaties;2000 2e kwartaal;
4835;Heffingen op woningcorporaties;2000 3e kwartaal;
4836;Heffingen op woningcorporaties;2000 4e kwartaal;
4837;Heffingen op woningcorporaties;2000;0.0
4838;Heffingen op woningcorporaties;2001 1e kwartaal;
4839;Heffingen op woningcorporaties;2001 2e kwartaal;
4840;Heffingen op woningcorporaties;2001 3e kwartaal;
4841;Heffingen op woningcorporaties;2001 4e kwartaal;
4842;Heffingen op woningcorporaties;2001;0.0
4843;Heffingen op woningcorporaties;2002 1e kwartaal;
4844;Heffingen op woningcorporaties;2002 2e kwartaal;
4845;Heffingen op woningcorporaties;2002 3e kwartaal;
4846;Heffingen op woningcorporaties;2002 4e kwartaal;
4847;Heffingen op woningcorporaties;2002;0.0
4848;Heffingen op woningcorporaties;2003 1e kwartaal;
4849;Heffingen op woningcorporaties;2003 2e kwartaal;
4850;Heffingen op woningcorporaties;2003 3e kwartaal;
4851;Heffingen op woningcorporaties;2003 4e kwartaal;
4852;Heffingen op woningcorporaties;2003;0.0
4853;Heffingen op woningcorporaties;2004 1e kwartaal;
4854;Heffingen op woningcorporaties;2004 2e kwartaal;
4855;Heffingen op woningcorporaties;2004 3e kwartaal;
4856;Heffingen op woningcorporaties;2004 4e kwartaal;
4857;Heffingen op woningcorporaties;2004;0.0
4858;Heffingen op woningcorporaties;2005 1e kwartaal;
4859;Heffingen op woningcorporaties;2005 2e kwartaal;
4860;Heffingen op woningcorporaties;2005 3e kwartaal;
4861;Heffingen op woningcorporaties;2005 4e kwartaal;
4862;Heffingen op woningcorporaties;2005;0.0
4863;Heffingen op woningcorporaties;2006 1e kwartaal;
4864;Heffingen op woningcorporaties;2006 2e kwartaal;
4865;Heffingen op woningcorporaties;2006 3e kwartaal;
4866;Heffingen op woningcorporaties;2006 4e kwartaal;
4867;Heffingen op woningcorporaties;2006;0.0
4868;Heffingen op woningcorporaties;2007 1e kwartaal;
4869;Heffingen op woningcorporaties;2007 2e kwartaal;
4870;Heffingen op woningcorporaties;2007 3e kwartaal;
4871;Heffingen op woningcorporaties;2007 4e kwartaal;
4872;Heffingen op woningcorporaties;2007;0.0
4873;Heffingen op woningcorporaties;2008 1e kwartaal;20.0
4874;Heffingen op woningcorporaties;2008 2e kwartaal;20.0
4875;Heffingen op woningcorporaties;2008 3e kwartaal;19.0
4876;Heffingen op woningcorporaties;2008 4e kwartaal;18.0
4877;Heffingen op woningcorporaties;2008;77.0
4878;Heffingen op woningcorporaties;2009 1e kwartaal;14.0
4879;Heffingen op woningcorporaties;2009 2e kwartaal;16.0
4880;Heffingen op woningcorporaties;2009 3e kwartaal;19.0
4881;Heffingen op woningcorporaties;2009 4e kwartaal;24.0
4882;Heffingen op woningcorporaties;2009;73.0
4883;Heffingen op woningcorporaties;2010 1e kwartaal;24.0
4884;Heffingen op woningcorporaties;2010 2e kwartaal;23.0
4885;Heffingen op woningcorporaties;2010 3e kwartaal;17.0
4886;Heffingen op woningcorporaties;2010 4e kwartaal;12.0
4887;Heffingen op woningcorporaties;2010;76.0
4888;Heffingen op woningcorporaties;2011 1e kwartaal;18.0
4889;Heffingen op woningcorporaties;2011 2e kwartaal;35.0
4890;Heffingen op woningcorporaties;2011 3e kwartaal;23.0
4891;Heffingen op woningcorporaties;2011 4e kwartaal;30.0
4892;Heffingen op woningcorporaties;2011;106.0
4893;Heffingen op woningcorporaties;2012 1e kwartaal;6.0
4894;Heffingen op woningcorporaties;2012 2e kwartaal;9.0
4895;Heffingen op woningcorporaties;2012 3e kwartaal;4.0
4896;Heffingen op woningcorporaties;2012 4e kwartaal;6.0
4897;Heffingen op woningcorporaties;2012;25.0
4898;Heffingen op woningcorporaties;2013 1e kwartaal;126.0
4899;Heffingen op woningcorporaties;2013 2e kwartaal;126.0
4900;Heffingen op woningcorporaties;2013 3e kwartaal;127.0
4901;Heffingen op woningcorporaties;2013 4e kwartaal;129.0
4902;Heffingen op woningcorporaties;2013;508.0
4903;Heffingen op woningcorporaties;2014 1e kwartaal;113.0
4904;Heffingen op woningcorporaties;2014 2e kwartaal;114.0
4905;Heffingen op woningcorporaties;2014 3e kwartaal;114.0
4906;Heffingen op woningcorporaties;2014 4e kwartaal;114.0
4907;Heffingen op woningcorporaties;2014;455.0
4908;Heffingen op woningcorporaties;2015 1e kwartaal;0.0
4909;Heffingen op woningcorporaties;2015 2e kwartaal;0.0
4910;Heffingen op woningcorporaties;2015 3e kwartaal;0.0
4911;Heffingen op woningcorporaties;2015 4e kwartaal;0.0
4912;Heffingen op woningcorporaties;2015;0.0
4913;Heffingen op woningcorporaties;2016 1e kwartaal;0.0
4914;Heffingen op woningcorporaties;2016 2e kwartaal;0.0
4915;Heffingen op woningcorporaties;2016 3e kwartaal;0.0
4916;Heffingen op woningcorporaties;2016 4e kwartaal;0.0
4917;Heffingen op woningcorporaties;2016;0.0
4918;Heffingen op woningcorporaties;2017 1e kwartaal;0.0
4919;Heffingen op woningcorporaties;2017 2e kwartaal;0.0
4920;Heffingen op woningcorporaties;2017 3e kwartaal;0.0
4921;Heffingen op woningcorporaties;2017 4e kwartaal;0.0
4922;Heffingen op woningcorporaties;2017;0.0
4923;Heffingen op woningcorporaties;2018 1e kwartaal;40.0
4924;Heffingen op woningcorporaties;2018 2e kwartaal;40.0
4925;Heffingen op woningcorporaties;2018 3e kwartaal;40.0
4926;Heffingen op woningcorporaties;2018 4e kwartaal;39.0
4927;Heffingen op woningcorporaties;2018;159.0
4928;Heffingen op woningcorporaties;2019 1e kwartaal;0.0
4929;Heffingen op woningcorporaties;2019 2e kwartaal;0.0
4930;Heffingen op woningcorporaties;2019 3e kwartaal;0.0
4931;Heffingen op woningcorporaties;2019 4e kwartaal;0.0
4932;Heffingen op woningcorporaties;2019;0.0
4933;Heffingen op woningcorporaties;2020 1e kwartaal;0.0
4934;Heffingen op woningcorporaties;2020 2e kwartaal;0.0
4935;Heffingen op woningcorporaties;2020 3e kwartaal;0.0
4936;Heffingen op woningcorporaties;2020 4e kwartaal;0.0
4937;Heffingen op woningcorporaties;2020;0.0
4938;Heffingen op woningcorporaties;2021 1e kwartaal;0.0
4939;Heffingen op woningcorporaties;2021 2e kwartaal;0.0
4940;Heffingen op woningcorporaties;2021 3e kwartaal;0.0
4941;Heffingen op woningcorporaties;2021 4e kwartaal;0.0
4942;Heffingen op woningcorporaties;2021;0.0
4943;Heffingen op woningcorporaties;2022 1e kwartaal;0.0
4944;Heffingen op woningcorporaties;2022 2e kwartaal;0.0
4945;Heffingen op woningcorporaties;2022 3e kwartaal;0.0
4946;Heffingen op woningcorporaties;2022 4e kwartaal;0.0
4947;Heffingen op woningcorporaties;2022;0.0
4948;Heffingen op woningcorporaties;2023 1e kwartaal;0.0
4949;Heffingen op woningcorporaties;2023 2e kwartaal;0.0
4950;Heffingen op woningcorporaties;2023 3e kwartaal;0.0
4951;Heffingen op woningcorporaties;2023 4e kwartaal;0.0
4952;Heffingen op woningcorporaties;2023;0.0
4953;Heffingen op woningcorporaties;2024 1e kwartaal;0.0
4954;Heffingen op woningcorporaties;2024 2e kwartaal;0.0
4955;Heffingen op woningcorporaties;2024 3e kwartaal;0.0
4956;Heffingen op woningcorporaties;2024 4e kwartaal;0.0
4957;Heffingen op woningcorporaties;2024;0.0
4958;Hondenbelasting;1995;37.0
4959;Hondenbelasting;1996;38.0
4960;Hondenbelasting;1997;38.0
4961;Hondenbelasting;1998;38.0
4962;Hondenbelasting;1999 1e kwartaal;
4963;Hondenbelasting;1999 2e kwartaal;
4964;Hondenbelasting;1999 3e kwartaal;
4965;Hondenbelasting;1999 4e kwartaal;
4966;Hondenbelasting;1999;40.0
4967;Hondenbelasting;2000 1e kwartaal;
4968;Hondenbelasting;2000 2e kwartaal;
4969;Hondenbelasting;2000 3e kwartaal;
4970;Hondenbelasting;2000 4e kwartaal;
4971;Hondenbelasting;2000;39.0
4972;Hondenbelasting;2001 1e kwartaal;
4973;Hondenbelasting;2001 2e kwartaal;
4974;Hondenbelasting;2001 3e kwartaal;
4975;Hondenbelasting;2001 4e kwartaal;
4976;Hondenbelasting;2001;40.0
4977;Hondenbelasting;2002 1e kwartaal;
4978;Hondenbelasting;2002 2e kwartaal;
4979;Hondenbelasting;2002 3e kwartaal;
4980;Hondenbelasting;2002 4e kwartaal;
4981;Hondenbelasting;2002;42.0
4982;Hondenbelasting;2003 1e kwartaal;
4983;Hondenbelasting;2003 2e kwartaal;
4984;Hondenbelasting;2003 3e kwartaal;
4985;Hondenbelasting;2003 4e kwartaal;
4986;Hondenbelasting;2003;44.0
4987;Hondenbelasting;2004 1e kwartaal;
4988;Hondenbelasting;2004 2e kwartaal;
4989;Hondenbelasting;2004 3e kwartaal;
4990;Hondenbelasting;2004 4e kwartaal;
4991;Hondenbelasting;2004;46.0
4992;Hondenbelasting;2005 1e kwartaal;
4993;Hondenbelasting;2005 2e kwartaal;
4994;Hondenbelasting;2005 3e kwartaal;
4995;Hondenbelasting;2005 4e kwartaal;
4996;Hondenbelasting;2005;50.0
4997;Hondenbelasting;2006 1e kwartaal;
4998;Hondenbelasting;2006 2e kwartaal;
4999;Hondenbelasting;2006 3e kwartaal;
5000;Hondenbelasting;2006 4e kwartaal;
5001;Hondenbelasting;2006;52.0
5002;Hondenbelasting;2007 1e kwartaal;
5003;Hondenbelasting;2007 2e kwartaal;
5004;Hondenbelasting;2007 3e kwartaal;
5005;Hondenbelasting;2007 4e kwartaal;
5006;Hondenbelasting;2007;53.0
5007;Hondenbelasting;2008 1e kwartaal;14.0
5008;Hondenbelasting;2008 2e kwartaal;13.0
5009;Hondenbelasting;2008 3e kwartaal;14.0
5010;Hondenbelasting;2008 4e kwartaal;13.0
5011;Hondenbelasting;2008;54.0
5012;Hondenbelasting;2009 1e kwartaal;15.0
5013;Hondenbelasting;2009 2e kwartaal;15.0
5014;Hondenbelasting;2009 3e kwartaal;13.0
5015;Hondenbelasting;2009 4e kwartaal;14.0
5016;Hondenbelasting;2009;57.0
5017;Hondenbelasting;2010 1e kwartaal;15.0
5018;Hondenbelasting;2010 2e kwartaal;14.0
5019;Hondenbelasting;2010 3e kwartaal;14.0
5020;Hondenbelasting;2010 4e kwartaal;15.0
5021;Hondenbelasting;2010;58.0
5022;Hondenbelasting;2011 1e kwartaal;15.0
5023;Hondenbelasting;2011 2e kwartaal;16.0
5024;Hondenbelasting;2011 3e kwartaal;13.0
5025;Hondenbelasting;2011 4e kwartaal;15.0
5026;Hondenbelasting;2011;59.0
5027;Hondenbelasting;2012 1e kwartaal;16.0
5028;Hondenbelasting;2012 2e kwartaal;16.0
5029;Hondenbelasting;2012 3e kwartaal;16.0
5030;Hondenbelasting;2012 4e kwartaal;15.0
5031;Hondenbelasting;2012;63.0
5032;Hondenbelasting;2013 1e kwartaal;21.0
5033;Hondenbelasting;2013 2e kwartaal;21.0
5034;Hondenbelasting;2013 3e kwartaal;14.0
5035;Hondenbelasting;2013 4e kwartaal;9.0
5036;Hondenbelasting;2013;65.0
5037;Hondenbelasting;2014 1e kwartaal;23.0
5038;Hondenbelasting;2014 2e kwartaal;21.0
5039;Hondenbelasting;2014 3e kwartaal;12.0
5040;Hondenbelasting;2014 4e kwartaal;9.0
5041;Hondenbelasting;2014;65.0
5042;Hondenbelasting;2015 1e kwartaal;25.0
5043;Hondenbelasting;2015 2e kwartaal;19.0
5044;Hondenbelasting;2015 3e kwartaal;6.0
5045;Hondenbelasting;2015 4e kwartaal;13.0
5046;Hondenbelasting;2015;63.0
5047;Hondenbelasting;2016 1e kwartaal;22.0
5048;Hondenbelasting;2016 2e kwartaal;18.0
5049;Hondenbelasting;2016 3e kwartaal;16.0
5050;Hondenbelasting;2016 4e kwartaal;9.0
5051;Hondenbelasting;2016;65.0
5052;Hondenbelasting;2017 1e kwartaal;20.0
5053;Hondenbelasting;2017 2e kwartaal;16.0
5054;Hondenbelasting;2017 3e kwartaal;15.0
5055;Hondenbelasting;2017 4e kwartaal;9.0
5056;Hondenbelasting;2017;60.0
5057;Hondenbelasting;2018 1e kwartaal;13.0
5058;Hondenbelasting;2018 2e kwartaal;14.0
5059;Hondenbelasting;2018 3e kwartaal;14.0
5060;Hondenbelasting;2018 4e kwartaal;14.0
5061;Hondenbelasting;2018;55.0
5062;Hondenbelasting;2019 1e kwartaal;12.0
5063;Hondenbelasting;2019 2e kwartaal;11.0
5064;Hondenbelasting;2019 3e kwartaal;14.0
5065;Hondenbelasting;2019 4e kwartaal;14.0
5066;Hondenbelasting;2019;51.0
5067;Hondenbelasting;2020 1e kwartaal;12.0
5068;Hondenbelasting;2020 2e kwartaal;12.0
5069;Hondenbelasting;2020 3e kwartaal;13.0
5070;Hondenbelasting;2020 4e kwartaal;11.0
5071;Hondenbelasting;2020;48.0
5072;Hondenbelasting;2021 1e kwartaal;12.0
5073;Hondenbelasting;2021 2e kwartaal;11.0
5074;Hondenbelasting;2021 3e kwartaal;13.0
5075;Hondenbelasting;2021 4e kwartaal;12.0
5076;Hondenbelasting;2021;48.0
5077;Hondenbelasting;2022 1e kwartaal;11.0
5078;Hondenbelasting;2022 2e kwartaal;11.0
5079;Hondenbelasting;2022 3e kwartaal;11.0
5080;Hondenbelasting;2022 4e kwartaal;11.0
5081;Hondenbelasting;2022;44.0
5082;Hondenbelasting;2023 1e kwartaal;10.0
5083;Hondenbelasting;2023 2e kwartaal;10.0
5084;Hondenbelasting;2023 3e kwartaal;10.0
5085;Hondenbelasting;2023 4e kwartaal;8.0
5086;Hondenbelasting;2023;38.0
5087;Hondenbelasting;2024 1e kwartaal;7.0
5088;Hondenbelasting;2024 2e kwartaal;8.0
5089;Hondenbelasting;2024 3e kwartaal;8.0
5090;Hondenbelasting;2024 4e kwartaal;7.0
5091;Hondenbelasting;2024;30.0
5092;Kansspelbelasting;1995;73.0
5093;Kansspelbelasting;1996;92.0
5094;Kansspelbelasting;1997;99.0
5095;Kansspelbelasting;1998;110.0
5096;Kansspelbelasting;1999 1e kwartaal;
5097;Kansspelbelasting;1999 2e kwartaal;
5098;Kansspelbelasting;1999 3e kwartaal;
5099;Kansspelbelasting;1999 4e kwartaal;
5100;Kansspelbelasting;1999;130.0
5101;Kansspelbelasting;2000 1e kwartaal;
5102;Kansspelbelasting;2000 2e kwartaal;
5103;Kansspelbelasting;2000 3e kwartaal;
5104;Kansspelbelasting;2000 4e kwartaal;
5105;Kansspelbelasting;2000;126.0
5106;Kansspelbelasting;2001 1e kwartaal;
5107;Kansspelbelasting;2001 2e kwartaal;
5108;Kansspelbelasting;2001 3e kwartaal;
5109;Kansspelbelasting;2001 4e kwartaal;
5110;Kansspelbelasting;2001;151.0
5111;Kansspelbelasting;2002 1e kwartaal;
5112;Kansspelbelasting;2002 2e kwartaal;
5113;Kansspelbelasting;2002 3e kwartaal;
5114;Kansspelbelasting;2002 4e kwartaal;
5115;Kansspelbelasting;2002;162.0
5116;Kansspelbelasting;2003 1e kwartaal;
5117;Kansspelbelasting;2003 2e kwartaal;
5118;Kansspelbelasting;2003 3e kwartaal;
5119;Kansspelbelasting;2003 4e kwartaal;
5120;Kansspelbelasting;2003;182.0
5121;Kansspelbelasting;2004 1e kwartaal;
5122;Kansspelbelasting;2004 2e kwartaal;
5123;Kansspelbelasting;2004 3e kwartaal;
5124;Kansspelbelasting;2004 4e kwartaal;
5125;Kansspelbelasting;2004;162.0
5126;Kansspelbelasting;2005 1e kwartaal;
5127;Kansspelbelasting;2005 2e kwartaal;
5128;Kansspelbelasting;2005 3e kwartaal;
5129;Kansspelbelasting;2005 4e kwartaal;
5130;Kansspelbelasting;2005;184.0
5131;Kansspelbelasting;2006 1e kwartaal;
5132;Kansspelbelasting;2006 2e kwartaal;
5133;Kansspelbelasting;2006 3e kwartaal;
5134;Kansspelbelasting;2006 4e kwartaal;
5135;Kansspelbelasting;2006;196.0
5136;Kansspelbelasting;2007 1e kwartaal;
5137;Kansspelbelasting;2007 2e kwartaal;
5138;Kansspelbelasting;2007 3e kwartaal;
5139;Kansspelbelasting;2007 4e kwartaal;
5140;Kansspelbelasting;2007;247.0
5141;Kansspelbelasting;2008 1e kwartaal;41.0
5142;Kansspelbelasting;2008 2e kwartaal;36.0
5143;Kansspelbelasting;2008 3e kwartaal;112.0
5144;Kansspelbelasting;2008 4e kwartaal;144.0
5145;Kansspelbelasting;2008;333.0
5146;Kansspelbelasting;2009 1e kwartaal;103.0
5147;Kansspelbelasting;2009 2e kwartaal;113.0
5148;Kansspelbelasting;2009 3e kwartaal;96.0
5149;Kansspelbelasting;2009 4e kwartaal;132.0
5150;Kansspelbelasting;2009;444.0
5151;Kansspelbelasting;2010 1e kwartaal;104.0
5152;Kansspelbelasting;2010 2e kwartaal;112.0
5153;Kansspelbelasting;2010 3e kwartaal;104.0
5154;Kansspelbelasting;2010 4e kwartaal;122.0
5155;Kansspelbelasting;2010;442.0
5156;Kansspelbelasting;2011 1e kwartaal;134.0
5157;Kansspelbelasting;2011 2e kwartaal;104.0
5158;Kansspelbelasting;2011 3e kwartaal;96.0
5159;Kansspelbelasting;2011 4e kwartaal;141.0
5160;Kansspelbelasting;2011;475.0
5161;Kansspelbelasting;2012 1e kwartaal;124.0
5162;Kansspelbelasting;2012 2e kwartaal;118.0
5163;Kansspelbelasting;2012 3e kwartaal;95.0
5164;Kansspelbelasting;2012 4e kwartaal;122.0
5165;Kansspelbelasting;2012;459.0
5166;Kansspelbelasting;2013 1e kwartaal;100.0
5167;Kansspelbelasting;2013 2e kwartaal;128.0
5168;Kansspelbelasting;2013 3e kwartaal;130.0
5169;Kansspelbelasting;2013 4e kwartaal;119.0
5170;Kansspelbelasting;2013;477.0
5171;Kansspelbelasting;2014 1e kwartaal;116.0
5172;Kansspelbelasting;2014 2e kwartaal;96.0
5173;Kansspelbelasting;2014 3e kwartaal;112.0
5174;Kansspelbelasting;2014 4e kwartaal;116.0
5175;Kansspelbelasting;2014;440.0
5176;Kansspelbelasting;2015 1e kwartaal;126.0
5177;Kansspelbelasting;2015 2e kwartaal;118.0
5178;Kansspelbelasting;2015 3e kwartaal;96.0
5179;Kansspelbelasting;2015 4e kwartaal;136.0
5180;Kansspelbelasting;2015;476.0
5181;Kansspelbelasting;2016 1e kwartaal;114.0
5182;Kansspelbelasting;2016 2e kwartaal;117.0
5183;Kansspelbelasting;2016 3e kwartaal;113.0
5184;Kansspelbelasting;2016 4e kwartaal;136.0
5185;Kansspelbelasting;2016;480.0
5186;Kansspelbelasting;2017 1e kwartaal;124.0
5187;Kansspelbelasting;2017 2e kwartaal;139.0
5188;Kansspelbelasting;2017 3e kwartaal;114.0
5189;Kansspelbelasting;2017 4e kwartaal;92.0
5190;Kansspelbelasting;2017;469.0
5191;Kansspelbelasting;2018 1e kwartaal;139.0
5192;Kansspelbelasting;2018 2e kwartaal;120.0
5193;Kansspelbelasting;2018 3e kwartaal;123.0
5194;Kansspelbelasting;2018 4e kwartaal;148.0
5195;Kansspelbelasting;2018;530.0
5196;Kansspelbelasting;2019 1e kwartaal;146.0
5197;Kansspelbelasting;2019 2e kwartaal;127.0
5198;Kansspelbelasting;2019 3e kwartaal;125.0
5199;Kansspelbelasting;2019 4e kwartaal;174.0
5200;Kansspelbelasting;2019;572.0
5201;Kansspelbelasting;2020 1e kwartaal;130.0
5202;Kansspelbelasting;2020 2e kwartaal;42.0
5203;Kansspelbelasting;2020 3e kwartaal;109.0
5204;Kansspelbelasting;2020 4e kwartaal;79.0
5205;Kansspelbelasting;2020;360.0
5206;Kansspelbelasting;2021 1e kwartaal;43.0
5207;Kansspelbelasting;2021 2e kwartaal;53.0
5208;Kansspelbelasting;2021 3e kwartaal;112.0
5209;Kansspelbelasting;2021 4e kwartaal;135.0
5210;Kansspelbelasting;2021;343.0
5211;Kansspelbelasting;2022 1e kwartaal;179.0
5212;Kansspelbelasting;2022 2e kwartaal;226.0
5213;Kansspelbelasting;2022 3e kwartaal;196.0
5214;Kansspelbelasting;2022 4e kwartaal;250.0
5215;Kansspelbelasting;2022;851.0
5216;Kansspelbelasting;2023 1e kwartaal;236.0
