ID;Bromfietssoort;AantalVoertuigenInHuishouden;Huishoudkenmerken;Perioden;HuishoudensInBezitVanBromfiets_1;HuishoudensInBezitVanBromfiets_2
2027;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2015;0;0.0
2028;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2010;0;0.0
2029;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2011;0;0.0
2030;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2012;0;0.0
2031;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2013;0;0.0
2032;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2014;0;0.0
2033;Brommobiel;Twee voertuigen;Gestandaardiseerd inkomen: onbekend;2015;0;0.0
2034;Brommobiel;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2010;100;0.0
2035;Brommobiel;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2011;100;0.0
2036;Brommobiel;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2012;100;0.0
2037;Brommobiel;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2013;100;0.0
2038;Brommobiel;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2014;100;0.0
2039;Brommobiel;Twee voertuigen;Bron: 2 Inkomen uit eigen onderneming;2015;100;0.0
2040;Brommobiel;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2010;100;0.0
2041;Brommobiel;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2011;200;0.0
2042;Brommobiel;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2012;100;0.0
2043;Brommobiel;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2013;200;0.0
2044;Brommobiel;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2014;200;0.0
2045;Brommobiel;Twee voertuigen;Bron: 3 Overdrachtsinkomen;2015;200;0.0
2046;Brommobiel;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2010;100;0.0
2047;Brommobiel;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2011;100;0.0
2048;Brommobiel;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2012;100;0.0
2049;Brommobiel;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2013;100;0.0
2050;Brommobiel;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2014;100;0.0
2051;Brommobiel;Twee voertuigen;Bron: 31 Uitkering inkomensverzekering;2015;100;0.0
2052;Brommobiel;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2010;0;0.0
2053;Brommobiel;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2011;0;0.0
2054;Brommobiel;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2012;0;0.0
2055;Brommobiel;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2013;100;0.0
2056;Brommobiel;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2014;0;0.0
2057;Brommobiel;Twee voertuigen;Bron: 32 Uitkering sociale voorziening;2015;0;0.0
2058;Brommobiel;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2010;0;0.0
2059;Brommobiel;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2011;0;0.0
2060;Brommobiel;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2012;0;0.0
2061;Brommobiel;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2013;0;0.0
2062;Brommobiel;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2014;0;0.0
2063;Brommobiel;Twee voertuigen;Bron: 33 Overig overdrachtsinkomen;2015;0;0.0
2064;Brommobiel;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2010;0;0.0
2065;Brommobiel;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2011;0;0.0
2066;Brommobiel;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2012;0;0.0
2067;Brommobiel;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2013;0;0.0
2068;Brommobiel;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2014;0;0.0
2069;Brommobiel;Twee voertuigen;Bron: 4 Zonder bekend inkomen;2015;0;0.0
2070;Brommobiel;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2010;200;0.0
2071;Brommobiel;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2011;200;0.0
2072;Brommobiel;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2012;200;0.0
2073;Brommobiel;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2013;200;0.0
2074;Brommobiel;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2014;200;0.0
2075;Brommobiel;Twee voertuigen;Bron: 1 Inkomen uit arbeid;2015;200;0.0
2076;Brommobiel;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2010;100;0.0
2077;Brommobiel;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2011;100;0.0
2078;Brommobiel;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2012;100;0.0
2079;Brommobiel;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2013;100;0.0
2080;Brommobiel;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2014;100;0.0
2081;Brommobiel;Twee voertuigen;Stedelijkheid: zeer sterk stedelijk;2015;100;0.0
2082;Brommobiel;Twee voertuigen;Stedelijkheid: sterk stedelijk;2010;100;0.0
2083;Brommobiel;Twee voertuigen;Stedelijkheid: sterk stedelijk;2011;100;0.0
2084;Brommobiel;Twee voertuigen;Stedelijkheid: sterk stedelijk;2012;100;0.0
2085;Brommobiel;Twee voertuigen;Stedelijkheid: sterk stedelijk;2013;100;0.0
2086;Brommobiel;Twee voertuigen;Stedelijkheid: sterk stedelijk;2014;100;0.0
2087;Brommobiel;Twee voertuigen;Stedelijkheid: sterk stedelijk;2015;100;0.0
2088;Brommobiel;Twee voertuigen;Stedelijkheid: matig stedelijk;2010;100;0.0
2089;Brommobiel;Twee voertuigen;Stedelijkheid: matig stedelijk;2011;100;0.0
2090;Brommobiel;Twee voertuigen;Stedelijkheid: matig stedelijk;2012;100;0.0
2091;Brommobiel;Twee voertuigen;Stedelijkheid: matig stedelijk;2013;100;0.0
2092;Brommobiel;Twee voertuigen;Stedelijkheid: matig stedelijk;2014;100;0.0
2093;Brommobiel;Twee voertuigen;Stedelijkheid: matig stedelijk;2015;100;0.0
2094;Brommobiel;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2010;100;0.0
2095;Brommobiel;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2011;100;0.0
2096;Brommobiel;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2012;100;0.0
2097;Brommobiel;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2013;100;0.0
2098;Brommobiel;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2014;100;0.0
2099;Brommobiel;Twee voertuigen;Stedelijkheid: Weinig stedelijk;2015;100;0.0
2100;Brommobiel;Twee voertuigen;Stedelijkheid: niet stedelijk;2010;100;0.0
2101;Brommobiel;Twee voertuigen;Stedelijkheid: niet stedelijk;2011;100;0.0
2102;Brommobiel;Twee voertuigen;Stedelijkheid: niet stedelijk;2012;100;0.0
2103;Brommobiel;Twee voertuigen;Stedelijkheid: niet stedelijk;2013;100;0.0
2104;Brommobiel;Twee voertuigen;Stedelijkheid: niet stedelijk;2014;100;0.0
2105;Brommobiel;Twee voertuigen;Stedelijkheid: niet stedelijk;2015;100;0.0
2106;Brommobiel;Twee voertuigen;Stedelijkheid: onbekend;2010;0;0.0
2107;Brommobiel;Twee voertuigen;Stedelijkheid: onbekend;2011;0;0.0
2108;Brommobiel;Twee voertuigen;Stedelijkheid: onbekend;2012;0;0.0
2109;Brommobiel;Twee voertuigen;Stedelijkheid: onbekend;2013;0;0.0
2110;Brommobiel;Twee voertuigen;Stedelijkheid: onbekend;2014;0;0.0
2111;Brommobiel;Twee voertuigen;Stedelijkheid: onbekend;2015;0;0.0
2112;Brommobiel;Drie of meer voertuigen;Particuliere huishoudens;2010;0;0.0
2113;Brommobiel;Drie of meer voertuigen;Particuliere huishoudens;2011;100;0.0
2114;Brommobiel;Drie of meer voertuigen;Particuliere huishoudens;2012;100;0.0
2115;Brommobiel;Drie of meer voertuigen;Particuliere huishoudens;2013;100;0.0
2116;Brommobiel;Drie of meer voertuigen;Particuliere huishoudens;2014;100;0.0
2117;Brommobiel;Drie of meer voertuigen;Particuliere huishoudens;2015;100;0.0
2118;Brommobiel;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2010;0;0.0
2119;Brommobiel;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2011;0;0.0
2120;Brommobiel;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2012;0;0.0
2121;Brommobiel;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2013;0;0.0
2122;Brommobiel;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2014;0;0.0
2123;Brommobiel;Drie of meer voertuigen;Type: Eenpersoonshuishouden;2015;0;0.0
2124;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2010;0;0.0
2125;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2011;0;0.0
2126;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2012;0;0.0
2127;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2013;0;0.0
2128;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2014;0;0.0
2129;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden;2015;0;0.0
2130;Brommobiel;Drie of meer voertuigen;Type: Eenoudergezin;2010;0;0.0
2131;Brommobiel;Drie of meer voertuigen;Type: Eenoudergezin;2011;0;0.0
2132;Brommobiel;Drie of meer voertuigen;Type: Eenoudergezin;2012;0;0.0
2133;Brommobiel;Drie of meer voertuigen;Type: Eenoudergezin;2013;0;0.0
2134;Brommobiel;Drie of meer voertuigen;Type: Eenoudergezin;2014;0;0.0
2135;Brommobiel;Drie of meer voertuigen;Type: Eenoudergezin;2015;0;0.0
2136;Brommobiel;Drie of meer voertuigen;Type: Paar, totaal;2010;0;0.0
2137;Brommobiel;Drie of meer voertuigen;Type: Paar, totaal;2011;0;0.0
2138;Brommobiel;Drie of meer voertuigen;Type: Paar, totaal;2012;0;0.0
2139;Brommobiel;Drie of meer voertuigen;Type: Paar, totaal;2013;0;0.0
2140;Brommobiel;Drie of meer voertuigen;Type: Paar, totaal;2014;0;0.0
2141;Brommobiel;Drie of meer voertuigen;Type: Paar, totaal;2015;0;0.0
2142;Brommobiel;Drie of meer voertuigen;Type: Paar, met kind(eren);2010;0;0.0
2143;Brommobiel;Drie of meer voertuigen;Type: Paar, met kind(eren);2011;0;0.0
2144;Brommobiel;Drie of meer voertuigen;Type: Paar, met kind(eren);2012;0;0.0
2145;Brommobiel;Drie of meer voertuigen;Type: Paar, met kind(eren);2013;0;0.0
2146;Brommobiel;Drie of meer voertuigen;Type: Paar, met kind(eren);2014;0;0.0
2147;Brommobiel;Drie of meer voertuigen;Type: Paar, met kind(eren);2015;0;0.0
2148;Brommobiel;Drie of meer voertuigen;Type: Paar, zonder kind;2010;0;0.0
2149;Brommobiel;Drie of meer voertuigen;Type: Paar, zonder kind;2011;0;0.0
2150;Brommobiel;Drie of meer voertuigen;Type: Paar, zonder kind;2012;0;0.0
2151;Brommobiel;Drie of meer voertuigen;Type: Paar, zonder kind;2013;0;0.0
2152;Brommobiel;Drie of meer voertuigen;Type: Paar, zonder kind;2014;0;0.0
2153;Brommobiel;Drie of meer voertuigen;Type: Paar, zonder kind;2015;0;0.0
2154;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2010;0;0.0
2155;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2011;0;0.0
2156;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2012;0;0.0
2157;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2013;0;0.0
2158;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2014;0;0.0
2159;Brommobiel;Drie of meer voertuigen;Type: Meerpersoonshuishouden, overig;2015;0;0.0
2160;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2010;0;0.0
2161;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2011;0;0.0
2162;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2012;0;0.0
2163;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2013;0;0.0
2164;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2014;0;0.0
2165;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 1 persoon;2015;0;0.0
2166;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2010;0;0.0
2167;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2011;0;0.0
2168;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2012;0;0.0
2169;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2013;0;0.0
2170;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2014;0;0.0
2171;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 2 personen;2015;0;0.0
2172;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2010;0;0.0
2173;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2011;0;0.0
2174;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2012;0;0.0
2175;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2013;0;0.0
2176;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2014;0;0.0
2177;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 3 personen;2015;0;0.0
2178;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2010;0;0.0
2179;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2011;0;0.0
2180;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2012;0;0.0
2181;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2013;0;0.0
2182;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2014;0;0.0
2183;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 4 personen;2015;0;0.0
2184;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2010;0;0.0
2185;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2011;0;0.0
2186;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2012;0;0.0
2187;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2013;0;0.0
2188;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2014;0;0.0
2189;Brommobiel;Drie of meer voertuigen;Huishoudensgrootte: 5 of meer personen;2015;0;0.0
2190;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2010;0;0.0
2191;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2011;0;0.0
2192;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2012;0;0.0
2193;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2013;0;0.0
2194;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2014;0;0.0
2195;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 1e 20%-groep;2015;0;0.0
2196;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2010;0;0.0
2197;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2011;0;0.0
2198;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2012;0;0.0
2199;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2013;0;0.0
2200;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2014;0;0.0
2201;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 2e 20%-groep;2015;0;0.0
2202;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2010;0;0.0
2203;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2011;0;0.0
2204;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2012;0;0.0
2205;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2013;0;0.0
2206;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2014;0;0.0
2207;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 3e 20%-groep;2015;0;0.0
2208;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2010;0;0.0
2209;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2011;0;0.0
2210;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2012;0;0.0
2211;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2013;0;0.0
2212;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2014;0;0.0
2213;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 4e 20%-groep;2015;0;0.0
2214;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2010;0;0.0
2215;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2011;0;0.0
2216;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2012;0;0.0
2217;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2013;0;0.0
2218;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2014;0;0.0
2219;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2015;0;0.0
2220;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2010;0;0.0
2221;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2011;0;0.0
2222;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2012;0;0.0
2223;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2013;0;0.0
2224;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2014;0;0.0
2225;Brommobiel;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2015;0;0.0
2226;Brommobiel;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2010;0;0.0
2227;Brommobiel;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2011;0;0.0
2228;Brommobiel;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2012;0;0.0
2229;Brommobiel;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2013;0;0.0
2230;Brommobiel;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2014;0;0.0
2231;Brommobiel;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2015;0;0.0
2232;Brommobiel;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2010;0;0.0
2233;Brommobiel;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2011;0;0.0
2234;Brommobiel;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2012;0;0.0
2235;Brommobiel;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2013;0;0.0
2236;Brommobiel;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2014;0;0.0
2237;Brommobiel;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2015;0;0.0
2238;Brommobiel;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2010;0;0.0
2239;Brommobiel;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2011;0;0.0
2240;Brommobiel;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2012;0;0.0
2241;Brommobiel;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2013;0;0.0
2242;Brommobiel;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2014;0;0.0
2243;Brommobiel;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2015;0;0.0
2244;Brommobiel;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2010;0;0.0
2245;Brommobiel;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2011;0;0.0
2246;Brommobiel;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2012;0;0.0
2247;Brommobiel;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2013;0;0.0
2248;Brommobiel;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2014;0;0.0
2249;Brommobiel;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2015;0;0.0
2250;Brommobiel;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2010;0;0.0
2251;Brommobiel;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2011;0;0.0
2252;Brommobiel;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2012;0;0.0
2253;Brommobiel;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2013;0;0.0
2254;Brommobiel;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2014;0;0.0
2255;Brommobiel;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2015;0;0.0
2256;Brommobiel;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2010;0;0.0
2257;Brommobiel;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2011;0;0.0
2258;Brommobiel;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2012;0;0.0
2259;Brommobiel;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2013;0;0.0
2260;Brommobiel;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2014;0;0.0
2261;Brommobiel;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2015;0;0.0
2262;Brommobiel;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2010;0;0.0
2263;Brommobiel;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2011;0;0.0
2264;Brommobiel;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2012;0;0.0
2265;Brommobiel;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2013;0;0.0
2266;Brommobiel;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2014;0;0.0
2267;Brommobiel;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2015;0;0.0
2268;Brommobiel;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2010;0;0.0
2269;Brommobiel;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2011;0;0.0
2270;Brommobiel;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2012;0;0.0
2271;Brommobiel;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2013;0;0.0
2272;Brommobiel;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2014;0;0.0
2273;Brommobiel;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2015;0;0.0
2274;Brommobiel;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2010;0;0.0
2275;Brommobiel;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2011;0;0.0
2276;Brommobiel;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2012;0;0.0
2277;Brommobiel;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2013;0;0.0
2278;Brommobiel;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2014;0;0.0
2279;Brommobiel;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2015;0;0.0
2280;Brommobiel;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2010;0;0.0
2281;Brommobiel;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2011;0;0.0
2282;Brommobiel;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2012;0;0.0
2283;Brommobiel;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2013;0;0.0
2284;Brommobiel;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2014;0;0.0
2285;Brommobiel;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2015;0;0.0
2286;Brommobiel;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2010;0;0.0
2287;Brommobiel;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2011;0;0.0
2288;Brommobiel;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2012;0;0.0
2289;Brommobiel;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2013;0;0.0
2290;Brommobiel;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2014;0;0.0
2291;Brommobiel;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2015;0;0.0
2292;Brommobiel;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2010;0;0.0
2293;Brommobiel;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2011;0;0.0
2294;Brommobiel;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2012;0;0.0
2295;Brommobiel;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2013;0;0.0
2296;Brommobiel;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2014;0;0.0
2297;Brommobiel;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2015;0;0.0
2298;Brommobiel;Drie of meer voertuigen;Stedelijkheid: onbekend;2010;0;0.0
2299;Brommobiel;Drie of meer voertuigen;Stedelijkheid: onbekend;2011;0;0.0
