ID;WijkenEnBuurten1997;RegioAanduiding_1;StedelijkheidGemeenteWijkOfBuurt_2;Gemeentenaam_3;Gemeentecode_4;Wijkcode_5;Buurtcode_6;OmgevingsadressenDichtheid_7;MeestVoorkomendeNumeriekePostcode_8;AdressenMetDezelfdePostcode_9;Inwoners_10;Mannen_11;Vouwen_12;Personen014Jaar_13;Personen1524Jaar_14;Personen2544Jaar_15;Personen4564Jaar_16;Personen65JaarEnOuder_17;NietInGezinsverbandLevendePersonen_18;Gezinnen_19;GezinnenMetKinderen_20;GezinsgrootteGemiddelde_21;Allochtonen_22;GemiddeldInkomenPerInwoner_23;GemiddeldInkomenPerInkomensontvanger_24;HogeInkomens_25;LageInkomens_26;NietActieven_27;GemiddeldeWOZWaardeVanWoningen_28;Vestigingen_29;IndustrieEnNijverheid_30;TotaalCommercieleDienstverlening_31;Groothandel_32;Detailhandel_33;Horeca_34;ZakelijkeDienstverlening_35;OverigeCommercieleDienstverlening_36;OverigeNietCommDienstverlening_37
825;650101;B   ;5.0;Dantumadeel                        ;65;01 ;01 ;122.0;9113.0;1.0;980;500;480;28.0;15.0;29.0;17.0;10.0;8.0;240;73.0;3.8;;6421.0;13500.0;21.0;39.0;14.0;79.0;3;;;;;;;;
826;650108;B   ;5.0;Dantumadeel                        ;65;01 ;08 ;21.0;9114.0;1.0;140;70;60;24.0;11.0;31.0;20.0;13.0;7.0;40;;;;6875.0;13750.0;;;;;1;;;;;;;;
827;650109;B   ;5.0;Dantumadeel                        ;65;01 ;09 ;51.0;9113.0;1.0;80;40;40;34.0;;27.0;19.0;;;10;;;;;;;;;;1;;;;;;;;
828;6502;W   ;5.0;Dantumadeel                        ;65;02 ;   ;403.0;;;9240;4510;4740;20.0;12.0;29.0;22.0;16.0;17.0;2460;64.0;3.1;0.0;7828.0;12797.0;13.0;50.0;25.0;71.0;6;23.0;63.0;7.0;26.0;5.0;5.0;20.0;14.0
829;650200;B   ;5.0;Dantumadeel                        ;65;02 ;00 ;474.0;9271.0;1.0;5060;2520;2530;20.0;13.0;30.0;23.0;16.0;15.0;1370;67.0;3.1;;7283.0;11912.0;8.0;53.0;29.0;67.0;5;24.0;64.0;7.0;31.0;4.0;2.0;20.0;12.0
830;650201;B   ;5.0;Dantumadeel                        ;65;02 ;01 ;337.0;9269.0;1.0;3850;1800;2040;20.0;12.0;28.0;22.0;18.0;19.0;1000;60.0;3.1;;8554.0;13795.0;18.0;46.0;20.0;76.0;4;23.0;60.0;6.0;19.0;5.0;9.0;21.0;16.0
831;650202;B   ;5.0;Dantumadeel                        ;65;02 ;02 ;60.0;9067.0;1.0;210;120;100;24.0;10.0;31.0;26.0;10.0;9.0;60;66.0;3.3;;8939.0;17402.0;35.0;31.0;;88.0;1;;;;;;;;
832;650208;B   ;5.0;Dantumadeel                        ;65;02 ;08 ;47.0;9271.0;1.0;50;20;30;;;32.0;30.0;;;10;;;;;;;;;;1;;;;;;;;
833;650209;B   ;5.0;Dantumadeel                        ;65;02 ;09 ;53.0;9269.0;1.0;70;40;30;29.0;;32.0;21.0;;;20;;;;;;;;;;1;;;;;;;;
834;6503;W   ;5.0;Dantumadeel                        ;65;03 ;   ;103.0;;;1190;620;560;25.0;14.0;31.0;21.0;9.0;11.0;300;74.0;3.4;;7419.0;13613.0;16.0;41.0;17.0;69.0;3;;;;;;;;
835;650300;B   ;5.0;Dantumadeel                        ;65;03 ;00 ;115.0;9105.0;1.0;890;450;430;24.0;14.0;31.0;20.0;11.0;13.0;230;69.0;3.3;;7283.0;12978.0;12.0;44.0;19.0;69.0;2;;;;;;;;
836;650301;B   ;5.0;Dantumadeel                        ;65;03 ;01 ;16.0;9106.0;1.0;50;30;20;31.0;;31.0;27.0;;;20;;;;;;;;;;1;;;;;;;;
837;650309;B   ;5.0;Dantumadeel                        ;65;03 ;09 ;68.0;9105.0;1.0;250;140;120;27.0;14.0;29.0;25.0;6.0;7.0;70;86.0;3.7;;7760.0;14249.0;22.0;40.0;;;1;;;;;;;;
838;68;G   ;5.0;Ferwerderadeel                     ;68;   ;   ;185.0;;;8800;4560;4250;21.0;14.0;30.0;22.0;13.0;16.0;2240;67.0;3.3;1.0;7714.0;13001.0;15.0;44.0;18.0;56.0;6;26.0;51.0;7.0;17.0;3.0;7.0;16.0;24.0
839;6800;W   ;5.0;Ferwerderadeel                     ;68;00 ;   ;170.0;;;4480;2340;2130;20.0;14.0;29.0;23.0;15.0;18.0;1120;67.0;3.3;1.0;7533.0;12729.0;14.0;47.0;19.0;53.0;5;21.0;53.0;10.0;16.0;3.0;6.0;18.0;26.0
840;680000;B   ;5.0;Ferwerderadeel                     ;68;00 ;00 ;235.0;9172.0;1.0;1700;840;840;19.0;12.0;29.0;20.0;21.0;22.0;430;63.0;3.1;1.0;7737.0;12297.0;14.0;50.0;23.0;54.0;4;19.0;47.0;5.0;16.0;2.0;6.0;17.0;34.0
841;680001;B   ;5.0;Ferwerderadeel                     ;68;00 ;01 ;173.0;9073.0;1.0;1370;710;650;20.0;17.0;26.0;25.0;12.0;15.0;350;68.0;3.3;1.0;7260.0;12683.0;12.0;46.0;17.0;53.0;4;17.0;60.0;9.0;19.0;5.0;7.0;21.0;23.0
842;680002;B   ;5.0;Ferwerderadeel                     ;68;00 ;02 ;105.0;9171.0;1.0;680;360;310;20.0;14.0;27.0;22.0;17.0;21.0;160;68.0;3.4;;7351.0;13046.0;12.0;40.0;24.0;47.0;2;;;;;;;;
843;680003;B   ;5.0;Ferwerderadeel                     ;68;00 ;03 ;26.0;9173.0;1.0;120;60;50;14.0;13.0;33.0;32.0;8.0;17.0;30;;;;10278.0;14589.0;;;;;1;;;;;;;;
844;680007;B   ;5.0;Ferwerderadeel                     ;68;00 ;07 ;67.0;9172.0;1.0;190;120;80;19.0;12.0;32.0;28.0;9.0;11.0;50;59.0;3.1;;5513.0;11345.0;;43.0;;;1;;;;;;;;
845;680008;B   ;5.0;Ferwerderadeel                     ;68;00 ;08 ;86.0;9073.0;1.0;240;130;110;26.0;;35.0;25.0;;11.0;60;83.0;3.6;;8327.0;15746.0;28.0;44.0;;57.0;1;;;;;;;;
846;680009;B   ;5.0;Ferwerderadeel                     ;68;00 ;09 ;51.0;9171.0;1.0;200;110;90;24.0;12.0;37.0;20.0;8.0;17.0;50;;;;7624.0;12570.0;;49.0;;52.0;1;;;;;;;;
847;6801;W   ;5.0;Ferwerderadeel                     ;68;01 ;   ;278.0;;;2720;1380;1340;22.0;15.0;30.0;21.0;11.0;14.0;700;68.0;3.3;1.0;7873.0;13160.0;15.0;43.0;19.0;59.0;4;30.0;50.0;5.0;22.0;2.0;6.0;15.0;21.0
848;680100;B   ;5.0;Ferwerderadeel                     ;68;01 ;00 ;304.0;9074.0;1.0;2280;1150;1130;22.0;15.0;31.0;20.0;12.0;15.0;590;66.0;3.3;1.0;8055.0;13182.0;15.0;42.0;20.0;58.0;4;27.0;52.0;5.0;24.0;2.0;6.0;15.0;21.0
849;680109;B   ;5.0;Ferwerderadeel                     ;68;01 ;09 ;125.0;9074.0;1.0;450;230;210;21.0;19.0;27.0;26.0;7.0;7.0;120;78.0;3.7;;7034.0;12933.0;17.0;45.0;16.0;73.0;2;;;;;;;;
850;6802;W   ;5.0;Ferwerderadeel                     ;68;02 ;   ;82.0;;;1610;840;770;21.0;12.0;33.0;24.0;10.0;15.0;430;67.0;3.2;;7987.0;13477.0;16.0;39.0;15.0;60.0;3;;;;;;;;
851;680200;B   ;5.0;Ferwerderadeel                     ;68;02 ;00 ;127.0;9111.0;5.0;940;490;450;19.0;14.0;32.0;23.0;11.0;17.0;240;66.0;3.2;;8168.0;12819.0;11.0;45.0;18.0;59.0;3;;;;;;;;
852;680201;B   ;5.0;Ferwerderadeel                     ;68;02 ;01 ;22.0;9178.0;1.0;100;60;50;19.0;;36.0;27.0;;19.0;30;;;;8100.0;13818.0;;;;;1;;;;;;;;
853;680202;B   ;5.0;Ferwerderadeel                     ;68;02 ;02 ;84.0;9111.0;1.0;0;0;0;;;;;;;0;;;;;;;;;;1;;;;;;;;
854;680203;B   ;5.0;Ferwerderadeel                     ;68;02 ;03 ;19.0;9174.0;5.0;150;80;70;17.0;12.0;32.0;31.0;8.0;10.0;40;;;;9166.0;13114.0;;;;;1;;;;;;;;
855;680204;B   ;5.0;Ferwerderadeel                     ;68;02 ;04 ;18.0;9175.0;1.0;140;60;70;35.0;;38.0;12.0;;8.0;30;;;;9325.0;14113.0;;;;;1;;;;;;;;
856;680205;B   ;5.0;Ferwerderadeel                     ;68;02 ;05 ;11.0;9176.0;1.0;80;40;30;27.0;;37.0;22.0;;;20;;;;;;;;;;1;;;;;;;;
857;680206;B   ;5.0;Ferwerderadeel                     ;68;02 ;06 ;8.0;9107.0;1.0;60;30;30;26.0;;35.0;21.0;;;20;;;;;;;;;;1;;;;;;;;
858;680208;B   ;5.0;Ferwerderadeel                     ;68;02 ;08 ;45.0;9112.0;1.0;30;20;10;;;;;;;10;;;;;;;;;;1;;;;;;;;
859;680209;B   ;5.0;Ferwerderadeel                     ;68;02 ;09 ;31.0;9178.0;3.0;120;70;50;23.0;11.0;29.0;26.0;11.0;17.0;20;;;;6444.0;16109.0;;;;;1;;;;;;;;
860;70;G   ;4.0;Franekeradeel                      ;70;   ;   ;566.0;;;20280;10080;10200;19.0;13.0;29.0;24.0;15.0;20.0;5150;63.0;3.1;1.0;8168.0;13001.0;15.0;47.0;22.0;48.0;7;24.0;60.0;7.0;21.0;6.0;7.0;18.0;16.0
861;7000;W   ;4.0;Franekeradeel                      ;70;00 ;   ;837.0;;;12460;6070;6390;18.0;13.0;29.0;25.0;15.0;22.0;3160;62.0;3.1;1.0;8350.0;13205.0;17.0;46.0;21.0;52.0;6;22.0;61.0;7.0;22.0;6.0;8.0;17.0;17.0
862;700000;B   ;3.0;Franekeradeel                      ;70;00 ;00 ;1056.0;8801.0;1.0;1170;520;650;11.0;11.0;25.0;23.0;30.0;38.0;260;49.0;2.8;;8304.0;11413.0;10.0;52.0;15.0;41.0;5;13.0;72.0;3.0;44.0;11.0;5.0;10.0;15.0
863;700001;B   ;3.0;Franekeradeel                      ;70;00 ;01 ;1207.0;8801.0;1.0;1230;580;640;14.0;13.0;25.0;28.0;19.0;25.0;340;55.0;2.8;3.0;8667.0;12615.0;12.0;47.0;22.0;38.0;2;;;;;;;;
864;700002;B   ;4.0;Franekeradeel                      ;70;00 ;02 ;590.0;8801.0;1.0;210;100;110;14.0;10.0;29.0;27.0;19.0;17.0;60;49.0;2.8;;9597.0;14498.0;27.0;38.0;;70.0;3;;;;;;;;
865;700003;B   ;4.0;Franekeradeel                      ;70;00 ;03 ;645.0;8801.0;1.0;910;460;440;19.0;13.0;32.0;27.0;10.0;22.0;230;64.0;3.1;;8213.0;12592.0;11.0;45.0;16.0;45.0;4;31.0;64.0;12.0;11.0;4.0;9.0;28.0;5.0
866;700004;B   ;4.0;Franekeradeel                      ;70;00 ;04 ;788.0;8802.0;1.0;2690;1280;1400;24.0;12.0;32.0;24.0;7.0;13.0;710;69.0;3.3;1.0;8531.0;14408.0;23.0;41.0;25.0;64.0;3;;;;;;;;
867;700005;B   ;3.0;Franekeradeel                      ;70;00 ;05 ;1000.0;8801.0;1.0;1230;600;630;16.0;11.0;25.0;26.0;22.0;18.0;350;54.0;2.9;;7964.0;13364.0;15.0;41.0;19.0;44.0;2;;;;;;;;
868;700006;B   ;4.0;Franekeradeel                      ;70;00 ;06 ;735.0;8802.0;1.0;1550;750;800;18.0;16.0;36.0;17.0;13.0;27.0;360;65.0;3.2;2.0;7918.0;12842.0;9.0;43.0;13.0;48.0;2;;;;;;;;
869;700007;B   ;4.0;Franekeradeel                      ;70;00 ;07 ;516.0;8802.0;1.0;1580;800;770;22.0;15.0;26.0;30.0;7.0;6.0;460;67.0;3.2;1.0;8259.0;14612.0;28.0;43.0;15.0;67.0;3;;;;;;;;
870;700008;B   ;4.0;Franekeradeel                      ;70;00 ;08 ;818.0;8801.0;1.0;1270;610;650;17.0;15.0;27.0;25.0;17.0;20.0;330;59.0;3.1;;9008.0;14113.0;20.0;42.0;16.0;57.0;3;;;;;;;;
871;700009;B   ;5.0;Franekeradeel                      ;70;00 ;09 ;167.0;8801.0;1.0;630;340;290;8.0;8.0;26.0;33.0;26.0;66.0;60;66.0;3.2;;7442.0;10392.0;8.0;75.0;60.0;;2;;;;;;;;
872;7001;W   ;5.0;Franekeradeel                      ;70;01 ;   ;118.0;;;2580;1300;1280;20.0;13.0;29.0;22.0;17.0;19.0;650;63.0;3.2;0.0;7351.0;12048.0;11.0;52.0;25.0;40.0;4;26.0;61.0;5.0;22.0;9.0;2.0;23.0;13.0
873;700100;B   ;5.0;Franekeradeel                      ;70;01 ;00 ;66.0;8808.0;1.0;300;150;150;20.0;13.0;39.0;20.0;8.0;20.0;90;62.0;3.0;;7510.0;12275.0;;41.0;37.0;33.0;1;;;;;;;;
874;700101;B   ;5.0;Franekeradeel                      ;70;01 ;01 ;16.0;8852.0;1.0;80;50;30;24.0;15.0;30.0;18.0;13.0;16.0;20;;;;;;;;;;1;;;;;;;;
875;700102;B   ;5.0;Franekeradeel                      ;70;01 ;02 ;38.0;8853.0;1.0;50;20;20;;;;;;;10;;;;;;;;;;1;;;;;;;;
876;700103;B   ;5.0;Franekeradeel                      ;70;01 ;03 ;79.0;8854.0;1.0;460;240;230;19.0;10.0;28.0;21.0;21.0;21.0;130;59.0;3.0;;7737.0;15224.0;17.0;30.0;;39.0;1;;;;;;;;
877;700104;B   ;5.0;Franekeradeel                      ;70;01 ;04 ;168.0;8851.0;1.0;1350;660;690;20.0;13.0;26.0;22.0;19.0;20.0;340;64.0;3.2;;7669.0;11481.0;10.0;60.0;27.0;43.0;3;;;;;;;;
878;700107;B   ;5.0;Franekeradeel                      ;70;01 ;07 ;134.0;8808.0;3.0;70;40;30;24.0;;28.0;21.0;;;20;;;;;;;;;;1;;;;;;;;
879;700108;B   ;5.0;Franekeradeel                      ;70;01 ;08 ;44.0;8854.0;1.0;100;60;50;23.0;13.0;22.0;25.0;16.0;;30;;;;3948.0;7442.0;;70.0;;;1;;;;;;;;
880;700109;B   ;5.0;Franekeradeel                      ;70;01 ;09 ;48.0;8851.0;1.0;160;80;90;25.0;11.0;32.0;24.0;8.0;19.0;40;;;;8281.0;14226.0;;32.0;;39.0;1;;;;;;;;
881;7002;W   ;5.0;Franekeradeel                      ;70;02 ;   ;43.0;;;1020;540;480;19.0;13.0;32.0;26.0;10.0;17.0;280;63.0;3.1;;9212.0;14067.0;18.0;42.0;21.0;49.0;3;;;;;;;;
882;700200;B   ;5.0;Franekeradeel                      ;70;02 ;00 ;11.0;8809.0;1.0;50;30;30;29.0;;25.0;25.0;;18.0;20;;;;;;;;;;1;;;;;;;;
883;700201;B   ;5.0;Franekeradeel                      ;70;02 ;01 ;36.0;8812.0;1.0;210;120;90;18.0;16.0;32.0;23.0;11.0;15.0;60;65.0;3.1;;8645.0;14408.0;;36.0;;48.0;1;;;;;;;;
884;700202;B   ;5.0;Franekeradeel                      ;70;02 ;02 ;58.0;8811.0;1.0;390;200;190;21.0;11.0;34.0;22.0;12.0;18.0;100;62.0;3.1;;7987.0;12865.0;17.0;39.0;;46.0;2;;;;;;;;
885;700203;B   ;5.0;Franekeradeel                      ;70;02 ;03 ;48.0;8813.0;1.0;130;80;60;16.0;11.0;28.0;31.0;13.0;19.0;40;;;;11299.0;16155.0;;46.0;;;1;;;;;;;;
886;700204;B   ;5.0;Franekeradeel                      ;70;02 ;04 ;16.0;8814.0;1.0;120;70;50;15.0;;34.0;31.0;;14.0;40;;;;10913.0;14135.0;;;;;1;;;;;;;;
887;700208;B   ;5.0;Franekeradeel                      ;70;02 ;08 ;35.0;8812.0;1.0;70;30;30;;15.0;30.0;41.0;;20.0;20;;;;;;;;;;1;;;;;;;;
888;700209;B   ;5.0;Franekeradeel                      ;70;02 ;09 ;50.0;8811.0;1.0;50;20;20;;;;;;;10;;;;;;;;;;1;;;;;;;;
889;7003;W   ;5.0;Franekeradeel                      ;70;03 ;   ;89.0;;;2000;1030;980;22.0;12.0;30.0;21.0;15.0;19.0;490;65.0;3.3;0.0;7124.0;11889.0;11.0;51.0;21.0;40.0;3;;;;;;;;
890;700300;B   ;5.0;Franekeradeel                      ;70;03 ;00 ;75.0;8806.0;1.0;560;290;260;22.0;11.0;30.0;21.0;16.0;15.0;150;62.0;3.1;;7351.0;12456.0;10.0;43.0;22.0;40.0;2;;;;;;;;
891;700301;B   ;5.0;Franekeradeel                      ;70;03 ;01 ;29.0;8805.0;1.0;180;90;90;17.0;14.0;36.0;20.0;14.0;23.0;50;;;;8350.0;13046.0;;42.0;;38.0;1;;;;;;;;
892;700302;B   ;5.0;Franekeradeel                      ;70;03 ;02 ;127.0;8804.0;1.0;900;450;450;21.0;11.0;29.0;20.0;18.0;23.0;220;63.0;3.2;1.0;6897.0;11186.0;9.0;60.0;24.0;39.0;2;;;;;;;;
893;700307;B   ;5.0;Franekeradeel                      ;70;03 ;07 ;27.0;8806.0;1.0;90;50;50;24.0;;24.0;27.0;;;20;;;;;;;;;;1;;;;;;;;
894;700308;B   ;5.0;Franekeradeel                      ;70;03 ;08 ;28.0;8805.0;1.0;40;20;10;;;;;;;10;;;;;;;;;;1;;;;;;;;
895;700309;B   ;5.0;Franekeradeel                      ;70;03 ;09 ;30.0;8804.0;1.0;230;130;110;26.0;12.0;33.0;23.0;6.0;11.0;50;72.0;3.8;;6739.0;12252.0;;46.0;;;1;;;;;;;;
896;7004;W   ;5.0;Franekeradeel                      ;70;04 ;   ;176.0;;;2230;1150;1080;21.0;14.0;30.0;22.0;13.0;16.0;570;66.0;3.2;1.0;8622.0;13409.0;16.0;47.0;25.0;40.0;4;24.0;57.0;5.0;19.0;5.0;7.0;21.0;19.0
897;700400;B   ;5.0;Franekeradeel                      ;70;04 ;00 ;39.0;8807.0;1.0;250;140;120;18.0;16.0;33.0;25.0;8.0;20.0;60;72.0;3.3;;8826.0;13523.0;;44.0;24.0;44.0;1;;;;;;;;
898;700401;B   ;5.0;Franekeradeel                      ;70;04 ;01 ;207.0;8855.0;4.0;210;110;110;16.0;13.0;33.0;25.0;12.0;19.0;50;65.0;3.1;;8985.0;13182.0;;34.0;;39.0;1;;;;;;;;
899;700402;B   ;5.0;Franekeradeel                      ;70;04 ;02 ;215.0;8855.0;1.0;1360;690;660;22.0;13.0;30.0;19.0;16.0;17.0;350;64.0;3.2;1.0;8281.0;13114.0;17.0;51.0;29.0;39.0;3;;;;;;;;
900;700407;B   ;5.0;Franekeradeel                      ;70;04 ;07 ;40.0;8807.0;1.0;40;20;20;;;;;;;10;;;;;;;;;;1;;;;;;;;
901;700408;B   ;5.0;Franekeradeel                      ;70;04 ;08 ;41.0;8856.0;1.0;120;60;60;20.0;;34.0;24.0;;;30;;;;;;;;;;1;;;;;;;;
902;700409;B   ;5.0;Franekeradeel                      ;70;04 ;09 ;131.0;8855.0;1.0;240;130;110;18.0;20.0;27.0;26.0;10.0;10.0;70;65.0;3.3;;10165.0;16427.0;;45.0;;42.0;2;;;;;;;;
903;72;G   ;4.0;Harlingen                          ;72;   ;   ;862.0;;;15280;7540;7730;19.0;13.0;29.0;25.0;14.0;23.0;3890;60.0;3.0;2.0;8281.0;13205.0;15.0;46.0;26.0;60.0;7;21.0;65.0;7.0;20.0;9.0;7.0;23.0;14.0
904;7200;W   ;4.0;Harlingen                          ;72;00 ;   ;921.0;;;14070;6900;7180;19.0;13.0;29.0;25.0;15.0;23.0;3560;60.0;3.0;2.0;8259.0;13137.0;15.0;46.0;27.0;59.0;7;21.0;66.0;7.0;20.0;9.0;6.0;22.0;14.0
905;720000;B   ;4.0;Harlingen                          ;72;00 ;00 ;980.0;8861.0;1.0;3190;1630;1550;14.0;14.0;31.0;26.0;15.0;34.0;720;55.0;2.9;0.0;8985.0;13273.0;16.0;43.0;20.0;63.0;6;15.0;73.0;5.0;32.0;13.0;7.0;17.0;12.0
906;720001;B   ;4.0;Harlingen                          ;72;00 ;01 ;861.0;8861.0;1.0;2160;960;1200;13.0;10.0;19.0;27.0;31.0;27.0;550;50.0;2.9;;9575.0;13477.0;17.0;52.0;33.0;64.0;4;34.0;50.0;11.0;5.0;3.0;5.0;26.0;16.0
907;720002;B   ;3.0;Harlingen                          ;72;00 ;02 ;1303.0;8861.0;1.0;820;390;440;18.0;12.0;32.0;20.0;18.0;23.0;220;59.0;2.9;1.0;8236.0;12093.0;;48.0;29.0;53.0;3;;;;;;;;
908;720003;B   ;3.0;Harlingen                          ;72;00 ;03 ;1060.0;8862.0;1.0;960;460;500;8.0;17.0;30.0;19.0;26.0;53.0;180;41.0;2.5;3.0;8781.0;10913.0;8.0;64.0;46.0;34.0;2;;;;;;;;
909;720004;B   ;4.0;Harlingen                          ;72;00 ;04 ;816.0;8862.0;1.0;6530;3230;3300;24.0;13.0;31.0;25.0;7.0;14.0;1780;66.0;3.2;4.0;7487.0;13591.0;17.0;42.0;26.0;63.0;4;15.0;57.0;7.0;18.0;5.0;6.0;21.0;28.0
910;720005;B   ;4.0;Harlingen                          ;72;00 ;05 ;872.0;8861.0;1.0;250;140;110;17.0;17.0;25.0;25.0;16.0;13.0;70;61.0;3.1;;8213.0;12683.0;;49.0;;68.0;3;;;;;;;;
911;720006;B   ;4.0;Harlingen                          ;72;00 ;06 ;862.0;8861.0;1.0;0;0;0;;;;;;;0;;;;;;;;;;3;;;;;;;;
912;720009;B   ;5.0;Harlingen                          ;72;00 ;09 ;246.0;8862.0;3.0;160;80;80;27.0;;37.0;19.0;;13.0;40;;;;5718.0;11821.0;;41.0;;;1;;;;;;;;
913;7201;W   ;5.0;Harlingen                          ;72;01 ;   ;165.0;;;710;380;330;17.0;14.0;29.0;29.0;10.0;15.0;210;59.0;3.0;;8645.0;14181.0;18.0;34.0;19.0;75.0;2;;;;;;;;
914;720100;B   ;5.0;Harlingen                          ;72;01 ;00 ;129.0;8872.0;1.0;500;260;240;17.0;13.0;31.0;30.0;9.0;16.0;140;59.0;2.9;;8645.0;13886.0;17.0;33.0;18.0;74.0;1;;;;;;;;
915;720109;B   ;5.0;Harlingen                          ;72;01 ;09 ;251.0;8872.0;2.0;220;120;100;17.0;18.0;26.0;27.0;13.0;14.0;60;58.0;3.0;;8645.0;14952.0;;37.0;;78.0;1;;;;;;;;
916;7202;W   ;5.0;Harlingen                          ;72;02 ;   ;49.0;;;480;260;220;19.0;12.0;36.0;26.0;7.0;21.0;130;61.0;3.1;;8191.0;13999.0;18.0;40.0;21.0;63.0;1;;;;;;;;
917;720200;B   ;5.0;Harlingen                          ;72;02 ;00 ;55.0;8857.0;1.0;310;160;140;19.0;13.0;37.0;24.0;7.0;20.0;80;60.0;3.1;;7918.0;12887.0;16.0;42.0;26.0;58.0;1;;;;;;;;
918;720209;B   ;5.0;Harlingen                          ;72;02 ;09 ;37.0;8857.0;1.0;180;100;80;18.0;11.0;34.0;30.0;6.0;22.0;40;;;;8917.0;17402.0;;35.0;;76.0;1;;;;;;;;
919;74;G   ;3.0;Heerenveen                         ;74;   ;   ;1039.0;;;39490;19340;20150;17.0;13.0;30.0;24.0;17.0;23.0;10200;58.0;3.0;2.0;8849.0;13750.0;18.0;43.0;22.0;60.0;8;17.0;65.0;8.0;22.0;7.0;9.0;19.0;18.0
920;7400;W   ;3.0;Heerenveen                         ;74;00 ;   ;1329.0;;;28580;13800;14780;16.0;13.0;29.0;24.0;18.0;26.0;7200;56.0;2.9;3.0;9053.0;13818.0;18.0;43.0;23.0;56.0;8;16.0;65.0;7.0;23.0;7.0;9.0;19.0;19.0
921;740000;B   ;2.0;Heerenveen                         ;74;00 ;00 ;1532.0;8442.0;6.0;13740;6650;7090;15.0;14.0;31.0;21.0;19.0;32.0;3260;53.0;2.9;3.0;9076.0;13296.0;15.0;45.0;23.0;54.0;7;12.0;70.0;7.0;29.0;9.0;9.0;17.0;18.0
922;740001;B   ;3.0;Heerenveen                         ;74;00 ;01 ;1331.0;8446.0;4.0;11200;5350;5840;18.0;13.0;27.0;25.0;17.0;22.0;2900;60.0;3.0;3.0;8917.0;14339.0;21.0;41.0;25.0;55.0;5;16.0;54.0;7.0;11.0;3.0;13.0;21.0;30.0
923;740002;B   ;5.0;Heerenveen                         ;74;00 ;02 ;361.0;8445.0;3.0;220;110;110;20.0;;36.0;25.0;;8.0;70;62.0;3.2;;11367.0;19785.0;41.0;;;;4;32.0;66.0;14.0;5.0;3.0;10.0;34.0;2.0
924;740003;B   ;5.0;Heerenveen                         ;74;00 ;03 ;289.0;8448.0;1.0;660;350;310;20.0;8.0;35.0;27.0;10.0;12.0;190;59.0;3.0;;10097.0;16472.0;27.0;32.0;14.0;61.0;3;;;;;;;;
925;740004;B   ;5.0;Heerenveen                         ;74;00 ;04 ;218.0;8452.0;2.0;140;70;70;20.0;14.0;19.0;35.0;12.0;10.0;40;;;;7283.0;11617.0;;52.0;;;1;;;;;;;;
926;740005;B   ;5.0;Heerenveen                         ;74;00 ;05 ;399.0;8444.0;2.0;1940;920;1020;17.0;11.0;29.0;24.0;19.0;21.0;530;58.0;2.9;2.0;7918.0;11934.0;10.0;51.0;23.0;55.0;4;30.0;54.0;7.0;18.0;4.0;5.0;20.0;17.0
927;740006;B   ;5.0;Heerenveen                         ;74;00 ;06 ;371.0;8453.0;1.0;670;340;320;13.0;7.0;22.0;36.0;22.0;16.0;220;44.0;2.6;;12570.0;17561.0;31.0;33.0;20.0;109.0;3;;;;;;;;
928;7401;W   ;5.0;Heerenveen                         ;74;01 ;   ;133.0;;;1910;990;920;23.0;12.0;34.0;23.0;8.0;12.0;510;70.0;3.3;;7737.0;13750.0;20.0;41.0;10.0;74.0;3;;;;;;;;
929;740100;B   ;5.0;Heerenveen                         ;74;01 ;00 ;442.0;8449.0;4.0;120;60;60;21.0;11.0;34.0;21.0;13.0;10.0;30;;;;10845.0;17108.0;;35.0;;;1;;;;;;;;
930;740101;B   ;5.0;Heerenveen                         ;74;01 ;01 ;70.0;8459.0;1.0;430;230;200;21.0;14.0;32.0;27.0;6.0;14.0;110;70.0;3.3;;6693.0;11889.0;17.0;40.0;;72.0;2;;;;;;;;
931;740102;B   ;5.0;Heerenveen                         ;74;01 ;02 ;91.0;8458.0;1.0;690;360;340;22.0;10.0;38.0;21.0;9.0;15.0;190;72.0;3.2;;8055.0;13659.0;16.0;42.0;13.0;69.0;2;;;;;;;;
932;740103;B   ;5.0;Heerenveen                         ;74;01 ;03 ;304.0;8445.0;5.0;250;130;120;33.0;11.0;33.0;19.0;5.0;6.0;60;79.0;3.7;;8463.0;17017.0;38.0;38.0;;107.0;1;;;;;;;;
933;740106;B   ;5.0;Heerenveen                         ;74;01 ;06 ;21.0;8449.0;1.0;120;60;60;23.0;12.0;28.0;28.0;10.0;8.0;40;;;;5740.0;10823.0;;;;;1;;;;;;;;
934;740107;B   ;5.0;Heerenveen                         ;74;01 ;07 ;425.0;8444.0;3.0;0;0;10;;;;;;;0;;;;;;;;;;1;;;;;;;;
935;740108;B   ;5.0;Heerenveen                         ;74;01 ;08 ;8.0;8458.0;2.0;20;10;10;;;;;;;10;;;;;;;;;;1;;;;;;;;
936;740109;B   ;5.0;Heerenveen                         ;74;01 ;09 ;34.0;8457.0;3.0;260;130;130;23.0;15.0;29.0;26.0;6.0;11.0;70;67.0;3.3;;7306.0;14067.0;28.0;45.0;;64.0;1;;;;;;;;
937;7402;W   ;5.0;Heerenveen                         ;74;02 ;   ;71.0;;;2770;1400;1370;21.0;11.0;30.0;25.0;13.0;13.0;770;63.0;3.1;;8440.0;14634.0;20.0;36.0;13.0;79.0;4;26.0;57.0;7.0;15.0;8.0;9.0;17.0;17.0
