ID;RegioS;BedrijfstakkenBranchesSBI93;Perioden;Investeringen_1;GrondEnTerreinen_2;Bedrijfsruimten_3;GrondWaterEnWegenbouwkundigeWerken_4;Vervoermiddelen_5;ComputersEnRandapparatuur_6;MachinesEnInstallaties_7;OverigeMaterieleVasteActiva_8
2058;Zuid-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2006;;;;;;;;
2059;Zuid-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2007;;;;;;;;
2060;Zuid-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2008;;;;;;;;
2061;Zuid-Nederland;7411c Ov.zak. diensten (geen holdings);2000;;;;;;;;
2062;Zuid-Nederland;7411c Ov.zak. diensten (geen holdings);2001;;;;;;;;
2063;Zuid-Nederland;7411c Ov.zak. diensten (geen holdings);2002;245.6;2.2;47.1;0.7;28.4;69.3;38.0;59.7
2064;Zuid-Nederland;7411c Ov.zak. diensten (geen holdings);2003;231.4;1.0;50.4;1.0;28.6;64.4;35.1;50.9
2065;Zuid-Nederland;7411c Ov.zak. diensten (geen holdings);2004;222.3;2.7;51.7;0.9;30.3;56.7;34.2;45.7
2066;Zuid-Nederland;7411c Ov.zak. diensten (geen holdings);2005;217.1;2.8;36.5;0.5;30.6;62.3;35.3;49.0
2067;Zuid-Nederland;7411c Ov.zak. diensten (geen holdings);2006;;;;;;;;
2068;Zuid-Nederland;7411c Ov.zak. diensten (geen holdings);2007;;;;;;;;
2069;Zuid-Nederland;7411c Ov.zak. diensten (geen holdings);2008;;;;;;;;
2070;Continentaal plat;CA Energiehoudende delfstoffenwinning;2000;340.0;0.0;0.0;300.2;0.0;0.1;37.5;2.2
2071;Continentaal plat;CA Energiehoudende delfstoffenwinning;2001;;;;;;;;
2072;Continentaal plat;CA Energiehoudende delfstoffenwinning;2002;;;;;;;;
2073;Continentaal plat;CA Energiehoudende delfstoffenwinning;2003;;;;;;;;
2074;Continentaal plat;CA Energiehoudende delfstoffenwinning;2004;;;;;;;;
2075;Continentaal plat;CA Energiehoudende delfstoffenwinning;2005;606.6;0.0;0.0;289.2;0.0;0.0;317.4;0.0
2076;Continentaal plat;CA Energiehoudende delfstoffenwinning;2006;1318.1;0.0;0.0;609.3;0.0;0.0;639.9;69.0
2077;Continentaal plat;CA Energiehoudende delfstoffenwinning;2007;667.6;0.0;0.0;309.0;0.0;0.0;358.6;0.0
2078;Continentaal plat;CA Energiehoudende delfstoffenwinning;2008;539.9;0.0;0.0;423.1;0.0;0.0;116.7;0.0
2079;Continentaal plat;11 Aardolie- en aardgaswinning;2000;340.0;0.0;0.0;300.2;0.0;0.1;37.5;2.2
2080;Continentaal plat;11 Aardolie- en aardgaswinning;2001;;;;;;;;
2081;Continentaal plat;11 Aardolie- en aardgaswinning;2002;;;;;;;;
2082;Continentaal plat;11 Aardolie- en aardgaswinning;2003;;;;;;;;
2083;Continentaal plat;11 Aardolie- en aardgaswinning;2004;;;;;;;;
2084;Continentaal plat;11 Aardolie- en aardgaswinning;2005;606.6;0.0;0.0;289.2;0.0;0.0;317.4;0.0
2085;Continentaal plat;11 Aardolie- en aardgaswinning;2006;1318.1;0.0;0.0;609.3;0.0;0.0;639.9;69.0
2086;Continentaal plat;11 Aardolie- en aardgaswinning;2007;667.6;0.0;0.0;309.0;0.0;0.0;358.6;0.0
2087;Continentaal plat;11 Aardolie- en aardgaswinning;2008;539.9;0.0;0.0;423.1;0.0;0.0;116.7;0.0
2088;Continentaal plat;D Industrie;2000;;;;;;;;
2089;Continentaal plat;D Industrie;2001;;;;;;;;
2090;Continentaal plat;D Industrie;2002;;;;;;;;
2091;Continentaal plat;D Industrie;2003;;;;;;;;
2092;Continentaal plat;D Industrie;2004;;;;;;;;
2093;Continentaal plat;D Industrie;2005;;;;;;;;
2094;Continentaal plat;D Industrie;2006;;;;;;;;
2095;Continentaal plat;D Industrie;2007;;;;;;;;
2096;Continentaal plat;D Industrie;2008;;;;;;;;
2097;Continentaal plat;DA Voedings- en genotmiddelenindustrie;2000;;;;;;;;
2098;Continentaal plat;DA Voedings- en genotmiddelenindustrie;2001;;;;;;;;
2099;Continentaal plat;DA Voedings- en genotmiddelenindustrie;2002;;;;;;;;
2100;Continentaal plat;DA Voedings- en genotmiddelenindustrie;2003;;;;;;;;
2101;Continentaal plat;DA Voedings- en genotmiddelenindustrie;2004;;;;;;;;
2102;Continentaal plat;DA Voedings- en genotmiddelenindustrie;2005;;;;;;;;
2103;Continentaal plat;DA Voedings- en genotmiddelenindustrie;2006;;;;;;;;
2104;Continentaal plat;DA Voedings- en genotmiddelenindustrie;2007;;;;;;;;
2105;Continentaal plat;DA Voedings- en genotmiddelenindustrie;2008;;;;;;;;
2106;Continentaal plat;15 Voedingsmiddelen- en drankenindustrie;2000;;;;;;;;
2107;Continentaal plat;15 Voedingsmiddelen- en drankenindustrie;2001;;;;;;;;
2108;Continentaal plat;15 Voedingsmiddelen- en drankenindustrie;2002;;;;;;;;
2109;Continentaal plat;15 Voedingsmiddelen- en drankenindustrie;2003;;;;;;;;
2110;Continentaal plat;15 Voedingsmiddelen- en drankenindustrie;2004;;;;;;;;
2111;Continentaal plat;15 Voedingsmiddelen- en drankenindustrie;2005;;;;;;;;
2112;Continentaal plat;15 Voedingsmiddelen- en drankenindustrie;2006;;;;;;;;
2113;Continentaal plat;15 Voedingsmiddelen- en drankenindustrie;2007;;;;;;;;
2114;Continentaal plat;15 Voedingsmiddelen- en drankenindustrie;2008;;;;;;;;
2115;Continentaal plat;16 Tabaksverwerkende industrie;2000;;;;;;;;
2116;Continentaal plat;16 Tabaksverwerkende industrie;2001;;;;;;;;
2117;Continentaal plat;16 Tabaksverwerkende industrie;2002;;;;;;;;
2118;Continentaal plat;16 Tabaksverwerkende industrie;2003;;;;;;;;
2119;Continentaal plat;16 Tabaksverwerkende industrie;2004;;;;;;;;
2120;Continentaal plat;16 Tabaksverwerkende industrie;2005;;;;;;;;
2121;Continentaal plat;16 Tabaksverwerkende industrie;2006;;;;;;;;
2122;Continentaal plat;16 Tabaksverwerkende industrie;2007;;;;;;;;
2123;Continentaal plat;16 Tabaksverwerkende industrie;2008;;;;;;;;
2124;Continentaal plat;DE Papier-, karton- en grafische ind.;2000;;;;;;;;
2125;Continentaal plat;DE Papier-, karton- en grafische ind.;2001;;;;;;;;
2126;Continentaal plat;DE Papier-, karton- en grafische ind.;2002;;;;;;;;
2127;Continentaal plat;DE Papier-, karton- en grafische ind.;2003;;;;;;;;
2128;Continentaal plat;DE Papier-, karton- en grafische ind.;2004;;;;;;;;
2129;Continentaal plat;DE Papier-, karton- en grafische ind.;2005;;;;;;;;
2130;Continentaal plat;DE Papier-, karton- en grafische ind.;2006;;;;;;;;
2131;Continentaal plat;DE Papier-, karton- en grafische ind.;2007;;;;;;;;
2132;Continentaal plat;DE Papier-, karton- en grafische ind.;2008;;;;;;;;
2133;Continentaal plat;21 Papier(waren)- en karton(waren)ind.;2000;;;;;;;;
2134;Continentaal plat;21 Papier(waren)- en karton(waren)ind.;2001;;;;;;;;
2135;Continentaal plat;21 Papier(waren)- en karton(waren)ind.;2002;;;;;;;;
2136;Continentaal plat;21 Papier(waren)- en karton(waren)ind.;2003;;;;;;;;
2137;Continentaal plat;21 Papier(waren)- en karton(waren)ind.;2004;;;;;;;;
2138;Continentaal plat;21 Papier(waren)- en karton(waren)ind.;2005;;;;;;;;
2139;Continentaal plat;21 Papier(waren)- en karton(waren)ind.;2006;;;;;;;;
2140;Continentaal plat;21 Papier(waren)- en karton(waren)ind.;2007;;;;;;;;
2141;Continentaal plat;21 Papier(waren)- en karton(waren)ind.;2008;;;;;;;;
2142;Continentaal plat;DF Aardolie-, steenkoolverwerkende ind.;2000;;;;;;;;
2143;Continentaal plat;DF Aardolie-, steenkoolverwerkende ind.;2001;;;;;;;;
2144;Continentaal plat;DF Aardolie-, steenkoolverwerkende ind.;2002;;;;;;;;
2145;Continentaal plat;DF Aardolie-, steenkoolverwerkende ind.;2003;;;;;;;;
2146;Continentaal plat;DF Aardolie-, steenkoolverwerkende ind.;2004;;;;;;;;
2147;Continentaal plat;DF Aardolie-, steenkoolverwerkende ind.;2005;;;;;;;;
2148;Continentaal plat;DF Aardolie-, steenkoolverwerkende ind.;2006;;;;;;;;
2149;Continentaal plat;DF Aardolie-, steenkoolverwerkende ind.;2007;;;;;;;;
2150;Continentaal plat;DF Aardolie-, steenkoolverwerkende ind.;2008;;;;;;;;
2151;Continentaal plat;23 Aardolie-, steenkoolverwerkende ind.;2000;;;;;;;;
2152;Continentaal plat;23 Aardolie-, steenkoolverwerkende ind.;2001;;;;;;;;
2153;Continentaal plat;23 Aardolie-, steenkoolverwerkende ind.;2002;;;;;;;;
2154;Continentaal plat;23 Aardolie-, steenkoolverwerkende ind.;2003;;;;;;;;
2155;Continentaal plat;23 Aardolie-, steenkoolverwerkende ind.;2004;;;;;;;;
2156;Continentaal plat;23 Aardolie-, steenkoolverwerkende ind.;2005;;;;;;;;
2157;Continentaal plat;23 Aardolie-, steenkoolverwerkende ind.;2006;;;;;;;;
2158;Continentaal plat;23 Aardolie-, steenkoolverwerkende ind.;2007;;;;;;;;
2159;Continentaal plat;23 Aardolie-, steenkoolverwerkende ind.;2008;;;;;;;;
2160;Continentaal plat;DG Chemische industrie;2000;;;;;;;;
2161;Continentaal plat;DG Chemische industrie;2001;;;;;;;;
2162;Continentaal plat;DG Chemische industrie;2002;;;;;;;;
2163;Continentaal plat;DG Chemische industrie;2003;;;;;;;;
2164;Continentaal plat;DG Chemische industrie;2004;;;;;;;;
2165;Continentaal plat;DG Chemische industrie;2005;;;;;;;;
2166;Continentaal plat;DG Chemische industrie;2006;;;;;;;;
2167;Continentaal plat;DG Chemische industrie;2007;;;;;;;;
2168;Continentaal plat;DG Chemische industrie;2008;;;;;;;;
2169;Continentaal plat;24 Chemische industrie;2000;;;;;;;;
2170;Continentaal plat;24 Chemische industrie;2001;;;;;;;;
2171;Continentaal plat;24 Chemische industrie;2002;;;;;;;;
2172;Continentaal plat;24 Chemische industrie;2003;;;;;;;;
2173;Continentaal plat;24 Chemische industrie;2004;;;;;;;;
2174;Continentaal plat;24 Chemische industrie;2005;;;;;;;;
2175;Continentaal plat;24 Chemische industrie;2006;;;;;;;;
2176;Continentaal plat;24 Chemische industrie;2007;;;;;;;;
2177;Continentaal plat;24 Chemische industrie;2008;;;;;;;;
2178;Continentaal plat;DH Rubber- en kunststofverwerkende ind.;2000;;;;;;;;
2179;Continentaal plat;DH Rubber- en kunststofverwerkende ind.;2001;;;;;;;;
2180;Continentaal plat;DH Rubber- en kunststofverwerkende ind.;2002;;;;;;;;
2181;Continentaal plat;DH Rubber- en kunststofverwerkende ind.;2003;;;;;;;;
2182;Continentaal plat;DH Rubber- en kunststofverwerkende ind.;2004;;;;;;;;
2183;Continentaal plat;DH Rubber- en kunststofverwerkende ind.;2005;;;;;;;;
2184;Continentaal plat;DH Rubber- en kunststofverwerkende ind.;2006;;;;;;;;
2185;Continentaal plat;DH Rubber- en kunststofverwerkende ind.;2007;;;;;;;;
2186;Continentaal plat;DH Rubber- en kunststofverwerkende ind.;2008;;;;;;;;
2187;Continentaal plat;25 Rubber- en kunststofverwerkende ind.;2000;;;;;;;;
2188;Continentaal plat;25 Rubber- en kunststofverwerkende ind.;2001;;;;;;;;
2189;Continentaal plat;25 Rubber- en kunststofverwerkende ind.;2002;;;;;;;;
2190;Continentaal plat;25 Rubber- en kunststofverwerkende ind.;2003;;;;;;;;
2191;Continentaal plat;25 Rubber- en kunststofverwerkende ind.;2004;;;;;;;;
2192;Continentaal plat;25 Rubber- en kunststofverwerkende ind.;2005;;;;;;;;
2193;Continentaal plat;25 Rubber- en kunststofverwerkende ind.;2006;;;;;;;;
2194;Continentaal plat;25 Rubber- en kunststofverwerkende ind.;2007;;;;;;;;
2195;Continentaal plat;25 Rubber- en kunststofverwerkende ind.;2008;;;;;;;;
2196;Continentaal plat;DI Glas-, aardewerk-, cement-, kalkind.;2000;;;;;;;;
2197;Continentaal plat;DI Glas-, aardewerk-, cement-, kalkind.;2001;;;;;;;;
2198;Continentaal plat;DI Glas-, aardewerk-, cement-, kalkind.;2002;;;;;;;;
2199;Continentaal plat;DI Glas-, aardewerk-, cement-, kalkind.;2003;;;;;;;;
2200;Continentaal plat;DI Glas-, aardewerk-, cement-, kalkind.;2004;;;;;;;;
2201;Continentaal plat;DI Glas-, aardewerk-, cement-, kalkind.;2005;;;;;;;;
2202;Continentaal plat;DI Glas-, aardewerk-, cement-, kalkind.;2006;;;;;;;;
2203;Continentaal plat;DI Glas-, aardewerk-, cement-, kalkind.;2007;;;;;;;;
2204;Continentaal plat;DI Glas-, aardewerk-, cement-, kalkind.;2008;;;;;;;;
2205;Continentaal plat;26 Glas-, aardewerk-, cement-, kalkind.;2000;;;;;;;;
2206;Continentaal plat;26 Glas-, aardewerk-, cement-, kalkind.;2001;;;;;;;;
2207;Continentaal plat;26 Glas-, aardewerk-, cement-, kalkind.;2002;;;;;;;;
2208;Continentaal plat;26 Glas-, aardewerk-, cement-, kalkind.;2003;;;;;;;;
2209;Continentaal plat;26 Glas-, aardewerk-, cement-, kalkind.;2004;;;;;;;;
2210;Continentaal plat;26 Glas-, aardewerk-, cement-, kalkind.;2005;;;;;;;;
2211;Continentaal plat;26 Glas-, aardewerk-, cement-, kalkind.;2006;;;;;;;;
2212;Continentaal plat;26 Glas-, aardewerk-, cement-, kalkind.;2007;;;;;;;;
2213;Continentaal plat;26 Glas-, aardewerk-, cement-, kalkind.;2008;;;;;;;;
2214;Continentaal plat;DJ Basismetaal- en metaalproductenind.;2000;;;;;;;;
2215;Continentaal plat;DJ Basismetaal- en metaalproductenind.;2001;;;;;;;;
2216;Continentaal plat;DJ Basismetaal- en metaalproductenind.;2002;;;;;;;;
2217;Continentaal plat;DJ Basismetaal- en metaalproductenind.;2003;;;;;;;;
2218;Continentaal plat;DJ Basismetaal- en metaalproductenind.;2004;;;;;;;;
2219;Continentaal plat;DJ Basismetaal- en metaalproductenind.;2005;;;;;;;;
2220;Continentaal plat;DJ Basismetaal- en metaalproductenind.;2006;;;;;;;;
2221;Continentaal plat;DJ Basismetaal- en metaalproductenind.;2007;;;;;;;;
2222;Continentaal plat;DJ Basismetaal- en metaalproductenind.;2008;;;;;;;;
2223;Continentaal plat;27 Basismetaalindustrie;2000;;;;;;;;
2224;Continentaal plat;27 Basismetaalindustrie;2001;;;;;;;;
2225;Continentaal plat;27 Basismetaalindustrie;2002;;;;;;;;
2226;Continentaal plat;27 Basismetaalindustrie;2003;;;;;;;;
2227;Continentaal plat;27 Basismetaalindustrie;2004;;;;;;;;
2228;Continentaal plat;27 Basismetaalindustrie;2005;;;;;;;;
2229;Continentaal plat;27 Basismetaalindustrie;2006;;;;;;;;
2230;Continentaal plat;27 Basismetaalindustrie;2007;;;;;;;;
2231;Continentaal plat;27 Basismetaalindustrie;2008;;;;;;;;
2232;Continentaal plat;28 Metaalproductenindustrie;2000;;;;;;;;
2233;Continentaal plat;28 Metaalproductenindustrie;2001;;;;;;;;
2234;Continentaal plat;28 Metaalproductenindustrie;2002;;;;;;;;
2235;Continentaal plat;28 Metaalproductenindustrie;2003;;;;;;;;
2236;Continentaal plat;28 Metaalproductenindustrie;2004;;;;;;;;
2237;Continentaal plat;28 Metaalproductenindustrie;2005;;;;;;;;
2238;Continentaal plat;28 Metaalproductenindustrie;2006;;;;;;;;
2239;Continentaal plat;28 Metaalproductenindustrie;2007;;;;;;;;
2240;Continentaal plat;28 Metaalproductenindustrie;2008;;;;;;;;
2241;Continentaal plat;DK Machine- en apparatenindustrie;2000;;;;;;;;
2242;Continentaal plat;DK Machine- en apparatenindustrie;2001;;;;;;;;
2243;Continentaal plat;DK Machine- en apparatenindustrie;2002;;;;;;;;
2244;Continentaal plat;DK Machine- en apparatenindustrie;2003;;;;;;;;
2245;Continentaal plat;DK Machine- en apparatenindustrie;2004;;;;;;;;
2246;Continentaal plat;DK Machine- en apparatenindustrie;2005;;;;;;;;
2247;Continentaal plat;DK Machine- en apparatenindustrie;2006;;;;;;;;
2248;Continentaal plat;DK Machine- en apparatenindustrie;2007;;;;;;;;
2249;Continentaal plat;DK Machine- en apparatenindustrie;2008;;;;;;;;
2250;Continentaal plat;29 Machine- en apparatenindustrie;2000;;;;;;;;
2251;Continentaal plat;29 Machine- en apparatenindustrie;2001;;;;;;;;
2252;Continentaal plat;29 Machine- en apparatenindustrie;2002;;;;;;;;
2253;Continentaal plat;29 Machine- en apparatenindustrie;2003;;;;;;;;
2254;Continentaal plat;29 Machine- en apparatenindustrie;2004;;;;;;;;
2255;Continentaal plat;29 Machine- en apparatenindustrie;2005;;;;;;;;
2256;Continentaal plat;29 Machine- en apparatenindustrie;2006;;;;;;;;
2257;Continentaal plat;29 Machine- en apparatenindustrie;2007;;;;;;;;
2258;Continentaal plat;29 Machine- en apparatenindustrie;2008;;;;;;;;
2259;Continentaal plat;DL Elektrische en optische apparatenind.;2000;;;;;;;;
2260;Continentaal plat;DL Elektrische en optische apparatenind.;2001;;;;;;;;
2261;Continentaal plat;DL Elektrische en optische apparatenind.;2002;;;;;;;;
2262;Continentaal plat;DL Elektrische en optische apparatenind.;2003;;;;;;;;
2263;Continentaal plat;DL Elektrische en optische apparatenind.;2004;;;;;;;;
2264;Continentaal plat;DL Elektrische en optische apparatenind.;2005;;;;;;;;
2265;Continentaal plat;DL Elektrische en optische apparatenind.;2006;;;;;;;;
2266;Continentaal plat;DL Elektrische en optische apparatenind.;2007;;;;;;;;
2267;Continentaal plat;DL Elektrische en optische apparatenind.;2008;;;;;;;;
2268;Continentaal plat;30 Kantoormachine- en computerindustrie;2000;;;;;;;;
2269;Continentaal plat;30 Kantoormachine- en computerindustrie;2001;;;;;;;;
2270;Continentaal plat;30 Kantoormachine- en computerindustrie;2002;;;;;;;;
2271;Continentaal plat;30 Kantoormachine- en computerindustrie;2003;;;;;;;;
2272;Continentaal plat;30 Kantoormachine- en computerindustrie;2004;;;;;;;;
2273;Continentaal plat;30 Kantoormachine- en computerindustrie;2005;;;;;;;;
2274;Continentaal plat;30 Kantoormachine- en computerindustrie;2006;;;;;;;;
2275;Continentaal plat;30 Kantoormachine- en computerindustrie;2007;;;;;;;;
2276;Continentaal plat;30 Kantoormachine- en computerindustrie;2008;;;;;;;;
2277;Continentaal plat;32 Audio-, video-, telecomapparatenind.;2000;;;;;;;;
2278;Continentaal plat;32 Audio-, video-, telecomapparatenind.;2001;;;;;;;;
2279;Continentaal plat;32 Audio-, video-, telecomapparatenind.;2002;;;;;;;;
2280;Continentaal plat;32 Audio-, video-, telecomapparatenind.;2003;;;;;;;;
2281;Continentaal plat;32 Audio-, video-, telecomapparatenind.;2004;;;;;;;;
2282;Continentaal plat;32 Audio-, video-, telecomapparatenind.;2005;;;;;;;;
2283;Continentaal plat;32 Audio-, video-, telecomapparatenind.;2006;;;;;;;;
2284;Continentaal plat;32 Audio-, video-, telecomapparatenind.;2007;;;;;;;;
2285;Continentaal plat;32 Audio-, video-, telecomapparatenind.;2008;;;;;;;;
2286;Continentaal plat;DM Transportmiddelenindustrie;2000;;;;;;;;
2287;Continentaal plat;DM Transportmiddelenindustrie;2001;;;;;;;;
2288;Continentaal plat;DM Transportmiddelenindustrie;2002;;;;;;;;
2289;Continentaal plat;DM Transportmiddelenindustrie;2003;;;;;;;;
2290;Continentaal plat;DM Transportmiddelenindustrie;2004;;;;;;;;
2291;Continentaal plat;DM Transportmiddelenindustrie;2005;;;;;;;;
2292;Continentaal plat;DM Transportmiddelenindustrie;2006;;;;;;;;
2293;Continentaal plat;DM Transportmiddelenindustrie;2007;;;;;;;;
2294;Continentaal plat;DM Transportmiddelenindustrie;2008;;;;;;;;
2295;Continentaal plat;35 Overige transportmiddelenindustrie;2000;;;;;;;;
2296;Continentaal plat;35 Overige transportmiddelenindustrie;2001;;;;;;;;
2297;Continentaal plat;35 Overige transportmiddelenindustrie;2002;;;;;;;;
2298;Continentaal plat;35 Overige transportmiddelenindustrie;2003;;;;;;;;
2299;Continentaal plat;35 Overige transportmiddelenindustrie;2004;;;;;;;;
2300;Continentaal plat;35 Overige transportmiddelenindustrie;2005;;;;;;;;
2301;Continentaal plat;35 Overige transportmiddelenindustrie;2006;;;;;;;;
2302;Continentaal plat;35 Overige transportmiddelenindustrie;2007;;;;;;;;
2303;Continentaal plat;35 Overige transportmiddelenindustrie;2008;;;;;;;;
2304;Continentaal plat;DN Meubel- en overige industrie n.e.g.;2000;;;;;;;;
2305;Continentaal plat;DN Meubel- en overige industrie n.e.g.;2001;;;;;;;;
2306;Continentaal plat;DN Meubel- en overige industrie n.e.g.;2002;;;;;;;;
2307;Continentaal plat;DN Meubel- en overige industrie n.e.g.;2003;;;;;;;;
2308;Continentaal plat;DN Meubel- en overige industrie n.e.g.;2004;;;;;;;;
2309;Continentaal plat;DN Meubel- en overige industrie n.e.g.;2005;;;;;;;;
2310;Continentaal plat;DN Meubel- en overige industrie n.e.g.;2006;;;;;;;;
2311;Continentaal plat;DN Meubel- en overige industrie n.e.g.;2007;;;;;;;;
2312;Continentaal plat;DN Meubel- en overige industrie n.e.g.;2008;;;;;;;;
2313;Continentaal plat;36 Meubelind en overige industrie n.e.g.;2000;;;;;;;;
2314;Continentaal plat;36 Meubelind en overige industrie n.e.g.;2001;;;;;;;;
2315;Continentaal plat;36 Meubelind en overige industrie n.e.g.;2002;;;;;;;;
2316;Continentaal plat;36 Meubelind en overige industrie n.e.g.;2003;;;;;;;;
2317;Continentaal plat;36 Meubelind en overige industrie n.e.g.;2004;;;;;;;;
2318;Continentaal plat;36 Meubelind en overige industrie n.e.g.;2005;;;;;;;;
2319;Continentaal plat;36 Meubelind en overige industrie n.e.g.;2006;;;;;;;;
2320;Continentaal plat;36 Meubelind en overige industrie n.e.g.;2007;;;;;;;;
2321;Continentaal plat;36 Meubelind en overige industrie n.e.g.;2008;;;;;;;;
2322;Continentaal plat;E Openbare voorzieningsbedrijven;2000;;;;;;;;
2323;Continentaal plat;E Openbare voorzieningsbedrijven;2001;;;;;;;;
2324;Continentaal plat;E Openbare voorzieningsbedrijven;2002;;;;;;;;
2325;Continentaal plat;E Openbare voorzieningsbedrijven;2003;;;;;;;;
2326;Continentaal plat;E Openbare voorzieningsbedrijven;2004;;;;;;;;
2327;Continentaal plat;E Openbare voorzieningsbedrijven;2005;;;;;;;;
2328;Continentaal plat;E Openbare voorzieningsbedrijven;2006;;;;;;;;
2329;Continentaal plat;E Openbare voorzieningsbedrijven;2007;;;;;;;;
2330;Continentaal plat;E Openbare voorzieningsbedrijven;2008;;;;;;;;
2331;Continentaal plat;40 Openbare energievoorzieningbedr.;2000;;;;;;;;
2332;Continentaal plat;40 Openbare energievoorzieningbedr.;2001;;;;;;;;
2333;Continentaal plat;40 Openbare energievoorzieningbedr.;2002;;;;;;;;
2334;Continentaal plat;40 Openbare energievoorzieningbedr.;2003;;;;;;;;
2335;Continentaal plat;40 Openbare energievoorzieningbedr.;2004;;;;;;;;
2336;Continentaal plat;40 Openbare energievoorzieningbedr.;2005;;;;;;;;
2337;Continentaal plat;40 Openbare energievoorzieningbedr.;2006;;;;;;;;
2338;Continentaal plat;40 Openbare energievoorzieningbedr.;2007;;;;;;;;
2339;Continentaal plat;40 Openbare energievoorzieningbedr.;2008;;;;;;;;
2340;Continentaal plat;41 Waterleidingbedrijven;2000;;;;;;;;
2341;Continentaal plat;41 Waterleidingbedrijven;2001;;;;;;;;
2342;Continentaal plat;41 Waterleidingbedrijven;2002;;;;;;;;
2343;Continentaal plat;41 Waterleidingbedrijven;2003;;;;;;;;
2344;Continentaal plat;41 Waterleidingbedrijven;2004;;;;;;;;
2345;Continentaal plat;41 Waterleidingbedrijven;2005;;;;;;;;
2346;Continentaal plat;41 Waterleidingbedrijven;2006;;;;;;;;
2347;Continentaal plat;41 Waterleidingbedrijven;2007;;;;;;;;
2348;Continentaal plat;41 Waterleidingbedrijven;2008;;;;;;;;
2349;Continentaal plat;F Bouwnijverheid;2000;;;;;;;;
2350;Continentaal plat;F Bouwnijverheid;2001;;;;;;;;
2351;Continentaal plat;F Bouwnijverheid;2002;;;;;;;;
2352;Continentaal plat;F Bouwnijverheid;2003;;;;;;;;
2353;Continentaal plat;F Bouwnijverheid;2004;;;;;;;;
2354;Continentaal plat;F Bouwnijverheid;2005;;;;;;;;
2355;Continentaal plat;F Bouwnijverheid;2006;;;;;;;;
2356;Continentaal plat;F Bouwnijverheid;2007;;;;;;;;
2357;Continentaal plat;F Bouwnijverheid;2008;;;;;;;;
2358;Continentaal plat;45 Bouwnijverheid;2000;;;;;;;;
2359;Continentaal plat;45 Bouwnijverheid;2001;;;;;;;;
2360;Continentaal plat;45 Bouwnijverheid;2002;;;;;;;;
2361;Continentaal plat;45 Bouwnijverheid;2003;;;;;;;;
2362;Continentaal plat;45 Bouwnijverheid;2004;;;;;;;;
2363;Continentaal plat;45 Bouwnijverheid;2005;;;;;;;;
2364;Continentaal plat;45 Bouwnijverheid;2006;;;;;;;;
2365;Continentaal plat;45 Bouwnijverheid;2007;;;;;;;;
2366;Continentaal plat;45 Bouwnijverheid;2008;;;;;;;;
2367;Continentaal plat;"G Reparatie consumentenartikelen; handel";2000;;;;;;;;
2368;Continentaal plat;"G Reparatie consumentenartikelen; handel";2001;;;;;;;;
2369;Continentaal plat;"G Reparatie consumentenartikelen; handel";2002;;;;;;;;
2370;Continentaal plat;"G Reparatie consumentenartikelen; handel";2003;;;;;;;;
2371;Continentaal plat;"G Reparatie consumentenartikelen; handel";2004;;;;;;;;
2372;Continentaal plat;"G Reparatie consumentenartikelen; handel";2005;;;;;;;;
2373;Continentaal plat;"G Reparatie consumentenartikelen; handel";2006;;;;;;;;
2374;Continentaal plat;"G Reparatie consumentenartikelen; handel";2007;;;;;;;;
2375;Continentaal plat;"G Reparatie consumentenartikelen; handel";2008;;;;;;;;
2376;Continentaal plat;51 Groothandel en handelsbemiddeling;2000;;;;;;;;
2377;Continentaal plat;51 Groothandel en handelsbemiddeling;2001;;;;;;;;
2378;Continentaal plat;51 Groothandel en handelsbemiddeling;2002;;;;;;;;
2379;Continentaal plat;51 Groothandel en handelsbemiddeling;2003;;;;;;;;
2380;Continentaal plat;51 Groothandel en handelsbemiddeling;2004;;;;;;;;
2381;Continentaal plat;51 Groothandel en handelsbemiddeling;2005;;;;;;;;
2382;Continentaal plat;51 Groothandel en handelsbemiddeling;2006;;;;;;;;
2383;Continentaal plat;51 Groothandel en handelsbemiddeling;2007;;;;;;;;
2384;Continentaal plat;51 Groothandel en handelsbemiddeling;2008;;;;;;;;
2385;Continentaal plat;5210a Detailhandel (geen apotheken);2000;;;;;;;;
