ID;Geslacht;Leeftijd;Geboorteland;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
7628;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2022;216.0;291.0;-75.0;65.0;69.0;-4.0
7629;Totaal mannen en vrouwen;Totaal;Nederland;Zuidoost-Drenthe (CR);2023;244.0;365.0;-121.0;72.0;69.0;3.0
7630;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2010;178.0;168.0;10.0;97.0;91.0;6.0
7631;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2011;153.0;205.0;-52.0;105.0;100.0;5.0
7632;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2012;190.0;160.0;30.0;111.0;78.0;33.0
7633;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2013;125.0;199.0;-74.0;120.0;111.0;9.0
7634;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2014;145.0;201.0;-56.0;84.0;77.0;7.0
7635;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2015;164.0;232.0;-68.0;67.0;79.0;-12.0
7636;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2016;153.0;185.0;-32.0;63.0;80.0;-17.0
7637;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2017;171.0;179.0;-8.0;65.0;58.0;7.0
7638;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2018;176.0;233.0;-57.0;57.0;81.0;-24.0
7639;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2019;172.0;200.0;-28.0;59.0;46.0;13.0
7640;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2020;181.0;136.0;45.0;58.0;52.0;6.0
7641;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2021;177.0;164.0;13.0;42.0;47.0;-5.0
7642;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2022;133.0;215.0;-82.0;44.0;50.0;-6.0
7643;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Drenthe (CR);2023;116.0;235.0;-119.0;40.0;66.0;-26.0
7644;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2010;414.0;596.0;-182.0;297.0;336.0;-39.0
7645;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2011;481.0;596.0;-115.0;295.0;315.0;-20.0
7646;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2012;421.0;596.0;-175.0;283.0;327.0;-44.0
7647;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2013;371.0;638.0;-267.0;304.0;318.0;-14.0
7648;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2014;347.0;564.0;-217.0;248.0;264.0;-16.0
7649;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2015;400.0;578.0;-178.0;235.0;215.0;20.0
7650;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2016;472.0;673.0;-201.0;214.0;216.0;-2.0
7651;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2017;495.0;582.0;-87.0;218.0;237.0;-19.0
7652;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2018;504.0;494.0;10.0;227.0;165.0;62.0
7653;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2019;527.0;536.0;-9.0;192.0;190.0;2.0
7654;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2020;482.0;437.0;45.0;168.0;143.0;25.0
7655;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2021;378.0;597.0;-219.0;127.0;152.0;-25.0
7656;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2022;435.0;633.0;-198.0;144.0;149.0;-5.0
7657;Totaal mannen en vrouwen;Totaal;Nederland;Noord-Overijssel (CR);2023;435.0;653.0;-218.0;113.0;135.0;-22.0
7658;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2010;141.0;384.0;-243.0;203.0;324.0;-121.0
7659;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2011;163.0;220.0;-57.0;255.0;224.0;31.0
7660;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2012;180.0;226.0;-46.0;222.0;214.0;8.0
7661;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2013;167.0;339.0;-172.0;182.0;230.0;-48.0
7662;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2014;221.0;305.0;-84.0;177.0;194.0;-17.0
7663;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2015;181.0;334.0;-153.0;191.0;179.0;12.0
7664;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2016;214.0;304.0;-90.0;163.0;165.0;-2.0
7665;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2017;221.0;301.0;-80.0;167.0;171.0;-4.0
7666;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2018;250.0;255.0;-5.0;116.0;107.0;9.0
7667;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2019;265.0;279.0;-14.0;111.0;170.0;-59.0
7668;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2020;222.0;193.0;29.0;104.0;76.0;28.0
7669;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2021;183.0;234.0;-51.0;83.0;71.0;12.0
7670;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2022;183.0;224.0;-41.0;61.0;58.0;3.0
7671;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Overijssel (CR);2023;175.0;246.0;-71.0;70.0;94.0;-24.0
7672;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2010;947.0;1383.0;-436.0;540.0;668.0;-128.0
7673;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2011;1016.0;1535.0;-519.0;579.0;682.0;-103.0
7674;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2012;1022.0;1326.0;-304.0;697.0;713.0;-16.0
7675;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2013;943.0;1434.0;-491.0;509.0;548.0;-39.0
7676;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2014;967.0;1414.0;-447.0;523.0;588.0;-65.0
7677;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2015;945.0;1526.0;-581.0;498.0;578.0;-80.0
7678;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2016;1081.0;1491.0;-410.0;500.0;599.0;-99.0
7679;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2017;1062.0;1366.0;-304.0;472.0;511.0;-39.0
7680;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2018;1151.0;1275.0;-124.0;445.0;407.0;38.0
7681;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2019;1114.0;1321.0;-207.0;418.0;478.0;-60.0
7682;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2020;1147.0;946.0;201.0;372.0;381.0;-9.0
7683;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2021;924.0;1058.0;-134.0;293.0;323.0;-30.0
7684;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2022;954.0;1266.0;-312.0;263.0;353.0;-90.0
7685;Totaal mannen en vrouwen;Totaal;Nederland;Twente (CR);2023;908.0;1257.0;-349.0;285.0;418.0;-133.0
7686;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2010;959.0;1107.0;-148.0;835.0;807.0;28.0
7687;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2011;855.0;1386.0;-531.0;720.0;798.0;-78.0
7688;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2012;823.0;1156.0;-333.0;709.0;769.0;-60.0
7689;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2013;917.0;1154.0;-237.0;679.0;618.0;61.0
7690;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2014;885.0;1252.0;-367.0;630.0;670.0;-40.0
7691;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2015;942.0;1206.0;-264.0;571.0;545.0;26.0
7692;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2016;864.0;1290.0;-426.0;572.0;598.0;-26.0
7693;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2017;960.0;1164.0;-204.0;485.0;516.0;-31.0
7694;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2018;1066.0;1166.0;-100.0;483.0;511.0;-28.0
7695;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2019;967.0;1183.0;-216.0;405.0;437.0;-32.0
7696;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2020;1058.0;873.0;185.0;356.0;319.0;37.0
7697;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2021;834.0;1053.0;-219.0;276.0;287.0;-11.0
7698;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2022;787.0;1313.0;-526.0;198.0;253.0;-55.0
7699;Totaal mannen en vrouwen;Totaal;Nederland;Veluwe (CR);2023;818.0;1368.0;-550.0;228.0;276.0;-48.0
7700;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2010;540.0;608.0;-68.0;377.0;382.0;-5.0
7701;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2011;568.0;665.0;-97.0;344.0;346.0;-2.0
7702;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2012;533.0;605.0;-72.0;401.0;394.0;7.0
7703;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2013;562.0;704.0;-142.0;317.0;337.0;-20.0
7704;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2014;558.0;736.0;-178.0;327.0;378.0;-51.0
7705;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2015;574.0;617.0;-43.0;328.0;325.0;3.0
7706;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2016;607.0;675.0;-68.0;289.0;276.0;13.0
7707;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2017;641.0;693.0;-52.0;231.0;280.0;-49.0
7708;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2018;654.0;667.0;-13.0;225.0;265.0;-40.0
7709;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2019;667.0;641.0;26.0;243.0;269.0;-26.0
7710;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2020;686.0;537.0;149.0;191.0;239.0;-48.0
7711;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2021;498.0;566.0;-68.0;177.0;173.0;4.0
7712;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2022;501.0;731.0;-230.0;103.0;155.0;-52.0
7713;Totaal mannen en vrouwen;Totaal;Nederland;Achterhoek (CR);2023;543.0;724.0;-181.0;136.0;168.0;-32.0
7714;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2010;1348.0;1874.0;-526.0;1158.0;1331.0;-173.0
7715;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2011;1234.0;1921.0;-687.0;1176.0;1298.0;-122.0
7716;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2012;1219.0;1932.0;-713.0;1133.0;1326.0;-193.0
7717;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2013;1200.0;1763.0;-563.0;1174.0;1228.0;-54.0
7718;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2014;1208.0;1828.0;-620.0;1069.0;1185.0;-116.0
7719;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2015;1212.0;1876.0;-664.0;1016.0;1167.0;-151.0
7720;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2016;1356.0;1814.0;-458.0;907.0;1052.0;-145.0
7721;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2017;1391.0;1681.0;-290.0;937.0;1043.0;-106.0
7722;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2018;1400.0;1576.0;-176.0;739.0;766.0;-27.0
7723;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2019;1429.0;1536.0;-107.0;670.0;688.0;-18.0
7724;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2020;1411.0;1184.0;227.0;565.0;536.0;29.0
7725;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2021;1071.0;1331.0;-260.0;430.0;460.0;-30.0
7726;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2022;1098.0;1694.0;-596.0;322.0;418.0;-96.0
7727;Totaal mannen en vrouwen;Totaal;Nederland;Arnhem/Nijmegen (CR);2023;1084.0;1644.0;-560.0;322.0;441.0;-119.0
7728;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2010;220.0;424.0;-204.0;193.0;224.0;-31.0
7729;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2011;315.0;499.0;-184.0;200.0;217.0;-17.0
7730;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2012;264.0;339.0;-75.0;199.0;194.0;5.0
7731;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2013;239.0;388.0;-149.0;203.0;189.0;14.0
7732;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2014;235.0;386.0;-151.0;160.0;153.0;7.0
7733;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2015;245.0;423.0;-178.0;159.0;173.0;-14.0
7734;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2016;263.0;393.0;-130.0;171.0;134.0;37.0
7735;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2017;298.0;401.0;-103.0;141.0;143.0;-2.0
7736;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2018;327.0;361.0;-34.0;112.0;125.0;-13.0
7737;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2019;318.0;324.0;-6.0;87.0;88.0;-1.0
7738;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2020;302.0;324.0;-22.0;80.0;120.0;-40.0
7739;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2021;208.0;373.0;-165.0;93.0;103.0;-10.0
7740;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2022;223.0;432.0;-209.0;73.0;77.0;-4.0
7741;Totaal mannen en vrouwen;Totaal;Nederland;Zuidwest-Gelderland (CR);2023;218.0;434.0;-216.0;64.0;98.0;-34.0
7742;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2010;1988.0;3135.0;-1147.0;1449.0;1596.0;-147.0
7743;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2011;1944.0;3193.0;-1249.0;1406.0;1381.0;25.0
7744;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2012;1874.0;3313.0;-1439.0;1321.0;1501.0;-180.0
7745;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2013;1885.0;3335.0;-1450.0;1298.0;1284.0;14.0
7746;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2014;2164.0;3394.0;-1230.0;1138.0;1126.0;12.0
7747;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2015;2226.0;3566.0;-1340.0;1085.0;1201.0;-116.0
7748;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2016;2391.0;3275.0;-884.0;967.0;998.0;-31.0
7749;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2017;2431.0;3323.0;-892.0;967.0;1019.0;-52.0
7750;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2018;2372.0;3035.0;-663.0;906.0;895.0;11.0
7751;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2019;2533.0;2829.0;-296.0;816.0;841.0;-25.0
7752;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2020;2363.0;2147.0;216.0;644.0;550.0;94.0
7753;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2021;1926.0;2471.0;-545.0;554.0;562.0;-8.0
7754;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2022;1793.0;3205.0;-1412.0;468.0;449.0;19.0
7755;Totaal mannen en vrouwen;Totaal;Nederland;Utrecht (CR);2023;2045.0;3187.0;-1142.0;457.0;595.0;-138.0
7756;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2010;555.0;629.0;-74.0;308.0;266.0;42.0
7757;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2011;558.0;674.0;-116.0;286.0;261.0;25.0
7758;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2012;453.0;712.0;-259.0;351.0;371.0;-20.0
7759;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2013;497.0;669.0;-172.0;351.0;297.0;54.0
7760;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2014;463.0;817.0;-354.0;283.0;297.0;-14.0
7761;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2015;565.0;822.0;-257.0;286.0;294.0;-8.0
7762;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2016;541.0;716.0;-175.0;285.0;270.0;15.0
7763;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2017;617.0;773.0;-156.0;264.0;239.0;25.0
7764;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2018;574.0;724.0;-150.0;224.0;233.0;-9.0
7765;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2019;570.0;694.0;-124.0;195.0;195.0;0.0
7766;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2020;569.0;633.0;-64.0;174.0;222.0;-48.0
7767;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2021;455.0;740.0;-285.0;145.0;124.0;21.0
7768;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2022;476.0;902.0;-426.0;123.0;180.0;-57.0
7769;Totaal mannen en vrouwen;Totaal;Nederland;Kop van Noord-Holland (CR);2023;422.0;783.0;-361.0;145.0;162.0;-17.0
7770;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2010;430.0;399.0;31.0;414.0;378.0;36.0
7771;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2011;364.0;567.0;-203.0;332.0;379.0;-47.0
7772;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2012;376.0;638.0;-262.0;393.0;427.0;-34.0
7773;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2013;365.0;467.0;-102.0;355.0;334.0;21.0
7774;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2014;371.0;417.0;-46.0;286.0;228.0;58.0
7775;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2015;395.0;596.0;-201.0;220.0;216.0;4.0
7776;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2016;435.0;600.0;-165.0;224.0;267.0;-43.0
7777;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2017;445.0;498.0;-53.0;246.0;215.0;31.0
7778;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2018;431.0;489.0;-58.0;200.0;225.0;-25.0
7779;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2019;452.0;501.0;-49.0;200.0;209.0;-9.0
7780;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2020;437.0;393.0;44.0;180.0;151.0;29.0
7781;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2021;346.0;506.0;-160.0;131.0;121.0;10.0
7782;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2022;334.0;591.0;-257.0;107.0;129.0;-22.0
7783;Totaal mannen en vrouwen;Totaal;Nederland;Alkmaar en omgeving (CR);2023;335.0;598.0;-263.0;97.0;141.0;-44.0
7784;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2010;239.0;354.0;-115.0;236.0;286.0;-50.0
7785;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2011;289.0;348.0;-59.0;270.0;249.0;21.0
7786;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2012;256.0;400.0;-144.0;241.0;269.0;-28.0
7787;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2013;231.0;344.0;-113.0;198.0;216.0;-18.0
7788;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2014;235.0;436.0;-201.0;210.0;230.0;-20.0
7789;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2015;238.0;411.0;-173.0;213.0;247.0;-34.0
7790;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2016;258.0;399.0;-141.0;178.0;247.0;-69.0
7791;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2017;270.0;430.0;-160.0;186.0;225.0;-39.0
7792;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2018;297.0;433.0;-136.0;162.0;188.0;-26.0
7793;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2019;272.0;409.0;-137.0;143.0;198.0;-55.0
7794;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2020;246.0;305.0;-59.0;122.0;127.0;-5.0
7795;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2021;204.0;341.0;-137.0;100.0;101.0;-1.0
7796;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2022;212.0;393.0;-181.0;86.0;85.0;1.0
7797;Totaal mannen en vrouwen;Totaal;Nederland;IJmond (CR);2023;216.0;447.0;-231.0;99.0;91.0;8.0
7798;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2010;493.0;767.0;-274.0;454.0;582.0;-128.0
7799;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2011;460.0;866.0;-406.0;452.0;539.0;-87.0
7800;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2012;506.0;631.0;-125.0;426.0;463.0;-37.0
7801;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2013;473.0;548.0;-75.0;357.0;237.0;120.0
7802;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2014;530.0;878.0;-348.0;325.0;479.0;-154.0
7803;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2015;523.0;687.0;-164.0;292.0;271.0;21.0
7804;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2016;608.0;745.0;-137.0;254.0;259.0;-5.0
7805;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2017;619.0;792.0;-173.0;252.0;298.0;-46.0
7806;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2018;642.0;676.0;-34.0;217.0;205.0;12.0
7807;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2019;676.0;677.0;-1.0;215.0;226.0;-11.0
7808;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2020;566.0;481.0;85.0;163.0;171.0;-8.0
7809;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2021;500.0;588.0;-88.0;151.0;146.0;5.0
7810;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2022;454.0;689.0;-235.0;104.0;108.0;-4.0
7811;Totaal mannen en vrouwen;Totaal;Nederland;Agglomeratie Haarlem (CR);2023;462.0;671.0;-209.0;95.0;105.0;-10.0
7812;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2010;181.0;321.0;-140.0;391.0;442.0;-51.0
7813;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2011;196.0;472.0;-276.0;313.0;392.0;-79.0
7814;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2012;188.0;451.0;-263.0;345.0;470.0;-125.0
7815;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2013;192.0;485.0;-293.0;313.0;401.0;-88.0
7816;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2014;220.0;469.0;-249.0;329.0;418.0;-89.0
7817;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2015;211.0;412.0;-201.0;299.0;331.0;-32.0
7818;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2016;238.0;436.0;-198.0;263.0;290.0;-27.0
7819;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2017;240.0;377.0;-137.0;243.0;231.0;12.0
7820;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2018;235.0;319.0;-84.0;216.0;179.0;37.0
7821;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2019;219.0;363.0;-144.0;170.0;217.0;-47.0
7822;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2020;203.0;203.0;0.0;185.0;177.0;8.0
7823;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2021;171.0;305.0;-134.0;125.0;144.0;-19.0
7824;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2022;192.0;352.0;-160.0;101.0;111.0;-10.0
7825;Totaal mannen en vrouwen;Totaal;Nederland;Zaanstreek (CR);2023;189.0;425.0;-236.0;127.0;200.0;-73.0
7826;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Amsterdam (CR);2010;2986.0;5925.0;-2939.0;3688.0;4967.0;-1279.0
7827;Totaal mannen en vrouwen;Totaal;Nederland;Groot-Amsterdam (CR);2011;3117.0;6682.0;-3565.0;3472.0;4302.0;-830.0
