ID;Beroepsklasse;RegioS;Perioden;WerkzameBeroepsbevolking_1
9502;03 Commerciële beroepen;Culemborg;2022;2
9503;03 Commerciële beroepen;Culemborg;2023;2
9504;03 Commerciële beroepen;Dalfsen;2013;2
9505;03 Commerciële beroepen;Dalfsen;2014;2
9506;03 Commerciële beroepen;Dalfsen;2015;2
9507;03 Commerciële beroepen;Dalfsen;2016;2
9508;03 Commerciële beroepen;Dalfsen;2017;2
9509;03 Commerciële beroepen;Dalfsen;2018;2
9510;03 Commerciële beroepen;Dalfsen;2019;2
9511;03 Commerciële beroepen;Dalfsen;2020;2
9512;03 Commerciële beroepen;Dalfsen;2021;2
9513;03 Commerciële beroepen;Dalfsen;2022;2
9514;03 Commerciële beroepen;Dalfsen;2023;2
9515;03 Commerciële beroepen;Dantumadiel;2013;1
9516;03 Commerciële beroepen;Dantumadiel;2014;1
9517;03 Commerciële beroepen;Dantumadiel;2015;1
9518;03 Commerciële beroepen;Dantumadiel;2016;1
9519;03 Commerciële beroepen;Dantumadiel;2017;1
9520;03 Commerciële beroepen;Dantumadiel;2018;1
9521;03 Commerciële beroepen;Dantumadiel;2019;1
9522;03 Commerciële beroepen;Dantumadiel;2020;1
9523;03 Commerciële beroepen;Dantumadiel;2021;1
9524;03 Commerciële beroepen;Dantumadiel;2022;1
9525;03 Commerciële beroepen;Dantumadiel;2023;1
9526;03 Commerciële beroepen;Delft;2013;6
9527;03 Commerciële beroepen;Delft;2014;6
9528;03 Commerciële beroepen;Delft;2015;5
9529;03 Commerciële beroepen;Delft;2016;5
9530;03 Commerciële beroepen;Delft;2017;5
9531;03 Commerciële beroepen;Delft;2018;5
9532;03 Commerciële beroepen;Delft;2019;5
9533;03 Commerciële beroepen;Delft;2020;5
9534;03 Commerciële beroepen;Delft;2021;6
9535;03 Commerciële beroepen;Delft;2022;6
9536;03 Commerciële beroepen;Delft;2023;6
9537;03 Commerciële beroepen;Deurne;2013;2
9538;03 Commerciële beroepen;Deurne;2014;2
9539;03 Commerciële beroepen;Deurne;2015;2
9540;03 Commerciële beroepen;Deurne;2016;2
9541;03 Commerciële beroepen;Deurne;2017;2
9542;03 Commerciële beroepen;Deurne;2018;2
9543;03 Commerciële beroepen;Deurne;2019;2
9544;03 Commerciële beroepen;Deurne;2020;2
9545;03 Commerciële beroepen;Deurne;2021;2
9546;03 Commerciële beroepen;Deurne;2022;2
9547;03 Commerciële beroepen;Deurne;2023;2
9548;03 Commerciële beroepen;Deventer;2013;6
9549;03 Commerciële beroepen;Deventer;2014;6
9550;03 Commerciële beroepen;Deventer;2015;6
9551;03 Commerciële beroepen;Deventer;2016;6
9552;03 Commerciële beroepen;Deventer;2017;6
9553;03 Commerciële beroepen;Deventer;2018;6
9554;03 Commerciële beroepen;Deventer;2019;6
9555;03 Commerciële beroepen;Deventer;2020;6
9556;03 Commerciële beroepen;Deventer;2021;6
9557;03 Commerciële beroepen;Deventer;2022;6
9558;03 Commerciële beroepen;Deventer;2023;6
9559;03 Commerciële beroepen;Diemen;2013;2
9560;03 Commerciële beroepen;Diemen;2014;2
9561;03 Commerciële beroepen;Diemen;2015;2
9562;03 Commerciële beroepen;Diemen;2016;2
9563;03 Commerciële beroepen;Diemen;2017;2
9564;03 Commerciële beroepen;Diemen;2018;2
9565;03 Commerciële beroepen;Diemen;2019;2
9566;03 Commerciële beroepen;Diemen;2020;2
9567;03 Commerciële beroepen;Diemen;2021;2
9568;03 Commerciële beroepen;Diemen;2022;2
9569;03 Commerciële beroepen;Diemen;2023;2
9570;03 Commerciële beroepen;Dijk en Waard;2013;5
9571;03 Commerciële beroepen;Dijk en Waard;2014;5
9572;03 Commerciële beroepen;Dijk en Waard;2015;5
9573;03 Commerciële beroepen;Dijk en Waard;2016;5
9574;03 Commerciële beroepen;Dijk en Waard;2017;5
9575;03 Commerciële beroepen;Dijk en Waard;2018;6
9576;03 Commerciële beroepen;Dijk en Waard;2019;6
9577;03 Commerciële beroepen;Dijk en Waard;2020;5
9578;03 Commerciële beroepen;Dijk en Waard;2021;6
9579;03 Commerciële beroepen;Dijk en Waard;2022;6
9580;03 Commerciële beroepen;Dijk en Waard;2023;6
9581;03 Commerciële beroepen;Dinkelland;2013;1
9582;03 Commerciële beroepen;Dinkelland;2014;1
9583;03 Commerciële beroepen;Dinkelland;2015;1
9584;03 Commerciële beroepen;Dinkelland;2016;2
9585;03 Commerciële beroepen;Dinkelland;2017;2
9586;03 Commerciële beroepen;Dinkelland;2018;2
9587;03 Commerciële beroepen;Dinkelland;2019;2
9588;03 Commerciële beroepen;Dinkelland;2020;2
9589;03 Commerciële beroepen;Dinkelland;2021;2
9590;03 Commerciële beroepen;Dinkelland;2022;2
9591;03 Commerciële beroepen;Dinkelland;2023;2
9592;03 Commerciële beroepen;Doesburg;2013;1
9593;03 Commerciële beroepen;Doesburg;2014;1
9594;03 Commerciële beroepen;Doesburg;2015;1
9595;03 Commerciële beroepen;Doesburg;2016;1
9596;03 Commerciële beroepen;Doesburg;2017;1
9597;03 Commerciële beroepen;Doesburg;2018;1
9598;03 Commerciële beroepen;Doesburg;2019;1
9599;03 Commerciële beroepen;Doesburg;2020;1
9600;03 Commerciële beroepen;Doesburg;2021;1
9601;03 Commerciële beroepen;Doesburg;2022;1
9602;03 Commerciële beroepen;Doesburg;2023;1
9603;03 Commerciële beroepen;Doetinchem;2013;3
9604;03 Commerciële beroepen;Doetinchem;2014;3
9605;03 Commerciële beroepen;Doetinchem;2015;3
9606;03 Commerciële beroepen;Doetinchem;2016;3
9607;03 Commerciële beroepen;Doetinchem;2017;3
9608;03 Commerciële beroepen;Doetinchem;2018;3
9609;03 Commerciële beroepen;Doetinchem;2019;3
9610;03 Commerciële beroepen;Doetinchem;2020;3
9611;03 Commerciële beroepen;Doetinchem;2021;4
9612;03 Commerciële beroepen;Doetinchem;2022;4
9613;03 Commerciële beroepen;Doetinchem;2023;4
9614;03 Commerciële beroepen;Dongen;2013;1
9615;03 Commerciële beroepen;Dongen;2014;1
9616;03 Commerciële beroepen;Dongen;2015;2
9617;03 Commerciële beroepen;Dongen;2016;2
9618;03 Commerciële beroepen;Dongen;2017;2
9619;03 Commerciële beroepen;Dongen;2018;2
9620;03 Commerciële beroepen;Dongen;2019;2
9621;03 Commerciële beroepen;Dongen;2020;2
9622;03 Commerciële beroepen;Dongen;2021;2
9623;03 Commerciële beroepen;Dongen;2022;2
9624;03 Commerciële beroepen;Dongen;2023;2
9625;03 Commerciële beroepen;Dordrecht;2013;6
9626;03 Commerciële beroepen;Dordrecht;2014;6
9627;03 Commerciële beroepen;Dordrecht;2015;6
9628;03 Commerciële beroepen;Dordrecht;2016;6
9629;03 Commerciële beroepen;Dordrecht;2017;6
9630;03 Commerciële beroepen;Dordrecht;2018;7
9631;03 Commerciële beroepen;Dordrecht;2019;6
9632;03 Commerciële beroepen;Dordrecht;2020;6
9633;03 Commerciële beroepen;Dordrecht;2021;7
9634;03 Commerciële beroepen;Dordrecht;2022;7
9635;03 Commerciële beroepen;Dordrecht;2023;7
9636;03 Commerciële beroepen;Drechterland;2013;1
9637;03 Commerciële beroepen;Drechterland;2014;1
9638;03 Commerciële beroepen;Drechterland;2015;1
9639;03 Commerciële beroepen;Drechterland;2016;1
9640;03 Commerciële beroepen;Drechterland;2017;1
9641;03 Commerciële beroepen;Drechterland;2018;1
9642;03 Commerciële beroepen;Drechterland;2019;1
9643;03 Commerciële beroepen;Drechterland;2020;1
9644;03 Commerciële beroepen;Drechterland;2021;1
9645;03 Commerciële beroepen;Drechterland;2022;1
9646;03 Commerciële beroepen;Drechterland;2023;1
9647;03 Commerciële beroepen;Drimmelen;2013;2
9648;03 Commerciële beroepen;Drimmelen;2014;2
9649;03 Commerciële beroepen;Drimmelen;2015;2
9650;03 Commerciële beroepen;Drimmelen;2016;2
9651;03 Commerciële beroepen;Drimmelen;2017;2
9652;03 Commerciële beroepen;Drimmelen;2018;2
9653;03 Commerciële beroepen;Drimmelen;2019;2
9654;03 Commerciële beroepen;Drimmelen;2020;2
9655;03 Commerciële beroepen;Drimmelen;2021;2
9656;03 Commerciële beroepen;Drimmelen;2022;2
9657;03 Commerciële beroepen;Drimmelen;2023;2
9658;03 Commerciële beroepen;Dronten;2013;2
9659;03 Commerciële beroepen;Dronten;2014;2
9660;03 Commerciële beroepen;Dronten;2015;2
9661;03 Commerciële beroepen;Dronten;2016;2
9662;03 Commerciële beroepen;Dronten;2017;3
9663;03 Commerciële beroepen;Dronten;2018;3
9664;03 Commerciële beroepen;Dronten;2019;3
9665;03 Commerciële beroepen;Dronten;2020;3
9666;03 Commerciële beroepen;Dronten;2021;3
9667;03 Commerciële beroepen;Dronten;2022;3
9668;03 Commerciële beroepen;Dronten;2023;3
9669;03 Commerciële beroepen;Druten;2013;1
9670;03 Commerciële beroepen;Druten;2014;1
9671;03 Commerciële beroepen;Druten;2015;1
9672;03 Commerciële beroepen;Druten;2016;1
9673;03 Commerciële beroepen;Druten;2017;1
9674;03 Commerciële beroepen;Druten;2018;1
9675;03 Commerciële beroepen;Druten;2019;1
9676;03 Commerciële beroepen;Druten;2020;1
9677;03 Commerciële beroepen;Druten;2021;1
9678;03 Commerciële beroepen;Druten;2022;1
9679;03 Commerciële beroepen;Druten;2023;1
9680;03 Commerciële beroepen;Duiven;2013;2
9681;03 Commerciële beroepen;Duiven;2014;2
9682;03 Commerciële beroepen;Duiven;2015;2
9683;03 Commerciële beroepen;Duiven;2016;2
9684;03 Commerciële beroepen;Duiven;2017;2
9685;03 Commerciële beroepen;Duiven;2018;2
9686;03 Commerciële beroepen;Duiven;2019;2
9687;03 Commerciële beroepen;Duiven;2020;2
9688;03 Commerciële beroepen;Duiven;2021;2
9689;03 Commerciële beroepen;Duiven;2022;2
9690;03 Commerciële beroepen;Duiven;2023;2
9691;03 Commerciële beroepen;Echt-Susteren;2013;2
9692;03 Commerciële beroepen;Echt-Susteren;2014;2
9693;03 Commerciële beroepen;Echt-Susteren;2015;2
9694;03 Commerciële beroepen;Echt-Susteren;2016;2
9695;03 Commerciële beroepen;Echt-Susteren;2017;2
9696;03 Commerciële beroepen;Echt-Susteren;2018;2
9697;03 Commerciële beroepen;Echt-Susteren;2019;2
9698;03 Commerciële beroepen;Echt-Susteren;2020;2
9699;03 Commerciële beroepen;Echt-Susteren;2021;2
9700;03 Commerciële beroepen;Echt-Susteren;2022;2
9701;03 Commerciële beroepen;Echt-Susteren;2023;2
9702;03 Commerciële beroepen;Edam-Volendam;2013;3
9703;03 Commerciële beroepen;Edam-Volendam;2014;3
9704;03 Commerciële beroepen;Edam-Volendam;2015;3
9705;03 Commerciële beroepen;Edam-Volendam;2016;3
9706;03 Commerciële beroepen;Edam-Volendam;2017;3
9707;03 Commerciële beroepen;Edam-Volendam;2018;3
9708;03 Commerciële beroepen;Edam-Volendam;2019;3
9709;03 Commerciële beroepen;Edam-Volendam;2020;3
9710;03 Commerciële beroepen;Edam-Volendam;2021;3
9711;03 Commerciële beroepen;Edam-Volendam;2022;3
9712;03 Commerciële beroepen;Edam-Volendam;2023;3
9713;03 Commerciële beroepen;Ede;2013;6
9714;03 Commerciële beroepen;Ede;2014;6
9715;03 Commerciële beroepen;Ede;2015;6
9716;03 Commerciële beroepen;Ede;2016;6
9717;03 Commerciële beroepen;Ede;2017;7
9718;03 Commerciële beroepen;Ede;2018;6
9719;03 Commerciële beroepen;Ede;2019;6
9720;03 Commerciële beroepen;Ede;2020;6
9721;03 Commerciële beroepen;Ede;2021;7
9722;03 Commerciële beroepen;Ede;2022;7
9723;03 Commerciële beroepen;Ede;2023;8
9724;03 Commerciële beroepen;Eemnes;2013;1
9725;03 Commerciële beroepen;Eemnes;2014;1
9726;03 Commerciële beroepen;Eemnes;2015;1
9727;03 Commerciële beroepen;Eemnes;2016;1
9728;03 Commerciële beroepen;Eemnes;2017;1
9729;03 Commerciële beroepen;Eemnes;2018;1
9730;03 Commerciële beroepen;Eemnes;2019;1
9731;03 Commerciële beroepen;Eemnes;2020;1
9732;03 Commerciële beroepen;Eemnes;2021;1
9733;03 Commerciële beroepen;Eemnes;2022;1
9734;03 Commerciële beroepen;Eemnes;2023;1
9735;03 Commerciële beroepen;Eemsdelta;2013;2
9736;03 Commerciële beroepen;Eemsdelta;2014;2
9737;03 Commerciële beroepen;Eemsdelta;2015;2
9738;03 Commerciële beroepen;Eemsdelta;2016;2
9739;03 Commerciële beroepen;Eemsdelta;2017;2
9740;03 Commerciële beroepen;Eemsdelta;2018;2
9741;03 Commerciële beroepen;Eemsdelta;2019;2
9742;03 Commerciële beroepen;Eemsdelta;2020;2
9743;03 Commerciële beroepen;Eemsdelta;2021;2
9744;03 Commerciële beroepen;Eemsdelta;2022;2
9745;03 Commerciële beroepen;Eemsdelta;2023;2
9746;03 Commerciële beroepen;Eersel;2013;1
9747;03 Commerciële beroepen;Eersel;2014;1
9748;03 Commerciële beroepen;Eersel;2015;1
9749;03 Commerciële beroepen;Eersel;2016;1
9750;03 Commerciële beroepen;Eersel;2017;1
9751;03 Commerciële beroepen;Eersel;2018;1
9752;03 Commerciële beroepen;Eersel;2019;1
9753;03 Commerciële beroepen;Eersel;2020;1
9754;03 Commerciële beroepen;Eersel;2021;1
9755;03 Commerciële beroepen;Eersel;2022;1
9756;03 Commerciële beroepen;Eersel;2023;1
9757;03 Commerciële beroepen;Eijsden-Margraten;2013;1
9758;03 Commerciële beroepen;Eijsden-Margraten;2014;1
9759;03 Commerciële beroepen;Eijsden-Margraten;2015;1
9760;03 Commerciële beroepen;Eijsden-Margraten;2016;1
9761;03 Commerciële beroepen;Eijsden-Margraten;2017;1
9762;03 Commerciële beroepen;Eijsden-Margraten;2018;1
9763;03 Commerciële beroepen;Eijsden-Margraten;2019;1
9764;03 Commerciële beroepen;Eijsden-Margraten;2020;1
9765;03 Commerciële beroepen;Eijsden-Margraten;2021;1
9766;03 Commerciële beroepen;Eijsden-Margraten;2022;1
9767;03 Commerciële beroepen;Eijsden-Margraten;2023;1
9768;03 Commerciële beroepen;Eindhoven;2013;12
9769;03 Commerciële beroepen;Eindhoven;2014;13
9770;03 Commerciële beroepen;Eindhoven;2015;13
9771;03 Commerciële beroepen;Eindhoven;2016;13
9772;03 Commerciële beroepen;Eindhoven;2017;13
9773;03 Commerciële beroepen;Eindhoven;2018;14
9774;03 Commerciële beroepen;Eindhoven;2019;14
9775;03 Commerciële beroepen;Eindhoven;2020;13
9776;03 Commerciële beroepen;Eindhoven;2021;14
9777;03 Commerciële beroepen;Eindhoven;2022;14
9778;03 Commerciële beroepen;Eindhoven;2023;15
9779;03 Commerciële beroepen;Elburg;2013;1
9780;03 Commerciële beroepen;Elburg;2014;1
9781;03 Commerciële beroepen;Elburg;2015;1
9782;03 Commerciële beroepen;Elburg;2016;1
9783;03 Commerciële beroepen;Elburg;2017;1
9784;03 Commerciële beroepen;Elburg;2018;1
9785;03 Commerciële beroepen;Elburg;2019;1
9786;03 Commerciële beroepen;Elburg;2020;1
9787;03 Commerciële beroepen;Elburg;2021;1
9788;03 Commerciële beroepen;Elburg;2022;1
9789;03 Commerciële beroepen;Elburg;2023;1
9790;03 Commerciële beroepen;Emmen;2013;6
9791;03 Commerciële beroepen;Emmen;2014;6
9792;03 Commerciële beroepen;Emmen;2015;6
9793;03 Commerciële beroepen;Emmen;2016;5
9794;03 Commerciële beroepen;Emmen;2017;5
9795;03 Commerciële beroepen;Emmen;2018;6
9796;03 Commerciële beroepen;Emmen;2019;6
9797;03 Commerciële beroepen;Emmen;2020;5
9798;03 Commerciële beroepen;Emmen;2021;6
9799;03 Commerciële beroepen;Emmen;2022;6
9800;03 Commerciële beroepen;Emmen;2023;6
9801;03 Commerciële beroepen;Enkhuizen;2013;1
9802;03 Commerciële beroepen;Enkhuizen;2014;1
9803;03 Commerciële beroepen;Enkhuizen;2015;1
9804;03 Commerciële beroepen;Enkhuizen;2016;1
9805;03 Commerciële beroepen;Enkhuizen;2017;1
9806;03 Commerciële beroepen;Enkhuizen;2018;1
9807;03 Commerciële beroepen;Enkhuizen;2019;1
9808;03 Commerciële beroepen;Enkhuizen;2020;1
9809;03 Commerciële beroepen;Enkhuizen;2021;1
9810;03 Commerciële beroepen;Enkhuizen;2022;1
9811;03 Commerciële beroepen;Enkhuizen;2023;1
9812;03 Commerciële beroepen;Enschede;2013;9
9813;03 Commerciële beroepen;Enschede;2014;9
9814;03 Commerciële beroepen;Enschede;2015;9
9815;03 Commerciële beroepen;Enschede;2016;9
9816;03 Commerciële beroepen;Enschede;2017;9
9817;03 Commerciële beroepen;Enschede;2018;8
9818;03 Commerciële beroepen;Enschede;2019;9
9819;03 Commerciële beroepen;Enschede;2020;9
9820;03 Commerciële beroepen;Enschede;2021;9
9821;03 Commerciële beroepen;Enschede;2022;9
9822;03 Commerciële beroepen;Enschede;2023;9
9823;03 Commerciële beroepen;Epe;2013;2
9824;03 Commerciële beroepen;Epe;2014;2
9825;03 Commerciële beroepen;Epe;2015;2
9826;03 Commerciële beroepen;Epe;2016;2
9827;03 Commerciële beroepen;Epe;2017;2
9828;03 Commerciële beroepen;Epe;2018;2
9829;03 Commerciële beroepen;Epe;2019;2
9830;03 Commerciële beroepen;Epe;2020;2
9831;03 Commerciële beroepen;Epe;2021;2
9832;03 Commerciële beroepen;Epe;2022;2
9833;03 Commerciële beroepen;Epe;2023;2
9834;03 Commerciële beroepen;Ermelo;2013;1
9835;03 Commerciële beroepen;Ermelo;2014;1
9836;03 Commerciële beroepen;Ermelo;2015;1
9837;03 Commerciële beroepen;Ermelo;2016;1
9838;03 Commerciële beroepen;Ermelo;2017;1
9839;03 Commerciële beroepen;Ermelo;2018;1
9840;03 Commerciële beroepen;Ermelo;2019;1
9841;03 Commerciële beroepen;Ermelo;2020;1
9842;03 Commerciële beroepen;Ermelo;2021;1
9843;03 Commerciële beroepen;Ermelo;2022;1
9844;03 Commerciële beroepen;Ermelo;2023;2
9845;03 Commerciële beroepen;Etten-Leur;2013;3
9846;03 Commerciële beroepen;Etten-Leur;2014;3
9847;03 Commerciële beroepen;Etten-Leur;2015;3
9848;03 Commerciële beroepen;Etten-Leur;2016;3
9849;03 Commerciële beroepen;Etten-Leur;2017;3
9850;03 Commerciële beroepen;Etten-Leur;2018;3
9851;03 Commerciële beroepen;Etten-Leur;2019;3
9852;03 Commerciële beroepen;Etten-Leur;2020;3
9853;03 Commerciële beroepen;Etten-Leur;2021;3
9854;03 Commerciële beroepen;Etten-Leur;2022;3
9855;03 Commerciële beroepen;Etten-Leur;2023;3
9856;03 Commerciële beroepen;De Fryske Marren;2013;3
9857;03 Commerciële beroepen;De Fryske Marren;2014;3
9858;03 Commerciële beroepen;De Fryske Marren;2015;3
9859;03 Commerciële beroepen;De Fryske Marren;2016;3
9860;03 Commerciële beroepen;De Fryske Marren;2017;3
9861;03 Commerciële beroepen;De Fryske Marren;2018;3
9862;03 Commerciële beroepen;De Fryske Marren;2019;3
9863;03 Commerciële beroepen;De Fryske Marren;2020;3
9864;03 Commerciële beroepen;De Fryske Marren;2021;3
9865;03 Commerciële beroepen;De Fryske Marren;2022;3
9866;03 Commerciële beroepen;De Fryske Marren;2023;3
9867;03 Commerciële beroepen;Geertruidenberg;2013;1
9868;03 Commerciële beroepen;Geertruidenberg;2014;1
9869;03 Commerciële beroepen;Geertruidenberg;2015;1
9870;03 Commerciële beroepen;Geertruidenberg;2016;1
9871;03 Commerciële beroepen;Geertruidenberg;2017;1
9872;03 Commerciële beroepen;Geertruidenberg;2018;1
9873;03 Commerciële beroepen;Geertruidenberg;2019;1
9874;03 Commerciële beroepen;Geertruidenberg;2020;1
9875;03 Commerciële beroepen;Geertruidenberg;2021;1
9876;03 Commerciële beroepen;Geertruidenberg;2022;1
9877;03 Commerciële beroepen;Geertruidenberg;2023;2
9878;03 Commerciële beroepen;Geldrop-Mierlo;2013;2
9879;03 Commerciële beroepen;Geldrop-Mierlo;2014;2
9880;03 Commerciële beroepen;Geldrop-Mierlo;2015;2
9881;03 Commerciële beroepen;Geldrop-Mierlo;2016;2
9882;03 Commerciële beroepen;Geldrop-Mierlo;2017;2
9883;03 Commerciële beroepen;Geldrop-Mierlo;2018;2
9884;03 Commerciële beroepen;Geldrop-Mierlo;2019;2
9885;03 Commerciële beroepen;Geldrop-Mierlo;2020;2
9886;03 Commerciële beroepen;Geldrop-Mierlo;2021;3
9887;03 Commerciële beroepen;Geldrop-Mierlo;2022;2
9888;03 Commerciële beroepen;Geldrop-Mierlo;2023;3
9889;03 Commerciële beroepen;Gemert-Bakel;2013;2
9890;03 Commerciële beroepen;Gemert-Bakel;2014;2
9891;03 Commerciële beroepen;Gemert-Bakel;2015;2
9892;03 Commerciële beroepen;Gemert-Bakel;2016;2
9893;03 Commerciële beroepen;Gemert-Bakel;2017;2
9894;03 Commerciële beroepen;Gemert-Bakel;2018;2
9895;03 Commerciële beroepen;Gemert-Bakel;2019;2
9896;03 Commerciële beroepen;Gemert-Bakel;2020;2
9897;03 Commerciële beroepen;Gemert-Bakel;2021;2
9898;03 Commerciële beroepen;Gemert-Bakel;2022;2
9899;03 Commerciële beroepen;Gemert-Bakel;2023;2
9900;03 Commerciële beroepen;Gennep;2013;1
9901;03 Commerciële beroepen;Gennep;2014;1
9902;03 Commerciële beroepen;Gennep;2015;1
9903;03 Commerciële beroepen;Gennep;2016;1
9904;03 Commerciële beroepen;Gennep;2017;1
9905;03 Commerciële beroepen;Gennep;2018;1
9906;03 Commerciële beroepen;Gennep;2019;1
9907;03 Commerciële beroepen;Gennep;2020;1
9908;03 Commerciële beroepen;Gennep;2021;1
9909;03 Commerciële beroepen;Gennep;2022;1
9910;03 Commerciële beroepen;Gennep;2023;1
9911;03 Commerciële beroepen;Gilze en Rijen;2013;2
9912;03 Commerciële beroepen;Gilze en Rijen;2014;2
9913;03 Commerciële beroepen;Gilze en Rijen;2015;2
9914;03 Commerciële beroepen;Gilze en Rijen;2016;2
9915;03 Commerciële beroepen;Gilze en Rijen;2017;2
9916;03 Commerciële beroepen;Gilze en Rijen;2018;2
9917;03 Commerciële beroepen;Gilze en Rijen;2019;2
9918;03 Commerciële beroepen;Gilze en Rijen;2020;2
9919;03 Commerciële beroepen;Gilze en Rijen;2021;2
9920;03 Commerciële beroepen;Gilze en Rijen;2022;2
9921;03 Commerciële beroepen;Gilze en Rijen;2023;2
9922;03 Commerciële beroepen;Goeree-Overflakkee;2013;3
9923;03 Commerciële beroepen;Goeree-Overflakkee;2014;3
9924;03 Commerciële beroepen;Goeree-Overflakkee;2015;3
9925;03 Commerciële beroepen;Goeree-Overflakkee;2016;3
9926;03 Commerciële beroepen;Goeree-Overflakkee;2017;3
9927;03 Commerciële beroepen;Goeree-Overflakkee;2018;3
9928;03 Commerciële beroepen;Goeree-Overflakkee;2019;3
9929;03 Commerciële beroepen;Goeree-Overflakkee;2020;3
9930;03 Commerciële beroepen;Goeree-Overflakkee;2021;3
9931;03 Commerciële beroepen;Goeree-Overflakkee;2022;3
9932;03 Commerciële beroepen;Goeree-Overflakkee;2023;3
9933;03 Commerciële beroepen;Goes;2013;2
9934;03 Commerciële beroepen;Goes;2014;2
