ID;WijzeVanBeeindiging;TypeSchuldenaar;RegioS;Perioden;BeeindigdeSchuldsaneringen_1;GemiddeldeLooptijdSchuldsanering_2
3766;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2011 2e kwartaal;939.0;38.0
3767;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2011 3e kwartaal;899.0;38.0
3768;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2011 4e kwartaal;884.0;38.0
3769;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2011;3880.0;38.0
3770;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2012 1e kwartaal;881.0;36.0
3771;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2012 2e kwartaal;879.0;35.0
3772;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2012 3e kwartaal;866.0;34.0
3773;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2012 4e kwartaal;953.0;34.0
3774;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2012;3579.0;35.0
3775;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2013 1e kwartaal;935.0;34.0
3776;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2013 2e kwartaal;910.0;35.0
3777;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2013 3e kwartaal;947.0;35.0
3778;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2013 4e kwartaal;1089.0;36.0
3779;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2013;3881.0;35.0
3780;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2014 1e kwartaal;1095.0;36.0
3781;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2014 2e kwartaal;1217.0;36.0
3782;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2014 3e kwartaal;1238.0;37.0
3783;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2014 4e kwartaal;1190.0;36.0
3784;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2014;4740.0;36.0
3785;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2015 1e kwartaal;1215.0;36.0
3786;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2015 2e kwartaal;1093.0;37.0
3787;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2015 3e kwartaal;1214.0;37.0
3788;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2015 4e kwartaal;1186.0;36.0
3789;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2015;4708.0;36.0
3790;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2016 1e kwartaal;1155.0;36.0
3791;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2016 2e kwartaal;1014.0;34.0
3792;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2016 3e kwartaal;1012.0;36.0
3793;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2016 4e kwartaal;1049.0;36.0
3794;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2016;4230.0;36.0
3795;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2017 1e kwartaal;861.0;35.0
3796;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2017 2e kwartaal;997.0;36.0
3797;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2017 3e kwartaal;871.0;36.0
3798;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2017 4e kwartaal;972.0;37.0
3799;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;West-Nederland (LD);2017;3701.0;36.0
3800;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);1999 1e kwartaal;7.0;0.0
3801;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);1999 2e kwartaal;12.0;1.0
3802;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);1999 3e kwartaal;29.0;1.0
3803;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);1999 4e kwartaal;33.0;2.0
3804;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);1999;81.0;2.0
3805;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2000 1e kwartaal;26.0;5.0
3806;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2000 2e kwartaal;44.0;7.0
3807;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2000 3e kwartaal;70.0;8.0
3808;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2000 4e kwartaal;54.0;10.0
3809;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2000;194.0;8.0
3810;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2001 1e kwartaal;92.0;11.0
3811;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2001 2e kwartaal;112.0;14.0
3812;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2001 3e kwartaal;92.0;16.0
3813;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2001 4e kwartaal;117.0;17.0
3814;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2001;413.0;14.0
3815;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2002 1e kwartaal;141.0;23.0
3816;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2002 2e kwartaal;212.0;28.0
3817;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2002 3e kwartaal;176.0;31.0
3818;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2002 4e kwartaal;297.0;31.0
3819;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2002;826.0;29.0
3820;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2003 1e kwartaal;358.0;32.0
3821;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2003 2e kwartaal;301.0;32.0
3822;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2003 3e kwartaal;369.0;32.0
3823;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2003 4e kwartaal;440.0;33.0
3824;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2003;1468.0;33.0
3825;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2004 1e kwartaal;348.0;32.0
3826;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2004 2e kwartaal;395.0;31.0
3827;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2004 3e kwartaal;304.0;31.0
3828;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2004 4e kwartaal;322.0;31.0
3829;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2004;1369.0;31.0
3830;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2005 1e kwartaal;338.0;31.0
3831;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2005 2e kwartaal;438.0;30.0
3832;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2005 3e kwartaal;403.0;34.0
3833;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2005 4e kwartaal;487.0;35.0
3834;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2005;1666.0;33.0
3835;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2006 1e kwartaal;461.0;34.0
3836;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2006 2e kwartaal;470.0;34.0
3837;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2006 3e kwartaal;380.0;34.0
3838;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2006 4e kwartaal;519.0;33.0
3839;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2006;1830.0;34.0
3840;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2007 1e kwartaal;515.0;34.0
3841;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2007 2e kwartaal;535.0;35.0
3842;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2007 3e kwartaal;506.0;34.0
3843;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2007 4e kwartaal;597.0;35.0
3844;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2007;2153.0;34.0
3845;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2008 1e kwartaal;525.0;32.0
3846;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2008 2e kwartaal;520.0;34.0
3847;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2008 3e kwartaal;532.0;34.0
3848;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2008 4e kwartaal;714.0;35.0
3849;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2008;2291.0;34.0
3850;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2009 1e kwartaal;669.0;34.0
3851;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2009 2e kwartaal;682.0;35.0
3852;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2009 3e kwartaal;638.0;36.0
3853;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2009 4e kwartaal;602.0;36.0
3854;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2009;2591.0;35.0
3855;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2010 1e kwartaal;699.0;38.0
3856;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2010 2e kwartaal;601.0;36.0
3857;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2010 3e kwartaal;580.0;38.0
3858;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2010 4e kwartaal;547.0;37.0
3859;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2010;2427.0;37.0
3860;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2011 1e kwartaal;720.0;39.0
3861;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2011 2e kwartaal;523.0;37.0
3862;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2011 3e kwartaal;514.0;37.0
3863;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2011 4e kwartaal;486.0;37.0
3864;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2011;2243.0;38.0
3865;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2012 1e kwartaal;539.0;35.0
3866;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2012 2e kwartaal;415.0;36.0
3867;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2012 3e kwartaal;425.0;37.0
3868;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2012 4e kwartaal;467.0;37.0
3869;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2012;1846.0;36.0
3870;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2013 1e kwartaal;491.0;37.0
3871;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2013 2e kwartaal;480.0;35.0
3872;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2013 3e kwartaal;504.0;35.0
3873;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2013 4e kwartaal;498.0;35.0
3874;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2013;1973.0;35.0
3875;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2014 1e kwartaal;567.0;36.0
3876;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2014 2e kwartaal;605.0;35.0
3877;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2014 3e kwartaal;473.0;35.0
3878;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2014 4e kwartaal;614.0;35.0
3879;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2014;2259.0;35.0
3880;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2015 1e kwartaal;558.0;35.0
3881;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2015 2e kwartaal;495.0;36.0
3882;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2015 3e kwartaal;474.0;37.0
3883;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2015 4e kwartaal;611.0;36.0
3884;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2015;2138.0;36.0
3885;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2016 1e kwartaal;599.0;38.0
3886;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2016 2e kwartaal;497.0;37.0
3887;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2016 3e kwartaal;460.0;37.0
3888;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2016 4e kwartaal;556.0;37.0
3889;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2016;2112.0;37.0
3890;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2017 1e kwartaal;583.0;38.0
3891;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2017 2e kwartaal;495.0;37.0
3892;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2017 3e kwartaal;478.0;39.0
3893;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2017 4e kwartaal;404.0;36.0
3894;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Zuid-Nederland (LD);2017;1960.0;38.0
3895;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);1999 1e kwartaal;;
3896;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);1999 2e kwartaal;1.0;3.0
3897;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);1999 3e kwartaal;3.0;2.0
3898;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);1999 4e kwartaal;2.0;4.0
3899;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);1999;6.0;3.0
3900;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2000 1e kwartaal;2.0;8.0
3901;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2000 2e kwartaal;3.0;3.0
3902;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2000 3e kwartaal;11.0;8.0
3903;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2000 4e kwartaal;10.0;10.0
3904;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2000;26.0;8.0
3905;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2001 1e kwartaal;15.0;13.0
3906;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2001 2e kwartaal;4.0;17.0
3907;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2001 3e kwartaal;16.0;14.0
3908;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2001 4e kwartaal;8.0;20.0
3909;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2001;43.0;15.0
3910;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2002 1e kwartaal;39.0;25.0
3911;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2002 2e kwartaal;31.0;32.0
3912;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2002 3e kwartaal;49.0;31.0
3913;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2002 4e kwartaal;76.0;34.0
3914;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2002;195.0;31.0
3915;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2003 1e kwartaal;71.0;33.0
3916;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2003 2e kwartaal;72.0;36.0
3917;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2003 3e kwartaal;98.0;34.0
3918;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2003 4e kwartaal;95.0;31.0
3919;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2003;336.0;33.0
3920;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2004 1e kwartaal;84.0;35.0
3921;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2004 2e kwartaal;61.0;33.0
3922;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2004 3e kwartaal;61.0;31.0
3923;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2004 4e kwartaal;68.0;31.0
3924;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2004;274.0;32.0
3925;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2005 1e kwartaal;99.0;33.0
3926;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2005 2e kwartaal;65.0;29.0
3927;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2005 3e kwartaal;63.0;29.0
3928;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2005 4e kwartaal;74.0;34.0
3929;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2005;301.0;32.0
3930;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2006 1e kwartaal;86.0;31.0
3931;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2006 2e kwartaal;97.0;34.0
3932;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2006 3e kwartaal;118.0;32.0
3933;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2006 4e kwartaal;109.0;31.0
3934;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2006;410.0;32.0
3935;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2007 1e kwartaal;126.0;32.0
3936;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2007 2e kwartaal;137.0;32.0
3937;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2007 3e kwartaal;144.0;33.0
3938;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2007 4e kwartaal;173.0;33.0
3939;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2007;580.0;33.0
3940;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2008 1e kwartaal;189.0;34.0
3941;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2008 2e kwartaal;182.0;32.0
3942;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2008 3e kwartaal;128.0;31.0
3943;Totaal alle beëindigingen;Natuurlijke personen zonder bedrijf;Groningen (PV);2008 4e kwartaal;182.0;32.0
