ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
4786;Bromfiets;Appingedam;2023;;
4787;Bromfiets;Appingedam;2024;;
4788;Bromfiets;Arnhem;2019;2419.0;15.0
4789;Bromfiets;Arnhem;2020;2407.0;15.0
4790;Bromfiets;Arnhem;2021;2410.0;15.0
4791;Bromfiets;Arnhem;2022;2500.0;15.0
4792;Bromfiets;Arnhem;2023;2645.0;16.0
4793;Bromfiets;Arnhem;2024;3062.0;18.0
4794;Bromfiets;Assen;2019;1189.0;17.0
4795;Bromfiets;Assen;2020;1150.0;17.0
4796;Bromfiets;Assen;2021;1128.0;16.0
4797;Bromfiets;Assen;2022;1147.0;17.0
4798;Bromfiets;Assen;2023;1322.0;19.0
4799;Bromfiets;Assen;2024;1565.0;22.0
4800;Bromfiets;Asten;2019;336.0;20.0
4801;Bromfiets;Asten;2020;322.0;19.0
4802;Bromfiets;Asten;2021;329.0;20.0
4803;Bromfiets;Asten;2022;347.0;20.0
4804;Bromfiets;Asten;2023;375.0;22.0
4805;Bromfiets;Asten;2024;419.0;24.0
4806;Bromfiets;Baarle-Nassau;2019;188.0;27.0
4807;Bromfiets;Baarle-Nassau;2020;179.0;26.0
4808;Bromfiets;Baarle-Nassau;2021;192.0;28.0
4809;Bromfiets;Baarle-Nassau;2022;210.0;30.0
4810;Bromfiets;Baarle-Nassau;2023;230.0;33.0
4811;Bromfiets;Baarle-Nassau;2024;247.0;35.0
4812;Bromfiets;Baarn;2019;557.0;22.0
4813;Bromfiets;Baarn;2020;528.0;21.0
4814;Bromfiets;Baarn;2021;537.0;22.0
4815;Bromfiets;Baarn;2022;529.0;21.0
4816;Bromfiets;Baarn;2023;576.0;23.0
4817;Bromfiets;Baarn;2024;637.0;25.0
4818;Bromfiets;Barendrecht;2019;1363.0;28.0
4819;Bromfiets;Barendrecht;2020;1103.0;23.0
4820;Bromfiets;Barendrecht;2021;1026.0;21.0
4821;Bromfiets;Barendrecht;2022;1031.0;21.0
4822;Bromfiets;Barendrecht;2023;1121.0;23.0
4823;Bromfiets;Barendrecht;2024;1303.0;27.0
4824;Bromfiets;Barneveld;2019;1378.0;24.0
4825;Bromfiets;Barneveld;2020;1452.0;25.0
4826;Bromfiets;Barneveld;2021;1515.0;25.0
4827;Bromfiets;Barneveld;2022;1613.0;27.0
4828;Bromfiets;Barneveld;2023;1869.0;30.0
4829;Bromfiets;Barneveld;2024;2159.0;34.0
4830;Bromfiets;Beek (L.);2019;392.0;25.0
4831;Bromfiets;Beek (L.);2020;412.0;26.0
4832;Bromfiets;Beek (L.);2021;422.0;27.0
4833;Bromfiets;Beek (L.);2022;432.0;27.0
4834;Bromfiets;Beek (L.);2023;465.0;29.0
4835;Bromfiets;Beek (L.);2024;520.0;32.0
4836;Bromfiets;Beekdaelen;2019;967.0;27.0
4837;Bromfiets;Beekdaelen;2020;934.0;26.0
4838;Bromfiets;Beekdaelen;2021;924.0;26.0
4839;Bromfiets;Beekdaelen;2022;926.0;26.0
4840;Bromfiets;Beekdaelen;2023;998.0;28.0
4841;Bromfiets;Beekdaelen;2024;1166.0;32.0
4842;Bromfiets;Beemster;2019;402.0;41.0
4843;Bromfiets;Beemster;2020;421.0;42.0
4844;Bromfiets;Beemster;2021;415.0;41.0
4845;Bromfiets;Beemster;2022;;
4846;Bromfiets;Beemster;2023;;
4847;Bromfiets;Beemster;2024;;
4848;Bromfiets;Beesel;2019;277.0;20.0
4849;Bromfiets;Beesel;2020;293.0;22.0
4850;Bromfiets;Beesel;2021;299.0;22.0
4851;Bromfiets;Beesel;2022;336.0;25.0
4852;Bromfiets;Beesel;2023;355.0;26.0
4853;Bromfiets;Beesel;2024;378.0;28.0
4854;Bromfiets;Berg en Dal;2019;1301.0;37.0
4855;Bromfiets;Berg en Dal;2020;1264.0;36.0
4856;Bromfiets;Berg en Dal;2021;1290.0;37.0
4857;Bromfiets;Berg en Dal;2022;1264.0;36.0
4858;Bromfiets;Berg en Dal;2023;1230.0;35.0
4859;Bromfiets;Berg en Dal;2024;1411.0;40.0
4860;Bromfiets;Bergeijk;2019;646.0;35.0
4861;Bromfiets;Bergeijk;2020;659.0;35.0
4862;Bromfiets;Bergeijk;2021;711.0;38.0
4863;Bromfiets;Bergeijk;2022;757.0;40.0
4864;Bromfiets;Bergeijk;2023;774.0;41.0
4865;Bromfiets;Bergeijk;2024;865.0;45.0
4866;Bromfiets;Bergen (L.);2019;462.0;35.0
4867;Bromfiets;Bergen (L.);2020;456.0;35.0
4868;Bromfiets;Bergen (L.);2021;471.0;36.0
4869;Bromfiets;Bergen (L.);2022;453.0;35.0
4870;Bromfiets;Bergen (L.);2023;478.0;36.0
4871;Bromfiets;Bergen (L.);2024;527.0;40.0
4872;Bromfiets;Bergen (NH.);2019;927.0;31.0
4873;Bromfiets;Bergen (NH.);2020;875.0;29.0
4874;Bromfiets;Bergen (NH.);2021;860.0;29.0
4875;Bromfiets;Bergen (NH.);2022;859.0;29.0
4876;Bromfiets;Bergen (NH.);2023;939.0;31.0
4877;Bromfiets;Bergen (NH.);2024;1041.0;35.0
4878;Bromfiets;Bergen op Zoom;2019;1065.0;16.0
4879;Bromfiets;Bergen op Zoom;2020;1061.0;16.0
4880;Bromfiets;Bergen op Zoom;2021;1073.0;16.0
4881;Bromfiets;Bergen op Zoom;2022;1139.0;17.0
4882;Bromfiets;Bergen op Zoom;2023;1306.0;19.0
4883;Bromfiets;Bergen op Zoom;2024;1563.0;22.0
4884;Bromfiets;Berkelland;2019;1021.0;23.0
4885;Bromfiets;Berkelland;2020;1028.0;23.0
4886;Bromfiets;Berkelland;2021;1080.0;25.0
4887;Bromfiets;Berkelland;2022;1129.0;26.0
4888;Bromfiets;Berkelland;2023;1209.0;27.0
4889;Bromfiets;Berkelland;2024;1297.0;30.0
4890;Bromfiets;Bernheze;2019;701.0;23.0
4891;Bromfiets;Bernheze;2020;661.0;21.0
4892;Bromfiets;Bernheze;2021;685.0;22.0
4893;Bromfiets;Bernheze;2022;699.0;22.0
4894;Bromfiets;Bernheze;2023;807.0;25.0
4895;Bromfiets;Bernheze;2024;933.0;29.0
4896;Bromfiets;Best;2019;508.0;17.0
4897;Bromfiets;Best;2020;487.0;16.0
4898;Bromfiets;Best;2021;506.0;17.0
4899;Bromfiets;Best;2022;546.0;18.0
4900;Bromfiets;Best;2023;554.0;18.0
4901;Bromfiets;Best;2024;630.0;20.0
4902;Bromfiets;Beuningen;2019;391.0;15.0
4903;Bromfiets;Beuningen;2020;390.0;15.0
4904;Bromfiets;Beuningen;2021;386.0;15.0
4905;Bromfiets;Beuningen;2022;404.0;15.0
4906;Bromfiets;Beuningen;2023;492.0;19.0
4907;Bromfiets;Beuningen;2024;567.0;21.0
4908;Bromfiets;Beverwijk;2019;1134.0;28.0
4909;Bromfiets;Beverwijk;2020;1068.0;26.0
4910;Bromfiets;Beverwijk;2021;1006.0;24.0
4911;Bromfiets;Beverwijk;2022;1026.0;24.0
4912;Bromfiets;Beverwijk;2023;1101.0;26.0
4913;Bromfiets;Beverwijk;2024;1299.0;30.0
4914;Bromfiets;De Bilt;2019;1034.0;24.0
4915;Bromfiets;De Bilt;2020;1023.0;24.0
4916;Bromfiets;De Bilt;2021;1112.0;26.0
4917;Bromfiets;De Bilt;2022;1132.0;26.0
4918;Bromfiets;De Bilt;2023;1188.0;27.0
4919;Bromfiets;De Bilt;2024;1305.0;30.0
4920;Bromfiets;Bladel;2019;613.0;30.0
4921;Bromfiets;Bladel;2020;629.0;31.0
4922;Bromfiets;Bladel;2021;681.0;33.0
4923;Bromfiets;Bladel;2022;679.0;33.0
4924;Bromfiets;Bladel;2023;722.0;34.0
4925;Bromfiets;Bladel;2024;791.0;38.0
4926;Bromfiets;Blaricum;2019;361.0;32.0
4927;Bromfiets;Blaricum;2020;361.0;31.0
4928;Bromfiets;Blaricum;2021;359.0;30.0
4929;Bromfiets;Blaricum;2022;359.0;29.0
4930;Bromfiets;Blaricum;2023;381.0;31.0
4931;Bromfiets;Blaricum;2024;437.0;34.0
4932;Bromfiets;Bloemendaal;2019;361.0;15.0
4933;Bromfiets;Bloemendaal;2020;372.0;16.0
4934;Bromfiets;Bloemendaal;2021;380.0;16.0
4935;Bromfiets;Bloemendaal;2022;384.0;16.0
4936;Bromfiets;Bloemendaal;2023;392.0;16.0
4937;Bromfiets;Bloemendaal;2024;490.0;21.0
4938;Bromfiets;Bodegraven-Reeuwijk;2019;1038.0;30.0
4939;Bromfiets;Bodegraven-Reeuwijk;2020;1083.0;31.0
4940;Bromfiets;Bodegraven-Reeuwijk;2021;1042.0;30.0
4941;Bromfiets;Bodegraven-Reeuwijk;2022;1047.0;29.0
4942;Bromfiets;Bodegraven-Reeuwijk;2023;1113.0;31.0
4943;Bromfiets;Bodegraven-Reeuwijk;2024;1236.0;34.0
4944;Bromfiets;Boekel;2019;371.0;35.0
4945;Bromfiets;Boekel;2020;382.0;35.0
4946;Bromfiets;Boekel;2021;406.0;37.0
4947;Bromfiets;Boekel;2022;408.0;37.0
4948;Bromfiets;Boekel;2023;429.0;38.0
4949;Bromfiets;Boekel;2024;510.0;45.0
4950;Bromfiets;Borger-Odoorn;2019;850.0;34.0
4951;Bromfiets;Borger-Odoorn;2020;853.0;33.0
4952;Bromfiets;Borger-Odoorn;2021;850.0;33.0
4953;Bromfiets;Borger-Odoorn;2022;848.0;33.0
4954;Bromfiets;Borger-Odoorn;2023;904.0;35.0
4955;Bromfiets;Borger-Odoorn;2024;963.0;37.0
4956;Bromfiets;Borne;2019;424.0;18.0
4957;Bromfiets;Borne;2020;411.0;18.0
4958;Bromfiets;Borne;2021;409.0;17.0
4959;Bromfiets;Borne;2022;455.0;19.0
4960;Bromfiets;Borne;2023;483.0;20.0
4961;Bromfiets;Borne;2024;503.0;20.0
4962;Bromfiets;Borsele;2019;907.0;40.0
4963;Bromfiets;Borsele;2020;898.0;39.0
4964;Bromfiets;Borsele;2021;956.0;42.0
4965;Bromfiets;Borsele;2022;997.0;44.0
4966;Bromfiets;Borsele;2023;1111.0;48.0
4967;Bromfiets;Borsele;2024;1195.0;52.0
4968;Bromfiets;Boxmeer;2019;692.0;24.0
4969;Bromfiets;Boxmeer;2020;687.0;23.0
4970;Bromfiets;Boxmeer;2021;739.0;25.0
4971;Bromfiets;Boxmeer;2022;;
4972;Bromfiets;Boxmeer;2023;;
4973;Bromfiets;Boxmeer;2024;;
4974;Bromfiets;Boxtel;2019;615.0;20.0
4975;Bromfiets;Boxtel;2020;598.0;19.0
4976;Bromfiets;Boxtel;2021;620.0;19.0
4977;Bromfiets;Boxtel;2022;606.0;18.0
4978;Bromfiets;Boxtel;2023;671.0;20.0
4979;Bromfiets;Boxtel;2024;803.0;24.0
4980;Bromfiets;Breda;2019;4085.0;22.0
4981;Bromfiets;Breda;2020;4083.0;22.0
4982;Bromfiets;Breda;2021;3796.0;21.0
4983;Bromfiets;Breda;2022;3778.0;20.0
4984;Bromfiets;Breda;2023;3808.0;20.0
4985;Bromfiets;Breda;2024;4163.0;22.0
4986;Bromfiets;Brielle;2019;627.0;36.0
4987;Bromfiets;Brielle;2020;647.0;37.0
4988;Bromfiets;Brielle;2021;659.0;38.0
4989;Bromfiets;Brielle;2022;678.0;38.0
4990;Bromfiets;Brielle;2023;;
4991;Bromfiets;Brielle;2024;;
4992;Bromfiets;Bronckhorst;2019;1000.0;28.0
4993;Bromfiets;Bronckhorst;2020;1029.0;29.0
4994;Bromfiets;Bronckhorst;2021;1109.0;31.0
4995;Bromfiets;Bronckhorst;2022;1141.0;32.0
4996;Bromfiets;Bronckhorst;2023;1251.0;34.0
4997;Bromfiets;Bronckhorst;2024;1416.0;39.0
4998;Bromfiets;Brummen;2019;473.0;23.0
4999;Bromfiets;Brummen;2020;484.0;23.0
5000;Bromfiets;Brummen;2021;542.0;26.0
5001;Bromfiets;Brummen;2022;556.0;27.0
5002;Bromfiets;Brummen;2023;608.0;29.0
5003;Bromfiets;Brummen;2024;666.0;31.0
5004;Bromfiets;Brunssum;2019;717.0;26.0
5005;Bromfiets;Brunssum;2020;682.0;25.0
5006;Bromfiets;Brunssum;2021;671.0;24.0
5007;Bromfiets;Brunssum;2022;645.0;23.0
5008;Bromfiets;Brunssum;2023;689.0;25.0
5009;Bromfiets;Brunssum;2024;775.0;28.0
5010;Bromfiets;Bunnik;2019;361.0;24.0
5011;Bromfiets;Bunnik;2020;398.0;26.0
5012;Bromfiets;Bunnik;2021;448.0;29.0
5013;Bromfiets;Bunnik;2022;467.0;30.0
5014;Bromfiets;Bunnik;2023;504.0;31.0
5015;Bromfiets;Bunnik;2024;581.0;36.0
5016;Bromfiets;Bunschoten;2019;378.0;18.0
5017;Bromfiets;Bunschoten;2020;345.0;16.0
5018;Bromfiets;Bunschoten;2021;341.0;15.0
5019;Bromfiets;Bunschoten;2022;327.0;15.0
5020;Bromfiets;Bunschoten;2023;394.0;18.0
5021;Bromfiets;Bunschoten;2024;493.0;22.0
5022;Bromfiets;Buren;2019;1060.0;40.0
5023;Bromfiets;Buren;2020;1036.0;39.0
5024;Bromfiets;Buren;2021;1057.0;39.0
5025;Bromfiets;Buren;2022;1053.0;39.0
5026;Bromfiets;Buren;2023;1062.0;38.0
5027;Bromfiets;Buren;2024;1199.0;43.0
5028;Bromfiets;Capelle aan den IJssel;2019;1437.0;22.0
5029;Bromfiets;Capelle aan den IJssel;2020;1404.0;21.0
5030;Bromfiets;Capelle aan den IJssel;2021;1409.0;21.0
5031;Bromfiets;Capelle aan den IJssel;2022;1394.0;21.0
5032;Bromfiets;Capelle aan den IJssel;2023;1435.0;21.0
5033;Bromfiets;Capelle aan den IJssel;2024;1568.0;23.0
5034;Bromfiets;Castricum;2019;729.0;20.0
5035;Bromfiets;Castricum;2020;755.0;21.0
5036;Bromfiets;Castricum;2021;764.0;21.0
5037;Bromfiets;Castricum;2022;780.0;22.0
5038;Bromfiets;Castricum;2023;829.0;23.0
5039;Bromfiets;Castricum;2024;968.0;27.0
5040;Bromfiets;Coevorden;2019;785.0;22.0
5041;Bromfiets;Coevorden;2020;809.0;23.0
5042;Bromfiets;Coevorden;2021;804.0;23.0
5043;Bromfiets;Coevorden;2022;821.0;23.0
5044;Bromfiets;Coevorden;2023;870.0;24.0
5045;Bromfiets;Coevorden;2024;961.0;27.0
5046;Bromfiets;Cranendonck;2019;429.0;21.0
5047;Bromfiets;Cranendonck;2020;419.0;20.0
5048;Bromfiets;Cranendonck;2021;418.0;20.0
5049;Bromfiets;Cranendonck;2022;426.0;21.0
5050;Bromfiets;Cranendonck;2023;458.0;22.0
5051;Bromfiets;Cranendonck;2024;515.0;25.0
5052;Bromfiets;Cuijk;2019;486.0;19.0
5053;Bromfiets;Cuijk;2020;499.0;20.0
5054;Bromfiets;Cuijk;2021;557.0;22.0
5055;Bromfiets;Cuijk;2022;;
5056;Bromfiets;Cuijk;2023;;
5057;Bromfiets;Cuijk;2024;;
5058;Bromfiets;Culemborg;2019;475.0;17.0
5059;Bromfiets;Culemborg;2020;478.0;17.0
5060;Bromfiets;Culemborg;2021;507.0;17.0
5061;Bromfiets;Culemborg;2022;520.0;18.0
5062;Bromfiets;Culemborg;2023;550.0;19.0
5063;Bromfiets;Culemborg;2024;630.0;21.0
5064;Bromfiets;Dalfsen;2019;879.0;31.0
5065;Bromfiets;Dalfsen;2020;924.0;32.0
5066;Bromfiets;Dalfsen;2021;960.0;33.0
5067;Bromfiets;Dalfsen;2022;1029.0;35.0
5068;Bromfiets;Dalfsen;2023;1117.0;38.0
5069;Bromfiets;Dalfsen;2024;1186.0;40.0
5070;Bromfiets;Dantumadiel;2019;695.0;37.0
5071;Bromfiets;Dantumadiel;2020;689.0;36.0
5072;Bromfiets;Dantumadiel;2021;689.0;36.0
5073;Bromfiets;Dantumadiel;2022;728.0;38.0
5074;Bromfiets;Dantumadiel;2023;815.0;42.0
5075;Bromfiets;Dantumadiel;2024;899.0;47.0
5076;Bromfiets;Delft;2019;2599.0;25.0
5077;Bromfiets;Delft;2020;1942.0;19.0
5078;Bromfiets;Delft;2021;1919.0;19.0
5079;Bromfiets;Delft;2022;1877.0;18.0
5080;Bromfiets;Delft;2023;1938.0;18.0
5081;Bromfiets;Delft;2024;2218.0;20.0
5082;Bromfiets;Delfzijl;2019;560.0;23.0
5083;Bromfiets;Delfzijl;2020;559.0;23.0
5084;Bromfiets;Delfzijl;2021;;
5085;Bromfiets;Delfzijl;2022;;
5086;Bromfiets;Delfzijl;2023;;
5087;Bromfiets;Delfzijl;2024;;
5088;Bromfiets;Deurne;2019;940.0;29.0
5089;Bromfiets;Deurne;2020;916.0;28.0
5090;Bromfiets;Deurne;2021;902.0;28.0
5091;Bromfiets;Deurne;2022;881.0;27.0
5092;Bromfiets;Deurne;2023;926.0;28.0
5093;Bromfiets;Deurne;2024;1045.0;31.0
5094;Bromfiets;Deventer;2019;1188.0;12.0
5095;Bromfiets;Deventer;2020;1214.0;12.0
5096;Bromfiets;Deventer;2021;1184.0;12.0
5097;Bromfiets;Deventer;2022;1207.0;12.0
5098;Bromfiets;Deventer;2023;1343.0;13.0
5099;Bromfiets;Deventer;2024;1561.0;15.0
5100;Bromfiets;Diemen;2019;730.0;25.0
5101;Bromfiets;Diemen;2020;829.0;27.0
5102;Bromfiets;Diemen;2021;892.0;28.0
5103;Bromfiets;Diemen;2022;925.0;29.0
5104;Bromfiets;Diemen;2023;954.0;29.0
5105;Bromfiets;Diemen;2024;1088.0;33.0
5106;Bromfiets;Dijk en Waard;2019;;
5107;Bromfiets;Dijk en Waard;2020;;
5108;Bromfiets;Dijk en Waard;2021;;
5109;Bromfiets;Dijk en Waard;2022;2529.0;29.0
5110;Bromfiets;Dijk en Waard;2023;2732.0;31.0
5111;Bromfiets;Dijk en Waard;2024;3055.0;34.0
5112;Bromfiets;Dinkelland;2019;726.0;28.0
5113;Bromfiets;Dinkelland;2020;762.0;29.0
5114;Bromfiets;Dinkelland;2021;891.0;33.0
5115;Bromfiets;Dinkelland;2022;962.0;36.0
5116;Bromfiets;Dinkelland;2023;1061.0;40.0
5117;Bromfiets;Dinkelland;2024;1158.0;43.0
5118;Bromfiets;Doesburg;2019;264.0;24.0
5119;Bromfiets;Doesburg;2020;259.0;23.0
5120;Bromfiets;Doesburg;2021;263.0;24.0
5121;Bromfiets;Doesburg;2022;266.0;24.0
5122;Bromfiets;Doesburg;2023;283.0;26.0
5123;Bromfiets;Doesburg;2024;330.0;30.0
5124;Bromfiets;Doetinchem;2019;787.0;14.0
5125;Bromfiets;Doetinchem;2020;760.0;13.0
5126;Bromfiets;Doetinchem;2021;744.0;13.0
5127;Bromfiets;Doetinchem;2022;823.0;14.0
5128;Bromfiets;Doetinchem;2023;976.0;16.0
5129;Bromfiets;Doetinchem;2024;1229.0;21.0
5130;Bromfiets;Dongen;2019;575.0;22.0
5131;Bromfiets;Dongen;2020;594.0;23.0
5132;Bromfiets;Dongen;2021;613.0;23.0
5133;Bromfiets;Dongen;2022;594.0;22.0
5134;Bromfiets;Dongen;2023;693.0;25.0
5135;Bromfiets;Dongen;2024;805.0;30.0
5136;Bromfiets;Dordrecht;2019;2253.0;19.0
5137;Bromfiets;Dordrecht;2020;2183.0;18.0
5138;Bromfiets;Dordrecht;2021;2213.0;19.0
5139;Bromfiets;Dordrecht;2022;2261.0;19.0
5140;Bromfiets;Dordrecht;2023;2411.0;20.0
5141;Bromfiets;Dordrecht;2024;2835.0;23.0
5142;Bromfiets;Drechterland;2019;634.0;32.0
5143;Bromfiets;Drechterland;2020;617.0;31.0
5144;Bromfiets;Drechterland;2021;612.0;31.0
5145;Bromfiets;Drechterland;2022;597.0;30.0
5146;Bromfiets;Drechterland;2023;631.0;31.0
5147;Bromfiets;Drechterland;2024;711.0;35.0
5148;Bromfiets;Drimmelen;2019;597.0;22.0
5149;Bromfiets;Drimmelen;2020;617.0;23.0
5150;Bromfiets;Drimmelen;2021;653.0;24.0
5151;Bromfiets;Drimmelen;2022;659.0;24.0
5152;Bromfiets;Drimmelen;2023;731.0;26.0
5153;Bromfiets;Drimmelen;2024;817.0;29.0
5154;Bromfiets;Dronten;2019;804.0;20.0
5155;Bromfiets;Dronten;2020;781.0;19.0
5156;Bromfiets;Dronten;2021;798.0;19.0
5157;Bromfiets;Dronten;2022;811.0;19.0
5158;Bromfiets;Dronten;2023;902.0;21.0
5159;Bromfiets;Dronten;2024;1018.0;23.0
5160;Bromfiets;Druten;2019;401.0;21.0
5161;Bromfiets;Druten;2020;390.0;21.0
5162;Bromfiets;Druten;2021;392.0;21.0
5163;Bromfiets;Druten;2022;427.0;22.0
5164;Bromfiets;Druten;2023;481.0;25.0
5165;Bromfiets;Druten;2024;585.0;30.0
5166;Bromfiets;Duiven;2019;374.0;15.0
5167;Bromfiets;Duiven;2020;384.0;15.0
5168;Bromfiets;Duiven;2021;420.0;17.0
5169;Bromfiets;Duiven;2022;433.0;17.0
5170;Bromfiets;Duiven;2023;483.0;19.0
5171;Bromfiets;Duiven;2024;555.0;22.0
5172;Bromfiets;Echt-Susteren;2019;815.0;26.0
5173;Bromfiets;Echt-Susteren;2020;813.0;26.0
5174;Bromfiets;Echt-Susteren;2021;828.0;26.0
5175;Bromfiets;Echt-Susteren;2022;874.0;28.0
5176;Bromfiets;Echt-Susteren;2023;943.0;29.0
5177;Bromfiets;Echt-Susteren;2024;1041.0;32.0
5178;Bromfiets;Edam-Volendam;2019;732.0;20.0
5179;Bromfiets;Edam-Volendam;2020;743.0;21.0
5180;Bromfiets;Edam-Volendam;2021;734.0;20.0
5181;Bromfiets;Edam-Volendam;2022;729.0;20.0
5182;Bromfiets;Edam-Volendam;2023;783.0;21.0
5183;Bromfiets;Edam-Volendam;2024;941.0;25.0
5184;Bromfiets;Ede;2019;2576.0;22.0
5185;Bromfiets;Ede;2020;2799.0;24.0
5186;Bromfiets;Ede;2021;3030.0;26.0
5187;Bromfiets;Ede;2022;3241.0;27.0
5188;Bromfiets;Ede;2023;3789.0;31.0
5189;Bromfiets;Ede;2024;4554.0;37.0
5190;Bromfiets;Eemnes;2019;427.0;47.0
5191;Bromfiets;Eemnes;2020;440.0;48.0
5192;Bromfiets;Eemnes;2021;460.0;49.0
5193;Bromfiets;Eemnes;2022;460.0;49.0
5194;Bromfiets;Eemnes;2023;473.0;49.0
5195;Bromfiets;Eemnes;2024;525.0;54.0
5196;Bromfiets;Eemsdelta;2019;;
5197;Bromfiets;Eemsdelta;2020;;
5198;Bromfiets;Eemsdelta;2021;1119.0;25.0
5199;Bromfiets;Eemsdelta;2022;1115.0;25.0
5200;Bromfiets;Eemsdelta;2023;1249.0;28.0
5201;Bromfiets;Eemsdelta;2024;1364.0;30.0
5202;Bromfiets;Eersel;2019;470.0;25.0
5203;Bromfiets;Eersel;2020;481.0;25.0
5204;Bromfiets;Eersel;2021;531.0;27.0
5205;Bromfiets;Eersel;2022;569.0;29.0
5206;Bromfiets;Eersel;2023;631.0;32.0
5207;Bromfiets;Eersel;2024;690.0;34.0
5208;Bromfiets;Eijsden-Margraten;2019;710.0;28.0
5209;Bromfiets;Eijsden-Margraten;2020;695.0;27.0
5210;Bromfiets;Eijsden-Margraten;2021;694.0;27.0
5211;Bromfiets;Eijsden-Margraten;2022;710.0;27.0
5212;Bromfiets;Eijsden-Margraten;2023;751.0;29.0
5213;Bromfiets;Eijsden-Margraten;2024;921.0;35.0
5214;Bromfiets;Eindhoven;2019;2780.0;12.0
5215;Bromfiets;Eindhoven;2020;2663.0;11.0
5216;Bromfiets;Eindhoven;2021;2587.0;11.0
5217;Bromfiets;Eindhoven;2022;2605.0;11.0
5218;Bromfiets;Eindhoven;2023;2799.0;11.0
5219;Bromfiets;Eindhoven;2024;6829.0;28.0
5220;Bromfiets;Elburg;2019;514.0;22.0
5221;Bromfiets;Elburg;2020;534.0;23.0
5222;Bromfiets;Elburg;2021;567.0;24.0
5223;Bromfiets;Elburg;2022;553.0;23.0
5224;Bromfiets;Elburg;2023;595.0;25.0
5225;Bromfiets;Elburg;2024;692.0;29.0
5226;Bromfiets;Emmen;2019;2212.0;21.0
5227;Bromfiets;Emmen;2020;2197.0;21.0
5228;Bromfiets;Emmen;2021;2184.0;20.0
5229;Bromfiets;Emmen;2022;2221.0;21.0
5230;Bromfiets;Emmen;2023;2334.0;21.0
5231;Bromfiets;Emmen;2024;2482.0;23.0
5232;Bromfiets;Enkhuizen;2019;455.0;25.0
5233;Bromfiets;Enkhuizen;2020;438.0;24.0
5234;Bromfiets;Enkhuizen;2021;383.0;21.0
5235;Bromfiets;Enkhuizen;2022;372.0;20.0
5236;Bromfiets;Enkhuizen;2023;389.0;21.0
5237;Bromfiets;Enkhuizen;2024;452.0;24.0
5238;Bromfiets;Enschede;2019;2789.0;18.0
5239;Bromfiets;Enschede;2020;2746.0;17.0
5240;Bromfiets;Enschede;2021;2669.0;17.0
5241;Bromfiets;Enschede;2022;2670.0;17.0
5242;Bromfiets;Enschede;2023;2795.0;17.0
5243;Bromfiets;Enschede;2024;3161.0;20.0
5244;Bromfiets;Epe;2019;964.0;29.0
5245;Bromfiets;Epe;2020;978.0;29.0
5246;Bromfiets;Epe;2021;978.0;29.0
5247;Bromfiets;Epe;2022;986.0;30.0
5248;Bromfiets;Epe;2023;1044.0;31.0
5249;Bromfiets;Epe;2024;1135.0;34.0
5250;Bromfiets;Ermelo;2019;466.0;17.0
5251;Bromfiets;Ermelo;2020;487.0;18.0
5252;Bromfiets;Ermelo;2021;495.0;18.0
5253;Bromfiets;Ermelo;2022;496.0;18.0
5254;Bromfiets;Ermelo;2023;524.0;19.0
5255;Bromfiets;Ermelo;2024;600.0;22.0
5256;Bromfiets;Etten-Leur;2019;775.0;18.0
5257;Bromfiets;Etten-Leur;2020;762.0;17.0
5258;Bromfiets;Etten-Leur;2021;813.0;19.0
5259;Bromfiets;Etten-Leur;2022;848.0;19.0
5260;Bromfiets;Etten-Leur;2023;945.0;21.0
5261;Bromfiets;Etten-Leur;2024;1067.0;24.0
5262;Bromfiets;De Fryske Marren;2019;1336.0;26.0
5263;Bromfiets;De Fryske Marren;2020;1363.0;26.0
5264;Bromfiets;De Fryske Marren;2021;1431.0;28.0
5265;Bromfiets;De Fryske Marren;2022;1467.0;28.0
5266;Bromfiets;De Fryske Marren;2023;1620.0;31.0
5267;Bromfiets;De Fryske Marren;2024;1777.0;34.0
5268;Bromfiets;Geertruidenberg;2019;410.0;19.0
5269;Bromfiets;Geertruidenberg;2020;403.0;19.0
5270;Bromfiets;Geertruidenberg;2021;418.0;19.0
5271;Bromfiets;Geertruidenberg;2022;415.0;19.0
5272;Bromfiets;Geertruidenberg;2023;464.0;21.0
5273;Bromfiets;Geertruidenberg;2024;501.0;23.0
5274;Bromfiets;Geldrop-Mierlo;2019;628.0;16.0
5275;Bromfiets;Geldrop-Mierlo;2020;589.0;15.0
5276;Bromfiets;Geldrop-Mierlo;2021;593.0;15.0
5277;Bromfiets;Geldrop-Mierlo;2022;597.0;15.0
5278;Bromfiets;Geldrop-Mierlo;2023;670.0;17.0
5279;Bromfiets;Geldrop-Mierlo;2024;757.0;19.0
5280;Bromfiets;Gemert-Bakel;2019;936.0;31.0
5281;Bromfiets;Gemert-Bakel;2020;937.0;30.0
5282;Bromfiets;Gemert-Bakel;2021;977.0;32.0
5283;Bromfiets;Gemert-Bakel;2022;990.0;32.0
5284;Bromfiets;Gemert-Bakel;2023;1014.0;32.0
5285;Bromfiets;Gemert-Bakel;2024;1168.0;37.0
5286;Bromfiets;Gennep;2019;400.0;23.0
5287;Bromfiets;Gennep;2020;405.0;24.0
5288;Bromfiets;Gennep;2021;433.0;25.0
