ID;Geslacht;Leeftijd;OpleidingsrichtingEnSector;MaandinkomstenUitWerk;KenmerkenVanHetWerk;Perioden;TotaalMboGediplomeerdeSchoolverlaters_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
7792;Mannen en vrouwen;19 jaar of jonger;6;4;8;2007/'08;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7793;Mannen en vrouwen;19 jaar of jonger;6;4;8;2008/'09;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7794;Mannen en vrouwen;19 jaar of jonger;6;4;9;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7795;Mannen en vrouwen;19 jaar of jonger;6;4;9;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7796;Mannen en vrouwen;19 jaar of jonger;6;4;Eén baan;2007/'08;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7797;Mannen en vrouwen;19 jaar of jonger;6;4;Eén baan;2008/'09;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7798;Mannen en vrouwen;19 jaar of jonger;6;4;Twee of meer banen;2007/'08;;;;;;;;;;;;;;;
7799;Mannen en vrouwen;19 jaar of jonger;6;4;Twee of meer banen;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7800;Mannen en vrouwen;19 jaar of jonger;6;4;4;2007/'08;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7801;Mannen en vrouwen;19 jaar of jonger;6;4;4;2008/'09;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7802;Mannen en vrouwen;19 jaar of jonger;6;4;5;2007/'08;;;;;;;;;;;;;;;
7803;Mannen en vrouwen;19 jaar of jonger;6;4;5;2008/'09;;;;;;;;;;;;;;;
7804;Mannen en vrouwen;19 jaar of jonger;6;4;6;2007/'08;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7805;Mannen en vrouwen;19 jaar of jonger;6;4;6;2008/'09;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7806;Mannen en vrouwen;19 jaar of jonger;6;4;7;2007/'08;;;;;;;;;;;;;;;
7807;Mannen en vrouwen;19 jaar of jonger;6;4;7;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7808;Mannen en vrouwen;19 jaar of jonger;6;4;2;2007/'08;;;;;;;;;;;;;;;
7809;Mannen en vrouwen;19 jaar of jonger;6;4;2;2008/'09;;;;;;;;;;;;;;;
7810;Mannen en vrouwen;19 jaar of jonger;6;5;0;2007/'08;40.0;40.0;0.0;0.0;20.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7811;Mannen en vrouwen;19 jaar of jonger;6;5;0;2008/'09;50.0;50.0;0.0;0.0;30.0;10.0;10.0;0.0;30.0;10.0;10.0;0.0;0.0;0.0;0.0
7812;Mannen en vrouwen;19 jaar of jonger;6;5;1;2007/'08;40.0;40.0;0.0;0.0;20.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7813;Mannen en vrouwen;19 jaar of jonger;6;5;1;2008/'09;50.0;50.0;0.0;0.0;30.0;10.0;10.0;0.0;30.0;10.0;10.0;0.0;0.0;0.0;0.0
7814;Mannen en vrouwen;19 jaar of jonger;6;5;8;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7815;Mannen en vrouwen;19 jaar of jonger;6;5;8;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7816;Mannen en vrouwen;19 jaar of jonger;6;5;9;2007/'08;40.0;40.0;0.0;0.0;20.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7817;Mannen en vrouwen;19 jaar of jonger;6;5;9;2008/'09;40.0;40.0;0.0;0.0;30.0;10.0;10.0;0.0;30.0;10.0;10.0;0.0;0.0;0.0;0.0
7818;Mannen en vrouwen;19 jaar of jonger;6;5;Eén baan;2007/'08;40.0;40.0;0.0;0.0;20.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7819;Mannen en vrouwen;19 jaar of jonger;6;5;Eén baan;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7820;Mannen en vrouwen;19 jaar of jonger;6;5;Twee of meer banen;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7821;Mannen en vrouwen;19 jaar of jonger;6;5;Twee of meer banen;2008/'09;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7822;Mannen en vrouwen;19 jaar of jonger;6;5;4;2007/'08;40.0;40.0;0.0;0.0;20.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7823;Mannen en vrouwen;19 jaar of jonger;6;5;4;2008/'09;50.0;50.0;0.0;0.0;30.0;10.0;10.0;0.0;30.0;10.0;10.0;0.0;0.0;0.0;0.0
7824;Mannen en vrouwen;19 jaar of jonger;6;5;5;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7825;Mannen en vrouwen;19 jaar of jonger;6;5;5;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7826;Mannen en vrouwen;19 jaar of jonger;6;5;6;2007/'08;40.0;40.0;0.0;0.0;20.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7827;Mannen en vrouwen;19 jaar of jonger;6;5;6;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7828;Mannen en vrouwen;19 jaar of jonger;6;5;7;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7829;Mannen en vrouwen;19 jaar of jonger;6;5;7;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7830;Mannen en vrouwen;19 jaar of jonger;6;5;2;2007/'08;;;;;;;;;;;;;;;
7831;Mannen en vrouwen;19 jaar of jonger;6;5;2;2008/'09;;;;;;;;;;;;;;;
7832;Mannen en vrouwen;19 jaar of jonger;6;6;0;2007/'08;30.0;30.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7833;Mannen en vrouwen;19 jaar of jonger;6;6;0;2008/'09;20.0;20.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7834;Mannen en vrouwen;19 jaar of jonger;6;6;1;2007/'08;30.0;30.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7835;Mannen en vrouwen;19 jaar of jonger;6;6;1;2008/'09;20.0;20.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7836;Mannen en vrouwen;19 jaar of jonger;6;6;8;2007/'08;;;;;;;;;;;;;;;
7837;Mannen en vrouwen;19 jaar of jonger;6;6;8;2008/'09;;;;;;;;;;;;;;;
7838;Mannen en vrouwen;19 jaar of jonger;6;6;9;2007/'08;30.0;30.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7839;Mannen en vrouwen;19 jaar of jonger;6;6;9;2008/'09;20.0;20.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7840;Mannen en vrouwen;19 jaar of jonger;6;6;Eén baan;2007/'08;30.0;20.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7841;Mannen en vrouwen;19 jaar of jonger;6;6;Eén baan;2008/'09;20.0;20.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7842;Mannen en vrouwen;19 jaar of jonger;6;6;Twee of meer banen;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7843;Mannen en vrouwen;19 jaar of jonger;6;6;Twee of meer banen;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7844;Mannen en vrouwen;19 jaar of jonger;6;6;4;2007/'08;30.0;30.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7845;Mannen en vrouwen;19 jaar of jonger;6;6;4;2008/'09;20.0;20.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7846;Mannen en vrouwen;19 jaar of jonger;6;6;5;2007/'08;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7847;Mannen en vrouwen;19 jaar of jonger;6;6;5;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7848;Mannen en vrouwen;19 jaar of jonger;6;6;6;2007/'08;20.0;20.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7849;Mannen en vrouwen;19 jaar of jonger;6;6;6;2008/'09;20.0;20.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7850;Mannen en vrouwen;19 jaar of jonger;6;6;7;2007/'08;;;;;;;;;;;;;;;
7851;Mannen en vrouwen;19 jaar of jonger;6;6;7;2008/'09;;;;;;;;;;;;;;;
7852;Mannen en vrouwen;19 jaar of jonger;6;6;2;2007/'08;;;;;;;;;;;;;;;
7853;Mannen en vrouwen;19 jaar of jonger;6;6;2;2008/'09;;;;;;;;;;;;;;;
7854;Mannen en vrouwen;19 jaar of jonger;6;7;0;2007/'08;30.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0
7855;Mannen en vrouwen;19 jaar of jonger;6;7;0;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7856;Mannen en vrouwen;19 jaar of jonger;6;7;1;2007/'08;30.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0
7857;Mannen en vrouwen;19 jaar of jonger;6;7;1;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7858;Mannen en vrouwen;19 jaar of jonger;6;7;8;2007/'08;;;;;;;;;;;;;;;
7859;Mannen en vrouwen;19 jaar of jonger;6;7;8;2008/'09;;;;;;;;;;;;;;;
7860;Mannen en vrouwen;19 jaar of jonger;6;7;9;2007/'08;30.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0
7861;Mannen en vrouwen;19 jaar of jonger;6;7;9;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7862;Mannen en vrouwen;19 jaar of jonger;6;7;Eén baan;2007/'08;20.0;20.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7863;Mannen en vrouwen;19 jaar of jonger;6;7;Eén baan;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7864;Mannen en vrouwen;19 jaar of jonger;6;7;Twee of meer banen;2007/'08;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7865;Mannen en vrouwen;19 jaar of jonger;6;7;Twee of meer banen;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7866;Mannen en vrouwen;19 jaar of jonger;6;7;4;2007/'08;20.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0
7867;Mannen en vrouwen;19 jaar of jonger;6;7;4;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7868;Mannen en vrouwen;19 jaar of jonger;6;7;5;2007/'08;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7869;Mannen en vrouwen;19 jaar of jonger;6;7;5;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7870;Mannen en vrouwen;19 jaar of jonger;6;7;6;2007/'08;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7871;Mannen en vrouwen;19 jaar of jonger;6;7;6;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7872;Mannen en vrouwen;19 jaar of jonger;6;7;7;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7873;Mannen en vrouwen;19 jaar of jonger;6;7;7;2008/'09;;;;;;;;;;;;;;;
7874;Mannen en vrouwen;19 jaar of jonger;6;7;2;2007/'08;;;;;;;;;;;;;;;
7875;Mannen en vrouwen;19 jaar of jonger;6;7;2;2008/'09;;;;;;;;;;;;;;;
7876;Mannen en vrouwen;19 jaar of jonger;6;8;0;2007/'08;30.0;20.0;10.0;0.0;10.0;20.0;10.0;0.0;0.0;10.0;10.0;0.0;10.0;10.0;0.0
7877;Mannen en vrouwen;19 jaar of jonger;6;8;0;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7878;Mannen en vrouwen;19 jaar of jonger;6;8;1;2007/'08;30.0;20.0;10.0;0.0;10.0;20.0;10.0;0.0;0.0;10.0;10.0;0.0;10.0;10.0;0.0
7879;Mannen en vrouwen;19 jaar of jonger;6;8;1;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7880;Mannen en vrouwen;19 jaar of jonger;6;8;8;2007/'08;;;;;;;;;;;;;;;
7881;Mannen en vrouwen;19 jaar of jonger;6;8;8;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7882;Mannen en vrouwen;19 jaar of jonger;6;8;9;2007/'08;30.0;20.0;10.0;0.0;10.0;20.0;10.0;0.0;0.0;10.0;10.0;0.0;10.0;10.0;0.0
7883;Mannen en vrouwen;19 jaar of jonger;6;8;9;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7884;Mannen en vrouwen;19 jaar of jonger;6;8;Eén baan;2007/'08;30.0;20.0;10.0;0.0;10.0;20.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0
7885;Mannen en vrouwen;19 jaar of jonger;6;8;Eén baan;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7886;Mannen en vrouwen;19 jaar of jonger;6;8;Twee of meer banen;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7887;Mannen en vrouwen;19 jaar of jonger;6;8;Twee of meer banen;2008/'09;;;;;;;;;;;;;;;
7888;Mannen en vrouwen;19 jaar of jonger;6;8;4;2007/'08;30.0;20.0;10.0;0.0;10.0;20.0;10.0;0.0;0.0;10.0;10.0;0.0;10.0;10.0;0.0
7889;Mannen en vrouwen;19 jaar of jonger;6;8;4;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7890;Mannen en vrouwen;19 jaar of jonger;6;8;5;2007/'08;20.0;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0
7891;Mannen en vrouwen;19 jaar of jonger;6;8;5;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7892;Mannen en vrouwen;19 jaar of jonger;6;8;6;2007/'08;20.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7893;Mannen en vrouwen;19 jaar of jonger;6;8;6;2008/'09;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7894;Mannen en vrouwen;19 jaar of jonger;6;8;7;2007/'08;;;;;;;;;;;;;;;
7895;Mannen en vrouwen;19 jaar of jonger;6;8;7;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7896;Mannen en vrouwen;19 jaar of jonger;6;8;2;2007/'08;;;;;;;;;;;;;;;
7897;Mannen en vrouwen;19 jaar of jonger;6;8;2;2008/'09;;;;;;;;;;;;;;;
7898;Mannen en vrouwen;19 jaar of jonger;6;9;0;2007/'08;40.0;40.0;0.0;0.0;20.0;10.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0
7899;Mannen en vrouwen;19 jaar of jonger;6;9;0;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7900;Mannen en vrouwen;19 jaar of jonger;6;9;1;2007/'08;40.0;40.0;0.0;0.0;20.0;10.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0
7901;Mannen en vrouwen;19 jaar of jonger;6;9;1;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7902;Mannen en vrouwen;19 jaar of jonger;6;9;8;2007/'08;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7903;Mannen en vrouwen;19 jaar of jonger;6;9;8;2008/'09;20.0;20.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7904;Mannen en vrouwen;19 jaar of jonger;6;9;9;2007/'08;30.0;30.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7905;Mannen en vrouwen;19 jaar of jonger;6;9;9;2008/'09;20.0;20.0;0.0;0.0;10.0;10.0;10.0;0.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0
7906;Mannen en vrouwen;19 jaar of jonger;6;9;Eén baan;2007/'08;30.0;30.0;0.0;0.0;20.0;10.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0
7907;Mannen en vrouwen;19 jaar of jonger;6;9;Eén baan;2008/'09;30.0;30.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7908;Mannen en vrouwen;19 jaar of jonger;6;9;Twee of meer banen;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7909;Mannen en vrouwen;19 jaar of jonger;6;9;Twee of meer banen;2008/'09;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7910;Mannen en vrouwen;19 jaar of jonger;6;9;4;2007/'08;40.0;40.0;0.0;0.0;20.0;10.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0
7911;Mannen en vrouwen;19 jaar of jonger;6;9;4;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7912;Mannen en vrouwen;19 jaar of jonger;6;9;5;2007/'08;;;;;;;;;;;;;;;
7913;Mannen en vrouwen;19 jaar of jonger;6;9;5;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7914;Mannen en vrouwen;19 jaar of jonger;6;9;6;2007/'08;40.0;40.0;0.0;0.0;20.0;10.0;0.0;0.0;20.0;10.0;0.0;0.0;0.0;0.0;0.0
7915;Mannen en vrouwen;19 jaar of jonger;6;9;6;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7916;Mannen en vrouwen;19 jaar of jonger;6;9;7;2007/'08;;;;;;;;;;;;;;;
7917;Mannen en vrouwen;19 jaar of jonger;6;9;7;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7918;Mannen en vrouwen;19 jaar of jonger;6;9;2;2007/'08;;;;;;;;;;;;;;;
7919;Mannen en vrouwen;19 jaar of jonger;6;9;2;2008/'09;;;;;;;;;;;;;;;
7920;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;0;2007/'08;40.0;30.0;0.0;0.0;20.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7921;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;0;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7922;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;1;2007/'08;40.0;30.0;0.0;0.0;20.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7923;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;1;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7924;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;8;2007/'08;;;;;;;;;;;;;;;
7925;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;8;2008/'09;;;;;;;;;;;;;;;
7926;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;9;2007/'08;40.0;30.0;0.0;0.0;20.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7927;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;9;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7928;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;Eén baan;2007/'08;30.0;30.0;0.0;0.0;20.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0
7929;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;Eén baan;2008/'09;30.0;30.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7930;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;Twee of meer banen;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7931;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;Twee of meer banen;2008/'09;10.0;10.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0
7932;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;4;2007/'08;30.0;30.0;0.0;0.0;20.0;20.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0;0.0;0.0
7933;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;4;2008/'09;40.0;40.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7934;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;5;2007/'08;10.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7935;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;5;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7936;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;6;2007/'08;30.0;30.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0
7937;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;6;2008/'09;30.0;30.0;0.0;0.0;20.0;10.0;10.0;0.0;20.0;10.0;10.0;0.0;0.0;0.0;0.0
7938;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;7;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7939;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;7;2008/'09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7940;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;2;2007/'08;;;;;;;;;;;;;;;
7941;Mannen en vrouwen;19 jaar of jonger;6;500 euro tot 750 euro;2;2008/'09;;;;;;;;;;;;;;;
7942;Mannen en vrouwen;19 jaar of jonger;6;750 euro tot 1 000 euro;0;2007/'08;30.0;30.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0
7943;Mannen en vrouwen;19 jaar of jonger;6;750 euro tot 1 000 euro;0;2008/'09;20.0;20.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0
7944;Mannen en vrouwen;19 jaar of jonger;6;750 euro tot 1 000 euro;1;2007/'08;30.0;30.0;0.0;0.0;10.0;20.0;0.0;0.0;10.0;20.0;0.0;0.0;0.0;0.0;0.0
