ID;Leeftijd;Migratieachtergrond;VerblijfsduurInNederland;Perioden;k_1eGeneratieMigratieachtergrondTotaal_1;k_1eGeneratieMigratieachtergrondMan_2;k_1eGeneratieMigratieachtergrondVrouw_3
9164;Totaal;Afghanistan;4 jaar;2015;1317;748;569
9165;Totaal;Afghanistan;4 jaar;2016;1433;792;641
9166;Totaal;Afghanistan;4 jaar;2017;1127;627;500
9167;Totaal;Afghanistan;4 jaar;2018;1117;641;476
9168;Totaal;Afghanistan;5 jaar;2003;3427;1909;1518
9169;Totaal;Afghanistan;5 jaar;2004;3639;2098;1541
9170;Totaal;Afghanistan;5 jaar;2005;5146;2969;2177
9171;Totaal;Afghanistan;5 jaar;2006;4287;2504;1783
9172;Totaal;Afghanistan;5 jaar;2007;3784;2148;1636
9173;Totaal;Afghanistan;5 jaar;2008;2172;1081;1091
9174;Totaal;Afghanistan;5 jaar;2009;1487;655;832
9175;Totaal;Afghanistan;5 jaar;2010;792;319;473
9176;Totaal;Afghanistan;5 jaar;2011;722;280;442
9177;Totaal;Afghanistan;5 jaar;2012;612;267;345
9178;Totaal;Afghanistan;5 jaar;2013;591;299;292
9179;Totaal;Afghanistan;5 jaar;2014;580;301;279
9180;Totaal;Afghanistan;5 jaar;2015;873;462;411
9181;Totaal;Afghanistan;5 jaar;2016;1262;720;542
9182;Totaal;Afghanistan;5 jaar;2017;1396;763;633
9183;Totaal;Afghanistan;5 jaar;2018;1095;605;490
9184;Totaal;Afghanistan;6 jaar;2003;2619;1484;1135
9185;Totaal;Afghanistan;6 jaar;2004;3356;1862;1494
9186;Totaal;Afghanistan;6 jaar;2005;3570;2056;1514
9187;Totaal;Afghanistan;6 jaar;2006;4986;2857;2129
9188;Totaal;Afghanistan;6 jaar;2007;4096;2370;1726
9189;Totaal;Afghanistan;6 jaar;2008;3644;2059;1585
9190;Totaal;Afghanistan;6 jaar;2009;2071;1025;1046
9191;Totaal;Afghanistan;6 jaar;2010;1440;636;804
9192;Totaal;Afghanistan;6 jaar;2011;767;307;460
9193;Totaal;Afghanistan;6 jaar;2012;699;268;431
9194;Totaal;Afghanistan;6 jaar;2013;593;260;333
9195;Totaal;Afghanistan;6 jaar;2014;578;290;288
9196;Totaal;Afghanistan;6 jaar;2015;557;287;270
9197;Totaal;Afghanistan;6 jaar;2016;838;440;398
9198;Totaal;Afghanistan;6 jaar;2017;1224;691;533
9199;Totaal;Afghanistan;6 jaar;2018;1358;740;618
9200;Totaal;Afghanistan;7 jaar;2003;1358;760;598
9201;Totaal;Afghanistan;7 jaar;2004;2562;1447;1115
9202;Totaal;Afghanistan;7 jaar;2005;3281;1816;1465
9203;Totaal;Afghanistan;7 jaar;2006;3431;1976;1455
9204;Totaal;Afghanistan;7 jaar;2007;4774;2734;2040
9205;Totaal;Afghanistan;7 jaar;2008;3926;2249;1677
9206;Totaal;Afghanistan;7 jaar;2009;3550;1994;1556
9207;Totaal;Afghanistan;7 jaar;2010;2015;991;1024
9208;Totaal;Afghanistan;7 jaar;2011;1373;599;774
9209;Totaal;Afghanistan;7 jaar;2012;748;297;451
9210;Totaal;Afghanistan;7 jaar;2013;671;253;418
9211;Totaal;Afghanistan;7 jaar;2014;567;245;322
9212;Totaal;Afghanistan;7 jaar;2015;550;275;275
9213;Totaal;Afghanistan;7 jaar;2016;517;265;252
9214;Totaal;Afghanistan;7 jaar;2017;816;427;389
9215;Totaal;Afghanistan;7 jaar;2018;1181;665;516
9216;Totaal;Afghanistan;8 jaar;2003;1063;594;469
9217;Totaal;Afghanistan;8 jaar;2004;1325;739;586
9218;Totaal;Afghanistan;8 jaar;2005;2518;1416;1102
9219;Totaal;Afghanistan;8 jaar;2006;3154;1736;1418
9220;Totaal;Afghanistan;8 jaar;2007;3277;1877;1400
9221;Totaal;Afghanistan;8 jaar;2008;4555;2609;1946
9222;Totaal;Afghanistan;8 jaar;2009;3768;2154;1614
9223;Totaal;Afghanistan;8 jaar;2010;3451;1927;1524
9224;Totaal;Afghanistan;8 jaar;2011;1966;963;1003
9225;Totaal;Afghanistan;8 jaar;2012;1324;573;751
9226;Totaal;Afghanistan;8 jaar;2013;722;284;438
9227;Totaal;Afghanistan;8 jaar;2014;652;247;405
9228;Totaal;Afghanistan;8 jaar;2015;545;238;307
9229;Totaal;Afghanistan;8 jaar;2016;527;260;267
9230;Totaal;Afghanistan;8 jaar;2017;491;253;238
9231;Totaal;Afghanistan;8 jaar;2018;807;421;386
9232;Totaal;Afghanistan;9 jaar;2003;782;414;368
9233;Totaal;Afghanistan;9 jaar;2004;1043;584;459
9234;Totaal;Afghanistan;9 jaar;2005;1298;723;575
9235;Totaal;Afghanistan;9 jaar;2006;2430;1354;1076
9236;Totaal;Afghanistan;9 jaar;2007;3016;1661;1355
9237;Totaal;Afghanistan;9 jaar;2008;3133;1786;1347
9238;Totaal;Afghanistan;9 jaar;2009;4393;2511;1882
9239;Totaal;Afghanistan;9 jaar;2010;3690;2096;1594
9240;Totaal;Afghanistan;9 jaar;2011;3340;1862;1478
9241;Totaal;Afghanistan;9 jaar;2012;1906;933;973
9242;Totaal;Afghanistan;9 jaar;2013;1258;544;714
9243;Totaal;Afghanistan;9 jaar;2014;691;269;422
9244;Totaal;Afghanistan;9 jaar;2015;632;239;393
9245;Totaal;Afghanistan;9 jaar;2016;526;231;295
9246;Totaal;Afghanistan;9 jaar;2017;515;254;261
9247;Totaal;Afghanistan;9 jaar;2018;478;245;233
9248;Totaal;Afghanistan;10 jaar;2003;194;118;76
9249;Totaal;Afghanistan;10 jaar;2004;759;400;359
9250;Totaal;Afghanistan;10 jaar;2005;1022;573;449
9251;Totaal;Afghanistan;10 jaar;2006;1269;708;561
9252;Totaal;Afghanistan;10 jaar;2007;2338;1304;1034
9253;Totaal;Afghanistan;10 jaar;2008;2939;1612;1327
9254;Totaal;Afghanistan;10 jaar;2009;3020;1721;1299
9255;Totaal;Afghanistan;10 jaar;2010;4279;2438;1841
9256;Totaal;Afghanistan;10 jaar;2011;3598;2045;1553
9257;Totaal;Afghanistan;10 jaar;2012;3253;1806;1447
9258;Totaal;Afghanistan;10 jaar;2013;1841;886;955
9259;Totaal;Afghanistan;10 jaar;2014;1220;523;697
9260;Totaal;Afghanistan;10 jaar;2015;668;261;407
9261;Totaal;Afghanistan;10 jaar;2016;599;231;368
9262;Totaal;Afghanistan;10 jaar;2017;506;219;287
9263;Totaal;Afghanistan;10 jaar;2018;499;246;253
9264;Totaal;Afghanistan;11 jaar;2003;116;60;56
9265;Totaal;Afghanistan;11 jaar;2004;190;116;74
9266;Totaal;Afghanistan;11 jaar;2005;745;392;353
9267;Totaal;Afghanistan;11 jaar;2006;1001;559;442
9268;Totaal;Afghanistan;11 jaar;2007;1228;687;541
9269;Totaal;Afghanistan;11 jaar;2008;2267;1261;1006
9270;Totaal;Afghanistan;11 jaar;2009;2855;1555;1300
9271;Totaal;Afghanistan;11 jaar;2010;2942;1668;1274
9272;Totaal;Afghanistan;11 jaar;2011;4145;2345;1800
9273;Totaal;Afghanistan;11 jaar;2012;3487;1973;1514
9274;Totaal;Afghanistan;11 jaar;2013;3178;1764;1414
9275;Totaal;Afghanistan;11 jaar;2014;1798;860;938
9276;Totaal;Afghanistan;11 jaar;2015;1182;508;674
9277;Totaal;Afghanistan;11 jaar;2016;657;256;401
9278;Totaal;Afghanistan;11 jaar;2017;580;220;360
9279;Totaal;Afghanistan;11 jaar;2018;496;214;282
9280;Totaal;Afghanistan;12 jaar;2003;231;121;110
9281;Totaal;Afghanistan;12 jaar;2004;114;60;54
9282;Totaal;Afghanistan;12 jaar;2005;188;115;73
9283;Totaal;Afghanistan;12 jaar;2006;724;377;347
9284;Totaal;Afghanistan;12 jaar;2007;977;543;434
9285;Totaal;Afghanistan;12 jaar;2008;1191;667;524
9286;Totaal;Afghanistan;12 jaar;2009;2214;1230;984
9287;Totaal;Afghanistan;12 jaar;2010;2786;1507;1279
9288;Totaal;Afghanistan;12 jaar;2011;2865;1620;1245
9289;Totaal;Afghanistan;12 jaar;2012;4020;2261;1759
9290;Totaal;Afghanistan;12 jaar;2013;3401;1910;1491
9291;Totaal;Afghanistan;12 jaar;2014;3079;1708;1371
9292;Totaal;Afghanistan;12 jaar;2015;1759;840;919
9293;Totaal;Afghanistan;12 jaar;2016;1152;493;659
9294;Totaal;Afghanistan;12 jaar;2017;639;248;391
9295;Totaal;Afghanistan;12 jaar;2018;567;211;356
9296;Totaal;Afghanistan;13 jaar;2003;44;30;14
9297;Totaal;Afghanistan;13 jaar;2004;230;120;110
9298;Totaal;Afghanistan;13 jaar;2005;112;58;54
9299;Totaal;Afghanistan;13 jaar;2006;184;111;73
9300;Totaal;Afghanistan;13 jaar;2007;700;363;337
9301;Totaal;Afghanistan;13 jaar;2008;955;527;428
9302;Totaal;Afghanistan;13 jaar;2009;1162;645;517
9303;Totaal;Afghanistan;13 jaar;2010;2161;1198;963
9304;Totaal;Afghanistan;13 jaar;2011;2706;1454;1252
9305;Totaal;Afghanistan;13 jaar;2012;2774;1564;1210
9306;Totaal;Afghanistan;13 jaar;2013;3893;2185;1708
9307;Totaal;Afghanistan;13 jaar;2014;3305;1853;1452
9308;Totaal;Afghanistan;13 jaar;2015;2980;1652;1328
9309;Totaal;Afghanistan;13 jaar;2016;1707;812;895
9310;Totaal;Afghanistan;13 jaar;2017;1135;483;652
9311;Totaal;Afghanistan;13 jaar;2018;630;241;389
9312;Totaal;Afghanistan;14 jaar;2003;26;14;12
9313;Totaal;Afghanistan;14 jaar;2004;43;30;13
9314;Totaal;Afghanistan;14 jaar;2005;227;118;109
9315;Totaal;Afghanistan;14 jaar;2006;110;56;54
9316;Totaal;Afghanistan;14 jaar;2007;181;109;72
9317;Totaal;Afghanistan;14 jaar;2008;691;355;336
9318;Totaal;Afghanistan;14 jaar;2009;927;510;417
9319;Totaal;Afghanistan;14 jaar;2010;1137;627;510
9320;Totaal;Afghanistan;14 jaar;2011;2117;1170;947
9321;Totaal;Afghanistan;14 jaar;2012;2636;1411;1225
9322;Totaal;Afghanistan;14 jaar;2013;2697;1510;1187
9323;Totaal;Afghanistan;14 jaar;2014;3754;2080;1674
9324;Totaal;Afghanistan;14 jaar;2015;3217;1797;1420
9325;Totaal;Afghanistan;14 jaar;2016;2892;1600;1292
9326;Totaal;Afghanistan;14 jaar;2017;1659;786;873
9327;Totaal;Afghanistan;14 jaar;2018;1112;476;636
9328;Totaal;Afghanistan;15 jaar;2003;24;16;8
9329;Totaal;Afghanistan;15 jaar;2004;24;12;12
9330;Totaal;Afghanistan;15 jaar;2005;43;30;13
9331;Totaal;Afghanistan;15 jaar;2006;218;111;107
9332;Totaal;Afghanistan;15 jaar;2007;107;55;52
9333;Totaal;Afghanistan;15 jaar;2008;180;108;72
9334;Totaal;Afghanistan;15 jaar;2009;677;346;331
9335;Totaal;Afghanistan;15 jaar;2010;914;503;411
9336;Totaal;Afghanistan;15 jaar;2011;1101;602;499
9337;Totaal;Afghanistan;15 jaar;2012;2068;1144;924
9338;Totaal;Afghanistan;15 jaar;2013;2573;1367;1206
9339;Totaal;Afghanistan;15 jaar;2014;2608;1450;1158
9340;Totaal;Afghanistan;15 jaar;2015;3648;2013;1635
9341;Totaal;Afghanistan;15 jaar;2016;3123;1740;1383
9342;Totaal;Afghanistan;15 jaar;2017;2837;1568;1269
9343;Totaal;Afghanistan;15 jaar;2018;1633;768;865
9344;Totaal;Afghanistan;16 jaar;2003;91;61;30
9345;Totaal;Afghanistan;16 jaar;2004;24;16;8
9346;Totaal;Afghanistan;16 jaar;2005;23;12;11
9347;Totaal;Afghanistan;16 jaar;2006;43;30;13
9348;Totaal;Afghanistan;16 jaar;2007;208;106;102
9349;Totaal;Afghanistan;16 jaar;2008;99;51;48
9350;Totaal;Afghanistan;16 jaar;2009;175;104;71
9351;Totaal;Afghanistan;16 jaar;2010;665;337;328
9352;Totaal;Afghanistan;16 jaar;2011;896;491;405
9353;Totaal;Afghanistan;16 jaar;2012;1082;587;495
9354;Totaal;Afghanistan;16 jaar;2013;2026;1117;909
9355;Totaal;Afghanistan;16 jaar;2014;2529;1341;1188
9356;Totaal;Afghanistan;16 jaar;2015;2537;1399;1138
9357;Totaal;Afghanistan;16 jaar;2016;3553;1949;1604
9358;Totaal;Afghanistan;16 jaar;2017;3058;1697;1361
9359;Totaal;Afghanistan;16 jaar;2018;2789;1540;1249
9360;Totaal;Afghanistan;17 jaar;2003;37;26;11
9361;Totaal;Afghanistan;17 jaar;2004;86;57;29
9362;Totaal;Afghanistan;17 jaar;2005;24;16;8
9363;Totaal;Afghanistan;17 jaar;2006;23;12;11
9364;Totaal;Afghanistan;17 jaar;2007;42;29;13
9365;Totaal;Afghanistan;17 jaar;2008;207;105;102
9366;Totaal;Afghanistan;17 jaar;2009;97;50;47
9367;Totaal;Afghanistan;17 jaar;2010;171;102;69
9368;Totaal;Afghanistan;17 jaar;2011;647;327;320
9369;Totaal;Afghanistan;17 jaar;2012;875;478;397
9370;Totaal;Afghanistan;17 jaar;2013;1058;574;484
9371;Totaal;Afghanistan;17 jaar;2014;1994;1097;897
9372;Totaal;Afghanistan;17 jaar;2015;2470;1304;1166
9373;Totaal;Afghanistan;17 jaar;2016;2490;1369;1121
9374;Totaal;Afghanistan;17 jaar;2017;3469;1900;1569
9375;Totaal;Afghanistan;17 jaar;2018;2985;1655;1330
9376;Totaal;Afghanistan;18 jaar;2003;17;8;9
9377;Totaal;Afghanistan;18 jaar;2004;36;25;11
9378;Totaal;Afghanistan;18 jaar;2005;86;57;29
9379;Totaal;Afghanistan;18 jaar;2006;23;15;8
9380;Totaal;Afghanistan;18 jaar;2007;22;12;10
9381;Totaal;Afghanistan;18 jaar;2008;42;29;13
9382;Totaal;Afghanistan;18 jaar;2009;203;102;101
9383;Totaal;Afghanistan;18 jaar;2010;96;49;47
9384;Totaal;Afghanistan;18 jaar;2011;171;102;69
9385;Totaal;Afghanistan;18 jaar;2012;636;320;316
9386;Totaal;Afghanistan;18 jaar;2013;860;468;392
9387;Totaal;Afghanistan;18 jaar;2014;1034;560;474
9388;Totaal;Afghanistan;18 jaar;2015;1950;1067;883
9389;Totaal;Afghanistan;18 jaar;2016;2413;1268;1145
9390;Totaal;Afghanistan;18 jaar;2017;2445;1339;1106
9391;Totaal;Afghanistan;18 jaar;2018;3395;1857;1538
9392;Totaal;Afghanistan;19 jaar;2003;24;16;8
9393;Totaal;Afghanistan;19 jaar;2004;17;8;9
9394;Totaal;Afghanistan;19 jaar;2005;36;25;11
9395;Totaal;Afghanistan;19 jaar;2006;84;55;29
9396;Totaal;Afghanistan;19 jaar;2007;23;15;8
9397;Totaal;Afghanistan;19 jaar;2008;22;12;10
9398;Totaal;Afghanistan;19 jaar;2009;42;29;13
9399;Totaal;Afghanistan;19 jaar;2010;200;102;98
9400;Totaal;Afghanistan;19 jaar;2011;93;47;46
9401;Totaal;Afghanistan;19 jaar;2012;166;99;67
9402;Totaal;Afghanistan;19 jaar;2013;625;311;314
9403;Totaal;Afghanistan;19 jaar;2014;841;454;387
9404;Totaal;Afghanistan;19 jaar;2015;1012;542;470
9405;Totaal;Afghanistan;19 jaar;2016;1911;1037;874
9406;Totaal;Afghanistan;19 jaar;2017;2372;1246;1126
9407;Totaal;Afghanistan;19 jaar;2018;2401;1320;1081
9408;Totaal;Afghanistan;20 jaar;2003;10;6;4
9409;Totaal;Afghanistan;20 jaar;2004;23;15;8
9410;Totaal;Afghanistan;20 jaar;2005;17;8;9
9411;Totaal;Afghanistan;20 jaar;2006;33;22;11
9412;Totaal;Afghanistan;20 jaar;2007;80;53;27
9413;Totaal;Afghanistan;20 jaar;2008;23;15;8
9414;Totaal;Afghanistan;20 jaar;2009;21;11;10
9415;Totaal;Afghanistan;20 jaar;2010;42;29;13
9416;Totaal;Afghanistan;20 jaar;2011;194;98;96
9417;Totaal;Afghanistan;20 jaar;2012;92;46;46
9418;Totaal;Afghanistan;20 jaar;2013;164;98;66
9419;Totaal;Afghanistan;20 jaar;2014;616;307;309
9420;Totaal;Afghanistan;20 jaar;2015;821;439;382
9421;Totaal;Afghanistan;20 jaar;2016;1001;538;463
9422;Totaal;Afghanistan;20 jaar;2017;1876;1018;858
9423;Totaal;Afghanistan;20 jaar;2018;2328;1220;1108
9424;Totaal;Afghanistan;21 jaar;2003;4;4;0
9425;Totaal;Afghanistan;21 jaar;2004;10;6;4
9426;Totaal;Afghanistan;21 jaar;2005;23;15;8
9427;Totaal;Afghanistan;21 jaar;2006;17;8;9
9428;Totaal;Afghanistan;21 jaar;2007;29;20;9
9429;Totaal;Afghanistan;21 jaar;2008;77;51;26
9430;Totaal;Afghanistan;21 jaar;2009;23;15;8
9431;Totaal;Afghanistan;21 jaar;2010;21;11;10
9432;Totaal;Afghanistan;21 jaar;2011;41;28;13
9433;Totaal;Afghanistan;21 jaar;2012;190;98;92
9434;Totaal;Afghanistan;21 jaar;2013;90;45;45
9435;Totaal;Afghanistan;21 jaar;2014;161;96;65
9436;Totaal;Afghanistan;21 jaar;2015;605;301;304
9437;Totaal;Afghanistan;21 jaar;2016;809;432;377
9438;Totaal;Afghanistan;21 jaar;2017;973;519;454
9439;Totaal;Afghanistan;21 jaar;2018;1853;1001;852
9440;Totaal;Afghanistan;22 jaar;2003;5;5;0
9441;Totaal;Afghanistan;22 jaar;2004;4;4;0
9442;Totaal;Afghanistan;22 jaar;2005;10;6;4
9443;Totaal;Afghanistan;22 jaar;2006;22;14;8
9444;Totaal;Afghanistan;22 jaar;2007;17;8;9
9445;Totaal;Afghanistan;22 jaar;2008;29;20;9
9446;Totaal;Afghanistan;22 jaar;2009;74;49;25
9447;Totaal;Afghanistan;22 jaar;2010;22;14;8
9448;Totaal;Afghanistan;22 jaar;2011;21;11;10
9449;Totaal;Afghanistan;22 jaar;2012;41;28;13
9450;Totaal;Afghanistan;22 jaar;2013;188;97;91
9451;Totaal;Afghanistan;22 jaar;2014;88;43;45
9452;Totaal;Afghanistan;22 jaar;2015;154;92;62
9453;Totaal;Afghanistan;22 jaar;2016;597;297;300
9454;Totaal;Afghanistan;22 jaar;2017;799;426;373
9455;Totaal;Afghanistan;22 jaar;2018;953;506;447
9456;Totaal;Afghanistan;23 jaar;2003;1;1;0
9457;Totaal;Afghanistan;23 jaar;2004;5;5;0
9458;Totaal;Afghanistan;23 jaar;2005;4;4;0
9459;Totaal;Afghanistan;23 jaar;2006;10;6;4
9460;Totaal;Afghanistan;23 jaar;2007;22;14;8
9461;Totaal;Afghanistan;23 jaar;2008;17;8;9
9462;Totaal;Afghanistan;23 jaar;2009;29;20;9
9463;Totaal;Afghanistan;23 jaar;2010;73;48;25
9464;Totaal;Afghanistan;23 jaar;2011;22;14;8
9465;Totaal;Afghanistan;23 jaar;2012;20;11;9
9466;Totaal;Afghanistan;23 jaar;2013;41;28;13
9467;Totaal;Afghanistan;23 jaar;2014;183;95;88
9468;Totaal;Afghanistan;23 jaar;2015;86;42;44
9469;Totaal;Afghanistan;23 jaar;2016;152;91;61
9470;Totaal;Afghanistan;23 jaar;2017;592;295;297
9471;Totaal;Afghanistan;23 jaar;2018;792;423;369
9472;Totaal;Afghanistan;24 jaar;2003;7;4;3
9473;Totaal;Afghanistan;24 jaar;2004;1;1;0
9474;Totaal;Afghanistan;24 jaar;2005;5;5;0
9475;Totaal;Afghanistan;24 jaar;2006;4;4;0
9476;Totaal;Afghanistan;24 jaar;2007;10;6;4
9477;Totaal;Afghanistan;24 jaar;2008;22;14;8
9478;Totaal;Afghanistan;24 jaar;2009;17;8;9
9479;Totaal;Afghanistan;24 jaar;2010;30;21;9
9480;Totaal;Afghanistan;24 jaar;2011;73;48;25
9481;Totaal;Afghanistan;24 jaar;2012;21;13;8
9482;Totaal;Afghanistan;24 jaar;2013;20;11;9
9483;Totaal;Afghanistan;24 jaar;2014;41;28;13
9484;Totaal;Afghanistan;24 jaar;2015;180;93;87
9485;Totaal;Afghanistan;24 jaar;2016;85;41;44
9486;Totaal;Afghanistan;24 jaar;2017;152;91;61
9487;Totaal;Afghanistan;24 jaar;2018;581;288;293
9488;Totaal;Afghanistan;25 jaar;2003;7;5;2
9489;Totaal;Afghanistan;25 jaar;2004;5;3;2
9490;Totaal;Afghanistan;25 jaar;2005;1;1;0
9491;Totaal;Afghanistan;25 jaar;2006;5;5;0
9492;Totaal;Afghanistan;25 jaar;2007;4;4;0
9493;Totaal;Afghanistan;25 jaar;2008;10;6;4
9494;Totaal;Afghanistan;25 jaar;2009;22;14;8
9495;Totaal;Afghanistan;25 jaar;2010;16;7;9
9496;Totaal;Afghanistan;25 jaar;2011;28;19;9
9497;Totaal;Afghanistan;25 jaar;2012;72;47;25
9498;Totaal;Afghanistan;25 jaar;2013;21;13;8
9499;Totaal;Afghanistan;25 jaar;2014;19;11;8
9500;Totaal;Afghanistan;25 jaar;2015;41;28;13
9501;Totaal;Afghanistan;25 jaar;2016;176;91;85
9502;Totaal;Afghanistan;25 jaar;2017;84;40;44
9503;Totaal;Afghanistan;25 jaar;2018;151;91;60
9504;Totaal;Afghanistan;26 jaar;2003;2;1;1
9505;Totaal;Afghanistan;26 jaar;2004;7;5;2
9506;Totaal;Afghanistan;26 jaar;2005;5;3;2
9507;Totaal;Afghanistan;26 jaar;2006;1;1;0
9508;Totaal;Afghanistan;26 jaar;2007;5;5;0
9509;Totaal;Afghanistan;26 jaar;2008;4;4;0
9510;Totaal;Afghanistan;26 jaar;2009;10;6;4
9511;Totaal;Afghanistan;26 jaar;2010;21;13;8
9512;Totaal;Afghanistan;26 jaar;2011;16;7;9
9513;Totaal;Afghanistan;26 jaar;2012;27;18;9
9514;Totaal;Afghanistan;26 jaar;2013;71;46;25
9515;Totaal;Afghanistan;26 jaar;2014;21;13;8
9516;Totaal;Afghanistan;26 jaar;2015;18;10;8
9517;Totaal;Afghanistan;26 jaar;2016;41;28;13
9518;Totaal;Afghanistan;26 jaar;2017;174;91;83
9519;Totaal;Afghanistan;26 jaar;2018;84;40;44
9520;Totaal;Afghanistan;27 jaar;2003;1;1;0
9521;Totaal;Afghanistan;27 jaar;2004;2;1;1
9522;Totaal;Afghanistan;27 jaar;2005;7;5;2
9523;Totaal;Afghanistan;27 jaar;2006;5;3;2
9524;Totaal;Afghanistan;27 jaar;2007;1;1;0
9525;Totaal;Afghanistan;27 jaar;2008;5;5;0
9526;Totaal;Afghanistan;27 jaar;2009;4;4;0
9527;Totaal;Afghanistan;27 jaar;2010;11;7;4
9528;Totaal;Afghanistan;27 jaar;2011;19;12;7
9529;Totaal;Afghanistan;27 jaar;2012;16;7;9
9530;Totaal;Afghanistan;27 jaar;2013;26;18;8
9531;Totaal;Afghanistan;27 jaar;2014;68;44;24
9532;Totaal;Afghanistan;27 jaar;2015;21;13;8
9533;Totaal;Afghanistan;27 jaar;2016;18;10;8
9534;Totaal;Afghanistan;27 jaar;2017;41;28;13
9535;Totaal;Afghanistan;27 jaar;2018;170;89;81
9536;Totaal;Afghanistan;28 jaar;2003;3;3;0
9537;Totaal;Afghanistan;28 jaar;2004;1;1;0
9538;Totaal;Afghanistan;28 jaar;2005;2;1;1
9539;Totaal;Afghanistan;28 jaar;2006;7;5;2
9540;Totaal;Afghanistan;28 jaar;2007;5;3;2
9541;Totaal;Afghanistan;28 jaar;2008;1;1;0
9542;Totaal;Afghanistan;28 jaar;2009;4;4;0
9543;Totaal;Afghanistan;28 jaar;2010;4;4;0
9544;Totaal;Afghanistan;28 jaar;2011;11;7;4
9545;Totaal;Afghanistan;28 jaar;2012;19;12;7
9546;Totaal;Afghanistan;28 jaar;2013;16;7;9
9547;Totaal;Afghanistan;28 jaar;2014;22;16;6
9548;Totaal;Afghanistan;28 jaar;2015;67;43;24
9549;Totaal;Afghanistan;28 jaar;2016;21;13;8
9550;Totaal;Afghanistan;28 jaar;2017;18;10;8
9551;Totaal;Afghanistan;28 jaar;2018;41;28;13
9552;Totaal;Afghanistan;29 jaar;2003;0;0;0
9553;Totaal;Afghanistan;29 jaar;2004;3;3;0
9554;Totaal;Afghanistan;29 jaar;2005;1;1;0
9555;Totaal;Afghanistan;29 jaar;2006;2;1;1
9556;Totaal;Afghanistan;29 jaar;2007;6;4;2
9557;Totaal;Afghanistan;29 jaar;2008;4;2;2
9558;Totaal;Afghanistan;29 jaar;2009;1;1;0
9559;Totaal;Afghanistan;29 jaar;2010;4;4;0
9560;Totaal;Afghanistan;29 jaar;2011;3;3;0
9561;Totaal;Afghanistan;29 jaar;2012;11;7;4
9562;Totaal;Afghanistan;29 jaar;2013;19;12;7
9563;Totaal;Afghanistan;29 jaar;2014;15;6;9
9564;Totaal;Afghanistan;29 jaar;2015;22;16;6
9565;Totaal;Afghanistan;29 jaar;2016;65;41;24
9566;Totaal;Afghanistan;29 jaar;2017;21;13;8
9567;Totaal;Afghanistan;29 jaar;2018;18;10;8
9568;Totaal;Afghanistan;30 jaar;2003;0;0;0
9569;Totaal;Afghanistan;30 jaar;2004;0;0;0
9570;Totaal;Afghanistan;30 jaar;2005;3;3;0
9571;Totaal;Afghanistan;30 jaar;2006;1;1;0
9572;Totaal;Afghanistan;30 jaar;2007;2;1;1
9573;Totaal;Afghanistan;30 jaar;2008;6;4;2
9574;Totaal;Afghanistan;30 jaar;2009;4;2;2
9575;Totaal;Afghanistan;30 jaar;2010;1;1;0
9576;Totaal;Afghanistan;30 jaar;2011;4;4;0
9577;Totaal;Afghanistan;30 jaar;2012;3;3;0
9578;Totaal;Afghanistan;30 jaar;2013;10;6;4
9579;Totaal;Afghanistan;30 jaar;2014;17;10;7
9580;Totaal;Afghanistan;30 jaar;2015;15;6;9
9581;Totaal;Afghanistan;30 jaar;2016;22;16;6
9582;Totaal;Afghanistan;30 jaar;2017;65;41;24
9583;Totaal;Afghanistan;30 jaar;2018;21;13;8
9584;Totaal;Afghanistan;31 jaar;2003;0;0;0
9585;Totaal;Afghanistan;31 jaar;2004;0;0;0
9586;Totaal;Afghanistan;31 jaar;2005;0;0;0
9587;Totaal;Afghanistan;31 jaar;2006;3;3;0
9588;Totaal;Afghanistan;31 jaar;2007;1;1;0
9589;Totaal;Afghanistan;31 jaar;2008;2;1;1
9590;Totaal;Afghanistan;31 jaar;2009;6;4;2
9591;Totaal;Afghanistan;31 jaar;2010;4;2;2
9592;Totaal;Afghanistan;31 jaar;2011;0;0;0
9593;Totaal;Afghanistan;31 jaar;2012;4;4;0
9594;Totaal;Afghanistan;31 jaar;2013;3;3;0
9595;Totaal;Afghanistan;31 jaar;2014;10;6;4
9596;Totaal;Afghanistan;31 jaar;2015;15;9;6
9597;Totaal;Afghanistan;31 jaar;2016;15;6;9
9598;Totaal;Afghanistan;31 jaar;2017;22;16;6
9599;Totaal;Afghanistan;31 jaar;2018;66;42;24
