ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
8810;Transvaalbuurt West;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633000;1430.0;3360.0;;1.0
8811;Transvaalbuurt West;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633000;1890.0;3230.0;;1.0
8812;Transvaalbuurt West;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633000;;;;1.0
8813;Transvaalbuurt West;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633000;;;;1.0
8814;Transvaalbuurt West;Eigen woning;Amsterdam                               ;Buurt     ;BU03633000;770.0;1850.0;;1.0
8815;Transvaalbuurt West;Huurwoning;Amsterdam                               ;Buurt     ;BU03633000;830.0;1790.0;;1.0
8816;Transvaalbuurt Oost;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633001;850.0;1860.0;;1.0
8817;Transvaalbuurt Oost;Appartement;Amsterdam                               ;Buurt     ;BU03633001;840.0;1840.0;;1.0
8818;Transvaalbuurt Oost;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633001;1400.0;2860.0;;1.0
8819;Transvaalbuurt Oost;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633001;1980.0;3360.0;;1.0
8820;Transvaalbuurt Oost;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633001;;;;1.0
8821;Transvaalbuurt Oost;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633001;;;;1.0
8822;Transvaalbuurt Oost;Eigen woning;Amsterdam                               ;Buurt     ;BU03633001;780.0;2040.0;;1.0
8823;Transvaalbuurt Oost;Huurwoning;Amsterdam                               ;Buurt     ;BU03633001;870.0;1810.0;;1.0
8824;Indische Buurt West;Totaal woningen;Amsterdam                               ;Wijk      ;WK036331  ;760.0;1800.0;;1.0
8825;Indische Buurt West;Appartement;Amsterdam                               ;Wijk      ;WK036331  ;760.0;1800.0;;1.0
8826;Indische Buurt West;Tussenwoning;Amsterdam                               ;Wijk      ;WK036331  ;1050.0;2390.0;;1.0
8827;Indische Buurt West;Hoekwoning;Amsterdam                               ;Wijk      ;WK036331  ;;;;1.0
8828;Indische Buurt West;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036331  ;;;;1.0
8829;Indische Buurt West;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036331  ;;;;1.0
8830;Indische Buurt West;Eigen woning;Amsterdam                               ;Wijk      ;WK036331  ;690.0;1840.0;;1.0
8831;Indische Buurt West;Huurwoning;Amsterdam                               ;Wijk      ;WK036331  ;790.0;1790.0;;1.0
8832;Noordwestkwadrant Indische buurt Noord;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633100;740.0;1870.0;;1.0
8833;Noordwestkwadrant Indische buurt Noord;Appartement;Amsterdam                               ;Buurt     ;BU03633100;740.0;1860.0;;1.0
8834;Noordwestkwadrant Indische buurt Noord;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633100;900.0;2970.0;;1.0
8835;Noordwestkwadrant Indische buurt Noord;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633100;;;;1.0
8836;Noordwestkwadrant Indische buurt Noord;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633100;;;;1.0
8837;Noordwestkwadrant Indische buurt Noord;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633100;;;;1.0
8838;Noordwestkwadrant Indische buurt Noord;Eigen woning;Amsterdam                               ;Buurt     ;BU03633100;700.0;1950.0;;1.0
8839;Noordwestkwadrant Indische buurt Noord;Huurwoning;Amsterdam                               ;Buurt     ;BU03633100;760.0;1830.0;;1.0
8840;Noordwestkwadrant Indische buurt Zuid;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633101;760.0;1680.0;;1.0
8841;Noordwestkwadrant Indische buurt Zuid;Appartement;Amsterdam                               ;Buurt     ;BU03633101;750.0;1670.0;;1.0
8842;Noordwestkwadrant Indische buurt Zuid;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633101;1150.0;1990.0;;1.0
8843;Noordwestkwadrant Indische buurt Zuid;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633101;;;;1.0
8844;Noordwestkwadrant Indische buurt Zuid;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633101;;;;1.0
8845;Noordwestkwadrant Indische buurt Zuid;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633101;;;;1.0
8846;Noordwestkwadrant Indische buurt Zuid;Eigen woning;Amsterdam                               ;Buurt     ;BU03633101;690.0;1670.0;;1.0
8847;Noordwestkwadrant Indische buurt Zuid;Huurwoning;Amsterdam                               ;Buurt     ;BU03633101;780.0;1680.0;;1.0
8848;Zuidwestkwadrant Indische buurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633102;790.0;1880.0;;1.0
8849;Zuidwestkwadrant Indische buurt;Appartement;Amsterdam                               ;Buurt     ;BU03633102;790.0;1880.0;;1.0
8850;Zuidwestkwadrant Indische buurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633102;;;;1.0
8851;Zuidwestkwadrant Indische buurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633102;;;;1.0
8852;Zuidwestkwadrant Indische buurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633102;;;;1.0
8853;Zuidwestkwadrant Indische buurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633102;;;;1.0
8854;Zuidwestkwadrant Indische buurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03633102;650.0;1920.0;;1.0
8855;Zuidwestkwadrant Indische buurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03633102;820.0;1870.0;;1.0
8856;Indische Buurt Oost;Totaal woningen;Amsterdam                               ;Wijk      ;WK036332  ;770.0;1840.0;;1.0
8857;Indische Buurt Oost;Appartement;Amsterdam                               ;Wijk      ;WK036332  ;760.0;1830.0;;1.0
8858;Indische Buurt Oost;Tussenwoning;Amsterdam                               ;Wijk      ;WK036332  ;1360.0;2810.0;;1.0
8859;Indische Buurt Oost;Hoekwoning;Amsterdam                               ;Wijk      ;WK036332  ;;;;1.0
8860;Indische Buurt Oost;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036332  ;;;;1.0
8861;Indische Buurt Oost;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036332  ;;;;1.0
8862;Indische Buurt Oost;Eigen woning;Amsterdam                               ;Wijk      ;WK036332  ;690.0;1940.0;;1.0
8863;Indische Buurt Oost;Huurwoning;Amsterdam                               ;Wijk      ;WK036332  ;790.0;1810.0;;1.0
8864;Noordoostkwadrant Indische buurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633200;760.0;1790.0;;1.0
8865;Noordoostkwadrant Indische buurt;Appartement;Amsterdam                               ;Buurt     ;BU03633200;760.0;1780.0;;1.0
8866;Noordoostkwadrant Indische buurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633200;1400.0;2940.0;;1.0
8867;Noordoostkwadrant Indische buurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633200;;;;1.0
8868;Noordoostkwadrant Indische buurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633200;;;;1.0
8869;Noordoostkwadrant Indische buurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633200;;;;1.0
8870;Noordoostkwadrant Indische buurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03633200;700.0;1910.0;;1.0
8871;Noordoostkwadrant Indische buurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03633200;780.0;1760.0;;1.0
8872;Zuidoostkwadrant Indische buurt;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633201;770.0;1860.0;;1.0
8873;Zuidoostkwadrant Indische buurt;Appartement;Amsterdam                               ;Buurt     ;BU03633201;770.0;1860.0;;1.0
8874;Zuidoostkwadrant Indische buurt;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633201;1250.0;2310.0;;1.0
8875;Zuidoostkwadrant Indische buurt;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633201;;;;1.0
8876;Zuidoostkwadrant Indische buurt;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633201;;;;1.0
8877;Zuidoostkwadrant Indische buurt;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633201;;;;1.0
8878;Zuidoostkwadrant Indische buurt;Eigen woning;Amsterdam                               ;Buurt     ;BU03633201;670.0;1800.0;;1.0
8879;Zuidoostkwadrant Indische buurt;Huurwoning;Amsterdam                               ;Buurt     ;BU03633201;800.0;1880.0;;1.0
8880;Zeeburgerdijk Oost;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633202;740.0;2420.0;;1.0
8881;Zeeburgerdijk Oost;Appartement;Amsterdam                               ;Buurt     ;BU03633202;740.0;2420.0;;1.0
8882;Zeeburgerdijk Oost;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633202;;;;1.0
8883;Zeeburgerdijk Oost;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633202;;;;1.0
8884;Zeeburgerdijk Oost;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633202;;;;1.0
8885;Zeeburgerdijk Oost;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633202;;;;1.0
8886;Zeeburgerdijk Oost;Eigen woning;Amsterdam                               ;Buurt     ;BU03633202;720.0;2580.0;;1.0
8887;Zeeburgerdijk Oost;Huurwoning;Amsterdam                               ;Buurt     ;BU03633202;760.0;2230.0;;1.0
8888;Flevopark;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633203;;;;1.0
8889;Flevopark;Appartement;Amsterdam                               ;Buurt     ;BU03633203;;;;1.0
8890;Flevopark;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633203;;;;1.0
8891;Flevopark;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633203;;;;1.0
8892;Flevopark;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633203;;;;1.0
8893;Flevopark;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633203;;;;1.0
8894;Flevopark;Eigen woning;Amsterdam                               ;Buurt     ;BU03633203;;;;1.0
8895;Flevopark;Huurwoning;Amsterdam                               ;Buurt     ;BU03633203;;;;1.0
8896;Oostelijk Havengebied;Totaal woningen;Amsterdam                               ;Wijk      ;WK036333  ;410.0;2360.0;49.7;1.0
8897;Oostelijk Havengebied;Appartement;Amsterdam                               ;Wijk      ;WK036333  ;440.0;2290.0;;1.0
8898;Oostelijk Havengebied;Tussenwoning;Amsterdam                               ;Wijk      ;WK036333  ;20.0;3110.0;;1.0
8899;Oostelijk Havengebied;Hoekwoning;Amsterdam                               ;Wijk      ;WK036333  ;370.0;3630.0;;1.0
8900;Oostelijk Havengebied;Twee-onder-één-kap woning;Amsterdam                               ;Wijk      ;WK036333  ;1160.0;2800.0;;1.0
8901;Oostelijk Havengebied;Vrijstaande woning;Amsterdam                               ;Wijk      ;WK036333  ;;;;1.0
8902;Oostelijk Havengebied;Eigen woning;Amsterdam                               ;Wijk      ;WK036333  ;370.0;2600.0;;1.0
8903;Oostelijk Havengebied;Huurwoning;Amsterdam                               ;Wijk      ;WK036333  ;430.0;2200.0;;1.0
8904;Oostelijke Handelskade;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633300;1160.0;3090.0;3.7;1.0
8905;Oostelijke Handelskade;Appartement;Amsterdam                               ;Buurt     ;BU03633300;1160.0;3090.0;;1.0
8906;Oostelijke Handelskade;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633300;;;;1.0
8907;Oostelijke Handelskade;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633300;;;;1.0
8908;Oostelijke Handelskade;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633300;;;;1.0
8909;Oostelijke Handelskade;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633300;;;;1.0
8910;Oostelijke Handelskade;Eigen woning;Amsterdam                               ;Buurt     ;BU03633300;990.0;2740.0;;1.0
8911;Oostelijke Handelskade;Huurwoning;Amsterdam                               ;Buurt     ;BU03633300;1220.0;3200.0;;1.0
8912;Rietlanden;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633301;300.0;2410.0;56.2;1.0
8913;Rietlanden;Appartement;Amsterdam                               ;Buurt     ;BU03633301;320.0;2320.0;;1.0
8914;Rietlanden;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633301;;4000.0;;1.0
8915;Rietlanden;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633301;;;;1.0
8916;Rietlanden;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633301;;;;1.0
8917;Rietlanden;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633301;;;;1.0
8918;Rietlanden;Eigen woning;Amsterdam                               ;Buurt     ;BU03633301;240.0;2750.0;;1.0
8919;Rietlanden;Huurwoning;Amsterdam                               ;Buurt     ;BU03633301;350.0;2180.0;;1.0
8920;Java-eiland;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633302;50.0;2220.0;96.1;1.0
8921;Java-eiland;Appartement;Amsterdam                               ;Buurt     ;BU03633302;60.0;2150.0;;1.0
8922;Java-eiland;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633302;50.0;3650.0;;1.0
8923;Java-eiland;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633302;50.0;3720.0;;1.0
8924;Java-eiland;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633302;;;;1.0
8925;Java-eiland;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633302;;;;1.0
8926;Java-eiland;Eigen woning;Amsterdam                               ;Buurt     ;BU03633302;40.0;2600.0;;1.0
8927;Java-eiland;Huurwoning;Amsterdam                               ;Buurt     ;BU03633302;60.0;2040.0;;1.0
8928;KNSM-eiland;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633303;740.0;2090.0;3.5;1.0
8929;KNSM-eiland;Appartement;Amsterdam                               ;Buurt     ;BU03633303;740.0;2090.0;;1.0
8930;KNSM-eiland;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633303;;;;1.0
8931;KNSM-eiland;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633303;;;;1.0
8932;KNSM-eiland;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633303;;;;1.0
8933;KNSM-eiland;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633303;;;;1.0
8934;KNSM-eiland;Eigen woning;Amsterdam                               ;Buurt     ;BU03633303;760.0;2250.0;;1.0
8935;KNSM-eiland;Huurwoning;Amsterdam                               ;Buurt     ;BU03633303;720.0;1950.0;;1.0
8936;Sporenburg;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633304;;2620.0;100.0;1.0
8937;Sporenburg;Appartement;Amsterdam                               ;Buurt     ;BU03633304;;2420.0;;1.0
8938;Sporenburg;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633304;;2990.0;;1.0
8939;Sporenburg;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633304;;2950.0;;1.0
8940;Sporenburg;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633304;;;;1.0
8941;Sporenburg;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633304;;;;1.0
8942;Sporenburg;Eigen woning;Amsterdam                               ;Buurt     ;BU03633304;;3070.0;;1.0
8943;Sporenburg;Huurwoning;Amsterdam                               ;Buurt     ;BU03633304;;2170.0;;1.0
8944;Borneo;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633305;70.0;2740.0;92.0;1.0
8945;Borneo;Appartement;Amsterdam                               ;Buurt     ;BU03633305;80.0;2690.0;;1.0
8946;Borneo;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633305;;2910.0;;1.0
8947;Borneo;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633305;;4930.0;;1.0
8948;Borneo;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633305;;;;1.0
8949;Borneo;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633305;;;;1.0
8950;Borneo;Eigen woning;Amsterdam                               ;Buurt     ;BU03633305;0.0;3260.0;;1.0
8951;Borneo;Huurwoning;Amsterdam                               ;Buurt     ;BU03633305;100.0;2430.0;;1.0
8952;Entrepot-Noordwest;Totaal woningen;Amsterdam                               ;Buurt     ;BU03633306;630.0;2180.0;21.8;1.0
8953;Entrepot-Noordwest;Appartement;Amsterdam                               ;Buurt     ;BU03633306;630.0;2180.0;;1.0
8954;Entrepot-Noordwest;Tussenwoning;Amsterdam                               ;Buurt     ;BU03633306;;;;1.0
8955;Entrepot-Noordwest;Hoekwoning;Amsterdam                               ;Buurt     ;BU03633306;;;;1.0
8956;Entrepot-Noordwest;Twee-onder-één-kap woning;Amsterdam                               ;Buurt     ;BU03633306;;;;1.0
8957;Entrepot-Noordwest;Vrijstaande woning;Amsterdam                               ;Buurt     ;BU03633306;;;;1.0
