ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
6389;12 tot 18 maanden;Geslacht: Mannen;2018;15
6390;12 tot 18 maanden;Geslacht: Mannen;2019 1e kwartaal;12
6391;12 tot 18 maanden;Geslacht: Mannen;2019 2e kwartaal;15
6392;12 tot 18 maanden;Geslacht: Mannen;2019 3e kwartaal;13
6393;12 tot 18 maanden;Geslacht: Mannen;2019 4e kwartaal;12
6394;12 tot 18 maanden;Geslacht: Mannen;2019;13
6395;12 tot 18 maanden;Geslacht: Mannen;2020 1e kwartaal;13
6396;12 tot 18 maanden;Geslacht: Mannen;2020 2e kwartaal;15
6397;12 tot 18 maanden;Geslacht: Mannen;2020 3e kwartaal;14
6398;12 tot 18 maanden;Geslacht: Mannen;2020 4e kwartaal;13
6399;12 tot 18 maanden;Geslacht: Mannen;2020;14
6400;12 tot 18 maanden;Geslacht: Mannen;2021 1e kwartaal;12
6401;12 tot 18 maanden;Geslacht: Mannen;2021 2e kwartaal;16
6402;12 tot 18 maanden;Geslacht: Mannen;2021 3e kwartaal;8
6403;12 tot 18 maanden;Geslacht: Mannen;2021 4e kwartaal;9
6404;12 tot 18 maanden;Geslacht: Mannen;2021;11
6405;12 tot 18 maanden;Geslacht: Mannen;2022 1e kwartaal;10
6406;12 tot 18 maanden;Geslacht: Mannen;2022 2e kwartaal;6
6407;12 tot 18 maanden;Geslacht: Mannen;2022 3e kwartaal;5
6408;12 tot 18 maanden;Geslacht: Mannen;2022 4e kwartaal;5
6409;12 tot 18 maanden;Geslacht: Mannen;2022;7
6410;12 tot 18 maanden;Geslacht: Mannen;2023 1e kwartaal;7
6411;12 tot 18 maanden;Geslacht: Mannen;2023 2e kwartaal;4
6412;12 tot 18 maanden;Geslacht: Mannen;2023 3e kwartaal;4
6413;12 tot 18 maanden;Geslacht: Mannen;2023 4e kwartaal;6
6414;12 tot 18 maanden;Geslacht: Mannen;2023;5
6415;12 tot 18 maanden;Geslacht: Mannen;2024 1e kwartaal;7
6416;12 tot 18 maanden;Geslacht: Mannen;2024 2e kwartaal;7
6417;12 tot 18 maanden;Geslacht: Mannen;2024 3e kwartaal;7
6418;12 tot 18 maanden;Geslacht: Mannen;2024 4e kwartaal;6
6419;12 tot 18 maanden;Geslacht: Mannen;2024;7
6420;12 tot 18 maanden;Geslacht: Vrouwen;2013 1e kwartaal;39
6421;12 tot 18 maanden;Geslacht: Vrouwen;2013 2e kwartaal;42
6422;12 tot 18 maanden;Geslacht: Vrouwen;2013 3e kwartaal;42
6423;12 tot 18 maanden;Geslacht: Vrouwen;2013 4e kwartaal;44
6424;12 tot 18 maanden;Geslacht: Vrouwen;2013;42
6425;12 tot 18 maanden;Geslacht: Vrouwen;2014 1e kwartaal;51
6426;12 tot 18 maanden;Geslacht: Vrouwen;2014 2e kwartaal;47
6427;12 tot 18 maanden;Geslacht: Vrouwen;2014 3e kwartaal;38
6428;12 tot 18 maanden;Geslacht: Vrouwen;2014 4e kwartaal;44
6429;12 tot 18 maanden;Geslacht: Vrouwen;2014;45
6430;12 tot 18 maanden;Geslacht: Vrouwen;2015 1e kwartaal;44
6431;12 tot 18 maanden;Geslacht: Vrouwen;2015 2e kwartaal;42
6432;12 tot 18 maanden;Geslacht: Vrouwen;2015 3e kwartaal;32
6433;12 tot 18 maanden;Geslacht: Vrouwen;2015 4e kwartaal;33
6434;12 tot 18 maanden;Geslacht: Vrouwen;2015;38
6435;12 tot 18 maanden;Geslacht: Vrouwen;2016 1e kwartaal;35
6436;12 tot 18 maanden;Geslacht: Vrouwen;2016 2e kwartaal;30
6437;12 tot 18 maanden;Geslacht: Vrouwen;2016 3e kwartaal;30
6438;12 tot 18 maanden;Geslacht: Vrouwen;2016 4e kwartaal;30
6439;12 tot 18 maanden;Geslacht: Vrouwen;2016;31
6440;12 tot 18 maanden;Geslacht: Vrouwen;2017 1e kwartaal;29
6441;12 tot 18 maanden;Geslacht: Vrouwen;2017 2e kwartaal;25
6442;12 tot 18 maanden;Geslacht: Vrouwen;2017 3e kwartaal;24
6443;12 tot 18 maanden;Geslacht: Vrouwen;2017 4e kwartaal;27
6444;12 tot 18 maanden;Geslacht: Vrouwen;2017;26
6445;12 tot 18 maanden;Geslacht: Vrouwen;2018 1e kwartaal;21
6446;12 tot 18 maanden;Geslacht: Vrouwen;2018 2e kwartaal;14
6447;12 tot 18 maanden;Geslacht: Vrouwen;2018 3e kwartaal;16
6448;12 tot 18 maanden;Geslacht: Vrouwen;2018 4e kwartaal;19
6449;12 tot 18 maanden;Geslacht: Vrouwen;2018;18
6450;12 tot 18 maanden;Geslacht: Vrouwen;2019 1e kwartaal;15
6451;12 tot 18 maanden;Geslacht: Vrouwen;2019 2e kwartaal;14
6452;12 tot 18 maanden;Geslacht: Vrouwen;2019 3e kwartaal;9
6453;12 tot 18 maanden;Geslacht: Vrouwen;2019 4e kwartaal;12
6454;12 tot 18 maanden;Geslacht: Vrouwen;2019;13
6455;12 tot 18 maanden;Geslacht: Vrouwen;2020 1e kwartaal;14
6456;12 tot 18 maanden;Geslacht: Vrouwen;2020 2e kwartaal;8
6457;12 tot 18 maanden;Geslacht: Vrouwen;2020 3e kwartaal;13
6458;12 tot 18 maanden;Geslacht: Vrouwen;2020 4e kwartaal;21
6459;12 tot 18 maanden;Geslacht: Vrouwen;2020;14
6460;12 tot 18 maanden;Geslacht: Vrouwen;2021 1e kwartaal;15
6461;12 tot 18 maanden;Geslacht: Vrouwen;2021 2e kwartaal;9
6462;12 tot 18 maanden;Geslacht: Vrouwen;2021 3e kwartaal;12
6463;12 tot 18 maanden;Geslacht: Vrouwen;2021 4e kwartaal;12
6464;12 tot 18 maanden;Geslacht: Vrouwen;2021;12
6465;12 tot 18 maanden;Geslacht: Vrouwen;2022 1e kwartaal;6
6466;12 tot 18 maanden;Geslacht: Vrouwen;2022 2e kwartaal;8
6467;12 tot 18 maanden;Geslacht: Vrouwen;2022 3e kwartaal;6
6468;12 tot 18 maanden;Geslacht: Vrouwen;2022 4e kwartaal;8
6469;12 tot 18 maanden;Geslacht: Vrouwen;2022;7
6470;12 tot 18 maanden;Geslacht: Vrouwen;2023 1e kwartaal;4
6471;12 tot 18 maanden;Geslacht: Vrouwen;2023 2e kwartaal;6
6472;12 tot 18 maanden;Geslacht: Vrouwen;2023 3e kwartaal;6
6473;12 tot 18 maanden;Geslacht: Vrouwen;2023 4e kwartaal;7
6474;12 tot 18 maanden;Geslacht: Vrouwen;2023;6
6475;12 tot 18 maanden;Geslacht: Vrouwen;2024 1e kwartaal;4
6476;12 tot 18 maanden;Geslacht: Vrouwen;2024 2e kwartaal;7
6477;12 tot 18 maanden;Geslacht: Vrouwen;2024 3e kwartaal;6
6478;12 tot 18 maanden;Geslacht: Vrouwen;2024 4e kwartaal;9
6479;12 tot 18 maanden;Geslacht: Vrouwen;2024;7
6480;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2013 1e kwartaal;28
6481;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2013 2e kwartaal;31
6482;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2013 3e kwartaal;31
6483;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2013 4e kwartaal;37
6484;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2013;32
6485;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2014 1e kwartaal;32
6486;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2014 2e kwartaal;36
6487;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2014 3e kwartaal;32
6488;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2014 4e kwartaal;32
6489;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2014;33
6490;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2015 1e kwartaal;37
6491;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2015 2e kwartaal;30
6492;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2015 3e kwartaal;19
6493;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2015 4e kwartaal;26
6494;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2015;28
6495;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2016 1e kwartaal;25
6496;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2016 2e kwartaal;22
6497;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2016 3e kwartaal;19
6498;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2016 4e kwartaal;22
6499;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2016;22
6500;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2017 1e kwartaal;17
6501;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2017 2e kwartaal;18
6502;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2017 3e kwartaal;13
6503;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2017 4e kwartaal;16
6504;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2017;16
6505;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2018 1e kwartaal;15
6506;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2018 2e kwartaal;9
6507;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2018 3e kwartaal;9
6508;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2018 4e kwartaal;13
6509;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2018;11
6510;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2019 1e kwartaal;7
6511;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2019 2e kwartaal;10
6512;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2019 3e kwartaal;8
6513;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2019 4e kwartaal;8
6514;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2019;8
6515;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2020 1e kwartaal;8
6516;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2020 2e kwartaal;7
6517;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2020 3e kwartaal;8
6518;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2020 4e kwartaal;7
6519;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2020;8
6520;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2021 1e kwartaal;8
6521;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2021 2e kwartaal;10
6522;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2021 3e kwartaal;3
6523;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2021 4e kwartaal;5
6524;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2021;7
6525;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2022 1e kwartaal;4
6526;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2022 2e kwartaal;3
6527;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2022 3e kwartaal;5
6528;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2022 4e kwartaal;4
6529;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2022;4
6530;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2023 1e kwartaal;3
6531;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2023 2e kwartaal;2
6532;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2023 3e kwartaal;3
6533;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2023 4e kwartaal;3
6534;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2023;3
6535;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2024 1e kwartaal;4
6536;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2024 2e kwartaal;5
6537;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2024 3e kwartaal;4
6538;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2024 4e kwartaal;5
6539;12 tot 18 maanden;1 Basisonderwijs, vmbo, mbo1;2024;4
6540;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2013 1e kwartaal;34
6541;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2013 2e kwartaal;38
6542;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2013 3e kwartaal;33
6543;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2013 4e kwartaal;38
6544;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2013;36
6545;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2014 1e kwartaal;42
6546;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2014 2e kwartaal;37
6547;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2014 3e kwartaal;32
6548;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2014 4e kwartaal;40
6549;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2014;38
6550;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2015 1e kwartaal;37
6551;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2015 2e kwartaal;37
6552;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2015 3e kwartaal;28
6553;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2015 4e kwartaal;29
6554;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2015;33
6555;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2016 1e kwartaal;29
6556;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2016 2e kwartaal;22
6557;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2016 3e kwartaal;22
6558;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2016 4e kwartaal;21
6559;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2016;24
6560;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2017 1e kwartaal;20
6561;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2017 2e kwartaal;21
6562;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2017 3e kwartaal;15
6563;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2017 4e kwartaal;17
6564;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2017;18
6565;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2018 1e kwartaal;14
6566;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2018 2e kwartaal;10
6567;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2018 3e kwartaal;10
6568;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2018 4e kwartaal;11
6569;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2018;11
6570;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2019 1e kwartaal;11
6571;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2019 2e kwartaal;10
6572;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2019 3e kwartaal;8
6573;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2019 4e kwartaal;8
6574;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2019;9
6575;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2020 1e kwartaal;10
6576;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2020 2e kwartaal;6
6577;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2020 3e kwartaal;9
6578;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2020 4e kwartaal;13
6579;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2020;9
6580;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2021 1e kwartaal;13
6581;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2021 2e kwartaal;10
6582;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2021 3e kwartaal;10
6583;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2021 4e kwartaal;10
6584;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2021;11
6585;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2022 1e kwartaal;6
6586;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2022 2e kwartaal;5
6587;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2022 3e kwartaal;3
6588;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2022 4e kwartaal;5
6589;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2022;5
6590;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2023 1e kwartaal;3
6591;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2023 2e kwartaal;4
6592;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2023 3e kwartaal;3
6593;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2023 4e kwartaal;5
6594;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2023;4
6595;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2024 1e kwartaal;3
6596;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2024 2e kwartaal;6
6597;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2024 3e kwartaal;5
6598;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2024 4e kwartaal;5
6599;12 tot 18 maanden;2 Havo, vwo, mbo2-4;2024;5
6600;12 tot 18 maanden;3 Hbo, wo;2013 1e kwartaal;17
6601;12 tot 18 maanden;3 Hbo, wo;2013 2e kwartaal;18
6602;12 tot 18 maanden;3 Hbo, wo;2013 3e kwartaal;20
6603;12 tot 18 maanden;3 Hbo, wo;2013 4e kwartaal;19
6604;12 tot 18 maanden;3 Hbo, wo;2013;18
6605;12 tot 18 maanden;3 Hbo, wo;2014 1e kwartaal;19
6606;12 tot 18 maanden;3 Hbo, wo;2014 2e kwartaal;16
6607;12 tot 18 maanden;3 Hbo, wo;2014 3e kwartaal;14
6608;12 tot 18 maanden;3 Hbo, wo;2014 4e kwartaal;14
6609;12 tot 18 maanden;3 Hbo, wo;2014;16
6610;12 tot 18 maanden;3 Hbo, wo;2015 1e kwartaal;21
6611;12 tot 18 maanden;3 Hbo, wo;2015 2e kwartaal;17
6612;12 tot 18 maanden;3 Hbo, wo;2015 3e kwartaal;14
6613;12 tot 18 maanden;3 Hbo, wo;2015 4e kwartaal;13
6614;12 tot 18 maanden;3 Hbo, wo;2015;16
6615;12 tot 18 maanden;3 Hbo, wo;2016 1e kwartaal;13
6616;12 tot 18 maanden;3 Hbo, wo;2016 2e kwartaal;12
6617;12 tot 18 maanden;3 Hbo, wo;2016 3e kwartaal;15
6618;12 tot 18 maanden;3 Hbo, wo;2016 4e kwartaal;13
6619;12 tot 18 maanden;3 Hbo, wo;2016;13
6620;12 tot 18 maanden;3 Hbo, wo;2017 1e kwartaal;12
6621;12 tot 18 maanden;3 Hbo, wo;2017 2e kwartaal;10
6622;12 tot 18 maanden;3 Hbo, wo;2017 3e kwartaal;10
6623;12 tot 18 maanden;3 Hbo, wo;2017 4e kwartaal;12
6624;12 tot 18 maanden;3 Hbo, wo;2017;11
6625;12 tot 18 maanden;3 Hbo, wo;2018 1e kwartaal;10
6626;12 tot 18 maanden;3 Hbo, wo;2018 2e kwartaal;10
6627;12 tot 18 maanden;3 Hbo, wo;2018 3e kwartaal;11
6628;12 tot 18 maanden;3 Hbo, wo;2018 4e kwartaal;8
6629;12 tot 18 maanden;3 Hbo, wo;2018;10
6630;12 tot 18 maanden;3 Hbo, wo;2019 1e kwartaal;8
6631;12 tot 18 maanden;3 Hbo, wo;2019 2e kwartaal;8
6632;12 tot 18 maanden;3 Hbo, wo;2019 3e kwartaal;6
6633;12 tot 18 maanden;3 Hbo, wo;2019 4e kwartaal;7
6634;12 tot 18 maanden;3 Hbo, wo;2019;7
6635;12 tot 18 maanden;3 Hbo, wo;2020 1e kwartaal;8
6636;12 tot 18 maanden;3 Hbo, wo;2020 2e kwartaal;10
6637;12 tot 18 maanden;3 Hbo, wo;2020 3e kwartaal;9
6638;12 tot 18 maanden;3 Hbo, wo;2020 4e kwartaal;14
6639;12 tot 18 maanden;3 Hbo, wo;2020;10
6640;12 tot 18 maanden;3 Hbo, wo;2021 1e kwartaal;6
6641;12 tot 18 maanden;3 Hbo, wo;2021 2e kwartaal;5
6642;12 tot 18 maanden;3 Hbo, wo;2021 3e kwartaal;7
6643;12 tot 18 maanden;3 Hbo, wo;2021 4e kwartaal;5
6644;12 tot 18 maanden;3 Hbo, wo;2021;6
6645;12 tot 18 maanden;3 Hbo, wo;2022 1e kwartaal;7
6646;12 tot 18 maanden;3 Hbo, wo;2022 2e kwartaal;5
6647;12 tot 18 maanden;3 Hbo, wo;2022 3e kwartaal;3
6648;12 tot 18 maanden;3 Hbo, wo;2022 4e kwartaal;4
6649;12 tot 18 maanden;3 Hbo, wo;2022;5
6650;12 tot 18 maanden;3 Hbo, wo;2023 1e kwartaal;3
6651;12 tot 18 maanden;3 Hbo, wo;2023 2e kwartaal;5
6652;12 tot 18 maanden;3 Hbo, wo;2023 3e kwartaal;4
6653;12 tot 18 maanden;3 Hbo, wo;2023 4e kwartaal;4
6654;12 tot 18 maanden;3 Hbo, wo;2023;4
6655;12 tot 18 maanden;3 Hbo, wo;2024 1e kwartaal;4
6656;12 tot 18 maanden;3 Hbo, wo;2024 2e kwartaal;4
6657;12 tot 18 maanden;3 Hbo, wo;2024 3e kwartaal;4
6658;12 tot 18 maanden;3 Hbo, wo;2024 4e kwartaal;5
6659;12 tot 18 maanden;3 Hbo, wo;2024;4
6660;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2013 1e kwartaal;1
6661;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2013 2e kwartaal;1
6662;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2013 3e kwartaal;2
6663;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2013 4e kwartaal;3
6664;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2013;2
6665;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2014 1e kwartaal;2
6666;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2014 2e kwartaal;2
6667;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2014 3e kwartaal;1
6668;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2014 4e kwartaal;1
6669;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2014;2
6670;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2015 1e kwartaal;0
6671;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2015 2e kwartaal;0
6672;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2015 3e kwartaal;1
6673;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2015 4e kwartaal;1
6674;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2015;1
6675;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2016 1e kwartaal;0
6676;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2016 2e kwartaal;1
6677;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2016 3e kwartaal;1
6678;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2016 4e kwartaal;1
6679;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2016;1
6680;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2017 1e kwartaal;1
6681;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2017 2e kwartaal;1
6682;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2017 3e kwartaal;1
6683;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2017 4e kwartaal;1
6684;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2017;1
6685;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2018 1e kwartaal;0
6686;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2018 2e kwartaal;0
6687;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2018 3e kwartaal;1
6688;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2018 4e kwartaal;0
6689;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2018;0
6690;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2019 1e kwartaal;1
6691;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2019 2e kwartaal;1
6692;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2019 3e kwartaal;0
6693;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2019 4e kwartaal;0
6694;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2019;1
6695;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2020 1e kwartaal;1
6696;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2020 2e kwartaal;0
6697;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2020 3e kwartaal;1
6698;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2020 4e kwartaal;0
6699;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2020;0
6700;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;0
6701;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;0
6702;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;0
6703;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;0
6704;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2021;0
6705;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;0
6706;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;0
6707;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2022 3e kwartaal;0
6708;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2022 4e kwartaal;0
6709;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2022;0
6710;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;0
6711;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;0
6712;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;0
6713;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;0
6714;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2023;0
6715;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;0
6716;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;0
6717;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;0
6718;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;0
6719;12 tot 18 maanden;Onderwijsniveau: weet niet of onbekend;2024;0
6720;12 tot 18 maanden;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;16
6721;12 tot 18 maanden;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;20
6722;12 tot 18 maanden;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;22
6723;12 tot 18 maanden;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;21
6724;12 tot 18 maanden;Leeftijd: 15 tot 25 jaar;2013;20
6725;12 tot 18 maanden;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;20
6726;12 tot 18 maanden;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;19
