ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
1221;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;7;2003;;;;;;;;
1222;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;7;2004;;;;;;;;
1223;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;7;2005;;;;;;;;
1224;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;7;2006;;;;;;;;
1225;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;8;2000;;;;;;;;
1226;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;8;2001;;;;;;;;
1227;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;8;2002;;;;;;;;
1228;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;8;2003;;;;;;;;
1229;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;8;2004;;;;;;;;
1230;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;8;2005;;;;;;;;
1231;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;8;2006;;;;;;;;
1232;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;9;2000;;;;;;;;
1233;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;9;2001;;;;;;;;
1234;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;9;2002;;;;;;;;
1235;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;9;2003;;;;;;;;
1236;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;9;2004;;;;;;;;
1237;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;9;2005;;;;;;;;
1238;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;9;2006;;;;;;;;
1239;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2000;;;;;;;;
1240;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2001;;;;;;;;
1241;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2002;;;;;;;;
1242;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2003;;;;;;;;
1243;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2004;;;;;;;;
1244;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2005;;;;;;;;
1245;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2006;;;;;;;;
1246;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2000;;;;;;;;
1247;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
1248;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
1249;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
1250;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
1251;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
1252;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
1253;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Onbekend;2000;;;;;;;;
1254;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Onbekend;2001;;;;;;;;
1255;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Onbekend;2002;;;;;;;;
1256;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Onbekend;2003;;;;;;;;
1257;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Onbekend;2004;;;;;;;;
1258;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Onbekend;2005;;;;;;;;
1259;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Avo onderbouw;Onbekend;2006;;;;;;;;
1260;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;1;2000;3713.0;2749.0;2673.0;76.0;964.0;74.0;72.0;2.8
1261;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;1;2001;3770.0;2792.0;2724.0;68.0;977.0;74.1;72.3;2.4
1262;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;1;2002;3728.0;2764.0;2680.0;84.0;963.0;74.2;71.9;3.0
1263;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;1;2003;3730.0;2757.0;2649.0;108.0;973.0;73.9;71.0;3.9
1264;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;1;2004;3513.0;2597.0;2465.0;131.0;916.0;73.9;70.2;5.1
1265;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;1;2005;3595.0;2654.0;2520.0;135.0;941.0;73.8;70.1;5.1
1266;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;1;2006;3621.0;2706.0;2597.0;108.0;915.0;74.7;71.7;4.0
1267;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;2;2000;915.0;562.0;538.0;25.0;353.0;61.4;58.8;4.4
1268;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;2;2001;905.0;548.0;526.0;22.0;357.0;60.6;58.1;4.1
1269;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;2;2002;856.0;526.0;498.0;28.0;331.0;61.4;58.2;5.3
1270;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;2;2003;866.0;529.0;499.0;30.0;337.0;61.1;57.6;5.7
1271;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;2;2004;852.0;520.0;484.0;36.0;332.0;61.0;56.8;6.9
1272;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;2;2005;802.0;478.0;443.0;35.0;325.0;59.5;55.2;7.2
1273;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;2;2006;811.0;487.0;460.0;27.0;324.0;60.0;56.7;5.5
1274;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;3;2000;62.0;38.0;36.0;;24.0;61.4;59.0;
1275;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;3;2001;62.0;42.0;40.0;;20.0;67.0;64.6;
1276;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;3;2002;62.0;42.0;42.0;;20.0;68.5;67.2;
1277;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;3;2003;64.0;42.0;41.0;;22.0;66.3;64.0;
1278;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;3;2004;60.0;38.0;35.0;2.0;22.0;63.5;59.5;6.2
1279;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;3;2005;65.0;44.0;41.0;3.0;21.0;67.2;63.1;6.1
1280;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;3;2006;63.0;42.0;41.0;2.0;21.0;67.3;64.7;3.8
1281;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;4;2000;59.0;48.0;47.0;2.0;11.0;82.0;79.1;3.6
1282;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;4;2001;72.0;59.0;58.0;;13.0;81.6;80.2;
1283;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;4;2002;68.0;56.0;55.0;;12.0;82.6;80.9;
1284;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;4;2003;72.0;56.0;53.0;3.0;16.0;78.0;74.2;4.9
1285;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;4;2004;68.0;54.0;49.0;5.0;15.0;78.4;71.1;9.2
1286;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;4;2005;60.0;46.0;41.0;5.0;15.0;75.6;68.0;10.0
1287;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;4;2006;66.0;52.0;50.0;2.0;14.0;79.2;76.4;3.5
1288;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;5;2000;780.0;607.0;592.0;14.0;174.0;77.8;75.9;2.4
1289;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;5;2001;790.0;619.0;606.0;13.0;171.0;78.3;76.7;2.1
1290;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;5;2002;806.0;624.0;603.0;21.0;183.0;77.3;74.7;3.4
1291;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;5;2003;791.0;616.0;591.0;26.0;175.0;77.9;74.7;4.2
1292;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;5;2004;644.0;505.0;478.0;27.0;139.0;78.4;74.2;5.3
1293;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;5;2005;669.0;520.0;492.0;28.0;149.0;77.7;73.6;5.4
1294;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;5;2006;677.0;535.0;510.0;25.0;142.0;79.0;75.3;4.6
1295;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;6;2000;87.0;74.0;73.0;;13.0;85.0;83.8;
1296;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;6;2001;94.0;78.0;77.0;;16.0;83.1;82.0;
1297;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;6;2002;93.0;78.0;77.0;;15.0;83.9;82.7;
1298;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;6;2003;94.0;81.0;79.0;2.0;13.0;86.3;83.9;2.7
1299;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;6;2004;77.0;64.0;62.0;;13.0;83.3;81.5;
1300;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;6;2005;88.0;72.0;69.0;2.0;16.0;81.8;79.0;3.4
1301;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;6;2006;86.0;71.0;69.0;2.0;15.0;82.8;80.1;3.2
1302;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;7;2000;58.0;49.0;48.0;;9.0;84.8;84.2;
1303;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;7;2001;49.0;42.0;41.0;2.0;7.0;85.9;82.8;3.6
1304;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;7;2002;56.0;47.0;45.0;2.0;9.0;83.8;80.5;4.0
1305;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;7;2003;47.0;38.0;36.0;3.0;8.0;81.9;76.5;6.6
1306;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;7;2004;61.0;50.0;47.0;3.0;11.0;82.1;77.4;5.7
1307;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;7;2005;69.0;55.0;51.0;4.0;14.0;80.4;74.3;7.5
1308;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;7;2006;65.0;52.0;48.0;3.0;14.0;79.3;74.0;6.7
1309;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;8;2000;765.0;654.0;645.0;9.0;111.0;85.5;84.3;1.4
1310;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;8;2001;767.0;656.0;650.0;6.0;111.0;85.5;84.7;1.0
1311;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;8;2002;761.0;647.0;638.0;9.0;114.0;85.0;83.8;1.4
1312;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;8;2003;777.0;656.0;640.0;16.0;121.0;84.4;82.4;2.5
1313;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;8;2004;743.0;617.0;595.0;22.0;126.0;83.1;80.1;3.5
1314;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;8;2005;772.0;650.0;627.0;23.0;122.0;84.3;81.3;3.6
1315;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;8;2006;743.0;627.0;612.0;15.0;116.0;84.4;82.4;2.4
1316;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;9;2000;128.0;114.0;112.0;;14.0;88.9;88.1;
1317;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;9;2001;127.0;113.0;112.0;2.0;13.0;89.4;88.2;1.4
1318;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;9;2002;134.0;116.0;114.0;;18.0;86.4;85.3;
1319;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;9;2003;127.0;111.0;108.0;3.0;16.0;87.7;85.6;2.3
1320;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;9;2004;129.0;113.0;110.0;3.0;16.0;87.9;85.6;2.6
1321;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;9;2005;139.0;122.0;119.0;3.0;17.0;87.8;85.6;2.5
1322;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;9;2006;147.0;131.0;127.0;4.0;16.0;88.8;86.4;2.7
1323;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2000;702.0;473.0;455.0;18.0;229.0;67.4;64.8;3.9
1324;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2001;723.0;481.0;466.0;15.0;242.0;66.6;64.5;3.1
1325;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2002;707.0;478.0;463.0;16.0;229.0;67.6;65.4;3.2
1326;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2003;707.0;473.0;454.0;19.0;234.0;66.9;64.2;4.0
1327;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2004;687.0;480.0;457.0;23.0;207.0;69.9;66.5;4.8
1328;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2005;721.0;494.0;471.0;24.0;226.0;68.6;65.4;4.8
1329;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2006;749.0;528.0;507.0;22.0;220.0;70.6;67.7;4.1
1330;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2000;141.0;118.0;114.0;3.0;23.0;83.4;81.0;2.9
1331;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2001;163.0;139.0;135.0;4.0;24.0;85.2;82.9;2.7
1332;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2002;167.0;138.0;133.0;4.0;30.0;82.2;79.6;3.2
1333;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2003;166.0;137.0;132.0;5.0;28.0;82.9;79.7;3.8
1334;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2004;167.0;137.0;129.0;8.0;30.0;81.8;77.2;5.6
1335;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2005;179.0;148.0;141.0;7.0;31.0;82.9;79.2;4.5
1336;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2006;186.0;160.0;154.0;6.0;26.0;86.0;83.0;3.5
1337;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Onbekend;2000;17.0;13.0;12.0;;4.0;77.2;73.7;
1338;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Onbekend;2001;17.0;15.0;14.0;;2.0;85.8;81.5;
1339;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Onbekend;2002;16.0;13.0;13.0;;3.0;81.1;80.2;
1340;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Onbekend;2003;21.0;17.0;16.0;;4.0;79.1;77.7;
1341;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Onbekend;2004;26.0;20.0;18.0;2.0;6.0;76.4;69.3;9.3
1342;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Onbekend;2005;33.0;26.0;24.0;2.0;7.0;79.5;72.3;9.1
1343;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Havo, vwo, mbo;Onbekend;2006;29.0;21.0;19.0;2.0;8.0;73.4;67.8;7.6
1344;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;1;2000;1422.0;1051.0;1024.0;28.0;371.0;73.9;72.0;2.6
1345;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;1;2001;1436.0;1062.0;1038.0;24.0;374.0;73.9;72.3;2.3
1346;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;1;2002;1460.0;1085.0;1057.0;28.0;375.0;74.3;72.4;2.6
1347;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;1;2003;1382.0;1027.0;991.0;36.0;356.0;74.3;71.7;3.5
1348;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;1;2004;1094.0;813.0;769.0;44.0;280.0;74.4;70.3;5.4
1349;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;1;2005;1233.0;904.0;857.0;47.0;328.0;73.4;69.6;5.2
1350;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;1;2006;1252.0;934.0;896.0;38.0;318.0;74.6;71.5;4.1
1351;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;2;2000;;;;;;;;
1352;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;2;2001;;;;;;;;
1353;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;2;2002;2.0;2.0;2.0;;;76.2;76.2;
1354;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;2;2003;2.0;;;;;;;
1355;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;2;2004;8.0;6.0;6.0;;2.0;75.6;67.7;
1356;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;2;2005;2.0;;;;;;;
1357;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;2;2006;2.0;;;;;;;
1358;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;3;2000;45.0;27.0;26.0;;18.0;59.3;56.9;
1359;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;3;2001;41.0;25.0;24.0;;16.0;61.4;58.4;
1360;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;3;2002;39.0;25.0;24.0;;14.0;64.0;62.5;
1361;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;3;2003;34.0;22.0;21.0;;12.0;63.9;61.0;
1362;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;3;2004;27.0;17.0;17.0;;9.0;65.4;62.8;
1363;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;3;2005;29.0;21.0;20.0;;8.0;71.6;69.2;
1364;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;3;2006;27.0;19.0;18.0;;8.0;69.2;67.3;
1365;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;4;2000;28.0;23.0;22.0;;5.0;80.5;78.2;
1366;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;4;2001;33.0;26.0;26.0;;7.0;79.7;78.4;
1367;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;4;2002;31.0;25.0;24.0;;6.0;79.4;78.1;
1368;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;4;2003;34.0;24.0;24.0;;9.0;72.9;70.4;
1369;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;4;2004;28.0;20.0;18.0;2.0;7.0;73.3;65.9;10.1
1370;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;4;2005;20.0;15.0;14.0;;5.0;73.2;66.2;
1371;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;4;2006;24.0;18.0;17.0;;6.0;73.9;72.2;
1372;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;5;2000;364.0;249.0;241.0;8.0;115.0;68.4;66.2;3.3
1373;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;5;2001;364.0;246.0;239.0;7.0;118.0;67.6;65.6;2.9
1374;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;5;2002;384.0;264.0;255.0;10.0;120.0;68.8;66.2;3.7
1375;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;5;2003;348.0;237.0;226.0;11.0;110.0;68.3;65.2;4.5
1376;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;5;2004;225.0;154.0;144.0;10.0;71.0;68.5;64.0;6.6
1377;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;5;2005;245.0;166.0;153.0;13.0;80.0;67.6;62.5;7.5
1378;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;5;2006;241.0;167.0;156.0;11.0;73.0;69.5;64.9;6.6
1379;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;6;2000;66.0;56.0;56.0;;10.0;85.4;84.3;
1380;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;6;2001;68.0;57.0;57.0;;11.0;83.2;82.7;
1381;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;6;2002;67.0;55.0;55.0;;12.0;82.7;81.6;
1382;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;6;2003;67.0;57.0;55.0;2.0;9.0;85.8;83.1;3.1
1383;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;6;2004;51.0;43.0;41.0;;9.0;83.0;81.0;
1384;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;6;2005;61.0;50.0;49.0;;11.0;81.7;79.5;
1385;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;6;2006;64.0;52.0;50.0;2.0;11.0;82.3;79.2;3.7
1386;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;7;2000;27.0;22.0;22.0;;5.0;82.7;82.2;
1387;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;7;2001;25.0;21.0;20.0;;4.0;84.9;80.2;
1388;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;7;2002;30.0;25.0;24.0;;5.0;81.9;79.2;
1389;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;7;2003;24.0;19.0;18.0;;5.0;80.3;75.4;
1390;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;7;2004;18.0;14.0;13.0;;4.0;76.1;69.5;
1391;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;7;2005;27.0;20.0;19.0;;6.0;76.0;71.8;
1392;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;7;2006;22.0;16.0;15.0;;6.0;74.4;68.6;
1393;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;8;2000;385.0;325.0;319.0;5.0;61.0;84.2;82.9;1.6
1394;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;8;2001;386.0;325.0;322.0;3.0;61.0;84.1;83.3;1.0
1395;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;8;2002;412.0;348.0;343.0;5.0;64.0;84.4;83.3;1.3
1396;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;8;2003;389.0;326.0;318.0;8.0;63.0;83.9;81.7;2.6
1397;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;8;2004;287.0;233.0;223.0;10.0;54.0;81.2;77.6;4.4
1398;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;8;2005;339.0;280.0;269.0;11.0;60.0;82.4;79.2;3.9
1399;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;8;2006;342.0;282.0;275.0;7.0;60.0;82.4;80.3;2.5
1400;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;9;2000;56.0;49.0;48.0;;7.0;87.1;86.3;
1401;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;9;2001;56.0;49.0;47.0;;8.0;86.1;84.2;
1402;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;9;2002;59.0;50.0;50.0;;9.0;85.4;84.7;
1403;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;9;2003;54.0;48.0;48.0;;6.0;88.7;87.7;
1404;Mannen en vrouwen;Totaal leeftijd;Autochtonen;Mbo 2 en 3;9;2004;43.0;37.0;35.0;;7.0;84.3;80.9;
