ID;VrachtautoSTrekkersLaadvermogenLV;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
1691;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2007;608.9;593.0;15.9;674.9;593.0;81.9;18723.0;16452.0;2271.0;36047.0
1692;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2008;661.1;644.7;16.4;726.7;644.7;82.0;19540.0;17335.0;2205.0;37189.0
1693;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2009;657.5;640.7;16.8;721.9;640.7;81.3;18931.0;16800.0;2131.0;38136.0
1694;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2010;646.9;632.8;14.1;698.6;632.8;65.8;18075.0;16373.0;1703.0;38650.0
1695;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2011;630.0;612.0;18.0;700.7;612.0;88.7;18473.0;16136.0;2338.0;37929.0
1696;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2012;575.1;555.7;19.4;646.6;555.7;90.8;17670.0;15188.0;2482.0;36590.0
1697;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2013;525.7;503.6;22.2;611.1;503.6;107.5;17392.0;14332.0;3060.0;35135.0
1698;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2014;510.3;483.4;26.9;607.7;483.4;124.3;17742.0;14114.0;3628.0;34251.0
1699;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2015;580.7;549.9;30.9;674.2;549.9;124.3;19347.0;15779.0;3568.0;34846.0
1700;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2016;640.7;604.4;36.3;729.4;604.4;125.1;20499.0;16985.0;3515.0;35583.0
1701;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2017;717.9;684.7;33.2;792.7;684.7;108.0;21051.0;18182.0;2869.0;37658.0
1702;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2018;718.8;682.2;36.6;803.4;682.2;121.3;20890.0;17737.0;3153.0;38461.0
1703;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2019;665.4;636.3;29.1;726.0;636.3;89.7;19019.0;16669.0;2350.0;38171.0
1704;Vrachtauto (excl. trekker voor oplegger);Voertuig 9 jaar of ouder;2020;588.2;564.5;23.6;630.7;564.5;66.2;16625.0;14880.0;1745.0;37939.0
1705;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;1990;;;;;;;;;;
1706;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;1991;;;;;;;;;;
1707;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;1992;;;;;;;;;;
1708;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;1993;;;;;;;;;;
1709;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;1994;;;;;;;;;;
1710;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;1995;;;;;;;;;;
1711;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;1996;;;;;;;;;;
1712;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;1997;;;;;;;;;;
1713;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;1998;;;;;;;;;;
1714;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;1999;;;;;;;;;;
1715;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2000;;;;;;;;;;
1716;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2001;;;;;;;;;;
1717;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2002;849.4;835.0;14.3;929.7;835.0;94.7;25105.0;22548.0;2557.0;37034.0
1718;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2003;810.4;797.3;13.2;887.5;797.3;90.3;24664.0;22156.0;2509.0;35984.0
1719;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2004;794.9;781.1;13.8;869.4;781.1;88.3;24703.0;22193.0;2510.0;35196.0
1720;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2005;771.6;757.4;14.1;843.1;757.4;85.7;24750.0;22235.0;2515.0;34066.0
1721;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2006;755.9;740.7;15.2;824.6;740.7;83.9;24235.0;21770.0;2465.0;34024.0
1722;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2007;722.8;703.3;19.5;804.1;703.3;100.8;24021.0;21010.0;3011.0;33474.0
1723;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2008;700.7;682.8;17.8;772.0;682.8;89.2;23156.0;20481.0;2674.0;33339.0
1724;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2009;666.2;649.5;16.7;730.0;649.5;80.6;22459.0;19980.0;2479.0;32506.0
1725;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2010;641.4;626.4;15.0;696.4;626.4;70.0;21817.0;19625.0;2193.0;31919.0
1726;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2011;628.8;612.5;16.3;693.0;612.5;80.6;22253.0;19666.0;2587.0;31143.0
1727;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2012;609.7;594.3;15.5;666.7;594.3;72.5;22007.0;19616.0;2392.0;30295.0
1728;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2013;560.6;539.7;21.0;641.4;539.7;101.8;21744.0;18295.0;3450.0;29498.0
1729;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2014;553.5;532.7;20.8;628.9;532.7;96.2;21954.0;18596.0;3359.0;28644.0
1730;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2015;555.0;536.2;18.8;612.0;536.2;75.9;21886.0;19173.0;2713.0;27964.0
1731;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2016;553.9;532.0;21.8;607.2;532.0;75.2;21884.0;19173.0;2711.0;27748.0
1732;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2017;545.3;526.7;18.6;587.2;526.7;60.5;21446.0;19237.0;2209.0;27380.0
1733;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2018;532.6;511.4;21.2;581.5;511.4;70.1;21360.0;18787.0;2574.0;27224.0
1734;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2019;518.9;498.1;20.8;562.2;498.1;64.1;20775.0;18405.0;2370.0;27062.0
1735;Vrachtauto (LV) tot 7 000 kg;Totaal leeftijd voertuig;2020;474.0;452.3;21.7;513.2;452.3;60.8;19171.0;16898.0;2273.0;26768.0
1736;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;1990;;;;;;;;;;
1737;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;1991;;;;;;;;;;
1738;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;1992;;;;;;;;;;
1739;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;1993;;;;;;;;;;
1740;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;1994;;;;;;;;;;
1741;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;1995;;;;;;;;;;
1742;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;1996;;;;;;;;;;
1743;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;1997;;;;;;;;;;
1744;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;1998;;;;;;;;;;
1745;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;1999;;;;;;;;;;
1746;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2000;;;;;;;;;;
1747;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2001;;;;;;;;;;
1748;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2002;48.3;47.4;0.9;53.2;47.4;5.8;28169.0;25093.0;3077.0;1888.0
1749;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2003;44.6;43.8;0.8;49.2;43.8;5.5;28556.0;25378.0;3178.0;1724.0
1750;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2004;45.5;44.6;0.9;50.5;44.6;5.9;31686.0;28000.0;3685.0;1593.0
1751;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2005;40.1;39.3;0.8;44.2;39.3;5.0;27582.0;24481.0;3100.0;1604.0
1752;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2006;44.1;43.1;1.0;48.7;43.1;5.6;23571.0;20868.0;2702.0;2067.0
1753;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2007;32.6;31.5;1.2;37.4;31.5;6.0;21558.0;18125.0;3433.0;1737.0
1754;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2008;40.1;38.7;1.3;45.4;38.7;6.7;21921.0;18705.0;3215.0;2070.0
1755;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2009;28.5;27.6;0.9;32.1;27.6;4.5;22649.0;19470.0;3179.0;1417.0
1756;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2010;25.7;24.4;1.3;30.4;24.4;6.0;24266.0;19462.0;4804.0;1253.0
1757;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2011;27.4;26.4;1.0;31.3;26.4;5.0;25073.0;21108.0;3965.0;1249.0
1758;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2012;32.0;31.3;0.7;34.6;31.3;3.3;28033.0;25348.0;2685.0;1234.0
1759;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2013;18.2;16.9;1.3;23.1;16.9;6.2;19486.0;14273.0;5213.0;1183.0
1760;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2014;17.6;16.6;1.0;21.2;16.6;4.6;22430.0;17603.0;4827.0;945.0
1761;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2015;20.2;19.4;0.8;22.5;19.4;3.2;19685.0;16917.0;2768.0;1145.0
1762;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2016;28.6;27.8;0.8;30.6;27.8;2.7;23889.0;21774.0;2115.0;1279.0
1763;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2017;22.7;21.7;1.0;24.9;21.7;3.2;22137.0;19316.0;2821.0;1126.0
1764;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2018;26.1;25.2;0.9;28.1;25.2;2.9;21940.0;19681.0;2259.0;1282.0
1765;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2019;23.4;22.2;1.1;25.8;22.2;3.5;20563.0;17752.0;2811.0;1253.0
1766;Vrachtauto (LV) tot 7 000 kg;Voertuig 0 jaar oud;2020;21.4;20.5;1.0;23.2;20.5;2.8;20966.0;18475.0;2491.0;1107.0
1767;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;1990;;;;;;;;;;
1768;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;1991;;;;;;;;;;
1769;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;1992;;;;;;;;;;
1770;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;1993;;;;;;;;;;
1771;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;1994;;;;;;;;;;
1772;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;1995;;;;;;;;;;
1773;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;1996;;;;;;;;;;
1774;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;1997;;;;;;;;;;
1775;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;1998;;;;;;;;;;
1776;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;1999;;;;;;;;;;
1777;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2000;;;;;;;;;;
1778;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2001;;;;;;;;;;
1779;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2002;108.4;106.4;2.0;119.5;106.4;13.1;51706.0;46024.0;5681.0;2312.0
1780;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2003;84.2;82.7;1.5;92.9;82.7;10.1;48251.0;42979.0;5272.0;1925.0
1781;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2004;78.0;76.5;1.5;86.0;76.5;9.5;49334.0;43886.0;5449.0;1744.0
1782;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2005;74.7;73.1;1.6;82.6;73.1;9.5;51832.0;45878.0;5953.0;1594.0
1783;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2006;70.1;68.5;1.6;77.2;68.5;8.7;48350.0;42922.0;5429.0;1596.0
1784;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2007;88.1;85.1;3.0;100.7;85.1;15.6;46346.0;39165.0;7181.0;2172.0
1785;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2008;66.5;64.4;2.2;75.2;64.4;10.8;43292.0;37095.0;6197.0;1736.0
1786;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2009;74.9;72.6;2.3;83.7;72.6;11.1;40673.0;35285.0;5387.0;2058.0
1787;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2010;51.7;50.2;1.5;57.2;50.2;7.0;40798.0;35805.0;4993.0;1402.0
1788;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2011;50.7;48.8;1.9;58.1;48.8;9.3;46674.0;39200.0;7474.0;1244.0
1789;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2012;54.0;52.4;1.6;59.7;52.4;7.3;47408.0;41622.0;5786.0;1260.0
1790;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2013;51.5;48.3;3.2;63.9;48.3;15.6;49642.0;37543.0;12099.0;1287.0
1791;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2014;48.0;45.5;2.4;56.7;45.5;11.2;45801.0;36792.0;9009.0;1238.0
1792;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2015;40.0;38.2;1.7;45.1;38.2;6.9;47554.0;40298.0;7255.0;949.0
1793;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2016;41.6;40.0;1.6;45.5;40.0;5.6;42437.0;37249.0;5188.0;1073.0
1794;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2017;54.1;52.5;1.6;57.7;52.5;5.1;46431.0;42311.0;4120.0;1242.0
1795;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2018;45.9;43.9;2.0;50.4;43.9;6.5;46252.0;40308.0;5944.0;1090.0
1796;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2019;48.9;46.9;2.0;53.0;46.9;6.0;42750.0;37888.0;4862.0;1239.0
1797;Vrachtauto (LV) tot 7 000 kg;Voertuig 1 jaar oud;2020;44.6;42.8;1.8;48.0;42.8;5.2;40301.0;35954.0;4347.0;1190.0
1798;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;1990;;;;;;;;;;
1799;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;1991;;;;;;;;;;
1800;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;1992;;;;;;;;;;
1801;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;1993;;;;;;;;;;
1802;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;1994;;;;;;;;;;
1803;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;1995;;;;;;;;;;
1804;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;1996;;;;;;;;;;
1805;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;1997;;;;;;;;;;
1806;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;1998;;;;;;;;;;
1807;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;1999;;;;;;;;;;
1808;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2000;;;;;;;;;;
1809;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2001;;;;;;;;;;
1810;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2002;107.3;105.3;2.0;118.6;105.3;13.3;47309.0;42015.0;5293.0;2507.0
1811;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2003;105.6;103.8;1.9;116.5;103.8;12.7;49082.0;43719.0;5362.0;2374.0
1812;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2004;82.8;81.2;1.5;91.2;81.2;9.9;46580.0;41516.0;5065.0;1957.0
1813;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2005;74.8;73.3;1.5;82.3;73.3;9.0;46451.0;41362.0;5090.0;1772.0
1814;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2006;71.9;70.3;1.6;79.3;70.3;9.1;48782.0;43211.0;5571.0;1626.0
1815;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2007;66.1;64.1;2.1;74.7;64.1;10.7;46217.0;39625.0;6592.0;1617.0
1816;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2008;86.7;84.2;2.5;96.7;84.2;12.5;44530.0;38780.0;5751.0;2171.0
1817;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2009;66.7;65.0;1.7;73.4;65.0;8.4;41419.0;36688.0;4731.0;1771.0
1818;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2010;77.3;75.4;1.9;84.4;75.4;9.0;40791.0;36450.0;4341.0;2068.0
1819;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2011;52.2;50.7;1.5;58.2;50.7;7.6;41355.0;35987.0;5368.0;1408.0
1820;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2012;50.0;48.5;1.6;55.9;48.5;7.4;44680.0;38738.0;5942.0;1251.0
1821;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2013;51.2;49.0;2.2;59.8;49.0;10.8;47111.0;38633.0;8478.0;1269.0
1822;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2014;55.4;52.8;2.6;64.9;52.8;12.1;49966.0;40668.0;9298.0;1298.0
1823;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2015;49.8;47.7;2.1;56.2;47.7;8.5;45989.0;39004.0;6985.0;1223.0
1824;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2016;39.7;37.3;2.4;45.6;37.3;8.2;48152.0;39475.0;8677.0;946.0
1825;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2017;40.0;38.0;1.9;44.4;38.0;6.3;41264.0;35384.0;5881.0;1075.0
1826;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2018;51.3;49.0;2.3;56.5;49.0;7.5;45414.0;39391.0;6023.0;1245.0
1827;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2019;44.5;42.2;2.3;49.4;42.2;7.2;45270.0;38676.0;6594.0;1091.0
1828;Vrachtauto (LV) tot 7 000 kg;Voertuig 2 jaar oud;2020;48.1;46.0;2.1;52.0;46.0;6.0;41772.0;36950.0;4822.0;1244.0
1829;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;1990;;;;;;;;;;
1830;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;1991;;;;;;;;;;
1831;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;1992;;;;;;;;;;
1832;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;1993;;;;;;;;;;
1833;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;1994;;;;;;;;;;
1834;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;1995;;;;;;;;;;
1835;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;1996;;;;;;;;;;
1836;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;1997;;;;;;;;;;
1837;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;1998;;;;;;;;;;
1838;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;1999;;;;;;;;;;
1839;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2000;;;;;;;;;;
1840;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2001;;;;;;;;;;
1841;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2002;102.7;100.9;1.8;112.9;100.9;12.0;43702.0;39057.0;4645.0;2584.0
1842;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2003;100.8;99.1;1.7;110.9;99.1;11.8;43276.0;38672.0;4604.0;2563.0
1843;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2004;98.8;97.0;1.7;108.2;97.0;11.2;45349.0;40671.0;4678.0;2386.0
1844;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2005;79.3;77.8;1.5;86.7;77.8;8.9;43869.0;39369.0;4500.0;1977.0
1845;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2006;71.2;69.7;1.5;77.8;69.7;8.1;43190.0;38718.0;4472.0;1801.0
1846;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2007;62.4;60.6;1.9;70.3;60.6;9.7;43837.0;37773.0;6064.0;1603.0
1847;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2008;62.3;60.6;1.7;69.0;60.6;8.4;43281.0;38011.0;5269.0;1595.0
1848;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2009;82.4;80.2;2.2;90.7;80.2;10.4;41647.0;36850.0;4796.0;2177.0
1849;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2010;66.3;64.6;1.7;72.4;64.6;7.8;40106.0;35779.0;4327.0;1806.0
1850;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2011;79.7;77.9;1.8;86.8;77.9;8.9;41250.0;37006.0;4244.0;2104.0
1851;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2012;50.7;49.5;1.2;55.3;49.5;5.7;39023.0;34963.0;4060.0;1416.0
1852;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2013;47.0;45.2;1.8;53.8;45.2;8.6;42618.0;35812.0;6806.0;1263.0
1853;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2014;49.5;47.1;2.4;58.3;47.1;11.2;44548.0;36000.0;8548.0;1308.0
1854;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2015;56.5;54.2;2.3;63.4;54.2;9.2;47340.0;40491.0;6849.0;1339.0
1855;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2016;49.1;46.5;2.6;55.5;46.5;9.1;43089.0;36053.0;7035.0;1289.0
1856;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2017;39.6;37.7;2.0;44.0;37.7;6.4;44369.0;37964.0;6405.0;992.0
1857;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2018;39.6;37.2;2.4;45.1;37.2;7.8;40263.0;33254.0;7009.0;1120.0
1858;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2019;50.5;48.4;2.1;54.9;48.4;6.5;43025.0;37967.0;5058.0;1276.0
1859;Vrachtauto (LV) tot 7 000 kg;Voertuig 3 jaar oud;2020;42.1;39.6;2.5;46.5;39.6;6.9;41879.0;35677.0;6202.0;1110.0
1860;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;1990;;;;;;;;;;
1861;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;1991;;;;;;;;;;
1862;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;1992;;;;;;;;;;
1863;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;1993;;;;;;;;;;
1864;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;1994;;;;;;;;;;
1865;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;1995;;;;;;;;;;
1866;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;1996;;;;;;;;;;
1867;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;1997;;;;;;;;;;
1868;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;1998;;;;;;;;;;
1869;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;1999;;;;;;;;;;
1870;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2000;;;;;;;;;;
1871;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2001;;;;;;;;;;
1872;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2002;97.1;95.4;1.7;106.5;95.4;11.1;39802.0;35663.0;4139.0;2676.0
1873;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2003;90.9;89.4;1.5;99.9;89.4;10.5;39396.0;35253.0;4143.0;2536.0
1874;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2004;92.8;91.1;1.7;101.8;91.1;10.7;40288.0;36038.0;4250.0;2528.0
1875;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2005;91.2;89.5;1.7;99.8;89.5;10.3;43013.0;38576.0;4437.0;2320.0
1876;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2006;71.7;70.3;1.4;78.3;70.3;8.0;40379.0;36263.0;4116.0;1938.0
1877;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2007;62.2;60.4;1.7;69.4;60.4;9.0;40371.0;35129.0;5242.0;1720.0
1878;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2008;55.3;53.9;1.4;61.0;53.9;7.1;40320.0;35601.0;4719.0;1514.0
1879;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2009;57.1;55.7;1.4;62.4;55.7;6.8;39919.0;35587.0;4332.0;1564.0
1880;Vrachtauto (LV) tot 7 000 kg;Voertuig 4 jaar oud;2010;77.4;75.3;2.1;85.0;75.3;9.8;39630.0;35082.0;4549.0;2146.0
