ID;RegioS;Perioden;TotaalAlleDoodsoorzaken_1;Nieuwvormingen_2;ZiektenVanHartEnVaatstelsel_3;UitwendigeDoodsoorzaken_4;OverigeDoodsoorzaken_5;Gemeente_6;Landsdeel_7;Provincie_8;COROPGebied_9;GrootstedelijkeAgglomeratie_10;Stadsgewest_11
2681;Dongen;2002;217.0;64.0;86.0;8.0;59.0;0766;4;30;34;00;00
2682;Dongen;2003;191.0;50.0;59.0;10.0;72.0;0766;4;30;34;00;00
2683;Dongen;2004;212.0;67.0;66.0;5.0;74.0;0766;4;30;34;00;00
2684;Dongen;2005;192.0;65.0;51.0;4.0;72.0;0766;4;30;34;00;00
2685;Dongen;2006;218.0;60.0;63.0;9.0;86.0;0766;4;30;34;00;00
2686;Dongeradeel;1990;221.0;48.0;118.0;3.0;52.0;0058;1;21;04;  ;  
2687;Dongeradeel;1991;212.0;40.0;111.0;11.0;50.0;0058;1;21;04;  ;  
2688;Dongeradeel;1992;212.0;56.0;93.0;6.0;57.0;0058;1;21;04;  ;  
2689;Dongeradeel;1993;205.0;45.0;105.0;9.0;46.0;0058;1;21;04;  ;  
2690;Dongeradeel;1994;239.0;56.0;112.0;11.0;60.0;0058;1;21;04;  ;  
2691;Dongeradeel;1995;218.0;58.0;100.0;5.0;55.0;0058;1;21;04;  ;  
2692;Dongeradeel;1996;208.0;60.0;84.0;13.0;51.0;0058;1;21;04;  ;  
2693;Dongeradeel;1997;214.0;68.0;70.0;12.0;64.0;0058;1;21;04;  ;  
2694;Dongeradeel;1998;219.0;66.0;96.0;8.0;49.0;0058;1;21;04;  ;  
2695;Dongeradeel;1999;199.0;59.0;81.0;10.0;49.0;0058;1;21;04;  ;  
2696;Dongeradeel;2000;210.0;55.0;83.0;8.0;64.0;0058;1;21;04;00;00
2697;Dongeradeel;2001;234.0;80.0;83.0;6.0;65.0;0058;1;21;04;00;00
2698;Dongeradeel;2002;233.0;67.0;81.0;19.0;66.0;0058;1;21;04;00;00
2699;Dongeradeel;2003;197.0;67.0;69.0;7.0;54.0;0058;1;21;04;00;00
2700;Dongeradeel;2004;205.0;71.0;64.0;9.0;61.0;0058;1;21;04;00;00
2701;Dongeradeel;2005;188.0;57.0;63.0;9.0;59.0;0058;1;21;04;00;00
2702;Dongeradeel;2006;221.0;59.0;81.0;13.0;68.0;0058;1;21;04;00;00
2703;Doorn;1990;157.0;35.0;66.0;4.0;52.0;0315;3;26;17;  ;  
2704;Doorn;1991;172.0;39.0;74.0;10.0;49.0;0315;3;26;17;  ;  
2705;Doorn;1992;175.0;38.0;68.0;10.0;59.0;0315;3;26;17;  ;  
2706;Doorn;1993;175.0;29.0;62.0;3.0;81.0;0315;3;26;17;  ;  
2707;Doorn;1994;157.0;27.0;76.0;2.0;52.0;0315;3;26;17;  ;  
2708;Doorn;1995;188.0;37.0;75.0;2.0;74.0;0315;3;26;17;  ;  
2709;Doorn;1996;195.0;32.0;69.0;4.0;90.0;0315;3;26;17;  ;  
2710;Doorn;1997;142.0;32.0;57.0;3.0;50.0;0315;3;26;17;  ;  
2711;Doorn;1998;204.0;47.0;78.0;4.0;75.0;0315;3;26;17;  ;  
2712;Doorn;1999;181.0;37.0;79.0;3.0;62.0;0315;3;26;17;  ;  
2713;Doorn;2000;200.0;45.0;67.0;6.0;82.0;0315;3;26;17;00;00
2714;Doorn;2001;191.0;32.0;65.0;7.0;87.0;0315;3;26;17;00;00
2715;Doorn;2002;225.0;37.0;72.0;9.0;107.0;0315;3;26;17;00;00
2716;Doorn;2003;170.0;31.0;65.0;4.0;70.0;0315;3;26;17;00;00
2717;Doorn;2004;165.0;34.0;51.0;6.0;74.0;0315;3;26;17;00;00
2718;Doorn;2005;145.0;30.0;46.0;2.0;67.0;0315;3;26;17;00;00
2719;Doorn;2006;;;;;;;;;;;
2720;Dordrecht;1990;1063.0;295.0;433.0;37.0;298.0;0505;3;28;30;  ;  
2721;Dordrecht;1991;1030.0;286.0;406.0;49.0;289.0;0505;3;28;30;  ;  
2722;Dordrecht;1992;1035.0;296.0;421.0;44.0;274.0;0505;3;28;30;  ;  
2723;Dordrecht;1993;1087.0;282.0;401.0;44.0;360.0;0505;3;28;30;  ;  
2724;Dordrecht;1994;1028.0;271.0;388.0;28.0;341.0;0505;3;28;30;  ;  
2725;Dordrecht;1995;1098.0;298.0;441.0;34.0;325.0;0505;3;28;30;  ;  
2726;Dordrecht;1996;1048.0;264.0;437.0;29.0;318.0;0505;3;28;30;  ;  
2727;Dordrecht;1997;1137.0;283.0;422.0;42.0;390.0;0505;3;28;30;  ;  
2728;Dordrecht;1998;1179.0;335.0;426.0;44.0;374.0;0505;3;28;30;  ;  
2729;Dordrecht;1999;1178.0;303.0;419.0;54.0;402.0;0505;3;28;30;  ;  
2730;Dordrecht;2000;1147.0;283.0;357.0;63.0;444.0;0505;3;28;30;15;15
2731;Dordrecht;2001;1106.0;296.0;391.0;56.0;363.0;0505;3;28;30;15;15
2732;Dordrecht;2002;1148.0;299.0;427.0;43.0;379.0;0505;3;28;30;15;15
2733;Dordrecht;2003;1066.0;310.0;338.0;52.0;366.0;0505;3;28;30;15;15
2734;Dordrecht;2004;1023.0;282.0;337.0;41.0;363.0;0505;3;28;30;15;15
2735;Dordrecht;2005;1083.0;329.0;356.0;39.0;359.0;0505;3;28;30;15;15
2736;Dordrecht;2006;1053.0;313.0;325.0;50.0;365.0;0505;3;28;30;15;15
2737;Drechterland;1990;49.0;12.0;19.0;3.0;15.0;0498;3;27;18;  ;  
2738;Drechterland;1991;43.0;16.0;14.0;1.0;12.0;0498;3;27;18;  ;  
2739;Drechterland;1992;44.0;16.0;16.0;2.0;10.0;0498;3;27;18;  ;  
2740;Drechterland;1993;57.0;17.0;28.0;2.0;10.0;0498;3;27;18;  ;  
2741;Drechterland;1994;51.0;18.0;20.0;1.0;12.0;0498;3;27;18;  ;  
2742;Drechterland;1995;55.0;21.0;20.0;1.0;13.0;0498;3;27;18;  ;  
2743;Drechterland;1996;50.0;16.0;25.0;2.0;7.0;0498;3;27;18;  ;  
2744;Drechterland;1997;49.0;17.0;7.0;6.0;19.0;0498;3;27;18;  ;  
2745;Drechterland;1998;48.0;16.0;12.0;6.0;14.0;0498;3;27;18;  ;  
2746;Drechterland;1999;51.0;11.0;17.0;4.0;19.0;0498;3;27;18;  ;  
2747;Drechterland;2000;57.0;19.0;15.0;3.0;20.0;0498;3;27;18;00;00
2748;Drechterland;2001;57.0;22.0;17.0;7.0;11.0;0498;3;27;18;00;00
2749;Drechterland;2002;52.0;21.0;19.0;0.0;12.0;0498;3;27;18;00;00
2750;Drechterland;2003;57.0;18.0;22.0;5.0;12.0;0498;3;27;18;00;00
2751;Drechterland;2004;57.0;24.0;19.0;2.0;12.0;0498;3;27;18;00;00
2752;Drechterland;2005;44.0;12.0;14.0;2.0;16.0;0498;3;27;18;00;00
2753;Drechterland;2006;100.0;36.0;25.0;2.0;37.0;0498;3;27;18;00;00
2754;Driebergen-Rijsenburg;1990;176.0;43.0;68.0;5.0;60.0;0316;3;26;17;  ;  
2755;Driebergen-Rijsenburg;1991;197.0;49.0;75.0;7.0;66.0;0316;3;26;17;  ;  
2756;Driebergen-Rijsenburg;1992;189.0;53.0;73.0;9.0;54.0;0316;3;26;17;  ;  
2757;Driebergen-Rijsenburg;1993;217.0;54.0;82.0;8.0;73.0;0316;3;26;17;  ;  
2758;Driebergen-Rijsenburg;1994;178.0;32.0;78.0;7.0;61.0;0316;3;26;17;  ;  
2759;Driebergen-Rijsenburg;1995;201.0;55.0;75.0;11.0;60.0;0316;3;26;17;  ;  
2760;Driebergen-Rijsenburg;1996;208.0;50.0;79.0;9.0;70.0;0316;3;26;17;  ;  
2761;Driebergen-Rijsenburg;1997;196.0;53.0;66.0;5.0;72.0;0316;3;26;17;  ;  
2762;Driebergen-Rijsenburg;1998;215.0;46.0;77.0;9.0;83.0;0316;3;26;17;  ;  
2763;Driebergen-Rijsenburg;1999;219.0;57.0;88.0;9.0;65.0;0316;3;26;17;  ;  
2764;Driebergen-Rijsenburg;2000;211.0;47.0;81.0;7.0;76.0;0316;3;26;17;00;00
2765;Driebergen-Rijsenburg;2001;204.0;46.0;79.0;5.0;74.0;0316;3;26;17;00;00
2766;Driebergen-Rijsenburg;2002;225.0;60.0;72.0;5.0;88.0;0316;3;26;17;00;00
2767;Driebergen-Rijsenburg;2003;224.0;58.0;75.0;8.0;83.0;0316;3;26;17;00;00
2768;Driebergen-Rijsenburg;2004;200.0;51.0;79.0;7.0;63.0;0316;3;26;17;00;00
2769;Driebergen-Rijsenburg;2005;199.0;52.0;70.0;9.0;68.0;0316;3;26;17;00;00
2770;Driebergen-Rijsenburg;2006;;;;;;;;;;;
2771;Drimmelen;1990;;;;;;;;;;;
2772;Drimmelen;1991;;;;;;;;;;;
2773;Drimmelen;1992;;;;;;;;;;;
2774;Drimmelen;1993;;;;;;;;;;;
2775;Drimmelen;1994;;;;;;;;;;;
2776;Drimmelen;1995;;;;;;;;;;;
2777;Drimmelen;1996;;;;;;;;;;;
2778;Drimmelen;1997;;;;;;;;;;;
2779;Drimmelen;1998;;;;;;;;;;;
2780;Drimmelen;1999;206.0;72.0;78.0;9.0;47.0;1719;4;30;33;  ;  
2781;Drimmelen;2000;186.0;50.0;69.0;9.0;58.0;1719;4;30;33;00;16
2782;Drimmelen;2001;212.0;74.0;71.0;8.0;59.0;1719;4;30;33;00;16
2783;Drimmelen;2002;213.0;60.0;70.0;11.0;72.0;1719;4;30;33;00;16
2784;Drimmelen;2003;218.0;53.0;81.0;2.0;82.0;1719;4;30;33;00;16
2785;Drimmelen;2004;201.0;68.0;71.0;7.0;55.0;1719;4;30;33;00;16
2786;Drimmelen;2005;214.0;65.0;74.0;8.0;67.0;1719;4;30;33;00;16
2787;Drimmelen;2006;214.0;71.0;65.0;13.0;65.0;1719;4;30;33;00;16
2788;Dronten;1990;96.0;28.0;34.0;11.0;23.0;0303;2;24;40;  ;  
2789;Dronten;1991;102.0;34.0;38.0;2.0;28.0;0303;2;24;40;  ;  
2790;Dronten;1992;108.0;28.0;40.0;14.0;26.0;0303;2;24;40;  ;  
2791;Dronten;1993;112.0;39.0;43.0;6.0;24.0;0303;2;24;40;  ;  
2792;Dronten;1994;127.0;53.0;43.0;5.0;26.0;0303;2;24;40;  ;  
2793;Dronten;1995;133.0;42.0;51.0;8.0;32.0;0303;2;24;40;  ;  
2794;Dronten;1996;150.0;47.0;61.0;9.0;33.0;0303;2;24;40;  ;  
2795;Dronten;1997;157.0;69.0;50.0;5.0;33.0;0303;2;24;40;  ;  
2796;Dronten;1998;186.0;53.0;66.0;7.0;60.0;0303;2;24;40;  ;  
2797;Dronten;1999;195.0;63.0;62.0;15.0;55.0;0303;2;24;40;  ;  
2798;Dronten;2000;198.0;52.0;61.0;12.0;73.0;0303;2;24;40;00;00
2799;Dronten;2001;202.0;61.0;64.0;8.0;69.0;0303;2;24;40;00;00
2800;Dronten;2002;213.0;56.0;80.0;10.0;67.0;0303;2;24;40;00;00
2801;Dronten;2003;211.0;75.0;61.0;15.0;60.0;0303;2;24;40;00;00
2802;Dronten;2004;177.0;73.0;31.0;10.0;63.0;0303;2;24;40;00;00
2803;Dronten;2005;201.0;63.0;64.0;10.0;64.0;0303;2;24;40;00;00
2804;Dronten;2006;233.0;81.0;59.0;9.0;84.0;0303;2;24;40;00;00
2805;Drunen;1990;90.0;25.0;46.0;2.0;17.0;0767;4;30;34;  ;  
2806;Drunen;1991;101.0;39.0;38.0;7.0;17.0;0767;4;30;34;  ;  
2807;Drunen;1992;92.0;29.0;39.0;4.0;20.0;0767;4;30;34;  ;  
2808;Drunen;1993;77.0;28.0;25.0;5.0;19.0;0767;4;30;34;  ;  
2809;Drunen;1994;94.0;40.0;28.0;0.0;26.0;0767;4;30;34;  ;  
2810;Drunen;1995;96.0;29.0;36.0;2.0;29.0;0767;4;30;34;  ;  
2811;Drunen;1996;101.0;40.0;32.0;6.0;23.0;0767;4;30;34;  ;  
2812;Drunen;1997;;;;;;;;;;;
2813;Drunen;1998;;;;;;;;;;;
2814;Drunen;1999;;;;;;;;;;;
2815;Drunen;2000;;;;;;;;;;;
2816;Drunen;2001;;;;;;;;;;;
2817;Drunen;2002;;;;;;;;;;;
2818;Drunen;2003;;;;;;;;;;;
2819;Drunen;2004;;;;;;;;;;;
2820;Drunen;2005;;;;;;;;;;;
2821;Drunen;2006;;;;;;;;;;;
2822;Druten;1990;87.0;29.0;24.0;5.0;29.0;0225;2;25;15;  ;  
2823;Druten;1991;105.0;29.0;46.0;3.0;27.0;0225;2;25;15;  ;  
2824;Druten;1992;97.0;34.0;36.0;6.0;21.0;0225;2;25;15;  ;  
2825;Druten;1993;76.0;24.0;29.0;1.0;22.0;0225;2;25;15;  ;  
2826;Druten;1994;107.0;32.0;41.0;5.0;29.0;0225;2;25;15;  ;  
2827;Druten;1995;95.0;31.0;26.0;7.0;31.0;0225;2;25;15;  ;  
2828;Druten;1996;121.0;37.0;42.0;8.0;34.0;0225;2;25;15;  ;  
2829;Druten;1997;91.0;28.0;33.0;6.0;24.0;0225;2;25;15;  ;  
2830;Druten;1998;100.0;37.0;31.0;5.0;27.0;0225;2;25;15;  ;  
2831;Druten;1999;86.0;25.0;37.0;4.0;20.0;0225;2;25;15;  ;  
2832;Druten;2000;101.0;33.0;34.0;1.0;33.0;0225;2;25;15;00;00
2833;Druten;2001;92.0;30.0;35.0;3.0;24.0;0225;2;25;15;00;00
2834;Druten;2002;109.0;40.0;40.0;2.0;27.0;0225;2;25;15;00;00
2835;Druten;2003;109.0;41.0;33.0;3.0;32.0;0225;2;25;15;00;00
2836;Druten;2004;117.0;41.0;28.0;2.0;46.0;0225;2;25;15;00;00
2837;Druten;2005;115.0;34.0;38.0;6.0;37.0;0225;2;25;15;00;00
2838;Druten;2006;110.0;36.0;28.0;5.0;41.0;0225;2;25;15;00;00
2839;Duiveland;1990;39.0;15.0;15.0;1.0;8.0;0662;3;29;32;  ;  
2840;Duiveland;1991;33.0;9.0;14.0;2.0;8.0;0662;3;29;32;  ;  
2841;Duiveland;1992;29.0;10.0;11.0;3.0;5.0;0662;3;29;32;  ;  
2842;Duiveland;1993;28.0;9.0;11.0;0.0;8.0;0662;3;29;32;  ;  
2843;Duiveland;1994;37.0;17.0;11.0;3.0;6.0;0662;3;29;32;  ;  
2844;Duiveland;1995;27.0;9.0;11.0;2.0;5.0;0662;3;29;32;  ;  
2845;Duiveland;1996;39.0;14.0;11.0;2.0;12.0;0662;3;29;32;  ;  
2846;Duiveland;1997;;;;;;;;;;;
2847;Duiveland;1998;;;;;;;;;;;
2848;Duiveland;1999;;;;;;;;;;;
2849;Duiveland;2000;;;;;;;;;;;
2850;Duiveland;2001;;;;;;;;;;;
2851;Duiveland;2002;;;;;;;;;;;
2852;Duiveland;2003;;;;;;;;;;;
2853;Duiveland;2004;;;;;;;;;;;
2854;Duiveland;2005;;;;;;;;;;;
2855;Duiveland;2006;;;;;;;;;;;
2856;Duiven;1990;66.0;18.0;24.0;1.0;23.0;0226;2;25;15;  ;  
2857;Duiven;1991;87.0;23.0;33.0;6.0;25.0;0226;2;25;15;  ;  
2858;Duiven;1992;83.0;30.0;35.0;3.0;15.0;0226;2;25;15;  ;  
2859;Duiven;1993;102.0;33.0;34.0;4.0;31.0;0226;2;25;15;  ;  
2860;Duiven;1994;116.0;31.0;51.0;6.0;28.0;0226;2;25;15;  ;  
2861;Duiven;1995;108.0;35.0;38.0;3.0;32.0;0226;2;25;15;  ;  
2862;Duiven;1996;115.0;41.0;41.0;6.0;27.0;0226;2;25;15;  ;  
2863;Duiven;1997;119.0;40.0;47.0;3.0;29.0;0226;2;25;15;  ;  
2864;Duiven;1998;132.0;38.0;53.0;2.0;39.0;0226;2;25;15;  ;  
2865;Duiven;1999;126.0;38.0;43.0;1.0;44.0;0226;2;25;15;  ;  
2866;Duiven;2000;120.0;42.0;40.0;5.0;33.0;0226;2;25;15;00;06
2867;Duiven;2001;140.0;58.0;41.0;4.0;37.0;0226;2;25;15;00;06
2868;Duiven;2002;133.0;35.0;51.0;3.0;44.0;0226;2;25;15;00;06
2869;Duiven;2003;130.0;39.0;51.0;5.0;35.0;0226;2;25;15;00;06
2870;Duiven;2004;135.0;51.0;45.0;3.0;36.0;0226;2;25;15;00;06
2871;Duiven;2005;127.0;45.0;42.0;5.0;35.0;0226;2;25;15;00;06
2872;Duiven;2006;141.0;63.0;44.0;5.0;29.0;0226;2;25;15;00;06
2873;Dussen;1990;40.0;15.0;12.0;2.0;11.0;0769;4;30;34;  ;  
2874;Dussen;1991;41.0;14.0;15.0;2.0;10.0;0769;4;30;34;  ;  
2875;Dussen;1992;32.0;11.0;16.0;0.0;5.0;0769;4;30;34;  ;  
2876;Dussen;1993;51.0;22.0;14.0;3.0;12.0;0769;4;30;34;  ;  
2877;Dussen;1994;32.0;10.0;16.0;2.0;4.0;0769;4;30;34;  ;  
2878;Dussen;1995;48.0;14.0;21.0;2.0;11.0;0769;4;30;34;  ;  
2879;Dussen;1996;29.0;13.0;11.0;1.0;4.0;0769;4;30;34;  ;  
2880;Dussen;1997;;;;;;;;;;;
2881;Dussen;1998;;;;;;;;;;;
2882;Dussen;1999;;;;;;;;;;;
2883;Dussen;2000;;;;;;;;;;;
2884;Dussen;2001;;;;;;;;;;;
2885;Dussen;2002;;;;;;;;;;;
2886;Dussen;2003;;;;;;;;;;;
2887;Dussen;2004;;;;;;;;;;;
2888;Dussen;2005;;;;;;;;;;;
2889;Dussen;2006;;;;;;;;;;;
2890;Dwingeloo;1990;40.0;11.0;14.0;1.0;14.0;0112;1;22;09;  ;  
2891;Dwingeloo;1991;43.0;11.0;18.0;1.0;13.0;0112;1;22;09;  ;  
2892;Dwingeloo;1992;53.0;14.0;24.0;5.0;10.0;0112;1;22;09;  ;  
2893;Dwingeloo;1993;47.0;8.0;18.0;4.0;17.0;0112;1;22;09;  ;  
2894;Dwingeloo;1994;49.0;16.0;16.0;1.0;16.0;0112;1;22;09;  ;  
2895;Dwingeloo;1995;46.0;10.0;13.0;6.0;17.0;0112;1;22;09;  ;  
2896;Dwingeloo;1996;45.0;13.0;20.0;2.0;10.0;0112;1;22;09;  ;  
2897;Dwingeloo;1997;41.0;14.0;19.0;0.0;8.0;0112;1;22;09;  ;  
2898;Dwingeloo;1998;;;;;;;;;;;
2899;Dwingeloo;1999;;;;;;;;;;;
2900;Dwingeloo;2000;;;;;;;;;;;
2901;Dwingeloo;2001;;;;;;;;;;;
2902;Dwingeloo;2002;;;;;;;;;;;
2903;Dwingeloo;2003;;;;;;;;;;;
2904;Dwingeloo;2004;;;;;;;;;;;
2905;Dwingeloo;2005;;;;;;;;;;;
2906;Dwingeloo;2006;;;;;;;;;;;
2907;Echt;1990;149.0;36.0;65.0;12.0;36.0;0902;4;31;38;  ;  
2908;Echt;1991;136.0;43.0;62.0;7.0;24.0;0902;4;31;38;  ;  
2909;Echt;1992;164.0;47.0;67.0;5.0;45.0;0902;4;31;38;  ;  
2910;Echt;1993;153.0;38.0;69.0;4.0;42.0;0902;4;31;38;  ;  
2911;Echt;1994;163.0;42.0;62.0;8.0;51.0;0902;4;31;38;  ;  
2912;Echt;1995;160.0;44.0;69.0;8.0;39.0;0902;4;31;38;  ;  
2913;Echt;1996;140.0;48.0;48.0;6.0;38.0;0902;4;31;38;  ;  
2914;Echt;1997;173.0;47.0;66.0;12.0;48.0;0902;4;31;38;  ;  
2915;Echt;1998;190.0;52.0;73.0;9.0;56.0;0902;4;31;38;  ;  
2916;Echt;1999;183.0;46.0;70.0;9.0;58.0;0902;4;31;38;  ;  
2917;Echt;2000;167.0;30.0;69.0;6.0;62.0;0902;4;31;38;00;00
2918;Echt;2001;203.0;54.0;71.0;3.0;75.0;0902;4;31;38;00;00
2919;Echt;2002;180.0;44.0;55.0;3.0;78.0;0902;4;31;38;00;00
2920;Echt;2003;;;;;;;;;;;
2921;Echt;2004;;;;;;;;;;;
2922;Echt;2005;;;;;;;;;;;
2923;Echt;2006;;;;;;;;;;;
2924;Echt-Susteren;1990;;;;;;;;;;;
2925;Echt-Susteren;1991;;;;;;;;;;;
2926;Echt-Susteren;1992;;;;;;;;;;;
2927;Echt-Susteren;1993;;;;;;;;;;;
2928;Echt-Susteren;1994;;;;;;;;;;;
2929;Echt-Susteren;1995;;;;;;;;;;;
2930;Echt-Susteren;1996;;;;;;;;;;;
2931;Echt-Susteren;1997;;;;;;;;;;;
2932;Echt-Susteren;1998;;;;;;;;;;;
2933;Echt-Susteren;1999;;;;;;;;;;;
2934;Echt-Susteren;2000;;;;;;;;;;;
2935;Echt-Susteren;2001;;;;;;;;;;;
2936;Echt-Susteren;2002;;;;;;;;;;;
2937;Echt-Susteren;2003;305.0;86.0;112.0;12.0;95.0;1711;4;31;38;00;00
2938;Echt-Susteren;2004;302.0;84.0;116.0;13.0;89.0;1711;4;31;38;00;00
2939;Echt-Susteren;2005;325.0;86.0;104.0;12.0;123.0;1711;4;31;38;00;00
2940;Echt-Susteren;2006;276.0;73.0;74.0;10.0;119.0;1711;4;31;38;00;00
2941;Echteld;1990;44.0;8.0;23.0;4.0;9.0;0227;2;25;16;  ;  
2942;Echteld;1991;59.0;21.0;18.0;7.0;13.0;0227;2;25;16;  ;  
2943;Echteld;1992;63.0;25.0;21.0;3.0;14.0;0227;2;25;16;  ;  
2944;Echteld;1993;58.0;17.0;28.0;3.0;10.0;0227;2;25;16;  ;  
2945;Echteld;1994;52.0;16.0;20.0;2.0;14.0;0227;2;25;16;  ;  
2946;Echteld;1995;53.0;18.0;19.0;1.0;15.0;0227;2;25;16;  ;  
2947;Echteld;1996;62.0;13.0;30.0;2.0;17.0;0227;2;25;16;  ;  
2948;Echteld;1997;59.0;17.0;18.0;3.0;21.0;0227;2;25;16;  ;  
2949;Echteld;1998;53.0;10.0;19.0;4.0;20.0;0227;2;25;16;  ;  
2950;Echteld;1999;67.0;13.0;26.0;4.0;24.0;0227;2;25;16;  ;  
2951;Echteld;2000;60.0;17.0;28.0;0.0;15.0;0227;2;25;16;00;00
2952;Echteld;2001;59.0;16.0;18.0;0.0;25.0;0227;2;25;16;00;00
2953;Echteld;2002;;;;;;;;;;;
2954;Echteld;2003;;;;;;;;;;;
2955;Echteld;2004;;;;;;;;;;;
2956;Echteld;2005;;;;;;;;;;;
2957;Echteld;2006;;;;;;;;;;;
2958;Edam-Volendam;1990;151.0;42.0;75.0;10.0;24.0;0385;3;27;23;  ;  
2959;Edam-Volendam;1991;141.0;41.0;64.0;5.0;31.0;0385;3;27;23;  ;  
2960;Edam-Volendam;1992;158.0;43.0;65.0;3.0;47.0;0385;3;27;23;  ;  
2961;Edam-Volendam;1993;146.0;49.0;47.0;6.0;44.0;0385;3;27;23;  ;  
2962;Edam-Volendam;1994;159.0;43.0;63.0;5.0;48.0;0385;3;27;23;  ;  
2963;Edam-Volendam;1995;181.0;54.0;70.0;9.0;48.0;0385;3;27;23;  ;  
2964;Edam-Volendam;1996;177.0;42.0;82.0;6.0;47.0;0385;3;27;23;  ;  
2965;Edam-Volendam;1997;175.0;44.0;74.0;7.0;50.0;0385;3;27;23;  ;  
2966;Edam-Volendam;1998;200.0;67.0;70.0;6.0;57.0;0385;3;27;23;  ;  
2967;Edam-Volendam;1999;195.0;66.0;65.0;1.0;63.0;0385;3;27;23;  ;  
2968;Edam-Volendam;2000;197.0;62.0;71.0;4.0;60.0;0385;3;27;23;00;00
2969;Edam-Volendam;2001;200.0;58.0;63.0;17.0;62.0;0385;3;27;23;00;00
2970;Edam-Volendam;2002;207.0;63.0;59.0;10.0;75.0;0385;3;27;23;00;00
2971;Edam-Volendam;2003;186.0;58.0;47.0;9.0;72.0;0385;3;27;23;00;00
2972;Edam-Volendam;2004;172.0;59.0;48.0;8.0;57.0;0385;3;27;23;00;00
2973;Edam-Volendam;2005;193.0;65.0;52.0;6.0;70.0;0385;3;27;23;00;00
2974;Edam-Volendam;2006;196.0;57.0;59.0;5.0;75.0;0385;3;27;23;00;00
2975;Ede;1990;728.0;194.0;295.0;43.0;196.0;0228;2;25;13;  ;  
2976;Ede;1991;771.0;211.0;312.0;31.0;217.0;0228;2;25;13;  ;  
2977;Ede;1992;792.0;195.0;336.0;33.0;228.0;0228;2;25;13;  ;  
2978;Ede;1993;868.0;216.0;337.0;40.0;275.0;0228;2;25;13;  ;  
2979;Ede;1994;816.0;229.0;322.0;43.0;222.0;0228;2;25;13;  ;  
2980;Ede;1995;830.0;200.0;333.0;37.0;260.0;0228;2;25;13;  ;  
2981;Ede;1996;837.0;217.0;309.0;34.0;277.0;0228;2;25;13;  ;  
2982;Ede;1997;804.0;212.0;308.0;37.0;247.0;0228;2;25;13;  ;  
2983;Ede;1998;817.0;226.0;309.0;24.0;258.0;0228;2;25;13;  ;  
2984;Ede;1999;897.0;247.0;334.0;26.0;290.0;0228;2;25;13;  ;  
2985;Ede;2000;823.0;239.0;307.0;29.0;248.0;0228;2;25;13;00;00
2986;Ede;2001;808.0;255.0;268.0;28.0;257.0;0228;2;25;13;00;00
2987;Ede;2002;865.0;218.0;271.0;32.0;344.0;0228;2;25;13;00;00
2988;Ede;2003;909.0;227.0;323.0;35.0;324.0;0228;2;25;13;00;00
2989;Ede;2004;817.0;237.0;270.0;41.0;269.0;0228;2;25;13;00;00
2990;Ede;2005;801.0;236.0;264.0;27.0;274.0;0228;2;25;13;00;00
2991;Ede;2006;802.0;250.0;240.0;33.0;279.0;0228;2;25;13;00;00
2992;Eelde;1990;124.0;37.0;53.0;3.0;31.0;0113;1;22;07;  ;  
2993;Eelde;1991;110.0;30.0;44.0;4.0;32.0;0113;1;22;07;  ;  
2994;Eelde;1992;115.0;33.0;53.0;4.0;25.0;0113;1;22;07;  ;  
2995;Eelde;1993;119.0;31.0;53.0;3.0;32.0;0113;1;22;07;  ;  
2996;Eelde;1994;124.0;34.0;57.0;4.0;29.0;0113;1;22;07;  ;  
2997;Eelde;1995;124.0;27.0;59.0;1.0;37.0;0113;1;22;07;  ;  
2998;Eelde;1996;123.0;45.0;42.0;6.0;30.0;0113;1;22;07;  ;  
2999;Eelde;1997;125.0;40.0;42.0;6.0;37.0;0113;1;22;07;  ;  
3000;Eelde;1998;;;;;;;;;;;
3001;Eelde;1999;;;;;;;;;;;
3002;Eelde;2000;;;;;;;;;;;
3003;Eelde;2001;;;;;;;;;;;
3004;Eelde;2002;;;;;;;;;;;
3005;Eelde;2003;;;;;;;;;;;
3006;Eelde;2004;;;;;;;;;;;
3007;Eelde;2005;;;;;;;;;;;
3008;Eelde;2006;;;;;;;;;;;
3009;Eemnes;1990;31.0;12.0;10.0;5.0;4.0;0317;3;26;17;  ;  
3010;Eemnes;1991;29.0;11.0;9.0;2.0;7.0;0317;3;26;17;  ;  
3011;Eemnes;1992;36.0;10.0;14.0;5.0;7.0;0317;3;26;17;  ;  
3012;Eemnes;1993;29.0;14.0;7.0;1.0;7.0;0317;3;26;17;  ;  
3013;Eemnes;1994;27.0;7.0;15.0;0.0;5.0;0317;3;26;17;  ;  
3014;Eemnes;1995;26.0;10.0;13.0;2.0;1.0;0317;3;26;17;  ;  
3015;Eemnes;1996;38.0;17.0;16.0;0.0;5.0;0317;3;26;17;  ;  
3016;Eemnes;1997;22.0;10.0;6.0;1.0;5.0;0317;3;26;17;  ;  
3017;Eemnes;1998;38.0;14.0;11.0;3.0;10.0;0317;3;26;17;  ;  
3018;Eemnes;1999;41.0;17.0;15.0;1.0;8.0;0317;3;26;17;  ;  
3019;Eemnes;2000;29.0;14.0;10.0;2.0;3.0;0317;3;26;17;00;00
3020;Eemnes;2001;47.0;15.0;16.0;1.0;15.0;0317;3;26;17;00;00
