ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;Pleegcarriere;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
7146;Mannen;45 jaar of ouder;7;Veelpleger;2005;270;24
7147;Mannen;45 jaar of ouder;7;Veelpleger;2006;310;26
7148;Mannen;45 jaar of ouder;7;Veelpleger;2007;340;27
7149;Mannen;45 jaar of ouder;7;Veelpleger;2008;400;29
7150;Mannen;45 jaar of ouder;7;Veelpleger;2009;400;28
7151;Mannen;45 jaar of ouder;7;Veelpleger;2010;370;25
7152;Mannen;45 jaar of ouder;8;Totaal verdachten;1999;460;17
7153;Mannen;45 jaar of ouder;8;Totaal verdachten;2000;560;18
7154;Mannen;45 jaar of ouder;8;Totaal verdachten;2001;620;18
7155;Mannen;45 jaar of ouder;8;Totaal verdachten;2002;710;18
7156;Mannen;45 jaar of ouder;8;Totaal verdachten;2003;980;23
7157;Mannen;45 jaar of ouder;8;Totaal verdachten;2004;1120;25
7158;Mannen;45 jaar of ouder;8;Totaal verdachten;2005;1230;25
7159;Mannen;45 jaar of ouder;8;Totaal verdachten;2006;1350;26
7160;Mannen;45 jaar of ouder;8;Totaal verdachten;2007;1420;25
7161;Mannen;45 jaar of ouder;8;Totaal verdachten;2008;1470;24
7162;Mannen;45 jaar of ouder;8;Totaal verdachten;2009;1450;22
7163;Mannen;45 jaar of ouder;8;Totaal verdachten;2010;1330;19
7164;Mannen;45 jaar of ouder;8;First offender;1999;240;9
7165;Mannen;45 jaar of ouder;8;First offender;2000;290;9
7166;Mannen;45 jaar of ouder;8;First offender;2001;310;9
7167;Mannen;45 jaar of ouder;8;First offender;2002;320;8
7168;Mannen;45 jaar of ouder;8;First offender;2003;450;11
7169;Mannen;45 jaar of ouder;8;First offender;2004;490;11
7170;Mannen;45 jaar of ouder;8;First offender;2005;530;11
7171;Mannen;45 jaar of ouder;8;First offender;2006;570;11
7172;Mannen;45 jaar of ouder;8;First offender;2007;610;11
7173;Mannen;45 jaar of ouder;8;First offender;2008;580;10
7174;Mannen;45 jaar of ouder;8;First offender;2009;540;8
7175;Mannen;45 jaar of ouder;8;First offender;2010;520;7
7176;Mannen;45 jaar of ouder;8;Meerpleger;1999;180;7
7177;Mannen;45 jaar of ouder;8;Meerpleger;2000;210;7
7178;Mannen;45 jaar of ouder;8;Meerpleger;2001;250;7
7179;Mannen;45 jaar of ouder;8;Meerpleger;2002;330;8
7180;Mannen;45 jaar of ouder;8;Meerpleger;2003;450;11
7181;Mannen;45 jaar of ouder;8;Meerpleger;2004;530;12
7182;Mannen;45 jaar of ouder;8;Meerpleger;2005;590;12
7183;Mannen;45 jaar of ouder;8;Meerpleger;2006;650;12
7184;Mannen;45 jaar of ouder;8;Meerpleger;2007;680;12
7185;Mannen;45 jaar of ouder;8;Meerpleger;2008;730;12
7186;Mannen;45 jaar of ouder;8;Meerpleger;2009;760;12
7187;Mannen;45 jaar of ouder;8;Meerpleger;2010;680;10
7188;Mannen;45 jaar of ouder;8;Veelpleger;1999;40;1
7189;Mannen;45 jaar of ouder;8;Veelpleger;2000;50;2
7190;Mannen;45 jaar of ouder;8;Veelpleger;2001;60;2
7191;Mannen;45 jaar of ouder;8;Veelpleger;2002;70;2
7192;Mannen;45 jaar of ouder;8;Veelpleger;2003;80;2
7193;Mannen;45 jaar of ouder;8;Veelpleger;2004;110;2
7194;Mannen;45 jaar of ouder;8;Veelpleger;2005;110;2
7195;Mannen;45 jaar of ouder;8;Veelpleger;2006;140;3
7196;Mannen;45 jaar of ouder;8;Veelpleger;2007;130;2
7197;Mannen;45 jaar of ouder;8;Veelpleger;2008;150;3
7198;Mannen;45 jaar of ouder;8;Veelpleger;2009;150;2
7199;Mannen;45 jaar of ouder;8;Veelpleger;2010;130;2
7200;Mannen;65 jaar of ouder;0;Totaal verdachten;1999;2250;3
7201;Mannen;65 jaar of ouder;0;Totaal verdachten;2000;1990;2
7202;Mannen;65 jaar of ouder;0;Totaal verdachten;2001;2250;2
7203;Mannen;65 jaar of ouder;0;Totaal verdachten;2002;2620;3
7204;Mannen;65 jaar of ouder;0;Totaal verdachten;2003;3190;3
7205;Mannen;65 jaar of ouder;0;Totaal verdachten;2004;3290;3
7206;Mannen;65 jaar of ouder;0;Totaal verdachten;2005;3840;4
7207;Mannen;65 jaar of ouder;0;Totaal verdachten;2006;4060;4
7208;Mannen;65 jaar of ouder;0;Totaal verdachten;2007;4360;4
7209;Mannen;65 jaar of ouder;0;Totaal verdachten;2008;4220;4
7210;Mannen;65 jaar of ouder;0;Totaal verdachten;2009;3900;4
7211;Mannen;65 jaar of ouder;0;Totaal verdachten;2010;3560;3
7212;Mannen;65 jaar of ouder;0;First offender;1999;1720;2
7213;Mannen;65 jaar of ouder;0;First offender;2000;1430;2
7214;Mannen;65 jaar of ouder;0;First offender;2001;1620;2
7215;Mannen;65 jaar of ouder;0;First offender;2002;1910;2
7216;Mannen;65 jaar of ouder;0;First offender;2003;2280;2
7217;Mannen;65 jaar of ouder;0;First offender;2004;2280;2
7218;Mannen;65 jaar of ouder;0;First offender;2005;2630;3
7219;Mannen;65 jaar of ouder;0;First offender;2006;2720;3
7220;Mannen;65 jaar of ouder;0;First offender;2007;2880;3
7221;Mannen;65 jaar of ouder;0;First offender;2008;2720;3
7222;Mannen;65 jaar of ouder;0;First offender;2009;2390;2
7223;Mannen;65 jaar of ouder;0;First offender;2010;2210;2
7224;Mannen;65 jaar of ouder;0;Meerpleger;1999;470;1
7225;Mannen;65 jaar of ouder;0;Meerpleger;2000;490;1
7226;Mannen;65 jaar of ouder;0;Meerpleger;2001;550;1
7227;Mannen;65 jaar of ouder;0;Meerpleger;2002;620;1
7228;Mannen;65 jaar of ouder;0;Meerpleger;2003;790;1
7229;Mannen;65 jaar of ouder;0;Meerpleger;2004;880;1
7230;Mannen;65 jaar of ouder;0;Meerpleger;2005;1060;1
7231;Mannen;65 jaar of ouder;0;Meerpleger;2006;1190;1
7232;Mannen;65 jaar of ouder;0;Meerpleger;2007;1310;1
7233;Mannen;65 jaar of ouder;0;Meerpleger;2008;1310;1
7234;Mannen;65 jaar of ouder;0;Meerpleger;2009;1320;1
7235;Mannen;65 jaar of ouder;0;Meerpleger;2010;1150;1
7236;Mannen;65 jaar of ouder;0;Veelpleger;1999;70;0
7237;Mannen;65 jaar of ouder;0;Veelpleger;2000;70;0
7238;Mannen;65 jaar of ouder;0;Veelpleger;2001;80;0
7239;Mannen;65 jaar of ouder;0;Veelpleger;2002;90;0
7240;Mannen;65 jaar of ouder;0;Veelpleger;2003;110;0
7241;Mannen;65 jaar of ouder;0;Veelpleger;2004;130;0
7242;Mannen;65 jaar of ouder;0;Veelpleger;2005;160;0
7243;Mannen;65 jaar of ouder;0;Veelpleger;2006;150;0
7244;Mannen;65 jaar of ouder;0;Veelpleger;2007;180;0
7245;Mannen;65 jaar of ouder;0;Veelpleger;2008;190;0
7246;Mannen;65 jaar of ouder;0;Veelpleger;2009;190;0
7247;Mannen;65 jaar of ouder;0;Veelpleger;2010;200;0
7248;Mannen;65 jaar of ouder;1;Totaal verdachten;1999;1960;2
7249;Mannen;65 jaar of ouder;1;Totaal verdachten;2000;1710;2
7250;Mannen;65 jaar of ouder;1;Totaal verdachten;2001;1940;2
7251;Mannen;65 jaar of ouder;1;Totaal verdachten;2002;2250;3
7252;Mannen;65 jaar of ouder;1;Totaal verdachten;2003;2710;3
7253;Mannen;65 jaar of ouder;1;Totaal verdachten;2004;2750;3
7254;Mannen;65 jaar of ouder;1;Totaal verdachten;2005;3180;4
7255;Mannen;65 jaar of ouder;1;Totaal verdachten;2006;3380;4
7256;Mannen;65 jaar of ouder;1;Totaal verdachten;2007;3640;4
7257;Mannen;65 jaar of ouder;1;Totaal verdachten;2008;3490;4
7258;Mannen;65 jaar of ouder;1;Totaal verdachten;2009;3210;3
7259;Mannen;65 jaar of ouder;1;Totaal verdachten;2010;2950;3
7260;Mannen;65 jaar of ouder;1;First offender;1999;1510;2
7261;Mannen;65 jaar of ouder;1;First offender;2000;1240;2
7262;Mannen;65 jaar of ouder;1;First offender;2001;1440;2
7263;Mannen;65 jaar of ouder;1;First offender;2002;1670;2
7264;Mannen;65 jaar of ouder;1;First offender;2003;1970;2
7265;Mannen;65 jaar of ouder;1;First offender;2004;1930;2
7266;Mannen;65 jaar of ouder;1;First offender;2005;2220;3
7267;Mannen;65 jaar of ouder;1;First offender;2006;2320;3
7268;Mannen;65 jaar of ouder;1;First offender;2007;2450;3
7269;Mannen;65 jaar of ouder;1;First offender;2008;2300;2
7270;Mannen;65 jaar of ouder;1;First offender;2009;1980;2
7271;Mannen;65 jaar of ouder;1;First offender;2010;1850;2
7272;Mannen;65 jaar of ouder;1;Meerpleger;1999;390;0
7273;Mannen;65 jaar of ouder;1;Meerpleger;2000;410;1
7274;Mannen;65 jaar of ouder;1;Meerpleger;2001;440;1
7275;Mannen;65 jaar of ouder;1;Meerpleger;2002;500;1
7276;Mannen;65 jaar of ouder;1;Meerpleger;2003;660;1
7277;Mannen;65 jaar of ouder;1;Meerpleger;2004;710;1
7278;Mannen;65 jaar of ouder;1;Meerpleger;2005;840;1
7279;Mannen;65 jaar of ouder;1;Meerpleger;2006;940;1
7280;Mannen;65 jaar of ouder;1;Meerpleger;2007;1060;1
7281;Mannen;65 jaar of ouder;1;Meerpleger;2008;1050;1
7282;Mannen;65 jaar of ouder;1;Meerpleger;2009;1080;1
7283;Mannen;65 jaar of ouder;1;Meerpleger;2010;940;1
7284;Mannen;65 jaar of ouder;1;Veelpleger;1999;60;0
7285;Mannen;65 jaar of ouder;1;Veelpleger;2000;60;0
7286;Mannen;65 jaar of ouder;1;Veelpleger;2001;60;0
7287;Mannen;65 jaar of ouder;1;Veelpleger;2002;80;0
7288;Mannen;65 jaar of ouder;1;Veelpleger;2003;90;0
7289;Mannen;65 jaar of ouder;1;Veelpleger;2004;100;0
7290;Mannen;65 jaar of ouder;1;Veelpleger;2005;120;0
7291;Mannen;65 jaar of ouder;1;Veelpleger;2006;120;0
7292;Mannen;65 jaar of ouder;1;Veelpleger;2007;140;0
7293;Mannen;65 jaar of ouder;1;Veelpleger;2008;150;0
7294;Mannen;65 jaar of ouder;1;Veelpleger;2009;160;0
7295;Mannen;65 jaar of ouder;1;Veelpleger;2010;160;0
7296;Mannen;65 jaar of ouder;2;Totaal verdachten;1999;290;4
7297;Mannen;65 jaar of ouder;2;Totaal verdachten;2000;280;3
7298;Mannen;65 jaar of ouder;2;Totaal verdachten;2001;310;3
7299;Mannen;65 jaar of ouder;2;Totaal verdachten;2002;370;4
7300;Mannen;65 jaar of ouder;2;Totaal verdachten;2003;470;5
7301;Mannen;65 jaar of ouder;2;Totaal verdachten;2004;540;5
7302;Mannen;65 jaar of ouder;2;Totaal verdachten;2005;660;6
7303;Mannen;65 jaar of ouder;2;Totaal verdachten;2006;680;6
7304;Mannen;65 jaar of ouder;2;Totaal verdachten;2007;720;6
7305;Mannen;65 jaar of ouder;2;Totaal verdachten;2008;730;5
7306;Mannen;65 jaar of ouder;2;Totaal verdachten;2009;690;5
7307;Mannen;65 jaar of ouder;2;Totaal verdachten;2010;610;4
7308;Mannen;65 jaar of ouder;2;First offender;1999;200;3
7309;Mannen;65 jaar of ouder;2;First offender;2000;190;2
7310;Mannen;65 jaar of ouder;2;First offender;2001;180;2
7311;Mannen;65 jaar of ouder;2;First offender;2002;240;3
7312;Mannen;65 jaar of ouder;2;First offender;2003;320;3
7313;Mannen;65 jaar of ouder;2;First offender;2004;350;3
7314;Mannen;65 jaar of ouder;2;First offender;2005;410;3
7315;Mannen;65 jaar of ouder;2;First offender;2006;400;3
7316;Mannen;65 jaar of ouder;2;First offender;2007;430;3
7317;Mannen;65 jaar of ouder;2;First offender;2008;430;3
7318;Mannen;65 jaar of ouder;2;First offender;2009;420;3
7319;Mannen;65 jaar of ouder;2;First offender;2010;360;2
7320;Mannen;65 jaar of ouder;2;Meerpleger;1999;80;1
7321;Mannen;65 jaar of ouder;2;Meerpleger;2000;80;1
7322;Mannen;65 jaar of ouder;2;Meerpleger;2001;110;1
7323;Mannen;65 jaar of ouder;2;Meerpleger;2002;120;1
7324;Mannen;65 jaar of ouder;2;Meerpleger;2003;130;1
7325;Mannen;65 jaar of ouder;2;Meerpleger;2004;170;2
7326;Mannen;65 jaar of ouder;2;Meerpleger;2005;220;2
7327;Mannen;65 jaar of ouder;2;Meerpleger;2006;250;2
7328;Mannen;65 jaar of ouder;2;Meerpleger;2007;250;2
7329;Mannen;65 jaar of ouder;2;Meerpleger;2008;260;2
7330;Mannen;65 jaar of ouder;2;Meerpleger;2009;240;2
7331;Mannen;65 jaar of ouder;2;Meerpleger;2010;210;1
7332;Mannen;65 jaar of ouder;2;Veelpleger;1999;10;0
7333;Mannen;65 jaar of ouder;2;Veelpleger;2000;10;0
7334;Mannen;65 jaar of ouder;2;Veelpleger;2001;20;0
7335;Mannen;65 jaar of ouder;2;Veelpleger;2002;10;0
7336;Mannen;65 jaar of ouder;2;Veelpleger;2003;30;0
7337;Mannen;65 jaar of ouder;2;Veelpleger;2004;20;0
7338;Mannen;65 jaar of ouder;2;Veelpleger;2005;40;0
7339;Mannen;65 jaar of ouder;2;Veelpleger;2006;30;0
7340;Mannen;65 jaar of ouder;2;Veelpleger;2007;40;0
7341;Mannen;65 jaar of ouder;2;Veelpleger;2008;40;0
7342;Mannen;65 jaar of ouder;2;Veelpleger;2009;40;0
7343;Mannen;65 jaar of ouder;2;Veelpleger;2010;40;0
7344;Mannen;65 jaar of ouder;9;Totaal verdachten;1999;240;4
7345;Mannen;65 jaar of ouder;9;Totaal verdachten;2000;210;3
7346;Mannen;65 jaar of ouder;9;Totaal verdachten;2001;240;3
7347;Mannen;65 jaar of ouder;9;Totaal verdachten;2002;280;4
7348;Mannen;65 jaar of ouder;9;Totaal verdachten;2003;340;4
7349;Mannen;65 jaar of ouder;9;Totaal verdachten;2004;360;4
7350;Mannen;65 jaar of ouder;9;Totaal verdachten;2005;420;5
7351;Mannen;65 jaar of ouder;9;Totaal verdachten;2006;440;5
7352;Mannen;65 jaar of ouder;9;Totaal verdachten;2007;480;5
7353;Mannen;65 jaar of ouder;9;Totaal verdachten;2008;460;5
7354;Mannen;65 jaar of ouder;9;Totaal verdachten;2009;440;4
7355;Mannen;65 jaar of ouder;9;Totaal verdachten;2010;390;4
7356;Mannen;65 jaar of ouder;9;First offender;1999;170;2
7357;Mannen;65 jaar of ouder;9;First offender;2000;140;2
7358;Mannen;65 jaar of ouder;9;First offender;2001;140;2
7359;Mannen;65 jaar of ouder;9;First offender;2002;180;2
7360;Mannen;65 jaar of ouder;9;First offender;2003;230;3
7361;Mannen;65 jaar of ouder;9;First offender;2004;240;3
7362;Mannen;65 jaar of ouder;9;First offender;2005;260;3
7363;Mannen;65 jaar of ouder;9;First offender;2006;270;3
7364;Mannen;65 jaar of ouder;9;First offender;2007;300;3
7365;Mannen;65 jaar of ouder;9;First offender;2008;280;3
7366;Mannen;65 jaar of ouder;9;First offender;2009;280;3
7367;Mannen;65 jaar of ouder;9;First offender;2010;240;2
7368;Mannen;65 jaar of ouder;9;Meerpleger;1999;60;1
7369;Mannen;65 jaar of ouder;9;Meerpleger;2000;60;1
7370;Mannen;65 jaar of ouder;9;Meerpleger;2001;80;1
7371;Mannen;65 jaar of ouder;9;Meerpleger;2002;90;1
7372;Mannen;65 jaar of ouder;9;Meerpleger;2003;90;1
7373;Mannen;65 jaar of ouder;9;Meerpleger;2004;100;1
7374;Mannen;65 jaar of ouder;9;Meerpleger;2005;130;1
7375;Mannen;65 jaar of ouder;9;Meerpleger;2006;140;2
7376;Mannen;65 jaar of ouder;9;Meerpleger;2007;150;2
7377;Mannen;65 jaar of ouder;9;Meerpleger;2008;160;2
7378;Mannen;65 jaar of ouder;9;Meerpleger;2009;140;1
7379;Mannen;65 jaar of ouder;9;Meerpleger;2010;130;1
7380;Mannen;65 jaar of ouder;9;Veelpleger;1999;10;0
7381;Mannen;65 jaar of ouder;9;Veelpleger;2000;10;0
7382;Mannen;65 jaar of ouder;9;Veelpleger;2001;10;0
7383;Mannen;65 jaar of ouder;9;Veelpleger;2002;10;0
7384;Mannen;65 jaar of ouder;9;Veelpleger;2003;20;0
7385;Mannen;65 jaar of ouder;9;Veelpleger;2004;20;0
7386;Mannen;65 jaar of ouder;9;Veelpleger;2005;30;0
7387;Mannen;65 jaar of ouder;9;Veelpleger;2006;20;0
7388;Mannen;65 jaar of ouder;9;Veelpleger;2007;30;0
7389;Mannen;65 jaar of ouder;9;Veelpleger;2008;20;0
7390;Mannen;65 jaar of ouder;9;Veelpleger;2009;20;0
7391;Mannen;65 jaar of ouder;9;Veelpleger;2010;20;0
7392;Mannen;65 jaar of ouder;3;Totaal verdachten;1999;50;4
7393;Mannen;65 jaar of ouder;3;Totaal verdachten;2000;80;5
7394;Mannen;65 jaar of ouder;3;Totaal verdachten;2001;70;4
7395;Mannen;65 jaar of ouder;3;Totaal verdachten;2002;90;5
7396;Mannen;65 jaar of ouder;3;Totaal verdachten;2003;140;6
7397;Mannen;65 jaar of ouder;3;Totaal verdachten;2004;180;7
7398;Mannen;65 jaar of ouder;3;Totaal verdachten;2005;250;9
7399;Mannen;65 jaar of ouder;3;Totaal verdachten;2006;240;8
7400;Mannen;65 jaar of ouder;3;Totaal verdachten;2007;240;8
7401;Mannen;65 jaar of ouder;3;Totaal verdachten;2008;270;8
7402;Mannen;65 jaar of ouder;3;Totaal verdachten;2009;250;7
7403;Mannen;65 jaar of ouder;3;Totaal verdachten;2010;220;6
7404;Mannen;65 jaar of ouder;3;First offender;1999;40;3
7405;Mannen;65 jaar of ouder;3;First offender;2000;50;4
7406;Mannen;65 jaar of ouder;3;First offender;2001;40;2
7407;Mannen;65 jaar of ouder;3;First offender;2002;60;3
7408;Mannen;65 jaar of ouder;3;First offender;2003;90;4
7409;Mannen;65 jaar of ouder;3;First offender;2004;110;5
7410;Mannen;65 jaar of ouder;3;First offender;2005;150;6
7411;Mannen;65 jaar of ouder;3;First offender;2006;130;5
7412;Mannen;65 jaar of ouder;3;First offender;2007;130;4
7413;Mannen;65 jaar of ouder;3;First offender;2008;150;4
7414;Mannen;65 jaar of ouder;3;First offender;2009;130;4
7415;Mannen;65 jaar of ouder;3;First offender;2010;120;3
7416;Mannen;65 jaar of ouder;3;Meerpleger;1999;20;1
7417;Mannen;65 jaar of ouder;3;Meerpleger;2000;20;1
7418;Mannen;65 jaar of ouder;3;Meerpleger;2001;30;2
7419;Mannen;65 jaar of ouder;3;Meerpleger;2002;30;2
7420;Mannen;65 jaar of ouder;3;Meerpleger;2003;50;2
7421;Mannen;65 jaar of ouder;3;Meerpleger;2004;60;3
7422;Mannen;65 jaar of ouder;3;Meerpleger;2005;90;3
7423;Mannen;65 jaar of ouder;3;Meerpleger;2006;100;3
7424;Mannen;65 jaar of ouder;3;Meerpleger;2007;100;3
7425;Mannen;65 jaar of ouder;3;Meerpleger;2008;100;3
7426;Mannen;65 jaar of ouder;3;Meerpleger;2009;100;3
7427;Mannen;65 jaar of ouder;3;Meerpleger;2010;80;2
7428;Mannen;65 jaar of ouder;3;Veelpleger;1999;0;0
7429;Mannen;65 jaar of ouder;3;Veelpleger;2000;10;0
7430;Mannen;65 jaar of ouder;3;Veelpleger;2001;10;0
7431;Mannen;65 jaar of ouder;3;Veelpleger;2002;0;0
7432;Mannen;65 jaar of ouder;3;Veelpleger;2003;10;0
7433;Mannen;65 jaar of ouder;3;Veelpleger;2004;10;0
7434;Mannen;65 jaar of ouder;3;Veelpleger;2005;10;0
7435;Mannen;65 jaar of ouder;3;Veelpleger;2006;10;0
7436;Mannen;65 jaar of ouder;3;Veelpleger;2007;10;0
7437;Mannen;65 jaar of ouder;3;Veelpleger;2008;20;1
7438;Mannen;65 jaar of ouder;3;Veelpleger;2009;20;0
7439;Mannen;65 jaar of ouder;3;Veelpleger;2010;20;1
7440;Mannen;65 jaar of ouder;4;Totaal verdachten;1999;10;3
7441;Mannen;65 jaar of ouder;4;Totaal verdachten;2000;10;4
7442;Mannen;65 jaar of ouder;4;Totaal verdachten;2001;10;4
7443;Mannen;65 jaar of ouder;4;Totaal verdachten;2002;20;4
7444;Mannen;65 jaar of ouder;4;Totaal verdachten;2003;40;7
7445;Mannen;65 jaar of ouder;4;Totaal verdachten;2004;30;5
7446;Mannen;65 jaar of ouder;4;Totaal verdachten;2005;60;8
7447;Mannen;65 jaar of ouder;4;Totaal verdachten;2006;50;6
7448;Mannen;65 jaar of ouder;4;Totaal verdachten;2007;60;7
7449;Mannen;65 jaar of ouder;4;Totaal verdachten;2008;70;7
7450;Mannen;65 jaar of ouder;4;Totaal verdachten;2009;60;5
7451;Mannen;65 jaar of ouder;4;Totaal verdachten;2010;50;5
7452;Mannen;65 jaar of ouder;4;First offender;1999;0;1
7453;Mannen;65 jaar of ouder;4;First offender;2000;10;3
7454;Mannen;65 jaar of ouder;4;First offender;2001;10;3
7455;Mannen;65 jaar of ouder;4;First offender;2002;10;3
7456;Mannen;65 jaar of ouder;4;First offender;2003;30;6
7457;Mannen;65 jaar of ouder;4;First offender;2004;20;3
7458;Mannen;65 jaar of ouder;4;First offender;2005;40;5
7459;Mannen;65 jaar of ouder;4;First offender;2006;30;4
7460;Mannen;65 jaar of ouder;4;First offender;2007;40;4
7461;Mannen;65 jaar of ouder;4;First offender;2008;40;4
7462;Mannen;65 jaar of ouder;4;First offender;2009;40;4
7463;Mannen;65 jaar of ouder;4;First offender;2010;30;3
7464;Mannen;65 jaar of ouder;4;Meerpleger;1999;10;2
7465;Mannen;65 jaar of ouder;4;Meerpleger;2000;0;1
7466;Mannen;65 jaar of ouder;4;Meerpleger;2001;0;1
7467;Mannen;65 jaar of ouder;4;Meerpleger;2002;0;1
7468;Mannen;65 jaar of ouder;4;Meerpleger;2003;10;1
7469;Mannen;65 jaar of ouder;4;Meerpleger;2004;10;2
7470;Mannen;65 jaar of ouder;4;Meerpleger;2005;20;3
7471;Mannen;65 jaar of ouder;4;Meerpleger;2006;20;3
7472;Mannen;65 jaar of ouder;4;Meerpleger;2007;20;3
7473;Mannen;65 jaar of ouder;4;Meerpleger;2008;30;3
7474;Mannen;65 jaar of ouder;4;Meerpleger;2009;20;1
7475;Mannen;65 jaar of ouder;4;Meerpleger;2010;20;1
7476;Mannen;65 jaar of ouder;4;Veelpleger;1999;0;0
7477;Mannen;65 jaar of ouder;4;Veelpleger;2000;0;0
7478;Mannen;65 jaar of ouder;4;Veelpleger;2001;0;0
7479;Mannen;65 jaar of ouder;4;Veelpleger;2002;0;0
7480;Mannen;65 jaar of ouder;4;Veelpleger;2003;0;0
7481;Mannen;65 jaar of ouder;4;Veelpleger;2004;0;0
7482;Mannen;65 jaar of ouder;4;Veelpleger;2005;0;0
7483;Mannen;65 jaar of ouder;4;Veelpleger;2006;0;0
7484;Mannen;65 jaar of ouder;4;Veelpleger;2007;0;0
7485;Mannen;65 jaar of ouder;4;Veelpleger;2008;0;0
7486;Mannen;65 jaar of ouder;4;Veelpleger;2009;0;0
7487;Mannen;65 jaar of ouder;4;Veelpleger;2010;10;1
7488;Mannen;65 jaar of ouder;5;Totaal verdachten;1999;10;3
7489;Mannen;65 jaar of ouder;5;Totaal verdachten;2000;20;5
7490;Mannen;65 jaar of ouder;5;Totaal verdachten;2001;10;3
7491;Mannen;65 jaar of ouder;5;Totaal verdachten;2002;20;4
7492;Mannen;65 jaar of ouder;5;Totaal verdachten;2003;20;3
7493;Mannen;65 jaar of ouder;5;Totaal verdachten;2004;40;6
7494;Mannen;65 jaar of ouder;5;Totaal verdachten;2005;50;8
7495;Mannen;65 jaar of ouder;5;Totaal verdachten;2006;60;8
7496;Mannen;65 jaar of ouder;5;Totaal verdachten;2007;50;7
7497;Mannen;65 jaar of ouder;5;Totaal verdachten;2008;50;6
7498;Mannen;65 jaar of ouder;5;Totaal verdachten;2009;50;6
7499;Mannen;65 jaar of ouder;5;Totaal verdachten;2010;40;4
7500;Mannen;65 jaar of ouder;5;First offender;1999;10;3
7501;Mannen;65 jaar of ouder;5;First offender;2000;10;5
7502;Mannen;65 jaar of ouder;5;First offender;2001;10;2
7503;Mannen;65 jaar of ouder;5;First offender;2002;10;2
7504;Mannen;65 jaar of ouder;5;First offender;2003;10;2
7505;Mannen;65 jaar of ouder;5;First offender;2004;20;4
7506;Mannen;65 jaar of ouder;5;First offender;2005;40;5
7507;Mannen;65 jaar of ouder;5;First offender;2006;40;5
7508;Mannen;65 jaar of ouder;5;First offender;2007;30;4
7509;Mannen;65 jaar of ouder;5;First offender;2008;30;4
7510;Mannen;65 jaar of ouder;5;First offender;2009;30;3
7511;Mannen;65 jaar of ouder;5;First offender;2010;20;2
7512;Mannen;65 jaar of ouder;5;Meerpleger;1999;0;0
7513;Mannen;65 jaar of ouder;5;Meerpleger;2000;0;0
7514;Mannen;65 jaar of ouder;5;Meerpleger;2001;10;2
7515;Mannen;65 jaar of ouder;5;Meerpleger;2002;10;2
7516;Mannen;65 jaar of ouder;5;Meerpleger;2003;10;1
7517;Mannen;65 jaar of ouder;5;Meerpleger;2004;20;3
7518;Mannen;65 jaar of ouder;5;Meerpleger;2005;20;3
7519;Mannen;65 jaar of ouder;5;Meerpleger;2006;20;3
7520;Mannen;65 jaar of ouder;5;Meerpleger;2007;20;2
7521;Mannen;65 jaar of ouder;5;Meerpleger;2008;20;2
7522;Mannen;65 jaar of ouder;5;Meerpleger;2009;20;2
7523;Mannen;65 jaar of ouder;5;Meerpleger;2010;10;1
7524;Mannen;65 jaar of ouder;5;Veelpleger;1999;0;0
7525;Mannen;65 jaar of ouder;5;Veelpleger;2000;0;0
7526;Mannen;65 jaar of ouder;5;Veelpleger;2001;0;0
7527;Mannen;65 jaar of ouder;5;Veelpleger;2002;0;0
7528;Mannen;65 jaar of ouder;5;Veelpleger;2003;0;0
7529;Mannen;65 jaar of ouder;5;Veelpleger;2004;0;0
7530;Mannen;65 jaar of ouder;5;Veelpleger;2005;0;0
7531;Mannen;65 jaar of ouder;5;Veelpleger;2006;0;0
7532;Mannen;65 jaar of ouder;5;Veelpleger;2007;0;0
7533;Mannen;65 jaar of ouder;5;Veelpleger;2008;0;0
7534;Mannen;65 jaar of ouder;5;Veelpleger;2009;0;0
7535;Mannen;65 jaar of ouder;5;Veelpleger;2010;0;0
7536;Mannen;65 jaar of ouder;6;Totaal verdachten;1999;30;6
7537;Mannen;65 jaar of ouder;6;Totaal verdachten;2000;30;7
7538;Mannen;65 jaar of ouder;6;Totaal verdachten;2001;30;5
7539;Mannen;65 jaar of ouder;6;Totaal verdachten;2002;30;6
7540;Mannen;65 jaar of ouder;6;Totaal verdachten;2003;50;9
7541;Mannen;65 jaar of ouder;6;Totaal verdachten;2004;60;11
7542;Mannen;65 jaar of ouder;6;Totaal verdachten;2005;70;12
