ID;NederlandseEconomie;Energiedragers;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
4268;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2005;;0.0;;0.0;;
4269;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2006;;0.0;;0.0;;
4270;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2007;;0.0;;0.0;;
4271;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2008;;0.0;;0.0;;
4272;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2009;;0.0;;0.0;;
4273;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2010;;0.0;;0.0;;
4274;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2011;;0.0;;0.0;;
4275;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2012;;0.0;;0.0;;
4276;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2013;;0.0;;0.0;;
4277;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2014;;0.0;;0.0;;
4278;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2015;;0.0;;0.0;;
4279;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2016;;0.0;;0.0;;
4280;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2017;;0.0;;0.0;;
4281;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2018;;0.0;;0.0;;
4282;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2019;;0.0;;0.0;;
4283;79 Reisbureaus, reisorganisatie en -info;Hout, houtafval, houtskool, e.d.;2020;;0.0;;0.0;;
4284;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2000;;0.0;;0.0;;
4285;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2001;;0.0;;0.0;;
4286;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2002;;0.0;;0.0;;
4287;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2003;;0.0;;0.0;;
4288;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2004;;0.0;;0.0;;
4289;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2005;;0.0;;0.0;;
4290;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2006;;0.0;;0.0;;
4291;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2007;;0.1;;0.0;;
4292;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2008;;0.1;;0.0;;
4293;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2009;;0.1;;0.0;;
4294;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2010;;0.1;;0.0;;
4295;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2011;;0.1;;0.0;;
4296;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2012;;0.1;;0.0;;
4297;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2013;;0.1;;0.0;;
4298;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2014;;0.0;;0.0;;
4299;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2015;;0.0;;0.0;;
4300;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2016;;0.0;;0.0;;
4301;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2017;;0.0;;0.0;;
4302;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2018;;0.0;;0.0;;
4303;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2019;;0.0;;0.0;;
4304;79 Reisbureaus, reisorganisatie en -info;Vloeibare biobrandstoffen;2020;;0.2;;0.0;;
4305;79 Reisbureaus, reisorganisatie en -info;Biogas;2000;;0.0;;0.0;;
4306;79 Reisbureaus, reisorganisatie en -info;Biogas;2001;;0.0;;0.0;;
4307;79 Reisbureaus, reisorganisatie en -info;Biogas;2002;;0.0;;0.0;;
4308;79 Reisbureaus, reisorganisatie en -info;Biogas;2003;;0.0;;0.0;;
4309;79 Reisbureaus, reisorganisatie en -info;Biogas;2004;;0.0;;0.0;;
4310;79 Reisbureaus, reisorganisatie en -info;Biogas;2005;;0.0;;0.0;;
4311;79 Reisbureaus, reisorganisatie en -info;Biogas;2006;;0.0;;0.0;;
4312;79 Reisbureaus, reisorganisatie en -info;Biogas;2007;;0.0;;0.0;;
4313;79 Reisbureaus, reisorganisatie en -info;Biogas;2008;;0.0;;0.0;;
4314;79 Reisbureaus, reisorganisatie en -info;Biogas;2009;;0.0;;0.0;;
4315;79 Reisbureaus, reisorganisatie en -info;Biogas;2010;;0.0;;0.0;;
4316;79 Reisbureaus, reisorganisatie en -info;Biogas;2011;;0.0;;0.0;;
4317;79 Reisbureaus, reisorganisatie en -info;Biogas;2012;;0.0;;0.0;;
4318;79 Reisbureaus, reisorganisatie en -info;Biogas;2013;;0.0;;0.0;;
4319;79 Reisbureaus, reisorganisatie en -info;Biogas;2014;;0.0;;0.0;;
4320;79 Reisbureaus, reisorganisatie en -info;Biogas;2015;;0.0;;0.0;;
4321;79 Reisbureaus, reisorganisatie en -info;Biogas;2016;;0.0;;0.0;;
4322;79 Reisbureaus, reisorganisatie en -info;Biogas;2017;;0.0;;0.0;;
4323;79 Reisbureaus, reisorganisatie en -info;Biogas;2018;;0.0;;0.0;;
4324;79 Reisbureaus, reisorganisatie en -info;Biogas;2019;;0.0;;0.0;;
4325;79 Reisbureaus, reisorganisatie en -info;Biogas;2020;;0.0;;0.0;;
4326;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2000;;0.3;;0.0;;
4327;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2001;;0.3;;0.0;;
4328;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2002;;0.3;;0.0;;
4329;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2003;;0.3;;0.0;;
4330;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2004;;0.3;;0.0;;
4331;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2005;;0.3;;0.0;;
4332;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2006;;0.3;;0.0;;
4333;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2007;;0.3;;0.0;;
4334;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2008;;0.3;;0.0;;
4335;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2009;;0.3;;0.0;;
4336;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2010;;0.4;;0.0;;
4337;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2011;;0.5;;0.0;;
4338;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2012;;0.5;;0.0;;
4339;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2013;;0.5;;0.0;;
4340;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2014;;0.3;;0.0;;
4341;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2015;;0.3;;0.0;;
4342;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2016;;0.4;;0.0;;
4343;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2017;;0.4;;0.0;;
4344;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2018;;0.3;;0.0;;
4345;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2019;;0.3;;0.0;;
4346;79 Reisbureaus, reisorganisatie en -info;Elektriciteit;2020;;0.3;;0.0;;
4347;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2000;;0.0;;0.0;;
4348;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2001;;0.0;;0.0;;
4349;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2002;;0.0;;0.0;;
4350;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2003;;0.0;;0.0;;
4351;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2004;;0.0;;0.0;;
4352;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2005;;0.0;;0.0;;
4353;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2006;;0.0;;0.0;;
4354;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2007;;0.0;;0.0;;
4355;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2008;;0.0;;0.0;;
4356;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2009;;0.0;;0.0;;
4357;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2010;;0.0;;0.0;;
4358;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2011;;0.0;;0.0;;
4359;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2012;;0.0;;0.0;;
4360;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2013;;0.0;;0.0;;
4361;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2014;;0.0;;0.0;;
4362;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2015;;0.0;;0.0;;
4363;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2016;;0.0;;0.0;;
4364;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2017;;0.0;;0.0;;
4365;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2018;;0.0;;0.0;;
4366;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2019;;0.0;;0.0;;
4367;79 Reisbureaus, reisorganisatie en -info;Stoom en/of warm water;2020;;0.0;;0.0;;
4368;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2000;;0.0;;;;
4369;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2001;;0.0;;;;
4370;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2002;;0.0;;;;
4371;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2003;;0.0;;;;
4372;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2004;;0.0;;;;
4373;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2005;;0.0;;;;
4374;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2006;;0.0;;;;
4375;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2007;;0.0;;;;
4376;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2008;;0.0;;;;
4377;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2009;;0.0;;;;
4378;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2010;;0.0;;;;
4379;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2011;;0.0;;;;
4380;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2012;;0.0;;;;
4381;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2013;;0.0;;;;
4382;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2014;;0.0;;;;
4383;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2015;;0.0;;;;
4384;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2016;;0.0;;;;
4385;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2017;;0.0;;;;
4386;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2018;;0.0;;;;
4387;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2019;;0.0;;;;
4388;79 Reisbureaus, reisorganisatie en -info;Hernieuwbaar huishoudelijk afval;2020;;0.0;;;;
4389;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2000;;0.0;;;;
4390;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2001;;0.0;;;;
4391;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2002;;0.0;;;;
4392;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2003;;0.0;;;;
4393;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2004;;0.0;;;;
4394;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2005;;0.0;;;;
4395;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2006;;0.0;;;;
4396;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2007;;0.0;;;;
4397;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2008;;0.0;;;;
4398;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2009;;0.0;;;;
4399;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2010;;0.0;;;;
4400;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2011;;0.0;;;;
4401;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2012;;0.0;;;;
4402;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2013;;0.0;;;;
4403;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2014;;0.0;;;;
4404;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2015;;0.0;;;;
4405;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2016;;0.0;;;;
4406;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2017;;0.0;;;;
4407;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2018;;0.0;;;;
4408;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2019;;0.0;;;;
4409;79 Reisbureaus, reisorganisatie en -info;Niet-hernieuwbaar afval;2020;;0.0;;;;
4410;A Landbouw, bosbouw en visserij;Totaal energiedragers;2000;;235.1;;43.5;201.8;
4411;A Landbouw, bosbouw en visserij;Totaal energiedragers;2001;;233.5;;45.2;199.9;
4412;A Landbouw, bosbouw en visserij;Totaal energiedragers;2002;;222.3;;51.1;184.5;
4413;A Landbouw, bosbouw en visserij;Totaal energiedragers;2003;;222.8;;51.1;185.2;
4414;A Landbouw, bosbouw en visserij;Totaal energiedragers;2004;;223.2;;51.3;186.8;
4415;A Landbouw, bosbouw en visserij;Totaal energiedragers;2005;;230.0;;53.1;192.4;
4416;A Landbouw, bosbouw en visserij;Totaal energiedragers;2006;;211.7;;55.9;172.9;
4417;A Landbouw, bosbouw en visserij;Totaal energiedragers;2007;;217.3;;61.1;173.2;
4418;A Landbouw, bosbouw en visserij;Totaal energiedragers;2008;18.5;224.0;;69.2;173.3;
4419;A Landbouw, bosbouw en visserij;Totaal energiedragers;2009;19.1;226.8;;72.4;173.5;
4420;A Landbouw, bosbouw en visserij;Totaal energiedragers;2010;19.6;253.2;;79.1;193.8;
4421;A Landbouw, bosbouw en visserij;Totaal energiedragers;2011;18.4;234.8;;78.9;174.4;
4422;A Landbouw, bosbouw en visserij;Totaal energiedragers;2012;20.3;234.2;;78.7;175.8;
4423;A Landbouw, bosbouw en visserij;Totaal energiedragers;2013;19.6;239.7;;77.0;182.3;
4424;A Landbouw, bosbouw en visserij;Totaal energiedragers;2014;20.5;219.3;;70.6;169.3;
4425;A Landbouw, bosbouw en visserij;Totaal energiedragers;2015;21.4;221.2;;66.5;176.1;
4426;A Landbouw, bosbouw en visserij;Totaal energiedragers;2016;21.4;221.2;;66.0;176.6;
4427;A Landbouw, bosbouw en visserij;Totaal energiedragers;2017;22.3;226.0;;71.3;177.0;
4428;A Landbouw, bosbouw en visserij;Totaal energiedragers;2018;23.4;237.4;;73.5;187.3;
4429;A Landbouw, bosbouw en visserij;Totaal energiedragers;2019;24.9;242.4;;79.4;187.8;
4430;A Landbouw, bosbouw en visserij;Totaal energiedragers;2020;26.3;241.2;;82.6;185.0;
4431;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2000;0.0;;;;;
4432;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2001;0.0;;;;;
4433;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2002;0.0;;;;;
4434;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2003;0.0;;;;;
4435;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2004;0.0;;;;;
4436;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2005;0.0;;;;;
4437;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2006;0.0;;;;;
4438;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2007;0.0;;;;;
4439;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2008;0.0;;;;;
4440;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2009;0.0;;;;;
4441;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2010;0.0;;;;;
4442;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2011;0.0;;;;;
4443;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2012;0.0;;;;;
4444;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2013;0.0;;;;;
4445;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2014;0.0;;;;;
4446;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2015;0.0;;;;;
4447;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2016;0.0;;;;;
4448;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2017;0.0;;;;;
4449;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2018;0.0;;;;;
4450;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2019;0.0;;;;;
4451;A Landbouw, bosbouw en visserij;Inputs fossiele niet- hernieuw.  Energie;2020;0.0;;;;;
4452;A Landbouw, bosbouw en visserij;Kernenergie;2000;;0.0;;0.0;;
4453;A Landbouw, bosbouw en visserij;Kernenergie;2001;;0.0;;0.0;;
4454;A Landbouw, bosbouw en visserij;Kernenergie;2002;;0.0;;0.0;;
4455;A Landbouw, bosbouw en visserij;Kernenergie;2003;;0.0;;0.0;;
4456;A Landbouw, bosbouw en visserij;Kernenergie;2004;;0.0;;0.0;;
4457;A Landbouw, bosbouw en visserij;Kernenergie;2005;;0.0;;0.0;;
4458;A Landbouw, bosbouw en visserij;Kernenergie;2006;;0.0;;0.0;;
4459;A Landbouw, bosbouw en visserij;Kernenergie;2007;;0.0;;0.0;;
4460;A Landbouw, bosbouw en visserij;Kernenergie;2008;;0.0;;0.0;;
4461;A Landbouw, bosbouw en visserij;Kernenergie;2009;;0.0;;0.0;;
4462;A Landbouw, bosbouw en visserij;Kernenergie;2010;;0.0;;0.0;;
4463;A Landbouw, bosbouw en visserij;Kernenergie;2011;;0.0;;0.0;;
4464;A Landbouw, bosbouw en visserij;Kernenergie;2012;;0.0;;0.0;;
4465;A Landbouw, bosbouw en visserij;Kernenergie;2013;;0.0;;0.0;;
4466;A Landbouw, bosbouw en visserij;Kernenergie;2014;;0.0;;0.0;;
4467;A Landbouw, bosbouw en visserij;Kernenergie;2015;;0.0;;0.0;;
4468;A Landbouw, bosbouw en visserij;Kernenergie;2016;;0.0;;0.0;;
4469;A Landbouw, bosbouw en visserij;Kernenergie;2017;;0.0;;0.0;;
4470;A Landbouw, bosbouw en visserij;Kernenergie;2018;;0.0;;0.0;;
4471;A Landbouw, bosbouw en visserij;Kernenergie;2019;;0.0;;0.0;;
4472;A Landbouw, bosbouw en visserij;Kernenergie;2020;;0.0;;0.0;;
4473;A Landbouw, bosbouw en visserij;Waterkracht;2000;0.0;;;;;
4474;A Landbouw, bosbouw en visserij;Waterkracht;2001;0.0;;;;;
4475;A Landbouw, bosbouw en visserij;Waterkracht;2002;0.0;;;;;
4476;A Landbouw, bosbouw en visserij;Waterkracht;2003;0.0;;;;;
4477;A Landbouw, bosbouw en visserij;Waterkracht;2004;0.0;;;;;
4478;A Landbouw, bosbouw en visserij;Waterkracht;2005;0.0;;;;;
4479;A Landbouw, bosbouw en visserij;Waterkracht;2006;0.0;;;;;
4480;A Landbouw, bosbouw en visserij;Waterkracht;2007;0.0;;;;;
4481;A Landbouw, bosbouw en visserij;Waterkracht;2008;0.0;;;;;
4482;A Landbouw, bosbouw en visserij;Waterkracht;2009;0.0;;;;;
4483;A Landbouw, bosbouw en visserij;Waterkracht;2010;0.0;;;;;
4484;A Landbouw, bosbouw en visserij;Waterkracht;2011;0.0;;;;;
4485;A Landbouw, bosbouw en visserij;Waterkracht;2012;0.0;;;;;
4486;A Landbouw, bosbouw en visserij;Waterkracht;2013;0.0;;;;;
4487;A Landbouw, bosbouw en visserij;Waterkracht;2014;0.0;;;;;
4488;A Landbouw, bosbouw en visserij;Waterkracht;2015;0.0;;;;;
4489;A Landbouw, bosbouw en visserij;Waterkracht;2016;0.0;;;;;
4490;A Landbouw, bosbouw en visserij;Waterkracht;2017;0.0;;;;;
4491;A Landbouw, bosbouw en visserij;Waterkracht;2018;0.0;;;;;
4492;A Landbouw, bosbouw en visserij;Waterkracht;2019;0.0;;;;;
4493;A Landbouw, bosbouw en visserij;Waterkracht;2020;0.0;;;;;
4494;A Landbouw, bosbouw en visserij;Windenergie;2000;0.4;;;;;
4495;A Landbouw, bosbouw en visserij;Windenergie;2001;0.5;;;;;
4496;A Landbouw, bosbouw en visserij;Windenergie;2002;0.6;;;;;
4497;A Landbouw, bosbouw en visserij;Windenergie;2003;0.9;;;;;
4498;A Landbouw, bosbouw en visserij;Windenergie;2004;1.3;;;;;
4499;A Landbouw, bosbouw en visserij;Windenergie;2005;1.4;;;;;
4500;A Landbouw, bosbouw en visserij;Windenergie;2006;1.6;;;;;
4501;A Landbouw, bosbouw en visserij;Windenergie;2007;1.8;;;;;
4502;A Landbouw, bosbouw en visserij;Windenergie;2008;1.8;;;;;
4503;A Landbouw, bosbouw en visserij;Windenergie;2009;1.6;;;;;
4504;A Landbouw, bosbouw en visserij;Windenergie;2010;1.4;;;;;
4505;A Landbouw, bosbouw en visserij;Windenergie;2011;1.7;;;;;
4506;A Landbouw, bosbouw en visserij;Windenergie;2012;1.7;;;;;
4507;A Landbouw, bosbouw en visserij;Windenergie;2013;1.7;;;;;
4508;A Landbouw, bosbouw en visserij;Windenergie;2014;1.7;;;;;
4509;A Landbouw, bosbouw en visserij;Windenergie;2015;1.8;;;;;
4510;A Landbouw, bosbouw en visserij;Windenergie;2016;1.4;;;;;
4511;A Landbouw, bosbouw en visserij;Windenergie;2017;1.5;;;;;
4512;A Landbouw, bosbouw en visserij;Windenergie;2018;1.5;;;;;
4513;A Landbouw, bosbouw en visserij;Windenergie;2019;1.5;;;;;
4514;A Landbouw, bosbouw en visserij;Windenergie;2020;1.5;;;;;
4515;A Landbouw, bosbouw en visserij;Zonne-energie;2000;0.0;;;;;
4516;A Landbouw, bosbouw en visserij;Zonne-energie;2001;0.0;;;;;
4517;A Landbouw, bosbouw en visserij;Zonne-energie;2002;0.0;;;;;
4518;A Landbouw, bosbouw en visserij;Zonne-energie;2003;0.0;;;;;
4519;A Landbouw, bosbouw en visserij;Zonne-energie;2004;0.0;;;;;
4520;A Landbouw, bosbouw en visserij;Zonne-energie;2005;0.0;;;;;
4521;A Landbouw, bosbouw en visserij;Zonne-energie;2006;0.0;;;;;
4522;A Landbouw, bosbouw en visserij;Zonne-energie;2007;0.0;;;;;
4523;A Landbouw, bosbouw en visserij;Zonne-energie;2008;0.0;;;;;
4524;A Landbouw, bosbouw en visserij;Zonne-energie;2009;0.0;;;;;
4525;A Landbouw, bosbouw en visserij;Zonne-energie;2010;0.0;;;;;
4526;A Landbouw, bosbouw en visserij;Zonne-energie;2011;0.0;;;;;
4527;A Landbouw, bosbouw en visserij;Zonne-energie;2012;0.1;;;;;
4528;A Landbouw, bosbouw en visserij;Zonne-energie;2013;0.2;;;;;
4529;A Landbouw, bosbouw en visserij;Zonne-energie;2014;0.4;;;;;
4530;A Landbouw, bosbouw en visserij;Zonne-energie;2015;0.6;;;;;
4531;A Landbouw, bosbouw en visserij;Zonne-energie;2016;0.8;;;;;
4532;A Landbouw, bosbouw en visserij;Zonne-energie;2017;1.1;;;;;
4533;A Landbouw, bosbouw en visserij;Zonne-energie;2018;1.7;;;;;
4534;A Landbouw, bosbouw en visserij;Zonne-energie;2019;1.7;;;;;
4535;A Landbouw, bosbouw en visserij;Zonne-energie;2020;1.7;;;;;
4536;A Landbouw, bosbouw en visserij;Inputs hernieuwbare bio-energie;2000;9.7;;;;;
4537;A Landbouw, bosbouw en visserij;Inputs hernieuwbare bio-energie;2001;11.2;;;;;
4538;A Landbouw, bosbouw en visserij;Inputs hernieuwbare bio-energie;2002;12.7;;;;;
4539;A Landbouw, bosbouw en visserij;Inputs hernieuwbare bio-energie;2003;12.7;;;;;
4540;A Landbouw, bosbouw en visserij;Inputs hernieuwbare bio-energie;2004;13.7;;;;;
4541;A Landbouw, bosbouw en visserij;Inputs hernieuwbare bio-energie;2005;14.1;;;;;
4542;A Landbouw, bosbouw en visserij;Inputs hernieuwbare bio-energie;2006;15.5;;;;;
4543;A Landbouw, bosbouw en visserij;Inputs hernieuwbare bio-energie;2007;15.3;;;;;
4544;A Landbouw, bosbouw en visserij;Inputs hernieuwbare bio-energie;2008;16.7;;;;;
