ID;HerkomstVanUitvoer;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4;WaardeInWerkelijkePrijzen_5;WaardePrijsniveau2005_6;VolumemutatieTOVVoorafgaandJaar_7;Prijsindexcijfers_8;WaardeInWerkelijkePrijzen_9;WaardePrijsniveau2005_10;VolumemutatieTOVVoorafgaandJaar_11;Prijsindexcijfers_12
2722;90-92 Kunst, cultuur en loterij;2010;415.0;363.0;-5.8;114.3;14.0;15.0;40.0;90.9;401.0;348.0;-6.9;115.1
2723;90-92 Kunst, cultuur en loterij;2011;446.0;385.0;6.0;115.9;17.0;18.0;14.3;96.6;429.0;368.0;5.7;116.5
2724;90-92 Kunst, cultuur en loterij;2012;577.0;489.0;27.1;117.9;142.0;144.0;717.6;98.7;435.0;367.0;-0.2;118.4
2725;93 Sport en recreatie;1988;211.0;288.0;;73.3;11.0;15.0;;71.1;200.0;273.0;;73.4
2726;93 Sport en recreatie;1989;248.0;336.0;16.6;73.9;10.0;13.0;-18.2;79.0;238.0;323.0;18.5;73.7
2727;93 Sport en recreatie;1990;264.0;359.0;6.9;73.6;11.0;15.0;20.0;72.4;253.0;343.0;6.3;73.7
2728;93 Sport en recreatie;1991;304.0;403.0;12.5;75.4;12.0;17.0;9.1;72.4;292.0;387.0;12.6;75.5
2729;93 Sport en recreatie;1992;332.0;427.0;5.9;77.7;12.0;15.0;-8.3;79.0;320.0;412.0;6.5;77.7
2730;93 Sport en recreatie;1993;360.0;471.0;10.2;76.4;12.0;15.0;0.0;79.0;348.0;456.0;10.6;76.4
2731;93 Sport en recreatie;1994;391.0;510.0;8.3;76.6;10.0;13.0;-16.7;79.0;381.0;498.0;9.2;76.6
2732;93 Sport en recreatie;1995;373.0;478.0;-6.4;78.1;10.0;15.0;20.0;65.8;363.0;462.0;-7.1;78.5
2733;93 Sport en recreatie;1996;352.0;439.0;-8.0;80.1;9.0;12.0;-20.0;74.0;343.0;427.0;-7.7;80.4
2734;93 Sport en recreatie;1997;336.0;426.0;-3.1;79.0;13.0;18.0;44.4;74.0;323.0;408.0;-4.4;79.2
2735;93 Sport en recreatie;1998;328.0;403.0;-5.4;81.4;13.0;16.0;-7.7;80.2;315.0;386.0;-5.3;81.5
2736;93 Sport en recreatie;1999;322.0;388.0;-3.7;83.0;12.0;15.0;-7.7;80.2;310.0;373.0;-3.5;83.1
2737;93 Sport en recreatie;2000;324.0;376.0;-3.1;86.2;17.0;19.0;25.0;90.9;307.0;357.0;-4.2;85.9
2738;93 Sport en recreatie;2001;305.0;337.0;-10.5;90.6;17.0;19.0;0.0;90.9;288.0;318.0;-11.1;90.6
2739;93 Sport en recreatie;2002;303.0;322.0;-4.3;94.1;11.0;12.0;-35.3;90.9;292.0;310.0;-2.4;94.2
2740;93 Sport en recreatie;2003;328.0;339.0;5.3;96.7;11.0;11.0;-9.1;100.0;317.0;328.0;5.8;96.6
2741;93 Sport en recreatie;2004;347.0;355.0;4.6;97.8;11.0;11.0;0.0;100.0;336.0;344.0;4.7;97.8
2742;93 Sport en recreatie;2005;369.0;369.0;4.0;100.0;9.0;9.0;-18.2;100.0;360.0;360.0;4.8;100.0
2743;93 Sport en recreatie;2006;359.0;354.0;-4.1;101.4;8.0;8.0;-11.1;100.0;351.0;346.0;-3.9;101.4
2744;93 Sport en recreatie;2007;367.0;352.0;-0.6;104.3;12.0;11.0;37.5;109.1;355.0;341.0;-1.4;104.1
2745;93 Sport en recreatie;2008;373.0;351.0;-0.3;106.2;5.0;5.0;-58.3;109.1;368.0;347.0;1.7;106.1
2746;93 Sport en recreatie;2009;408.0;383.0;9.1;106.5;5.0;5.0;20.0;90.9;403.0;378.0;9.0;106.6
2747;93 Sport en recreatie;2010;407.0;379.0;-1.0;107.3;7.0;8.0;40.0;90.9;400.0;372.0;-1.5;107.4
2748;93 Sport en recreatie;2011;430.0;391.0;3.2;109.9;6.0;8.0;0.0;77.9;424.0;384.0;3.3;110.3
2749;93 Sport en recreatie;2012;496.0;442.0;13.0;112.1;6.0;6.0;-16.7;93.5;490.0;436.0;13.4;112.4
2750;S Overige dienstverlening;1988;37.0;44.0;;83.7;24.0;29.0;;81.9;13.0;14.0;;91.7
2751;S Overige dienstverlening;1989;42.0;49.0;10.8;85.7;27.0;31.0;4.2;88.5;15.0;17.0;23.1;85.9
2752;S Overige dienstverlening;1990;45.0;53.0;7.1;85.7;31.0;35.0;14.8;88.5;14.0;16.0;-6.7;85.9
2753;S Overige dienstverlening;1991;50.0;56.0;6.7;89.3;35.0;37.0;6.5;93.8;15.0;17.0;7.1;85.9
2754;S Overige dienstverlening;1992;50.0;57.0;2.0;87.5;34.0;36.0;-2.9;93.8;16.0;20.0;13.3;80.9
2755;S Overige dienstverlening;1993;50.0;57.0;0.0;87.5;33.0;35.0;-2.9;93.8;17.0;21.0;6.3;80.9
2756;S Overige dienstverlening;1994;51.0;61.0;6.0;84.2;32.0;36.0;3.0;88.3;19.0;23.0;11.8;80.9
2757;S Overige dienstverlening;1995;58.0;66.0;9.8;87.2;36.0;40.0;9.4;90.8;22.0;26.0;10.5;84.7
2758;S Overige dienstverlening;1996;63.0;70.0;5.2;90.1;39.0;41.0;2.8;95.7;24.0;28.0;9.1;84.7
2759;S Overige dienstverlening;1997;67.0;74.0;6.3;90.1;39.0;40.0;-2.6;98.3;28.0;34.0;20.8;81.8
2760;S Overige dienstverlening;1998;82.0;87.0;16.4;94.7;43.0;43.0;7.7;100.6;39.0;44.0;28.6;88.6
2761;S Overige dienstverlening;1999;92.0;97.0;12.2;94.7;49.0;50.0;16.3;98.6;43.0;47.0;7.7;90.7
2762;S Overige dienstverlening;2000;114.0;116.0;19.6;98.2;65.0;64.0;28.6;101.7;49.0;52.0;9.3;94.6
2763;S Overige dienstverlening;2001;114.0;113.0;-2.6;100.8;62.0;60.0;-6.2;103.4;52.0;53.0;2.0;98.4
2764;S Overige dienstverlening;2002;120.0;118.0;4.4;101.7;65.0;62.0;3.2;105.0;55.0;56.0;5.8;98.4
2765;S Overige dienstverlening;2003;119.0;118.0;0.0;100.8;60.0;58.0;-6.2;103.3;59.0;60.0;7.3;98.4
2766;S Overige dienstverlening;2004;123.0;123.0;4.2;100.0;61.0;61.0;5.0;100.0;62.0;62.0;3.4;100.0
2767;S Overige dienstverlening;2005;126.0;126.0;2.4;100.0;58.0;58.0;-4.9;100.0;68.0;68.0;9.7;100.0
2768;S Overige dienstverlening;2006;135.0;132.0;4.8;102.3;59.0;59.0;1.7;100.0;76.0;73.0;7.4;104.1
2769;S Overige dienstverlening;2007;147.0;141.0;6.7;104.4;63.0;63.0;6.8;100.0;84.0;78.0;6.6;108.0
2770;S Overige dienstverlening;2008;142.0;134.0;-4.8;105.9;53.0;53.0;-15.9;100.0;89.0;81.0;3.6;110.4
2771;S Overige dienstverlening;2009;144.0;136.0;1.4;105.9;62.0;62.0;17.0;100.0;82.0;74.0;-7.9;110.4
2772;S Overige dienstverlening;2010;163.0;153.0;12.5;106.5;75.0;75.0;21.0;100.0;88.0;79.0;6.1;111.7
2773;S Overige dienstverlening;2011;174.0;163.0;6.7;106.5;81.0;81.0;8.0;100.0;93.0;83.0;5.7;111.7
2774;S Overige dienstverlening;2012;185.0;175.0;6.9;106.0;90.0;87.0;7.4;103.4;95.0;89.0;6.5;107.2
2775;94 Ideële, belangen-, hobbyverenigingen;1988;3.0;4.0;;80.9;;;;;3.0;4.0;;80.9
2776;94 Ideële, belangen-, hobbyverenigingen;1989;3.0;4.0;0.0;80.9;;;;;3.0;4.0;0.0;80.9
2777;94 Ideële, belangen-, hobbyverenigingen;1990;3.0;4.0;0.0;80.9;;;;;3.0;4.0;0.0;80.9
2778;94 Ideële, belangen-, hobbyverenigingen;1991;3.0;4.0;0.0;80.9;;;;;3.0;4.0;0.0;80.9
2779;94 Ideële, belangen-, hobbyverenigingen;1992;3.0;4.0;0.0;80.9;;;;;3.0;4.0;0.0;80.9
2780;94 Ideële, belangen-, hobbyverenigingen;1993;3.0;4.0;0.0;80.9;;;;;3.0;4.0;0.0;80.9
2781;94 Ideële, belangen-, hobbyverenigingen;1994;4.0;5.0;33.3;80.9;;;;;4.0;5.0;33.3;80.9
2782;94 Ideële, belangen-, hobbyverenigingen;1995;4.0;5.0;0.0;80.9;;;;;4.0;5.0;0.0;80.9
2783;94 Ideële, belangen-, hobbyverenigingen;1996;5.0;6.0;25.0;80.9;;;;;5.0;6.0;25.0;80.9
2784;94 Ideële, belangen-, hobbyverenigingen;1997;10.0;12.0;100.0;80.9;;;;;10.0;12.0;100.0;80.9
2785;94 Ideële, belangen-, hobbyverenigingen;1998;13.0;15.0;20.0;87.6;;;;;13.0;15.0;20.0;87.6
2786;94 Ideële, belangen-, hobbyverenigingen;1999;16.0;18.0;23.1;87.6;;;;;16.0;18.0;23.1;87.6
2787;94 Ideële, belangen-, hobbyverenigingen;2000;20.0;22.0;18.8;92.2;;;;;20.0;22.0;18.8;92.2
2788;94 Ideële, belangen-, hobbyverenigingen;2001;23.0;24.0;10.0;96.4;;;;;23.0;24.0;10.0;96.4
2789;94 Ideële, belangen-, hobbyverenigingen;2002;26.0;27.0;13.0;96.4;;;;;26.0;27.0;13.0;96.4
2790;94 Ideële, belangen-, hobbyverenigingen;2003;27.0;28.0;3.8;96.4;;;;;27.0;28.0;3.8;96.4
2791;94 Ideële, belangen-, hobbyverenigingen;2004;28.0;28.0;0.0;100.0;;;;;28.0;28.0;0.0;100.0
2792;94 Ideële, belangen-, hobbyverenigingen;2005;33.0;33.0;17.9;100.0;;;;;33.0;33.0;17.9;100.0
2793;94 Ideële, belangen-, hobbyverenigingen;2006;36.0;34.0;3.0;105.9;;;;;36.0;34.0;3.0;105.9
2794;94 Ideële, belangen-, hobbyverenigingen;2007;37.0;34.0;0.0;108.8;;;;;37.0;34.0;0.0;108.8
2795;94 Ideële, belangen-, hobbyverenigingen;2008;39.0;35.0;2.7;111.7;;;;;39.0;35.0;2.7;111.7
2796;94 Ideële, belangen-, hobbyverenigingen;2009;37.0;33.0;-5.1;111.7;;;;;37.0;33.0;-5.1;111.7
2797;94 Ideële, belangen-, hobbyverenigingen;2010;39.0;35.0;5.4;111.7;;;;;39.0;35.0;5.4;111.7
2798;94 Ideële, belangen-, hobbyverenigingen;2011;44.0;38.0;7.7;117.0;;;;;44.0;38.0;7.7;117.0
2799;94 Ideële, belangen-, hobbyverenigingen;2012;45.0;40.0;6.8;112.0;;;;;45.0;40.0;6.8;112.0
2800;95 Reparatie van consumentenartikelen;1988;27.0;32.0;;85.2;24.0;29.0;;81.9;3.0;3.0;;116.7
2801;95 Reparatie van consumentenartikelen;1989;31.0;35.0;11.1;88.0;27.0;31.0;4.2;88.5;4.0;4.0;66.7;93.3
2802;95 Reparatie van consumentenartikelen;1990;36.0;41.0;16.1;88.0;31.0;35.0;14.8;88.5;5.0;5.0;25.0;93.3
2803;95 Reparatie van consumentenartikelen;1991;42.0;45.0;11.1;92.4;35.0;37.0;6.5;93.8;7.0;7.0;40.0;93.3
2804;95 Reparatie van consumentenartikelen;1992;41.0;45.0;0.0;90.2;34.0;36.0;-2.9;93.8;7.0;9.0;14.3;81.7
2805;95 Reparatie van consumentenartikelen;1993;42.0;47.0;2.4;90.2;33.0;35.0;-2.9;93.8;9.0;11.0;28.6;81.7
2806;95 Reparatie van consumentenartikelen;1994;41.0;48.0;2.4;86.0;32.0;36.0;3.0;88.3;9.0;11.0;0.0;81.7
2807;95 Reparatie van consumentenartikelen;1995;47.0;52.0;9.8;89.9;36.0;40.0;9.4;90.8;11.0;12.0;11.1;89.8
2808;95 Reparatie van consumentenartikelen;1996;52.0;56.0;6.4;93.5;39.0;41.0;2.8;95.7;13.0;14.0;18.2;89.8
2809;95 Reparatie van consumentenartikelen;1997;53.0;57.0;1.9;93.5;39.0;40.0;-2.6;98.3;14.0;17.0;15.4;83.8
2810;95 Reparatie van consumentenartikelen;1998;62.0;64.0;13.2;96.6;43.0;43.0;7.7;100.6;19.0;21.0;28.6;88.5
2811;95 Reparatie van consumentenartikelen;1999;71.0;74.0;14.5;96.6;49.0;50.0;16.3;98.6;22.0;24.0;10.5;92.7
2812;95 Reparatie van consumentenartikelen;2000;91.0;91.0;23.9;99.9;65.0;64.0;28.6;101.7;26.0;27.0;13.6;96.4
2813;95 Reparatie van consumentenartikelen;2001;90.0;88.0;-3.3;102.1;62.0;60.0;-6.2;103.4;28.0;28.0;3.8;100.0
2814;95 Reparatie van consumentenartikelen;2002;93.0;90.0;2.2;103.2;65.0;62.0;3.2;105.0;28.0;28.0;0.0;100.0
2815;95 Reparatie van consumentenartikelen;2003;91.0;89.0;-1.1;102.1;60.0;58.0;-6.2;103.3;31.0;31.0;10.7;100.0
2816;95 Reparatie van consumentenartikelen;2004;94.0;94.0;5.5;100.0;61.0;61.0;5.0;100.0;33.0;33.0;6.5;100.0
2817;95 Reparatie van consumentenartikelen;2005;92.0;92.0;-2.1;100.0;58.0;58.0;-4.9;100.0;34.0;34.0;3.0;100.0
2818;95 Reparatie van consumentenartikelen;2006;98.0;97.0;5.4;101.0;59.0;59.0;1.7;100.0;39.0;38.0;11.8;102.6
2819;95 Reparatie van consumentenartikelen;2007;109.0;106.0;9.2;102.9;63.0;63.0;6.8;100.0;46.0;43.0;12.8;107.3
2820;95 Reparatie van consumentenartikelen;2008;102.0;98.0;-7.3;103.9;53.0;53.0;-15.9;100.0;49.0;45.0;4.3;109.5
2821;95 Reparatie van consumentenartikelen;2009;106.0;102.0;3.9;103.9;62.0;62.0;17.0;100.0;44.0;40.0;-10.2;109.5
2822;95 Reparatie van consumentenartikelen;2010;123.0;117.0;15.1;104.8;75.0;75.0;21.0;100.0;48.0;43.0;6.8;111.9
2823;95 Reparatie van consumentenartikelen;2011;128.0;124.0;5.7;103.2;81.0;81.0;8.0;100.0;47.0;44.0;2.1;107.3
2824;95 Reparatie van consumentenartikelen;2012;138.0;133.0;7.0;103.9;90.0;87.0;7.4;103.4;48.0;47.0;6.4;103.0
2825;96 Overige persoonlijke dienstverlening;1988;7.0;8.0;;;;;;;7.0;8.0;;
2826;96 Overige persoonlijke dienstverlening;1989;8.0;9.0;;;;;;;8.0;9.0;;
2827;96 Overige persoonlijke dienstverlening;1990;6.0;7.0;;;;;;;6.0;7.0;;
2828;96 Overige persoonlijke dienstverlening;1991;5.0;6.0;;;;;;;5.0;6.0;;
2829;96 Overige persoonlijke dienstverlening;1992;6.0;7.0;;;;;;;6.0;7.0;;
2830;96 Overige persoonlijke dienstverlening;1993;5.0;6.0;;;;;;;5.0;6.0;;
2831;96 Overige persoonlijke dienstverlening;1994;6.0;7.0;;;;;;;6.0;7.0;;
2832;96 Overige persoonlijke dienstverlening;1995;7.0;8.0;;;;;;;7.0;8.0;;
2833;96 Overige persoonlijke dienstverlening;1996;6.0;7.0;;;;;;;6.0;7.0;;
2834;96 Overige persoonlijke dienstverlening;1997;4.0;5.0;;;;;;;4.0;5.0;;
2835;96 Overige persoonlijke dienstverlening;1998;7.0;7.0;;;;;;;7.0;7.0;;
2836;96 Overige persoonlijke dienstverlening;1999;5.0;5.0;;;;;;;5.0;5.0;;
2837;96 Overige persoonlijke dienstverlening;2000;3.0;3.0;;;;;;;3.0;3.0;;
2838;96 Overige persoonlijke dienstverlening;2001;1.0;1.0;;;;;;;1.0;1.0;;
2839;96 Overige persoonlijke dienstverlening;2002;1.0;1.0;;;;;;;1.0;1.0;;
2840;96 Overige persoonlijke dienstverlening;2003;1.0;1.0;;;;;;;1.0;1.0;;
2841;96 Overige persoonlijke dienstverlening;2004;1.0;1.0;;;;;;;1.0;1.0;;
2842;96 Overige persoonlijke dienstverlening;2005;1.0;1.0;;;;;;;1.0;1.0;;
2843;96 Overige persoonlijke dienstverlening;2006;1.0;1.0;;;;;;;1.0;1.0;;
2844;96 Overige persoonlijke dienstverlening;2007;1.0;1.0;;;;;;;1.0;1.0;;
2845;96 Overige persoonlijke dienstverlening;2008;1.0;1.0;;;;;;;1.0;1.0;;
2846;96 Overige persoonlijke dienstverlening;2009;1.0;1.0;;;;;;;1.0;1.0;;
2847;96 Overige persoonlijke dienstverlening;2010;1.0;1.0;;;;;;;1.0;1.0;;
2848;96 Overige persoonlijke dienstverlening;2011;2.0;2.0;;;;;;;2.0;2.0;;
2849;96 Overige persoonlijke dienstverlening;2012;2.0;2.0;;;;;;;2.0;2.0;;
2850;T Huishoudens;1988;;;;;;;;;;;;
2851;T Huishoudens;1989;;;;;;;;;;;;
2852;T Huishoudens;1990;;;;;;;;;;;;
2853;T Huishoudens;1991;;;;;;;;;;;;
2854;T Huishoudens;1992;;;;;;;;;;;;
2855;T Huishoudens;1993;;;;;;;;;;;;
2856;T Huishoudens;1994;;;;;;;;;;;;
2857;T Huishoudens;1995;;;;;;;;;;;;
2858;T Huishoudens;1996;;;;;;;;;;;;
2859;T Huishoudens;1997;;;;;;;;;;;;
2860;T Huishoudens;1998;;;;;;;;;;;;
2861;T Huishoudens;1999;;;;;;;;;;;;
2862;T Huishoudens;2000;;;;;;;;;;;;
2863;T Huishoudens;2001;;;;;;;;;;;;
2864;T Huishoudens;2002;;;;;;;;;;;;
2865;T Huishoudens;2003;;;;;;;;;;;;
2866;T Huishoudens;2004;;;;;;;;;;;;
2867;T Huishoudens;2005;;;;;;;;;;;;
2868;T Huishoudens;2006;;;;;;;;;;;;
2869;T Huishoudens;2007;;;;;;;;;;;;
2870;T Huishoudens;2008;;;;;;;;;;;;
2871;T Huishoudens;2009;;;;;;;;;;;;
2872;T Huishoudens;2010;;;;;;;;;;;;
2873;T Huishoudens;2011;;;;;;;;;;;;
2874;T Huishoudens;2012;;;;;;;;;;;;
2875;97 Huishoudens met personeel;1988;;;;;;;;;;;;
2876;97 Huishoudens met personeel;1989;;;;;;;;;;;;
2877;97 Huishoudens met personeel;1990;;;;;;;;;;;;
2878;97 Huishoudens met personeel;1991;;;;;;;;;;;;
2879;97 Huishoudens met personeel;1992;;;;;;;;;;;;
2880;97 Huishoudens met personeel;1993;;;;;;;;;;;;
2881;97 Huishoudens met personeel;1994;;;;;;;;;;;;
2882;97 Huishoudens met personeel;1995;;;;;;;;;;;;
2883;97 Huishoudens met personeel;1996;;;;;;;;;;;;
2884;97 Huishoudens met personeel;1997;;;;;;;;;;;;
2885;97 Huishoudens met personeel;1998;;;;;;;;;;;;
2886;97 Huishoudens met personeel;1999;;;;;;;;;;;;
2887;97 Huishoudens met personeel;2000;;;;;;;;;;;;
2888;97 Huishoudens met personeel;2001;;;;;;;;;;;;
2889;97 Huishoudens met personeel;2002;;;;;;;;;;;;
2890;97 Huishoudens met personeel;2003;;;;;;;;;;;;
2891;97 Huishoudens met personeel;2004;;;;;;;;;;;;
2892;97 Huishoudens met personeel;2005;;;;;;;;;;;;
2893;97 Huishoudens met personeel;2006;;;;;;;;;;;;
2894;97 Huishoudens met personeel;2007;;;;;;;;;;;;
2895;97 Huishoudens met personeel;2008;;;;;;;;;;;;
2896;97 Huishoudens met personeel;2009;;;;;;;;;;;;
2897;97 Huishoudens met personeel;2010;;;;;;;;;;;;
2898;97 Huishoudens met personeel;2011;;;;;;;;;;;;
2899;97 Huishoudens met personeel;2012;;;;;;;;;;;;
2900;99 Extraterritoriale organisaties;1988;;;;;;;;;;;;
2901;99 Extraterritoriale organisaties;1989;;;;;;;;;;;;
2902;99 Extraterritoriale organisaties;1990;;;;;;;;;;;;
2903;99 Extraterritoriale organisaties;1991;;;;;;;;;;;;
2904;99 Extraterritoriale organisaties;1992;;;;;;;;;;;;
2905;99 Extraterritoriale organisaties;1993;;;;;;;;;;;;
2906;99 Extraterritoriale organisaties;1994;;;;;;;;;;;;
2907;99 Extraterritoriale organisaties;1995;;;;;;;;;;;;
2908;99 Extraterritoriale organisaties;1996;;;;;;;;;;;;
2909;99 Extraterritoriale organisaties;1997;;;;;;;;;;;;
2910;99 Extraterritoriale organisaties;1998;;;;;;;;;;;;
2911;99 Extraterritoriale organisaties;1999;;;;;;;;;;;;
2912;99 Extraterritoriale organisaties;2000;;;;;;;;;;;;
2913;99 Extraterritoriale organisaties;2001;;;;;;;;;;;;
2914;99 Extraterritoriale organisaties;2002;;;;;;;;;;;;
2915;99 Extraterritoriale organisaties;2003;;;;;;;;;;;;
2916;99 Extraterritoriale organisaties;2004;;;;;;;;;;;;
2917;99 Extraterritoriale organisaties;2005;;;;;;;;;;;;
2918;99 Extraterritoriale organisaties;2006;;;;;;;;;;;;
2919;99 Extraterritoriale organisaties;2007;;;;;;;;;;;;
2920;99 Extraterritoriale organisaties;2008;;;;;;;;;;;;
2921;99 Extraterritoriale organisaties;2009;;;;;;;;;;;;
2922;99 Extraterritoriale organisaties;2010;;;;;;;;;;;;
2923;99 Extraterritoriale organisaties;2011;;;;;;;;;;;;
2924;99 Extraterritoriale organisaties;2012;;;;;;;;;;;;
2925;U Extraterritoriale organisaties;1988;;;;;;;;;;;;
2926;U Extraterritoriale organisaties;1989;;;;;;;;;;;;
2927;U Extraterritoriale organisaties;1990;;;;;;;;;;;;
2928;U Extraterritoriale organisaties;1991;;;;;;;;;;;;
2929;U Extraterritoriale organisaties;1992;;;;;;;;;;;;
2930;U Extraterritoriale organisaties;1993;;;;;;;;;;;;
2931;U Extraterritoriale organisaties;1994;;;;;;;;;;;;
2932;U Extraterritoriale organisaties;1995;;;;;;;;;;;;
2933;U Extraterritoriale organisaties;1996;;;;;;;;;;;;
2934;U Extraterritoriale organisaties;1997;;;;;;;;;;;;
2935;U Extraterritoriale organisaties;1998;;;;;;;;;;;;
2936;U Extraterritoriale organisaties;1999;;;;;;;;;;;;
2937;U Extraterritoriale organisaties;2000;;;;;;;;;;;;
2938;U Extraterritoriale organisaties;2001;;;;;;;;;;;;
2939;U Extraterritoriale organisaties;2002;;;;;;;;;;;;
2940;U Extraterritoriale organisaties;2003;;;;;;;;;;;;
2941;U Extraterritoriale organisaties;2004;;;;;;;;;;;;
2942;U Extraterritoriale organisaties;2005;;;;;;;;;;;;
2943;U Extraterritoriale organisaties;2006;;;;;;;;;;;;
2944;U Extraterritoriale organisaties;2007;;;;;;;;;;;;
2945;U Extraterritoriale organisaties;2008;;;;;;;;;;;;
2946;U Extraterritoriale organisaties;2009;;;;;;;;;;;;
2947;U Extraterritoriale organisaties;2010;;;;;;;;;;;;
2948;U Extraterritoriale organisaties;2011;;;;;;;;;;;;
2949;U Extraterritoriale organisaties;2012;;;;;;;;;;;;
2950;Totaal overige posten;1988;27478.0;21869.0;;125.6;24626.0;17861.0;;137.9;2852.0;2852.0;;60.2
2951;Totaal overige posten;1989;31352.0;24469.0;11.9;128.1;27715.0;19702.0;10.3;140.7;3637.0;3637.0;25.5;61.1
2952;Totaal overige posten;1990;32549.0;26039.0;6.4;125.0;28996.0;21372.0;8.5;135.7;3553.0;3553.0;-9.3;65.8
2953;Totaal overige posten;1991;36527.0;29484.0;13.2;123.9;31725.0;23784.0;11.3;133.4;4802.0;4802.0;29.1;68.9
2954;Totaal overige posten;1992;37411.0;30860.0;4.7;121.2;32203.0;24919.0;4.8;129.2;5208.0;5208.0;4.0;71.9
2955;Totaal overige posten;1993;38925.0;33412.0;8.3;116.5;34015.0;27647.0;10.9;123.0;4910.0;4910.0;-8.3;73.9
2956;Totaal overige posten;1994;45907.0;39706.0;18.8;115.6;40354.0;33187.0;20.0;121.6;5553.0;5553.0;10.5;75.6
2957;Totaal overige posten;1995;53435.0;46930.0;18.2;113.9;47659.0;39723.0;19.7;120.0;5776.0;5776.0;7.3;73.3
2958;Totaal overige posten;1996;57064.0;50045.0;6.6;114.0;50571.0;42219.0;6.3;119.8;6493.0;6493.0;9.6;75.2
2959;Totaal overige posten;1997;70664.0;60586.0;21.1;116.6;62350.0;51094.0;21.0;122.0;8314.0;8314.0;21.4;79.4
2960;Totaal overige posten;1998;76411.0;68072.0;12.4;112.3;67424.0;57855.0;13.2;116.5;8987.0;8987.0;5.8;81.1
2961;Totaal overige posten;1999;86652.0;79463.0;16.7;109.0;75554.0;67258.0;16.3;112.3;11098.0;11098.0;20.4;83.2
2962;Totaal overige posten;2000;109142.0;98827.0;24.4;110.4;98084.0;86391.0;28.4;113.5;11058.0;11058.0;-3.4;85.8
2963;Totaal overige posten;2001;113283.0;103800.0;5.0;109.1;101955.0;91598.0;6.0;111.3;11328.0;11328.0;-3.8;91.4
2964;Totaal overige posten;2002;108598.0;104045.0;0.2;104.4;96767.0;91760.0;0.2;105.5;11831.0;11831.0;0.8;94.7
2965;Totaal overige posten;2003;112684.0;111428.0;7.1;101.1;101057.0;99633.0;8.6;101.4;11627.0;11627.0;-5.0;98.0
2966;Totaal overige posten;2004;126191.0;125951.0;13.0;100.2;114640.0;114344.0;14.8;100.3;11551.0;11551.0;-2.0;99.4
2967;Totaal overige posten;2005;140599.0;140599.0;11.6;100.0;129567.0;129567.0;13.3;100.0;11032.0;11032.0;-5.1;100.0
2968;Totaal overige posten;2006;159863.0;159366.0;13.3;100.3;148358.0;147986.0;14.2;100.3;11505.0;11505.0;3.2;101.1
2969;Totaal overige posten;2007;175507.0;173953.0;9.2;100.9;162439.0;161256.0;9.0;100.7;13068.0;13068.0;11.6;102.9
2970;Totaal overige posten;2008;186873.0;181815.0;4.5;102.8;173364.0;169172.0;4.9;102.5;13509.0;13509.0;-0.3;106.8
2971;Totaal overige posten;2009;164664.0;167730.0;-7.8;98.2;148115.0;151957.0;-10.2;97.5;16549.0;15622.0;23.4;105.9
2972;Totaal overige posten;2010;202079.0;197633.0;17.8;102.2;181519.0;178004.0;17.1;102.0;20560.0;19368.0;24.0;106.2
2973;Totaal overige posten;2011;217600.0;211188.0;6.9;103.0;194114.0;189133.0;6.3;102.6;23486.0;21733.0;12.2;108.1
2974;Totaal overige posten;2012;233967.0;224424.0;6.3;104.3;208801.0;201232.0;6.4;103.8;25166.0;22862.0;5.2;110.1
2975;Consumptie buitenlanders in Nederland;1988;3030.0;4764.0;;63.6;;;;;3030.0;4764.0;;63.6
2976;Consumptie buitenlanders in Nederland;1989;3545.0;5417.0;13.7;65.4;;;;;3545.0;5417.0;13.7;65.4
2977;Consumptie buitenlanders in Nederland;1990;3560.0;5071.0;-6.4;70.2;;;;;3560.0;5071.0;-6.4;70.2
2978;Consumptie buitenlanders in Nederland;1991;4628.0;6315.0;24.5;73.3;;;;;4628.0;6315.0;24.5;73.3
2979;Consumptie buitenlanders in Nederland;1992;5290.0;7053.0;11.7;75.0;;;;;5290.0;7053.0;11.7;75.0
2980;Consumptie buitenlanders in Nederland;1993;4997.0;6541.0;-7.3;76.4;;;;;4997.0;6541.0;-7.3;76.4
2981;Consumptie buitenlanders in Nederland;1994;5179.0;6646.0;1.6;77.9;;;;;5179.0;6646.0;1.6;77.9
2982;Consumptie buitenlanders in Nederland;1995;5481.0;7080.0;6.5;77.4;;;;;5481.0;7080.0;6.5;77.4
2983;Consumptie buitenlanders in Nederland;1996;5822.0;7379.0;4.2;78.9;;;;;5822.0;7379.0;4.2;78.9
2984;Consumptie buitenlanders in Nederland;1997;6708.0;8238.0;11.6;81.4;;;;;6708.0;8238.0;11.6;81.4
2985;Consumptie buitenlanders in Nederland;1998;7320.0;8843.0;7.3;82.8;;;;;7320.0;8843.0;7.3;82.8
2986;Consumptie buitenlanders in Nederland;1999;7715.0;9106.0;3.0;84.7;;;;;7715.0;9106.0;3.0;84.7
2987;Consumptie buitenlanders in Nederland;2000;8320.0;9515.0;4.5;87.4;;;;;8320.0;9515.0;4.5;87.4
2988;Consumptie buitenlanders in Nederland;2001;8543.0;9296.0;-2.3;91.9;;;;;8543.0;9296.0;-2.3;91.9
