ID;GeslachtWerknemer;Dienstverband;CaoSector;OverigeKenmerkenWerknemer;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
2179;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2009;37.0;37.0;16.68;2302.0;2293.0;31350.0;27620.0;3730.0;40.0;35.9;35.8;1649.0;1649.0
2180;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2006;20.0;20.0;17.02;2358.0;2349.0;31800.0;28290.0;3510.0;40.0;36.0;35.9;1656.0;1656.0
2181;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2007;21.0;21.0;17.68;2430.0;2420.0;32850.0;29150.0;3690.0;50.0;36.0;35.9;1642.0;1642.0
2182;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2008;22.0;22.0;18.47;2512.0;2504.0;34210.0;30150.0;4060.0;80.0;35.6;35.5;1627.0;1627.0
2183;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2009;22.0;22.0;18.77;2590.0;2580.0;35420.0;31080.0;4350.0;80.0;36.0;35.9;1649.0;1649.0
2184;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2006;16.0;16.0;17.71;2449.0;2439.0;32970.0;29380.0;3590.0;60.0;36.0;35.9;1653.0;1653.0
2185;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2007;17.0;17.0;18.43;2531.0;2521.0;34160.0;30370.0;3790.0;70.0;36.0;35.9;1641.0;1641.0
2186;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2008;18.0;18.0;19.16;2605.0;2596.0;35360.0;31260.0;4100.0;90.0;35.6;35.5;1626.0;1626.0
2187;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2009;18.0;18.0;19.44;2698.0;2687.0;36780.0;32370.0;4400.0;80.0;36.2;36.1;1659.0;1659.0
2188;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2006;19.0;19.0;17.9;2469.0;2459.0;33250.0;29630.0;3620.0;60.0;35.9;35.8;1649.0;1649.0
2189;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2007;19.0;19.0;18.47;2530.0;2518.0;34120.0;30360.0;3760.0;60.0;36.0;35.9;1636.0;1636.0
2190;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2008;21.0;21.0;19.16;2604.0;2594.0;35360.0;31250.0;4110.0;90.0;35.7;35.6;1624.0;1624.0
2191;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2009;20.0;20.0;19.31;2691.0;2679.0;36720.0;32290.0;4430.0;90.0;36.4;36.2;1665.0;1665.0
2192;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2006;22.0;22.0;18.33;2511.0;2499.0;33890.0;30130.0;3760.0;50.0;35.8;35.7;1636.0;1636.0
2193;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2007;23.0;23.0;18.96;2579.0;2565.0;34820.0;30940.0;3880.0;60.0;35.9;35.8;1624.0;1624.0
2194;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2008;26.0;26.0;19.39;2622.0;2610.0;35660.0;31460.0;4200.0;70.0;35.7;35.6;1615.0;1615.0
2195;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2009;26.0;26.0;19.48;2700.0;2686.0;36860.0;32400.0;4460.0;70.0;36.4;36.2;1655.0;1655.0
2196;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2006;20.0;20.0;19.15;2612.0;2600.0;35230.0;31350.0;3880.0;50.0;35.9;35.8;1629.0;1629.0
2197;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2007;21.0;21.0;19.71;2667.0;2653.0;36050.0;32010.0;4040.0;60.0;35.9;35.8;1615.0;1615.0
2198;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2008;25.0;25.0;20.06;2702.0;2689.0;36810.0;32420.0;4380.0;70.0;35.8;35.6;1608.0;1608.0
2199;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2009;26.0;26.0;20.14;2774.0;2761.0;37980.0;33290.0;4700.0;60.0;36.4;36.3;1645.0;1645.0
2200;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2006;14.0;14.0;19.49;2623.0;2611.0;35520.0;31470.0;4050.0;40.0;36.0;35.9;1608.0;1608.0
2201;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2007;15.0;15.0;20.13;2687.0;2674.0;36500.0;32250.0;4260.0;50.0;36.0;35.9;1595.0;1595.0
2202;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2008;18.0;18.0;20.6;2739.0;2726.0;37450.0;32870.0;4580.0;50.0;35.9;35.8;1588.0;1588.0
2203;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2009;19.0;19.0;20.54;2790.0;2777.0;38310.0;33480.0;4830.0;60.0;36.5;36.4;1622.0;1622.0
2204;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2006;3.0;3.0;17.47;2382.0;2370.0;32580.0;28580.0;4000.0;50.0;36.3;36.2;1628.0;1628.0
2205;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2007;3.0;3.0;18.27;2463.0;2451.0;33740.0;29560.0;4180.0;50.0;36.3;36.1;1609.0;1609.0
2206;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2008;5.0;5.0;19.33;2580.0;2570.0;35610.0;30960.0;4650.0;60.0;36.0;35.9;1596.0;1596.0
2207;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2009;6.0;6.0;19.62;2659.0;2647.0;36970.0;31910.0;5060.0;60.0;36.5;36.3;1619.0;1619.0
2208;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2006;;;;;;;;;;;;;
2209;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2007;;;;;;;;;;;;;
2210;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2008;;;;;;;;;;;;;
2211;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2212;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2006;;;;;;;;;;;;;
2213;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2007;;;;;;;;;;;;;
2214;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2008;;;;;;;;;;;;;
2215;Vrouwen;Voltijd;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2216;Vrouwen;Voltijd;Gesubsidieerde instellingen;5000;2006;172.0;172.0;16.45;2264.0;2254.0;30460.0;27160.0;3300.0;30.0;36.0;35.9;1645.0;1645.0
2217;Vrouwen;Voltijd;Gesubsidieerde instellingen;5000;2007;180.0;180.0;16.94;2313.0;2302.0;31180.0;27750.0;3430.0;40.0;36.0;35.9;1631.0;1631.0
2218;Vrouwen;Voltijd;Gesubsidieerde instellingen;5000;2008;204.0;204.0;17.5;2370.0;2361.0;32170.0;28440.0;3730.0;60.0;35.7;35.6;1619.0;1619.0
2219;Vrouwen;Voltijd;Gesubsidieerde instellingen;5000;2009;203.0;203.0;17.76;2452.0;2441.0;33430.0;29420.0;4020.0;60.0;36.2;36.1;1649.0;1649.0
2220;Vrouwen;Voltijd;Gesubsidieerde instellingen;502;2006;2.0;2.0;19.95;2820.0;2807.0;37580.0;33840.0;3740.0;30.0;36.9;36.8;1689.0;1689.0
2221;Vrouwen;Voltijd;Gesubsidieerde instellingen;502;2007;2.0;2.0;19.52;2736.0;2725.0;36730.0;32830.0;3910.0;30.0;36.9;36.8;1675.0;1675.0
2222;Vrouwen;Voltijd;Gesubsidieerde instellingen;502;2008;2.0;2.0;20.04;2784.0;2773.0;37800.0;33410.0;4390.0;50.0;36.6;36.4;1661.0;1661.0
2223;Vrouwen;Voltijd;Gesubsidieerde instellingen;502;2009;2.0;2.0;20.35;2849.0;2838.0;39160.0;34190.0;4970.0;50.0;36.7;36.6;1674.0;1674.0
2224;Vrouwen;Voltijd;Gesubsidieerde instellingen;503;2006;;;;;;;;;;;;;
2225;Vrouwen;Voltijd;Gesubsidieerde instellingen;503;2007;;;;;;;;;;;;;
2226;Vrouwen;Voltijd;Gesubsidieerde instellingen;503;2008;;;;;;;;;;;;;
2227;Vrouwen;Voltijd;Gesubsidieerde instellingen;503;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2228;Vrouwen;Voltijd;Gesubsidieerde instellingen;504;2006;3.0;3.0;15.1;2118.0;2111.0;28710.0;25420.0;3290.0;60.0;36.6;36.5;1677.0;1677.0
2229;Vrouwen;Voltijd;Gesubsidieerde instellingen;504;2007;3.0;3.0;15.81;2193.0;2186.0;29950.0;26320.0;3630.0;100.0;36.5;36.5;1659.0;1659.0
2230;Vrouwen;Voltijd;Gesubsidieerde instellingen;504;2008;2.0;2.0;15.36;2080.0;2074.0;27960.0;24970.0;2990.0;40.0;35.7;35.6;1620.0;1620.0
2231;Vrouwen;Voltijd;Gesubsidieerde instellingen;504;2009;2.0;2.0;15.49;2141.0;2133.0;28910.0;25690.0;3210.0;30.0;36.2;36.1;1652.0;1652.0
2232;Vrouwen;Voltijd;Overheid;Totaal;2006;163.0;163.0;19.26;2720.0;2715.0;37060.0;32650.0;4420.0;10.0;37.0;36.9;1691.0;1691.0
2233;Vrouwen;Voltijd;Overheid;Totaal;2007;165.0;165.0;19.98;2803.0;2796.0;38350.0;33630.0;4720.0;10.0;37.0;37.0;1679.0;1679.0
2234;Vrouwen;Voltijd;Overheid;Totaal;2008;172.0;172.0;20.73;2896.0;2890.0;40170.0;34750.0;5410.0;10.0;36.7;36.7;1673.0;1673.0
2235;Vrouwen;Voltijd;Overheid;Totaal;2009;171.0;171.0;21.35;3006.0;2999.0;41910.0;36070.0;5840.0;10.0;37.0;36.9;1686.0;1686.0
2236;Vrouwen;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
2237;Vrouwen;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
2238;Vrouwen;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
2239;Vrouwen;Voltijd;Overheid;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2240;Vrouwen;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2006;1.0;1.0;7.32;1060.0;1058.0;14710.0;12720.0;2000.0;0.0;37.9;37.9;1733.0;1733.0
2241;Vrouwen;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2007;1.0;1.0;7.61;1094.0;1091.0;15030.0;13120.0;1910.0;0.0;38.0;37.9;1720.0;1720.0
2242;Vrouwen;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2008;1.0;1.0;7.84;1129.0;1126.0;16000.0;13540.0;2460.0;0.0;37.7;37.7;1724.0;1724.0
2243;Vrouwen;Voltijd;Overheid;Leeftijd: 15 tot 20 jaar;2009;1.0;1.0;7.27;1056.0;1053.0;14780.0;12670.0;2120.0;0.0;37.9;37.9;1740.0;1740.0
2244;Vrouwen;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2006;16.0;16.0;12.65;1841.0;1837.0;25030.0;22100.0;2930.0;0.0;38.0;37.9;1743.0;1743.0
2245;Vrouwen;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2007;16.0;16.0;12.83;1859.0;1854.0;25280.0;22310.0;2970.0;0.0;38.1;38.0;1734.0;1734.0
2246;Vrouwen;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2008;16.0;16.0;13.56;1930.0;1926.0;26700.0;23160.0;3540.0;0.0;37.3;37.2;1705.0;1705.0
2247;Vrouwen;Voltijd;Overheid;Leeftijd: 20 tot 25 jaar;2009;16.0;16.0;13.69;1980.0;1976.0;27370.0;23760.0;3610.0;0.0;37.8;37.7;1732.0;1732.0
2248;Vrouwen;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2006;34.0;34.0;16.4;2326.0;2321.0;31580.0;27910.0;3670.0;0.0;37.1;37.0;1698.0;1698.0
2249;Vrouwen;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2007;35.0;35.0;16.91;2382.0;2377.0;32490.0;28590.0;3900.0;0.0;37.1;37.1;1687.0;1687.0
2250;Vrouwen;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2008;36.0;36.0;17.45;2448.0;2443.0;33820.0;29380.0;4440.0;0.0;36.9;36.8;1681.0;1681.0
2251;Vrouwen;Voltijd;Overheid;Leeftijd: 25 tot 30 jaar;2009;35.0;35.0;17.84;2522.0;2517.0;34990.0;30260.0;4730.0;0.0;37.1;37.0;1693.0;1693.0
2252;Vrouwen;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2006;24.0;24.0;19.01;2693.0;2686.0;36670.0;32310.0;4360.0;10.0;37.0;36.9;1696.0;1696.0
2253;Vrouwen;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2007;24.0;24.0;19.76;2781.0;2774.0;37990.0;33380.0;4620.0;10.0;37.1;37.0;1685.0;1685.0
2254;Vrouwen;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2008;25.0;25.0;20.34;2853.0;2847.0;39490.0;34240.0;5250.0;10.0;36.8;36.8;1680.0;1680.0
2255;Vrouwen;Voltijd;Overheid;Leeftijd: 30 tot 35 jaar;2009;25.0;25.0;20.9;2954.0;2946.0;41090.0;35440.0;5650.0;10.0;37.0;36.9;1691.0;1691.0
2256;Vrouwen;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2006;17.0;17.0;20.76;2932.0;2924.0;39980.0;35180.0;4790.0;20.0;36.9;36.8;1690.0;1690.0
2257;Vrouwen;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2007;17.0;17.0;21.73;3049.0;3039.0;41710.0;36580.0;5130.0;20.0;37.0;36.9;1679.0;1679.0
2258;Vrouwen;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2008;18.0;18.0;22.51;3147.0;3138.0;43660.0;37760.0;5900.0;20.0;36.7;36.6;1673.0;1673.0
2259;Vrouwen;Voltijd;Overheid;Leeftijd: 35 tot 40 jaar;2009;17.0;17.0;23.26;3281.0;3271.0;45710.0;39370.0;6350.0;20.0;36.9;36.8;1687.0;1687.0
2260;Vrouwen;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2006;17.0;17.0;21.03;2966.0;2959.0;40470.0;35600.0;4880.0;10.0;36.9;36.8;1688.0;1688.0
2261;Vrouwen;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2007;17.0;17.0;22.01;3083.0;3073.0;42190.0;37000.0;5190.0;20.0;36.9;36.9;1676.0;1676.0
2262;Vrouwen;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2008;17.0;17.0;22.97;3208.0;3199.0;44500.0;38490.0;6010.0;20.0;36.7;36.6;1671.0;1671.0
2263;Vrouwen;Voltijd;Overheid;Leeftijd: 40 tot 45 jaar;2009;16.0;16.0;23.93;3368.0;3358.0;46960.0;40420.0;6540.0;20.0;36.9;36.8;1684.0;1684.0
2264;Vrouwen;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2006;20.0;20.0;21.96;3081.0;3074.0;41990.0;36970.0;5020.0;10.0;36.8;36.8;1680.0;1680.0
2265;Vrouwen;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2007;20.0;20.0;22.82;3179.0;3171.0;43550.0;38140.0;5400.0;20.0;36.9;36.8;1667.0;1667.0
2266;Vrouwen;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2008;20.0;20.0;23.49;3264.0;3257.0;45280.0;39170.0;6110.0;20.0;36.6;36.5;1664.0;1664.0
2267;Vrouwen;Voltijd;Overheid;Leeftijd: 45 tot 50 jaar;2009;20.0;20.0;24.25;3393.0;3383.0;47360.0;40720.0;6640.0;20.0;36.8;36.7;1674.0;1674.0
2268;Vrouwen;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2006;19.0;19.0;22.96;3190.0;3184.0;43500.0;38270.0;5220.0;20.0;36.6;36.6;1664.0;1664.0
2269;Vrouwen;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2007;20.0;20.0;23.69;3270.0;3264.0;44900.0;39240.0;5660.0;20.0;36.7;36.6;1653.0;1653.0
2270;Vrouwen;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2008;21.0;21.0;24.23;3353.0;3347.0;46580.0;40230.0;6350.0;20.0;36.5;36.4;1657.0;1657.0
2271;Vrouwen;Voltijd;Overheid;Leeftijd: 50 tot 55 jaar;2009;21.0;21.0;25.08;3490.0;3482.0;48820.0;41890.0;6930.0;20.0;36.7;36.6;1666.0;1666.0
2272;Vrouwen;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2006;11.0;11.0;22.81;3152.0;3147.0;43000.0;37820.0;5180.0;20.0;36.5;36.4;1655.0;1655.0
2273;Vrouwen;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2007;12.0;12.0;23.61;3243.0;3237.0;44510.0;38910.0;5600.0;20.0;36.5;36.5;1645.0;1645.0
2274;Vrouwen;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2008;14.0;14.0;24.28;3333.0;3328.0;46410.0;40000.0;6410.0;20.0;36.3;36.3;1645.0;1645.0
2275;Vrouwen;Voltijd;Overheid;Leeftijd: 55 tot 60 jaar;2009;14.0;14.0;25.16;3480.0;3473.0;48790.0;41760.0;7030.0;20.0;36.5;36.5;1656.0;1656.0
2276;Vrouwen;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2006;3.0;3.0;22.17;3083.0;3080.0;42320.0;36990.0;5330.0;10.0;36.7;36.7;1667.0;1667.0
2277;Vrouwen;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2007;4.0;4.0;22.91;3162.0;3157.0;43770.0;37940.0;5830.0;10.0;36.8;36.7;1654.0;1654.0
2278;Vrouwen;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2008;5.0;5.0;23.67;3255.0;3252.0;45680.0;39060.0;6630.0;20.0;36.4;36.4;1648.0;1648.0
2279;Vrouwen;Voltijd;Overheid;Leeftijd: 60 tot 65 jaar;2009;6.0;6.0;24.33;3369.0;3362.0;47770.0;40420.0;7350.0;20.0;36.6;36.6;1659.0;1659.0
2280;Vrouwen;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2006;;;;;;;;;;;;;
2281;Vrouwen;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2007;;;;;;;;;;;;;
2282;Vrouwen;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2008;;;;;;;;;;;;;
2283;Vrouwen;Voltijd;Overheid;Leeftijd: 65 tot 75 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2284;Vrouwen;Voltijd;Overheid;Leeftijd: 75 jaar of ouder;2006;;;;;;;;;;;;;
2285;Vrouwen;Voltijd;Overheid;Leeftijd: 75 jaar of ouder;2007;;;;;;;;;;;;;
2286;Vrouwen;Voltijd;Overheid;Leeftijd: 75 jaar of ouder;2008;;;;;;;;;;;;;
2287;Vrouwen;Voltijd;Overheid;Leeftijd: 75 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2288;Vrouwen;Voltijd;Overheid;5000;2006;153.0;153.0;19.29;2724.0;2718.0;37100.0;32690.0;4410.0;10.0;37.0;36.9;1691.0;1691.0
2289;Vrouwen;Voltijd;Overheid;5000;2007;156.0;156.0;20.02;2807.0;2801.0;38390.0;33690.0;4700.0;10.0;37.0;37.0;1679.0;1679.0
2290;Vrouwen;Voltijd;Overheid;5000;2008;167.0;167.0;20.75;2898.0;2892.0;40200.0;34780.0;5430.0;10.0;36.7;36.7;1673.0;1673.0
2291;Vrouwen;Voltijd;Overheid;5000;2009;166.0;166.0;21.38;3010.0;3003.0;41980.0;36120.0;5850.0;10.0;36.9;36.9;1685.0;1685.0
2292;Vrouwen;Voltijd;Overheid;502;2006;2.0;2.0;21.1;2957.0;2954.0;39570.0;35480.0;4090.0;10.0;37.4;37.4;1680.0;1680.0
2293;Vrouwen;Voltijd;Overheid;502;2007;2.0;2.0;21.11;2942.0;2940.0;40310.0;35310.0;5000.0;10.0;37.5;37.5;1671.0;1671.0
2294;Vrouwen;Voltijd;Overheid;502;2008;2.0;2.0;22.04;3087.0;3085.0;42100.0;37050.0;5050.0;10.0;37.4;37.4;1680.0;1680.0
2295;Vrouwen;Voltijd;Overheid;502;2009;3.0;3.0;21.95;3121.0;3118.0;43120.0;37460.0;5660.0;10.0;38.0;38.0;1705.0;1705.0
2296;Vrouwen;Voltijd;Overheid;503;2006;;;;;;;;;;;;;
2297;Vrouwen;Voltijd;Overheid;503;2007;;;;;;;;;;;;;
2298;Vrouwen;Voltijd;Overheid;503;2008;;;;;;;;;;;;;
2299;Vrouwen;Voltijd;Overheid;503;2009;1.0;1.0;18.78;2652.0;2649.0;37480.0;31820.0;5670.0;0.0;37.6;37.6;1693.0;1693.0
2300;Vrouwen;Voltijd;Overheid;504;2006;7.0;7.0;18.18;2586.0;2579.0;35690.0;31030.0;4660.0;10.0;36.9;36.9;1702.0;1702.0
2301;Vrouwen;Voltijd;Overheid;504;2007;6.0;6.0;18.72;2646.0;2638.0;36770.0;31750.0;5020.0;10.0;37.1;37.0;1691.0;1691.0
2302;Vrouwen;Voltijd;Overheid;504;2008;2.0;2.0;18.2;2559.0;2555.0;35350.0;30710.0;4640.0;0.0;37.5;37.4;1684.0;1684.0
2303;Vrouwen;Voltijd;Overheid;504;2009;2.0;2.0;18.51;2602.0;2598.0;36490.0;31220.0;5270.0;0.0;37.4;37.4;1684.0;1684.0
2304;Vrouwen;Deeltijd;Totaal;Totaal;2006;2525.0;1296.0;15.42;1112.0;1103.0;15090.0;13340.0;1750.0;50.0;18.9;18.8;858.0;1673.0
2305;Vrouwen;Deeltijd;Totaal;Totaal;2007;2610.0;1357.0;15.94;1147.0;1138.0;15580.0;13770.0;1820.0;50.0;19.1;18.9;857.0;1648.0
2306;Vrouwen;Deeltijd;Totaal;Totaal;2008;2638.0;1378.0;16.52;1189.0;1179.0;16210.0;14260.0;1940.0;60.0;19.1;18.9;857.0;1641.0
2307;Vrouwen;Deeltijd;Totaal;Totaal;2009;2699.0;1417.0;16.95;1242.0;1234.0;17000.0;14900.0;2100.0;60.0;19.3;19.2;874.0;1665.0
2308;Vrouwen;Deeltijd;Totaal;Leeftijd: 0 tot 15 jaar;2006;5.0;1.0;3.76;99.0;99.0;1230.0;1190.0;40.0;0.0;7.0;7.0;315.0;1662.0
2309;Vrouwen;Deeltijd;Totaal;Leeftijd: 0 tot 15 jaar;2007;5.0;1.0;3.71;95.0;95.0;1180.0;1150.0;40.0;0.0;7.0;6.9;307.0;1619.0
2310;Vrouwen;Deeltijd;Totaal;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
2311;Vrouwen;Deeltijd;Totaal;Leeftijd: 0 tot 15 jaar;2009;6.0;1.0;3.67;92.0;92.0;1150.0;1100.0;50.0;0.0;6.6;6.6;300.0;1697.0
2312;Vrouwen;Deeltijd;Totaal;Leeftijd: 15 tot 20 jaar;2006;239.0;67.0;5.36;221.0;215.0;2880.0;2660.0;230.0;0.0;10.7;10.5;481.0;1709.0
2313;Vrouwen;Deeltijd;Totaal;Leeftijd: 15 tot 20 jaar;2007;260.0;75.0;5.41;223.0;217.0;2900.0;2670.0;230.0;0.0;10.8;10.6;480.0;1662.0
2314;Vrouwen;Deeltijd;Totaal;Leeftijd: 15 tot 20 jaar;2008;271.0;78.0;5.67;231.0;225.0;2990.0;2770.0;210.0;0.0;10.8;10.5;477.0;1662.0
2315;Vrouwen;Deeltijd;Totaal;Leeftijd: 15 tot 20 jaar;2009;273.0;75.0;5.76;233.0;227.0;3030.0;2800.0;240.0;0.0;10.6;10.3;472.0;1707.0
2316;Vrouwen;Deeltijd;Totaal;Leeftijd: 20 tot 25 jaar;2006;266.0;113.0;10.24;626.0;616.0;8290.0;7510.0;780.0;0.0;15.9;15.7;721.0;1698.0
2317;Vrouwen;Deeltijd;Totaal;Leeftijd: 20 tot 25 jaar;2007;273.0;118.0;10.54;642.0;631.0;8500.0;7710.0;790.0;10.0;16.0;15.8;719.0;1655.0
2318;Vrouwen;Deeltijd;Totaal;Leeftijd: 20 tot 25 jaar;2008;273.0;119.0;11.05;674.0;663.0;8910.0;8090.0;830.0;10.0;16.1;15.8;720.0;1650.0
2319;Vrouwen;Deeltijd;Totaal;Leeftijd: 20 tot 25 jaar;2009;282.0;123.0;11.2;696.0;686.0;9240.0;8350.0;890.0;10.0;16.3;16.0;735.0;1686.0
2320;Vrouwen;Deeltijd;Totaal;Leeftijd: 25 tot 30 jaar;2006;210.0;123.0;14.03;1161.0;1151.0;15660.0;13930.0;1730.0;30.0;21.6;21.5;985.0;1686.0
2321;Vrouwen;Deeltijd;Totaal;Leeftijd: 25 tot 30 jaar;2007;213.0;126.0;14.47;1189.0;1179.0;16020.0;14260.0;1760.0;30.0;21.7;21.5;977.0;1659.0
2322;Vrouwen;Deeltijd;Totaal;Leeftijd: 25 tot 30 jaar;2008;209.0;123.0;14.96;1224.0;1213.0;16550.0;14690.0;1860.0;40.0;21.6;21.4;973.0;1653.0
2323;Vrouwen;Deeltijd;Totaal;Leeftijd: 25 tot 30 jaar;2009;217.0;128.0;15.23;1270.0;1261.0;17220.0;15230.0;1980.0;40.0;21.8;21.7;993.0;1678.0
2324;Vrouwen;Deeltijd;Totaal;Leeftijd: 30 tot 35 jaar;2006;276.0;160.0;16.24;1329.0;1320.0;18120.0;15940.0;2180.0;80.0;21.4;21.3;976.0;1688.0
2325;Vrouwen;Deeltijd;Totaal;Leeftijd: 30 tot 35 jaar;2007;268.0;158.0;16.78;1379.0;1371.0;18780.0;16550.0;2240.0;80.0;21.7;21.6;980.0;1664.0
