ID;Leeftijd31DecemberBijVerweduwen;HuwelijksduurOp31December;Perioden;VerweduwendeMannenEnVrouwen_1;VerweduwendeMannen_2;VerweduwendeVrouwen_3
5229;20 tot 25 jaar;59 jaar;2017;;;
5230;20 tot 25 jaar;59 jaar;2018;;;
5231;20 tot 25 jaar;59 jaar;2019;;;
5232;20 tot 25 jaar;59 jaar;2020;;;
5233;20 tot 25 jaar;59 jaar;2021;;;
5234;20 tot 25 jaar;59 jaar;2022;;;
5235;20 tot 25 jaar;59 jaar;2023;;;
5236;20 tot 25 jaar;60 jaar of langer;1996;;;
5237;20 tot 25 jaar;60 jaar of langer;1997;;;
5238;20 tot 25 jaar;60 jaar of langer;1998;;;
5239;20 tot 25 jaar;60 jaar of langer;1999;;;
5240;20 tot 25 jaar;60 jaar of langer;2000;;;
5241;20 tot 25 jaar;60 jaar of langer;2001;;;
5242;20 tot 25 jaar;60 jaar of langer;2002;;;
5243;20 tot 25 jaar;60 jaar of langer;2003;;;
5244;20 tot 25 jaar;60 jaar of langer;2004;;;
5245;20 tot 25 jaar;60 jaar of langer;2005;;;
5246;20 tot 25 jaar;60 jaar of langer;2006;;;
5247;20 tot 25 jaar;60 jaar of langer;2007;;;
5248;20 tot 25 jaar;60 jaar of langer;2008;;;
5249;20 tot 25 jaar;60 jaar of langer;2009;;;
5250;20 tot 25 jaar;60 jaar of langer;2010;;;
5251;20 tot 25 jaar;60 jaar of langer;2011;;;
5252;20 tot 25 jaar;60 jaar of langer;2012;;;
5253;20 tot 25 jaar;60 jaar of langer;2013;;;
5254;20 tot 25 jaar;60 jaar of langer;2014;;;
5255;20 tot 25 jaar;60 jaar of langer;2015;;;
5256;20 tot 25 jaar;60 jaar of langer;2016;;;
5257;20 tot 25 jaar;60 jaar of langer;2017;;;
5258;20 tot 25 jaar;60 jaar of langer;2018;;;
5259;20 tot 25 jaar;60 jaar of langer;2019;;;
5260;20 tot 25 jaar;60 jaar of langer;2020;;;
5261;20 tot 25 jaar;60 jaar of langer;2021;;;
5262;20 tot 25 jaar;60 jaar of langer;2022;;;
5263;20 tot 25 jaar;60 jaar of langer;2023;;;
5264;20 tot 25 jaar;Huwelijksduur onbekend;1996;;;
5265;20 tot 25 jaar;Huwelijksduur onbekend;1997;0.0;0.0;0.0
5266;20 tot 25 jaar;Huwelijksduur onbekend;1998;;;
5267;20 tot 25 jaar;Huwelijksduur onbekend;1999;;;
5268;20 tot 25 jaar;Huwelijksduur onbekend;2000;;;
5269;20 tot 25 jaar;Huwelijksduur onbekend;2001;;;
5270;20 tot 25 jaar;Huwelijksduur onbekend;2002;;;
5271;20 tot 25 jaar;Huwelijksduur onbekend;2003;0.0;0.0;0.0
5272;20 tot 25 jaar;Huwelijksduur onbekend;2004;0.0;0.0;0.0
5273;20 tot 25 jaar;Huwelijksduur onbekend;2005;0.0;0.0;0.0
5274;20 tot 25 jaar;Huwelijksduur onbekend;2006;0.0;0.0;0.0
5275;20 tot 25 jaar;Huwelijksduur onbekend;2007;0.0;0.0;0.0
5276;20 tot 25 jaar;Huwelijksduur onbekend;2008;0.0;0.0;0.0
5277;20 tot 25 jaar;Huwelijksduur onbekend;2009;0.0;0.0;0.0
5278;20 tot 25 jaar;Huwelijksduur onbekend;2010;0.0;0.0;0.0
5279;20 tot 25 jaar;Huwelijksduur onbekend;2011;0.0;0.0;0.0
5280;20 tot 25 jaar;Huwelijksduur onbekend;2012;0.0;0.0;0.0
5281;20 tot 25 jaar;Huwelijksduur onbekend;2013;0.0;0.0;0.0
5282;20 tot 25 jaar;Huwelijksduur onbekend;2014;0.0;0.0;0.0
5283;20 tot 25 jaar;Huwelijksduur onbekend;2015;0.0;0.0;0.0
5284;20 tot 25 jaar;Huwelijksduur onbekend;2016;0.0;0.0;0.0
5285;20 tot 25 jaar;Huwelijksduur onbekend;2017;0.0;0.0;0.0
5286;20 tot 25 jaar;Huwelijksduur onbekend;2018;0.0;0.0;0.0
5287;20 tot 25 jaar;Huwelijksduur onbekend;2019;0.0;0.0;0.0
5288;20 tot 25 jaar;Huwelijksduur onbekend;2020;0.0;0.0;0.0
5289;20 tot 25 jaar;Huwelijksduur onbekend;2021;0.0;0.0;0.0
5290;20 tot 25 jaar;Huwelijksduur onbekend;2022;0.0;0.0;0.0
5291;20 tot 25 jaar;Huwelijksduur onbekend;2023;0.0;0.0;0.0
5292;25 tot 30 jaar;Totaal;1996;151.0;29.0;122.0
5293;25 tot 30 jaar;Totaal;1997;173.0;44.0;129.0
5294;25 tot 30 jaar;Totaal;1998;158.0;32.0;126.0
5295;25 tot 30 jaar;Totaal;1999;146.0;36.0;110.0
5296;25 tot 30 jaar;Totaal;2000;143.0;32.0;111.0
5297;25 tot 30 jaar;Totaal;2001;150.0;20.0;130.0
5298;25 tot 30 jaar;Totaal;2002;106.0;27.0;79.0
5299;25 tot 30 jaar;Totaal;2003;128.0;29.0;99.0
5300;25 tot 30 jaar;Totaal;2004;108.0;14.0;94.0
5301;25 tot 30 jaar;Totaal;2005;85.0;17.0;68.0
5302;25 tot 30 jaar;Totaal;2006;83.0;17.0;66.0
5303;25 tot 30 jaar;Totaal;2007;82.0;16.0;66.0
5304;25 tot 30 jaar;Totaal;2008;86.0;15.0;71.0
5305;25 tot 30 jaar;Totaal;2009;56.0;16.0;40.0
5306;25 tot 30 jaar;Totaal;2010;61.0;9.0;52.0
5307;25 tot 30 jaar;Totaal;2011;64.0;11.0;53.0
5308;25 tot 30 jaar;Totaal;2012;68.0;10.0;58.0
5309;25 tot 30 jaar;Totaal;2013;60.0;13.0;47.0
5310;25 tot 30 jaar;Totaal;2014;52.0;10.0;42.0
5311;25 tot 30 jaar;Totaal;2015;49.0;7.0;42.0
5312;25 tot 30 jaar;Totaal;2016;48.0;11.0;37.0
5313;25 tot 30 jaar;Totaal;2017;37.0;4.0;33.0
5314;25 tot 30 jaar;Totaal;2018;36.0;4.0;32.0
5315;25 tot 30 jaar;Totaal;2019;33.0;7.0;26.0
5316;25 tot 30 jaar;Totaal;2020;35.0;4.0;31.0
5317;25 tot 30 jaar;Totaal;2021;33.0;5.0;28.0
5318;25 tot 30 jaar;Totaal;2022;33.0;11.0;22.0
5319;25 tot 30 jaar;Totaal;2023;39.0;7.0;32.0
5320;25 tot 30 jaar;Minder dan 1 jaar;1996;10.0;2.0;8.0
5321;25 tot 30 jaar;Minder dan 1 jaar;1997;19.0;3.0;16.0
5322;25 tot 30 jaar;Minder dan 1 jaar;1998;12.0;2.0;10.0
5323;25 tot 30 jaar;Minder dan 1 jaar;1999;18.0;5.0;13.0
5324;25 tot 30 jaar;Minder dan 1 jaar;2000;15.0;6.0;9.0
5325;25 tot 30 jaar;Minder dan 1 jaar;2001;14.0;1.0;13.0
5326;25 tot 30 jaar;Minder dan 1 jaar;2002;14.0;6.0;8.0
5327;25 tot 30 jaar;Minder dan 1 jaar;2003;15.0;3.0;12.0
5328;25 tot 30 jaar;Minder dan 1 jaar;2004;15.0;2.0;13.0
5329;25 tot 30 jaar;Minder dan 1 jaar;2005;12.0;5.0;7.0
5330;25 tot 30 jaar;Minder dan 1 jaar;2006;5.0;2.0;3.0
5331;25 tot 30 jaar;Minder dan 1 jaar;2007;11.0;3.0;8.0
5332;25 tot 30 jaar;Minder dan 1 jaar;2008;10.0;3.0;7.0
5333;25 tot 30 jaar;Minder dan 1 jaar;2009;11.0;5.0;6.0
5334;25 tot 30 jaar;Minder dan 1 jaar;2010;10.0;1.0;9.0
5335;25 tot 30 jaar;Minder dan 1 jaar;2011;7.0;3.0;4.0
5336;25 tot 30 jaar;Minder dan 1 jaar;2012;10.0;1.0;9.0
5337;25 tot 30 jaar;Minder dan 1 jaar;2013;13.0;3.0;10.0
5338;25 tot 30 jaar;Minder dan 1 jaar;2014;8.0;3.0;5.0
5339;25 tot 30 jaar;Minder dan 1 jaar;2015;2.0;1.0;1.0
5340;25 tot 30 jaar;Minder dan 1 jaar;2016;10.0;3.0;7.0
5341;25 tot 30 jaar;Minder dan 1 jaar;2017;14.0;3.0;11.0
5342;25 tot 30 jaar;Minder dan 1 jaar;2018;6.0;1.0;5.0
5343;25 tot 30 jaar;Minder dan 1 jaar;2019;7.0;3.0;4.0
5344;25 tot 30 jaar;Minder dan 1 jaar;2020;9.0;2.0;7.0
5345;25 tot 30 jaar;Minder dan 1 jaar;2021;4.0;0.0;4.0
5346;25 tot 30 jaar;Minder dan 1 jaar;2022;10.0;5.0;5.0
5347;25 tot 30 jaar;Minder dan 1 jaar;2023;9.0;2.0;7.0
5348;25 tot 30 jaar;1 jaar;1996;18.0;3.0;15.0
5349;25 tot 30 jaar;1 jaar;1997;16.0;6.0;10.0
5350;25 tot 30 jaar;1 jaar;1998;25.0;7.0;18.0
5351;25 tot 30 jaar;1 jaar;1999;22.0;5.0;17.0
5352;25 tot 30 jaar;1 jaar;2000;19.0;6.0;13.0
5353;25 tot 30 jaar;1 jaar;2001;25.0;4.0;21.0
5354;25 tot 30 jaar;1 jaar;2002;16.0;4.0;12.0
5355;25 tot 30 jaar;1 jaar;2003;23.0;6.0;17.0
5356;25 tot 30 jaar;1 jaar;2004;16.0;2.0;14.0
5357;25 tot 30 jaar;1 jaar;2005;20.0;3.0;17.0
5358;25 tot 30 jaar;1 jaar;2006;12.0;7.0;5.0
5359;25 tot 30 jaar;1 jaar;2007;13.0;5.0;8.0
5360;25 tot 30 jaar;1 jaar;2008;10.0;1.0;9.0
5361;25 tot 30 jaar;1 jaar;2009;11.0;6.0;5.0
5362;25 tot 30 jaar;1 jaar;2010;16.0;3.0;13.0
5363;25 tot 30 jaar;1 jaar;2011;7.0;1.0;6.0
5364;25 tot 30 jaar;1 jaar;2012;15.0;2.0;13.0
5365;25 tot 30 jaar;1 jaar;2013;7.0;1.0;6.0
5366;25 tot 30 jaar;1 jaar;2014;4.0;0.0;4.0
5367;25 tot 30 jaar;1 jaar;2015;12.0;3.0;9.0
5368;25 tot 30 jaar;1 jaar;2016;5.0;2.0;3.0
5369;25 tot 30 jaar;1 jaar;2017;3.0;0.0;3.0
5370;25 tot 30 jaar;1 jaar;2018;5.0;2.0;3.0
5371;25 tot 30 jaar;1 jaar;2019;4.0;0.0;4.0
5372;25 tot 30 jaar;1 jaar;2020;3.0;0.0;3.0
5373;25 tot 30 jaar;1 jaar;2021;9.0;2.0;7.0
5374;25 tot 30 jaar;1 jaar;2022;6.0;1.0;5.0
5375;25 tot 30 jaar;1 jaar;2023;7.0;3.0;4.0
5376;25 tot 30 jaar;2 jaar;1996;20.0;7.0;13.0
5377;25 tot 30 jaar;2 jaar;1997;17.0;7.0;10.0
5378;25 tot 30 jaar;2 jaar;1998;22.0;5.0;17.0
5379;25 tot 30 jaar;2 jaar;1999;15.0;3.0;12.0
5380;25 tot 30 jaar;2 jaar;2000;18.0;5.0;13.0
5381;25 tot 30 jaar;2 jaar;2001;27.0;2.0;25.0
5382;25 tot 30 jaar;2 jaar;2002;9.0;1.0;8.0
5383;25 tot 30 jaar;2 jaar;2003;18.0;9.0;9.0
5384;25 tot 30 jaar;2 jaar;2004;18.0;3.0;15.0
5385;25 tot 30 jaar;2 jaar;2005;10.0;2.0;8.0
5386;25 tot 30 jaar;2 jaar;2006;11.0;1.0;10.0
5387;25 tot 30 jaar;2 jaar;2007;8.0;1.0;7.0
5388;25 tot 30 jaar;2 jaar;2008;13.0;1.0;12.0
5389;25 tot 30 jaar;2 jaar;2009;4.0;1.0;3.0
5390;25 tot 30 jaar;2 jaar;2010;14.0;3.0;11.0
5391;25 tot 30 jaar;2 jaar;2011;9.0;1.0;8.0
5392;25 tot 30 jaar;2 jaar;2012;11.0;3.0;8.0
5393;25 tot 30 jaar;2 jaar;2013;9.0;3.0;6.0
5394;25 tot 30 jaar;2 jaar;2014;11.0;2.0;9.0
5395;25 tot 30 jaar;2 jaar;2015;10.0;0.0;10.0
5396;25 tot 30 jaar;2 jaar;2016;6.0;1.0;5.0
5397;25 tot 30 jaar;2 jaar;2017;3.0;0.0;3.0
5398;25 tot 30 jaar;2 jaar;2018;9.0;0.0;9.0
5399;25 tot 30 jaar;2 jaar;2019;2.0;0.0;2.0
5400;25 tot 30 jaar;2 jaar;2020;3.0;2.0;1.0
5401;25 tot 30 jaar;2 jaar;2021;5.0;1.0;4.0
5402;25 tot 30 jaar;2 jaar;2022;2.0;1.0;1.0
5403;25 tot 30 jaar;2 jaar;2023;6.0;0.0;6.0
5404;25 tot 30 jaar;3 jaar;1996;23.0;5.0;18.0
5405;25 tot 30 jaar;3 jaar;1997;26.0;8.0;18.0
5406;25 tot 30 jaar;3 jaar;1998;19.0;5.0;14.0
5407;25 tot 30 jaar;3 jaar;1999;15.0;5.0;10.0
5408;25 tot 30 jaar;3 jaar;2000;19.0;5.0;14.0
5409;25 tot 30 jaar;3 jaar;2001;11.0;3.0;8.0
5410;25 tot 30 jaar;3 jaar;2002;22.0;7.0;15.0
5411;25 tot 30 jaar;3 jaar;2003;16.0;3.0;13.0
5412;25 tot 30 jaar;3 jaar;2004;14.0;2.0;12.0
5413;25 tot 30 jaar;3 jaar;2005;8.0;1.0;7.0
5414;25 tot 30 jaar;3 jaar;2006;12.0;1.0;11.0
5415;25 tot 30 jaar;3 jaar;2007;12.0;1.0;11.0
5416;25 tot 30 jaar;3 jaar;2008;6.0;2.0;4.0
5417;25 tot 30 jaar;3 jaar;2009;6.0;0.0;6.0
5418;25 tot 30 jaar;3 jaar;2010;4.0;0.0;4.0
5419;25 tot 30 jaar;3 jaar;2011;12.0;0.0;12.0
5420;25 tot 30 jaar;3 jaar;2012;3.0;1.0;2.0
5421;25 tot 30 jaar;3 jaar;2013;8.0;2.0;6.0
5422;25 tot 30 jaar;3 jaar;2014;2.0;1.0;1.0
5423;25 tot 30 jaar;3 jaar;2015;5.0;1.0;4.0
5424;25 tot 30 jaar;3 jaar;2016;4.0;1.0;3.0
5425;25 tot 30 jaar;3 jaar;2017;7.0;0.0;7.0
5426;25 tot 30 jaar;3 jaar;2018;3.0;0.0;3.0
5427;25 tot 30 jaar;3 jaar;2019;9.0;3.0;6.0
5428;25 tot 30 jaar;3 jaar;2020;4.0;0.0;4.0
5429;25 tot 30 jaar;3 jaar;2021;3.0;2.0;1.0
5430;25 tot 30 jaar;3 jaar;2022;3.0;0.0;3.0
5431;25 tot 30 jaar;3 jaar;2023;6.0;0.0;6.0
5432;25 tot 30 jaar;4 jaar;1996;15.0;4.0;11.0
5433;25 tot 30 jaar;4 jaar;1997;19.0;6.0;13.0
5434;25 tot 30 jaar;4 jaar;1998;10.0;4.0;6.0
5435;25 tot 30 jaar;4 jaar;1999;22.0;6.0;16.0
5436;25 tot 30 jaar;4 jaar;2000;12.0;1.0;11.0
5437;25 tot 30 jaar;4 jaar;2001;16.0;3.0;13.0
5438;25 tot 30 jaar;4 jaar;2002;14.0;5.0;9.0
5439;25 tot 30 jaar;4 jaar;2003;14.0;2.0;12.0
5440;25 tot 30 jaar;4 jaar;2004;11.0;3.0;8.0
5441;25 tot 30 jaar;4 jaar;2005;10.0;4.0;6.0
5442;25 tot 30 jaar;4 jaar;2006;17.0;0.0;17.0
5443;25 tot 30 jaar;4 jaar;2007;8.0;0.0;8.0
5444;25 tot 30 jaar;4 jaar;2008;12.0;5.0;7.0
5445;25 tot 30 jaar;4 jaar;2009;5.0;0.0;5.0
5446;25 tot 30 jaar;4 jaar;2010;2.0;0.0;2.0
5447;25 tot 30 jaar;4 jaar;2011;6.0;3.0;3.0
5448;25 tot 30 jaar;4 jaar;2012;7.0;0.0;7.0
5449;25 tot 30 jaar;4 jaar;2013;9.0;3.0;6.0
5450;25 tot 30 jaar;4 jaar;2014;6.0;2.0;4.0
5451;25 tot 30 jaar;4 jaar;2015;5.0;0.0;5.0
5452;25 tot 30 jaar;4 jaar;2016;6.0;2.0;4.0
5453;25 tot 30 jaar;4 jaar;2017;6.0;0.0;6.0
5454;25 tot 30 jaar;4 jaar;2018;4.0;0.0;4.0
5455;25 tot 30 jaar;4 jaar;2019;2.0;1.0;1.0
5456;25 tot 30 jaar;4 jaar;2020;3.0;0.0;3.0
5457;25 tot 30 jaar;4 jaar;2021;6.0;0.0;6.0
5458;25 tot 30 jaar;4 jaar;2022;2.0;0.0;2.0
5459;25 tot 30 jaar;4 jaar;2023;2.0;1.0;1.0
5460;25 tot 30 jaar;5 jaar;1996;12.0;1.0;11.0
5461;25 tot 30 jaar;5 jaar;1997;20.0;7.0;13.0
5462;25 tot 30 jaar;5 jaar;1998;14.0;0.0;14.0
5463;25 tot 30 jaar;5 jaar;1999;17.0;5.0;12.0
5464;25 tot 30 jaar;5 jaar;2000;16.0;2.0;14.0
5465;25 tot 30 jaar;5 jaar;2001;18.0;3.0;15.0
5466;25 tot 30 jaar;5 jaar;2002;6.0;2.0;4.0
5467;25 tot 30 jaar;5 jaar;2003;9.0;0.0;9.0
5468;25 tot 30 jaar;5 jaar;2004;10.0;2.0;8.0
5469;25 tot 30 jaar;5 jaar;2005;10.0;1.0;9.0
5470;25 tot 30 jaar;5 jaar;2006;7.0;1.0;6.0
5471;25 tot 30 jaar;5 jaar;2007;11.0;3.0;8.0
5472;25 tot 30 jaar;5 jaar;2008;8.0;1.0;7.0
5473;25 tot 30 jaar;5 jaar;2009;4.0;1.0;3.0
5474;25 tot 30 jaar;5 jaar;2010;7.0;1.0;6.0
5475;25 tot 30 jaar;5 jaar;2011;8.0;2.0;6.0
5476;25 tot 30 jaar;5 jaar;2012;10.0;2.0;8.0
5477;25 tot 30 jaar;5 jaar;2013;6.0;1.0;5.0
5478;25 tot 30 jaar;5 jaar;2014;6.0;1.0;5.0
5479;25 tot 30 jaar;5 jaar;2015;3.0;0.0;3.0
5480;25 tot 30 jaar;5 jaar;2016;7.0;0.0;7.0
5481;25 tot 30 jaar;5 jaar;2017;2.0;1.0;1.0
5482;25 tot 30 jaar;5 jaar;2018;1.0;0.0;1.0
5483;25 tot 30 jaar;5 jaar;2019;3.0;0.0;3.0
5484;25 tot 30 jaar;5 jaar;2020;5.0;0.0;5.0
5485;25 tot 30 jaar;5 jaar;2021;2.0;0.0;2.0
5486;25 tot 30 jaar;5 jaar;2022;4.0;2.0;2.0
5487;25 tot 30 jaar;5 jaar;2023;4.0;0.0;4.0
5488;25 tot 30 jaar;6 jaar;1996;20.0;4.0;16.0
5489;25 tot 30 jaar;6 jaar;1997;21.0;2.0;19.0
5490;25 tot 30 jaar;6 jaar;1998;17.0;3.0;14.0
5491;25 tot 30 jaar;6 jaar;1999;14.0;4.0;10.0
5492;25 tot 30 jaar;6 jaar;2000;11.0;0.0;11.0
5493;25 tot 30 jaar;6 jaar;2001;7.0;0.0;7.0
5494;25 tot 30 jaar;6 jaar;2002;6.0;1.0;5.0
5495;25 tot 30 jaar;6 jaar;2003;11.0;4.0;7.0
5496;25 tot 30 jaar;6 jaar;2004;9.0;0.0;9.0
5497;25 tot 30 jaar;6 jaar;2005;2.0;1.0;1.0
5498;25 tot 30 jaar;6 jaar;2006;8.0;2.0;6.0
5499;25 tot 30 jaar;6 jaar;2007;5.0;2.0;3.0
5500;25 tot 30 jaar;6 jaar;2008;7.0;0.0;7.0
5501;25 tot 30 jaar;6 jaar;2009;5.0;1.0;4.0
5502;25 tot 30 jaar;6 jaar;2010;3.0;0.0;3.0
5503;25 tot 30 jaar;6 jaar;2011;5.0;1.0;4.0
5504;25 tot 30 jaar;6 jaar;2012;6.0;1.0;5.0
5505;25 tot 30 jaar;6 jaar;2013;1.0;0.0;1.0
5506;25 tot 30 jaar;6 jaar;2014;5.0;1.0;4.0
5507;25 tot 30 jaar;6 jaar;2015;5.0;1.0;4.0
5508;25 tot 30 jaar;6 jaar;2016;5.0;1.0;4.0
5509;25 tot 30 jaar;6 jaar;2017;0.0;0.0;0.0
5510;25 tot 30 jaar;6 jaar;2018;1.0;0.0;1.0
5511;25 tot 30 jaar;6 jaar;2019;1.0;0.0;1.0
5512;25 tot 30 jaar;6 jaar;2020;5.0;0.0;5.0
5513;25 tot 30 jaar;6 jaar;2021;0.0;0.0;0.0
5514;25 tot 30 jaar;6 jaar;2022;1.0;0.0;1.0
5515;25 tot 30 jaar;6 jaar;2023;1.0;0.0;1.0
5516;25 tot 30 jaar;7 jaar;1996;13.0;1.0;12.0
5517;25 tot 30 jaar;7 jaar;1997;17.0;3.0;14.0
5518;25 tot 30 jaar;7 jaar;1998;12.0;3.0;9.0
5519;25 tot 30 jaar;7 jaar;1999;6.0;1.0;5.0
5520;25 tot 30 jaar;7 jaar;2000;6.0;1.0;5.0
5521;25 tot 30 jaar;7 jaar;2001;11.0;1.0;10.0
5522;25 tot 30 jaar;7 jaar;2002;5.0;1.0;4.0
5523;25 tot 30 jaar;7 jaar;2003;6.0;0.0;6.0
5524;25 tot 30 jaar;7 jaar;2004;5.0;0.0;5.0
5525;25 tot 30 jaar;7 jaar;2005;1.0;0.0;1.0
5526;25 tot 30 jaar;7 jaar;2006;5.0;2.0;3.0
5527;25 tot 30 jaar;7 jaar;2007;2.0;0.0;2.0
5528;25 tot 30 jaar;7 jaar;2008;8.0;2.0;6.0
5529;25 tot 30 jaar;7 jaar;2009;4.0;2.0;2.0
5530;25 tot 30 jaar;7 jaar;2010;2.0;1.0;1.0
5531;25 tot 30 jaar;7 jaar;2011;1.0;0.0;1.0
5532;25 tot 30 jaar;7 jaar;2012;1.0;0.0;1.0
5533;25 tot 30 jaar;7 jaar;2013;3.0;0.0;3.0
5534;25 tot 30 jaar;7 jaar;2014;5.0;0.0;5.0
5535;25 tot 30 jaar;7 jaar;2015;2.0;0.0;2.0
5536;25 tot 30 jaar;7 jaar;2016;3.0;1.0;2.0
5537;25 tot 30 jaar;7 jaar;2017;0.0;0.0;0.0
5538;25 tot 30 jaar;7 jaar;2018;1.0;1.0;0.0
5539;25 tot 30 jaar;7 jaar;2019;2.0;0.0;2.0
5540;25 tot 30 jaar;7 jaar;2020;3.0;0.0;3.0
5541;25 tot 30 jaar;7 jaar;2021;2.0;0.0;2.0
5542;25 tot 30 jaar;7 jaar;2022;3.0;0.0;3.0
5543;25 tot 30 jaar;7 jaar;2023;2.0;1.0;1.0
5544;25 tot 30 jaar;8 jaar;1996;8.0;1.0;7.0
5545;25 tot 30 jaar;8 jaar;1997;13.0;2.0;11.0
5546;25 tot 30 jaar;8 jaar;1998;10.0;3.0;7.0
5547;25 tot 30 jaar;8 jaar;1999;8.0;1.0;7.0
5548;25 tot 30 jaar;8 jaar;2000;7.0;3.0;4.0
5549;25 tot 30 jaar;8 jaar;2001;3.0;1.0;2.0
5550;25 tot 30 jaar;8 jaar;2002;3.0;0.0;3.0
5551;25 tot 30 jaar;8 jaar;2003;6.0;1.0;5.0
5552;25 tot 30 jaar;8 jaar;2004;4.0;0.0;4.0
5553;25 tot 30 jaar;8 jaar;2005;7.0;0.0;7.0
5554;25 tot 30 jaar;8 jaar;2006;2.0;0.0;2.0
5555;25 tot 30 jaar;8 jaar;2007;4.0;0.0;4.0
5556;25 tot 30 jaar;8 jaar;2008;4.0;0.0;4.0
5557;25 tot 30 jaar;8 jaar;2009;1.0;0.0;1.0
5558;25 tot 30 jaar;8 jaar;2010;2.0;0.0;2.0
5559;25 tot 30 jaar;8 jaar;2011;2.0;0.0;2.0
5560;25 tot 30 jaar;8 jaar;2012;1.0;0.0;1.0
5561;25 tot 30 jaar;8 jaar;2013;2.0;0.0;2.0
5562;25 tot 30 jaar;8 jaar;2014;1.0;0.0;1.0
5563;25 tot 30 jaar;8 jaar;2015;1.0;0.0;1.0
5564;25 tot 30 jaar;8 jaar;2016;2.0;0.0;2.0
5565;25 tot 30 jaar;8 jaar;2017;1.0;0.0;1.0
5566;25 tot 30 jaar;8 jaar;2018;4.0;0.0;4.0
5567;25 tot 30 jaar;8 jaar;2019;1.0;0.0;1.0
5568;25 tot 30 jaar;8 jaar;2020;0.0;0.0;0.0
5569;25 tot 30 jaar;8 jaar;2021;0.0;0.0;0.0
5570;25 tot 30 jaar;8 jaar;2022;2.0;2.0;0.0
5571;25 tot 30 jaar;8 jaar;2023;1.0;0.0;1.0
5572;25 tot 30 jaar;9 jaar;1996;3.0;0.0;3.0
5573;25 tot 30 jaar;9 jaar;1997;1.0;0.0;1.0
5574;25 tot 30 jaar;9 jaar;1998;10.0;0.0;10.0
5575;25 tot 30 jaar;9 jaar;1999;5.0;1.0;4.0
5576;25 tot 30 jaar;9 jaar;2000;7.0;1.0;6.0
5577;25 tot 30 jaar;9 jaar;2001;11.0;1.0;10.0
5578;25 tot 30 jaar;9 jaar;2002;7.0;0.0;7.0
5579;25 tot 30 jaar;9 jaar;2003;3.0;0.0;3.0
5580;25 tot 30 jaar;9 jaar;2004;1.0;0.0;1.0
5581;25 tot 30 jaar;9 jaar;2005;2.0;0.0;2.0
5582;25 tot 30 jaar;9 jaar;2006;4.0;1.0;3.0
5583;25 tot 30 jaar;9 jaar;2007;2.0;0.0;2.0
5584;25 tot 30 jaar;9 jaar;2008;2.0;0.0;2.0
5585;25 tot 30 jaar;9 jaar;2009;3.0;0.0;3.0
5586;25 tot 30 jaar;9 jaar;2010;0.0;0.0;0.0
5587;25 tot 30 jaar;9 jaar;2011;4.0;0.0;4.0
5588;25 tot 30 jaar;9 jaar;2012;1.0;0.0;1.0
5589;25 tot 30 jaar;9 jaar;2013;1.0;0.0;1.0
5590;25 tot 30 jaar;9 jaar;2014;3.0;0.0;3.0
5591;25 tot 30 jaar;9 jaar;2015;2.0;0.0;2.0
5592;25 tot 30 jaar;9 jaar;2016;0.0;0.0;0.0
5593;25 tot 30 jaar;9 jaar;2017;1.0;0.0;1.0
5594;25 tot 30 jaar;9 jaar;2018;2.0;0.0;2.0
5595;25 tot 30 jaar;9 jaar;2019;1.0;0.0;1.0
5596;25 tot 30 jaar;9 jaar;2020;0.0;0.0;0.0
5597;25 tot 30 jaar;9 jaar;2021;1.0;0.0;1.0
5598;25 tot 30 jaar;9 jaar;2022;0.0;0.0;0.0
5599;25 tot 30 jaar;9 jaar;2023;0.0;0.0;0.0
5600;25 tot 30 jaar;10 jaar;1996;7.0;1.0;6.0
5601;25 tot 30 jaar;10 jaar;1997;3.0;0.0;3.0
5602;25 tot 30 jaar;10 jaar;1998;6.0;0.0;6.0
5603;25 tot 30 jaar;10 jaar;1999;1.0;0.0;1.0
5604;25 tot 30 jaar;10 jaar;2000;7.0;1.0;6.0
5605;25 tot 30 jaar;10 jaar;2001;4.0;1.0;3.0
5606;25 tot 30 jaar;10 jaar;2002;2.0;0.0;2.0
5607;25 tot 30 jaar;10 jaar;2003;5.0;0.0;5.0
5608;25 tot 30 jaar;10 jaar;2004;1.0;0.0;1.0
5609;25 tot 30 jaar;10 jaar;2005;1.0;0.0;1.0
5610;25 tot 30 jaar;10 jaar;2006;0.0;0.0;0.0
5611;25 tot 30 jaar;10 jaar;2007;2.0;1.0;1.0
5612;25 tot 30 jaar;10 jaar;2008;2.0;0.0;2.0
5613;25 tot 30 jaar;10 jaar;2009;1.0;0.0;1.0
5614;25 tot 30 jaar;10 jaar;2010;1.0;0.0;1.0
5615;25 tot 30 jaar;10 jaar;2011;1.0;0.0;1.0
5616;25 tot 30 jaar;10 jaar;2012;1.0;0.0;1.0
5617;25 tot 30 jaar;10 jaar;2013;0.0;0.0;0.0
5618;25 tot 30 jaar;10 jaar;2014;1.0;0.0;1.0
5619;25 tot 30 jaar;10 jaar;2015;2.0;1.0;1.0
5620;25 tot 30 jaar;10 jaar;2016;0.0;0.0;0.0
5621;25 tot 30 jaar;10 jaar;2017;0.0;0.0;0.0
5622;25 tot 30 jaar;10 jaar;2018;0.0;0.0;0.0
5623;25 tot 30 jaar;10 jaar;2019;0.0;0.0;0.0
5624;25 tot 30 jaar;10 jaar;2020;0.0;0.0;0.0
