ID;Opdrachtgever;Eigendom;RegioS;Perioden;BouwkostenGebouwbestemmingWoonsector_1;Woningen_2;Wooneenheden_3;Recreatiewoningen_4
8723;Totaal opdrachtgevers;Totaal;Heumen;2021 4e kwartaal;699.0;4.0;0.0;0.0
8724;Totaal opdrachtgevers;Totaal;Heumen;2022 1e kwartaal;;1.0;0.0;0.0
8725;Totaal opdrachtgevers;Totaal;Heumen;2022 2e kwartaal;;7.0;0.0;0.0
8726;Totaal opdrachtgevers;Totaal;Heumen;2022 3e kwartaal;681.0;3.0;0.0;0.0
8727;Totaal opdrachtgevers;Totaal;Heumen;2022 4e kwartaal;;2.0;0.0;0.0
8728;Totaal opdrachtgevers;Totaal;Heumen;2023 1e kwartaal;;25.0;0.0;0.0
8729;Totaal opdrachtgevers;Totaal;Heumen;2023 2e kwartaal;1057.0;6.0;0.0;0.0
8730;Totaal opdrachtgevers;Totaal;Heumen;2023 3e kwartaal;;34.0;0.0;0.0
8731;Totaal opdrachtgevers;Totaal;Heumen;2023 4e kwartaal;;10.0;0.0;0.0
8732;Totaal opdrachtgevers;Totaal;Heumen;2024 1e kwartaal;;1.0;0.0;0.0
8733;Totaal opdrachtgevers;Totaal;Heumen;2024 2e kwartaal;;11.0;0.0;0.0
8734;Totaal opdrachtgevers;Totaal;Heumen;2024 3e kwartaal;;1.0;0.0;0.0
8735;Totaal opdrachtgevers;Totaal;Heumen;2024 4e kwartaal;;1.0;0.0;0.0
8736;Totaal opdrachtgevers;Totaal;Heusden;2012 1e kwartaal;1791.0;18.0;0.0;0.0
8737;Totaal opdrachtgevers;Totaal;Heusden;2012 2e kwartaal;;20.0;0.0;0.0
8738;Totaal opdrachtgevers;Totaal;Heusden;2012 3e kwartaal;;2.0;0.0;0.0
8739;Totaal opdrachtgevers;Totaal;Heusden;2012 4e kwartaal;;65.0;0.0;0.0
8740;Totaal opdrachtgevers;Totaal;Heusden;2013 1e kwartaal;;2.0;0.0;0.0
8741;Totaal opdrachtgevers;Totaal;Heusden;2013 2e kwartaal;2614.0;16.0;0.0;0.0
8742;Totaal opdrachtgevers;Totaal;Heusden;2013 3e kwartaal;;55.0;0.0;0.0
8743;Totaal opdrachtgevers;Totaal;Heusden;2013 4e kwartaal;1351.0;5.0;0.0;0.0
8744;Totaal opdrachtgevers;Totaal;Heusden;2014 1e kwartaal;1298.0;5.0;0.0;0.0
8745;Totaal opdrachtgevers;Totaal;Heusden;2014 2e kwartaal;1525.0;7.0;0.0;0.0
8746;Totaal opdrachtgevers;Totaal;Heusden;2014 3e kwartaal;3519.0;29.0;0.0;0.0
8747;Totaal opdrachtgevers;Totaal;Heusden;2014 4e kwartaal;1877.0;9.0;0.0;0.0
8748;Totaal opdrachtgevers;Totaal;Heusden;2015 1e kwartaal;3271.0;24.0;0.0;0.0
8749;Totaal opdrachtgevers;Totaal;Heusden;2015 2e kwartaal;7839.0;51.0;0.0;0.0
8750;Totaal opdrachtgevers;Totaal;Heusden;2015 3e kwartaal;1898.0;12.0;0.0;0.0
8751;Totaal opdrachtgevers;Totaal;Heusden;2015 4e kwartaal;3595.0;28.0;0.0;0.0
8752;Totaal opdrachtgevers;Totaal;Heusden;2016 1e kwartaal;3201.0;18.0;0.0;0.0
8753;Totaal opdrachtgevers;Totaal;Heusden;2016 2e kwartaal;20278.0;153.0;0.0;0.0
8754;Totaal opdrachtgevers;Totaal;Heusden;2016 3e kwartaal;2401.0;11.0;0.0;0.0
8755;Totaal opdrachtgevers;Totaal;Heusden;2016 4e kwartaal;10217.0;80.0;0.0;0.0
8756;Totaal opdrachtgevers;Totaal;Heusden;2017 1e kwartaal;2693.0;14.0;0.0;0.0
8757;Totaal opdrachtgevers;Totaal;Heusden;2017 2e kwartaal;12643.0;107.0;0.0;0.0
8758;Totaal opdrachtgevers;Totaal;Heusden;2017 3e kwartaal;13950.0;101.0;0.0;0.0
8759;Totaal opdrachtgevers;Totaal;Heusden;2017 4e kwartaal;3616.0;29.0;0.0;0.0
8760;Totaal opdrachtgevers;Totaal;Heusden;2018 1e kwartaal;17597.0;139.0;0.0;0.0
8761;Totaal opdrachtgevers;Totaal;Heusden;2018 2e kwartaal;12055.0;87.0;0.0;0.0
8762;Totaal opdrachtgevers;Totaal;Heusden;2018 3e kwartaal;8685.0;52.0;0.0;0.0
8763;Totaal opdrachtgevers;Totaal;Heusden;2018 4e kwartaal;;47.0;0.0;0.0
8764;Totaal opdrachtgevers;Totaal;Heusden;2019 1e kwartaal;12020.0;81.0;0.0;0.0
8765;Totaal opdrachtgevers;Totaal;Heusden;2019 2e kwartaal;7161.0;43.0;0.0;0.0
8766;Totaal opdrachtgevers;Totaal;Heusden;2019 3e kwartaal;3386.0;9.0;0.0;0.0
8767;Totaal opdrachtgevers;Totaal;Heusden;2019 4e kwartaal;19640.0;106.0;0.0;0.0
8768;Totaal opdrachtgevers;Totaal;Heusden;2020 1e kwartaal;3130.0;14.0;0.0;0.0
8769;Totaal opdrachtgevers;Totaal;Heusden;2020 2e kwartaal;3663.0;14.0;0.0;0.0
8770;Totaal opdrachtgevers;Totaal;Heusden;2020 3e kwartaal;5463.0;51.0;0.0;0.0
8771;Totaal opdrachtgevers;Totaal;Heusden;2020 4e kwartaal;6978.0;44.0;0.0;0.0
8772;Totaal opdrachtgevers;Totaal;Heusden;2021 1e kwartaal;;48.0;0.0;0.0
8773;Totaal opdrachtgevers;Totaal;Heusden;2021 2e kwartaal;11211.0;67.0;0.0;0.0
8774;Totaal opdrachtgevers;Totaal;Heusden;2021 3e kwartaal;6725.0;41.0;0.0;0.0
8775;Totaal opdrachtgevers;Totaal;Heusden;2021 4e kwartaal;7957.0;43.0;0.0;0.0
8776;Totaal opdrachtgevers;Totaal;Heusden;2022 1e kwartaal;4014.0;21.0;0.0;0.0
8777;Totaal opdrachtgevers;Totaal;Heusden;2022 2e kwartaal;2911.0;7.0;0.0;0.0
8778;Totaal opdrachtgevers;Totaal;Heusden;2022 3e kwartaal;14256.0;69.0;0.0;0.0
8779;Totaal opdrachtgevers;Totaal;Heusden;2022 4e kwartaal;;60.0;0.0;0.0
8780;Totaal opdrachtgevers;Totaal;Heusden;2023 1e kwartaal;2842.0;9.0;0.0;0.0
8781;Totaal opdrachtgevers;Totaal;Heusden;2023 2e kwartaal;6535.0;25.0;0.0;0.0
8782;Totaal opdrachtgevers;Totaal;Heusden;2023 3e kwartaal;10960.0;38.0;0.0;0.0
8783;Totaal opdrachtgevers;Totaal;Heusden;2023 4e kwartaal;12360.0;70.0;0.0;0.0
8784;Totaal opdrachtgevers;Totaal;Heusden;2024 1e kwartaal;14903.0;64.0;0.0;0.0
8785;Totaal opdrachtgevers;Totaal;Heusden;2024 2e kwartaal;4031.0;18.0;0.0;0.0
8786;Totaal opdrachtgevers;Totaal;Heusden;2024 3e kwartaal;1879.0;7.0;0.0;0.0
8787;Totaal opdrachtgevers;Totaal;Heusden;2024 4e kwartaal;25237.0;103.0;0.0;0.0
8788;Totaal opdrachtgevers;Totaal;Hillegom;2012 1e kwartaal;0.0;0.0;0.0;0.0
8789;Totaal opdrachtgevers;Totaal;Hillegom;2012 2e kwartaal;;8.0;0.0;0.0
8790;Totaal opdrachtgevers;Totaal;Hillegom;2012 3e kwartaal;;147.0;0.0;0.0
8791;Totaal opdrachtgevers;Totaal;Hillegom;2012 4e kwartaal;;1.0;0.0;0.0
8792;Totaal opdrachtgevers;Totaal;Hillegom;2013 1e kwartaal;0.0;0.0;0.0;0.0
8793;Totaal opdrachtgevers;Totaal;Hillegom;2013 2e kwartaal;0.0;0.0;0.0;0.0
8794;Totaal opdrachtgevers;Totaal;Hillegom;2013 3e kwartaal;;1.0;0.0;0.0
8795;Totaal opdrachtgevers;Totaal;Hillegom;2013 4e kwartaal;;1.0;0.0;0.0
8796;Totaal opdrachtgevers;Totaal;Hillegom;2014 1e kwartaal;2355.0;25.0;0.0;0.0
8797;Totaal opdrachtgevers;Totaal;Hillegom;2014 2e kwartaal;0.0;0.0;0.0;0.0
8798;Totaal opdrachtgevers;Totaal;Hillegom;2014 3e kwartaal;0.0;0.0;0.0;0.0
8799;Totaal opdrachtgevers;Totaal;Hillegom;2014 4e kwartaal;;45.0;0.0;0.0
8800;Totaal opdrachtgevers;Totaal;Hillegom;2015 1e kwartaal;;52.0;0.0;0.0
8801;Totaal opdrachtgevers;Totaal;Hillegom;2015 2e kwartaal;3189.0;27.0;0.0;0.0
8802;Totaal opdrachtgevers;Totaal;Hillegom;2015 3e kwartaal;;37.0;0.0;0.0
8803;Totaal opdrachtgevers;Totaal;Hillegom;2015 4e kwartaal;;27.0;0.0;0.0
8804;Totaal opdrachtgevers;Totaal;Hillegom;2016 1e kwartaal;;1.0;0.0;0.0
8805;Totaal opdrachtgevers;Totaal;Hillegom;2016 2e kwartaal;5927.0;61.0;0.0;0.0
8806;Totaal opdrachtgevers;Totaal;Hillegom;2016 3e kwartaal;3051.0;33.0;0.0;0.0
8807;Totaal opdrachtgevers;Totaal;Hillegom;2016 4e kwartaal;;6.0;0.0;0.0
8808;Totaal opdrachtgevers;Totaal;Hillegom;2017 1e kwartaal;;1.0;0.0;0.0
8809;Totaal opdrachtgevers;Totaal;Hillegom;2017 2e kwartaal;8771.0;81.0;0.0;2.0
8810;Totaal opdrachtgevers;Totaal;Hillegom;2017 3e kwartaal;659.0;3.0;0.0;0.0
8811;Totaal opdrachtgevers;Totaal;Hillegom;2017 4e kwartaal;0.0;0.0;0.0;0.0
8812;Totaal opdrachtgevers;Totaal;Hillegom;2018 1e kwartaal;539.0;6.0;0.0;0.0
8813;Totaal opdrachtgevers;Totaal;Hillegom;2018 2e kwartaal;6729.0;76.0;0.0;0.0
8814;Totaal opdrachtgevers;Totaal;Hillegom;2018 3e kwartaal;;5.0;0.0;0.0
8815;Totaal opdrachtgevers;Totaal;Hillegom;2018 4e kwartaal;;1.0;0.0;0.0
8816;Totaal opdrachtgevers;Totaal;Hillegom;2019 1e kwartaal;0.0;0.0;0.0;0.0
8817;Totaal opdrachtgevers;Totaal;Hillegom;2019 2e kwartaal;;5.0;0.0;0.0
8818;Totaal opdrachtgevers;Totaal;Hillegom;2019 3e kwartaal;;6.0;0.0;0.0
8819;Totaal opdrachtgevers;Totaal;Hillegom;2019 4e kwartaal;;2.0;0.0;0.0
8820;Totaal opdrachtgevers;Totaal;Hillegom;2020 1e kwartaal;0.0;0.0;0.0;0.0
8821;Totaal opdrachtgevers;Totaal;Hillegom;2020 2e kwartaal;;58.0;0.0;0.0
8822;Totaal opdrachtgevers;Totaal;Hillegom;2020 3e kwartaal;;99.0;0.0;0.0
8823;Totaal opdrachtgevers;Totaal;Hillegom;2020 4e kwartaal;;21.0;0.0;0.0
8824;Totaal opdrachtgevers;Totaal;Hillegom;2021 1e kwartaal;0.0;0.0;0.0;0.0
8825;Totaal opdrachtgevers;Totaal;Hillegom;2021 2e kwartaal;;35.0;0.0;0.0
8826;Totaal opdrachtgevers;Totaal;Hillegom;2021 3e kwartaal;;2.0;0.0;0.0
8827;Totaal opdrachtgevers;Totaal;Hillegom;2021 4e kwartaal;15035.0;89.0;0.0;0.0
8828;Totaal opdrachtgevers;Totaal;Hillegom;2022 1e kwartaal;;1.0;0.0;0.0
8829;Totaal opdrachtgevers;Totaal;Hillegom;2022 2e kwartaal;1728.0;6.0;0.0;0.0
8830;Totaal opdrachtgevers;Totaal;Hillegom;2022 3e kwartaal;;35.0;0.0;0.0
8831;Totaal opdrachtgevers;Totaal;Hillegom;2022 4e kwartaal;;15.0;0.0;0.0
8832;Totaal opdrachtgevers;Totaal;Hillegom;2023 1e kwartaal;0.0;0.0;0.0;0.0
8833;Totaal opdrachtgevers;Totaal;Hillegom;2023 2e kwartaal;;115.0;0.0;0.0
8834;Totaal opdrachtgevers;Totaal;Hillegom;2023 3e kwartaal;0.0;0.0;0.0;0.0
8835;Totaal opdrachtgevers;Totaal;Hillegom;2023 4e kwartaal;0.0;0.0;0.0;0.0
8836;Totaal opdrachtgevers;Totaal;Hillegom;2024 1e kwartaal;;2.0;0.0;0.0
8837;Totaal opdrachtgevers;Totaal;Hillegom;2024 2e kwartaal;67728.0;376.0;0.0;0.0
8838;Totaal opdrachtgevers;Totaal;Hillegom;2024 3e kwartaal;1170.0;3.0;0.0;0.0
8839;Totaal opdrachtgevers;Totaal;Hillegom;2024 4e kwartaal;7000.0;46.0;0.0;0.0
8840;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2012 1e kwartaal;1087.0;5.0;0.0;0.0
8841;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2012 2e kwartaal;1238.0;4.0;0.0;0.0
8842;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2012 3e kwartaal;2185.0;12.0;0.0;2.0
8843;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2012 4e kwartaal;1296.0;4.0;0.0;0.0
8844;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2013 1e kwartaal;0.0;0.0;0.0;0.0
8845;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2013 2e kwartaal;;1.0;0.0;0.0
8846;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2013 3e kwartaal;;3.0;0.0;0.0
8847;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2013 4e kwartaal;;32.0;0.0;0.0
8848;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2014 1e kwartaal;;4.0;0.0;0.0
8849;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2014 2e kwartaal;1496.0;15.0;0.0;0.0
8850;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2014 3e kwartaal;1766.0;9.0;0.0;0.0
8851;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2014 4e kwartaal;2197.0;21.0;0.0;0.0
8852;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2015 1e kwartaal;3823.0;40.0;0.0;0.0
8853;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2015 2e kwartaal;2911.0;20.0;0.0;0.0
8854;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2015 3e kwartaal;978.0;5.0;0.0;0.0
8855;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2015 4e kwartaal;4254.0;25.0;0.0;0.0
8856;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2016 1e kwartaal;706.0;3.0;0.0;0.0
8857;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2016 2e kwartaal;3057.0;29.0;0.0;0.0
8858;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2016 3e kwartaal;1432.0;6.0;0.0;4.0
8859;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2016 4e kwartaal;2461.0;13.0;0.0;0.0
8860;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2017 1e kwartaal;17271.0;34.0;0.0;193.0
8861;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2017 2e kwartaal;1096.0;4.0;0.0;0.0
8862;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2017 3e kwartaal;1857.0;7.0;0.0;1.0
8863;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2017 4e kwartaal;2720.0;25.0;0.0;0.0
8864;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2018 1e kwartaal;4040.0;30.0;0.0;0.0
8865;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2018 2e kwartaal;1400.0;6.0;0.0;0.0
8866;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2018 3e kwartaal;1875.0;9.0;0.0;0.0
8867;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2018 4e kwartaal;3954.0;43.0;0.0;0.0
8868;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2019 1e kwartaal;2261.0;12.0;0.0;0.0
8869;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2019 2e kwartaal;862.0;4.0;0.0;0.0
8870;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2019 3e kwartaal;1698.0;10.0;0.0;0.0
8871;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2019 4e kwartaal;;41.0;0.0;0.0
8872;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2020 1e kwartaal;2638.0;13.0;0.0;0.0
8873;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2020 2e kwartaal;1415.0;7.0;0.0;0.0
8874;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2020 3e kwartaal;2786.0;16.0;0.0;0.0
8875;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2020 4e kwartaal;;20.0;0.0;0.0
8876;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2021 1e kwartaal;4156.0;14.0;0.0;0.0
8877;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2021 2e kwartaal;5364.0;20.0;0.0;0.0
8878;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2021 3e kwartaal;5397.0;28.0;0.0;0.0
8879;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2021 4e kwartaal;2489.0;17.0;0.0;0.0
8880;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2022 1e kwartaal;;2.0;0.0;0.0
8881;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2022 2e kwartaal;2169.0;8.0;0.0;0.0
8882;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2022 3e kwartaal;;24.0;0.0;0.0
8883;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2022 4e kwartaal;0.0;0.0;0.0;0.0
8884;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2023 1e kwartaal;;1.0;0.0;0.0
8885;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2023 2e kwartaal;6397.0;30.0;0.0;0.0
8886;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2023 3e kwartaal;5116.0;26.0;0.0;0.0
8887;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2023 4e kwartaal;4583.0;29.0;0.0;0.0
8888;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2024 1e kwartaal;2308.0;16.0;0.0;0.0
8889;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2024 2e kwartaal;2108.0;6.0;0.0;0.0
8890;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2024 3e kwartaal;1724.0;19.0;0.0;0.0
8891;Totaal opdrachtgevers;Totaal;Hilvarenbeek;2024 4e kwartaal;7659.0;53.0;0.0;0.0
8892;Totaal opdrachtgevers;Totaal;Hilversum;2012 1e kwartaal;;41.0;0.0;0.0
8893;Totaal opdrachtgevers;Totaal;Hilversum;2012 2e kwartaal;1588.0;9.0;0.0;0.0
8894;Totaal opdrachtgevers;Totaal;Hilversum;2012 3e kwartaal;;128.0;0.0;0.0
8895;Totaal opdrachtgevers;Totaal;Hilversum;2012 4e kwartaal;;2.0;0.0;0.0
8896;Totaal opdrachtgevers;Totaal;Hilversum;2013 1e kwartaal;;52.0;0.0;0.0
8897;Totaal opdrachtgevers;Totaal;Hilversum;2013 2e kwartaal;1160.0;3.0;0.0;0.0
8898;Totaal opdrachtgevers;Totaal;Hilversum;2013 3e kwartaal;;1.0;0.0;0.0
8899;Totaal opdrachtgevers;Totaal;Hilversum;2013 4e kwartaal;;2.0;0.0;0.0
8900;Totaal opdrachtgevers;Totaal;Hilversum;2014 1e kwartaal;;45.0;0.0;0.0
8901;Totaal opdrachtgevers;Totaal;Hilversum;2014 2e kwartaal;4040.0;24.0;0.0;1.0
8902;Totaal opdrachtgevers;Totaal;Hilversum;2014 3e kwartaal;;173.0;0.0;0.0
8903;Totaal opdrachtgevers;Totaal;Hilversum;2014 4e kwartaal;1006.0;9.0;0.0;0.0
8904;Totaal opdrachtgevers;Totaal;Hilversum;2015 1e kwartaal;12473.0;101.0;0.0;0.0
8905;Totaal opdrachtgevers;Totaal;Hilversum;2015 2e kwartaal;14118.0;127.0;0.0;0.0
8906;Totaal opdrachtgevers;Totaal;Hilversum;2015 3e kwartaal;1369.0;6.0;0.0;0.0
8907;Totaal opdrachtgevers;Totaal;Hilversum;2015 4e kwartaal;;1.0;0.0;0.0
8908;Totaal opdrachtgevers;Totaal;Hilversum;2016 1e kwartaal;;129.0;0.0;0.0
8909;Totaal opdrachtgevers;Totaal;Hilversum;2016 2e kwartaal;2545.0;25.0;0.0;0.0
8910;Totaal opdrachtgevers;Totaal;Hilversum;2016 3e kwartaal;4430.0;27.0;0.0;0.0
8911;Totaal opdrachtgevers;Totaal;Hilversum;2016 4e kwartaal;3629.0;28.0;0.0;0.0
8912;Totaal opdrachtgevers;Totaal;Hilversum;2017 1e kwartaal;;1.0;0.0;0.0
8913;Totaal opdrachtgevers;Totaal;Hilversum;2017 2e kwartaal;5266.0;53.0;0.0;0.0
8914;Totaal opdrachtgevers;Totaal;Hilversum;2017 3e kwartaal;;97.0;0.0;0.0
8915;Totaal opdrachtgevers;Totaal;Hilversum;2017 4e kwartaal;;2.0;0.0;0.0
8916;Totaal opdrachtgevers;Totaal;Hilversum;2018 1e kwartaal;;6.0;0.0;0.0
8917;Totaal opdrachtgevers;Totaal;Hilversum;2018 2e kwartaal;0.0;0.0;0.0;0.0
8918;Totaal opdrachtgevers;Totaal;Hilversum;2018 3e kwartaal;;1.0;0.0;0.0
8919;Totaal opdrachtgevers;Totaal;Hilversum;2018 4e kwartaal;6234.0;22.0;0.0;3.0
8920;Totaal opdrachtgevers;Totaal;Hilversum;2019 1e kwartaal;;57.0;0.0;0.0
8921;Totaal opdrachtgevers;Totaal;Hilversum;2019 2e kwartaal;;1.0;0.0;0.0
8922;Totaal opdrachtgevers;Totaal;Hilversum;2019 3e kwartaal;0.0;0.0;0.0;0.0
8923;Totaal opdrachtgevers;Totaal;Hilversum;2019 4e kwartaal;1125.0;4.0;0.0;0.0
8924;Totaal opdrachtgevers;Totaal;Hilversum;2020 1e kwartaal;;5.0;0.0;0.0
8925;Totaal opdrachtgevers;Totaal;Hilversum;2020 2e kwartaal;0.0;0.0;0.0;0.0
8926;Totaal opdrachtgevers;Totaal;Hilversum;2020 3e kwartaal;;4.0;0.0;0.0
8927;Totaal opdrachtgevers;Totaal;Hilversum;2020 4e kwartaal;;2.0;0.0;0.0
8928;Totaal opdrachtgevers;Totaal;Hilversum;2021 1e kwartaal;0.0;0.0;0.0;0.0
8929;Totaal opdrachtgevers;Totaal;Hilversum;2021 2e kwartaal;;1.0;0.0;0.0
8930;Totaal opdrachtgevers;Totaal;Hilversum;2021 3e kwartaal;;1.0;0.0;0.0
8931;Totaal opdrachtgevers;Totaal;Hilversum;2021 4e kwartaal;0.0;0.0;0.0;0.0
8932;Totaal opdrachtgevers;Totaal;Hilversum;2022 1e kwartaal;;71.0;0.0;0.0
8933;Totaal opdrachtgevers;Totaal;Hilversum;2022 2e kwartaal;0.0;0.0;0.0;0.0
8934;Totaal opdrachtgevers;Totaal;Hilversum;2022 3e kwartaal;0.0;0.0;0.0;0.0
8935;Totaal opdrachtgevers;Totaal;Hilversum;2022 4e kwartaal;0.0;0.0;0.0;0.0
8936;Totaal opdrachtgevers;Totaal;Hilversum;2023 1e kwartaal;;145.0;0.0;0.0
8937;Totaal opdrachtgevers;Totaal;Hilversum;2023 2e kwartaal;0.0;0.0;0.0;0.0
8938;Totaal opdrachtgevers;Totaal;Hilversum;2023 3e kwartaal;;2.0;0.0;0.0
8939;Totaal opdrachtgevers;Totaal;Hilversum;2023 4e kwartaal;1548.0;5.0;0.0;0.0
8940;Totaal opdrachtgevers;Totaal;Hilversum;2024 1e kwartaal;;1.0;0.0;0.0
8941;Totaal opdrachtgevers;Totaal;Hilversum;2024 2e kwartaal;;170.0;0.0;0.0
8942;Totaal opdrachtgevers;Totaal;Hilversum;2024 3e kwartaal;;2.0;0.0;0.0
8943;Totaal opdrachtgevers;Totaal;Hilversum;2024 4e kwartaal;;380.0;0.0;0.0
8944;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2012 1e kwartaal;;;;
8945;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2012 2e kwartaal;;;;
8946;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2012 3e kwartaal;;;;
8947;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2012 4e kwartaal;;;;
8948;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2013 1e kwartaal;;;;
8949;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2013 2e kwartaal;;;;
8950;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2013 3e kwartaal;;;;
8951;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2013 4e kwartaal;;;;
8952;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2014 1e kwartaal;;;;
8953;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2014 2e kwartaal;;;;
8954;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2014 3e kwartaal;;;;
8955;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2014 4e kwartaal;;;;
8956;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2015 1e kwartaal;;;;
8957;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2015 2e kwartaal;;;;
8958;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2015 3e kwartaal;;;;
8959;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2015 4e kwartaal;;;;
8960;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2016 1e kwartaal;;;;
8961;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2016 2e kwartaal;;;;
8962;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2016 3e kwartaal;;;;
8963;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2016 4e kwartaal;;;;
8964;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2017 1e kwartaal;;;;
8965;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2017 2e kwartaal;;;;
8966;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2017 3e kwartaal;;;;
8967;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2017 4e kwartaal;;;;
8968;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2018 1e kwartaal;;;;
8969;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2018 2e kwartaal;;;;
8970;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2018 3e kwartaal;;;;
8971;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2018 4e kwartaal;;;;
8972;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2019 1e kwartaal;2206.0;11.0;0.0;0.0
8973;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2019 2e kwartaal;16871.0;94.0;0.0;0.0
8974;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2019 3e kwartaal;11424.0;105.0;0.0;0.0
8975;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2019 4e kwartaal;;220.0;0.0;0.0
8976;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2020 1e kwartaal;12668.0;63.0;0.0;0.0
8977;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2020 2e kwartaal;16576.0;67.0;0.0;0.0
8978;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2020 3e kwartaal;17097.0;87.0;0.0;0.0
8979;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2020 4e kwartaal;4518.0;14.0;0.0;0.0
8980;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2021 1e kwartaal;43418.0;238.0;0.0;0.0
8981;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2021 2e kwartaal;13666.0;44.0;0.0;0.0
8982;Totaal opdrachtgevers;Totaal;Hoeksche Waard;2021 3e kwartaal;28070.0;118.0;0.0;0.0
