ID;EconomicSectorsSIC2008;Regions;Periods;GDPVolumeChanges_1;GrossValueAddedVolumeChanges_2
9123;D Energy supply;Twente (CR);2011;;-8.0
9124;D Energy supply;Twente (CR);2012;;15.9
9125;D Energy supply;Twente (CR);2013;;13.8
9126;D Energy supply;Twente (CR);2014;;-7.4
9127;D Energy supply;Twente (CR);2015;;-9.4
9128;D Energy supply;Twente (CR);2016;;
9129;D Energy supply;Twente (CR);2017;;
9130;D Energy supply;Veluwe (CR);1996;;
9131;D Energy supply;Veluwe (CR);1997;;
9132;D Energy supply;Veluwe (CR);1998;;
9133;D Energy supply;Veluwe (CR);1999;;
9134;D Energy supply;Veluwe (CR);2000;;
9135;D Energy supply;Veluwe (CR);2001;;
9136;D Energy supply;Veluwe (CR);2002;;
9137;D Energy supply;Veluwe (CR);2003;;
9138;D Energy supply;Veluwe (CR);2004;;
9139;D Energy supply;Veluwe (CR);2005;;
9140;D Energy supply;Veluwe (CR);2006;;
9141;D Energy supply;Veluwe (CR);2007;;
9142;D Energy supply;Veluwe (CR);2008;;
9143;D Energy supply;Veluwe (CR);2009;;
9144;D Energy supply;Veluwe (CR);2010;;
9145;D Energy supply;Veluwe (CR);2011;;40.3
9146;D Energy supply;Veluwe (CR);2012;;-3.8
9147;D Energy supply;Veluwe (CR);2013;;7.9
9148;D Energy supply;Veluwe (CR);2014;;-36.5
9149;D Energy supply;Veluwe (CR);2015;;7.8
9150;D Energy supply;Veluwe (CR);2016;;
9151;D Energy supply;Veluwe (CR);2017;;
9152;D Energy supply;Achterhoek (CR);1996;;
9153;D Energy supply;Achterhoek (CR);1997;;
9154;D Energy supply;Achterhoek (CR);1998;;
9155;D Energy supply;Achterhoek (CR);1999;;
9156;D Energy supply;Achterhoek (CR);2000;;
9157;D Energy supply;Achterhoek (CR);2001;;
9158;D Energy supply;Achterhoek (CR);2002;;
9159;D Energy supply;Achterhoek (CR);2003;;
9160;D Energy supply;Achterhoek (CR);2004;;
9161;D Energy supply;Achterhoek (CR);2005;;
9162;D Energy supply;Achterhoek (CR);2006;;
9163;D Energy supply;Achterhoek (CR);2007;;
9164;D Energy supply;Achterhoek (CR);2008;;
9165;D Energy supply;Achterhoek (CR);2009;;
9166;D Energy supply;Achterhoek (CR);2010;;
9167;D Energy supply;Achterhoek (CR);2011;;16.5
9168;D Energy supply;Achterhoek (CR);2012;;-58.1
9169;D Energy supply;Achterhoek (CR);2013;;31.9
9170;D Energy supply;Achterhoek (CR);2014;;95.4
9171;D Energy supply;Achterhoek (CR);2015;;7.9
9172;D Energy supply;Achterhoek (CR);2016;;
9173;D Energy supply;Achterhoek (CR);2017;;
9174;D Energy supply;Aggl. Arnhem/Nijmegen (CR);1996;;
9175;D Energy supply;Aggl. Arnhem/Nijmegen (CR);1997;;
9176;D Energy supply;Aggl. Arnhem/Nijmegen (CR);1998;;
9177;D Energy supply;Aggl. Arnhem/Nijmegen (CR);1999;;
9178;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2000;;
9179;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2001;;
9180;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2002;;
9181;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2003;;
9182;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2004;;
9183;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2005;;
9184;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2006;;
9185;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2007;;
9186;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2008;;
9187;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2009;;
9188;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2010;;
9189;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2011;;58.3
9190;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2012;;-7.4
9191;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2013;;0.2
9192;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2014;;8.8
9193;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2015;;-6.0
9194;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2016;;
9195;D Energy supply;Aggl. Arnhem/Nijmegen (CR);2017;;
9196;D Energy supply;Zuidwest-Gelderland (CR);1996;;
9197;D Energy supply;Zuidwest-Gelderland (CR);1997;;
9198;D Energy supply;Zuidwest-Gelderland (CR);1998;;
9199;D Energy supply;Zuidwest-Gelderland (CR);1999;;
9200;D Energy supply;Zuidwest-Gelderland (CR);2000;;
9201;D Energy supply;Zuidwest-Gelderland (CR);2001;;
9202;D Energy supply;Zuidwest-Gelderland (CR);2002;;
9203;D Energy supply;Zuidwest-Gelderland (CR);2003;;
9204;D Energy supply;Zuidwest-Gelderland (CR);2004;;
9205;D Energy supply;Zuidwest-Gelderland (CR);2005;;
9206;D Energy supply;Zuidwest-Gelderland (CR);2006;;
9207;D Energy supply;Zuidwest-Gelderland (CR);2007;;
9208;D Energy supply;Zuidwest-Gelderland (CR);2008;;
9209;D Energy supply;Zuidwest-Gelderland (CR);2009;;
9210;D Energy supply;Zuidwest-Gelderland (CR);2010;;
9211;D Energy supply;Zuidwest-Gelderland (CR);2011;;-84.4
9212;D Energy supply;Zuidwest-Gelderland (CR);2012;;-101.0
9213;D Energy supply;Zuidwest-Gelderland (CR);2013;;-100.0
9214;D Energy supply;Zuidwest-Gelderland (CR);2014;;
9215;D Energy supply;Zuidwest-Gelderland (CR);2015;;
9216;D Energy supply;Zuidwest-Gelderland (CR);2016;;
9217;D Energy supply;Zuidwest-Gelderland (CR);2017;;
9218;D Energy supply;Utrecht (CR);1996;;
9219;D Energy supply;Utrecht (CR);1997;;
9220;D Energy supply;Utrecht (CR);1998;;
9221;D Energy supply;Utrecht (CR);1999;;
9222;D Energy supply;Utrecht (CR);2000;;
9223;D Energy supply;Utrecht (CR);2001;;
9224;D Energy supply;Utrecht (CR);2002;;
9225;D Energy supply;Utrecht (CR);2003;;
9226;D Energy supply;Utrecht (CR);2004;;
9227;D Energy supply;Utrecht (CR);2005;;
9228;D Energy supply;Utrecht (CR);2006;;
9229;D Energy supply;Utrecht (CR);2007;;
9230;D Energy supply;Utrecht (CR);2008;;
9231;D Energy supply;Utrecht (CR);2009;;
9232;D Energy supply;Utrecht (CR);2010;;
9233;D Energy supply;Utrecht (CR);2011;;-7.6
9234;D Energy supply;Utrecht (CR);2012;;-7.5
9235;D Energy supply;Utrecht (CR);2013;;24.2
9236;D Energy supply;Utrecht (CR);2014;;-22.8
9237;D Energy supply;Utrecht (CR);2015;;65.3
9238;D Energy supply;Utrecht (CR);2016;;
9239;D Energy supply;Utrecht (CR);2017;;
9240;D Energy supply;Kop van Noord-Holland (CR);1996;;
9241;D Energy supply;Kop van Noord-Holland (CR);1997;;
9242;D Energy supply;Kop van Noord-Holland (CR);1998;;
9243;D Energy supply;Kop van Noord-Holland (CR);1999;;
9244;D Energy supply;Kop van Noord-Holland (CR);2000;;
9245;D Energy supply;Kop van Noord-Holland (CR);2001;;
9246;D Energy supply;Kop van Noord-Holland (CR);2002;;
9247;D Energy supply;Kop van Noord-Holland (CR);2003;;
9248;D Energy supply;Kop van Noord-Holland (CR);2004;;
9249;D Energy supply;Kop van Noord-Holland (CR);2005;;
9250;D Energy supply;Kop van Noord-Holland (CR);2006;;
9251;D Energy supply;Kop van Noord-Holland (CR);2007;;
9252;D Energy supply;Kop van Noord-Holland (CR);2008;;
9253;D Energy supply;Kop van Noord-Holland (CR);2009;;
9254;D Energy supply;Kop van Noord-Holland (CR);2010;;
9255;D Energy supply;Kop van Noord-Holland (CR);2011;;-52.7
9256;D Energy supply;Kop van Noord-Holland (CR);2012;;11.6
9257;D Energy supply;Kop van Noord-Holland (CR);2013;;-7.0
9258;D Energy supply;Kop van Noord-Holland (CR);2014;;41.4
9259;D Energy supply;Kop van Noord-Holland (CR);2015;;-16.3
9260;D Energy supply;Kop van Noord-Holland (CR);2016;;
9261;D Energy supply;Kop van Noord-Holland (CR);2017;;
9262;D Energy supply;Alkmaar en omgeving (CR);1996;;
9263;D Energy supply;Alkmaar en omgeving (CR);1997;;
9264;D Energy supply;Alkmaar en omgeving (CR);1998;;
9265;D Energy supply;Alkmaar en omgeving (CR);1999;;
9266;D Energy supply;Alkmaar en omgeving (CR);2000;;
9267;D Energy supply;Alkmaar en omgeving (CR);2001;;
9268;D Energy supply;Alkmaar en omgeving (CR);2002;;
9269;D Energy supply;Alkmaar en omgeving (CR);2003;;
9270;D Energy supply;Alkmaar en omgeving (CR);2004;;
9271;D Energy supply;Alkmaar en omgeving (CR);2005;;
9272;D Energy supply;Alkmaar en omgeving (CR);2006;;
9273;D Energy supply;Alkmaar en omgeving (CR);2007;;
9274;D Energy supply;Alkmaar en omgeving (CR);2008;;
9275;D Energy supply;Alkmaar en omgeving (CR);2009;;
9276;D Energy supply;Alkmaar en omgeving (CR);2010;;
9277;D Energy supply;Alkmaar en omgeving (CR);2011;;-22.1
9278;D Energy supply;Alkmaar en omgeving (CR);2012;;17.8
9279;D Energy supply;Alkmaar en omgeving (CR);2013;;-1.3
9280;D Energy supply;Alkmaar en omgeving (CR);2014;;20.6
9281;D Energy supply;Alkmaar en omgeving (CR);2015;;-47.3
9282;D Energy supply;Alkmaar en omgeving (CR);2016;;
9283;D Energy supply;Alkmaar en omgeving (CR);2017;;
9284;D Energy supply;IJmond (CR);1996;;
9285;D Energy supply;IJmond (CR);1997;;
9286;D Energy supply;IJmond (CR);1998;;
9287;D Energy supply;IJmond (CR);1999;;
9288;D Energy supply;IJmond (CR);2000;;
9289;D Energy supply;IJmond (CR);2001;;
9290;D Energy supply;IJmond (CR);2002;;
9291;D Energy supply;IJmond (CR);2003;;
9292;D Energy supply;IJmond (CR);2004;;
9293;D Energy supply;IJmond (CR);2005;;
9294;D Energy supply;IJmond (CR);2006;;
9295;D Energy supply;IJmond (CR);2007;;
9296;D Energy supply;IJmond (CR);2008;;
9297;D Energy supply;IJmond (CR);2009;;
9298;D Energy supply;IJmond (CR);2010;;
9299;D Energy supply;IJmond (CR);2011;;-13.0
9300;D Energy supply;IJmond (CR);2012;;15.6
9301;D Energy supply;IJmond (CR);2013;;14.7
9302;D Energy supply;IJmond (CR);2014;;-63.1
9303;D Energy supply;IJmond (CR);2015;;208.6
9304;D Energy supply;IJmond (CR);2016;;
9305;D Energy supply;IJmond (CR);2017;;
9306;D Energy supply;Agglomeratie Haarlem (CR);1996;;
9307;D Energy supply;Agglomeratie Haarlem (CR);1997;;
9308;D Energy supply;Agglomeratie Haarlem (CR);1998;;
9309;D Energy supply;Agglomeratie Haarlem (CR);1999;;
9310;D Energy supply;Agglomeratie Haarlem (CR);2000;;
9311;D Energy supply;Agglomeratie Haarlem (CR);2001;;
9312;D Energy supply;Agglomeratie Haarlem (CR);2002;;
9313;D Energy supply;Agglomeratie Haarlem (CR);2003;;
9314;D Energy supply;Agglomeratie Haarlem (CR);2004;;
9315;D Energy supply;Agglomeratie Haarlem (CR);2005;;
9316;D Energy supply;Agglomeratie Haarlem (CR);2006;;
9317;D Energy supply;Agglomeratie Haarlem (CR);2007;;
9318;D Energy supply;Agglomeratie Haarlem (CR);2008;;
9319;D Energy supply;Agglomeratie Haarlem (CR);2009;;
9320;D Energy supply;Agglomeratie Haarlem (CR);2010;;
9321;D Energy supply;Agglomeratie Haarlem (CR);2011;;-76.1
9322;D Energy supply;Agglomeratie Haarlem (CR);2012;;164.7
9323;D Energy supply;Agglomeratie Haarlem (CR);2013;;2.4
9324;D Energy supply;Agglomeratie Haarlem (CR);2014;;-60.6
9325;D Energy supply;Agglomeratie Haarlem (CR);2015;;118.4
9326;D Energy supply;Agglomeratie Haarlem (CR);2016;;
9327;D Energy supply;Agglomeratie Haarlem (CR);2017;;
9328;D Energy supply;Zaanstreek (CR);1996;;
9329;D Energy supply;Zaanstreek (CR);1997;;
9330;D Energy supply;Zaanstreek (CR);1998;;
9331;D Energy supply;Zaanstreek (CR);1999;;
9332;D Energy supply;Zaanstreek (CR);2000;;
9333;D Energy supply;Zaanstreek (CR);2001;;
9334;D Energy supply;Zaanstreek (CR);2002;;
9335;D Energy supply;Zaanstreek (CR);2003;;
9336;D Energy supply;Zaanstreek (CR);2004;;
9337;D Energy supply;Zaanstreek (CR);2005;;
9338;D Energy supply;Zaanstreek (CR);2006;;
9339;D Energy supply;Zaanstreek (CR);2007;;
9340;D Energy supply;Zaanstreek (CR);2008;;
9341;D Energy supply;Zaanstreek (CR);2009;;
9342;D Energy supply;Zaanstreek (CR);2010;;
9343;D Energy supply;Zaanstreek (CR);2011;;-99.5
9344;D Energy supply;Zaanstreek (CR);2012;;-294.7
9345;D Energy supply;Zaanstreek (CR);2013;;-79.5
9346;D Energy supply;Zaanstreek (CR);2014;;-100.0
9347;D Energy supply;Zaanstreek (CR);2015;;
9348;D Energy supply;Zaanstreek (CR);2016;;
9349;D Energy supply;Zaanstreek (CR);2017;;
9350;D Energy supply;Groot-Amsterdam (CR);1996;;
9351;D Energy supply;Groot-Amsterdam (CR);1997;;
9352;D Energy supply;Groot-Amsterdam (CR);1998;;
9353;D Energy supply;Groot-Amsterdam (CR);1999;;
9354;D Energy supply;Groot-Amsterdam (CR);2000;;
9355;D Energy supply;Groot-Amsterdam (CR);2001;;
9356;D Energy supply;Groot-Amsterdam (CR);2002;;
9357;D Energy supply;Groot-Amsterdam (CR);2003;;
9358;D Energy supply;Groot-Amsterdam (CR);2004;;
9359;D Energy supply;Groot-Amsterdam (CR);2005;;
9360;D Energy supply;Groot-Amsterdam (CR);2006;;
9361;D Energy supply;Groot-Amsterdam (CR);2007;;
9362;D Energy supply;Groot-Amsterdam (CR);2008;;
9363;D Energy supply;Groot-Amsterdam (CR);2009;;
9364;D Energy supply;Groot-Amsterdam (CR);2010;;
9365;D Energy supply;Groot-Amsterdam (CR);2011;;-14.4
9366;D Energy supply;Groot-Amsterdam (CR);2012;;18.0
9367;D Energy supply;Groot-Amsterdam (CR);2013;;10.1
9368;D Energy supply;Groot-Amsterdam (CR);2014;;13.5
9369;D Energy supply;Groot-Amsterdam (CR);2015;;13.9
9370;D Energy supply;Groot-Amsterdam (CR);2016;;
9371;D Energy supply;Groot-Amsterdam (CR);2017;;
9372;D Energy supply;Het Gooi en Vechtstreek (CR);1996;;
9373;D Energy supply;Het Gooi en Vechtstreek (CR);1997;;
9374;D Energy supply;Het Gooi en Vechtstreek (CR);1998;;
9375;D Energy supply;Het Gooi en Vechtstreek (CR);1999;;
9376;D Energy supply;Het Gooi en Vechtstreek (CR);2000;;
9377;D Energy supply;Het Gooi en Vechtstreek (CR);2001;;
9378;D Energy supply;Het Gooi en Vechtstreek (CR);2002;;
9379;D Energy supply;Het Gooi en Vechtstreek (CR);2003;;
9380;D Energy supply;Het Gooi en Vechtstreek (CR);2004;;
9381;D Energy supply;Het Gooi en Vechtstreek (CR);2005;;
9382;D Energy supply;Het Gooi en Vechtstreek (CR);2006;;
9383;D Energy supply;Het Gooi en Vechtstreek (CR);2007;;
9384;D Energy supply;Het Gooi en Vechtstreek (CR);2008;;
9385;D Energy supply;Het Gooi en Vechtstreek (CR);2009;;
9386;D Energy supply;Het Gooi en Vechtstreek (CR);2010;;
9387;D Energy supply;Het Gooi en Vechtstreek (CR);2011;;44.6
9388;D Energy supply;Het Gooi en Vechtstreek (CR);2012;;-61.6
9389;D Energy supply;Het Gooi en Vechtstreek (CR);2013;;-3.2
9390;D Energy supply;Het Gooi en Vechtstreek (CR);2014;;-17.5
9391;D Energy supply;Het Gooi en Vechtstreek (CR);2015;;33.1
9392;D Energy supply;Het Gooi en Vechtstreek (CR);2016;;
9393;D Energy supply;Het Gooi en Vechtstreek (CR);2017;;
9394;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);1996;;
9395;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);1997;;
9396;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);1998;;
9397;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);1999;;
9398;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2000;;
9399;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2001;;
9400;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2002;;
9401;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2003;;
9402;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2004;;
9403;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2005;;
9404;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2006;;
9405;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2007;;
9406;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2008;;
9407;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2009;;
9408;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2010;;
9409;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2011;;-1.1
9410;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2012;;18.3
9411;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2013;;27.2
9412;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2014;;-43.2
9413;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2015;;-10.6
9414;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2016;;
9415;D Energy supply;Agglomeratie Leiden en Bollenstreek (CR);2017;;
9416;D Energy supply;Agglomeratie 's-Gravenhage (CR);1996;;
9417;D Energy supply;Agglomeratie 's-Gravenhage (CR);1997;;
9418;D Energy supply;Agglomeratie 's-Gravenhage (CR);1998;;
9419;D Energy supply;Agglomeratie 's-Gravenhage (CR);1999;;
9420;D Energy supply;Agglomeratie 's-Gravenhage (CR);2000;;
9421;D Energy supply;Agglomeratie 's-Gravenhage (CR);2001;;
9422;D Energy supply;Agglomeratie 's-Gravenhage (CR);2002;;
9423;D Energy supply;Agglomeratie 's-Gravenhage (CR);2003;;
9424;D Energy supply;Agglomeratie 's-Gravenhage (CR);2004;;
9425;D Energy supply;Agglomeratie 's-Gravenhage (CR);2005;;
9426;D Energy supply;Agglomeratie 's-Gravenhage (CR);2006;;
9427;D Energy supply;Agglomeratie 's-Gravenhage (CR);2007;;
9428;D Energy supply;Agglomeratie 's-Gravenhage (CR);2008;;
9429;D Energy supply;Agglomeratie 's-Gravenhage (CR);2009;;
9430;D Energy supply;Agglomeratie 's-Gravenhage (CR);2010;;
9431;D Energy supply;Agglomeratie 's-Gravenhage (CR);2011;;-36.6
9432;D Energy supply;Agglomeratie 's-Gravenhage (CR);2012;;17.6
9433;D Energy supply;Agglomeratie 's-Gravenhage (CR);2013;;-31.3
9434;D Energy supply;Agglomeratie 's-Gravenhage (CR);2014;;19.6
9435;D Energy supply;Agglomeratie 's-Gravenhage (CR);2015;;8.4
9436;D Energy supply;Agglomeratie 's-Gravenhage (CR);2016;;
9437;D Energy supply;Agglomeratie 's-Gravenhage (CR);2017;;
9438;D Energy supply;Delft en Westland (CR);1996;;
9439;D Energy supply;Delft en Westland (CR);1997;;
9440;D Energy supply;Delft en Westland (CR);1998;;
9441;D Energy supply;Delft en Westland (CR);1999;;
9442;D Energy supply;Delft en Westland (CR);2000;;
9443;D Energy supply;Delft en Westland (CR);2001;;
9444;D Energy supply;Delft en Westland (CR);2002;;
9445;D Energy supply;Delft en Westland (CR);2003;;
9446;D Energy supply;Delft en Westland (CR);2004;;
9447;D Energy supply;Delft en Westland (CR);2005;;
9448;D Energy supply;Delft en Westland (CR);2006;;
9449;D Energy supply;Delft en Westland (CR);2007;;
9450;D Energy supply;Delft en Westland (CR);2008;;
9451;D Energy supply;Delft en Westland (CR);2009;;
9452;D Energy supply;Delft en Westland (CR);2010;;
9453;D Energy supply;Delft en Westland (CR);2011;;22.9
9454;D Energy supply;Delft en Westland (CR);2012;;-14.1
9455;D Energy supply;Delft en Westland (CR);2013;;0.8
9456;D Energy supply;Delft en Westland (CR);2014;;7.3
9457;D Energy supply;Delft en Westland (CR);2015;;54.2
9458;D Energy supply;Delft en Westland (CR);2016;;
9459;D Energy supply;Delft en Westland (CR);2017;;
9460;D Energy supply;Oost-Zuid-Holland (CR);1996;;
9461;D Energy supply;Oost-Zuid-Holland (CR);1997;;
9462;D Energy supply;Oost-Zuid-Holland (CR);1998;;
9463;D Energy supply;Oost-Zuid-Holland (CR);1999;;
9464;D Energy supply;Oost-Zuid-Holland (CR);2000;;
9465;D Energy supply;Oost-Zuid-Holland (CR);2001;;
9466;D Energy supply;Oost-Zuid-Holland (CR);2002;;
9467;D Energy supply;Oost-Zuid-Holland (CR);2003;;
9468;D Energy supply;Oost-Zuid-Holland (CR);2004;;
9469;D Energy supply;Oost-Zuid-Holland (CR);2005;;
9470;D Energy supply;Oost-Zuid-Holland (CR);2006;;
9471;D Energy supply;Oost-Zuid-Holland (CR);2007;;
9472;D Energy supply;Oost-Zuid-Holland (CR);2008;;
9473;D Energy supply;Oost-Zuid-Holland (CR);2009;;
9474;D Energy supply;Oost-Zuid-Holland (CR);2010;;
9475;D Energy supply;Oost-Zuid-Holland (CR);2011;;-8.2
9476;D Energy supply;Oost-Zuid-Holland (CR);2012;;-10.9
9477;D Energy supply;Oost-Zuid-Holland (CR);2013;;2.9
9478;D Energy supply;Oost-Zuid-Holland (CR);2014;;-2.9
9479;D Energy supply;Oost-Zuid-Holland (CR);2015;;-2.9
9480;D Energy supply;Oost-Zuid-Holland (CR);2016;;
9481;D Energy supply;Oost-Zuid-Holland (CR);2017;;
9482;D Energy supply;Groot-Rijnmond (CR);1996;;
9483;D Energy supply;Groot-Rijnmond (CR);1997;;
9484;D Energy supply;Groot-Rijnmond (CR);1998;;
9485;D Energy supply;Groot-Rijnmond (CR);1999;;
9486;D Energy supply;Groot-Rijnmond (CR);2000;;
9487;D Energy supply;Groot-Rijnmond (CR);2001;;
9488;D Energy supply;Groot-Rijnmond (CR);2002;;
9489;D Energy supply;Groot-Rijnmond (CR);2003;;
9490;D Energy supply;Groot-Rijnmond (CR);2004;;
9491;D Energy supply;Groot-Rijnmond (CR);2005;;
9492;D Energy supply;Groot-Rijnmond (CR);2006;;
9493;D Energy supply;Groot-Rijnmond (CR);2007;;
9494;D Energy supply;Groot-Rijnmond (CR);2008;;
9495;D Energy supply;Groot-Rijnmond (CR);2009;;
9496;D Energy supply;Groot-Rijnmond (CR);2010;;
9497;D Energy supply;Groot-Rijnmond (CR);2011;;7.7
9498;D Energy supply;Groot-Rijnmond (CR);2012;;-4.0
9499;D Energy supply;Groot-Rijnmond (CR);2013;;-14.0
9500;D Energy supply;Groot-Rijnmond (CR);2014;;8.5
9501;D Energy supply;Groot-Rijnmond (CR);2015;;-6.4
9502;D Energy supply;Groot-Rijnmond (CR);2016;;
9503;D Energy supply;Groot-Rijnmond (CR);2017;;
9504;D Energy supply;Zuidoost-Zuid-Holland (CR);1996;;
9505;D Energy supply;Zuidoost-Zuid-Holland (CR);1997;;
9506;D Energy supply;Zuidoost-Zuid-Holland (CR);1998;;
9507;D Energy supply;Zuidoost-Zuid-Holland (CR);1999;;
9508;D Energy supply;Zuidoost-Zuid-Holland (CR);2000;;
9509;D Energy supply;Zuidoost-Zuid-Holland (CR);2001;;
9510;D Energy supply;Zuidoost-Zuid-Holland (CR);2002;;
9511;D Energy supply;Zuidoost-Zuid-Holland (CR);2003;;
9512;D Energy supply;Zuidoost-Zuid-Holland (CR);2004;;
9513;D Energy supply;Zuidoost-Zuid-Holland (CR);2005;;
9514;D Energy supply;Zuidoost-Zuid-Holland (CR);2006;;
9515;D Energy supply;Zuidoost-Zuid-Holland (CR);2007;;
9516;D Energy supply;Zuidoost-Zuid-Holland (CR);2008;;
9517;D Energy supply;Zuidoost-Zuid-Holland (CR);2009;;
9518;D Energy supply;Zuidoost-Zuid-Holland (CR);2010;;
9519;D Energy supply;Zuidoost-Zuid-Holland (CR);2011;;-57.3
9520;D Energy supply;Zuidoost-Zuid-Holland (CR);2012;;-10.9
9521;D Energy supply;Zuidoost-Zuid-Holland (CR);2013;;-41.2
9522;D Energy supply;Zuidoost-Zuid-Holland (CR);2014;;-34.7
9523;D Energy supply;Zuidoost-Zuid-Holland (CR);2015;;230.1
9524;D Energy supply;Zuidoost-Zuid-Holland (CR);2016;;
9525;D Energy supply;Zuidoost-Zuid-Holland (CR);2017;;
9526;D Energy supply;Zeeuwsch-Vlaanderen (CR);1996;;
9527;D Energy supply;Zeeuwsch-Vlaanderen (CR);1997;;
9528;D Energy supply;Zeeuwsch-Vlaanderen (CR);1998;;
9529;D Energy supply;Zeeuwsch-Vlaanderen (CR);1999;;
9530;D Energy supply;Zeeuwsch-Vlaanderen (CR);2000;;
9531;D Energy supply;Zeeuwsch-Vlaanderen (CR);2001;;
9532;D Energy supply;Zeeuwsch-Vlaanderen (CR);2002;;
