ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
4614;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2001/'02;46;
4615;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2002/'03;40;
4616;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2003/'04;47;
4617;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2004/'05;51;62.0
4618;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2005/'06;46;
4619;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2006/'07;40;
4620;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2007/'08;56;69.0
4621;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2008/'09;42;
4622;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2009/'10;36;
4623;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2010/'11;36;
4624;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2011/'12;30;
4625;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2012/'13;28;
4626;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1995/'96;5;
4627;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1996/'97;3;
4628;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1997/'98;3;
4629;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1998/'99;2;
4630;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1999/'00;3;
4631;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2000/'01;3;
4632;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2001/'02;7;
4633;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2002/'03;8;
4634;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2003/'04;10;
4635;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2004/'05;10;
4636;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2005/'06;10;
4637;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2006/'07;6;
4638;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2007/'08;7;
4639;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2008/'09;12;
4640;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2009/'10;6;
4641;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2010/'11;9;
4642;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2011/'12;15;
4643;Totaal mannen en vrouwen;Bachelor;1;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2012/'13;8;
4644;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1995/'96;22;
4645;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1996/'97;19;
4646;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1997/'98;23;
4647;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1998/'99;18;
4648;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1999/'00;27;
4649;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2000/'01;36;
4650;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2001/'02;30;
4651;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2002/'03;25;
4652;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2003/'04;43;
4653;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2004/'05;54;66.0
4654;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2005/'06;49;
4655;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2006/'07;50;59.0
4656;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2007/'08;56;64.0
4657;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2008/'09;48;
4658;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2009/'10;62;68.0
4659;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2010/'11;67;71.0
4660;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2011/'12;81;70.0
4661;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2012/'13;74;65.0
4662;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;1995/'96;22;
4663;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;1996/'97;17;
4664;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;1997/'98;21;
4665;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;1998/'99;17;
4666;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;1999/'00;25;
4667;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2000/'01;34;
4668;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2001/'02;26;
4669;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2002/'03;24;
4670;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2003/'04;40;
4671;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2004/'05;43;
4672;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2005/'06;43;
4673;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2006/'07;42;
4674;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2007/'08;53;63.0
4675;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2008/'09;43;
4676;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2009/'10;51;65.0
4677;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2010/'11;52;62.0
4678;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2011/'12;68;65.0
4679;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Voltijd;2012/'13;63;62.0
4680;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;1995/'96;0;0.0
4681;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;1996/'97;2;
4682;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;1997/'98;2;
4683;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;1998/'99;1;
4684;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;1999/'00;2;
4685;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2000/'01;2;
4686;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2001/'02;4;
4687;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2002/'03;1;
4688;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2003/'04;3;
4689;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2004/'05;11;
4690;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2005/'06;6;
4691;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2006/'07;8;
4692;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2007/'08;3;
4693;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2008/'09;5;
4694;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2009/'10;11;
4695;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2010/'11;15;
4696;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2011/'12;13;
4697;Totaal mannen en vrouwen;Bachelor;1;HAVO;Overig niet-westerse allochtoon;Deeltijd;2012/'13;11;
4698;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;1995/'96;14;
4699;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;1996/'97;16;
4700;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;1997/'98;21;
4701;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;1998/'99;19;
4702;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;1999/'00;16;
4703;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2000/'01;17;
4704;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2001/'02;16;
4705;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2002/'03;13;
4706;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2003/'04;1;
4707;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2004/'05;4;
4708;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2005/'06;0;0.0
4709;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2006/'07;2;
4710;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2007/'08;2;
4711;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2008/'09;3;
4712;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2009/'10;1;
4713;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2010/'11;2;
4714;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2011/'12;2;
4715;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2012/'13;0;0.0
4716;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;1995/'96;4;
4717;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;1996/'97;8;
4718;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;1997/'98;8;
4719;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;1998/'99;7;
4720;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;1999/'00;11;
4721;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2000/'01;9;
4722;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2001/'02;4;
4723;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2002/'03;4;
4724;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2003/'04;1;
4725;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2004/'05;2;
4726;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2005/'06;0;0.0
4727;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2006/'07;2;
4728;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2007/'08;2;
4729;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2008/'09;3;
4730;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2009/'10;0;0.0
4731;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2010/'11;1;
4732;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2011/'12;2;
4733;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Voltijd;2012/'13;0;0.0
4734;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;1995/'96;10;
4735;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;1996/'97;8;
4736;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;1997/'98;13;
4737;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;1998/'99;12;
4738;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;1999/'00;5;
4739;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2000/'01;8;
4740;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2001/'02;12;
4741;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2002/'03;9;
4742;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2003/'04;0;0.0
4743;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2004/'05;2;
4744;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2005/'06;0;0.0
4745;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2006/'07;0;0.0
4746;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2007/'08;0;0.0
4747;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2008/'09;0;0.0
4748;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2009/'10;1;
4749;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2010/'11;1;
4750;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2011/'12;0;0.0
4751;Totaal mannen en vrouwen;Bachelor;1;HAVO;Herkomst onbekend;Deeltijd;2012/'13;0;0.0
4752;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1995/'96;1224;55.0
4753;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1996/'97;1111;55.0
4754;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1997/'98;1249;54.0
4755;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1998/'99;1119;53.0
4756;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1999/'00;1227;53.0
4757;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2000/'01;1260;52.0
4758;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2001/'02;1212;53.0
4759;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2002/'03;1305;52.0
4760;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2003/'04;1282;55.0
4761;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2004/'05;1350;54.0
4762;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2005/'06;1399;55.0
4763;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2006/'07;1303;56.0
4764;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2007/'08;1216;57.0
4765;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2008/'09;1211;60.0
4766;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2009/'10;1260;59.0
4767;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2010/'11;1280;59.0
4768;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2011/'12;1322;63.0
4769;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2012/'13;1309;60.0
4770;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;1995/'96;999;55.0
4771;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;1996/'97;938;55.0
4772;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;1997/'98;1089;53.0
4773;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;1998/'99;988;51.0
4774;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;1999/'00;1046;51.0
4775;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2000/'01;1038;50.0
4776;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2001/'02;930;50.0
4777;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2002/'03;993;49.0
4778;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2003/'04;898;51.0
4779;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2004/'05;894;50.0
4780;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2005/'06;948;51.0
4781;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2006/'07;924;51.0
4782;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2007/'08;886;52.0
4783;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2008/'09;865;53.0
4784;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2009/'10;983;53.0
4785;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2010/'11;998;53.0
4786;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2011/'12;945;54.0
4787;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Voltijd;2012/'13;999;53.0
4788;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;1995/'96;225;57.0
4789;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;1996/'97;173;58.0
4790;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;1997/'98;160;64.0
4791;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;1998/'99;131;62.0
4792;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;1999/'00;181;65.0
4793;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2000/'01;222;65.0
4794;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2001/'02;282;65.0
4795;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2002/'03;312;63.0
4796;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2003/'04;384;65.0
4797;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2004/'05;456;61.0
4798;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2005/'06;451;65.0
4799;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2006/'07;379;69.0
4800;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2007/'08;330;70.0
4801;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2008/'09;346;76.0
4802;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2009/'10;277;77.0
4803;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2010/'11;282;81.0
4804;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2011/'12;377;83.0
4805;Totaal mannen en vrouwen;Bachelor;1;VWO;Totaal herkomstgroepering;Deeltijd;2012/'13;310;83.0
4806;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;1995/'96;1106;55.0
4807;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;1996/'97;984;55.0
4808;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;1997/'98;1147;54.0
4809;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;1998/'99;1026;52.0
4810;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;1999/'00;1126;53.0
4811;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2000/'01;1160;52.0
4812;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2001/'02;1093;53.0
4813;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2002/'03;1188;52.0
4814;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2003/'04;1152;55.0
4815;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2004/'05;1229;53.0
4816;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2005/'06;1267;55.0
4817;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2006/'07;1193;55.0
4818;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2007/'08;1125;56.0
4819;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2008/'09;1105;59.0
4820;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2009/'10;1161;59.0
4821;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2010/'11;1164;59.0
4822;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2011/'12;1198;62.0
4823;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Totaal opleidingsvorm;2012/'13;1207;60.0
4824;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;1995/'96;912;54.0
4825;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;1996/'97;841;55.0
4826;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;1997/'98;1000;53.0
4827;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;1998/'99;913;51.0
4828;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;1999/'00;960;50.0
4829;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;2000/'01;967;50.0
4830;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;2001/'02;853;50.0
4831;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;2002/'03;913;49.0
4832;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;2003/'04;827;51.0
4833;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;2004/'05;823;49.0
4834;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;2005/'06;875;50.0
4835;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;2006/'07;853;50.0
4836;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;2007/'08;824;51.0
4837;Totaal mannen en vrouwen;Bachelor;1;VWO;Autochtoon;Voltijd;2008/'09;795;53.0
