ID;PositieInHetHuishouden;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;PersonenInHuishoudens_1
2571;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2045;
2572;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2046;
2573;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2047;
2574;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2048;
2575;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2049;
2576;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2050;
2577;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2051;
2578;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2052;
2579;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2053;
2580;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2054;
2581;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2055;
2582;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2056;
2583;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2057;
2584;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2058;
2585;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2059;
2586;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2060;
2587;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2061;
2588;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2062;
2589;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2063;
2590;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2064;
2591;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2065;
2592;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2066;
2593;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2067;
2594;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2068;
2595;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2069;
2596;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gehuwd;2070;
2597;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2022;
2598;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2023;
2599;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2024;
2600;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2025;
2601;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2026;
2602;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2027;
2603;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2028;
2604;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2029;
2605;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2030;
2606;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2031;
2607;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2032;
2608;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2033;
2609;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2034;
2610;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2035;
2611;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2036;
2612;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2037;
2613;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2038;
2614;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2039;
2615;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2040;
2616;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2041;
2617;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2042;
2618;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2043;
2619;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2044;
2620;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2045;
2621;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2046;
2622;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2047;
2623;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2048;
2624;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2049;
2625;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2050;
2626;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2051;
2627;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2052;
2628;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2053;
2629;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2054;
2630;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2055;
2631;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2056;
2632;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2057;
2633;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2058;
2634;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2059;
2635;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2060;
2636;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2061;
2637;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2062;
2638;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2063;
2639;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2064;
2640;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2065;
2641;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2066;
2642;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2067;
2643;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2068;
2644;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2069;
2645;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Verweduwd;2070;
2646;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2022;
2647;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2023;
2648;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2024;
2649;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2025;
2650;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2026;
2651;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2027;
2652;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2028;
2653;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2029;
2654;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2030;
2655;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2031;
2656;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2032;
2657;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2033;
2658;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2034;
2659;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2035;
2660;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2036;
2661;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2037;
2662;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2038;
2663;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2039;
2664;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2040;
2665;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2041;
2666;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2042;
2667;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2043;
2668;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2044;
2669;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2045;
2670;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2046;
2671;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2047;
2672;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2048;
2673;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2049;
2674;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2050;
2675;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2051;
2676;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2052;
2677;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2053;
2678;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2054;
2679;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2055;
2680;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2056;
2681;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2057;
2682;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2058;
2683;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2059;
2684;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2060;
2685;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2061;
2686;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2062;
2687;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2063;
2688;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2064;
2689;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2065;
2690;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2066;
2691;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2067;
2692;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2068;
2693;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2069;
2694;Totaal personen in huishoudens;Totaal mannen en vrouwen;9 jaar;Gescheiden;2070;
2695;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2022;186627.0
2696;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2023;183923.0
2697;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2024;180054.0
2698;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2025;184114.0
2699;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2026;180172.0
2700;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2027;181531.0
2701;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2028;178920.0
2702;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2029;177711.0
2703;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2030;178925.0
2704;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2031;177972.0
2705;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2032;187860.0
2706;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2033;186673.0
2707;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2034;191130.0
2708;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2035;195128.0
2709;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2036;198148.0
2710;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2037;201827.0
2711;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2038;203883.0
2712;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2039;206416.0
2713;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2040;208543.0
2714;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2041;210063.0
2715;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2042;211238.0
2716;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2043;211750.0
2717;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2044;212133.0
2718;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2045;212001.0
2719;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2046;211430.0
2720;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2047;210416.0
2721;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2048;208977.0
2722;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2049;207592.0
2723;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2050;206390.0
2724;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2051;205141.0
2725;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2052;203920.0
2726;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2053;202781.0
2727;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2054;201789.0
2728;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2055;200945.0
2729;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2056;200231.0
2730;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2057;199668.0
2731;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2058;199265.0
2732;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2059;199086.0
2733;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2060;199172.0
2734;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2061;199532.0
2735;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2062;200166.0
2736;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2063;201099.0
2737;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2064;202317.0
2738;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2065;203822.0
2739;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2066;205542.0
2740;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2067;207437.0
2741;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2068;209428.0
2742;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2069;211440.0
2743;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Totaal burgerlijke staat;2070;213403.0
2744;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2022;
2745;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2023;
2746;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2024;
2747;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2025;
2748;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2026;
2749;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2027;
2750;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2028;
2751;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2029;
2752;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2030;
2753;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2031;
2754;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2032;
2755;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2033;
2756;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2034;
2757;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2035;
2758;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2036;
2759;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2037;
2760;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2038;
2761;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2039;
2762;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2040;
2763;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2041;
2764;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2042;
2765;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2043;
2766;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2044;
2767;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2045;
2768;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2046;
2769;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2047;
2770;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2048;
2771;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2049;
2772;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2050;
2773;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2051;
2774;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2052;
2775;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2053;
2776;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2054;
2777;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2055;
2778;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2056;
2779;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2057;
2780;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2058;
2781;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2059;
2782;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2060;
2783;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2061;
2784;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2062;
2785;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2063;
2786;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2064;
2787;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2065;
2788;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2066;
2789;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2067;
2790;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2068;
2791;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2069;
2792;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Ongehuwd;2070;
2793;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Gehuwd;2022;
2794;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Gehuwd;2023;
2795;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Gehuwd;2024;
2796;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Gehuwd;2025;
2797;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Gehuwd;2026;
2798;Totaal personen in huishoudens;Totaal mannen en vrouwen;10 jaar;Gehuwd;2027;
