ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
9835;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2043;25914;21740;3349;9587;733;3073;1517;1098;2383;4174;1908;1734;128;404
9836;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2044;25895;21726;3315;9635;738;3054;1507;1097;2380;4169;1910;1728;127;404
9837;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2045;25879;21714;3285;9678;743;3038;1497;1097;2376;4165;1912;1723;126;404
9838;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2046;25864;21703;3256;9718;747;3024;1487;1097;2374;4161;1914;1718;124;405
9839;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2047;25850;21694;3230;9754;751;3011;1477;1098;2373;4156;1915;1713;123;405
9840;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2048;25844;21691;3207;9789;755;3000;1468;1099;2373;4153;1917;1709;122;405
9841;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2049;25839;21689;3185;9821;759;2991;1460;1100;2373;4150;1918;1705;121;406
9842;11 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2050;25837;21690;3167;9851;762;2982;1453;1101;2374;4147;1919;1701;121;406
9843;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2000;8894;8217;317;647;96;2267;290;1913;2687;677;268;109;258;42
9844;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2001;9329;8633;360;607;96;2477;350;1750;2993;696;305;137;218;36
9845;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2002;9845;9148;489;680;117;2614;389;1765;3094;697;329;127;191;50
9846;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2003;10164;9418;532;801;113;2590;424;1754;3204;746;350;161;188;47
9847;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2004;10626;9816;641;888;122;2818;442;1743;3162;810;380;205;176;49
9848;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2005;10398;9553;743;875;138;2723;430;1672;2972;845;359;267;165;54
9849;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2006;11135;10155;1013;1065;129;2746;416;1632;3154;980;350;432;147;51
9850;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2007;11112;9999;1101;1164;150;2656;420;1586;2922;1113;415;518;124;56
9851;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2008;11556;10327;1243;1290;161;2801;400;1437;2995;1229;460;560;146;63
9852;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2009;12094;10925;1398;1476;157;2828;413;1562;3091;1169;480;516;112;61
9853;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2010;12766;11404;1525;1756;169;2959;473;1473;3049;1362;515;626;120;101
9854;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2011;13297;11704;1679;1869;217;3084;542;1557;2756;1593;598;750;114;131
9855;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2012;13221;11627;1602;1855;228;3149;635;1512;2646;1594;871;431;117;175
9856;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2013;13432;11777;1692;1999;239;3147;694;1449;2557;1655;876;485;118;176
9857;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2014;13599;11882;1767;2148;248;3132;748;1381;2458;1717;881;539;120;177
9858;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2015;13720;11942;1833;2300;257;3080;797;1313;2362;1778;886;592;121;179
9859;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2016;13816;11979;1891;2450;265;3019;838;1246;2270;1837;892;641;123;181
9860;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2017;13916;12024;1941;2603;273;2978;870;1180;2179;1892;897;687;125;183
9861;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2018;13979;12038;1984;2751;280;2922;894;1115;2092;1941;901;729;126;185
9862;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2019;14014;12027;2020;2898;285;2857;908;1054;2005;1987;906;768;126;187
9863;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2020;14022;11994;2047;3041;290;2782;915;996;1923;2028;910;803;126;189
9864;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2021;14004;11942;2069;3180;295;2699;916;942;1841;2062;913;834;125;190
9865;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2022;13971;11879;2085;3314;299;2612;913;892;1764;2092;916;861;123;192
9866;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2023;13923;11808;2093;3445;302;2521;909;846;1692;2115;919;883;120;193
9867;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2024;13864;11732;2096;3570;304;2429;902;805;1626;2132;921;900;117;194
9868;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2025;13797;11656;2093;3688;306;2337;895;770;1567;2141;922;912;113;194
9869;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2026;13724;11579;2083;3800;308;2249;885;738;1516;2145;922;920;109;194
9870;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2027;13644;11499;2068;3905;309;2162;875;710;1470;2145;922;924;104;195
9871;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2028;13622;11467;2059;4013;315;2092;866;688;1434;2155;929;931;99;196
9872;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2029;13598;11436;2045;4116;320;2026;857;670;1402;2162;935;935;95;197
9873;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2030;13568;11403;2027;4211;325;1965;847;654;1374;2165;940;936;90;199
9874;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2031;13538;11370;2006;4299;330;1908;838;640;1349;2168;946;935;87;200
9875;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2032;13503;11337;1982;4380;335;1857;829;627;1327;2166;950;932;83;201
9876;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2033;13470;11306;1956;4456;339;1810;822;615;1308;2164;954;928;80;202
9877;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2034;13440;11279;1930;4524;344;1769;815;605;1292;2161;958;923;77;203
9878;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2035;13414;11255;1903;4587;348;1734;809;596;1278;2159;961;919;75;204
9879;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2036;13387;11232;1876;4644;352;1702;804;589;1265;2155;964;914;73;204
9880;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2037;13367;11213;1850;4695;356;1675;800;582;1255;2154;967;910;72;205
9881;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2038;13345;11195;1824;4741;360;1651;797;576;1246;2150;969;905;71;205
9882;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2039;13327;11180;1800;4783;363;1630;793;572;1239;2147;971;901;69;206
9883;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2040;13311;11167;1777;4819;367;1613;790;568;1233;2144;973;897;68;206
9884;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2041;13298;11156;1755;4853;370;1598;786;566;1228;2142;975;894;67;206
9885;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2042;13286;11146;1735;4883;373;1585;782;564;1224;2140;976;891;66;207
9886;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2043;13272;11134;1715;4910;375;1574;777;563;1220;2138;977;888;66;207
9887;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2044;13262;11127;1698;4934;378;1564;772;562;1219;2135;978;885;65;207
9888;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2045;13253;11121;1682;4957;380;1556;767;562;1217;2132;979;882;64;207
9889;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2046;13247;11116;1668;4977;383;1549;761;562;1216;2131;980;880;64;207
9890;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2047;13240;11111;1654;4996;385;1542;756;562;1216;2129;981;877;63;208
9891;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2048;13237;11109;1642;5014;387;1536;752;563;1215;2128;982;875;63;208
9892;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2049;13234;11109;1631;5030;389;1532;748;563;1216;2125;982;873;62;208
9893;11 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2050;13233;11109;1622;5045;390;1528;744;564;1216;2124;983;871;62;208
9894;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2000;8454;7789;317;586;92;2188;288;1789;2529;665;264;118;247;36
9895;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2001;8840;8159;355;570;81;2355;331;1712;2755;681;314;108;220;39
9896;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2002;9605;8879;448;677;115;2509;415;1800;2915;726;350;111;214;51
9897;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2003;9672;9026;516;738;117;2557;405;1762;2931;646;318;120;173;35
9898;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2004;9938;9176;565;809;136;2699;419;1621;2927;762;353;196;165;48
9899;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2005;10095;9339;685;857;140;2597;382;1658;3020;756;332;221;156;47
9900;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2006;10656;9692;988;1031;144;2603;414;1588;2924;964;392;400;115;57
9901;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2007;10574;9568;1104;1161;120;2610;403;1463;2707;1006;383;456;126;41
9902;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2008;10875;9829;1227;1165;136;2612;368;1509;2812;1046;399;477;103;67
9903;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2009;11555;10445;1387;1419;160;2841;385;1407;2846;1110;446;468;119;77
9904;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2010;12159;10942;1533;1589;160;2965;503;1396;2796;1217;499;546;96;76
9905;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2011;12632;11195;1592;1742;190;2930;569;1480;2692;1437;545;687;96;109
9906;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2012;12603;11085;1527;1768;218;3002;606;1442;2522;1518;830;410;112;166
9907;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2013;12803;11227;1613;1906;228;3000;661;1381;2438;1576;835;462;112;167
9908;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2014;12964;11327;1684;2048;237;2986;713;1316;2343;1637;840;514;114;169
9909;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2015;13080;11384;1747;2193;245;2936;760;1252;2251;1696;845;564;116;171
9910;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2016;13169;11419;1802;2336;253;2877;799;1188;2164;1750;850;611;117;172
9911;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2017;13262;11459;1850;2481;260;2838;829;1125;2076;1803;855;655;119;174
9912;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2018;13324;11474;1891;2622;267;2785;852;1063;1994;1850;859;695;120;176
9913;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2019;13353;11460;1924;2762;272;2722;865;1004;1911;1893;863;732;120;178
9914;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2020;13361;11429;1951;2897;277;2651;872;949;1832;1932;867;765;120;180
9915;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2021;13346;11381;1972;3030;281;2572;873;898;1755;1965;870;795;119;181
9916;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2022;13314;11320;1987;3158;285;2489;870;850;1681;1994;873;821;117;183
9917;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2023;13264;11249;1994;3282;287;2402;866;806;1612;2015;876;841;115;183
9918;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2024;13207;11178;1997;3401;290;2314;860;767;1549;2029;877;857;111;184
9919;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2025;13144;11104;1994;3514;292;2226;852;733;1493;2040;878;869;108;185
9920;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2026;13075;11031;1985;3620;293;2142;844;703;1444;2044;879;877;103;185
9921;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2027;12997;10954;1970;3720;294;2060;833;676;1401;2043;879;880;99;185
9922;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2028;12979;10926;1962;3823;300;1994;825;656;1366;2053;885;887;94;187
9923;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2029;12954;10895;1948;3921;305;1930;816;639;1336;2059;891;890;90;188
9924;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2030;12925;10863;1931;4011;310;1872;807;623;1309;2062;896;891;86;189
9925;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2031;12894;10831;1911;4095;314;1818;798;610;1285;2063;901;890;82;190
9926;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2032;12862;10800;1888;4173;319;1769;790;597;1264;2062;905;887;79;191
9927;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2033;12833;10772;1864;4245;323;1725;783;586;1246;2061;909;884;76;192
9928;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2034;12804;10745;1839;4310;327;1685;776;577;1231;2059;912;880;74;193
9929;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2035;12779;10722;1813;4370;331;1652;771;568;1217;2057;916;875;72;194
9930;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2036;12755;10700;1788;4424;335;1621;766;561;1205;2055;919;871;70;195
9931;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2037;12732;10681;1762;4473;339;1595;762;554;1196;2051;921;867;68;195
9932;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2038;12712;10664;1738;4516;342;1573;759;549;1187;2048;923;862;67;196
9933;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2039;12697;10651;1715;4556;346;1553;756;545;1180;2046;925;859;66;196
9934;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2040;12679;10636;1693;4591;349;1536;752;541;1174;2043;927;855;65;196
9935;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2041;12668;10627;1672;4623;352;1522;749;539;1170;2041;928;852;64;197
9936;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2042;12654;10615;1652;4651;355;1510;744;537;1166;2039;930;849;63;197
9937;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2043;12643;10607;1634;4677;358;1499;740;536;1163;2036;931;846;62;197
9938;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2044;12632;10598;1617;4700;360;1490;735;535;1161;2034;932;843;62;197
9939;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2045;12623;10591;1602;4721;362;1482;730;535;1159;2032;933;841;61;197
9940;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2046;12617;10587;1588;4741;365;1475;725;535;1158;2030;934;838;61;197
9941;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2047;12613;10585;1576;4759;366;1469;721;536;1158;2028;934;836;60;198
9942;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2048;12607;10580;1564;4775;369;1463;716;536;1157;2027;935;834;60;198
9943;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2049;12605;10581;1554;4791;370;1459;712;537;1158;2024;935;832;59;198
9944;11 jaar;2e Generatie met 2 buitenlandse ouders;Vrouwen;2050;12605;10582;1545;4806;372;1455;709;537;1158;2023;936;830;59;198
9945;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2000;39515;26622;2595;4020;947;5529;2074;5557;5900;12893;5959;1927;3517;1490
9946;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2001;41540;28317;2752;4492;1044;5778;2112;5657;6482;13223;6167;2184;3261;1611
9947;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2002;42726;29490;2938;4815;1065;5980;2250;5531;6911;13236;6320;2327;2999;1590
9948;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2003;45018;31266;3240;5212;1228;6246;2518;5682;7140;13752;6554;2635;2803;1760
9949;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2004;45684;31661;3371;5501;1186;6244;2537;5535;7287;14023;6806;2875;2609;1733
9950;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2005;46750;32835;3624;5941;1310;6613;2658;5323;7366;13915;6812;3056;2335;1712
9951;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2006;46980;32911;3797;5973;1399;6466;2674;5274;7328;14069;6976;3241;2108;1744
9952;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2007;48570;34255;4340;6380;1452;6587;2883;5138;7475;14315;6962;3724;1866;1763
9953;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2008;48890;34256;4528;6686;1490;6486;2905;5050;7111;14634;7218;4062;1663;1691
9954;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2009;50390;35465;4771;7077;1670;6711;2871;5018;7347;14925;7436;4276;1536;1677
9955;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2010;52722;37459;5194;7762;1748;7004;2944;5159;7648;15263;7775;4427;1348;1713
9956;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2011;55201;39250;5537;8451;1924;7384;3127;5128;7699;15951;8081;4769;1317;1784
9957;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2012;56366;39666;5736;8647;1930;7481;3181;5307;7384;16700;8523;5135;1173;1869
9958;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2013;56038;39210;5595;8747;1993;7596;3252;5020;7007;16828;8422;5546;1152;1708
9959;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2014;57125;39749;5860;9174;2078;7627;3378;4843;6789;17376;8530;5960;1161;1725
9960;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2015;58112;40190;6086;9608;2161;7633;3493;4652;6557;17922;8624;6376;1175;1747
9961;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2016;58989;40527;6288;10048;2241;7554;3605;4462;6329;18462;8724;6773;1192;1773
9962;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2017;59790;40812;6470;10484;2321;7454;3697;4273;6113;18978;8820;7152;1209;1797
9963;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2018;60568;41100;6630;10926;2395;7400;3771;4083;5895;19468;8915;7507;1223;1823
9964;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2019;61256;41328;6772;11353;2470;7311;3834;3898;5690;19928;9007;7837;1235;1849
9965;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2020;61843;41487;6893;11775;2540;7197;3878;3722;5482;20356;9097;8144;1238;1877
9966;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2021;62355;41603;6992;12192;2608;7063;3908;3554;5286;20752;9184;8429;1237;1902
9967;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2022;62783;41670;7076;12595;2674;6908;3925;3400;5092;21113;9266;8693;1227;1927
9968;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2023;63128;41698;7143;12983;2735;6742;3933;3254;4908;21430;9344;8927;1209;1950
9969;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2024;63401;41701;7190;13359;2795;6564;3937;3122;4734;21700;9418;9127;1186;1969
9970;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2025;63616;41691;7219;13722;2855;6380;3933;3004;4578;21925;9488;9295;1153;1989
9971;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2026;63777;41669;7234;14064;2909;6196;3925;2903;4438;22108;9553;9432;1117;2006
9972;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2027;63880;41629;7228;14386;2962;6018;3911;2810;4314;22251;9614;9538;1077;2022
9973;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2028;63941;41580;7203;14693;3011;5843;3892;2731;4207;22361;9673;9619;1034;2035
9974;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2029;63969;41541;7175;14991;3054;5677;3864;2664;4116;22428;9726;9669;987;2046
9975;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2030;63960;41488;7126;15273;3096;5518;3830;2608;4037;22472;9774;9695;945;2058
9976;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2031;63922;41434;7069;15534;3135;5373;3797;2558;3968;22488;9817;9699;904;2068
9977;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2032;63862;41372;7004;15776;3171;5238;3765;2513;3905;22490;9858;9688;867;2077
9978;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2033;63778;41302;6928;15997;3206;5115;3734;2472;3850;22476;9893;9663;835;2085
9979;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2034;63699;41244;6851;16203;3241;5004;3706;2437;3802;22455;9925;9631;806;2093
9980;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2035;63613;41185;6771;16388;3273;4906;3682;2404;3761;22428;9953;9595;781;2099
9981;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2036;63541;41139;6690;16560;3304;4821;3662;2376;3726;22402;9980;9558;759;2105
9982;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2037;63474;41096;6608;16714;3335;4746;3646;2352;3695;22378;10004;9521;742;2111
9983;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2038;63402;41055;6528;16852;3363;4680;3631;2331;3670;22347;10023;9483;727;2114
9984;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2039;63340;41018;6450;16977;3389;4623;3619;2313;3647;22322;10042;9447;714;2119
9985;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2040;63291;40994;6376;17091;3418;4574;3607;2299;3629;22297;10057;9416;702;2122
9986;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2041;63238;40968;6306;17190;3442;4533;3595;2288;3614;22270;10071;9383;692;2124
9987;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2042;63195;40946;6239;17282;3465;4497;3581;2280;3602;22249;10083;9356;683;2127
9988;12 jaar;Totaal  1e en 2e generatie;Totaal mannen en vrouwen;2043;63152;40926;6177;17363;3487;4467;3567;2273;3592;22226;10093;9330;675;2128
